osmid,highway,oneway,reversed,length,name,ref,lanes,maxspeed,geometry
700908779,residential,False,False,93.045,,,,,"LINESTRING (124.9983765 7.6828496, 124.9985442 7.6836697)"
700908779,residential,False,True,64.289,,,,,"LINESTRING (124.9983765 7.6828496, 124.9982518 7.6822848)"
101150562,unclassified,False,True,97.542,Rizal Street,,,,"LINESTRING (124.9965794 7.6789667, 124.9957131 7.6791468)"
752895563,trunk,False,False,81.064,Sayre Highway,943,,,"LINESTRING (124.9965794 7.6789667, 124.9967323 7.6796798)"
752895563,trunk,False,True,81.05,Sayre Highway,943,,,"LINESTRING (124.9965794 7.6789667, 124.9964266 7.6782537)"
101150548,secondary,False,True,313.25500000000005,Don Carlos-Kiburiao Road,,2,80,"LINESTRING (124.9965794 7.6789667, 124.9969444 7.6788297, 124.9972279 7.6787131, 124.997482 7.6786019, 124.9978316 7.6784403, 124.9982828 7.6782317, 124.998732 7.678024, 124.9989827 7.6779081, 124.9991746 7.6778196)"
700908779,residential,False,False,64.289,,,,,"LINESTRING (124.9982518 7.6822848, 124.9983765 7.6828496)"
101150602,unclassified,False,False,242.19799999999998,,,,,"LINESTRING (124.9982518 7.6822848, 124.9997109 7.6837055, 124.9998088 7.6838212)"
101150602,unclassified,False,True,180.61700000000002,,,,,"LINESTRING (124.9982518 7.6822848, 124.9978562 7.6818355, 124.9975571 7.6815352, 124.9972513 7.6813013, 124.9970555 7.6811909)"
101150557,residential,False,False,140.438,Lamac-lamac Street,,,,"LINESTRING (124.9964681 7.6827579, 124.9967363 7.6839926)"
101150557,residential,False,True,134.496,Lamac-lamac Street,,,,"LINESTRING (124.9964681 7.6827579, 124.9962133 7.681575)"
101150589,residential,False,False,97.268,,,,,"LINESTRING (124.9964681 7.6827579, 124.9973372 7.6826051)"
101150589,residential,False,True,78.633,,,,,"LINESTRING (124.9964681 7.6827579, 124.9957694 7.6829015)"
101150557,residential,False,False,138.679,Lamac-lamac Street,,,,"LINESTRING (124.9952973 7.6772037, 124.9955642 7.6784225)"
101150581,residential,False,False,95.883,,,,,"LINESTRING (124.9952973 7.6772037, 124.9961422 7.6769977)"
101150557,residential,False,True,120.982,Lamac-lamac Street,,,,"LINESTRING (124.9952973 7.6772037, 124.9951044 7.6764026, 124.9950425 7.6761454)"
101150530,residential,False,False,103.75,,,,,"LINESTRING (124.9985442 7.6836697, 124.9976175 7.6838345)"
700908779,residential,False,True,93.045,,,,,"LINESTRING (124.9985442 7.6836697, 124.9983765 7.6828496)"
101150557,residential,False,True,16.593,Lamac-lamac Street,,,,"LINESTRING (124.9967591 7.6841401, 124.9967363 7.6839926)"
101150557,residential,False,True,78.376,Lamac-lamac Street,,,,"LINESTRING (124.9958593 7.6798366, 124.9957131 7.6791468)"
101150605,residential,False,False,97.77,E. Aguinaldo Street,,,,"LINESTRING (124.9958593 7.6798366, 124.9967323 7.6796798)"
101150557,residential,False,False,172.579,Lamac-lamac Street,,,,"LINESTRING (124.9958593 7.6798366, 124.9960873 7.6808879, 124.9961463 7.6811843, 124.9961717 7.6813571)"
856388924,residential,False,True,139.58800000000002,,,,,"LINESTRING (124.9948308 7.6818133, 124.9954198 7.6816557, 124.9960537 7.681486)"
856388926,residential,False,False,28.015,,,,,"LINESTRING (124.9948308 7.6818133, 124.9947475 7.6818342, 124.9946576 7.6818608, 124.9945892 7.68189)"
101150579,residential,False,False,4.991,,,,,"LINESTRING (124.9954297 7.6835449, 124.9954704 7.6835646)"
101150579,residential,False,True,79.145,,,,,"LINESTRING (124.9954297 7.6835449, 124.9947582 7.6832924)"
101150587,residential,True,False,79.892,,,,,"LINESTRING (124.9954297 7.6835449, 124.9957007 7.6828785)"
101150529,residential,False,True,98.684,,,,,"LINESTRING (124.9976175 7.6838345, 124.9967363 7.6839926)"
101150530,residential,False,True,103.75,,,,,"LINESTRING (124.9976175 7.6838345, 124.9985442 7.6836697)"
752895563,trunk,False,True,140.149,Sayre Highway,943,,,"LINESTRING (124.9976175 7.6838345, 124.9973372 7.6826051)"
101150557,residential,False,False,78.376,Lamac-lamac Street,,,,"LINESTRING (124.9957131 7.6791468, 124.9958593 7.6798366)"
101150557,residential,False,True,82.193,Lamac-lamac Street,,,,"LINESTRING (124.9957131 7.6791468, 124.9955642 7.6784225)"
101150562,unclassified,False,False,97.542,Rizal Street,,,,"LINESTRING (124.9957131 7.6791468, 124.9965794 7.6789667)"
101150579,residential,False,False,79.145,,,,,"LINESTRING (124.9947582 7.6832924, 124.9954297 7.6835449)"
101150603,residential,False,False,99.62,,,,,"LINESTRING (124.9971052 7.6814288, 124.9962133 7.681575)"
752895563,trunk,False,False,133.274,Sayre Highway,943,,,"LINESTRING (124.9971052 7.6814288, 124.9973372 7.6826051)"
752895563,trunk,False,True,27.014,Sayre Highway,943,,,"LINESTRING (124.9971052 7.6814288, 124.9970555 7.6811909)"
101150549,residential,False,False,99.448,,,,,"LINESTRING (124.995925 7.6759584, 124.9950425 7.6761454)"
752895563,trunk,False,False,118.018,Sayre Highway,943,,,"LINESTRING (124.995925 7.6759584, 124.9961422 7.6769977)"
856388926,residential,False,True,28.015,,,,,"LINESTRING (124.9945892 7.68189, 124.9946576 7.6818608, 124.9947475 7.6818342, 124.9948308 7.6818133)"
851451535,residential,False,False,99.13,,,,,"LINESTRING (124.9961717 7.6813571, 124.9970555 7.6811909)"
851451535,residential,False,True,19.353,,,,,"LINESTRING (124.9961717 7.6813571, 124.9960537 7.681486)"
101150557,residential,False,False,24.661,Lamac-lamac Street,,,,"LINESTRING (124.9961717 7.6813571, 124.9961986 7.6814913, 124.9962133 7.681575)"
101150557,residential,False,True,172.579,Lamac-lamac Street,,,,"LINESTRING (124.9961717 7.6813571, 124.9961463 7.6811843, 124.9960873 7.6808879, 124.9958593 7.6798366)"
101150581,residential,False,True,95.883,,,,,"LINESTRING (124.9961422 7.6769977, 124.9952973 7.6772037)"
752895563,trunk,False,False,143.134,Sayre Highway,943,,,"LINESTRING (124.9961422 7.6769977, 124.9964266 7.6782537)"
752895563,trunk,False,True,118.018,Sayre Highway,943,,,"LINESTRING (124.9961422 7.6769977, 124.995925 7.6759584)"
101150605,residential,False,True,97.77,E. Aguinaldo Street,,,,"LINESTRING (124.9967323 7.6796798, 124.9958593 7.6798366)"
752895563,trunk,False,True,81.064,Sayre Highway,943,,,"LINESTRING (124.9967323 7.6796798, 124.9965794 7.6789667)"
752895563,trunk,False,False,171.761,Sayre Highway,943,,,"LINESTRING (124.9967323 7.6796798, 124.9969201 7.6805716, 124.9970555 7.6811909)"
101150589,residential,False,False,7.991,,,,,"LINESTRING (124.9957007 7.6828785, 124.9957694 7.6829015)"
101150598,residential,False,True,96.871,,,,,"LINESTRING (124.9964266 7.6782537, 124.9955642 7.6784225)"
752895563,trunk,False,False,81.05,Sayre Highway,943,,,"LINESTRING (124.9964266 7.6782537, 124.9965794 7.6789667)"
752895563,trunk,False,True,143.134,Sayre Highway,943,,,"LINESTRING (124.9964266 7.6782537, 124.9961422 7.6769977)"
101150557,residential,False,False,82.193,Lamac-lamac Street,,,,"LINESTRING (124.9955642 7.6784225, 124.9957131 7.6791468)"
101150557,residential,False,True,138.679,Lamac-lamac Street,,,,"LINESTRING (124.9955642 7.6784225, 124.9952973 7.6772037)"
101150598,residential,False,False,96.871,,,,,"LINESTRING (124.9955642 7.6784225, 124.9964266 7.6782537)"
752895563,trunk,False,False,27.014,Sayre Highway,943,,,"LINESTRING (124.9970555 7.6811909, 124.9971052 7.6814288)"
851451535,residential,False,True,99.13,,,,,"LINESTRING (124.9970555 7.6811909, 124.9961717 7.6813571)"
101150602,unclassified,False,False,180.617,,,,,"LINESTRING (124.9970555 7.6811909, 124.9972513 7.6813013, 124.9975571 7.6815352, 124.9978562 7.6818355, 124.9982518 7.6822848)"
752895563,trunk,False,True,171.761,Sayre Highway,943,,,"LINESTRING (124.9970555 7.6811909, 124.9969201 7.6805716, 124.9967323 7.6796798)"
101150589,residential,False,True,97.268,,,,,"LINESTRING (124.9973372 7.6826051, 124.9964681 7.6827579)"
752895563,trunk,False,False,140.149,Sayre Highway,943,,,"LINESTRING (124.9973372 7.6826051, 124.9976175 7.6838345)"
752895563,trunk,False,True,133.274,Sayre Highway,943,,,"LINESTRING (124.9973372 7.6826051, 124.9971052 7.6814288)"
101150548,secondary,False,True,50.839,Don Carlos-Kiburiao Road,,2,80,"LINESTRING (125.0010252 7.676591, 125.0013549 7.6762712)"
101150548,secondary,False,False,172.84500000000003,Don Carlos-Kiburiao Road,,2,80,"LINESTRING (125.0010252 7.676591, 125.0007625 7.6768212, 125.0005264 7.6770281, 125.000364 7.6771704, 125.0002339 7.6772742, 125.0000757 7.6773764, 124.9999416 7.6774469, 124.999785 7.6775312)"
696150871,residential,False,False,206.308,,,,,"LINESTRING (125.0010252 7.676591, 125.0015375 7.6774257, 125.0019729 7.6781908)"
101150529,residential,False,False,98.684,,,,,"LINESTRING (124.9967363 7.6839926, 124.9976175 7.6838345)"
101150557,residential,False,False,16.593,Lamac-lamac Street,,,,"LINESTRING (124.9967363 7.6839926, 124.9967591 7.6841401)"
101150557,residential,False,True,140.438,Lamac-lamac Street,,,,"LINESTRING (124.9967363 7.6839926, 124.9964681 7.6827579)"
101150549,residential,False,True,99.448,,,,,"LINESTRING (124.9950425 7.6761454, 124.995925 7.6759584)"
101150557,residential,False,False,120.982,Lamac-lamac Street,,,,"LINESTRING (124.9950425 7.6761454, 124.9951044 7.6764026, 124.9952973 7.6772037)"
101150557,residential,False,False,134.496,Lamac-lamac Street,,,,"LINESTRING (124.9962133 7.681575, 124.9964681 7.6827579)"
101150603,residential,False,False,20.181,,,,,"LINESTRING (124.9962133 7.681575, 124.9960537 7.681486)"
101150603,residential,False,True,99.62,,,,,"LINESTRING (124.9962133 7.681575, 124.9971052 7.6814288)"
101150557,residential,False,True,24.661,Lamac-lamac Street,,,,"LINESTRING (124.9962133 7.681575, 124.9961986 7.6814913, 124.9961717 7.6813571)"
696150871,residential,False,True,227.06000000000003,,,,,"LINESTRING (125.0032461 7.6796851, 125.0031589 7.679709, 125.0030865 7.6796971, 125.0030006 7.6796466, 125.0023368 7.6788026, 125.0022295 7.6786418, 125.0019729 7.6781908)"
101150602,unclassified,False,True,242.19799999999998,,,,,"LINESTRING (124.9998088 7.6838212, 124.9997109 7.6837055, 124.9982518 7.6822848)"
856269345,residential,False,False,139.638,,,,,"LINESTRING (124.9998088 7.6838212, 124.9999718 7.6837035, 125.0009005 7.6831859)"
101150603,residential,False,True,20.181,,,,,"LINESTRING (124.9960537 7.681486, 124.9962133 7.681575)"
