osmid,highway,oneway,reversed,length,ref,name,geometry,lanes
101150566,residential,False,True,109.148,,,"LINESTRING (125.0072714 7.6406856, 125.0082345 7.6404568)",
752895563,trunk,False,True,77.581,943,Sayre Highway,"LINESTRING (125.0072714 7.6406856, 125.0071286 7.6400024)",
752895563,trunk,False,False,104.342,943,Sayre Highway,"LINESTRING (125.0072714 7.6406856, 125.0072828 7.6407396, 125.0074652 7.6416041)",
696150884,tertiary,False,False,315.053,,,"LINESTRING (125.0074652 7.6416041, 125.0077723 7.6419231, 125.0080003 7.6421371, 125.0083905 7.6424414, 125.0087513 7.6427126, 125.0090799 7.6429771, 125.0093266 7.6432071, 125.0095023 7.6433506, 125.0096391 7.6434344)",
752895563,trunk,False,True,104.342,943,Sayre Highway,"LINESTRING (125.0074652 7.6416041, 125.0072828 7.6407396, 125.0072714 7.6406856)",
101150552,secondary,False,False,104.304,,Kitaotao-Kitaihon-Kiburiao Road,"LINESTRING (125.0063547 7.6362593, 125.0072774 7.6360506)",2
752895563,trunk,False,False,141.039,943,Sayre Highway,"LINESTRING (125.0063547 7.6362593, 125.006623 7.6374995)",
752895563,trunk,False,True,72.086,943,Sayre Highway,"LINESTRING (125.0063547 7.6362593, 125.0062172 7.6356255)",
850065083,residential,False,False,73.545,,,"LINESTRING (125.0096391 7.6434344, 125.0095157 7.6427844)",
696150884,tertiary,False,True,315.05299999999994,,,"LINESTRING (125.0096391 7.6434344, 125.0095023 7.6433506, 125.0093266 7.6432071, 125.0090799 7.6429771, 125.0087513 7.6427126, 125.0083905 7.6424414, 125.0080003 7.6421371, 125.0077723 7.6419231, 125.0074652 7.6416041)",
101150561,residential,False,True,106.07,,,"LINESTRING (125.006623 7.6374995, 125.0075564 7.6372669)",
752895563,trunk,False,False,80.901,943,Sayre Highway,"LINESTRING (125.006623 7.6374995, 125.0067651 7.6382133)",
752895563,trunk,False,True,141.039,943,Sayre Highway,"LINESTRING (125.006623 7.6374995, 125.0063547 7.6362593)",
101150516,residential,False,False,80.347,,,"LINESTRING (125.0114214 7.6414352, 125.0107053 7.6415708)",
101150516,residential,False,True,76.908,,,"LINESTRING (125.0114214 7.6414352, 125.0121007 7.6412768)",
101150572,residential,False,False,102.833,,,"LINESTRING (125.0114214 7.6414352, 125.0112251 7.6405311)",
101150572,residential,False,True,98.263,,,"LINESTRING (125.0114214 7.6414352, 125.0116014 7.6423007)",
101150566,residential,False,False,84.728,,,"LINESTRING (125.0103636 7.6399944, 125.009617 7.6401762)",
101150566,residential,False,True,80.769,,,"LINESTRING (125.0103636 7.6399944, 125.0110806 7.639844)",
101150590,residential,False,False,78.627,,,"LINESTRING (125.0103636 7.6399944, 125.0102131 7.6393032)",
101150590,residential,False,True,81.184,,,"LINESTRING (125.0103636 7.6399944, 125.0105184 7.6407082)",
101150540,residential,False,False,62.596,,,"LINESTRING (125.0083986 7.6378291, 125.0089527 7.6377054)",
101150540,residential,False,True,78.78,,,"LINESTRING (125.0083986 7.6378291, 125.0077012 7.6379846)",
101150558,residential,False,False,81.95,,,"LINESTRING (125.0083986 7.6378291, 125.0082417 7.6371087)",
101150582,residential,False,True,82.632,,,"LINESTRING (125.0083986 7.6378291, 125.0085501 7.6385569)",
101150516,residential,False,False,80.561,,,"LINESTRING (125.0107053 7.6415708, 125.0099909 7.6417243)",
101150516,residential,False,True,80.347,,,"LINESTRING (125.0107053 7.6415708, 125.0114214 7.6414352)",
101150590,residential,False,False,98.104,,,"LINESTRING (125.0107053 7.6415708, 125.0105184 7.6407082)",
101150590,residential,False,True,101.623,,,"LINESTRING (125.0107053 7.6415708, 125.0108977 7.6424646)",
101150516,residential,False,False,138.698,,,"LINESTRING (125.0075564 7.6372669, 125.0072774 7.6360506)",
101150516,residential,False,True,81.385,,,"LINESTRING (125.0075564 7.6372669, 125.0077012 7.6379846)",
101150561,residential,False,False,106.07,,,"LINESTRING (125.0075564 7.6372669, 125.006623 7.6374995)",
101150561,residential,False,True,77.548,,,"LINESTRING (125.0075564 7.6372669, 125.0082417 7.6371087)",
101150572,residential,False,False,78.044,,,"LINESTRING (125.0112251 7.6405311, 125.0110806 7.639844)",
101150572,residential,False,True,102.833,,,"LINESTRING (125.0112251 7.6405311, 125.0114214 7.6414352)",
101150616,residential,False,False,80.335,,,"LINESTRING (125.0112251 7.6405311, 125.0105184 7.6407082)",
101150616,residential,False,True,76.185,,,"LINESTRING (125.0112251 7.6405311, 125.0119041 7.6404025)",
101150569,residential,False,False,77.71,,,"LINESTRING (125.0119041 7.6404025, 125.0117515 7.6397202)",
101150569,residential,False,True,99.603,,,"LINESTRING (125.0119041 7.6404025, 125.0121007 7.6412768)",
101150616,residential,False,False,76.185,,,"LINESTRING (125.0119041 7.6404025, 125.0112251 7.6405311)",
998338683,residential,False,True,3.307,,,"LINESTRING (125.0101266 7.635394, 125.0101489 7.6354139)",
101150552,secondary,False,True,82.565,,Kitaotao-Kitaihon-Kiburiao Road,"LINESTRING (125.0101266 7.635394, 125.0100468 7.6354432, 125.0099663 7.6354778, 125.0098738 7.6355017, 125.0094098 7.6355867)",2
101150525,residential,False,True,117.012,,,"LINESTRING (125.009277 7.6384193, 125.0094533 7.639457)",
101150554,residential,False,False,86.352,,,"LINESTRING (125.009277 7.6384193, 125.009497 7.6384313, 125.0100562 7.6384977)",
101150554,residential,False,True,81.60300000000001,,,"LINESTRING (125.009277 7.6384193, 125.0089961 7.6384605, 125.0085501 7.6385569)",
101150540,residential,False,False,106.254,,,"LINESTRING (125.0067651 7.6382133, 125.0077012 7.6379846)",
752895563,trunk,False,False,202.933,943,Sayre Highway,"LINESTRING (125.0067651 7.6382133, 125.0071286 7.6400024)",
752895563,trunk,False,True,80.901,943,Sayre Highway,"LINESTRING (125.0067651 7.6382133, 125.006623 7.6374995)",
101150590,residential,False,False,81.184,,,"LINESTRING (125.0105184 7.6407082, 125.0103636 7.6399944)",
101150590,residential,False,True,98.104,,,"LINESTRING (125.0105184 7.6407082, 125.0107053 7.6415708)",
101150616,residential,False,False,83.949,,,"LINESTRING (125.0105184 7.6407082, 125.0097699 7.6408483)",
101150616,residential,False,True,80.335,,,"LINESTRING (125.0105184 7.6407082, 125.0112251 7.6405311)",
101150525,residential,False,False,76.61,,,"LINESTRING (125.0097699 7.6408483, 125.009617 7.6401762)",
101150525,residential,False,True,100.406,,,"LINESTRING (125.0097699 7.6408483, 125.0099909 7.6417243)",
101150616,residential,False,False,79.142,,,"LINESTRING (125.0097699 7.6408483, 125.0090672 7.640995)",
101150616,residential,False,True,83.949,,,"LINESTRING (125.0097699 7.6408483, 125.0105184 7.6407082)",
101150566,residential,False,False,80.769,,,"LINESTRING (125.0110806 7.639844, 125.0103636 7.6399944)",
101150566,residential,False,True,75.209,,,"LINESTRING (125.0110806 7.639844, 125.0117515 7.6397202)",
101150572,residential,False,False,80.845,,,"LINESTRING (125.0110806 7.639844, 125.0109222 7.6391341)",
101150572,residential,False,True,78.044,,,"LINESTRING (125.0110806 7.639844, 125.0112251 7.6405311)",
101150522,residential,False,False,80.648,,,"LINESTRING (125.0098094 7.6375141, 125.0096726 7.6368016)",
101150540,residential,False,False,147.70299999999997,,,"LINESTRING (125.0098094 7.6375141, 125.0102406 7.637425, 125.0103378 7.6373985, 125.0104304 7.6373333, 125.0104585 7.6372762, 125.0104679 7.6371778, 125.01037 7.6366701)",
101150540,residential,False,True,96.782,,,"LINESTRING (125.0098094 7.6375141, 125.0090465 7.6376844, 125.0089527 7.6377054)",
101150516,residential,False,False,78.676,,,"LINESTRING (125.0082345 7.6404568, 125.008081 7.6397658)",
101150566,residential,False,False,109.148,,,"LINESTRING (125.0082345 7.6404568, 125.0072714 7.6406856)",
101150566,residential,False,True,77.449,,,"LINESTRING (125.0082345 7.6404568, 125.0089244 7.6403242)",
101150516,residential,False,True,206.363,,,"LINESTRING (125.0082345 7.6404568, 125.0083524 7.6409764, 125.0084509 7.6411814, 125.0085542 7.6413502, 125.0087473 7.6415416, 125.0090437 7.6417485, 125.0092877 7.6418659)",
101150582,residential,False,False,82.632,,,"LINESTRING (125.0085501 7.6385569, 125.0083986 7.6378291)",
101150582,residential,False,True,7.726,,,"LINESTRING (125.0085501 7.6385569, 125.0085645 7.6386249)",
101150554,residential,False,False,81.60300000000001,,,"LINESTRING (125.0085501 7.6385569, 125.0089961 7.6384605, 125.009277 7.6384193)",
101150535,residential,False,False,85.465,,,"LINESTRING (125.0102131 7.6393032, 125.0094533 7.639457)",
101150535,residential,False,True,80.379,,,"LINESTRING (125.0102131 7.6393032, 125.0109222 7.6391341)",
101150590,residential,False,False,91.222,,,"LINESTRING (125.0102131 7.6393032, 125.0100562 7.6384977)",
101150590,residential,False,True,78.627,,,"LINESTRING (125.0102131 7.6393032, 125.0103636 7.6399944)",
101150554,residential,False,True,84.615,,,"LINESTRING (125.0108193 7.6385815, 125.0100562 7.6384977)",
101150572,residential,False,True,62.484,,,"LINESTRING (125.0108193 7.6385815, 125.0109222 7.6391341)",
101150569,residential,False,True,127.586,,,"LINESTRING (125.0108193 7.6385815, 125.0112692 7.6385007, 125.0114053 7.6384891, 125.0114657 7.6385083, 125.0114992 7.6385469, 125.0115354 7.638626, 125.0116172 7.6389749)",
101150535,residential,False,False,78.145,,,"LINESTRING (125.0087721 7.6396086, 125.008081 7.6397658)",
101150535,residential,False,True,76.943,,,"LINESTRING (125.0087721 7.6396086, 125.0094533 7.639457)",
101150582,residential,False,False,111.75,,,"LINESTRING (125.0087721 7.6396086, 125.0085645 7.6386249)",
101150582,residential,False,True,81.322,,,"LINESTRING (125.0087721 7.6396086, 125.0089244 7.6403242)",
101150522,residential,False,False,138.161,,,"LINESTRING (125.0096726 7.6368016, 125.0094098 7.6355867)",
101150522,residential,False,True,80.648,,,"LINESTRING (125.0096726 7.6368016, 125.0098094 7.6375141)",
101150561,residential,False,False,113.767,,,"LINESTRING (125.0096726 7.6368016, 125.0086638 7.6370186)",
101150561,residential,False,True,78.238,,,"LINESTRING (125.0096726 7.6368016, 125.01037 7.6366701)",
101150582,residential,False,False,76.232,,,"LINESTRING (125.0090672 7.640995, 125.0089244 7.6403242)",
101150582,residential,False,True,99.842,,,"LINESTRING (125.0090672 7.640995, 125.0092877 7.6418659)",
101150616,residential,False,True,79.142,,,"LINESTRING (125.0090672 7.640995, 125.0097699 7.6408483)",
101150525,residential,False,False,117.012,,,"LINESTRING (125.0094533 7.639457, 125.009277 7.6384193)",
101150525,residential,False,True,81.981,,,"LINESTRING (125.0094533 7.639457, 125.009617 7.6401762)",
101150535,residential,False,False,76.943,,,"LINESTRING (125.0094533 7.639457, 125.0087721 7.6396086)",
101150535,residential,False,True,85.465,,,"LINESTRING (125.0094533 7.639457, 125.0102131 7.6393032)",
101150522,residential,False,True,138.161,,,"LINESTRING (125.0094098 7.6355867, 125.0096726 7.6368016)",
101150552,secondary,False,False,82.565,,Kitaotao-Kitaihon-Kiburiao Road,"LINESTRING (125.0094098 7.6355867, 125.0098738 7.6355017, 125.0099663 7.6354778, 125.0100468 7.6354432, 125.0101266 7.635394)",2
101150552,secondary,False,True,164.14,,Kitaotao-Kitaihon-Kiburiao Road,"LINESTRING (125.0094098 7.6355867, 125.0086373 7.635733, 125.0079547 7.6358991)",2
101150554,residential,False,False,84.615,,,"LINESTRING (125.0100562 7.6384977, 125.0108193 7.6385815)",
101150590,residential,False,True,91.222,,,"LINESTRING (125.0100562 7.6384977, 125.0102131 7.6393032)",
101150554,residential,False,True,86.352,,,"LINESTRING (125.0100562 7.6384977, 125.009497 7.6384313, 125.009277 7.6384193)",
101150516,residential,False,False,81.385,,,"LINESTRING (125.0077012 7.6379846, 125.0075564 7.6372669)",
101150516,residential,False,True,89.648,,,"LINESTRING (125.0077012 7.6379846, 125.0078694 7.6387734)",
101150540,residential,False,False,78.78,,,"LINESTRING (125.0077012 7.6379846, 125.0083986 7.6378291)",
101150540,residential,False,True,106.254,,,"LINESTRING (125.0077012 7.6379846, 125.0067651 7.6382133)",
101150561,residential,False,False,79.771,,,"LINESTRING (125.0110769 7.6365159, 125.01037 7.6366701)",
101150561,residential,False,True,56.893,,,"LINESTRING (125.0110769 7.6365159, 125.0115839 7.6364196)",
"[998338682, 880480460]",residential,False,True,208.681,,,"LINESTRING (125.0110769 7.6365159, 125.0108541 7.6354459, 125.0108381 7.6353867, 125.0108101 7.6353474, 125.0107603 7.6353209, 125.0107093 7.6353096, 125.0106617 7.6353069, 125.0105986 7.6353142, 125.0101489 7.6354139)",
101150558,residential,False,False,138.171,,,"LINESTRING (125.0082417 7.6371087, 125.0079547 7.6358991)",
101150558,residential,False,True,81.95,,,"LINESTRING (125.0082417 7.6371087, 125.0083986 7.6378291)",
101150561,residential,False,False,77.548,,,"LINESTRING (125.0082417 7.6371087, 125.0075564 7.6372669)",
101150561,residential,False,True,47.586,,,"LINESTRING (125.0082417 7.6371087, 125.0086638 7.6370186)",
101150525,residential,False,False,81.981,,,"LINESTRING (125.009617 7.6401762, 125.0094533 7.639457)",
101150525,residential,False,True,76.61,,,"LINESTRING (125.009617 7.6401762, 125.0097699 7.6408483)",
101150566,residential,False,False,78.084,,,"LINESTRING (125.009617 7.6401762, 125.0089244 7.6403242)",
101150566,residential,False,True,84.728,,,"LINESTRING (125.009617 7.6401762, 125.0103636 7.6399944)",
101150516,residential,False,True,79.081,,,"LINESTRING (125.0092877 7.6418659, 125.0099909 7.6417243)",
101150582,residential,False,False,99.842,,,"LINESTRING (125.0092877 7.6418659, 125.0090672 7.640995)",
850065083,residential,False,True,105.178,,,"LINESTRING (125.0092877 7.6418659, 125.0095157 7.6427844)",
101150516,residential,False,False,206.363,,,"LINESTRING (125.0092877 7.6418659, 125.0090437 7.6417485, 125.0087473 7.6415416, 125.0085542 7.6413502, 125.0084509 7.6411814, 125.0083524 7.6409764, 125.0082345 7.6404568)",
101150566,residential,False,False,77.449,,,"LINESTRING (125.0089244 7.6403242, 125.0082345 7.6404568)",
101150566,residential,False,True,78.084,,,"LINESTRING (125.0089244 7.6403242, 125.009617 7.6401762)",
101150582,residential,False,False,81.322,,,"LINESTRING (125.0089244 7.6403242, 125.0087721 7.6396086)",
101150582,residential,False,True,76.232,,,"LINESTRING (125.0089244 7.6403242, 125.0090672 7.640995)",
101150516,residential,False,False,112.787,,,"LINESTRING (125.008081 7.6397658, 125.0078694 7.6387734)",
101150516,residential,False,True,78.676,,,"LINESTRING (125.008081 7.6397658, 125.0082345 7.6404568)",
101150535,residential,False,False,108.209,,,"LINESTRING (125.008081 7.6397658, 125.0071286 7.6400024)",
101150535,residential,False,True,78.145,,,"LINESTRING (125.008081 7.6397658, 125.0087721 7.6396086)",
101150566,residential,False,False,75.209,,,"LINESTRING (125.0117515 7.6397202, 125.0110806 7.639844)",
101150569,residential,False,False,84.185,,,"LINESTRING (125.0117515 7.6397202, 125.0116172 7.6389749)",
