osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref
22747347,2,Estrella Street,secondary,40,False,False,43.315,"LINESTRING (120.9487189 14.6548533, 120.9490878 14.6550094)",,
"[1118185472, 820063562]",2,M. Naval Street,secondary,40,True,False,95.856,"LINESTRING (120.9487189 14.6548533, 120.9486933 14.6549061, 120.9483239 14.655626)",,
23769397,2,Leoño Street,secondary,40,True,False,169.327,"LINESTRING (120.9525166 14.6569854, 120.9529202 14.6563288, 120.9530544 14.6561086, 120.9532981 14.6557121, 120.9533205 14.6556762)",,
22748071,2,Rizal Avenue Extension,secondary,40,False,False,45.088,"LINESTRING (120.9524829 14.6586494, 120.9522432 14.658504, 120.9521278 14.658434)",,
1024480773,2,Rizal Avenue Extension,secondary,40,False,True,40.787,"LINESTRING (120.9524829 14.6586494, 120.95258 14.6586786, 120.9528354 14.6587835)",,
1059909641,2,General Luna Street,secondary,40,True,False,101.901,"LINESTRING (120.9524829 14.6586494, 120.9522849 14.6590104, 120.952023 14.6594504)",,
22747349,2,Estrella Street,tertiary,40,True,False,151.26999999999998,"LINESTRING (120.9514885 14.6561667, 120.9515789 14.6562095, 120.951858 14.6563481, 120.9522991 14.6565647, 120.9523447 14.6566169, 120.9523782 14.6566831, 120.952405 14.656771, 120.9524446 14.6569056, 120.9524721 14.6569491, 120.9525166 14.6569854)",,
22748072,2,F. Sevilla Boulevard,secondary,40,False,False,149.76599999999996,"LINESTRING (120.9514885 14.6561667, 120.9514471 14.6562755, 120.9513558 14.6565173, 120.9511956 14.6569358, 120.9511805 14.6569755, 120.9511056 14.6571722, 120.9510518 14.6573134, 120.9510047 14.6574296)",,
"[820063571, 22747348, 820063572, 1118185470, 1118185471]",2,Estrella Street,secondary,40,False,True,288.59999999999997,"LINESTRING (120.9514885 14.6561667, 120.9508811 14.6558635, 120.9502727 14.6555598, 120.9496399 14.6552548, 120.9494142 14.6551531, 120.9491539 14.6550358, 120.9490878 14.6550094)",yes,
902582858,2,Luna Ⅱ Street,residential,,False,True,143.7,"LINESTRING (120.9509596 14.6611188, 120.9521514 14.6617025)",,
22748078,2,General Luna Street,secondary,40,True,False,43.379,"LINESTRING (120.9509596 14.6611188, 120.950843 14.6612833, 120.9507264 14.661437)",,
820063539,4,C-4 Road,trunk,60,False,True,21.929,"LINESTRING (120.9545387 14.6537352, 120.9546956 14.6538611)",,120
22748071,2,Rizal Avenue Extension,secondary,40,False,True,44.699,"LINESTRING (120.9517758 14.6582204, 120.9521278 14.658434)",,
23769397,2,Leoño Street,secondary,40,True,False,158.787,"LINESTRING (120.9517758 14.6582204, 120.9521462 14.6575848, 120.9525166 14.6569854)",,
820063549,2,Rizal Avenue Extension,secondary,40,False,False,75.475,"LINESTRING (120.9517758 14.6582204, 120.9516329 14.6581526, 120.9516279 14.6581499, 120.9513176 14.6579644, 120.9511713 14.657877)",,
820063538,1,Manapat Street,secondary,30,True,False,77.279,"LINESTRING (120.9546956 14.6538611, 120.954351 14.6544709)",,
820063539,4,C-4 Road,trunk,60,False,False,21.929,"LINESTRING (120.9546956 14.6538611, 120.9545387 14.6537352)",,120
22748071,2,Rizal Avenue Extension,secondary,40,False,False,44.699,"LINESTRING (120.9521278 14.658434, 120.9517758 14.6582204)",,
22748071,2,Rizal Avenue Extension,secondary,40,False,True,45.088,"LINESTRING (120.9521278 14.658434, 120.9522432 14.658504, 120.9524829 14.6586494)",,
24375125,2,Rivera Street,residential,,False,False,34.023,"LINESTRING (120.9543565 14.6559957, 120.9542083 14.656266)",,
40888135,1,,residential,,False,True,114.511,"LINESTRING (120.9543565 14.6559957, 120.955358 14.6563446)",,
1203384418,1,Rivera Street,residential,,False,False,38.149,"LINESTRING (120.9543565 14.6559957, 120.9540342 14.6558526)",,
