osmid,ref,name,highway,oneway,reversed,length,lanes,geometry
385945948,850,Tagbilaran North Road,primary,False,False,90.246,,"LINESTRING (124.1555849 10.1474895, 124.1551156 10.1481568)"
1046365262,,Sikatuna Street,residential,False,True,110.119,2,"LINESTRING (124.1555849 10.1474895, 124.1551938 10.1471438, 124.154858 10.1468056)"
921722402,,Camacho Street,tertiary,False,True,76.335,2,"LINESTRING (124.1544016 10.1490522, 124.154972 10.1494472)"
252226609,,B. Daria Street,residential,False,False,90.184,,"LINESTRING (124.1544016 10.1490522, 124.1542659 10.1492214, 124.1538911 10.1496888)"
299236567,850,Tagbilaran North Road,primary,False,True,85.952,,"LINESTRING (124.1544016 10.1490522, 124.1543004 10.1489894, 124.154085 10.1488454, 124.1537462 10.1486265)"
385945948,850,Tagbilaran North Road,primary,False,True,97.20100000000001,,"LINESTRING (124.1544016 10.1490522, 124.1545537 10.1488849, 124.1549569 10.1483706)"
359716142,,,residential,False,False,112.169,,"LINESTRING (124.1560409 10.1501588, 124.1554532 10.1509852)"
921722402,,Camacho Street,tertiary,False,False,141.241,2,"LINESTRING (124.1560409 10.1501588, 124.154972 10.1494472)"
921722402,,Camacho Street,tertiary,False,True,137.069,2,"LINESTRING (124.1560409 10.1501588, 124.1570802 10.1508465)"
1046365262,,Sikatuna Street,residential,False,True,132.248,2,"LINESTRING (124.154858 10.1468056, 124.1542156 10.1478129)"
"[252226608, 908275442]",,,residential,False,True,228.221,,"LINESTRING (124.154858 10.1468056, 124.1541767 10.1462591, 124.1534618 10.1472154)"
1046365262,,Sikatuna Street,residential,False,False,110.119,2,"LINESTRING (124.154858 10.1468056, 124.1551938 10.1471438, 124.1555849 10.1474895)"
299236567,850,Tagbilaran North Road,primary,False,False,13.044,,"LINESTRING (124.1527287 10.1478913, 124.1528186 10.1479683)"
252226606,,,residential,False,False,137.059,,"LINESTRING (124.1527287 10.1478913, 124.1521047 10.1483753, 124.1519666 10.1484914, 124.1520162 10.1486023, 124.1520873 10.1487357)"
299236567,850,Tagbilaran North Road,primary,False,True,13.044,,"LINESTRING (124.1528186 10.1479683, 124.1527287 10.1478913)"
252226608,,,residential,False,False,109.411,,"LINESTRING (124.1528186 10.1479683, 124.1532231 10.147479, 124.1534618 10.1472154)"
299236567,850,Tagbilaran North Road,primary,False,False,125.652,,"LINESTRING (124.1528186 10.1479683, 124.1531606 10.1482713, 124.1537462 10.1486265)"
1046365262,,Sikatuna Street,residential,False,False,104.04,2,"LINESTRING (124.1537462 10.1486265, 124.1542156 10.1478129)"
299236567,850,Tagbilaran North Road,primary,False,False,85.952,,"LINESTRING (124.1537462 10.1486265, 124.154085 10.1488454, 124.1543004 10.1489894, 124.1544016 10.1490522)"
299236567,850,Tagbilaran North Road,primary,False,True,125.652,,"LINESTRING (124.1537462 10.1486265, 124.1531606 10.1482713, 124.1528186 10.1479683)"
252226613,,,residential,False,False,81.832,,"LINESTRING (124.1538911 10.1496888, 124.1544356 10.1501931)"
252226609,,B. Daria Street,residential,False,False,122.113,,"LINESTRING (124.1538911 10.1496888, 124.1538702 10.1497159, 124.1538363 10.1497599, 124.1536112 10.1500518, 124.1531934 10.1505454)"
252226609,,B. Daria Street,residential,False,True,90.184,,"LINESTRING (124.1538911 10.1496888, 124.1542659 10.1492214, 124.1544016 10.1490522)"
"[908275451, 252226606]",,,residential,False,False,243.64999999999998,,"LINESTRING (124.1531934 10.1505454, 124.1532339 10.150587, 124.1537422 10.1511356, 124.1540721 10.1510881, 124.1547856 10.1512624, 124.155086 10.1514287)"
252226606,,,residential,False,True,239.118,,"LINESTRING (124.1531934 10.1505454, 124.1527565 10.1500782, 124.1523394 10.1495053, 124.152275 10.1492201, 124.1520873 10.1487357)"
252226609,,B. Daria Street,residential,False,True,122.113,,"LINESTRING (124.1531934 10.1505454, 124.1536112 10.1500518, 124.1538363 10.1497599, 124.1538702 10.1497159, 124.1538911 10.1496888)"
921722402,,Camacho Street,tertiary,False,False,137.069,2,"LINESTRING (124.1570802 10.1508465, 124.1560409 10.1501588)"
921722402,,Camacho Street,tertiary,False,True,102.864,2,"LINESTRING (124.1570802 10.1508465, 124.157386 10.1511779, 124.1575526 10.1515242, 124.1575831 10.1516135)"
385946056,,,unclassified,False,False,15.041,,"LINESTRING (124.157459 10.1516716, 124.1575831 10.1516135)"
252226613,,,residential,False,True,237.077,,"LINESTRING (124.157459 10.1516716, 124.15739 10.1516346, 124.1568844 10.1514274, 124.1564593 10.1513601, 124.1560194 10.151331, 124.1557203 10.1511779, 124.1554532 10.1509852)"
385946056,,,unclassified,False,True,95.166,,"LINESTRING (124.157459 10.1516716, 124.1569902 10.1519392, 124.1570758 10.1522504)"
252226607,,Camacho Street,tertiary,False,False,46.19,2,"LINESTRING (124.1575831 10.1516135, 124.1577165 10.1520076)"
385946056,,,unclassified,False,True,15.041,,"LINESTRING (124.1575831 10.1516135, 124.157459 10.1516716)"
921722402,,Camacho Street,tertiary,False,False,102.864,2,"LINESTRING (124.1575831 10.1516135, 124.1575526 10.1515242, 124.157386 10.1511779, 124.1570802 10.1508465)"
908275444,,,residential,False,False,75.145,,"LINESTRING (124.1570758 10.1522504, 124.1577165 10.1520076)"
385946056,,,unclassified,False,False,95.166,,"LINESTRING (124.1570758 10.1522504, 124.1569902 10.1519392, 124.157459 10.1516716)"
908275451,,,residential,False,True,245.482,,"LINESTRING (124.1570758 10.1522504, 124.1566685 10.1522511, 124.156364 10.1522353, 124.1561253 10.1521006, 124.1557673 10.1518274, 124.1552979 10.1516214, 124.155086 10.1514287)"
359716143,,Zamora Street,residential,False,False,105.932,2,"LINESTRING (124.1534618 10.1472154, 124.1542156 10.1478129)"
"[252226608, 908275442]",,,residential,False,False,228.221,,"LINESTRING (124.1534618 10.1472154, 124.1541767 10.1462591, 124.154858 10.1468056)"
252226608,,,residential,False,True,109.411,,"LINESTRING (124.1534618 10.1472154, 124.1532231 10.147479, 124.1528186 10.1479683)"
