osmid,lanes,ref,highway,maxspeed,width,junction,oneway,reversed,length,name,geometry
865193359,2,436,secondary,40,6.7,,False,True,121.106,Rizal Street,"LINESTRING (120.7295037 14.0199593, 120.729409 14.0193221, 120.7293436 14.0188813)"
315870848,1,,residential,30,4,,False,False,197.844,Rillo Street,"LINESTRING (120.7286552 14.0188472, 120.7284694 14.0170771)"
315870848,1,,residential,30,4,,False,True,72.748,Rillo Street,"LINESTRING (120.7286552 14.0188472, 120.7287071 14.0194995)"
880966241,2,,residential,30,6.1,,False,False,74.364,Gomez Street,"LINESTRING (120.7286552 14.0188472, 120.7293436 14.0188813)"
255500967,1,,residential,30,5,,False,False,66.358,Bonifacio Street,"LINESTRING (120.7284694 14.0170771, 120.7290843 14.0170918)"
315870848,1,,residential,30,4,,False,False,125.106,Rillo Street,"LINESTRING (120.7284694 14.0170771, 120.7283569 14.0159573)"
315870848,1,,residential,30,4,,False,True,197.844,Rillo Street,"LINESTRING (120.7284694 14.0170771, 120.7286552 14.0188472)"
255500700,4,436,secondary,40,6.7,,False,True,122.659,Rizal Street,"LINESTRING (120.7290843 14.0170918, 120.7289426 14.0159973)"
255500967,1,,residential,30,5,,False,False,93.936,Bonifacio Street,"LINESTRING (120.7290843 14.0170918, 120.7299498 14.0171841)"
255500967,1,,residential,30,5,,False,True,66.358,Bonifacio Street,"LINESTRING (120.7290843 14.0170918, 120.7284694 14.0170771)"
"[255500700, 865193359]","['2', '4']",436,secondary,40,6.7,,False,False,200.941,Rizal Street,"LINESTRING (120.7290843 14.0170918, 120.7292898 14.0185223, 120.7293436 14.0188813)"
255500967,1,,residential,30,5,,False,True,93.936,Bonifacio Street,"LINESTRING (120.7299498 14.0171841, 120.7290843 14.0170918)"
315870845,2,,residential,30,6.1,,False,False,193.413,Burgos Street,"LINESTRING (120.7299498 14.0171841, 120.7299508 14.0189235)"
315870845,2,,residential,30,6.1,,False,True,124.128,Burgos Street,"LINESTRING (120.7299498 14.0171841, 120.729953 14.0160678)"
255500967,1,,residential,30,5,,False,False,124.91300000000001,Bonifacio Street,"LINESTRING (120.7299498 14.0171841, 120.7305366 14.0172434, 120.7311014 14.0173006)"
456278566,2,,tertiary,30,6.7,,False,True,122.977,Luna Street,"LINESTRING (120.7311014 14.0173006, 120.7311462 14.0161955)"
255500967,1,,residential,30,5,,False,True,124.91300000000001,Bonifacio Street,"LINESTRING (120.7311014 14.0173006, 120.7305366 14.0172434, 120.7299498 14.0171841)"
456278566,2,,tertiary,30,6.7,,False,False,190.692,Luna Street,"LINESTRING (120.7311014 14.0173006, 120.7310433 14.0182474, 120.7309963 14.0190125)"
255500968,2,,tertiary,30,6.1,,False,True,65.675,Gomez Street,"LINESTRING (120.7299508 14.0189235, 120.7293436 14.0188813)"
315870845,2,,residential,30,6.1,,False,True,193.413,Burgos Street,"LINESTRING (120.7299508 14.0189235, 120.7299498 14.0171841)"
255500968,2,,tertiary,30,6.1,,False,False,113.226,Gomez Street,"LINESTRING (120.7299508 14.0189235, 120.7304162 14.0189631, 120.7304706 14.0189677, 120.7309963 14.0190125)"
315870845,2,,residential,30,6.1,,False,False,116.796,Burgos Street,"LINESTRING (120.7299508 14.0189235, 120.729943 14.0195433, 120.7299286 14.0199736)"
255500968,2,,tertiary,30,6.1,,False,True,113.226,Gomez Street,"LINESTRING (120.7309963 14.0190125, 120.7304706 14.0189677, 120.7304162 14.0189631, 120.7299508 14.0189235)"
456278566,2,,tertiary,30,6.7,,False,False,108.667,Luna Street,"LINESTRING (120.7309963 14.0190125, 120.7309223 14.0195542, 120.730864 14.0199813)"
456278566,2,,tertiary,30,6.7,,False,True,190.692,Luna Street,"LINESTRING (120.7309963 14.0190125, 120.7310433 14.0182474, 120.7311014 14.0173006)"
255500970,,,residential,,,,False,False,154.043,,"LINESTRING (120.7273087 14.0192204, 120.7282467 14.0194184, 120.7287071 14.0194995)"
"[865193360, 332895636, 1007203486]",4,,primary,60,13.4,,False,False,227.04900000000004,Tuy Diversion Road,"LINESTRING (120.7273087 14.0192204, 120.7272865 14.0190367, 120.7272768 14.0188225, 120.7272731 14.0187411, 120.7272572 14.0183919, 120.7272275 14.0177369, 120.7272243 14.0175927, 120.7272126 14.0171812)"
865193360,4,,primary,60,13.4,,False,True,99.102,Tuy Diversion Road,"LINESTRING (120.7273087 14.0192204, 120.7273451 14.0193613, 120.7274187 14.0195691, 120.7275099 14.0197825, 120.7276726 14.020032)"
315870848,1,,residential,30,4,,False,False,72.748,Rillo Street,"LINESTRING (120.7287071 14.0194995, 120.7286552 14.0188472)"
255500970,,,residential,,,,False,True,154.043,,"LINESTRING (120.7287071 14.0194995, 120.7282467 14.0194184, 120.7273087 14.0192204)"
"[315870848, 865193290]",1,,residential,30,4,,False,True,130.248,"['V. Calingasan Street', 'Rillo Street']","LINESTRING (120.7287071 14.0194995, 120.7287531 14.0199401, 120.7295037 14.0199593)"
255500973,,,residential,,,,False,False,35.884,,"LINESTRING (120.7286021 14.0218205, 120.7288482 14.0220376)"
865193341,2,436,primary,60,6.7,roundabout,True,False,4.29,,"LINESTRING (120.7286021 14.0218205, 120.7285753 14.021849)"
255500973,,,residential,,,,False,True,35.884,,"LINESTRING (120.7288482 14.0220376, 120.7286021 14.0218205)"
255500973,,,residential,,,,False,False,101.55799999999999,,"LINESTRING (120.7288482 14.0220376, 120.7292877 14.0223994, 120.729501 14.0225321, 120.7296122 14.0225413)"
255500974,,,residential,,,,False,False,186.185,,"LINESTRING (120.7288482 14.0220376, 120.7286801 14.0222173, 120.7290657 14.0225373, 120.7292944 14.0227221, 120.7295963 14.0228393, 120.7296445 14.0228262, 120.7296122 14.0225413)"
255500974,,,residential,,,,False,True,143.91199999999998,,"LINESTRING (120.7288482 14.0220376, 120.7289994 14.0218816, 120.7290666 14.0218866, 120.7291723 14.0219955, 120.7293031 14.0220072, 120.7294212 14.0220618, 120.7295566 14.022065, 120.7296122 14.0225413)"
255500973,,,residential,,,,False,True,101.55799999999999,,"LINESTRING (120.7296122 14.0225413, 120.729501 14.0225321, 120.7292877 14.0223994, 120.7288482 14.0220376)"
255500974,,,residential,,,,False,False,143.912,,"LINESTRING (120.7296122 14.0225413, 120.7295566 14.022065, 120.7294212 14.0220618, 120.7293031 14.0220072, 120.7291723 14.0219955, 120.7290666 14.0218866, 120.7289994 14.0218816, 120.7288482 14.0220376)"
255500974,,,residential,,,,False,True,186.18500000000003,,"LINESTRING (120.7296122 14.0225413, 120.7296445 14.0228262, 120.7295963 14.0228393, 120.7292944 14.0227221, 120.7290657 14.0225373, 120.7286801 14.0222173, 120.7288482 14.0220376)"
255501044,,,residential,,,,False,False,123.441,,"LINESTRING (120.7315509 14.0162554, 120.7314835 14.0173636)"
315870847,1,,unclassified,30,4,,False,False,62.724,Basa Street,"LINESTRING (120.7315509 14.0162554, 120.7321232 14.0163548)"
315870847,1,,unclassified,30,4,,False,True,44.166,Basa Street,"LINESTRING (120.7315509 14.0162554, 120.7311462 14.0161955)"
315870847,1,,unclassified,30,4,,False,False,65.415,Basa Street,"LINESTRING (120.7321232 14.0163548, 120.7327176 14.016471)"
315870847,1,,unclassified,30,4,,False,True,62.724,Basa Street,"LINESTRING (120.7321232 14.0163548, 120.7315509 14.0162554)"
255501046,,,residential,,,,False,False,183.84,,"LINESTRING (120.7330338 14.0148464, 120.7327176 14.016471)"
255501046,,,residential,,,,False,True,183.84,,"LINESTRING (120.7327176 14.016471, 120.7330338 14.0148464)"
315870847,1,,unclassified,30,4,,False,True,65.415,Basa Street,"LINESTRING (120.7327176 14.016471, 120.7321232 14.0163548)"
315870847,1,,unclassified,30,4,,False,False,144.642,Basa Street,"LINESTRING (120.7327176 14.016471, 120.7328587 14.0165057, 120.7340228 14.0167683)"
255501047,,,residential,,,,False,False,96.579,,"LINESTRING (120.7342861 14.0179946, 120.7343825 14.0171311)"
315870849,,,residential,,,,False,False,26.991,,"LINESTRING (120.7342861 14.0179946, 120.734041 14.0179459)"
315870849,,,residential,,,,False,True,26.95,,"LINESTRING (120.7342861 14.0179946, 120.7345306 14.0180443)"
255501047,,,residential,,,,False,True,30.508,,"LINESTRING (120.7344426 14.016863, 120.7343825 14.0171311)"
315870847,1,,unclassified,30,4,,False,True,46.498,Basa Street,"LINESTRING (120.7344426 14.016863, 120.7340228 14.0167683)"
255501047,,,residential,,,,False,False,30.508,,"LINESTRING (120.7343825 14.0171311, 120.7344426 14.016863)"
255501047,,,residential,,,,False,True,96.579,,"LINESTRING (120.7343825 14.0171311, 120.7342861 14.0179946)"
255501048,,,residential,,,,False,False,27.242,,"LINESTRING (120.7343825 14.0171311, 120.7346297 14.0171811)"
255501048,,,residential,,,,False,True,26.221,,"LINESTRING (120.7343825 14.0171311, 120.7341442 14.0170847)"
255501049,,,residential,,,,False,False,96.406,,"LINESTRING (120.734041 14.0179459, 120.7341442 14.0170847)"
"[255501048, 315870849]",,,residential,,,,False,False,150.258,,"LINESTRING (120.734041 14.0179459, 120.7337979 14.0178983, 120.7339052 14.0170317, 120.7341442 14.0170847)"
315870849,,,residential,,,,False,True,26.991,,"LINESTRING (120.734041 14.0179459, 120.7342861 14.0179946)"
255501048,,,residential,,,,False,False,26.221,,"LINESTRING (120.7341442 14.0170847, 120.7343825 14.0171311)"
255501049,,,residential,,,,False,True,96.406,,"LINESTRING (120.7341442 14.0170847, 120.734041 14.0179459)"
"[255501048, 315870849]",,,residential,,,,False,True,150.258,,"LINESTRING (120.7341442 14.0170847, 120.7339052 14.0170317, 120.7337979 14.0178983, 120.734041 14.0179459)"
315870849,,,residential,,,,False,False,26.95,,"LINESTRING (120.7345306 14.0180443, 120.7342861 14.0179946)"
880966239,,,residential,,,,False,False,96.577,,"LINESTRING (120.7345306 14.0180443, 120.7346297 14.0171811)"
880966239,,,residential,,,,False,True,22.494,,"LINESTRING (120.7345306 14.0180443, 120.7344894 14.0182426)"
255501048,,,residential,,,,False,True,27.242,,"LINESTRING (120.7346297 14.0171811, 120.7343825 14.0171311)"
880966239,,,residential,,,,False,True,96.577,,"LINESTRING (120.7346297 14.0171811, 120.7345306 14.0180443)"
255501052,,,residential,,,,False,False,158.083,,"LINESTRING (120.7279146 14.0144718, 120.7278923 14.0152047, 120.7278829 14.0158931)"
865193312,2,,tertiary,30,6.1,,False,False,51.633,Basa Street,"LINESTRING (120.7278829 14.0158931, 120.7283569 14.0159573)"
255501052,,,residential,,,,False,True,158.083,,"LINESTRING (120.7278829 14.0158931, 120.7278923 14.0152047, 120.7279146 14.0144718)"
865193312,2,,tertiary,30,6.1,,False,True,77.22,Basa Street,"LINESTRING (120.7278829 14.0158931, 120.7273362 14.0158159, 120.7271746 14.0157931)"
880966242,,,residential,,,,False,False,76.707,,"LINESTRING (120.7260956 14.0169117, 120.7267841 14.0170839)"
880966242,,,residential,,,,False,True,29.199,,"LINESTRING (120.7260956 14.0169117, 120.7258291 14.0168659)"
880966243,,,residential,,,,False,False,29.438,,"LINESTRING (120.7260956 14.0169117, 120.7261388 14.0166503)"
880966243,,,residential,,,,False,True,31.677,,"LINESTRING (120.7260956 14.0169117, 120.7259913 14.017178)"
332895636,4,,primary,60,13.4,,False,False,154.404,Tuy Diversion Road,"LINESTRING (120.7272126 14.0171812, 120.7271746 14.0157931)"
880966242,,,residential,,,,False,True,47.478,,"LINESTRING (120.7272126 14.0171812, 120.7267841 14.0170839)"
"[865193360, 332895636, 1007203486]",4,,primary,60,13.4,,False,True,227.049,Tuy Diversion Road,"LINESTRING (120.7272126 14.0171812, 120.7272243 14.0175927, 120.7272275 14.0177369, 120.7272572 14.0183919, 120.7272731 14.0187411, 120.7272768 14.0188225, 120.7272865 14.0190367, 120.7273087 14.0192204)"
880966243,,,residential,,,,False,False,24.764,,"LINESTRING (120.7257744 14.0177321, 120.7258559 14.0175239)"
456278570,,,residential,,,,False,False,129.74200000000002,,"LINESTRING (120.7257744 14.0177321, 120.7262698 14.0178163, 120.7262725 14.017517, 120.7261786 14.0174806, 120.7258939 14.0174268)"
255501092,,,residential,,,,False,False,30.383,,"LINESTRING (120.7262013 14.0162727, 120.7262132 14.0159997)"
880966243,,,residential,,,,False,True,42.525,,"LINESTRING (120.7262013 14.0162727, 120.7261388 14.0166503)"
255501092,,,residential,,,,False,True,84.94800000000001,,"LINESTRING (120.7262013 14.0162727, 120.7266265 14.0163356, 120.726715 14.0163486, 120.7267499 14.0162939, 120.7267526 14.016143, 120.7267506 14.0160985)"
255501090,,,residential,,,,False,True,27.313,,"LINESTRING (120.7257053 14.0168446, 120.725456 14.0168018)"
880966242,,,residential,,,,False,False,13.564,,"LINESTRING (120.7257053 14.0168446, 120.7258291 14.0168659)"
255501090,,,residential,,,,False,False,171.764,,"LINESTRING (120.7257053 14.0168446, 120.7257744 14.0155548, 120.7255275 14.0154729)"
880966242,,,residential,,,,False,False,29.199,,"LINESTRING (120.7258291 14.0168659, 120.7260956 14.0169117)"
880966242,,,residential,,,,False,True,13.564,,"LINESTRING (120.7258291 14.0168659, 120.7257053 14.0168446)"
255501090,,,residential,,,,False,False,27.313,,"LINESTRING (120.725456 14.0168018, 120.7257053 14.0168446)"
255501096,,,residential,,,,False,False,147.968,,"LINESTRING (120.725456 14.0168018, 120.7255275 14.0154729)"
255501096,,,residential,,,,False,True,147.968,,"LINESTRING (120.7255275 14.0154729, 120.725456 14.0168018)"
255501090,,,residential,,,,False,True,171.764,,"LINESTRING (120.7255275 14.0154729, 120.7257744 14.0155548, 120.7257053 14.0168446)"
255501097,,,residential,,,,False,False,73.068,,"LINESTRING (120.7258842 14.0180398, 120.726555 14.0181305)"
255501097,,,residential,,,,False,True,73.068,,"LINESTRING (120.726555 14.0181305, 120.7258842 14.0180398)"
255501097,,,residential,,,,False,False,140.714,,"LINESTRING (120.726555 14.0181305, 120.7267583 14.0181344, 120.7268111 14.0180674, 120.7267841 14.0170839)"
255501098,,,residential,,,,False,False,150.372,,"LINESTRING (120.726555 14.0181305, 120.7265225 14.017314, 120.7263924 14.0172588, 120.7259913 14.017178)"
880966242,,,residential,,,,False,False,47.478,,"LINESTRING (120.7267841 14.0170839, 120.7272126 14.0171812)"
880966242,,,residential,,,,False,True,76.707,,"LINESTRING (120.7267841 14.0170839, 120.7260956 14.0169117)"
255501097,,,residential,,,,False,True,140.714,,"LINESTRING (120.7267841 14.0170839, 120.7268111 14.0180674, 120.7267583 14.0181344, 120.726555 14.0181305)"
880966243,,,residential,,,,False,False,31.677,,"LINESTRING (120.7259913 14.017178, 120.7260956 14.0169117)"
880966243,,,residential,,,,False,True,29.594,,"LINESTRING (120.7259913 14.017178, 120.7258939 14.0174268)"
255501098,,,residential,,,,False,True,150.372,,"LINESTRING (120.7259913 14.017178, 120.7263924 14.0172588, 120.7265225 14.017314, 120.726555 14.0181305)"
348210062,,,residential,,,,False,True,270.79900000000004,,"LINESTRING (120.7254225 14.0197036, 120.7262121 14.0203281, 120.7273043 14.0212618, 120.7273312 14.0212846)"
255500905,,,residential,,,,False,True,18.04,,"LINESTRING (120.7340489 14.0204158, 120.7342129 14.0204475)"
255500905,,,residential,,,,False,False,347.076,,"LINESTRING (120.7340489 14.0204158, 120.7339451 14.0203965, 120.7330271 14.0202454, 120.7313429 14.0200518, 120.730864 14.0199813)"
975163148,,,residential,,,,False,False,65.593,,"LINESTRING (120.7340489 14.0204158, 120.7341711 14.0203217, 120.734277 14.0201369, 120.7343431 14.0200085, 120.7344013 14.0199469)"
255500905,,,residential,,,,False,False,18.04,,"LINESTRING (120.7342129 14.0204475, 120.7340489 14.0204158)"
348210056,,,residential,,,,False,True,53.323,,"LINESTRING (120.7280276 14.020528, 120.7276984 14.0208857)"
801827055,4,,primary,60,13.4,,False,True,51.735,Tuy Diversion Road,"LINESTRING (120.7280276 14.020528, 120.7283024 14.0209093)"
865193360,4,,primary,60,13.4,,False,False,67.167,Tuy Diversion Road,"LINESTRING (120.7280276 14.020528, 120.7277557 14.0201595, 120.7276726 14.020032)"
348210058,,,residential,,,,False,True,81.357,,"LINESTRING (120.7289702 14.0207748, 120.7287303 14.0209939, 120.7284486 14.0213022)"
348210056,,,residential,,,,False,False,59.47,,"LINESTRING (120.7273312 14.0212846, 120.7276984 14.0208857)"
348210062,,,residential,,,,False,True,90.296,,"LINESTRING (120.7273312 14.0212846, 120.7279928 14.021782)"
348210062,,,residential,,,,False,False,270.79900000000004,,"LINESTRING (120.7273312 14.0212846, 120.7273043 14.0212618, 120.7262121 14.0203281, 120.7254225 14.0197036)"
348210058,,,residential,,,,False,True,72.556,,"LINESTRING (120.7284486 14.0213022, 120.7279928 14.021782)"
348210058,,,residential,,,,False,False,81.357,,"LINESTRING (120.7284486 14.0213022, 120.7287303 14.0209939, 120.7289702 14.0207748)"
801827055,4,,primary,60,13.4,,False,False,46.703,Tuy Diversion Road,"LINESTRING (120.7284486 14.0213022, 120.7283949 14.0210934, 120.7283024 14.0209093)"
801827055,4,,primary,60,13.4,,False,True,12.424000000000001,Tuy Diversion Road,"LINESTRING (120.7284486 14.0213022, 120.728452 14.0213862, 120.7284539 14.0214138)"
348210058,,,residential,,,,False,False,72.556,,"LINESTRING (120.7279928 14.021782, 120.7284486 14.0213022)"
348210062,,,residential,,,,False,False,90.296,,"LINESTRING (120.7279928 14.021782, 120.7273312 14.0212846)"
348210062,,,residential,,,,False,True,45.522,,"LINESTRING (120.7279928 14.021782, 120.7283132 14.0220484)"
700820574,2,436,primary,60,6.7,,True,False,9.14,Palico-Tuy Road,"LINESTRING (120.7282951 14.0221287, 120.7283132 14.0220484)"
880966243,,,residential,,,,False,False,42.525,,"LINESTRING (120.7261388 14.0166503, 120.7262013 14.0162727)"
880966243,,,residential,,,,False,True,29.438,,"LINESTRING (120.7261388 14.0166503, 120.7260956 14.0169117)"
434697265,,,residential,,,,False,False,113.2,,"LINESTRING (120.7261388 14.0166503, 120.725981 14.0165713, 120.725979 14.0162677, 120.7259851 14.0159534, 120.7262168 14.0159167)"
255501092,,,residential,,,,False,True,9.237,,"LINESTRING (120.7262168 14.0159167, 120.7262132 14.0159997)"
255501092,,,residential,,,,False,False,109.17500000000001,,"LINESTRING (120.7262168 14.0159167, 120.7262257 14.0157125, 120.7263664 14.015724, 120.726648 14.0157917, 120.7267392 14.0158411, 120.7267506 14.0160985)"
434697265,,,residential,,,,False,True,113.2,,"LINESTRING (120.7262168 14.0159167, 120.7259851 14.0159534, 120.725979 14.0162677, 120.725981 14.0165713, 120.7261388 14.0166503)"
255501092,,,residential,,,,False,False,9.237,,"LINESTRING (120.7262132 14.0159997, 120.7262168 14.0159167)"
255501092,,,residential,,,,False,True,30.383,,"LINESTRING (120.7262132 14.0159997, 120.7262013 14.0162727)"
456278567,,,residential,,,,False,False,59.009,,"LINESTRING (120.7262132 14.0159997, 120.7267506 14.0160985)"
456278567,,,residential,,,,False,True,59.009,,"LINESTRING (120.7267506 14.0160985, 120.7262132 14.0159997)"
255501092,,,residential,,,,False,False,84.94800000000001,,"LINESTRING (120.7267506 14.0160985, 120.7267526 14.016143, 120.7267499 14.0162939, 120.726715 14.0163486, 120.7266265 14.0163356, 120.7262013 14.0162727)"
255501092,,,residential,,,,False,True,109.17500000000001,,"LINESTRING (120.7267506 14.0160985, 120.7267392 14.0158411, 120.726648 14.0157917, 120.7263664 14.015724, 120.7262257 14.0157125, 120.7262168 14.0159167)"
880966243,,,residential,,,,False,False,29.594,,"LINESTRING (120.7258939 14.0174268, 120.7259913 14.017178)"
880966243,,,residential,,,,False,True,11.549,,"LINESTRING (120.7258939 14.0174268, 120.7258559 14.0175239)"
456278570,,,residential,,,,False,True,129.74200000000002,,"LINESTRING (120.7258939 14.0174268, 120.7261786 14.0174806, 120.7262725 14.017517, 120.7262698 14.0178163, 120.7257744 14.0177321)"
880966243,,,residential,,,,False,False,11.549,,"LINESTRING (120.7258559 14.0175239, 120.7258939 14.0174268)"
880966243,,,residential,,,,False,True,24.764,,"LINESTRING (120.7258559 14.0175239, 120.7257744 14.0177321)"
456278566,2,,tertiary,30,6.7,,False,False,8.449,Luna Street,"LINESTRING (120.730864 14.0199813, 120.7308535 14.0200566)"
255500905,,,residential,,,,False,True,347.07599999999996,,"LINESTRING (120.730864 14.0199813, 120.7313429 14.0200518, 120.7330271 14.0202454, 120.7339451 14.0203965, 120.7340489 14.0204158)"
456278566,2,,tertiary,30,6.7,,False,True,108.667,Luna Street,"LINESTRING (120.730864 14.0199813, 120.7309223 14.0195542, 120.7309963 14.0190125)"
700820566,2,436,primary,60,6.7,roundabout,True,False,25.298000000000002,Palico - Balayan Road,"LINESTRING (120.7285753 14.021849, 120.7285393 14.0218653, 120.7284995 14.0218671, 120.728463 14.0218545, 120.728434 14.0218295, 120.7284167 14.0217959, 120.7284135 14.0217585)"
865193361,2,436,primary,60,6.7,,True,False,43.503,Palico-Tuy Road,"LINESTRING (120.7285753 14.021849, 120.7284225 14.0220231, 120.7282951 14.0221287)"
764099051,,,residential,,,,False,False,73.37299999999999,,"LINESTRING (120.7286995 14.0203755, 120.7286405 14.0204849, 120.7283024 14.0209093)"
764099052,,,residential,,,,False,False,30.388,,"LINESTRING (120.7273532 14.0208232, 120.727439 14.0205629)"
