osmid,highway,oneway,reversed,length,bridge,geometry,name
365168654,residential,False,False,42.758,,"LINESTRING (122.1607388 11.8173237, 122.1611293 11.8172816)",
365168654,residential,False,True,74.466,,"LINESTRING (122.1607388 11.8173237, 122.1600587 11.8173968)",
880364983,tertiary,True,False,64.44,,"LINESTRING (122.1607388 11.8173237, 122.1607615 11.8167446)",
117458976,tertiary,False,True,59.952,,"LINESTRING (122.1620269 11.8229978, 122.1620597 11.8224596)",
365168666,residential,False,False,63.782,,"LINESTRING (122.1620269 11.8229978, 122.1626099 11.8230561)",
880364992,tertiary,False,False,42.164,,"LINESTRING (122.1620269 11.8229978, 122.1616406 11.8229691)",
"[365168656, 873436840, 873436839]",residential,False,False,516.6579999999999,yes,"LINESTRING (122.1620269 11.8229978, 122.1619338 11.8243163, 122.1619291 11.8244307, 122.1618681 11.8253667, 122.1618399 11.8254041, 122.1617883 11.8254205, 122.1617474 11.8254297, 122.1613008 11.8253877, 122.1605524 11.8252958, 122.1602923 11.8252341, 122.1600629 11.8251763, 122.1595929 11.8251553)",
880369333,tertiary,True,False,83.668,,"LINESTRING (122.162222 11.8189168, 122.1622301 11.8196692)",
771241484,residential,False,True,59.105999999999995,,"LINESTRING (122.162222 11.8189168, 122.1622779 11.8189184, 122.1623472 11.818927, 122.1624267 11.8189682, 122.1625986 11.8190953, 122.1626902 11.8191582)",M. Telan Street
365168655,residential,False,False,50.086,,"LINESTRING (122.1617193 11.8186969, 122.1612612 11.8187398)",
"[880370684, 880370685]",tertiary,True,False,42.147999999999996,,"LINESTRING (122.1617193 11.8186969, 122.1620522 11.8186658, 122.1621044 11.8186578)",
365168677,residential,False,False,49.309,,"LINESTRING (122.1622301 11.8196692, 122.1626831 11.8196622)",J.B. Tirol Street
"[881045129, 880369334]",residential,False,True,143.523,,"LINESTRING (122.1622301 11.8196692, 122.1619331 11.8196716, 122.161788 11.8196728, 122.1616223 11.8196742, 122.1615449 11.8196855, 122.1614632 11.8197195, 122.1613751 11.8197782, 122.1613408 11.8198257, 122.1613281 11.8198708, 122.1613325 11.8199439, 122.1613474 11.8201933)",
881211373,tertiary,False,False,51.93000000000001,,"LINESTRING (122.1622301 11.8196692, 122.162215 11.8199204, 122.162202 11.8201354)",
117458976,tertiary,False,False,44.991,,"LINESTRING (122.1621071 11.8216878, 122.1620825 11.8220917)",
881217422,residential,False,False,59.654,,"LINESTRING (122.1621071 11.8216878, 122.1626539 11.8217248)",B. Manikan Street
365168674,residential,False,True,174.236,,"LINESTRING (122.1621071 11.8216878, 122.1615412 11.8216496, 122.1614578 11.821644, 122.1613674 11.8216378, 122.1612776 11.8216318, 122.16051 11.8215799)",B. Manikan Street
881217423,tertiary,False,True,125.756,,"LINESTRING (122.1621071 11.8216878, 122.162129 11.8213331, 122.1621411 11.8211357, 122.1621423 11.8211165, 122.1621553 11.8209047, 122.1621702 11.820662, 122.1621765 11.8205589)",
880372514,tertiary,False,False,2.819,,"LINESTRING (122.1616211 11.8166214, 122.1616194 11.8166467)",
880364986,residential,False,True,61.905,,"LINESTRING (122.1621044 11.8186578, 122.1620249 11.8181428, 122.1620152 11.8181082)",
880369333,tertiary,True,False,31.517000000000003,,"LINESTRING (122.1621044 11.8186578, 122.1621256 11.8187062, 122.162222 11.8189168)",
365168667,residential,False,False,62.825,,"LINESTRING (122.1610784 11.8167188, 122.1611293 11.8172816)",J. Tayco Street
