osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
27771582,2,70,Real Street,trunk,40,False,False,107.602,"LINESTRING (124.607632 11.0085705, 124.6073512 11.0076429)",
27771582,2,70,Real Street,trunk,40,False,True,74.047,"LINESTRING (124.607632 11.0085705, 124.6078015 11.0092153)",
28316152,,,Osmeña Street,secondary,,False,False,83.082,"LINESTRING (124.607632 11.0085705, 124.6083363 11.0082871)",
28316152,,,Osmeña Street,secondary,,False,True,52.108,"LINESTRING (124.607632 11.0085705, 124.607188 11.0087427)",
28316152,,,Osmeña Street,secondary,,False,False,69.447,"LINESTRING (124.6090019 11.0080394, 124.6095904 11.007802)",
28316152,,,Osmeña Street,secondary,,False,True,77.695,"LINESTRING (124.6090019 11.0080394, 124.6083363 11.0082871)",
29397191,2,,Bonifacio Street,tertiary,,False,False,103.99,"LINESTRING (124.6090019 11.0080394, 124.6086219 11.0071818)",
29397191,2,,Bonifacio Street,tertiary,,False,True,71.689,"LINESTRING (124.6090019 11.0080394, 124.6092272 11.008645)",
331331709,,,Bonifacio Street,unclassified,,False,True,76.97,"LINESTRING (124.6075552 11.0046185, 124.6078135 11.0052626)",
28312333,,,I. Larrazabal Boulevard,residential,,False,False,286.253,"LINESTRING (124.6075552 11.0046185, 124.6082488 11.0044081, 124.60848 11.0043379, 124.6090779 11.0041539, 124.6100608 11.0038583)",
"[27771592, 331331709]",,,"['Ebony Street', 'Bonifacio Street']",unclassified,,False,False,77.14500000000001,"LINESTRING (124.6075552 11.0046185, 124.6074624 11.0043884, 124.6070268 11.0045163)",
28312326,2,,Aviles Street,secondary,,False,False,52.432,"LINESTRING (124.6068914 11.0059842, 124.606426 11.006101)",
28313170,2,70,Aviles Street,trunk,40,False,False,59.524,"LINESTRING (124.6068914 11.0059842, 124.6074189 11.0058484)",
27771582,2,70,Real Street,trunk,40,False,True,191.19400000000002,"LINESTRING (124.6068914 11.0059842, 124.6070019 11.006424, 124.6071224 11.0068007, 124.6073512 11.0076429)",
27771583,2,,Lopez Jaena Street,tertiary,,True,False,78.981,"LINESTRING (124.6086219 11.0071818, 124.6092948 11.0069206)",
29397191,2,,Bonifacio Street,tertiary,,False,True,103.99,"LINESTRING (124.6086219 11.0071818, 124.6090019 11.0080394)",
818973294,2,,Lopez Jaena Street,tertiary,,False,True,73.718,"LINESTRING (124.6086219 11.0071818, 124.6079924 11.007422)",
818956470,2,,Bonifacio Street,unclassified,,True,False,111.41499999999999,"LINESTRING (124.6086219 11.0071818, 124.608395 11.0066472, 124.6082276 11.0062576)",
27771583,2,,Lopez Jaena Street,tertiary,,True,False,85.231,"LINESTRING (124.6119048 11.0059038, 124.6126343 11.0056304)",
28312344,2,,San Pablo Street,unclassified,,True,False,105.391,"LINESTRING (124.6119048 11.0059038, 124.6123251 11.0067571)",
28313170,2,70,Aviles Street,trunk,40,False,True,66.378,"LINESTRING (124.6080041 11.005686, 124.6074189 11.0058484)",
331331709,,,Bonifacio Street,unclassified,,False,False,51.472,"LINESTRING (124.6080041 11.005686, 124.6078135 11.0052626)",
331331708,4,70,Aviles Street,trunk,40,False,False,92.348,"LINESTRING (124.6080041 11.005686, 124.6080683 11.0056692, 124.6088216 11.005472)",
28312347,2,,Agua Dulce Street,secondary,50,False,False,79.673,"LINESTRING (124.6127693 11.0043639, 124.6127011 11.0046378, 124.6126532 11.0050698)",
98343452,,,,residential,,False,False,230.613,"LINESTRING (124.6127693 11.0043639, 124.6124159 11.004194, 124.611619 11.0039187, 124.6112795 11.0037555, 124.6108513 11.0035089)",
98343452,,,,residential,,False,True,382.186,"LINESTRING (124.6127693 11.0043639, 124.6130296 11.0044626, 124.6131787 11.0045705, 124.6132759 11.0047069, 124.6133544 11.0048576, 124.6133707 11.0050207, 124.6133669 11.005198, 124.6133442 11.0053394, 124.6132936 11.005461, 124.6130283 11.0058492, 124.6127794 11.0063304, 124.6126947 11.006628, 124.6126531 11.0068364, 124.6126519 11.0071284, 124.6125972 11.0073308)",
