osmid,highway,oneway,reversed,length,lanes,ref,name,geometry
357319887,residential,False,False,133.724,,,,"LINESTRING (124.3093239 13.8701766, 124.3095063 13.8713661)"
357319887,residential,False,True,188.365,,,,"LINESTRING (124.3093239 13.8701766, 124.3090984 13.8684968)"
357319897,residential,False,False,67.821,,,,"LINESTRING (124.3093239 13.8701766, 124.308698 13.8702293)"
357319883,primary,False,True,74.061,2,650,Catanduanes Circumferential Road,"LINESTRING (124.3095063 13.8713661, 124.309603 13.8720255)"
357319887,residential,False,True,133.724,,,,"LINESTRING (124.3095063 13.8713661, 124.3093239 13.8701766)"
921583800,primary,False,True,71.189,2,650,Catanduanes Circumferential Road,"LINESTRING (124.3095063 13.8713661, 124.3088517 13.8714436)"
357319886,residential,False,True,55.204,,,,"LINESTRING (124.3088517 13.8714436, 124.3083515 13.8715468)"
732220011,primary,False,True,43.457,2,650,Rizal Avenue,"LINESTRING (124.3088517 13.8714436, 124.3088026 13.8710557)"
921583800,primary,False,False,71.189,2,650,Catanduanes Circumferential Road,"LINESTRING (124.3088517 13.8714436, 124.3095063 13.8713661)"
1152863199,tertiary,False,False,77.194,2,,Rizal Avenue,"LINESTRING (124.3088517 13.8714436, 124.3089666 13.8721288)"
357319886,residential,False,False,82.566,,,,"LINESTRING (124.3076007 13.8716884, 124.3083515 13.8715468)"
357319886,residential,False,True,36.655,,,,"LINESTRING (124.3076007 13.8716884, 124.3072693 13.8717602)"
357319897,residential,False,False,77.193,,,,"LINESTRING (124.3076007 13.8716884, 124.3077021 13.8723756)"
357319897,residential,False,True,239.47600000000006,,,,"LINESTRING (124.3076007 13.8716884, 124.3075474 13.871217, 124.3074783 13.8706235, 124.3074896 13.8705407, 124.3075203 13.8704637, 124.3075735 13.8703674, 124.3076341 13.870303, 124.3077266 13.8702743, 124.3081814 13.8702749, 124.3083705 13.8702673)"
357319886,residential,False,False,36.655,,,,"LINESTRING (124.3072693 13.8717602, 124.3076007 13.8716884)"
357319883,primary,False,False,74.061,2,650,Catanduanes Circumferential Road,"LINESTRING (124.309603 13.8720255, 124.3095063 13.8713661)"
357319883,primary,False,True,86.317,2,650,Catanduanes Circumferential Road,"LINESTRING (124.309603 13.8720255, 124.3098366 13.8727679)"
357319894,residential,False,False,69.655,,,,"LINESTRING (124.309603 13.8720255, 124.3093215 13.8720729, 124.3089666 13.8721288)"
357319894,residential,False,False,54.242,,,,"LINESTRING (124.3089666 13.8721288, 124.3084706 13.8722068)"
1152863199,tertiary,False,False,100.772,2,,Rizal Avenue,"LINESTRING (124.3089666 13.8721288, 124.3091165 13.8730233)"
1152863199,tertiary,False,True,77.194,2,,Rizal Avenue,"LINESTRING (124.3089666 13.8721288, 124.3088517 13.8714436)"
357319894,residential,False,True,69.655,,,,"LINESTRING (124.3089666 13.8721288, 124.3093215 13.8720729, 124.309603 13.8720255)"
357319894,residential,False,True,85.058,,,,"LINESTRING (124.3077021 13.8723756, 124.3084706 13.8722068)"
357319897,residential,False,True,77.193,,,,"LINESTRING (124.3077021 13.8723756, 124.3076007 13.8716884)"
357319897,residential,False,False,108.341,,,,"LINESTRING (124.3077021 13.8723756, 124.3077488 13.8726406, 124.3078139 13.8728776, 124.3079466 13.8733194)"
357319883,primary,False,False,86.317,2,650,Catanduanes Circumferential Road,"LINESTRING (124.3098366 13.8727679, 124.309603 13.8720255)"
357319883,primary,False,True,118.031,2,650,Catanduanes Circumferential Road,"LINESTRING (124.3098366 13.8727679, 124.3099533 13.8731387, 124.3100428 13.8737077, 124.3100554 13.8738051)"
357319891,residential,False,False,82.76599999999999,,,,"LINESTRING (124.3098366 13.8727679, 124.3094891 13.8728867, 124.3091165 13.8730233)"
357319891,residential,False,False,130.514,,,,"LINESTRING (124.3091165 13.8730233, 124.3079466 13.8733194)"
1152863199,tertiary,False,False,97.41,2,,Rizal Avenue,"LINESTRING (124.3091165 13.8730233, 124.3092406 13.873891)"
1152863199,tertiary,False,True,100.772,2,,Rizal Avenue,"LINESTRING (124.3091165 13.8730233, 124.3089666 13.8721288)"
357319891,residential,False,True,82.76599999999999,,,,"LINESTRING (124.3091165 13.8730233, 124.3094891 13.8728867, 124.3098366 13.8727679)"
357319891,residential,False,True,130.514,,,,"LINESTRING (124.3079466 13.8733194, 124.3091165 13.8730233)"
357319897,residential,False,False,87.616,,,,"LINESTRING (124.3079466 13.8733194, 124.3079915 13.8734379, 124.3080364 13.8735622, 124.3083425 13.874001)"
357319897,residential,False,True,108.341,,,,"LINESTRING (124.3079466 13.8733194, 124.3078139 13.8728776, 124.3077488 13.8726406, 124.3077021 13.8723756)"
357319883,primary,False,True,76.33,2,650,Catanduanes Circumferential Road,"LINESTRING (124.3100554 13.8738051, 124.3100703 13.8744914)"
357319883,primary,False,False,118.031,2,650,Catanduanes Circumferential Road,"LINESTRING (124.3100554 13.8738051, 124.3100428 13.8737077, 124.3099533 13.8731387, 124.3098366 13.8727679)"
357319893,residential,False,True,88.501,,,,"LINESTRING (124.3100554 13.8738051, 124.3096711 13.8738361, 124.3092406 13.873891)"
357319893,residential,False,True,97.719,,,,"LINESTRING (124.3092406 13.873891, 124.3083425 13.874001)"
1152863199,tertiary,False,False,76.794,2,,Rizal Avenue,"LINESTRING (124.3092406 13.873891, 124.309321 13.8745772)"
1152863199,tertiary,False,True,97.41,2,,Rizal Avenue,"LINESTRING (124.3092406 13.873891, 124.3091165 13.8730233)"
357319893,residential,False,False,88.501,,,,"LINESTRING (124.3092406 13.873891, 124.3096711 13.8738361, 124.3100554 13.8738051)"
357319893,residential,False,False,97.719,,,,"LINESTRING (124.3083425 13.874001, 124.3092406 13.873891)"
"[357319897, 357319895]",residential,False,"[False, True]",156.166,,,,"LINESTRING (124.3083425 13.874001, 124.3085847 13.8746458, 124.309321 13.8745772)"
357319897,residential,False,True,87.61600000000001,,,,"LINESTRING (124.3083425 13.874001, 124.3080364 13.8735622, 124.3079915 13.8734379, 124.3079466 13.8733194)"
357319883,primary,False,False,76.33,2,650,Catanduanes Circumferential Road,"LINESTRING (124.3100703 13.8744914, 124.3100554 13.8738051)"
357319883,primary,False,True,93.137,2,650,Catanduanes Circumferential Road,"LINESTRING (124.3100703 13.8744914, 124.310071 13.875329)"
357319895,residential,False,False,81.475,,,,"LINESTRING (124.3100703 13.8744914, 124.3097488 13.8745189, 124.309321 13.8745772)"
1152863199,tertiary,False,False,87.972,2,,Rizal Avenue,"LINESTRING (124.309321 13.8745772, 124.3094216 13.8753623)"
1152863199,tertiary,False,True,76.794,2,,Rizal Avenue,"LINESTRING (124.309321 13.8745772, 124.3092406 13.873891)"
"[357319897, 357319895]",residential,False,"[False, True]",156.166,,,,"LINESTRING (124.309321 13.8745772, 124.3085847 13.8746458, 124.3083425 13.874001)"
357319895,residential,False,True,81.475,,,,"LINESTRING (124.309321 13.8745772, 124.3097488 13.8745189, 124.3100703 13.8744914)"
357319883,primary,False,False,93.137,2,650,Catanduanes Circumferential Road,"LINESTRING (124.310071 13.875329, 124.3100703 13.8744914)"
357319888,residential,False,True,70.201,,,,"LINESTRING (124.310071 13.875329, 124.3094216 13.8753623)"
357319888,residential,False,False,70.201,,,,"LINESTRING (124.3094216 13.8753623, 124.310071 13.875329)"
1152863199,tertiary,False,True,87.972,2,,Rizal Avenue,"LINESTRING (124.3094216 13.8753623, 124.309321 13.8745772)"
357319897,residential,False,False,35.606,,,,"LINESTRING (124.308698 13.8702293, 124.3083705 13.8702673)"
357319897,residential,False,True,67.821,,,,"LINESTRING (124.308698 13.8702293, 124.3093239 13.8701766)"
732220011,primary,False,False,92.583,2,650,Rizal Avenue,"LINESTRING (124.308698 13.8702293, 124.3088026 13.8710557)"
732220011,primary,False,True,189.829,2,650,Rizal Avenue,"LINESTRING (124.308698 13.8702293, 124.3084954 13.8685335)"
523333126,residential,False,False,65.224,,,,"LINESTRING (124.3084954 13.8685335, 124.3090984 13.8684968)"
