osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,tunnel
28997305,,Anahaw Street,residential,False,False,100.725,"LINESTRING (121.064783 14.5487444, 121.0656814 14.5489981)",,,,
28997305,,Anahaw Street,residential,False,True,46.225,"LINESTRING (121.064783 14.5487444, 121.0643707 14.548628)",,,,
23296740,,Alagao Street,residential,False,True,25.429,"LINESTRING (121.0658531 14.5484114, 121.0657645 14.5486234)",,,,
1150125896,2,Apitong Street,residential,False,False,74.316,"LINESTRING (121.0658531 14.5484114, 121.0655144 14.5481569, 121.0653991 14.5479295)",,,,
1150125896,2,Apitong Street,residential,False,True,54.041,"LINESTRING (121.0652243 14.5474739, 121.0653991 14.5479295)",,,,
23296760,2,Kamagong Street,residential,False,False,57.597,"LINESTRING (121.0652243 14.5474739, 121.0649834 14.5475704, 121.0647254 14.5476609)",,,,
"[23296760, 28997350]",2,"['Yakal Street', 'Kamagong Street']",residential,False,True,189.01900000000003,"LINESTRING (121.0652243 14.5474739, 121.0653674 14.5474155, 121.0653691 14.5472346, 121.0653746 14.5469865, 121.0653651 14.5466949, 121.0652986 14.5465411, 121.06504 14.5462874, 121.0648688 14.5460306)",,,,
23296739,2,Acacia Street,residential,False,False,106.305,"LINESTRING (121.0653991 14.5479295, 121.064464 14.5482373)",,,,
1150125896,2,Apitong Street,residential,False,False,54.041,"LINESTRING (121.0653991 14.5479295, 121.0652243 14.5474739)",,,,
1150125896,2,Apitong Street,residential,False,True,74.316,"LINESTRING (121.0653991 14.5479295, 121.0655144 14.5481569, 121.0658531 14.5484114)",,,,
23296739,2,Acacia Street,residential,False,False,44.589,"LINESTRING (121.064464 14.5482373, 121.0643707 14.548628)",,,,
23296739,2,Acacia Street,residential,False,True,106.305,"LINESTRING (121.064464 14.5482373, 121.0653991 14.5479295)",,,,
23296747,,Mangga Street,residential,False,False,146.409,"LINESTRING (121.064464 14.5482373, 121.0657645 14.5486234)",,,,
23296739,2,Acacia Street,residential,False,True,44.589,"LINESTRING (121.0643707 14.548628, 121.064464 14.5482373)",,,,
28997305,,Anahaw Street,residential,False,False,46.225,"LINESTRING (121.0643707 14.548628, 121.064783 14.5487444)",,,,
28997305,,Anahaw Street,residential,False,True,49.408,"LINESTRING (121.0643707 14.548628, 121.0639808 14.5485179, 121.0639312 14.5485001)",,,,
23296740,,Alagao Street,residential,False,False,42.614,"LINESTRING (121.0656814 14.5489981, 121.0657645 14.5486234)",,,,
28997305,,Anahaw Street,residential,False,False,46.091,"LINESTRING (121.0656814 14.5489981, 121.0660925 14.5491142)",,,,
28997305,,Anahaw Street,residential,False,True,100.725,"LINESTRING (121.0656814 14.5489981, 121.064783 14.5487444)",,,,
23296740,,Alagao Street,residential,False,False,25.429,"LINESTRING (121.0657645 14.5486234, 121.0658531 14.5484114)",,,,
23296740,,Alagao Street,residential,False,True,42.614,"LINESTRING (121.0657645 14.5486234, 121.0656814 14.5489981)",,,,
23296747,,Mangga Street,residential,False,True,146.409,"LINESTRING (121.0657645 14.5486234, 121.064464 14.5482373)",,,,
23296765,,Santol Street,residential,False,True,220.179,"LINESTRING (121.0628841 14.5459337, 121.0627592 14.5468389, 121.0625932 14.5478936)",,,,
101476581,2,Macopa Street,residential,False,False,55.286,"LINESTRING (121.0628841 14.5459337, 121.0630105 14.5459266, 121.063122 14.5459625, 121.0633514 14.5460995)",,,,
23296760,2,Kamagong Street,residential,False,True,77.053,"LINESTRING (121.0640452 14.547877, 121.0647254 14.5476609)",,,,
770797800,4,J. P. Rizal Extension,secondary,False,False,70.369,"LINESTRING (121.0640452 14.547877, 121.0639888 14.5481927, 121.0639443 14.5484413, 121.0639312 14.5485001)",,40,,
770797800,4,J. P. Rizal Extension,secondary,False,True,135.195,"LINESTRING (121.0640452 14.547877, 121.0641926 14.547155, 121.0642971 14.5466859)",,40,,
23296760,2,Kamagong Street,residential,False,False,77.053,"LINESTRING (121.0647254 14.5476609, 121.0640452 14.547877)",,,,
23296760,2,Kamagong Street,residential,False,True,57.597,"LINESTRING (121.0647254 14.5476609, 121.0649834 14.5475704, 121.0652243 14.5474739)",,,,
23296761,2,Talisay Street,residential,False,True,137.117,"LINESTRING (121.0647254 14.5476609, 121.0647846 14.5469993, 121.0647358 14.5469466, 121.0642971 14.5466859)",,,,
28997305,,Anahaw Street,residential,False,False,49.367,"LINESTRING (121.0660925 14.5491142, 121.0665328 14.5492386)",,,,
28997305,,Anahaw Street,residential,False,True,46.091,"LINESTRING (121.0660925 14.5491142, 121.0656814 14.5489981)",,,,
28997305,,Anahaw Street,residential,False,True,49.367,"LINESTRING (121.0665328 14.5492386, 121.0660925 14.5491142)",,,,
23296736,4,Sampaguita Street,tertiary,False,True,14.415,"LINESTRING (121.0625932 14.5478936, 121.0627102 14.5479567)",,,,
23296765,,Santol Street,residential,False,False,220.179,"LINESTRING (121.0625932 14.5478936, 121.0627592 14.5468389, 121.0628841 14.5459337)",,,,
23296767,,Bayabas Street,residential,False,False,218.131,"LINESTRING (121.0633892 14.5482754, 121.0637549 14.5463459)",,,,
23296736,4,Sampaguita Street,tertiary,False,False,45.283,"LINESTRING (121.0633892 14.5482754, 121.0631696 14.5481815, 121.0630012 14.5481182)",,,,
23296736,4,Sampaguita Street,tertiary,False,True,63.493,"LINESTRING (121.0633892 14.5482754, 121.0635815 14.5483643, 121.0638795 14.5484815, 121.0639312 14.5485001)",,,,
23296767,,Bayabas Street,residential,False,True,218.131,"LINESTRING (121.0637549 14.5463459, 121.0633892 14.5482754)",,,,
101476581,2,Macopa Street,residential,False,True,51.349,"LINESTRING (121.0637549 14.5463459, 121.0633514 14.5460995)",,,,
101476581,2,Macopa Street,residential,False,False,69.538,"LINESTRING (121.0637549 14.5463459, 121.063967 14.5464823, 121.0642613 14.5466647, 121.0642971 14.5466859)",,,,
23296775,,Sampaloc Street,residential,False,False,49.072,"LINESTRING (121.0633514 14.5460995, 121.0635379 14.5456968)",,,,
101476581,2,Macopa Street,residential,False,False,51.349,"LINESTRING (121.0633514 14.5460995, 121.0637549 14.5463459)",,,,
23296775,,Sampaloc Street,residential,False,True,227.614,"LINESTRING (121.0633514 14.5460995, 121.0633085 14.5463654, 121.0630012 14.5481182)",,,,
101476581,2,Macopa Street,residential,False,True,55.286,"LINESTRING (121.0633514 14.5460995, 121.063122 14.5459625, 121.0630105 14.5459266, 121.0628841 14.5459337)",,,,
113583326,2,D. C. Salonga Street,tertiary,False,True,92.302,"LINESTRING (121.0690853 14.5476853, 121.0693879 14.548462)",,,,
113583336,2,S. Castillo Street,tertiary,False,False,167.213,"LINESTRING (121.0690853 14.5476853, 121.0675857 14.5480783)",,,,
"[113583320, 27258622]",2,S. Castillo Street,tertiary,False,True,173.31100000000004,"LINESTRING (121.0690853 14.5476853, 121.0692523 14.547642, 121.070141 14.547428, 121.070216 14.5474062, 121.0703227 14.5473681, 121.070401 14.5473186, 121.0705462 14.5471385)",,,,
113583332,2,F. Imson Street,tertiary,False,False,245.527,"LINESTRING (121.0690853 14.5476853, 121.0689911 14.5474755, 121.0689373 14.5473556, 121.068889 14.5472479, 121.0688617 14.5471871, 121.0681692 14.5456631)",,,,
824674214,2,B. Morcilla Street,secondary,True,False,34.16,"LINESTRING (121.0657994 14.5453766, 121.0660829 14.5452385)",,40,,
113583300,2,P. Herrera Street,tertiary,False,False,333.60900000000004,"LINESTRING (121.0657994 14.5453766, 121.0654021 14.544844, 121.0652052 14.5445551, 121.0651153 14.5443242, 121.0650896 14.5441886, 121.0650572 14.5440177, 121.065038 14.5439161, 121.0649749 14.543583, 121.0649604 14.5435067, 121.0648739 14.5430506, 121.0647826 14.5426037)",,,,
"[28997484, 1071154476, 1071154480, 1071154483, 113583295]",2,B. Morcilla Street,secondary,True,False,124.352,"LINESTRING (121.0657994 14.5453766, 121.0657466 14.5454389, 121.0655502 14.5455782, 121.0655133 14.5456106, 121.0652171 14.5458282, 121.0649867 14.5459748, 121.0648688 14.5460306)",,40,cantilever,
671307944,2,M. Almeda Street,secondary,False,False,73.152,"LINESTRING (121.0670014 14.5414823, 121.0670603 14.5412433, 121.0671356 14.5409973, 121.0672011 14.5408552)",142,50,,
671307944,2,M. Almeda Street,secondary,False,True,162.266,"LINESTRING (121.0670014 14.5414823, 121.0669481 14.5417163, 121.0669225 14.5418695, 121.0669007 14.5419852, 121.0668944 14.5420461, 121.0669111 14.5422024, 121.0669942 14.5424638, 121.0671716 14.5428852)",142,50,,
894534611,2,E. Hermosa Street,tertiary,False,True,183.494,"LINESTRING (121.0670014 14.5414823, 121.0681838 14.540827, 121.0682794 14.540783, 121.0684122 14.540722, 121.068493 14.5406848)",,,,
27258651,2,G. de Borja Street,tertiary,False,True,7.796,"LINESTRING (121.0647826 14.5426037, 121.064713 14.5425843)",,,,
113583300,2,P. Herrera Street,tertiary,False,True,333.60900000000004,"LINESTRING (121.0647826 14.5426037, 121.0648739 14.5430506, 121.0649604 14.5435067, 121.0649749 14.543583, 121.065038 14.5439161, 121.0650572 14.5440177, 121.0650896 14.5441886, 121.0651153 14.5443242, 121.0652052 14.5445551, 121.0654021 14.544844, 121.0657994 14.5453766)",,,,
117188759,2,G. de Borja Street,tertiary,False,False,260.969,"LINESTRING (121.0647826 14.5426037, 121.0653048 14.5427421, 121.0657509 14.5428324, 121.0660345 14.5428672, 121.0661585 14.5428774, 121.0662141 14.5428818, 121.0662905 14.5428877, 121.0665026 14.5429032, 121.0667134 14.5429171, 121.0669847 14.542915, 121.0671716 14.5428852)",,,,
1071401276,2,G. de Borja Street,unclassified,False,True,4.778,"LINESTRING (121.0630313 14.5419154, 121.0629924 14.5418947)",,,,
27258651,2,G. de Borja Street,tertiary,False,False,196.71499999999997,"LINESTRING (121.0630313 14.5419154, 121.0635383 14.5421925, 121.0638073 14.5423195, 121.0641125 14.5424077, 121.0642678 14.5424529, 121.0644777 14.5425138, 121.064713 14.5425843)",,,,
"[1071163569, 27258701]",2,C. Almeda Street,tertiary,True,False,75.37100000000001,"LINESTRING (121.0692401 14.5450389, 121.0689165 14.5452055, 121.0686558 14.5454072)",,,,
"[27258674, 793811731]",2,P. Rosales Street,tertiary,False,False,122.82600000000001,"LINESTRING (121.0692401 14.5450389, 121.0693712 14.5452209, 121.0695032 14.5454132, 121.0696662 14.5456427, 121.0698191 14.5458194, 121.0699205 14.5459232)",,30,,
894534612,2,J. de Jesus Street,residential,False,False,74.968,"LINESTRING (121.0690548 14.5418031, 121.0687538 14.5411951)",,,,
41113000,,C. Borja Street,residential,False,False,57.313,"LINESTRING (121.0690548 14.5418031, 121.069036 14.5418104, 121.0685729 14.5420223)",,,,
41113000,,C. Borja Street,residential,False,True,232.995,"LINESTRING (121.0690548 14.5418031, 121.0693735 14.5416949, 121.0696055 14.5415956, 121.0696908 14.5415606, 121.0699205 14.5414841, 121.0700282 14.5414996, 121.0701226 14.5415993, 121.0702085 14.54189, 121.0702561 14.5420462, 121.0704154 14.542362, 121.0704873 14.5424844)",,,,
894534612,2,J. de Jesus Street,residential,False,True,74.968,"LINESTRING (121.0687538 14.5411951, 121.0690548 14.5418031)",,,,
"[27258681, 134197451, 134197452]",2,J. de Jesus Street,tertiary,False,False,63.306,"LINESTRING (121.0687538 14.5411951, 121.0686462 14.5409818, 121.0685953 14.5408832, 121.068493 14.5406848)",,,yes,
27258693,,P. Rosales Street,residential,False,False,167.03400000000002,"LINESTRING (121.0687538 14.5411951, 121.0690666 14.5410383, 121.0693376 14.5409208, 121.0694708 14.5408903, 121.0697317 14.5408452, 121.0699741 14.5407992, 121.0700174 14.5407908, 121.0700862 14.5407769, 121.0702221 14.5407472)",,,,
"[1059635427, 705155876, 1059635428]",2,P. Rosales Street,tertiary,False,False,406.57900000000006,"LINESTRING (121.0687538 14.5411951, 121.0678523 14.5416382, 121.0677223 14.5417643, 121.0676902 14.5418461, 121.0676777 14.5419206, 121.0677319 14.5422318, 121.0677695 14.5424203, 121.0677984 14.5425226, 121.0678591 14.5427061, 121.0680126 14.542998, 121.0681909 14.5432563, 121.0684188 14.5436167, 121.068499 14.543755, 121.0686634 14.5440222)",,,,
"[27258681, 134197451, 134197452]",2,J. de Jesus Street,tertiary,False,True,63.306,"LINESTRING (121.068493 14.5406848, 121.0685953 14.5408832, 121.0686462 14.5409818, 121.0687538 14.5411951)",,,yes,
894534611,2,E. Hermosa Street,tertiary,False,False,183.494,"LINESTRING (121.068493 14.5406848, 121.0684122 14.540722, 121.0682794 14.540783, 121.0681838 14.540827, 121.0670014 14.5414823)",,,,
27258693,,P. Rosales Street,residential,False,True,177.33500000000004,"LINESTRING (121.0715243 14.5412756, 121.0713253 14.5409127, 121.0711397 14.5407222, 121.0709574 14.5406393, 121.0708276 14.5406257, 121.0706273 14.5406414, 121.0705917 14.5406506, 121.0702221 14.5407472)",,,,
1071183953,2,J. Reyes Street,residential,False,False,40.681,"LINESTRING (121.0715243 14.5412756, 121.0714692 14.541334, 121.0712643 14.5414598, 121.0712197 14.5414886)",,,,
"[113583306, 936506420]",2,B. Morcilla Street,secondary,True,False,49.982,"LINESTRING (121.0675972 14.5446559, 121.067827 14.5445562, 121.0679109 14.544507, 121.0680124 14.5444558)",,40,,
113583332,2,F. Imson Street,tertiary,False,True,245.52700000000002,"LINESTRING (121.0681692 14.5456631, 121.0688617 14.5471871, 121.068889 14.5472479, 121.0689373 14.5473556, 121.0689911 14.5474755, 121.0690853 14.5476853)",,,,
"[117186256, 359371264]",2,A. Mabini Street,tertiary,True,False,127.804,"LINESTRING (121.0681692 14.5456631, 121.0679851 14.5453328, 121.0675972 14.5446559)",,,,
118068320,2,C. Almeda Street,secondary,True,False,119.37,"LINESTRING (121.0681692 14.5456631, 121.0677931 14.5457605, 121.0676095 14.5458053, 121.0674104 14.5458598, 121.0671022 14.5459549)",,30,,
117147954,2,G. Flores Street,residential,True,False,55.021,"LINESTRING (121.0671022 14.5459549, 121.0669141 14.5454948)",,,,
118068320,2,C. Almeda Street,secondary,True,False,31.869,"LINESTRING (121.0671022 14.5459549, 121.0668223 14.5460484)",,30,,
"[113583336, 27258623]",2,"['S. Castillo Street', 'P. Herrera Street']",tertiary,False,True,300.69000000000005,"LINESTRING (121.0661981 14.5462705, 121.0662803 14.5464972, 121.0664533 14.5469742, 121.0666893 14.5475451, 121.0669495 14.5481773, 121.0669859 14.5482235, 121.0670414 14.5482355, 121.0675857 14.5480783)",,,,
113583325,2,P. Herrera Street,secondary,True,False,108.269,"LINESTRING (121.0661981 14.5462705, 121.0661904 14.5462531, 121.0658508 14.5454847, 121.0657994 14.5453766)",,30,,
113583326,2,D. C. Salonga Street,tertiary,False,False,92.302,"LINESTRING (121.0693879 14.548462, 121.0690853 14.5476853)",,,,
117183974,2,F. C. Cruz Street,tertiary,False,False,76.296,"LINESTRING (121.0693879 14.548462, 121.0695684 14.5483251, 121.0695821 14.5483151, 121.0696813 14.5482557, 121.0697581 14.5482478, 121.0698563 14.5482537, 121.0700174 14.5483066)",,,,
770797800,4,J. P. Rizal Extension,secondary,False,False,18.721,"LINESTRING (121.0648688 14.5460306, 121.0647262 14.546127)",,40,,
"[23296760, 28997350]",2,"['Yakal Street', 'Kamagong Street']",residential,False,False,189.01900000000003,"LINESTRING (121.0648688 14.5460306, 121.06504 14.5462874, 121.0652986 14.5465411, 121.0653651 14.5466949, 121.0653746 14.5469865, 121.0653691 14.5472346, 121.0653674 14.5474155, 121.0652243 14.5474739)",,,,
"[1071154477, 1071154478, 1071154479, 1071154481, 1071154482]",2,B. Morcilla Street,secondary,True,False,124.37800000000001,"LINESTRING (121.0648688 14.5460306, 121.064964 14.5459384, 121.06519 14.5457943, 121.0654883 14.5455788, 121.0657222 14.5454028, 121.0657994 14.5453766)",,40,cantilever,
28997691,2,Balimbing Street,residential,False,False,124.194,"LINESTRING (121.0645053 14.5462988, 121.0640904 14.5459869, 121.0635379 14.5456968)",,,,
770797800,4,J. P. Rizal Extension,secondary,False,False,48.593,"LINESTRING (121.0645053 14.5462988, 121.0644724 14.5463474, 121.0644217 14.5464318, 121.0642971 14.5466859)",,40,,
770797800,4,J. P. Rizal Extension,secondary,False,True,30.502000000000002,"LINESTRING (121.0645053 14.5462988, 121.064687 14.5461559, 121.0647262 14.546127)",,40,,
23296775,,Sampaloc Street,residential,False,False,39.853,"LINESTRING (121.0635379 14.5456968, 121.0637192 14.5453843)",,,,
23296775,,Sampaloc Street,residential,False,True,49.072,"LINESTRING (121.0635379 14.5456968, 121.0633514 14.5460995)",,,,
28997691,2,Balimbing Street,residential,False,False,106.236,"LINESTRING (121.0635379 14.5456968, 121.0626314 14.5453188)",,,,
28997691,2,Balimbing Street,residential,False,True,124.194,"LINESTRING (121.0635379 14.5456968, 121.0640904 14.5459869, 121.0645053 14.5462988)",,,,
28997691,2,Balimbing Street,residential,False,True,106.236,"LINESTRING (121.0626314 14.5453188, 121.0635379 14.5456968)",,,,
23296775,,Sampaloc Street,residential,False,False,47.642,"LINESTRING (121.0637192 14.5453843, 121.0640715 14.5451249)",,,,
23296775,,Sampaloc Street,residential,False,True,39.853,"LINESTRING (121.0637192 14.5453843, 121.0635379 14.5456968)",,,,
28997711,,Avocado Street,residential,False,False,123.4,"LINESTRING (121.0637192 14.5453843, 121.0627033 14.5448699)",,,,
23296775,,Sampaloc Street,residential,False,True,47.642,"LINESTRING (121.0640715 14.5451249, 121.0637192 14.5453843)",,,,
28997745,2,Lansones Street,residential,False,False,131.86599999999999,"LINESTRING (121.0640715 14.5451249, 121.0644831 14.5457332, 121.0647262 14.546127)",,,,
28997745,2,Lansones Street,residential,False,True,14.41,"LINESTRING (121.0640715 14.5451249, 121.0640272 14.5450657, 121.0639936 14.5450195)",,,,
28997711,,Avocado Street,residential,False,True,123.4,"LINESTRING (121.0627033 14.5448699, 121.0637192 14.5453843)",,,,
28997745,2,Lansones Street,residential,False,False,70.794,"LINESTRING (121.0631441 14.5441796, 121.0637178 14.544491)",,,,
1072513714,,Langka Street,residential,False,False,39.004,"LINESTRING (121.0631441 14.5441796, 121.0632589 14.5438469)",,,,
"[1072513714, 28997759]",,"['Langka Street', 'Mabolo Street']",residential,False,True,162.195,"LINESTRING (121.0631441 14.5441796, 121.0630024 14.5445194, 121.0630063 14.5445424, 121.0630213 14.5445557, 121.0638909 14.5449689, 121.0639936 14.5450195)",,,,
28997745,2,Lansones Street,residential,False,False,65.838,"LINESTRING (121.0637178 14.544491, 121.0639936 14.5450195)",,,,
28997745,2,Lansones Street,residential,False,True,70.794,"LINESTRING (121.0637178 14.544491, 121.0631441 14.5441796)",,,,
28997775,,Langka Street,residential,False,True,48.888000000000005,"LINESTRING (121.0637178 14.544491, 121.0638414 14.5442946, 121.0638448 14.544266, 121.063841 14.5442364, 121.0637834 14.544096)",,,,
770797800,4,J. P. Rizal Extension,secondary,False,True,18.721,"LINESTRING (121.0647262 14.546127, 121.0648688 14.5460306)",,40,,
28997745,2,Lansones Street,residential,False,True,131.86599999999999,"LINESTRING (121.0647262 14.546127, 121.0644831 14.5457332, 121.0640715 14.5451249)",,,,
770797800,4,J. P. Rizal Extension,secondary,False,False,30.502000000000002,"LINESTRING (121.0647262 14.546127, 121.064687 14.5461559, 121.0645053 14.5462988)",,40,,
28997780,,,residential,False,True,62.882,"LINESTRING (121.0632589 14.5438469, 121.0637834 14.544096)",,,,
1072513714,,Langka Street,residential,False,False,39.621,"LINESTRING (121.0632589 14.5438469, 121.0633687 14.5435068)",,,,
1072513714,,Langka Street,residential,False,True,39.004,"LINESTRING (121.0632589 14.5438469, 121.0631441 14.5441796)",,,,
28997779,,Kasoy Street,residential,False,False,48.983,"LINESTRING (121.0633687 14.5435068, 121.0638035 14.5436369)",,,,
"[1072513714, 28997775]",,Langka Street,residential,False,False,109.309,"LINESTRING (121.0633687 14.5435068, 121.0634715 14.5431921, 121.0637111 14.5432408, 121.0637435 14.5432681, 121.0637585 14.5433046, 121.0638035 14.5436369)",,,,
1072513714,,Langka Street,residential,False,True,39.621,"LINESTRING (121.0633687 14.5435068, 121.0632589 14.5438469)",,,,
28997775,,Langka Street,residential,False,False,51.095,"LINESTRING (121.0638035 14.5436369, 121.0637834 14.544096)",,,,
28997779,,Kasoy Street,residential,False,True,48.983,"LINESTRING (121.0638035 14.5436369, 121.0633687 14.5435068)",,,,
"[1072513714, 28997775]",,Langka Street,residential,False,True,109.309,"LINESTRING (121.0638035 14.5436369, 121.0637585 14.5433046, 121.0637435 14.5432681, 121.0637111 14.5432408, 121.0634715 14.5431921, 121.0633687 14.5435068)",,,,
28997775,,Langka Street,residential,False,True,51.095,"LINESTRING (121.0637834 14.544096, 121.0638035 14.5436369)",,,,
28997780,,,residential,False,False,62.882,"LINESTRING (121.0637834 14.544096, 121.0632589 14.5438469)",,,,
28997775,,Langka Street,residential,False,False,48.888,"LINESTRING (121.0637834 14.544096, 121.063841 14.5442364, 121.0638448 14.544266, 121.0638414 14.5442946, 121.0637178 14.544491)",,,,
1071183953,2,J. Reyes Street,residential,False,True,40.681,"LINESTRING (121.0712197 14.5414886, 121.0712643 14.5414598, 121.0714692 14.541334, 121.0715243 14.5412756)",,,,
41113000,,C. Borja Street,residential,False,True,57.313,"LINESTRING (121.0685729 14.5420223, 121.069036 14.5418104, 121.0690548 14.5418031)",,,,
149832537,2,E. Ragas Street,residential,False,False,27.555,"LINESTRING (121.0704776 14.5443003, 121.070647 14.5444861)",,,,
149832537,2,E. Ragas Street,residential,False,True,33.503,"LINESTRING (121.0704776 14.5443003, 121.070279 14.5440683)",,,,
"[79616196, 79616198]",2,,residential,False,"[False, True]",114.90299999999999,"LINESTRING (121.0704776 14.5443003, 121.0710449 14.5438269, 121.0708388 14.5435918)",,,,
79616197,2,,residential,False,False,80.235,"LINESTRING (121.0708388 14.5435918, 121.070279 14.5440683)",,,,
79616198,2,,residential,False,False,32.91,"LINESTRING (121.0708388 14.5435918, 121.070641 14.5433661)",,,,
"[79616196, 79616198]",2,,residential,False,"[False, True]",114.90299999999999,"LINESTRING (121.0708388 14.5435918, 121.0710449 14.5438269, 121.0704776 14.5443003)",,,,
79616197,2,,residential,False,True,80.235,"LINESTRING (121.070279 14.5440683, 121.0708388 14.5435918)",,,,
149832537,2,E. Ragas Street,residential,False,False,33.503,"LINESTRING (121.070279 14.5440683, 121.0704776 14.5443003)",,,,
