osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,maxspeed
74309029,True,2,650,Rizal Avenue,primary,False,59.179,"LINESTRING (124.2313946 13.5809263, 124.2311268 13.5804621)",,
237211280,False,,,,secondary,True,28.583,"LINESTRING (124.2313946 13.5809263, 124.2311516 13.5810277)",,
237211280,False,,,,secondary,False,44.146,"LINESTRING (124.2313946 13.5809263, 124.2314943 13.5808811, 124.2316199 13.5808242, 124.2316975 13.5807891, 124.2317648 13.5807586)",,
169193893,True,2,650,Catanduanes Circumferential Road,primary,False,47.564,"LINESTRING (124.2301335 13.5785129, 124.2297289 13.5786811)",,
169194000,False,,,,residential,True,84.04,"LINESTRING (124.2301335 13.5785129, 124.2298153 13.5778233)",,
751704401,False,,,,residential,False,56.171,"LINESTRING (124.2301335 13.5785129, 124.2306069 13.5783045)",,
751861339,False,,,Concepcion Street,residential,True,82.033,"LINESTRING (124.2297289 13.5786811, 124.2294259 13.5780047)",,
169193893,True,2,650,Catanduanes Circumferential Road,primary,False,60.455,"LINESTRING (124.2297289 13.5786811, 124.2293271 13.5788457, 124.2292136 13.5788925)",,
752876888,False,,,Concepcion Street,residential,True,94.74000000000001,"LINESTRING (124.2297289 13.5786811, 124.2298593 13.5789839, 124.2299142 13.5791142, 124.2299612 13.5792329, 124.2300175 13.5793828, 124.2300532 13.5794725)",,
169193942,False,,,Concepcion Street,residential,True,89.924,"LINESTRING (124.2291976 13.5775242, 124.2288618 13.5767843)",,
637666374,False,,,Concepcion Street,residential,True,58.852,"LINESTRING (124.2291976 13.5775242, 124.2294259 13.5780047)",,
752012293,True,2,,,primary,False,46.583,"LINESTRING (124.2291976 13.5775242, 124.2295627 13.5773016)",,
237504330,True,2,,,primary,False,34.224,"LINESTRING (124.2284324 13.5779662, 124.2287006 13.5778026)",,
"[169193905, 331210523, 331210525]",False,2,,,secondary,False,238.678,"LINESTRING (124.2277856 13.5820392, 124.2276392 13.5819729, 124.2275314 13.5819119, 124.2273358 13.5817914, 124.2272313 13.5817038, 124.2271502 13.581626, 124.2270965 13.5815674, 124.2270449 13.5814969, 124.2269847 13.5814089, 124.2269275 13.5813053, 124.2268827 13.5812157, 124.2268324 13.5811146, 124.2268056 13.5810605, 124.2267824 13.5809992, 124.2267046 13.5807883, 124.2266594 13.5806401, 124.2266279 13.5805352, 124.2265997 13.5804289, 124.2265876 13.5803548)",yes,
752012301,False,,,,secondary,False,120.26799999999999,"LINESTRING (124.2277856 13.5820392, 124.2281054 13.5820649, 124.2285978 13.582151, 124.2287335 13.5821794, 124.228792 13.5821975, 124.2288673 13.5822477)",,
752012302,False,,,,tertiary,True,137.11499999999998,"LINESTRING (124.2277856 13.5820392, 124.2277227 13.5820742, 124.2275794 13.5821469, 124.2273762 13.5822731, 124.2272041 13.5823694, 124.2270642 13.5824874, 124.226969 13.5825735, 124.2269008 13.5826374, 124.2268303 13.5827262, 124.2267967 13.5827852)",,
169193900,False,,,Quezon Avenue,residential,False,25.689,"LINESTRING (124.2294792 13.5761849, 124.2295919 13.5763883)",,
237207158,False,,,Padre Burgos Street,residential,True,42.711,"LINESTRING (124.2299235 13.5761794, 124.2295919 13.5763883)",,
237207159,False,4,,Imelda Boulevard,secondary,True,90.762,"LINESTRING (124.2299235 13.5761794, 124.2299893 13.5762489, 124.2300926 13.5763688, 124.2302565 13.5765826, 124.230346 13.5767152, 124.2304217 13.5768345)",,40
169194000,False,,,,residential,False,87.458,"LINESTRING (124.2292176 13.5765902, 124.2295627 13.5773016)",,
237207158,False,,,Padre Burgos Street,residential,False,46.269,"LINESTRING (124.2292176 13.5765902, 124.2295919 13.5763883)",,
237207158,False,,,Padre Burgos Street,residential,True,44.1,"LINESTRING (124.2292176 13.5765902, 124.2288618 13.5767843)",,
169193942,False,,,Concepcion Street,residential,False,89.924,"LINESTRING (124.2288618 13.5767843, 124.2291976 13.5775242)",,
237207158,False,,,Padre Burgos Street,residential,False,44.1,"LINESTRING (124.2288618 13.5767843, 124.2292176 13.5765902)",,
"[752012296, 237207158]",False,,,Padre Burgos Street,residential,True,163.219,"LINESTRING (124.2288618 13.5767843, 124.22828 13.5770814, 124.2287006 13.5778026)",,
237207159,False,4,,Imelda Boulevard,secondary,True,71.948,"LINESTRING (124.2304217 13.5768345, 124.2307771 13.5773816)",,40
237504328,False,,,,residential,False,18.657,"LINESTRING (124.2304217 13.5768345, 124.2302702 13.5769149)",,
237207159,False,4,,Imelda Boulevard,secondary,False,90.762,"LINESTRING (124.2304217 13.5768345, 124.230346 13.5767152, 124.2302565 13.5765826, 124.2300926 13.5763688, 124.2299893 13.5762489, 124.2299235 13.5761794)",,40
169193900,False,,,Quezon Avenue,residential,True,86.943,"LINESTRING (124.2299818 13.5770722, 124.2295919 13.5763883)",,
237504328,False,,,,residential,True,35.744,"LINESTRING (124.2299818 13.5770722, 124.2302702 13.5769149)",,
637661301,True,2,,Quezon Avenue,primary,False,68.329,"LINESTRING (124.2299818 13.5770722, 124.230266 13.5776211)",,
169194000,False,,,,residential,False,64.114,"LINESTRING (124.2295627 13.5773016, 124.2298153 13.5778233)",,
169194000,False,,,,residential,True,87.458,"LINESTRING (124.2295627 13.5773016, 124.2292176 13.5765902)",,
752012293,True,2,,,primary,False,51.988,"LINESTRING (124.2295627 13.5773016, 124.2299818 13.5770722)",,
237207157,False,,,Padre Zamora Street,residential,True,21.737,"LINESTRING (124.2307771 13.5773816, 124.2305966 13.5774678)",,
237207159,False,4,,Imelda Boulevard,secondary,False,71.948,"LINESTRING (124.2307771 13.5773816, 124.2304217 13.5768345)",,40
237107020,False,4,,Imelda Boulevard,secondary,False,85.57600000000001,"LINESTRING (124.2307771 13.5773816, 124.2309064 13.5775802, 124.2310345 13.577809, 124.2311688 13.57805)",,40
237207157,False,,,Padre Zamora Street,residential,False,39.591,"LINESTRING (124.230266 13.5776211, 124.2305966 13.5774678)",,
237207157,False,,,Padre Zamora Street,residential,True,53.653,"LINESTRING (124.230266 13.5776211, 124.2298153 13.5778233)",,
637661301,True,2,,Quezon Avenue,primary,False,84.453,"LINESTRING (124.230266 13.5776211, 124.2306069 13.5783045)",,
237504330,True,2,,,primary,False,62.001,"LINESTRING (124.2287006 13.5778026, 124.2291976 13.5775242)",,
"[752012296, 237207158]",False,,,Padre Burgos Street,residential,False,163.219,"LINESTRING (124.2287006 13.5778026, 124.22828 13.5770814, 124.2288618 13.5767843)",,
