osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge
169791445,A. Peralta Street,residential,False,True,61.935,,,"LINESTRING (122.4331347 11.6519064, 122.4327401 11.6515053)",
169791445,A. Peralta Street,residential,False,False,61.935,,,"LINESTRING (122.4327401 11.6515053, 122.4331347 11.6519064)",
169791445,A. Peralta Street,residential,False,True,56.213,,,"LINESTRING (122.4327401 11.6515053, 122.4323819 11.6511413)",
882039537,Jaime Cardinal Sin Avenue,secondary,False,True,63.778,2,504,"LINESTRING (122.4327401 11.6515053, 122.4331513 11.6510969)",
882053963,Jaime Cardinal Sin Avenue,secondary,False,True,65.791,2,504,"LINESTRING (122.4327401 11.6515053, 122.4322975 11.651908)",
169791422,,residential,False,False,64.95,,,"LINESTRING (122.4327991 11.6507239, 122.4323819 11.6511413)",
882039535,Mayor L. Magalit Street,residential,False,False,86.416,,,"LINESTRING (122.4327991 11.6507239, 122.4324667 11.6503564, 122.4322605 11.6501536)",
882039535,Mayor L. Magalit Street,residential,False,True,56.492,,,"LINESTRING (122.4327991 11.6507239, 122.4330309 11.6509694, 122.4331513 11.6510969)",
771251237,M.A. Roxas Avenue,residential,False,False,81.449,,,"LINESTRING (122.4322975 11.651908, 122.4328368 11.6524155)",
882053963,Jaime Cardinal Sin Avenue,secondary,False,False,65.791,2,504,"LINESTRING (122.4322975 11.651908, 122.4327401 11.6515053)",
824409135,M.A. Roxas Avenue,secondary,False,False,54.131,2,,"LINESTRING (122.4322975 11.651908, 122.4321925 11.6518092, 122.4319391 11.6515707)",
882053963,Jaime Cardinal Sin Avenue,secondary,False,True,169.828,2,504,"LINESTRING (122.4322975 11.651908, 122.4318844 11.6523392, 122.4314402 11.6527975, 122.4312185 11.6530104)",
882039536,Jaime Cardinal Sin Avenue,secondary,False,False,131.138,2,504,"LINESTRING (122.4365051 11.647464, 122.4358155 11.6484308)",
169791422,,residential,False,True,64.95,,,"LINESTRING (122.4323819 11.6511413, 122.4327991 11.6507239)",
169791445,A. Peralta Street,residential,False,False,56.213,,,"LINESTRING (122.4323819 11.6511413, 122.4327401 11.6515053)",
169791445,A. Peralta Street,residential,False,True,85.662,,,"LINESTRING (122.4323819 11.6511413, 122.4318438 11.6505794)",
730459353,,residential,False,True,67.862,,,"LINESTRING (122.4323819 11.6511413, 122.4319391 11.6515707)",
169791426,ANCF Street,secondary,False,True,138.879,2,,"LINESTRING (122.4358155 11.6484308, 122.4349592 11.6475053)",
882039536,Jaime Cardinal Sin Avenue,secondary,False,True,131.138,2,504,"LINESTRING (122.4358155 11.6484308, 122.4365051 11.647464)",
882039537,Jaime Cardinal Sin Avenue,secondary,False,False,131.81400000000002,2,504,"LINESTRING (122.4358155 11.6484308, 122.4355937 11.6487259, 122.4353595 11.6490144, 122.4352568 11.6491276, 122.4350561 11.6493529)",
169791445,A. Peralta Street,residential,False,True,67.963,,,"LINESTRING (122.4313434 11.6500635, 122.4308958 11.6496376)",
"[169791425, 169791436]","['M.A. Roxas Avenue', 'A. Oquendo Street']","['residential', 'unclassified']",False,"[False, True]",118.59,2,,"LINESTRING (122.4313434 11.6500635, 122.4308962 11.6506759, 122.4311489 11.6508685)",
169791445,A. Peralta Street,residential,False,False,79.175,,,"LINESTRING (122.4313434 11.6500635, 122.4315088 11.6502169, 122.4318438 11.6505794)",
169791445,A. Peralta Street,residential,False,False,85.662,,,"LINESTRING (122.4318438 11.6505794, 122.4323819 11.6511413)",
882039534,Mayor O. Venus Street,secondary,False,True,72.299,4,,"LINESTRING (122.4318438 11.6505794, 122.4313872 11.6510514)",
1176517433,Mayor O. Venus Street,secondary,False,False,65.583,2,,"LINESTRING (122.4318438 11.6505794, 122.4322605 11.6501536)",
169791445,A. Peralta Street,residential,False,True,79.175,,,"LINESTRING (122.4318438 11.6505794, 122.4315088 11.6502169, 122.4313434 11.6500635)",
771251236,,residential,False,True,65.677,,,"LINESTRING (122.4331513 11.6510969, 122.4335608 11.6515305)",
882039537,Jaime Cardinal Sin Avenue,secondary,False,False,63.778,2,504,"LINESTRING (122.4331513 11.6510969, 122.4327401 11.6515053)",
882039535,Mayor L. Magalit Street,residential,False,False,56.492,,,"LINESTRING (122.4331513 11.6510969, 122.4330309 11.6509694, 122.4327991 11.6507239)",
882039537,Jaime Cardinal Sin Avenue,secondary,False,True,171.707,2,504,"LINESTRING (122.4331513 11.6510969, 122.4335781 11.65072, 122.4338482 11.6504736, 122.4343063 11.6500459)",
169791445,A. Peralta Street,residential,False,False,67.963,,,"LINESTRING (122.4308958 11.6496376, 122.4313434 11.6500635)",
169791435,Mayor I. Oquendo Street,residential,False,True,167.812,,,"LINESTRING (122.4312568 11.6490085, 122.4322605 11.6501536)",
169791430,Magsaysay Boulevard,secondary,False,False,75.786,2,,"LINESTRING (122.4344734 11.6479933, 122.4349592 11.6475053)",
169791430,Magsaysay Boulevard,secondary,False,True,340.27200000000005,2,,"LINESTRING (122.4344734 11.6479933, 122.4341819 11.6482779, 122.4339313 11.6485224, 122.4338084 11.6486475, 122.4322605 11.6501536)",
169791437,Pinaglabanan Road,residential,False,False,147.90699999999998,,,"LINESTRING (122.4344734 11.6479933, 122.4338533 11.647713, 122.4332195 11.6474851)",
169791435,Mayor I. Oquendo Street,residential,False,False,167.812,,,"LINESTRING (122.4322605 11.6501536, 122.4312568 11.6490085)",
1176517433,Mayor O. Venus Street,secondary,False,True,65.583,2,,"LINESTRING (122.4322605 11.6501536, 122.4318438 11.6505794)",
169791430,Magsaysay Boulevard,secondary,False,False,340.272,2,,"LINESTRING (122.4322605 11.6501536, 122.4338084 11.6486475, 122.4339313 11.6485224, 122.4341819 11.6482779, 122.4344734 11.6479933)",
882039535,Mayor L. Magalit Street,residential,False,True,86.416,,,"LINESTRING (122.4322605 11.6501536, 122.4324667 11.6503564, 122.4327991 11.6507239)",
"[824021997, 245753981, 824021998]",,unclassified,False,False,138.809,,,"LINESTRING (122.4291274 11.6532845, 122.4293319 11.6534271, 122.4294922 11.6535617, 122.4297155 11.653716, 122.4298905 11.6538572, 122.4301225 11.6540621)",yes
958571090,,residential,False,True,217.82600000000002,,,"LINESTRING (122.4291274 11.6532845, 122.4291669 11.6531376, 122.4291931 11.6530442, 122.4292594 11.6529459, 122.4298026 11.6524573, 122.430162 11.6521368, 122.430457 11.6518689)",
882039537,Jaime Cardinal Sin Avenue,secondary,False,False,112.275,2,504,"LINESTRING (122.4350561 11.6493529, 122.4343063 11.6500459)",
823693520,,residential,False,False,67.932,,,"LINESTRING (122.4350561 11.6493529, 122.4353448 11.6496318, 122.4352884 11.6496856, 122.4353743 11.6497933)",
882039537,Jaime Cardinal Sin Avenue,secondary,False,True,131.814,2,504,"LINESTRING (122.4350561 11.6493529, 122.4352568 11.6491276, 122.4353595 11.6490144, 122.4355937 11.6487259, 122.4358155 11.6484308)",
169791436,M.A. Roxas Avenue,unclassified,False,True,32.971,2,,"LINESTRING (122.4311489 11.6508685, 122.4313872 11.6510514)",
"[169791425, 169791436]","['M.A. Roxas Avenue', 'A. Oquendo Street']","['unclassified', 'residential']",False,"[False, True]",118.59,2,,"LINESTRING (122.4311489 11.6508685, 122.4308962 11.6506759, 122.4313434 11.6500635)",
958571091,,residential,False,False,77.351,,,"LINESTRING (122.4311489 11.6508685, 122.4309611 11.6511971, 122.4308835 11.6513329, 122.4307936 11.6514706)",
958571091,,residential,False,True,77.351,,,"LINESTRING (122.4307936 11.6514706, 122.4308835 11.6513329, 122.4309611 11.6511971, 122.4311489 11.6508685)",
958571090,,residential,False,False,217.826,,,"LINESTRING (122.430457 11.6518689, 122.430162 11.6521368, 122.4298026 11.6524573, 122.4292594 11.6529459, 122.4291931 11.6530442, 122.4291669 11.6531376, 122.4291274 11.6532845)",
730459353,,residential,False,False,67.862,,,"LINESTRING (122.4319391 11.6515707, 122.4323819 11.6511413)",
824409135,M.A. Roxas Avenue,secondary,False,False,83.347,2,,"LINESTRING (122.4319391 11.6515707, 122.4318409 11.6514783, 122.4313872 11.6510514)",
824409135,M.A. Roxas Avenue,secondary,False,True,54.131,2,,"LINESTRING (122.4319391 11.6515707, 122.4321925 11.6518092, 122.4322975 11.651908)",
771251232,,residential,False,False,18.256,,,"LINESTRING (122.4334426 11.6465288, 122.4333939 11.6466859)",
771251230,,residential,False,False,201.132,,,"LINESTRING (122.4334426 11.6465288, 122.434277 11.6468659, 122.4343358 11.64692, 122.4349592 11.6475053)",
169791426,ANCF Street,secondary,False,False,138.879,2,,"LINESTRING (122.4349592 11.6475053, 122.4358155 11.6484308)",
169791430,Magsaysay Boulevard,secondary,False,True,75.786,2,,"LINESTRING (122.4349592 11.6475053, 122.4344734 11.6479933)",
771251230,,residential,False,True,201.132,,,"LINESTRING (122.4349592 11.6475053, 122.4343358 11.64692, 122.434277 11.6468659, 122.4334426 11.6465288)",
771251232,,residential,False,True,18.256,,,"LINESTRING (122.4333939 11.6466859, 122.4334426 11.6465288)",
771251232,,residential,False,False,90.90299999999999,,,"LINESTRING (122.4333939 11.6466859, 122.4333414 11.6468834, 122.4332195 11.6474851)",
169791437,Pinaglabanan Road,residential,False,False,56.457,,,"LINESTRING (122.4332195 11.6474851, 122.4329655 11.6473965, 122.4327256 11.647332)",
169791437,Pinaglabanan Road,residential,False,True,147.90699999999998,,,"LINESTRING (122.4332195 11.6474851, 122.4338533 11.647713, 122.4344734 11.6479933)",
771251232,,residential,False,True,90.90299999999999,,,"LINESTRING (122.4332195 11.6474851, 122.4333414 11.6468834, 122.4333939 11.6466859)",
