osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,width,geometry,bridge
441733325,,,residential,False,False,41.83,,,,"LINESTRING (121.9125106 13.8728697, 121.9123985 13.8725096)",
290508215,2,Leon Guinto Street,residential,False,False,97.83500000000001,,,,"LINESTRING (121.9125106 13.8728697, 121.9124857 13.8729666, 121.9124595 13.8730597, 121.9124427 13.8731528, 121.912438 13.87324, 121.9124535 13.8734086, 121.9124906 13.873739)",
290508216,2,Quezon Avenue,residential,False,True,58.293000000000006,,,,"LINESTRING (121.9125106 13.8728697, 121.9126275 13.8729499, 121.9127237 13.8730421, 121.9127778 13.873111, 121.9128496 13.8732632)",
290508225,,,residential,False,True,38.554,,,,"LINESTRING (121.9139515 13.8729835, 121.9136135 13.8730955)",
"[290508225, 487125838]",,,residential,False,"[False, True]",303.91499999999996,,,,"LINESTRING (121.9139515 13.8729835, 121.9140621 13.8729556, 121.914156 13.872938, 121.9142311 13.8729445, 121.9142988 13.8729744, 121.9143914 13.8730161, 121.914504 13.8730578, 121.9146448 13.8730695, 121.9148044 13.8730812, 121.9149975 13.8730994, 121.9160061 13.8733364, 121.916686 13.8734978)",
290508238,2,Elias Salvador Street,residential,False,False,98.904,,,,"LINESTRING (121.9139515 13.8729835, 121.9137919 13.8725682, 121.9136108 13.8721581)",
290508238,2,Elias Salvador Street,residential,False,True,98.86500000000001,,,,"LINESTRING (121.9139515 13.8729835, 121.9140185 13.8732973, 121.9140695 13.8735512, 121.914115 13.873858)",
290508225,,,residential,False,False,38.554,,,,"LINESTRING (121.9136135 13.8730955, 121.9139515 13.8729835)",
290508225,,,residential,False,True,48.463,,,,"LINESTRING (121.9136135 13.8730955, 121.9131763 13.8731945)",
870274120,2,J. P. Rizal Street,residential,False,True,97.833,,,,"LINESTRING (121.9136135 13.8730955, 121.913289 13.872274)",
870274120,2,J. P. Rizal Street,residential,False,False,90.929,,,,"LINESTRING (121.9136135 13.8730955, 121.9136578 13.8733351, 121.9136967 13.8735525, 121.9137369 13.873904)",
290508225,,,residential,False,False,48.463,,,,"LINESTRING (121.9131763 13.8731945, 121.9136135 13.8730955)",
290508225,,,residential,False,True,36.086,,,,"LINESTRING (121.9131763 13.8731945, 121.9128496 13.8732632)",
290508232,2,Sampayo Street,residential,False,True,95.504,,,,"LINESTRING (121.9131763 13.8731945, 121.9129229 13.8723716)",
290508232,2,Sampayo Street,residential,False,False,87.43,,,,"LINESTRING (121.9131763 13.8731945, 121.9132246 13.873434, 121.9132702 13.8736814, 121.9133145 13.8739691)",
290508216,2,Quezon Avenue,residential,False,True,45.559,,,,"LINESTRING (121.9128496 13.8732632, 121.9129121 13.8736684)",
290508225,,,residential,False,False,36.086,,,,"LINESTRING (121.9128496 13.8732632, 121.9131763 13.8731945)",
290508216,2,Quezon Avenue,residential,False,False,58.293000000000006,,,,"LINESTRING (121.9128496 13.8732632, 121.9127778 13.873111, 121.9127237 13.8730421, 121.9126275 13.8729499, 121.9125106 13.8728697)",
290508229,,,residential,False,True,41.136,,,,"LINESTRING (121.914115 13.873858, 121.9137369 13.873904)",
290508238,2,Elias Salvador Street,residential,False,True,38.267,,,,"LINESTRING (121.914115 13.873858, 121.914158 13.8741996)",
290508238,2,Elias Salvador Street,residential,False,False,98.86500000000001,,,,"LINESTRING (121.914115 13.873858, 121.9140695 13.8735512, 121.9140185 13.8732973, 121.9139515 13.8729835)",
290508229,,,residential,False,False,41.136,,,,"LINESTRING (121.9137369 13.873904, 121.914115 13.873858)",
290508229,,,residential,False,True,46.17,,,,"LINESTRING (121.9137369 13.873904, 121.9133145 13.8739691)",
870274120,2,J. P. Rizal Street,residential,False,False,38.187,,,,"LINESTRING (121.9137369 13.873904, 121.9137771 13.8742452)",
870274120,2,J. P. Rizal Street,residential,False,True,90.929,,,,"LINESTRING (121.9137369 13.873904, 121.9136967 13.8735525, 121.9136578 13.8733351, 121.9136135 13.8730955)",
290508229,,,residential,False,False,46.17,,,,"LINESTRING (121.9133145 13.8739691, 121.9137369 13.873904)",
290508229,,,residential,False,True,39.88,,,,"LINESTRING (121.9133145 13.8739691, 121.912951 13.8740331)",
290508232,2,Sampayo Street,residential,False,False,39.4,,,,"LINESTRING (121.9133145 13.8739691, 121.9133694 13.8743194)",
290508232,2,Sampayo Street,residential,False,True,87.42999999999999,,,,"LINESTRING (121.9133145 13.8739691, 121.9132702 13.8736814, 121.9132246 13.873434, 121.9131763 13.8731945)",
290508216,2,Quezon Avenue,residential,False,False,40.77,,,,"LINESTRING (121.912951 13.8740331, 121.9129121 13.8736684)",
290508216,2,Quezon Avenue,residential,False,True,40.221,,,,"LINESTRING (121.912951 13.8740331, 121.912994 13.8743924)",
290508229,,,residential,False,False,39.88,,,,"LINESTRING (121.912951 13.8740331, 121.9133145 13.8739691)",
290508229,,,residential,False,True,45.179,,,,"LINESTRING (121.912951 13.8740331, 121.9125374 13.8740952)",
290508215,2,Leon Guinto Street,residential,False,False,40.427,,,,"LINESTRING (121.9125374 13.8740952, 121.9125867 13.8744556)",
290508215,2,Leon Guinto Street,residential,False,True,39.929,,,,"LINESTRING (121.9125374 13.8740952, 121.9124906 13.873739)",
290508229,,,residential,False,False,45.179,,,,"LINESTRING (121.9125374 13.8740952, 121.912951 13.8740331)",
290508234,,,residential,False,True,41.43,,,,"LINESTRING (121.914158 13.8741996, 121.9137771 13.8742452)",
290508238,2,Elias Salvador Street,residential,False,False,38.267,,,,"LINESTRING (121.914158 13.8741996, 121.914115 13.873858)",
290508238,2,Elias Salvador Street,residential,False,True,39.671,,,,"LINESTRING (121.914158 13.8741996, 121.9141902 13.874555)",
290508234,,,residential,False,False,41.43,,,,"LINESTRING (121.9137771 13.8742452, 121.914158 13.8741996)",
290508234,,,residential,False,True,44.778,,,,"LINESTRING (121.9137771 13.8742452, 121.9133694 13.8743194)",
870274120,2,J. P. Rizal Street,residential,False,False,41.083,,,,"LINESTRING (121.9137771 13.8742452, 121.9138201 13.8746123)",
870274120,2,J. P. Rizal Street,residential,False,True,38.187,,,,"LINESTRING (121.9137771 13.8742452, 121.9137369 13.873904)",
290508232,2,Sampayo Street,residential,False,False,41.128,,,,"LINESTRING (121.9133694 13.8743194, 121.9134258 13.8746852)",
290508232,2,Sampayo Street,residential,False,True,39.4,,,,"LINESTRING (121.9133694 13.8743194, 121.9133145 13.8739691)",
290508234,,,residential,False,False,44.778,,,,"LINESTRING (121.9133694 13.8743194, 121.9137771 13.8742452)",
290508234,,,residential,False,True,41.33,,,,"LINESTRING (121.9133694 13.8743194, 121.912994 13.8743924)",
290508216,2,Quezon Avenue,residential,False,False,40.221,,,,"LINESTRING (121.912994 13.8743924, 121.912951 13.8740331)",
290508216,2,Quezon Avenue,residential,False,True,39.278,,,,"LINESTRING (121.912994 13.8743924, 121.9130358 13.8747433)",
290508234,,,residential,False,False,41.33,,,,"LINESTRING (121.912994 13.8743924, 121.9133694 13.8743194)",
290508234,,,residential,False,True,44.526,,,,"LINESTRING (121.912994 13.8743924, 121.9125867 13.8744556)",
290508233,2,Yakal Street,residential,False,False,43.147,,,,"LINESTRING (121.9149605 13.8744592, 121.9149948 13.8748458)",
290508240,2,,residential,False,True,40.965,,,,"LINESTRING (121.9149605 13.8744592, 121.914584 13.8745053)",
"[290508240, 290508226]",2,Constantino Street,residential,False,False,81.507,,,,"LINESTRING (121.9149605 13.8744592, 121.9152718 13.8744255, 121.9153087 13.8744281, 121.9153308 13.8744398, 121.9153436 13.8744678, 121.9153818 13.8748037)",
290508215,2,Leon Guinto Street,residential,False,False,37.553,,,,"LINESTRING (121.9125867 13.8744556, 121.9126409 13.8747892)",
290508215,2,Leon Guinto Street,residential,False,True,40.427,,,,"LINESTRING (121.9125867 13.8744556, 121.9125374 13.8740952)",
290508234,,,residential,False,False,44.526,,,,"LINESTRING (121.9125867 13.8744556, 121.912994 13.8743924)",
34044271,2,Rodriguez Street,residential,False,False,36.085,,,,"LINESTRING (121.914584 13.8745053, 121.9145562 13.8741819)",
34044271,2,Rodriguez Street,residential,False,True,43.015,,,,"LINESTRING (121.914584 13.8745053, 121.9146218 13.8748904)",
290508240,2,,residential,False,False,40.965,,,,"LINESTRING (121.914584 13.8745053, 121.9149605 13.8744592)",
290508240,2,,residential,False,True,42.869,,,,"LINESTRING (121.914584 13.8745053, 121.9141902 13.874555)",
290508238,2,Elias Salvador Street,residential,False,False,39.671,,,,"LINESTRING (121.9141902 13.874555, 121.914158 13.8741996)",
290508238,2,Elias Salvador Street,residential,False,True,42.721,,,,"LINESTRING (121.9141902 13.874555, 121.9142315 13.8749371)",
290508240,2,,residential,False,False,42.869,,,,"LINESTRING (121.9141902 13.874555, 121.914584 13.8745053)",
290508240,2,,residential,False,True,40.457,,,,"LINESTRING (121.9141902 13.874555, 121.9138201 13.8746123)",
290508240,2,,residential,False,False,40.457,,,,"LINESTRING (121.9138201 13.8746123, 121.9141902 13.874555)",
290508240,2,,residential,False,True,43.33,,,,"LINESTRING (121.9138201 13.8746123, 121.9134258 13.8746852)",
870274120,2,J. P. Rizal Street,residential,False,False,42.004,,,,"LINESTRING (121.9138201 13.8746123, 121.9138504 13.8749889)",
870274120,2,J. P. Rizal Street,residential,False,True,41.083,,,,"LINESTRING (121.9138201 13.8746123, 121.9137771 13.8742452)",
290508232,2,Sampayo Street,residential,False,False,40.375,,,,"LINESTRING (121.9134258 13.8746852, 121.9134687 13.8750459)",
290508232,2,Sampayo Street,residential,False,True,41.128,,,,"LINESTRING (121.9134258 13.8746852, 121.9133694 13.8743194)",
290508240,2,,residential,False,False,43.33,,,,"LINESTRING (121.9134258 13.8746852, 121.9138201 13.8746123)",
290508240,2,,residential,False,True,42.594,,,,"LINESTRING (121.9134258 13.8746852, 121.9130358 13.8747433)",
290508216,2,Quezon Avenue,residential,False,False,39.278,,,,"LINESTRING (121.9130358 13.8747433, 121.912994 13.8743924)",
290508216,2,Quezon Avenue,residential,False,True,39.992,,,,"LINESTRING (121.9130358 13.8747433, 121.9130724 13.8751012)",
290508240,2,,residential,False,False,42.594,,,,"LINESTRING (121.9130358 13.8747433, 121.9134258 13.8746852)",
290508240,2,,residential,False,True,42.934,,,,"LINESTRING (121.9130358 13.8747433, 121.9126409 13.8747892)",
290508226,2,Constantino Street,residential,False,False,44.971,,,,"LINESTRING (121.9153818 13.8748037, 121.9154265 13.8752058)",
487125843,2,Mariano Aguilar Street,primary,False,True,42.038,610,25,6.6,"LINESTRING (121.9153818 13.8748037, 121.9149948 13.8748458)",
"[290508240, 290508226]",2,Constantino Street,residential,False,True,81.507,,,,"LINESTRING (121.9153818 13.8748037, 121.9153436 13.8744678, 121.9153308 13.8744398, 121.9153087 13.8744281, 121.9152718 13.8744255, 121.9149605 13.8744592)",
"[963416259, 964316894]",2,"['Mariano Aguilar Street', 'Route 610']",primary,False,False,161.898,610,"['80', '25']",6.6,"LINESTRING (121.9153818 13.8748037, 121.9158958 13.8747579, 121.9160014 13.8747321, 121.9160973 13.8746865, 121.9161797 13.8746019, 121.9162381 13.8745179, 121.9163028 13.8743837, 121.9163059 13.8743765, 121.9163242 13.8743344, 121.9163424 13.8742923, 121.9164545 13.8740339)",
290508215,2,Leon Guinto Street,residential,False,False,40.475,,,,"LINESTRING (121.9126409 13.8747892, 121.9126848 13.8751507)",
290508215,2,Leon Guinto Street,residential,False,True,37.553,,,,"LINESTRING (121.9126409 13.8747892, 121.9125867 13.8744556)",
290508240,2,,residential,False,False,42.934,,,,"LINESTRING (121.9126409 13.8747892, 121.9130358 13.8747433)",
290508233,2,Yakal Street,residential,False,False,45.546,,,,"LINESTRING (121.9149948 13.8748458, 121.9150332 13.8752537)",
290508233,2,Yakal Street,residential,False,True,43.147,,,,"LINESTRING (121.9149948 13.8748458, 121.9149605 13.8744592)",
487125843,2,Mariano Aguilar Street,primary,False,False,42.038,610,25,6.6,"LINESTRING (121.9149948 13.8748458, 121.9153818 13.8748037)",
487125843,2,Mariano Aguilar Street,primary,False,True,40.57,610,25,6.6,"LINESTRING (121.9149948 13.8748458, 121.9146218 13.8748904)",
290508238,2,Elias Salvador Street,residential,False,False,42.721,,,,"LINESTRING (121.9142315 13.8749371, 121.9141902 13.874555)",
487125843,2,Mariano Aguilar Street,primary,False,True,41.541,610,25,6.6,"LINESTRING (121.9142315 13.8749371, 121.9138504 13.8749889)",
487125843,2,Mariano Aguilar Street,primary,False,False,42.452,610,25,6.6,"LINESTRING (121.9142315 13.8749371, 121.9145325 13.8749011, 121.9146218 13.8748904)",
290508232,2,Sampayo Street,residential,False,True,40.375,,,,"LINESTRING (121.9134687 13.8750459, 121.9134258 13.8746852)",
487125843,2,Mariano Aguilar Street,primary,False,False,41.689,610,25,6.6,"LINESTRING (121.9134687 13.8750459, 121.9138504 13.8749889)",
786419149,2,Sampayo Street,residential,False,False,38.281,,,,"LINESTRING (121.9134687 13.8750459, 121.9135152 13.8753872)",
964316893,2,Mariano Aguilar Street,primary,False,True,43.22,610,25,6.6,"LINESTRING (121.9134687 13.8750459, 121.9130724 13.8751012)",
290508216,2,Quezon Avenue,residential,False,False,39.992,,,,"LINESTRING (121.9130724 13.8751012, 121.9130358 13.8747433)",
290508216,2,Quezon Avenue,residential,False,True,43.173,,,,"LINESTRING (121.9130724 13.8751012, 121.9131165 13.8754871)",
964316893,2,Mariano Aguilar Street,primary,False,False,43.22,610,25,6.6,"LINESTRING (121.9130724 13.8751012, 121.9134687 13.8750459)",
964316893,2,Mariano Aguilar Street,primary,False,True,42.203,610,25,6.6,"LINESTRING (121.9130724 13.8751012, 121.9130343 13.8751069, 121.9126848 13.8751507)",
290508239,,,tertiary,False,False,107.95700000000001,,,,"LINESTRING (121.9102903 13.8750719, 121.910419 13.8751943, 121.9105759 13.8753024, 121.9107114 13.8753531, 121.9108643 13.8753714, 121.9110078 13.8753688, 121.911101 13.8753668, 121.9111506 13.8753792, 121.9111833 13.875402)",
290508215,2,Leon Guinto Street,residential,False,True,40.475,,,,"LINESTRING (121.9126848 13.8751507, 121.9126409 13.8747892)",
786419148,2,Leon Guinto Street,residential,False,False,42.92,,,,"LINESTRING (121.9126848 13.8751507, 121.9127308 13.8755341)",
964316893,2,Mariano Aguilar Street,primary,False,False,42.203,610,25,6.6,"LINESTRING (121.9126848 13.8751507, 121.9130343 13.8751069, 121.9130724 13.8751012)",
"[964316890, 455435794, 964316893]",2,Mariano Aguilar Street,primary,False,True,165.294,610,25,6.6,"LINESTRING (121.9126848 13.8751507, 121.912487 13.8751748, 121.9121504 13.875215, 121.9119571 13.8752427, 121.9114009 13.8753225, 121.9113062 13.8753413, 121.9112379 13.8753684, 121.9111833 13.875402)",yes
290508223,,,residential,False,True,42.79,,,,"LINESTRING (121.9154265 13.8752058, 121.9150332 13.8752537)",
290508226,2,Constantino Street,residential,False,False,40.958,,,,"LINESTRING (121.9154265 13.8752058, 121.9154564 13.875573)",
290508226,2,Constantino Street,residential,False,True,44.971,,,,"LINESTRING (121.9154265 13.8752058, 121.9153818 13.8748037)",
786419140,,,residential,False,True,102.72399999999999,,,,"LINESTRING (121.9154265 13.8752058, 121.9158424 13.8751572, 121.9159135 13.8751598, 121.9159705 13.8751722, 121.9163397 13.8753293)",
290508223,,,residential,False,False,42.79,,,,"LINESTRING (121.9150332 13.8752537, 121.9154265 13.8752058)",
290508223,,,residential,False,True,41.524,,,,"LINESTRING (121.9150332 13.8752537, 121.9146515 13.8752999)",
290508233,2,Yakal Street,residential,False,False,40.837,,,,"LINESTRING (121.9150332 13.8752537, 121.9150668 13.8756195)",
290508233,2,Yakal Street,residential,False,True,45.546,,,,"LINESTRING (121.9150332 13.8752537, 121.9149948 13.8748458)",
34044271,2,Rodriguez Street,residential,False,False,45.647,,,,"LINESTRING (121.9146515 13.8752999, 121.9146218 13.8748904)",
290508223,,,residential,False,False,41.524,,,,"LINESTRING (121.9146515 13.8752999, 121.9150332 13.8752537)",
34044271,2,Rodriguez Street,residential,False,True,41.2,,,,"LINESTRING (121.9146515 13.8752999, 121.9146556 13.8753561, 121.9146784 13.8756695)",
290508216,2,Quezon Avenue,residential,False,False,43.173,,,,"LINESTRING (121.9131165 13.8754871, 121.9130724 13.8751012)",
290508216,2,Quezon Avenue,residential,False,True,41.081,,,,"LINESTRING (121.9131165 13.8754871, 121.9131513 13.875855)",
290508219,,,residential,False,False,41.963,,,,"LINESTRING (121.9131165 13.8754871, 121.9127308 13.8755341)",
290508219,,,residential,False,True,41.963,,,,"LINESTRING (121.9127308 13.8755341, 121.9131165 13.8754871)",
786419148,2,Leon Guinto Street,residential,False,False,41.307,,,,"LINESTRING (121.9127308 13.8755341, 121.9127682 13.8759038)",
786419148,2,Leon Guinto Street,residential,False,True,42.92,,,,"LINESTRING (121.9127308 13.8755341, 121.9126848 13.8751507)",
"[290508219, 786419147]",,,residential,False,False,79.844,,,,"LINESTRING (121.9127308 13.8755341, 121.9123971 13.8755855, 121.912375 13.8755979, 121.9123619 13.8756174, 121.9123579 13.8756419, 121.9123757 13.8759586)",
290508224,,,residential,False,False,42.374,,,,"LINESTRING (121.9154564 13.875573, 121.9150668 13.8756195)",
290508226,2,Constantino Street,residential,False,True,40.958,,,,"LINESTRING (121.9154564 13.875573, 121.9154265 13.8752058)",
786419139,,,residential,False,True,79.34,,,,"LINESTRING (121.9154564 13.875573, 121.915825 13.8755471, 121.9158813 13.8755563, 121.9159283 13.8755732, 121.9161627 13.8756783)",
290508224,,,residential,False,False,42.295,,,,"LINESTRING (121.9150668 13.8756195, 121.9146784 13.8756695)",
290508224,,,residential,False,True,42.374,,,,"LINESTRING (121.9150668 13.8756195, 121.9154564 13.875573)",
290508233,2,Yakal Street,residential,False,True,40.837,,,,"LINESTRING (121.9150668 13.8756195, 121.9150332 13.8752537)",
"[290508233, 290508235]",2,Yakal Street,residential,False,"[False, True]",78.24199999999999,,,,"LINESTRING (121.9150668 13.8756195, 121.9150794 13.8759091, 121.915074 13.8759397, 121.9150633 13.8759638, 121.9150358 13.87598, 121.9147025 13.8760132)",
290508216,2,Quezon Avenue,residential,False,False,41.081,,,,"LINESTRING (121.9131513 13.875855, 121.9131165 13.8754871)",
290508216,2,Quezon Avenue,residential,False,True,41.933,,,,"LINESTRING (121.9131513 13.875855, 121.9131861 13.8762306)",
786419150,,,residential,False,False,41.71,,,,"LINESTRING (121.9131513 13.875855, 121.9127682 13.8759038)",
786419150,,,residential,False,True,41.166,,,,"LINESTRING (121.9131513 13.875855, 121.9135292 13.8758054)",
786419148,2,Leon Guinto Street,residential,False,False,43.193,,,,"LINESTRING (121.9127682 13.8759038, 121.9128071 13.8762904)",
786419148,2,Leon Guinto Street,residential,False,True,41.307,,,,"LINESTRING (121.9127682 13.8759038, 121.9127308 13.8755341)",
786419150,,,residential,False,True,41.71,,,,"LINESTRING (121.9127682 13.8759038, 121.9131513 13.875855)",
965191382,,,residential,False,False,42.806,,,,"LINESTRING (121.9127682 13.8759038, 121.9123757 13.8759586)",
34044271,2,Rodriguez Street,residential,False,False,38.306,,,,"LINESTRING (121.9147025 13.8760132, 121.9146784 13.8756695)",
290508235,,,residential,False,True,32.393,,,,"LINESTRING (121.9147025 13.8760132, 121.9144047 13.876049)",
290508230,,,residential,False,False,95.793,,,,"LINESTRING (121.9147025 13.8760132, 121.9147347 13.8762645, 121.9147535 13.8763283, 121.914787 13.8763856, 121.9148447 13.8764468, 121.9151625 13.8766903)",
"[290508233, 290508235]",2,Yakal Street,residential,False,"[False, True]",78.24199999999999,,,,"LINESTRING (121.9147025 13.8760132, 121.9150358 13.87598, 121.9150633 13.8759638, 121.915074 13.8759397, 121.9150794 13.8759091, 121.9150668 13.8756195)",
290508235,,,residential,False,False,50.603,,,,"LINESTRING (121.9139408 13.8761144, 121.9144047 13.876049)",
290508235,,,residential,False,True,40.542,,,,"LINESTRING (121.9139408 13.8761144, 121.9135695 13.8761692)",
290508237,2,J. P. Rizal Street,unclassified,False,False,40.174,,,,"LINESTRING (121.9139408 13.8761144, 121.9139259 13.8757534)",
290508237,2,J. P. Rizal Street,unclassified,False,True,45.16,,,,"LINESTRING (121.9139408 13.8761144, 121.9139676 13.8765197)",
290508231,,,residential,False,True,43.315,,,,"LINESTRING (121.9135695 13.8761692, 121.9136015 13.8765575)",
290508235,,,residential,False,False,40.542,,,,"LINESTRING (121.9135695 13.8761692, 121.9139408 13.8761144)",
290508235,,,residential,False,True,41.947,,,,"LINESTRING (121.9135695 13.8761692, 121.9131861 13.8762306)",
786419151,,,residential,False,True,40.686,,,,"LINESTRING (121.9135695 13.8761692, 121.9135292 13.8758054)",
290508216,2,Quezon Avenue,residential,False,False,41.933,,,,"LINESTRING (121.9131861 13.8762306, 121.9131513 13.875855)",
290508216,2,Quezon Avenue,residential,False,True,41.603,,,,"LINESTRING (121.9131861 13.8762306, 121.9132233 13.876603)",
290508235,,,residential,False,False,41.947,,,,"LINESTRING (121.9131861 13.8762306, 121.9135695 13.8761692)",
290508235,,,residential,False,True,41.45,,,,"LINESTRING (121.9131861 13.8762306, 121.9128071 13.8762904)",
290508235,,,residential,False,False,41.45,,,,"LINESTRING (121.9128071 13.8762904, 121.9131861 13.8762306)",
290508235,,,residential,False,True,43.113,,,,"LINESTRING (121.9128071 13.8762904, 121.9124132 13.8763544)",
786419148,2,Leon Guinto Street,residential,False,False,40.937,,,,"LINESTRING (121.9128071 13.8762904, 121.9128632 13.8766545)",
786419148,2,Leon Guinto Street,residential,False,True,43.193,,,,"LINESTRING (121.9128071 13.8762904, 121.9127682 13.8759038)",
290508235,,,residential,False,False,43.113,,,,"LINESTRING (121.9124132 13.8763544, 121.9128071 13.8762904)",
"[290508227, 487125839]",,,residential,False,"[False, True]",78.41300000000001,,,,"LINESTRING (121.9124132 13.8763544, 121.9124548 13.8766356, 121.9124652 13.876658, 121.9124887 13.8766766, 121.9125172 13.8766854, 121.9125571 13.876689, 121.9128632 13.8766545)",
"[786419147, 487125839]",,,residential,False,True,44.274,,,,"LINESTRING (121.9124132 13.8763544, 121.912377 13.876094, 121.9123757 13.8759586)",
290508227,,,residential,False,False,39.743,,,,"LINESTRING (121.9139676 13.8765197, 121.9136015 13.8765575)",
290508237,2,J. P. Rizal Street,unclassified,False,False,45.16,,,,"LINESTRING (121.9139676 13.8765197, 121.9139408 13.8761144)",
290508237,2,J. P. Rizal Street,unclassified,False,True,41.026,,,,"LINESTRING (121.9139676 13.8765197, 121.9139864 13.8768882)",
290508227,,,residential,False,False,41.139,,,,"LINESTRING (121.9136015 13.8765575, 121.9132233 13.876603)",
290508227,,,residential,False,True,39.743,,,,"LINESTRING (121.9136015 13.8765575, 121.9139676 13.8765197)",
290508231,,,residential,False,False,43.315,,,,"LINESTRING (121.9136015 13.8765575, 121.9135695 13.8761692)",
290508231,,,residential,False,True,43.008,,,,"LINESTRING (121.9136015 13.8765575, 121.9136363 13.8769428)",
290508216,2,Quezon Avenue,residential,False,False,41.603,,,,"LINESTRING (121.9132233 13.876603, 121.9131861 13.8762306)",
290508216,2,Quezon Avenue,residential,False,True,43.318,,,,"LINESTRING (121.9132233 13.876603, 121.9132693 13.87699)",
290508227,,,residential,False,False,39.292,,,,"LINESTRING (121.9132233 13.876603, 121.9128632 13.8766545)",
290508227,,,residential,False,True,41.139,,,,"LINESTRING (121.9132233 13.876603, 121.9136015 13.8765575)",
290508227,,,residential,False,True,39.292,,,,"LINESTRING (121.9128632 13.8766545, 121.9132233 13.876603)",
786419148,2,Leon Guinto Street,residential,False,False,43.274,,,,"LINESTRING (121.9128632 13.8766545, 121.9129196 13.8770398)",
786419148,2,Leon Guinto Street,residential,False,True,40.937,,,,"LINESTRING (121.9128632 13.8766545, 121.9128071 13.8762904)",
"[290508227, 487125839]",,,residential,False,"[False, True]",78.41300000000001,,,,"LINESTRING (121.9128632 13.8766545, 121.9125571 13.876689, 121.9125172 13.8766854, 121.9124887 13.8766766, 121.9124652 13.876658, 121.9124548 13.8766356, 121.9124132 13.8763544)",
290508218,,,residential,False,True,58.139,,,,"LINESTRING (121.9151625 13.8766903, 121.9148353 13.8771056)",
290508230,,,residential,False,False,185.274,,,,"LINESTRING (121.9151625 13.8766903, 121.9157311 13.8771134, 121.9162354 13.8774688, 121.9165412 13.8776824)",
290508230,,,residential,False,True,95.793,,,,"LINESTRING (121.9151625 13.8766903, 121.9148447 13.8764468, 121.914787 13.8763856, 121.9147535 13.8763283, 121.9147347 13.8762645, 121.9147025 13.8760132)",
290508236,,,residential,False,True,38.278,,,,"LINESTRING (121.9139864 13.8768882, 121.9136363 13.8769428)",
