osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,width
35602432,,,Jose Rizal,secondary,50,False,True,76.203,"LINESTRING (121.2217125 14.1794875, 121.2223363 14.1798098)",,,
38351634,,,M. Palis,residential,,False,False,27.752,"LINESTRING (121.2217125 14.1794875, 121.2214663 14.1795604)",,,
38351543,,,M. Palis,secondary,50,False,True,50.403,"LINESTRING (121.2217125 14.1794875, 121.22176 14.1793978, 121.2218322 14.1792756, 121.2219537 14.1790998)",,,
97335633,,,Pantua,residential,,False,False,131.518,"LINESTRING (121.2223812 14.1783391, 121.223504 14.1788016)",,,
"[23436089, 38351532, 38351543]",,,M. Palis,secondary,50,False,"[False, True]",59.696,"LINESTRING (121.2223812 14.1783391, 121.2223248 14.1784669, 121.2222335 14.1786615, 121.2221375 14.1788203)",,yes,
38351532,,,M. Palis,secondary,50,False,True,86.815,"LINESTRING (121.2223812 14.1783391, 121.2224896 14.1780849, 121.2225169 14.1780208, 121.2225309 14.177988, 121.2225881 14.1778273, 121.2226658 14.1776091)",,,
35602441,,,Lopez,residential,,False,False,91.233,"LINESTRING (121.2214729 14.1796795, 121.2222265 14.1800528)",,,
35602441,,,Lopez,residential,,False,True,20.928,"LINESTRING (121.2214729 14.1796795, 121.2213066 14.1795824)",,,
158986036,,,,residential,,False,True,13.262,"LINESTRING (121.2214729 14.1796795, 121.2214663 14.1795604)",,,
35602441,,,Lopez,residential,,False,False,20.928,"LINESTRING (121.2213066 14.1795824, 121.2214729 14.1796795)",,,
38351634,,,M. Palis,residential,,False,True,17.39,"LINESTRING (121.2213066 14.1795824, 121.2214663 14.1795604)",,,
"[38351714, 847397411]",,,,residential,,False,False,57.62,"LINESTRING (121.2213066 14.1795824, 121.2212647 14.1795646, 121.2211642 14.1794778, 121.2210502 14.1793584, 121.2209732 14.1792755, 121.2209256 14.1792241)",,,
38351730,,,Bambang,residential,,False,False,122.17800000000001,"LINESTRING (121.2209256 14.1792241, 121.2211926 14.1787498, 121.2212817 14.1786144, 121.2213461 14.178479, 121.2214976 14.1782783)",,,
847397411,,,,residential,,False,False,41.994,"LINESTRING (121.2209256 14.1792241, 121.2207125 14.1790281, 121.2206451 14.1789621)",,,
"[38351714, 847397411]",,,,residential,,False,True,57.62,"LINESTRING (121.2209256 14.1792241, 121.2209732 14.1792755, 121.2210502 14.1793584, 121.2211642 14.1794778, 121.2212647 14.1795646, 121.2213066 14.1795824)",,,
38351730,,,Bambang,residential,,False,True,122.178,"LINESTRING (121.2214976 14.1782783, 121.2213461 14.178479, 121.2212817 14.1786144, 121.2211926 14.1787498, 121.2209256 14.1792241)",,,
393986712,2,,Jamboree Road,secondary,50,False,False,19.449,"LINESTRING (121.2226509 14.1735882, 121.2227333 14.1734326)",,,
393986712,2,,Jamboree Road,secondary,50,False,True,106.902,"LINESTRING (121.2226509 14.1735882, 121.222512 14.1738281, 121.2223932 14.1740562, 121.2222956 14.1742532, 121.2222188 14.1744519)",,,
114915786,,,Eco-Garden Street,residential,30,False,False,47.316,"LINESTRING (121.2219956 14.1754515, 121.2215705 14.1753457)",,,
393986712,2,,Jamboree Road,secondary,50,False,False,113.748,"LINESTRING (121.2219956 14.1754515, 121.2220617 14.1751429, 121.2221337 14.1747894, 121.2222188 14.1744519)",,,
393986712,2,,Jamboree Road,secondary,50,False,True,212.08599999999998,"LINESTRING (121.2219956 14.1754515, 121.2219761 14.1755602, 121.2219145 14.1759046, 121.2218407 14.1762259, 121.2218338 14.1762607, 121.221787 14.1764656, 121.2216892 14.1769628, 121.2216422 14.1771731, 121.221609 14.1773213)",,,
81501028,,,Pantua Extension,residential,,False,False,83.096,"LINESTRING (121.2243766 14.1791536, 121.2250881 14.179441)",,,
90087399,4,66,National Highway,primary,60,False,False,43.192,"LINESTRING (121.2243766 14.1791536, 121.2245008 14.1795229)",,,
432088210,,,Pantua,residential,,False,True,33.756,"LINESTRING (121.2243766 14.1791536, 121.2240857 14.1790413)",,,
90087399,4,66,National Highway,primary,60,False,True,162.739,"LINESTRING (121.2243766 14.1791536, 121.2242909 14.1789278, 121.2241973 14.1787319, 121.2240777 14.1785449, 121.2239399 14.1783552, 121.2237151 14.1781237, 121.2235199 14.177981)",,,
114915782,,,,unclassified,30,False,False,73.642,"LINESTRING (121.2237207 14.1738492, 121.2235647 14.1737526, 121.2233684 14.1736728, 121.223102 14.1735743)",destination,,
"[23435246, 114915782]",,,,unclassified,30,False,True,210.123,"LINESTRING (121.2237207 14.1738492, 121.2237787 14.1740276, 121.2239134 14.1742815, 121.2240057 14.1743683, 121.2241071 14.1744339, 121.2244268 14.1746284, 121.2246661 14.1748105, 121.2247062 14.1750369, 121.2247596 14.1753158)",destination,,
35605227,,,Aquino,residential,,False,True,65.144,"LINESTRING (121.2232535 14.1792974, 121.2226994 14.1790637)",,,
38351874,,,Jose Burgos,residential,,False,True,48.396,"LINESTRING (121.2232535 14.1792974, 121.223067 14.1796933)",,,
35605227,,,Aquino,residential,,False,False,74.735,"LINESTRING (121.2232535 14.1792974, 121.2236527 14.1794678, 121.2238863 14.1795718)",,,
38351874,,,Jose Burgos,residential,,False,False,61.403,"LINESTRING (121.2232535 14.1792974, 121.2233215 14.179174, 121.223504 14.1788016)",,,
35605227,,,Aquino,residential,,False,False,65.144,"LINESTRING (121.2226994 14.1790637, 121.2232535 14.1792974)",,,
160202633,,,Apolinario Mabini,residential,,False,True,42.116,"LINESTRING (121.2226994 14.1790637, 121.2225227 14.1794015)",,,
35605227,,,Aquino,residential,,False,True,66.352,"LINESTRING (121.2226994 14.1790637, 121.2221874 14.1788439, 121.2221375 14.1788203)",,,
38351543,,,M. Palis,secondary,50,False,False,36.858,"LINESTRING (121.2221375 14.1788203, 121.2219537 14.1790998)",,,
35605227,,,Aquino,residential,,False,False,66.352,"LINESTRING (121.2221375 14.1788203, 121.2221874 14.1788439, 121.2226994 14.1790637)",,,
"[23436089, 38351532, 38351543]",,,M. Palis,secondary,50,False,"[False, True]",59.696,"LINESTRING (121.2221375 14.1788203, 121.2222335 14.1786615, 121.2223248 14.1784669, 121.2223812 14.1783391)",,yes,
114915758,,,,residential,,False,True,6.776,"LINESTRING (121.2180914 14.1757733, 121.2180391 14.1758071)",,,
115446466,,,,residential,,False,False,83.979,"LINESTRING (121.2180914 14.1757733, 121.2184743 14.176431)",,,
115446466,,,,residential,,False,True,85.273,"LINESTRING (121.2180914 14.1757733, 121.2177649 14.1751947, 121.2176992 14.1751083)",,,
97335629,,,Revilleza,residential,,False,False,73.924,"LINESTRING (121.223675 14.1800007, 121.223067 14.1796933)",,,
97335629,,,Revilleza,residential,,False,True,59.865,"LINESTRING (121.223675 14.1800007, 121.2241815 14.1802214)",,,
432088208,,,De Pasupil,residential,,False,False,44.206,"LINESTRING (121.223675 14.1800007, 121.2235196 14.1803686)",,,
432088208,,,De Pasupil,residential,,False,True,52.869,"LINESTRING (121.223675 14.1800007, 121.2238319 14.1796948, 121.2238863 14.1795718)",,,
328679919,4,66,National Highway,primary,60,False,True,15.959,"LINESTRING (121.221609 14.1773213, 121.2214646 14.1772897)",,,
393986712,2,,Jamboree Road,secondary,50,False,False,212.08599999999998,"LINESTRING (121.221609 14.1773213, 121.2216422 14.1771731, 121.2216892 14.1769628, 121.221787 14.1764656, 121.2218338 14.1762607, 121.2218407 14.1762259, 121.2219145 14.1759046, 121.2219761 14.1755602, 121.2219956 14.1754515)",,,
411086305,4,66,National Highway,primary,60,False,False,118.34100000000001,"LINESTRING (121.221609 14.1773213, 121.221698 14.1773456, 121.2217701 14.1773651, 121.2219303 14.1774085, 121.2220091 14.1774293, 121.2226658 14.1776091)",,,
97335633,,,Pantua,residential,,False,True,68.141,"LINESTRING (121.2240857 14.1790413, 121.223504 14.1788016)",,,
432088208,,,De Pasupil,residential,,False,False,62.784,"LINESTRING (121.2240857 14.1790413, 121.2238863 14.1795718)",,,
432088210,,,Pantua,residential,,False,False,33.756,"LINESTRING (121.2240857 14.1790413, 121.2243766 14.1791536)",,,
97335633,,,Pantua,residential,,False,False,68.141,"LINESTRING (121.223504 14.1788016, 121.2240857 14.1790413)",,,
97335633,,,Pantua,residential,,False,True,131.518,"LINESTRING (121.223504 14.1788016, 121.2223812 14.1783391)",,,
38351874,,,Jose Burgos,residential,,False,True,61.403,"LINESTRING (121.223504 14.1788016, 121.2233215 14.179174, 121.2232535 14.1792974)",,,
38351543,,,M. Palis,secondary,50,False,True,36.858,"LINESTRING (121.2219537 14.1790998, 121.2221375 14.1788203)",,,
38351543,,,M. Palis,secondary,50,False,False,50.403000000000006,"LINESTRING (121.2219537 14.1790998, 121.2218322 14.1792756, 121.22176 14.1793978, 121.2217125 14.1794875)",,,
97335629,,,Revilleza,residential,,False,True,69.928,"LINESTRING (121.2219537 14.1790998, 121.2220175 14.1791297, 121.2225227 14.1794015)",,,
97335629,,,Revilleza,residential,,False,True,67.053,"LINESTRING (121.2225227 14.1794015, 121.223067 14.1796933)",,,
160202633,,,Apolinario Mabini,residential,,False,False,42.116,"LINESTRING (121.2225227 14.1794015, 121.2226994 14.1790637)",,,
97335629,,,Revilleza,residential,,False,False,69.928,"LINESTRING (121.2225227 14.1794015, 121.2220175 14.1791297, 121.2219537 14.1790998)",,,
160202633,,,Apolinario Mabini,residential,,False,True,49.656,"LINESTRING (121.2225227 14.1794015, 121.2224226 14.1796123, 121.2223363 14.1798098)",,,
38351874,,,Jose Burgos,residential,,False,False,48.396,"LINESTRING (121.223067 14.1796933, 121.2232535 14.1792974)",,,
38351874,,,Jose Burgos,residential,,False,True,48.35,"LINESTRING (121.223067 14.1796933, 121.2228829 14.1800898)",,,
97335629,,,Revilleza,residential,,False,False,67.053,"LINESTRING (121.223067 14.1796933, 121.2225227 14.1794015)",,,
97335629,,,Revilleza,residential,,False,True,73.924,"LINESTRING (121.223067 14.1796933, 121.223675 14.1800007)",,,
32425339,,,Graciano Lopez-Jaena,residential,,False,True,43.592,"LINESTRING (121.2241815 14.1802214, 121.2241047 14.1806063)",,,
97335629,,,Revilleza,residential,,False,False,59.865,"LINESTRING (121.2241815 14.1802214, 121.223675 14.1800007)",,,
32425339,,,Graciano Lopez-Jaena,residential,,False,False,52.507,"LINESTRING (121.2241815 14.1802214, 121.2242433 14.1801121, 121.2244023 14.1798006)",,,
109831482,,,,residential,,False,False,91.385,"LINESTRING (121.2200086 14.1738262, 121.2195478 14.174516)",,,
109831481,,,,residential,,False,False,156.102,"LINESTRING (121.2200086 14.1738262, 121.2210806 14.1744696, 121.2211359 14.1745727, 121.2211572 14.1746346)",,,
"[109831528, 109831482]",,,,residential,,False,True,81.476,"LINESTRING (121.2200086 14.1738262, 121.2199201 14.173838, 121.2192727 14.1739912)",,,
109831482,,,,residential,,False,True,48.109,"LINESTRING (121.2193074 14.1748805, 121.2195478 14.174516)",,,
109831482,,,,residential,,False,False,103.279,"LINESTRING (121.2193074 14.1748805, 121.2192815 14.1749505, 121.2192302 14.1752348, 121.2191942 14.1754295, 121.2191427 14.1756191, 121.2190547 14.1757684)",,,
109831498,,,,residential,,False,False,227.025,"LINESTRING (121.2193074 14.1748805, 121.2188941 14.1741479, 121.2183137 14.1730805)",,,
109831498,,,,residential,,False,True,227.025,"LINESTRING (121.2183137 14.1730805, 121.2188941 14.1741479, 121.2193074 14.1748805)",,,
109831481,,,,residential,,False,True,156.102,"LINESTRING (121.2211572 14.1746346, 121.2211359 14.1745727, 121.2210806 14.1744696, 121.2200086 14.1738262)",,,
109831506,,,,residential,,False,False,65.46,"LINESTRING (121.2192727 14.1739912, 121.2195478 14.174516)",,,
"[109831528, 109831482]",,,,residential,,False,False,81.476,"LINESTRING (121.2192727 14.1739912, 121.2199201 14.173838, 121.2200086 14.1738262)",,,
109831482,,,,residential,,False,False,48.109,"LINESTRING (121.2195478 14.174516, 121.2193074 14.1748805)",,,
109831482,,,,residential,,False,True,91.385,"LINESTRING (121.2195478 14.174516, 121.2200086 14.1738262)",,,
109831506,,,,residential,,False,True,65.46,"LINESTRING (121.2195478 14.174516, 121.2192727 14.1739912)",,,
109831482,,,,residential,,False,True,103.27900000000001,"LINESTRING (121.2190547 14.1757684, 121.2191427 14.1756191, 121.2191942 14.1754295, 121.2192302 14.1752348, 121.2192815 14.1749505, 121.2193074 14.1748805)",,,
328679919,4,66,National Highway,primary,60,False,False,331.43000000000006,"LINESTRING (121.2190547 14.1757684, 121.2192961 14.1761988, 121.2193861 14.1763417, 121.2194791 14.1764829, 121.2196152 14.1766716, 121.2196538 14.1767182, 121.2196957 14.1767553, 121.2197722 14.1768112, 121.2198298 14.1768502, 121.2198915 14.1768827, 121.2199921 14.1769334, 121.2200887 14.176962, 121.2202362 14.1769998, 121.2203866 14.177038, 121.2207196 14.1771208, 121.220852 14.1771508, 121.2211856 14.1772265, 121.2214646 14.1772897)",,,
328679919,4,66,National Highway,primary,60,False,True,238.04699999999997,"LINESTRING (121.2190547 14.1757684, 121.2184177 14.1747984, 121.2182245 14.1745501, 121.2181307 14.1744603, 121.21801 14.1743888, 121.2176103 14.1742406)",,,
38351634,,,M. Palis,residential,,False,False,17.39,"LINESTRING (121.2214663 14.1795604, 121.2213066 14.1795824)",,,
38351634,,,M. Palis,residential,,False,True,27.752,"LINESTRING (121.2214663 14.1795604, 121.2217125 14.1794875)",,,
158986036,,,,residential,,False,False,13.262,"LINESTRING (121.2214663 14.1795604, 121.2214729 14.1796795)",,,
38351874,,,Jose Burgos,residential,,False,False,105.771,"LINESTRING (121.222048 14.1816547, 121.2223036 14.1811807, 121.2224995 14.1808102)",,,
114915791,2,,,residential,30,False,True,124.15599999999999,"LINESTRING (121.221824 14.1742587, 121.2216988 14.1746483, 121.2216559 14.1748928, 121.2216184 14.1751138, 121.2215705 14.1753457)",,,
138671638,1,,Labay Street,residential,30,False,False,47.68000000000001,"LINESTRING (121.221824 14.1742587, 121.221989 14.1743368, 121.2222188 14.1744519)",,,3
23434299,,,,residential,,False,True,83.87200000000001,"LINESTRING (121.2176992 14.1751083, 121.2175932 14.1749834, 121.2174309 14.1747864, 121.217325 14.1746714, 121.2172425 14.1746116, 121.2171741 14.1745563)",,,
115446466,,,,residential,,False,False,85.273,"LINESTRING (121.2176992 14.1751083, 121.2177649 14.1751947, 121.2180914 14.1757733)",,,
"[138671633, 115446466, 138671643, 138671636]",,,,residential,,False,True,315.944,"LINESTRING (121.2176992 14.1751083, 121.2179452 14.1749278, 121.2180485 14.1750891, 121.2181866 14.1753231, 121.2183637 14.1756092, 121.2186976 14.1761579, 121.218945 14.1765519, 121.2186728 14.1767131, 121.2184743 14.176431)",,,
393986712,2,,Jamboree Road,secondary,50,False,True,27.855,"LINESTRING (121.2228627 14.1731618, 121.2227559 14.1733899)",,,
"[114915782, 23435246]",,,,unclassified,30,False,False,210.123,"LINESTRING (121.2247596 14.1753158, 121.2247062 14.1750369, 121.2246661 14.1748105, 121.2244268 14.1746284, 121.2241071 14.1744339, 121.2240057 14.1743683, 121.2239134 14.1742815, 121.2237787 14.1740276, 121.2237207 14.1738492)",destination,,
"[114915801, 114915796, 23435246]",,,,unclassified,30,False,"[False, True]",593.2,"LINESTRING (121.2247596 14.1753158, 121.2247882 14.1754799, 121.2248154 14.1755441, 121.2249067 14.1756182, 121.2252768 14.175903, 121.2255108 14.1760813, 121.2258132 14.1765313, 121.2259929 14.1768648, 121.2261742 14.1772151, 121.2261671 14.1774031, 121.2260789 14.1775183, 121.2259151 14.1775905, 121.2257438 14.1776166, 121.2253371 14.1776675, 121.2245939 14.1777338, 121.2245182 14.1777776, 121.2244869 14.1778315, 121.2244523 14.1778958, 121.2243756 14.177936, 121.2237281 14.1778842, 121.2236151 14.1779067, 121.2235323 14.1779475)",destination,,
"[115446414, 114915767]",,,,unclassified,30,False,True,333.126,"LINESTRING (121.2247596 14.1753158, 121.2246437 14.1754249, 121.2245229 14.1755809, 121.2241148 14.1767237, 121.2239878 14.1767129, 121.2238883 14.1769825, 121.2237817 14.1772715, 121.2235562 14.1778825, 121.2235323 14.1779475)",destination,,
115446414,,,,unclassified,,False,False,3.958,"LINESTRING (121.2235199 14.177981, 121.2235323 14.1779475)",,,
90087399,4,66,National Highway,primary,60,False,False,162.73899999999998,"LINESTRING (121.2235199 14.177981, 121.2237151 14.1781237, 121.2239399 14.1783552, 121.2240777 14.1785449, 121.2241973 14.1787319, 121.2242909 14.1789278, 121.2243766 14.1791536)",,,
90087399,4,66,National Highway,primary,60,False,True,101.61600000000001,"LINESTRING (121.2235199 14.177981, 121.2232942 14.1778409, 121.2230925 14.1777397, 121.2226658 14.1776091)",,,
