osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width,access
201414917,False,2,,Elepaño II,tertiary,,True,66.772,"LINESTRING (121.160241 14.2073589, 121.1600609 14.2072083, 121.1598522 14.2068986)",,
94092961,False,,,,residential,,True,30.43,"LINESTRING (121.1521343 14.2047252, 121.1521403 14.2049988)",,
94092954,False,,,,residential,,True,216.60399999999998,"LINESTRING (121.1521343 14.2047252, 121.1524202 14.2048134, 121.1540236 14.2053878)",,
"[94092961, 142259901]",False,,,,residential,,False,367.04,"LINESTRING (121.1521343 14.2047252, 121.1520645 14.2039806, 121.1539603 14.204888, 121.1540236 14.2053878)",,
26451994,False,4,66,National Highway,primary,60,False,17.077,"LINESTRING (121.1564633 14.2049296, 121.1565552 14.2048045)",,
94093010,False,,,Cadena de Amor,residential,,False,55.931,"LINESTRING (121.1564633 14.2049296, 121.1560195 14.204669)",,
26451994,False,4,66,National Highway,primary,60,True,41.238,"LINESTRING (121.1564633 14.2049296, 121.1563065 14.2051431, 121.1562414 14.2052317)",,
94092954,False,,,,residential,,True,74.188,"LINESTRING (121.1540236 14.2053878, 121.1546633 14.2056339)",,
94092954,False,,,,residential,,False,216.60399999999998,"LINESTRING (121.1540236 14.2053878, 121.1524202 14.2048134, 121.1521343 14.2047252)",,
"[94092961, 142259901]",False,,,,residential,,True,367.04,"LINESTRING (121.1540236 14.2053878, 121.1539603 14.204888, 121.1520645 14.2039806, 121.1521343 14.2047252)",,
94092983,False,,,,residential,,True,33.091,"LINESTRING (121.1596481 14.2044983, 121.1597549 14.2042193)",,
94092983,False,,,,residential,,False,33.091,"LINESTRING (121.1597549 14.2042193, 121.1596481 14.2044983)",,
196011936,False,,,,residential,,True,38.248,"LINESTRING (121.1597549 14.2042193, 121.1595623 14.2041756, 121.1594108 14.2041356)",,
94092954,False,,,,residential,,False,74.188,"LINESTRING (121.1546633 14.2056339, 121.1540236 14.2053878)",,
186159869,True,4,1,National Highway 1,trunk,60,False,33.507,"LINESTRING (121.1546633 14.2056339, 121.1546602 14.2054296, 121.1546587 14.2053326)",,
94092961,False,,,,residential,,False,30.43,"LINESTRING (121.1521403 14.2049988, 121.1521343 14.2047252)",,
94091690,False,2,,Elepaño II,tertiary,,False,81.846,"LINESTRING (121.1588665 14.2058786, 121.1595355 14.2062267)",,
94091690,False,2,,Elepaño II,tertiary,,True,19.554,"LINESTRING (121.1588665 14.2058786, 121.1587081 14.2057929)",,
94123781,False,,,,residential,,False,51.379,"LINESTRING (121.1588665 14.2058786, 121.158654 14.2062922)",,
894504314,False,,,,residential,,False,15.969,"LINESTRING (121.1593054 14.2067394, 121.1594136 14.2068375)",,
107831323,False,,,,residential,,True,87.706,"LINESTRING (121.1593054 14.2067394, 121.1592064 14.2065996, 121.1591548 14.2065568, 121.1589818 14.2064533, 121.158654 14.2062922)",,
"[94123781, 142259893]",False,,,,residential,,True,112.72200000000001,"LINESTRING (121.1593054 14.2067394, 121.1592304 14.2067546, 121.1591403 14.2067473, 121.1589411 14.2066617, 121.1585488 14.2064916, 121.158654 14.2062922)",,
107831325,False,2,,J. P. Rizal Street,secondary,40,False,233.046,"LINESTRING (121.157532 14.2080538, 121.1574547 14.2079722, 121.1574262 14.2079399, 121.1572049 14.2076895, 121.1567993 14.2072194, 121.1565154 14.206931, 121.156426 14.2068268, 121.1562072 14.2065765, 121.1561654 14.2065347, 121.1561149 14.2064721)",,
107831325,False,2,,J. P. Rizal Street,secondary,40,True,225.002,"LINESTRING (121.157532 14.2080538, 121.1583933 14.2089689, 121.1585392 14.2091223, 121.158939 14.2095485)",,
203029250,False,,,Purok 7,residential,,True,107.923,"LINESTRING (121.157532 14.2080538, 121.1578363 14.2075199, 121.1580557 14.2072287)",,
107831303,False,,,,residential,,True,33.754,"LINESTRING (121.1582488 14.2073037, 121.1583853 14.2070305)",,
107831319,False,,,Purok 10,residential,,False,20.628,"LINESTRING (121.1582488 14.2073037, 121.1584229 14.2073807)",,
107831319,False,,,Purok 10,residential,,True,22.424,"LINESTRING (121.1582488 14.2073037, 121.1580557 14.2072287)",,
107831303,False,,,,residential,,False,12.372,"LINESTRING (121.1584406 14.206933, 121.1583853 14.2070305)",,
94091679,True,2,,Elepaño II,tertiary,,False,82.731,"LINESTRING (121.1598522 14.2068986, 121.1596989 14.2066411, 121.1595964 14.2064542, 121.1595355 14.2062267)",,
201414917,False,2,,Elepaño II,tertiary,,False,66.772,"LINESTRING (121.1598522 14.2068986, 121.1600609 14.2072083, 121.160241 14.2073589)",,
107831319,False,,,Purok 10,residential,,True,37.562,"LINESTRING (121.1587416 14.2075173, 121.1584229 14.2073807)",,
"[107831290, 204377259, 107831294]",False,,,,residential,,"[False, True]",166.69699999999997,"LINESTRING (121.1587416 14.2075173, 121.1584261 14.2080468, 121.1582869 14.207969, 121.1581552 14.2079136, 121.1582857 14.2076537, 121.1584229 14.2073807)",,
"[107831297, 204377259]",False,,,,residential,,"[False, True]",92.6,"LINESTRING (121.1587416 14.2075173, 121.1588873 14.2072728, 121.1588466 14.207223, 121.158658 14.2071446, 121.1583853 14.2070305)",,
72650207,False,2,,Sampaguita,tertiary,,False,235.375,"LINESTRING (121.1590812 14.2049578, 121.1590514 14.2049434, 121.1590101 14.2049241, 121.1588964 14.2048711, 121.1583702 14.2045988, 121.158258 14.2046009, 121.1576464 14.2042559, 121.1572045 14.2039194)",,
107831304,False,1,,,tertiary,,False,101.31200000000001,"LINESTRING (121.1590812 14.2049578, 121.1589313 14.2053483, 121.1587081 14.2057929)",4,
196012886,False,,,,residential,,True,98.086,"LINESTRING (121.1590812 14.2049578, 121.1592792 14.2044606, 121.1594108 14.2041356)",,
107831319,False,,,Purok 10,residential,,False,37.562,"LINESTRING (121.1584229 14.2073807, 121.1587416 14.2075173)",,
"[107831290, 204377259, 107831294]",False,,,,residential,,"[False, True]",166.697,"LINESTRING (121.1584229 14.2073807, 121.1582857 14.2076537, 121.1581552 14.2079136, 121.1582869 14.207969, 121.1584261 14.2080468, 121.1587416 14.2075173)",,
107831319,False,,,Purok 10,residential,,True,20.628,"LINESTRING (121.1584229 14.2073807, 121.1582488 14.2073037)",,
107831303,False,,,,residential,,False,33.754,"LINESTRING (121.1583853 14.2070305, 121.1582488 14.2073037)",,
107831303,False,,,,residential,,True,12.372,"LINESTRING (121.1583853 14.2070305, 121.1584406 14.206933)",,
"[107831297, 204377259]",False,,,,residential,,"[False, True]",92.6,"LINESTRING (121.1583853 14.2070305, 121.158658 14.2071446, 121.1588466 14.207223, 121.1588873 14.2072728, 121.1587416 14.2075173)",,
107831319,False,,,Purok 10,residential,,False,22.424,"LINESTRING (121.1580557 14.2072287, 121.1582488 14.2073037)",,
203029250,False,,,Purok 7,residential,,False,107.923,"LINESTRING (121.1580557 14.2072287, 121.1578363 14.2075199, 121.157532 14.2080538)",,
203029250,False,,,Purok 7,residential,,True,174.464,"LINESTRING (121.1580557 14.2072287, 121.1580801 14.2071683, 121.158352 14.2065668, 121.1587081 14.2057929)",,
94123781,False,,,,residential,,True,51.379,"LINESTRING (121.158654 14.2062922, 121.1588665 14.2058786)",,
"[94123781, 142259893]",False,,,,residential,,False,112.722,"LINESTRING (121.158654 14.2062922, 121.1585488 14.2064916, 121.1589411 14.2066617, 121.1591403 14.2067473, 121.1592304 14.2067546, 121.1593054 14.2067394)",,
107831323,False,,,,residential,,False,87.70599999999999,"LINESTRING (121.158654 14.2062922, 121.1589818 14.2064533, 121.1591548 14.2065568, 121.1592064 14.2065996, 121.1593054 14.2067394)",,
107854660,False,,,Rosal,residential,,False,180.233,"LINESTRING (121.1577828 14.2058597, 121.1562414 14.2052317)",,
93570666,False,,,Jasmin,residential,,True,175.12099999999998,"LINESTRING (121.1580252 14.2054624, 121.1571754 14.2051316, 121.1568334 14.2049858, 121.1565552 14.2048045)",,
107854690,True,2,1,National Highway,trunk_link,,False,23.721000000000004,"LINESTRING (121.1547884 14.2050277, 121.1547402 14.2050811, 121.1547049 14.2051108, 121.1546602 14.2051301, 121.1546091 14.2051331)",,
579565227,True,4,1,National Highway 1,trunk,60,False,14.275,"LINESTRING (121.1547884 14.2050277, 121.1548003 14.2050407, 121.1548762 14.2051238)",14,
186159873,True,4,1,National Highway 1,trunk,60,False,46.968,"LINESTRING (121.1546091 14.2051331, 121.1545932 14.2050858, 121.1544744 14.2047314)",,
724670135,False,4,66,National Highway,primary,60,True,136.106,"LINESTRING (121.1585804 14.2021364, 121.1580565 14.2028142, 121.1578186 14.2031125)",,
26451994,False,4,66,National Highway,primary,60,True,11.074,"LINESTRING (121.1562414 14.2052317, 121.1561805 14.2053119)",,
107854660,False,,,Rosal,residential,,True,180.233,"LINESTRING (121.1562414 14.2052317, 121.1577828 14.2058597)",,
26451994,False,4,66,National Highway,primary,60,False,41.238,"LINESTRING (121.1562414 14.2052317, 121.1563065 14.2051431, 121.1564633 14.2049296)",,
107831325,False,2,,J. P. Rizal Street,secondary,40,True,233.046,"LINESTRING (121.1561149 14.2064721, 121.1561654 14.2065347, 121.1562072 14.2065765, 121.156426 14.2068268, 121.1565154 14.206931, 121.1567993 14.2072194, 121.1572049 14.2076895, 121.1574262 14.2079399, 121.1574547 14.2079722, 121.157532 14.2080538)",,
"[1192797036, 109831493]",True,2,,J. P. Rizal Street,secondary,40,False,52.423,"LINESTRING (121.1561149 14.2064721, 121.1560253 14.2064321, 121.1558428 14.2062224, 121.155773 14.2061468)",,
579565225,True,2,,J. P. Rizal Street,secondary,40,False,20.603,"LINESTRING (121.155773 14.2061468, 121.1556989 14.205976)",,
514150194,True,,,,trunk_link,,False,32.769,"LINESTRING (121.155773 14.2061468, 121.155624 14.2061533, 121.1554883 14.2062256)",,
4352001,True,4,1,National Highway 1,trunk,60,False,100.94,"LINESTRING (121.1554883 14.2062256, 121.1554111 14.2062981, 121.1552498 14.2064497, 121.1550511 14.2066364, 121.1548268 14.2068678)",,
948000163,True,4,1,National Highway 1,trunk,60,False,35.856,"LINESTRING (121.1556989 14.205976, 121.1554883 14.2062256)",,
"[109831508, 1192797037]",True,2,,J. P. Rizal Street,secondary,40,False,72.015,"LINESTRING (121.1556989 14.205976, 121.1557947 14.2060436, 121.15608 14.2063852, 121.1561149 14.2064721)",,
948000166,False,4,66,National Highway,primary,60,False,90.267,"LINESTRING (121.1556989 14.205976, 121.155889 14.2057113, 121.1559219 14.2056665, 121.1561805 14.2053119)",,
1239018849,False,,,,residential,,True,4.762,"LINESTRING (121.1544853 14.207256, 121.1545283 14.2072658)",,
28755276,True,4,1,National Highway 1,trunk,60,False,61.416999999999994,"LINESTRING (121.1544853 14.207256, 121.1545377 14.2067811, 121.1545459 14.2067068)",,
294936166,False,,,CMC Avenue,residential,,False,72.70400000000001,"LINESTRING (121.1544853 14.207256, 121.1543339 14.2072159, 121.1538409 14.2070633)",,
186159870,True,4,1,National Highway 1,trunk,60,False,17.593,"LINESTRING (121.1545283 14.2072658, 121.154463 14.2074108)",,
1239018849,False,,,,residential,,False,4.762,"LINESTRING (121.1545283 14.2072658, 121.1544853 14.207256)",,
196011936,False,,,,residential,,False,38.248,"LINESTRING (121.1594108 14.2041356, 121.1595623 14.2041756, 121.1597549 14.2042193)",,
196012886,False,,,,residential,,False,98.086,"LINESTRING (121.1594108 14.2041356, 121.1592792 14.2044606, 121.1590812 14.2049578)",,
196012886,False,,,,residential,,True,106.48499999999999,"LINESTRING (121.1594108 14.2041356, 121.159513 14.2038821, 121.1595794 14.2036163, 121.159624 14.2034243, 121.1596416 14.2032098)",,
26451994,False,4,66,National Highway,primary,60,False,11.074,"LINESTRING (121.1561805 14.2053119, 121.1562414 14.2052317)",,
201414055,False,,,,residential,,False,104.377,"LINESTRING (121.1561805 14.2053119, 121.1561234 14.2052839, 121.1555645 14.2050096, 121.1553208 14.2048802)",,
948000166,False,4,66,National Highway,primary,60,True,90.267,"LINESTRING (121.1561805 14.2053119, 121.1559219 14.2056665, 121.155889 14.2057113, 121.1556989 14.205976)",,
"[894581936, 894581937, 294936166]",False,,,CMC Avenue,residential,,True,278.228,"LINESTRING (121.1513811 14.2063053, 121.1514343 14.2063219, 121.151517 14.2063476, 121.1519368 14.2064782, 121.1529057 14.2067806, 121.1532522 14.2068853, 121.1538409 14.2070633)",,
675536863,False,,,,residential,,False,45.817,"LINESTRING (121.1538409 14.2070633, 121.1540736 14.2067185)",,
"[894581936, 894581937, 294936166]",False,,,CMC Avenue,residential,,False,278.228,"LINESTRING (121.1538409 14.2070633, 121.1532522 14.2068853, 121.1529057 14.2067806, 121.1519368 14.2064782, 121.151517 14.2063476, 121.1514343 14.2063219, 121.1513811 14.2063053)",,
294936166,False,,,CMC Avenue,residential,,True,72.70400000000001,"LINESTRING (121.1538409 14.2070633, 121.1543339 14.2072159, 121.1544853 14.207256)",,
196012886,False,,,,residential,,False,106.485,"LINESTRING (121.1596416 14.2032098, 121.159624 14.2034243, 121.1595794 14.2036163, 121.159513 14.2038821, 121.1594108 14.2041356)",,
675536863,False,,,,residential,,True,45.817,"LINESTRING (121.1540736 14.2067185, 121.1538409 14.2070633)",,
894504314,False,,,,residential,,True,15.969,"LINESTRING (121.1594136 14.2068375, 121.1593054 14.2067394)",,
201414055,False,,,,residential,,True,104.377,"LINESTRING (121.1553208 14.2048802, 121.1555645 14.2050096, 121.1561234 14.2052839, 121.1561805 14.2053119)",,
1179812458,False,,,,residential,,True,123.994,"LINESTRING (121.1585451 14.2040414, 121.1575498 14.2034824)",,
26451994,False,4,66,National Highway,primary,60,True,22.581,"LINESTRING (121.1575498 14.2034824, 121.1574224 14.2036436)",,
1179812458,False,,,,residential,,False,123.994,"LINESTRING (121.1575498 14.2034824, 121.1585451 14.2040414)",,
26451994,False,4,66,National Highway,primary,60,False,50.32899999999999,"LINESTRING (121.1575498 14.2034824, 121.1576337 14.2033762, 121.1577223 14.2032497, 121.1578186 14.2031125)",,
1179812459,False,,,,residential,,True,113.923,"LINESTRING (121.1583279 14.2041693, 121.1578489 14.2039217, 121.1574224 14.2036436)",,
26451994,False,4,66,National Highway,primary,60,False,22.581,"LINESTRING (121.1574224 14.2036436, 121.1575498 14.2034824)",,
26451994,False,4,66,National Highway,primary,60,True,38.629,"LINESTRING (121.1574224 14.2036436, 121.1572045 14.2039194)",,
1179812459,False,,,,residential,,False,113.923,"LINESTRING (121.1574224 14.2036436, 121.1578489 14.2039217, 121.1583279 14.2041693)",,
