osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,maxspeed
114522984,residential,False,False,108.66,,,,"LINESTRING (125.7542616 7.5386106, 125.7551946 7.5382953)",
114522984,residential,False,True,5.864,,,,"LINESTRING (125.7542616 7.5386106, 125.7542116 7.5386286)",
866264340,trunk,True,False,65.126,2,909,Tagum-Panabo Circumferential Road,"LINESTRING (125.7542616 7.5386106, 125.7543652 7.5389268, 125.7544061 7.5390744, 125.7544255 7.5391727)",
114522864,residential,False,True,89.84,,,Atanosa Street,"LINESTRING (125.7528638 7.5350173, 125.7521041 7.5353098)",
180704095,trunk,False,False,134.979,4,909,Tagum-Panabo Circumferential Road,"LINESTRING (125.7528638 7.5350173, 125.7532916 7.5361547)",
180704095,trunk,False,True,134.599,4,909,Tagum-Panabo Circumferential Road,"LINESTRING (125.7528638 7.5350173, 125.7527304 7.5346683, 125.7524397 7.5338822)",
114522930,tertiary,False,False,94.652,2,,Magsaysay Street,"LINESTRING (125.7524397 7.5338822, 125.751638 7.534187)",
180704095,trunk,False,False,134.599,4,909,Tagum-Panabo Circumferential Road,"LINESTRING (125.7524397 7.5338822, 125.7527304 7.5346683, 125.7528638 7.5350173)",
866266424,residential,False,True,5.751,,,,"LINESTRING (125.7543702 7.540139, 125.7543181 7.5401363)",
866264340,trunk,True,False,78.197,2,909,Tagum-Panabo Circumferential Road,"LINESTRING (125.7543702 7.540139, 125.754327 7.5405149, 125.7542653 7.540834)",
951433252,residential,False,False,44.033,,,,"LINESTRING (125.7543702 7.540139, 125.7546002 7.5401549, 125.7547685 7.5401689)",
114522970,residential,False,False,5.96,,,Santos Street,"LINESTRING (125.7544255 7.5391727, 125.7543739 7.5391887)",
866264340,trunk,True,False,29.574,2,909,Tagum-Panabo Circumferential Road,"LINESTRING (125.7544255 7.5391727, 125.7544316 7.5394386)",
114522970,residential,False,True,107.101,,,Santos Street,"LINESTRING (125.7544255 7.5391727, 125.7549077 7.5390039, 125.7553402 7.538848)",
114522888,residential,False,True,65.043,,,,"LINESTRING (125.7528765 7.5391058, 125.753076 7.5396563)",
951433257,residential,False,False,114.198,,,,"LINESTRING (125.7528765 7.5391058, 125.7525195 7.5381417)",
114522984,residential,False,False,156.45300000000003,,,,"LINESTRING (125.7528765 7.5391058, 125.7535733 7.5388537, 125.7538763 7.5387426, 125.7542116 7.5386286)",
114522984,residential,False,True,144.583,,,,"LINESTRING (125.7528765 7.5391058, 125.7524151 7.5392629, 125.751636 7.5395281)",
114522907,residential,False,True,176.456,,,Ferraris Street,"LINESTRING (125.7525195 7.5381417, 125.7519344 7.5366646)",
129733783,tertiary,False,False,70.777,2,,Mabini Street,"LINESTRING (125.7525195 7.5381417, 125.7531206 7.537918)",
