osmid,highway,oneway,reversed,length,name,maxspeed,geometry
508463041,residential,False,False,103.573,,,"LINESTRING (123.8381468 7.903426, 123.8390871 7.9034137)"
509993459,primary,False,False,70.12,Lala-Salvador-Tubod Road,60,"LINESTRING (123.8381468 7.903426, 123.8382795 7.9033025, 123.8386121 7.9029956)"
508463040,residential,False,False,158.973,,,"LINESTRING (123.8386121 7.9029956, 123.8397094 7.9020668)"
509993459,primary,False,False,53.714,Lala-Salvador-Tubod Road,60,"LINESTRING (123.8386121 7.9029956, 123.8388522 7.902977, 123.839099 7.9029717)"
509993459,primary,False,True,70.12,Lala-Salvador-Tubod Road,60,"LINESTRING (123.8386121 7.9029956, 123.8382795 7.9033025, 123.8381468 7.903426)"
508463040,residential,False,True,158.973,,,"LINESTRING (123.8397094 7.9020668, 123.8386121 7.9029956)"
508463040,residential,False,False,71.028,,,"LINESTRING (123.8397094 7.9020668, 123.8399243 7.9018672, 123.8401955 7.9016476)"
508463055,residential,False,True,43.082,,,"LINESTRING (123.8397094 7.9020668, 123.8397309 7.9022926, 123.8397465 7.9024525)"
508463040,residential,False,False,19.082,,,"LINESTRING (123.8401955 7.9016476, 123.8403228 7.9015312)"
508463040,residential,False,True,71.028,,,"LINESTRING (123.8401955 7.9016476, 123.8399243 7.9018672, 123.8397094 7.9020668)"
508463056,residential,False,False,89.172,,,"LINESTRING (123.8401955 7.9016476, 123.8402183 7.9016796, 123.8402176 7.9016967, 123.8402846 7.9024394)"
818640110,residential,False,False,107.099,,,"LINESTRING (123.8412436 7.9008379, 123.8422156 7.9008104)"
508463040,residential,False,True,16.891,,,"LINESTRING (123.8412436 7.9008379, 123.8411682 7.9008715, 123.8410977 7.9008665)"
818640115,residential,False,False,72.31,,,"LINESTRING (123.8412436 7.9008379, 123.8412436 7.9009722, 123.8412425 7.9014882)"
508463059,residential,False,False,104.743,,,"LINESTRING (123.8412569 7.9018648, 123.8422079 7.9018675)"
818640115,residential,False,False,59.206,,,"LINESTRING (123.8412569 7.9018648, 123.8412764 7.9023969)"
818640115,residential,False,True,41.907,,,"LINESTRING (123.8412569 7.9018648, 123.8412482 7.9016719, 123.8412425 7.9014882)"
818640115,residential,False,False,62.752,,,"LINESTRING (123.8412764 7.9023969, 123.841289 7.9029611)"
818640115,residential,False,True,59.206,,,"LINESTRING (123.8412764 7.9023969, 123.8412569 7.9018648)"
818640132,residential,False,True,91.367,,,"LINESTRING (123.8412764 7.9023969, 123.8410758 7.9024054, 123.8404479 7.9024383)"
509993459,primary,False,False,32.213,Lala-Salvador-Tubod Road,60,"LINESTRING (123.841289 7.9029611, 123.8415814 7.9029677)"
509993459,primary,False,True,24.232,Lala-Salvador-Tubod Road,60,"LINESTRING (123.841289 7.9029611, 123.841069 7.9029584)"
818640115,residential,False,True,62.752,,,"LINESTRING (123.841289 7.9029611, 123.8412764 7.9023969)"
508463054,residential,False,True,50.028,,,"LINESTRING (123.8397735 7.9029558, 123.8397764 7.9034057)"
509993459,primary,False,False,74.895,Lala-Salvador-Tubod Road,60,"LINESTRING (123.8397735 7.9029558, 123.8404535 7.9029531)"
509993459,primary,False,True,74.31,Lala-Salvador-Tubod Road,60,"LINESTRING (123.8397735 7.9029558, 123.839099 7.9029717)"
508463055,residential,False,False,56.047,,,"LINESTRING (123.8397735 7.9029558, 123.839763 7.9027043, 123.8397465 7.9024525)"
508463041,residential,False,False,75.924,,,"LINESTRING (123.8390871 7.9034137, 123.8397764 7.9034057)"
508463041,residential,False,True,103.573,,,"LINESTRING (123.8390871 7.9034137, 123.8381468 7.903426)"
508463042,unclassified,False,False,123.927,,,"LINESTRING (123.8390871 7.9034137, 123.8390884 7.9045282)"
508463042,unclassified,False,True,49.166,,,"LINESTRING (123.8390871 7.9034137, 123.839099 7.9029717)"
508463041,residential,False,False,69.439,,,"LINESTRING (123.8404523 7.9034057, 123.8410827 7.9033967)"
508463041,residential,False,True,74.443,,,"LINESTRING (123.8404523 7.9034057, 123.8397764 7.9034057)"
508463062,residential,False,False,50.327,,,"LINESTRING (123.8404523 7.9034057, 123.8404535 7.9029531)"
508463062,residential,False,True,122.604,,,"LINESTRING (123.8404523 7.9034057, 123.8404538 7.9045083)"
508463041,residential,False,True,69.439,,,"LINESTRING (123.8410827 7.9033967, 123.8404523 7.9034057)"
818640127,residential,False,True,48.76,,,"LINESTRING (123.8410827 7.9033967, 123.841069 7.9029584)"
"[818640126, 508463046, 818640127]",residential,False,False,122.29699999999998,,,"LINESTRING (123.8410827 7.9033967, 123.8410905 7.9036452, 123.8411012 7.9036777, 123.841118 7.903703, 123.8411415 7.9037282, 123.8411656 7.9037428, 123.8412065 7.9037461, 123.8414158 7.9037492, 123.8414969 7.9037474, 123.8415244 7.9037375, 123.8415405 7.9037176, 123.8415465 7.9036957, 123.8415501 7.9036588, 123.8415686 7.9033775)"
508463042,unclassified,False,False,49.166,,,"LINESTRING (123.839099 7.9029717, 123.8390871 7.9034137)"
