osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry
149142897,True,3,1,Davao-Agusan National Highway,trunk,False,66.9,,"LINESTRING (125.6795231 7.2982007, 125.6792863 7.2976468)"
1260601592,False,2,,,unclassified,False,12.646,40,"LINESTRING (125.6795231 7.2982007, 125.679628 7.2981548)"
1260601594,False,2,,,unclassified,True,88.686,40,"LINESTRING (125.6795231 7.2982007, 125.6787875 7.2985228)"
79505198,False,2,,Cabaluna Street,secondary,True,88.062,,"LINESTRING (125.6796825 7.3006029, 125.6804164 7.300291)"
79505198,False,2,,Cabaluna Street,secondary,False,44.616,,"LINESTRING (125.6796825 7.3006029, 125.6795785 7.3006366, 125.6794303 7.3006682, 125.6792875 7.3006825)"
109209760,False,2,,Lauron Street,tertiary,False,133.988,40,"LINESTRING (125.6796825 7.3006029, 125.6798259 7.3009402, 125.6799922 7.3013315, 125.6801545 7.3017132)"
114649538,False,2,,Lauron Street,tertiary,False,136.52599999999998,40,"LINESTRING (125.6796825 7.3006029, 125.6795971 7.30041, 125.6794989 7.3001881, 125.6794194 7.2999984, 125.6792906 7.2996912, 125.679199 7.2994727)"
79505198,False,2,,Cabaluna Street,secondary,False,88.062,,"LINESTRING (125.6804164 7.300291, 125.6796825 7.3006029)"
79505198,False,2,,Cabaluna Street,secondary,True,13.726,,"LINESTRING (125.6804164 7.300291, 125.6805308 7.3002424)"
149142897,True,3,1,Davao-Agusan National Highway,trunk,False,136.473,,"LINESTRING (125.6804164 7.300291, 125.6803788 7.300203, 125.680234 7.2998641, 125.6799335 7.299161)"
114649500,False,,,,residential,False,26.685,,"LINESTRING (125.6846263 7.3034722, 125.6843978 7.3035511)"
109200952,False,2,,Quezon Street,tertiary,True,126.649,,"LINESTRING (125.6846263 7.3034722, 125.6845661 7.3033364, 125.6843894 7.3029184, 125.6842907 7.3026746, 125.6841876 7.3024197)"
1032772386,False,2,,Quirino Street,tertiary,False,276.583,,"LINESTRING (125.6793351 7.303322, 125.6770294 7.3043001)"
1032772386,False,2,,Quirino Street,tertiary,True,152.908,,"LINESTRING (125.6793351 7.303322, 125.6806131 7.302789)"
104373709,False,,,,residential,True,57.529,,"LINESTRING (125.6836302 7.3010915, 125.6841088 7.3008858)"
109200952,False,2,,Quezon Street,tertiary,True,131.093,,"LINESTRING (125.6836302 7.3010915, 125.6831877 7.2999973)"
109200952,False,2,,Quezon Street,tertiary,False,50.317,,"LINESTRING (125.6836302 7.3010915, 125.6836874 7.3012206, 125.6837457 7.3013529, 125.6838104 7.3015072)"
104373709,False,,,,residential,False,57.529,,"LINESTRING (125.6841088 7.3008858, 125.6836302 7.3010915)"
104373709,False,,,,residential,True,52.896,,"LINESTRING (125.6841088 7.3008858, 125.6845542 7.3007094)"
114649433,False,,,Narra Street,residential,False,259.356,,"LINESTRING (125.6841088 7.3008858, 125.6832121 7.2987296)"
1032772386,False,2,,Quirino Street,tertiary,False,152.908,,"LINESTRING (125.6806131 7.302789, 125.6793351 7.303322)"
1032772386,False,2,,Quirino Street,tertiary,True,87.368,,"LINESTRING (125.6806131 7.302789, 125.681343 7.3024837)"
109209760,False,2,,Lauron Street,tertiary,True,129.878,40,"LINESTRING (125.6806131 7.302789, 125.6804694 7.3024519, 125.6802781 7.3020032, 125.6801545 7.3017132)"
1032772386,False,2,,Quirino Street,tertiary,False,87.368,,"LINESTRING (125.681343 7.3024837, 125.6806131 7.302789)"
1154409624,True,3,1,Davao-Agusan National Highway,trunk,False,130.214,,"LINESTRING (125.681343 7.3024837, 125.6808878 7.3014032)"
79505198,False,2,,Cabaluna Street,secondary,True,27.298,,"LINESTRING (125.6786362 7.3007037, 125.6788837 7.3007034)"
79505198,False,2,,Cabaluna Street,secondary,False,72.474,,"LINESTRING (125.6786362 7.3007037, 125.6783621 7.3006845, 125.6779867 7.3006127)"
125114504,False,,,,residential,False,53.38300000000001,,"LINESTRING (125.6786362 7.3007037, 125.6786357 7.3008854, 125.6786464 7.3009978, 125.6786571 7.3010749, 125.6786792 7.3011803)"
109200952,False,2,,Quezon Street,tertiary,False,95.401,,"LINESTRING (125.6823851 7.2981207, 125.6827201 7.2989117)"
