osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,bridge
208365081,unclassified,False,False,253.597,"LINESTRING (121.6035314 18.0667955, 121.6036725 18.0665667, 121.6038719 18.0661977, 121.6039867 18.0657695, 121.6040494 18.0653672, 121.6040926 18.0648693, 121.604091 18.0646169)",,,,
208365081,unclassified,False,True,136.20600000000002,"LINESTRING (121.6035314 18.0667955, 121.6032786 18.0671206, 121.602775 18.0677871)",,,,
840068957,secondary,False,True,67.62899999999999,"LINESTRING (121.6035314 18.0667955, 121.6033316 18.0665979, 121.603156 18.0664414, 121.6030752 18.0663694)",2,Junction Logac-Lasam Road,60,
637842991,tertiary,False,True,98.509,"LINESTRING (121.601114 18.0650395, 121.6019787 18.0647093)",,,,
840068957,secondary,False,False,107.27,"LINESTRING (121.601114 18.0650395, 121.6019227 18.0656222)",2,Junction Logac-Lasam Road,60,
840068957,secondary,False,True,105.848,"LINESTRING (121.601114 18.0650395, 121.6003 18.0644852)",2,Junction Logac-Lasam Road,60,
637842991,tertiary,False,False,131.161,"LINESTRING (121.601114 18.0650395, 121.6002381 18.0653613, 121.5999587 18.0654695)",,,,
636061075,residential,False,True,65.962,"LINESTRING (121.6003 18.0644852, 121.6006698 18.0640074)",,,,
840068957,secondary,False,False,105.848,"LINESTRING (121.6003 18.0644852, 121.601114 18.0650395)",2,Junction Logac-Lasam Road,60,
208365076,residential,False,True,124.06800000000001,"LINESTRING (121.6003 18.0644852, 121.5999681 18.0649426, 121.5998846 18.0651001, 121.5998782 18.0652346, 121.5999094 18.0653761, 121.5999587 18.0654695)",,,,
840068957,secondary,False,True,300.796,"LINESTRING (121.6003 18.0644852, 121.5997317 18.0640749, 121.5993579 18.063805, 121.5980255 18.0628599)",2,Junction Logac-Lasam Road,60,
840068957,secondary,False,False,65.925,"LINESTRING (121.597534 18.062495, 121.5980255 18.0628599)",2,Junction Logac-Lasam Road,60,
208365077,residential,False,False,88.691,"LINESTRING (121.597534 18.062495, 121.597077 18.0630926, 121.5970474 18.0631442)",,,,
208365077,residential,False,True,165.021,"LINESTRING (121.597534 18.062495, 121.5976329 18.0623617, 121.5977362 18.0621545, 121.5979157 18.0617782, 121.5982317 18.0611699)",,,,
840068957,secondary,False,True,113.80499999999999,"LINESTRING (121.597534 18.062495, 121.5971645 18.0622498, 121.5968768 18.0621262, 121.5965855 18.0620248)",2,Junction Logac-Lasam Road,60,
637842991,tertiary,False,False,143.537,"LINESTRING (121.6040772 18.0639622, 121.6028008 18.0644024)",,,,
208365081,unclassified,False,False,104.28200000000001,"LINESTRING (121.6040772 18.0639622, 121.6039626 18.0635478, 121.6037996 18.0630626)",,,,
208365081,unclassified,False,True,72.836,"LINESTRING (121.6040772 18.0639622, 121.604094 18.0643622, 121.604091 18.0646169)",,,,
637842991,tertiary,False,False,93.367,"LINESTRING (121.6028008 18.0644024, 121.6019787 18.0647093)",,,,
637842991,tertiary,False,True,143.537,"LINESTRING (121.6028008 18.0644024, 121.6040772 18.0639622)",,,,
"[208365086, 208365078]",residential,False,"[False, True]",198.36100000000002,"LINESTRING (121.6028008 18.0644024, 121.6029096 18.0646798, 121.6030084 18.064935, 121.6030476 18.0650226, 121.6030684 18.0650512, 121.6030922 18.0650689, 121.6031107 18.0650736, 121.6031356 18.0650698, 121.6031639 18.0650555, 121.6035079 18.0648971, 121.603705 18.0648041, 121.6038113 18.0647498, 121.604091 18.0646169)",,,,
208365076,residential,False,False,124.068,"LINESTRING (121.5999587 18.0654695, 121.5999094 18.0653761, 121.5998782 18.0652346, 121.5998846 18.0651001, 121.5999681 18.0649426, 121.6003 18.0644852)",,,,
"[636061672, 636061673, 208365085, 636061671]",unclassified,False,True,227.20399999999998,"LINESTRING (121.5999587 18.0654695, 121.6001974 18.065656, 121.6004619 18.0658653, 121.6007942 18.0661418, 121.601165 18.0664612, 121.6013451 18.066603, 121.6014833 18.0667367, 121.6015197 18.0667759, 121.6015378 18.0667966, 121.6015616 18.066827)",,,,yes
637842991,tertiary,False,False,19.688,"LINESTRING (121.5999587 18.0654695, 121.5998535 18.0655099, 121.5997858 18.0655353)",,,,
637842991,tertiary,False,True,131.161,"LINESTRING (121.5999587 18.0654695, 121.6002381 18.0653613, 121.601114 18.0650395)",,,,
"[208365078, 208365086]",residential,False,"[False, True]",198.361,"LINESTRING (121.604091 18.0646169, 121.6038113 18.0647498, 121.603705 18.0648041, 121.6035079 18.0648971, 121.6031639 18.0650555, 121.6031356 18.0650698, 121.6031107 18.0650736, 121.6030922 18.0650689, 121.6030684 18.0650512, 121.6030476 18.0650226, 121.6030084 18.064935, 121.6029096 18.0646798, 121.6028008 18.0644024)",,,,
208365081,unclassified,False,False,72.836,"LINESTRING (121.604091 18.0646169, 121.604094 18.0643622, 121.6040772 18.0639622)",,,,
208365081,unclassified,False,True,253.59699999999998,"LINESTRING (121.604091 18.0646169, 121.6040926 18.0648693, 121.6040494 18.0653672, 121.6039867 18.0657695, 121.6038719 18.0661977, 121.6036725 18.0665667, 121.6035314 18.0667955)",,,,
636040901,residential,False,False,90.749,"LINESTRING (121.604091 18.0646169, 121.6045486 18.0645146, 121.6049232 18.0644172)",,,,
208365077,residential,False,False,110.945,"LINESTRING (121.5990256 18.0618224, 121.5988378 18.0616656, 121.5986925 18.0615443, 121.5982317 18.0611699)",,,,
208365077,residential,False,True,287.729,"LINESTRING (121.5990256 18.0618224, 121.5995902 18.0623955, 121.5999057 18.0627433, 121.6000509 18.0628905, 121.6003483 18.0631443, 121.6006142 18.0633642, 121.6008485 18.0635312, 121.6009699 18.0636237)",,,,
208365083,residential,False,True,160.511,"LINESTRING (121.5990256 18.0618224, 121.5986649 18.0621193, 121.5985471 18.062225, 121.5983634 18.0623891, 121.598228 18.0625125, 121.5982163 18.0625299, 121.5982147 18.0625472, 121.5982186 18.0625656, 121.5982258 18.0625899, 121.5982234 18.0626154, 121.5982074 18.0626516, 121.5981464 18.0627315, 121.5980255 18.0628599)",,,,
840068957,secondary,False,False,147.468,"LINESTRING (121.6019227 18.0656222, 121.6030752 18.0663694)",2,Junction Logac-Lasam Road,60,
