osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge
632418705,False,2,860,Siquijor Circumferential Road,primary,False,166.48299999999998,"LINESTRING (123.6446206 9.2765314, 123.6446942 9.2765277, 123.6452008 9.27662, 123.645357 9.2765916, 123.6457097 9.2764539, 123.6459873 9.2763321, 123.6460671 9.2762997)",
632418716,False,,,,residential,False,41.682,"LINESTRING (123.646679 9.2765974, 123.6468476 9.2762615)",
742762539,False,2,860,Siquijor Circumferential Road,primary,False,35.984,"LINESTRING (123.646679 9.2765974, 123.6469737 9.2767393)",
742762539,False,2,860,Siquijor Circumferential Road,primary,True,74.866,"LINESTRING (123.646679 9.2765974, 123.6460671 9.2762997)",
742762539,False,2,860,Siquijor Circumferential Road,primary,True,35.984,"LINESTRING (123.6469737 9.2767393, 123.646679 9.2765974)",
"[742762539, 632430942]",False,2,860,Siquijor Circumferential Road,primary,False,55.328,"LINESTRING (123.6469737 9.2767393, 123.6470655 9.2767829, 123.6471152 9.2767843, 123.6471477 9.2767573, 123.647274 9.2764778)",
"[632418712, 632418713, 737448860, 737448861]",False,,,,residential,True,253.064,"LINESTRING (123.6480369 9.2748149, 123.6470528 9.2742351, 123.6466848 9.2750477, 123.6466247 9.2751801, 123.6465807 9.2752807)",yes
"[742762540, 742762541]",False,2,860,Siquijor Circumferential Road,primary,False,213.25199999999998,"LINESTRING (123.6480369 9.2748149, 123.6482893 9.2741279, 123.6484548 9.2737223, 123.6487292 9.2732603, 123.648847 9.2730803)",
"[729770227, 742762540, 632430942]",False,2,860,Siquijor Circumferential Road,primary,True,120.664,"LINESTRING (123.6480369 9.2748149, 123.6479607 9.2749895, 123.6478737 9.2751958, 123.6478648 9.2752157, 123.6475973 9.2758095)",yes
632418714,False,,,,residential,False,77.228,"LINESTRING (123.6465807 9.2752807, 123.647203 9.275605)",
"[632418712, 632418713, 737448860, 737448861]",False,,,,residential,False,253.06400000000002,"LINESTRING (123.6465807 9.2752807, 123.6466247 9.2751801, 123.6466848 9.2750477, 123.6470528 9.2742351, 123.6480369 9.2748149)",yes
632418715,False,,,,residential,True,126.761,"LINESTRING (123.6465807 9.2752807, 123.6461415 9.2761979, 123.6460671 9.2762997)",
742762539,False,2,860,Siquijor Circumferential Road,primary,False,74.866,"LINESTRING (123.6460671 9.2762997, 123.646679 9.2765974)",
632418705,False,2,860,Siquijor Circumferential Road,primary,True,166.48299999999998,"LINESTRING (123.6460671 9.2762997, 123.6459873 9.2763321, 123.6457097 9.2764539, 123.645357 9.2765916, 123.6452008 9.27662, 123.6446942 9.2765277, 123.6446206 9.2765314)",
632418715,False,,,,residential,False,126.761,"LINESTRING (123.6460671 9.2762997, 123.6461415 9.2761979, 123.6465807 9.2752807)",
632418714,False,,,,residential,True,48.882,"LINESTRING (123.6475973 9.2758095, 123.647203 9.275605)",
632430942,False,2,860,Siquijor Circumferential Road,primary,True,82.347,"LINESTRING (123.6475973 9.2758095, 123.647274 9.2764778)",
"[729770227, 742762540, 632430942]",False,2,860,Siquijor Circumferential Road,primary,False,120.664,"LINESTRING (123.6475973 9.2758095, 123.6478648 9.2752157, 123.6478737 9.2751958, 123.6479607 9.2749895, 123.6480369 9.2748149)",yes
632418714,False,,,,residential,False,48.882,"LINESTRING (123.647203 9.275605, 123.6475973 9.2758095)",
632418714,False,,,,residential,True,77.228,"LINESTRING (123.647203 9.275605, 123.6465807 9.2752807)",
632418716,False,,,,residential,True,82.765,"LINESTRING (123.647203 9.275605, 123.6468476 9.2762615)",
632418716,False,,,,residential,False,82.765,"LINESTRING (123.6468476 9.2762615, 123.647203 9.275605)",
632418716,False,,,,residential,True,41.682,"LINESTRING (123.6468476 9.2762615, 123.646679 9.2765974)",
632418717,False,,,,residential,True,52.613,"LINESTRING (123.6468476 9.2762615, 123.647274 9.2764778)",
632418717,False,,,,residential,False,52.613,"LINESTRING (123.647274 9.2764778, 123.6468476 9.2762615)",
632430942,False,2,860,Siquijor Circumferential Road,primary,False,82.347,"LINESTRING (123.647274 9.2764778, 123.6475973 9.2758095)",
"[742762539, 632430942]",False,2,860,Siquijor Circumferential Road,primary,True,55.328,"LINESTRING (123.647274 9.2764778, 123.6471477 9.2767573, 123.6471152 9.2767843, 123.6470655 9.2767829, 123.6469737 9.2767393)",
689821299,False,,,,residential,True,91.16399999999999,"LINESTRING (123.6481686 9.2726084, 123.6484302 9.2727765, 123.648638 9.2729406, 123.648847 9.2730803)",
689821299,False,,,,residential,False,91.16399999999999,"LINESTRING (123.648847 9.2730803, 123.648638 9.2729406, 123.6484302 9.2727765, 123.6481686 9.2726084)",
"[742762540, 742762541]",False,2,860,Siquijor Circumferential Road,primary,True,213.252,"LINESTRING (123.648847 9.2730803, 123.6487292 9.2732603, 123.6484548 9.2737223, 123.6482893 9.2741279, 123.6480369 9.2748149)",
