osmid,lanes,highway,oneway,reversed,length,name,bridge,geometry,ref,maxspeed
1249488748,,residential,False,False,49.385999999999996,,,"LINESTRING (120.7612345 14.3189201, 120.7613106 14.3188774, 120.761339 14.3188182, 120.761356 14.31872, 120.7613684 14.3185263)",,
1249488748,,residential,False,True,115.027,,,"LINESTRING (120.7612345 14.3189201, 120.7610488 14.3189823, 120.7608412 14.3187219, 120.7606077 14.3185233, 120.7607821 14.318392)",,
1249488749,,residential,False,False,20.389,,,"LINESTRING (120.7611302 14.3187671, 120.7612345 14.3189201)",,
1249488750,,residential,False,False,27.917,,,"LINESTRING (120.7611302 14.3187671, 120.7612157 14.3185301)",,
1249488749,,residential,False,True,56.242999999999995,,,"LINESTRING (120.7611302 14.3187671, 120.7609914 14.31859, 120.7607821 14.318392)",,
1249488747,,residential,False,False,16.457,,,"LINESTRING (120.7612157 14.3185301, 120.7613684 14.3185263)",,
1249488750,,residential,False,True,27.917,,,"LINESTRING (120.7612157 14.3185301, 120.7611302 14.3187671)",,
1249488747,,residential,False,True,38.654,,,"LINESTRING (120.7612157 14.3185301, 120.7611177 14.3185118, 120.7610919 14.3184969, 120.761067 14.3184836, 120.761041 14.3184615, 120.761021 14.31843, 120.7610049 14.3183878, 120.7609866 14.3183411, 120.7609787 14.3183133)",,
1249488747,,residential,False,False,81.447,,,"LINESTRING (120.7613684 14.3185263, 120.7621243 14.318535)",,
1249488747,,residential,False,True,16.457,,,"LINESTRING (120.7613684 14.3185263, 120.7612157 14.3185301)",,
1249488748,,residential,False,True,49.386,,,"LINESTRING (120.7613684 14.3185263, 120.761356 14.31872, 120.761339 14.3188182, 120.7613106 14.3188774, 120.7612345 14.3189201)",,
1249488751,,residential,False,True,135.913,,,"LINESTRING (120.7622135 14.3183223, 120.7612783 14.3182159, 120.7612282 14.3182181, 120.7611651 14.3182294, 120.7609787 14.3183133)",,
