osmid,lanes,highway,oneway,reversed,length,geometry
301610166,2,secondary,False,False,200.86599999999996,"LINESTRING (120.5201121 17.2509801, 120.5202354 17.2511043, 120.5203173 17.2511876, 120.520383 17.2512695, 120.520454 17.2514015, 120.5204849 17.2515295, 120.5204916 17.2515974, 120.5204849 17.2516679, 120.5204742 17.2518036, 120.5204621 17.2519048, 120.5204675 17.2519881, 120.5204795 17.2520508, 120.5205224 17.2521277, 120.520556 17.2522199, 120.5205908 17.2523556, 120.5205895 17.2526451)"
338953468,2,primary,False,False,185.977,"LINESTRING (120.5201121 17.2509801, 120.5203897 17.2511082, 120.5206874 17.2513131, 120.5207504 17.2513464, 120.5208135 17.2513707, 120.5208738 17.2513848, 120.5209462 17.2513899, 120.5210026 17.251381, 120.521079 17.2513579, 120.5211715 17.2513336, 120.5212641 17.2513221, 120.5213593 17.2513195, 120.5215015 17.2513285, 120.5216986 17.2513464, 120.5217369 17.2513533)"
338953468,2,primary,False,True,27.767000000000003,"LINESTRING (120.5201121 17.2509801, 120.5199766 17.2509596, 120.5198532 17.2509737)"
338953468,2,primary,False,True,26.398,"LINESTRING (120.5219775 17.251413, 120.5217369 17.2513533)"
338953468,2,primary,False,False,101.14599999999999,"LINESTRING (120.5219775 17.251413, 120.5223852 17.2515014, 120.5224912 17.2515193, 120.5225891 17.251527, 120.5226816 17.251527, 120.5227845 17.2515178, 120.5229136 17.2514886)"
1066483715,,residential,False,False,185.57799999999997,"LINESTRING (120.5219775 17.251413, 120.5218877 17.2513285, 120.5218609 17.2512913, 120.5218367 17.2512388, 120.5218461 17.2511863, 120.5218863 17.2511363, 120.521991 17.2510313, 120.5220406 17.250957, 120.5221063 17.2508495, 120.5221063 17.2508021, 120.5220942 17.2507303, 120.5220795 17.2505344, 120.5220312 17.2503115, 120.521991 17.2501578, 120.5219507 17.2501015, 120.5218381 17.2499965, 120.521822 17.2499478)"
301610165,,residential,False,True,132.293,"LINESTRING (120.5229136 17.2514886, 120.5228291 17.2518305, 120.5227943 17.2519202, 120.5227621 17.2519906, 120.5227192 17.2520367, 120.5226763 17.2520739, 120.5226213 17.2521174, 120.5225743 17.2521469, 120.5225214 17.2521898, 120.5224966 17.2522026, 120.5224761 17.2522088, 120.5222727 17.2522094, 120.5221484 17.2522186)"
338953468,2,primary,False,True,101.14599999999999,"LINESTRING (120.5229136 17.2514886, 120.5227845 17.2515178, 120.5226816 17.251527, 120.5225891 17.251527, 120.5224912 17.2515193, 120.5223852 17.2515014, 120.5219775 17.251413)"
301610165,,residential,False,False,31.88,"LINESTRING (120.5206123 17.2533239, 120.5208229 17.2533265, 120.5208725 17.2533226, 120.52091 17.2533098)"
301610166,2,secondary,False,False,22.988,"LINESTRING (120.5206123 17.2533239, 120.5205828 17.2533841, 120.520501 17.2535006)"
301610166,2,secondary,False,True,75.923,"LINESTRING (120.5206123 17.2533239, 120.5206284 17.2532573, 120.5206364 17.2531676, 120.520629 17.2530853, 120.5206016 17.2527834, 120.5205895 17.2526451)"
