osmid,name,highway,oneway,reversed,length,geometry,maxspeed,width
231224233,Santiago Street,residential,False,False,439.74300000000005,"LINESTRING (123.1399861 13.6152611, 123.1390466 13.6160788, 123.1390246 13.6161177, 123.1390193 13.6161633, 123.139023 13.616206, 123.1390598 13.6163895, 123.1391845 13.6166685, 123.1399273 13.6168129, 123.1404353 13.6168988, 123.1413102 13.6170699)",,
616054762,Mabolo - Gainza Road,tertiary,False,True,160.201,"LINESTRING (123.1399861 13.6152611, 123.1407366 13.6153881, 123.1414497 13.6154888)",40,6
616054762,Mabolo - Gainza Road,tertiary,False,True,189.932,"LINESTRING (123.1414497 13.6154888, 123.1431871 13.6157463)",40,6
231224221,,residential,False,True,176.464,"LINESTRING (123.1414497 13.6154888, 123.1414027 13.6160454, 123.1413853 13.6162996, 123.1413518 13.6166476, 123.1413102 13.6170699)",,
616054762,Mabolo - Gainza Road,tertiary,False,False,160.201,"LINESTRING (123.1414497 13.6154888, 123.1407366 13.6153881, 123.1399861 13.6152611)",40,6
231224223,,residential,False,True,86.034,"LINESTRING (123.1431871 13.6157463, 123.143106 13.616516)",,
616054762,Mabolo - Gainza Road,tertiary,False,False,189.932,"LINESTRING (123.1431871 13.6157463, 123.1414497 13.6154888)",40,6
616054762,Mabolo - Gainza Road,tertiary,False,True,88.283,"LINESTRING (123.1431871 13.6157463, 123.1436041 13.6157942, 123.1440005 13.6158154)",40,6
616054741,,residential,False,True,89.872,"LINESTRING (123.1440005 13.6158154, 123.1440689 13.6166209)",,
616054762,Mabolo - Gainza Road,tertiary,False,False,88.283,"LINESTRING (123.1440005 13.6158154, 123.1436041 13.6157942, 123.1431871 13.6157463)",40,6
231224223,,residential,False,False,86.034,"LINESTRING (123.143106 13.616516, 123.1431871 13.6157463)",,
231224220,,residential,False,False,104.71600000000001,"LINESTRING (123.143106 13.616516, 123.1436017 13.6165739, 123.1440689 13.6166209)",,
231224223,,residential,False,True,96.275,"LINESTRING (123.143106 13.616516, 123.1430604 13.6169305, 123.1429899 13.6173742)",,
616054741,,residential,False,False,89.872,"LINESTRING (123.1440689 13.6166209, 123.1440005 13.6158154)",,
947951879,,residential,False,True,3.029,"LINESTRING (123.1440689 13.6166209, 123.1440717 13.616648)",,
231224220,,residential,False,True,104.71600000000001,"LINESTRING (123.1440689 13.6166209, 123.1436017 13.6165739, 123.143106 13.616516)",,
231224221,,residential,False,False,176.464,"LINESTRING (123.1413102 13.6170699, 123.1413518 13.6166476, 123.1413853 13.6162996, 123.1414027 13.6160454, 123.1414497 13.6154888)",,
231224221,,residential,False,True,207.22099999999998,"LINESTRING (123.1413102 13.6170699, 123.1412566 13.6176473, 123.1412204 13.6180435, 123.1411882 13.6183199, 123.1411721 13.6184684, 123.141152 13.6186561, 123.1411332 13.6187865, 123.1411278 13.6189246)",,
231224233,Santiago Street,residential,False,True,439.74299999999994,"LINESTRING (123.1413102 13.6170699, 123.1404353 13.6168988, 123.1399273 13.6168129, 123.1391845 13.6166685, 123.1390598 13.6163895, 123.139023 13.616206, 123.1390193 13.6161633, 123.1390246 13.6161177, 123.1390466 13.6160788, 123.1399861 13.6152611)",,
947951874,Del Rosario Street,residential,False,False,184.69100000000003,"LINESTRING (123.1413102 13.6170699, 123.1418467 13.6171807, 123.1423388 13.6172719, 123.1429899 13.6173742)",,
231224223,,residential,False,False,96.275,"LINESTRING (123.1429899 13.6173742, 123.1430604 13.6169305, 123.143106 13.616516)",,
947951874,Del Rosario Street,residential,False,True,184.691,"LINESTRING (123.1429899 13.6173742, 123.1423388 13.6172719, 123.1418467 13.6171807, 123.1413102 13.6170699)",,
"[947951875, 947951879]",Santiago Street,residential,False,False,213.17,"LINESTRING (123.1429899 13.6173742, 123.1434723 13.6174298, 123.1437819 13.6174609, 123.1439683 13.6174805, 123.1440783 13.6174674, 123.1441198 13.6174505, 123.1441412 13.6173723, 123.1441386 13.6172471, 123.1441051 13.6169721, 123.1440717 13.616648)",,
231224221,,residential,False,False,207.221,"LINESTRING (123.1411278 13.6189246, 123.1411332 13.6187865, 123.141152 13.6186561, 123.1411721 13.6184684, 123.1411882 13.6183199, 123.1412204 13.6180435, 123.1412566 13.6176473, 123.1413102 13.6170699)",,
947951879,,residential,False,False,3.029,"LINESTRING (123.1440717 13.616648, 123.1440689 13.6166209)",,
"[947951875, 947951879]",Santiago Street,residential,False,True,213.17000000000002,"LINESTRING (123.1440717 13.616648, 123.1441051 13.6169721, 123.1441386 13.6172471, 123.1441412 13.6173723, 123.1441198 13.6174505, 123.1440783 13.6174674, 123.1439683 13.6174805, 123.1437819 13.6174609, 123.1434723 13.6174298, 123.1429899 13.6173742)",,
