osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,bridge
165744835,residential,False,True,146.429,"LINESTRING (124.3838619 11.0458071, 124.3841589 11.0470913)",,,,,
165744856,residential,False,False,63.846,"LINESTRING (124.3838619 11.0458071, 124.3833217 11.0460275)",,,,,
165744856,residential,False,True,164.892,"LINESTRING (124.3838619 11.0458071, 124.3848721 11.0453921, 124.385253 11.0452285)",,,,,
165744860,residential,False,False,68.382,"LINESTRING (124.3855102 11.0466517, 124.3856618 11.0472484)",2,Zamora Street,20,,
218436347,trunk,False,False,85.345,"LINESTRING (124.3855102 11.0466517, 124.3847603 11.0468694)",2,Palompon-Isabel Road,20,684,
154056290,residential,False,True,160.767,"LINESTRING (124.3855102 11.0466517, 124.3853861 11.0460205, 124.3853167 11.0456695, 124.3852978 11.0455298, 124.385253 11.0452285)",,,,,
154056291,residential,False,True,58.023,"LINESTRING (124.3841589 11.0470913, 124.3842813 11.0475991)",2,San Francisco Street,20,,
165744835,residential,False,False,146.429,"LINESTRING (124.3841589 11.0470913, 124.3838619 11.0458071)",,,,,
218436347,trunk,False,False,55.553,"LINESTRING (124.3841589 11.0470913, 124.3836811 11.0472636)",2,Palompon-Isabel Road,20,684,
218436347,trunk,False,True,70.118,"LINESTRING (124.3841589 11.0470913, 124.3847603 11.0468694)",2,Palompon-Isabel Road,20,684,
218436347,trunk,False,True,55.553,"LINESTRING (124.3836811 11.0472636, 124.3841589 11.0470913)",2,Palompon-Isabel Road,20,684,
574475979,residential,False,False,50.786,"LINESTRING (124.3836811 11.0472636, 124.3837809 11.0477097)",2,Taft Street,20,,
574475980,residential,False,True,142.935,"LINESTRING (124.3836811 11.0472636, 124.3833217 11.0460275)",2,Taft Street,20,,
"[218436347, 154056279]",trunk,False,False,169.866,"LINESTRING (124.3836811 11.0472636, 124.3825265 11.0477136, 124.3824791 11.0477799, 124.3825243 11.0480029)",2,"['Rizal Street', 'Palompon-Isabel Road']",20,684,
154056298,residential,False,False,63.854,"LINESTRING (124.3850766 11.048368, 124.3851493 11.0489378)",2,Lopez Street,20,,
154056298,residential,False,True,105.529,"LINESTRING (124.3850766 11.048368, 124.3848931 11.0474362)",2,Lopez Street,20,,
165744826,residential,False,False,69.225,"LINESTRING (124.3850766 11.048368, 124.3844711 11.0485535)",2,Burgos Street,,,
165744826,residential,False,True,83.578,"LINESTRING (124.3850766 11.048368, 124.3858054 11.0481371)",2,Burgos Street,,,
154056280,tertiary,False,False,91.468,"LINESTRING (124.3860012 11.0491138, 124.3852365 11.0494505)",2,Magallanes Street,20,,
165744860,residential,False,True,57.281,"LINESTRING (124.3860012 11.0491138, 124.3858808 11.0486124)",2,Zamora Street,20,,
165744860,residential,False,False,104.568,"LINESTRING (124.3860012 11.0491138, 124.3859815 11.0492792, 124.385895 11.0500484)",2,Zamora Street,20,,
154056280,tertiary,False,False,67.62,"LINESTRING (124.3852365 11.0494505, 124.3846703 11.0496975)",2,Magallanes Street,20,,
154056280,tertiary,False,True,91.468,"LINESTRING (124.3852365 11.0494505, 124.3860012 11.0491138)",2,Magallanes Street,20,,
154056298,residential,False,False,78.996,"LINESTRING (124.3852365 11.0494505, 124.3853841 11.050146)",2,Lopez Street,20,,
154056298,residential,False,True,57.799,"LINESTRING (124.3852365 11.0494505, 124.3851493 11.0489378)",2,Lopez Street,20,,
154056280,tertiary,False,False,47.018,"LINESTRING (124.3846703 11.0496975, 124.3842673 11.049847)",2,Magallanes Street,20,,
154056280,tertiary,False,True,67.62,"LINESTRING (124.3846703 11.0496975, 124.3852365 11.0494505)",2,Magallanes Street,20,,
154056291,residential,False,False,61.654,"LINESTRING (124.3846703 11.0496975, 124.3846072 11.0491465)",2,San Francisco Street,20,,
154056291,residential,False,True,70.265,"LINESTRING (124.3846703 11.0496975, 124.3848357 11.0503082)",2,San Francisco Street,20,,
154056279,trunk,False,True,51.271,"LINESTRING (124.3831643 11.0503006, 124.3830333 11.0498578)",,Rizal Street,20,684,
154056280,tertiary,False,True,70.054,"LINESTRING (124.3831643 11.0503006, 124.3837625 11.0500721)",2,Magallanes Street,20,,
769916296,primary,False,False,46.26,"LINESTRING (124.3831643 11.0503006, 124.3832663 11.0507044)",,Rizal Street,,684,
"[165744848, 769916295]",trunk,False,False,61.129999999999995,"LINESTRING (124.3831643 11.0503006, 124.3828238 11.0503951, 124.3826265 11.0504542)",,,20,,
154056298,residential,False,True,54.643,"LINESTRING (124.3855162 11.05062, 124.3853841 11.050146)",2,Lopez Street,20,,
165744861,residential,False,False,106.738,"LINESTRING (124.3855162 11.05062, 124.385693 11.0515641)",2,Lopez Street,20,,
