osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,lanes,width
150720106,306,Zambales Highway,primary,False,False,42.448,"LINESTRING (120.0238997 15.2885996, 120.0238461 15.2886261, 120.0238235 15.2886385, 120.0238019 15.2886511, 120.0237819 15.2886674, 120.0237649 15.2886838, 120.0237472 15.2887053, 120.0237272 15.288738, 120.0237192 15.2887545, 120.023711 15.2887715, 120.0236979 15.288816, 120.0236925 15.288842, 120.0236848 15.2888703, 120.0236783 15.2888907)",,,
303407611,,,residential,False,True,27.160999999999998,"LINESTRING (120.0238997 15.2885996, 120.0237609 15.2886084, 120.0237089 15.2886094, 120.0236808 15.2886086, 120.0236468 15.2886085)",,,
150720133,,,residential,False,False,65.017,"LINESTRING (120.0236468 15.2886085, 120.0230407 15.2886171)",,,
306974247,,,secondary,False,True,92.062,"LINESTRING (120.0236468 15.2886085, 120.0235591 15.2877849)",,,
303407611,,,residential,False,False,27.161,"LINESTRING (120.0236468 15.2886085, 120.0236808 15.2886086, 120.0237089 15.2886094, 120.0237609 15.2886084, 120.0238997 15.2885996)",,,
306974247,,,secondary,False,False,31.581,"LINESTRING (120.0236468 15.2886085, 120.0236585 15.2886738, 120.0236783 15.2888907)",,,
150720133,,,residential,False,True,65.017,"LINESTRING (120.0230407 15.2886171, 120.0236468 15.2886085)",,,
150720124,,,residential,False,False,90.358,"LINESTRING (120.0230407 15.2886171, 120.0230165 15.2884179, 120.0229428 15.28781)",,,
150720133,,,residential,False,False,55.935,"LINESTRING (120.0230407 15.2886171, 120.0228674 15.2886227, 120.0225195 15.2886338)",,,
150720133,,,residential,False,True,55.935,"LINESTRING (120.0225195 15.2886338, 120.0228674 15.2886227, 120.0230407 15.2886171)",,,
150720134,,,residential,False,False,158.192,"LINESTRING (120.0256131 15.2893384, 120.025723 15.2907571)",,,
150720141,,,residential,False,True,28.123,"LINESTRING (120.0256131 15.2893384, 120.0253514 15.289354)",,,
153510382,,,residential,False,False,104.343,"LINESTRING (120.0256131 15.2893384, 120.0254819 15.2884086)",,,
150720120,,,residential,False,True,159.165,"LINESTRING (120.0253514 15.289354, 120.0254337 15.2907832)",,,
150720141,,,residential,False,False,28.123,"LINESTRING (120.0253514 15.289354, 120.0256131 15.2893384)",,,
150720141,,,residential,False,True,43.813,"LINESTRING (120.0253514 15.289354, 120.0249436 15.2893767)",,,
150720112,,,tertiary,False,False,159.926,"LINESTRING (120.0249436 15.2893767, 120.0250889 15.2908081)",,,
150720141,,,residential,False,False,43.813,"LINESTRING (120.0249436 15.2893767, 120.0253514 15.289354)",,,
150720141,,,residential,False,True,37.302,"LINESTRING (120.0249436 15.2893767, 120.0245963 15.2893942)",,,
150720112,,,tertiary,False,True,96.935,"LINESTRING (120.0249436 15.2893767, 120.0249228 15.2891025, 120.0248866 15.2885067)",,,
150720127,,,residential,False,True,162.549,"LINESTRING (120.0242881 15.2894053, 120.0243791 15.2908645)",,,
150720141,,,residential,False,False,33.08,"LINESTRING (120.0242881 15.2894053, 120.0245963 15.2893942)",,,
150720141,,,residential,False,True,64.07300000000001,"LINESTRING (120.0242881 15.2894053, 120.0239857 15.2894141, 120.023691 15.2894226)",,,
150720106,306,Zambales Highway,primary,False,False,163.79000000000002,"LINESTRING (120.023691 15.2894226, 120.0237622 15.290185, 120.0237747 15.290319, 120.0237784 15.2903765, 120.0238116 15.2907911, 120.0238212 15.2908902)",,,
150720106,306,Zambales Highway,primary,False,True,59.17999999999999,"LINESTRING (120.023691 15.2894226, 120.0236774 15.2891443, 120.0236779 15.2889898, 120.0236783 15.2888907)",,,
150720141,,,residential,False,False,64.07300000000001,"LINESTRING (120.023691 15.2894226, 120.0239857 15.2894141, 120.0242881 15.2894053)",,,
150720112,,,tertiary,False,False,119.155,"LINESTRING (120.0250889 15.2908081, 120.0251771 15.2918763)",,,
150720112,,,tertiary,False,True,159.926,"LINESTRING (120.0250889 15.2908081, 120.0249436 15.2893767)",,,
150720137,,,residential,False,False,41.252,"LINESTRING (120.0250889 15.2908081, 120.0247067 15.2908495)",,,
150720137,,,residential,False,True,37.086,"LINESTRING (120.0250889 15.2908081, 120.0254337 15.2907832)",,,
150720132,,,residential,False,False,162.255,"LINESTRING (120.0247067 15.2908495, 120.0245963 15.2893942)",,,
150720132,,,residential,False,True,114.307,"LINESTRING (120.0247067 15.2908495, 120.0247659 15.2918759)",,,
150720137,,,residential,False,False,35.178,"LINESTRING (120.0247067 15.2908495, 120.0243791 15.2908645)",,,
150720137,,,residential,False,True,41.252,"LINESTRING (120.0247067 15.2908495, 120.0250889 15.2908081)",,,
150720127,,,residential,False,False,162.549,"LINESTRING (120.0243791 15.2908645, 120.0242881 15.2894053)",,,
150720127,,,residential,False,True,113.556,"LINESTRING (120.0243791 15.2908645, 120.0244098 15.2918853)",,,
150720137,,,residential,False,False,59.908,"LINESTRING (120.0243791 15.2908645, 120.0238212 15.2908902)",,,
150720137,,,residential,False,True,35.178,"LINESTRING (120.0243791 15.2908645, 120.0247067 15.2908495)",,,
150720137,,,residential,False,True,59.908,"LINESTRING (120.0238212 15.2908902, 120.0243791 15.2908645)",,,
150720106,306,Zambales Highway,primary,False,False,115.03800000000001,"LINESTRING (120.0238212 15.2908902, 120.0238438 15.2914553, 120.0238517 15.2916076, 120.0238543 15.2916837, 120.0238386 15.2917651, 120.0237992 15.2918464, 120.0237545 15.2918988)",,,
150720106,306,Zambales Highway,primary,False,True,163.79,"LINESTRING (120.0238212 15.2908902, 120.0238116 15.2907911, 120.0237784 15.2903765, 120.0237747 15.290319, 120.0237622 15.290185, 120.023691 15.2894226)",,,
150720134,,,residential,False,False,51.631,"LINESTRING (120.025825 15.2918499, 120.0259839 15.2922882)",,,
150720134,,,residential,False,True,107.244,"LINESTRING (120.025825 15.2918499, 120.0257333 15.2908895)",,,
836428578,,,residential,False,False,32.077,"LINESTRING (120.025825 15.2918499, 120.0255264 15.2918659)",,,
150720110,,,tertiary,False,True,70.302,"LINESTRING (120.0237545 15.2918988, 120.0244098 15.2918853)",,,
150720106,306,Zambales Highway,primary,False,False,241.688,"LINESTRING (120.0237545 15.2918988, 120.023647 15.2919829, 120.0222159 15.2929969, 120.0219425 15.2931906)",,,
150720106,306,Zambales Highway,primary,False,True,115.03800000000001,"LINESTRING (120.0237545 15.2918988, 120.0237992 15.2918464, 120.0238386 15.2917651, 120.0238543 15.2916837, 120.0238517 15.2916076, 120.0238438 15.2914553, 120.0238212 15.2908902)",,,
150720110,,,tertiary,False,False,70.302,"LINESTRING (120.0244098 15.2918853, 120.0237545 15.2918988)",,,
150720110,,,tertiary,False,True,38.209,"LINESTRING (120.0244098 15.2918853, 120.0247659 15.2918759)",,,
150720127,,,residential,False,False,113.556,"LINESTRING (120.0244098 15.2918853, 120.0243791 15.2908645)",,,
150720110,,,tertiary,False,False,38.209,"LINESTRING (120.0247659 15.2918759, 120.0244098 15.2918853)",,,
150720110,,,tertiary,False,True,44.105,"LINESTRING (120.0247659 15.2918759, 120.0251771 15.2918763)",,,
150720132,,,residential,False,False,114.307,"LINESTRING (120.0247659 15.2918759, 120.0247067 15.2908495)",,,
150720110,,,tertiary,False,False,44.105,"LINESTRING (120.0251771 15.2918763, 120.0247659 15.2918759)",,,
150720112,,,tertiary,False,True,119.155,"LINESTRING (120.0251771 15.2918763, 120.0250889 15.2908081)",,,
836428578,,,residential,False,True,37.483,"LINESTRING (120.0251771 15.2918763, 120.0255264 15.2918659)",,,
306976967,,,tertiary,False,False,178.212,"LINESTRING (120.0251771 15.2918763, 120.0252204 15.2923383, 120.0252197 15.292414, 120.0252184 15.292469, 120.0252016 15.2925511, 120.0249078 15.293431)",,,
150720134,,,residential,False,False,25.428,"LINESTRING (120.0259839 15.2922882, 120.0260022 15.2925162)",,,
150720134,,,residential,False,True,51.631,"LINESTRING (120.0259839 15.2922882, 120.025825 15.2918499)",,,
872868940,,,residential,False,False,44.603,"LINESTRING (120.0259839 15.2922882, 120.0255682 15.2922774)",,,
150720120,,,residential,False,False,19.419,"LINESTRING (120.0255859 15.2924512, 120.0255682 15.2922774)",,,
150720106,306,Zambales Highway,primary,False,True,241.688,"LINESTRING (120.0219425 15.2931906, 120.0222159 15.2929969, 120.023647 15.2919829, 120.0237545 15.2918988)",,,
153510382,,,residential,False,True,104.343,"LINESTRING (120.0254819 15.2884086, 120.0256131 15.2893384)",,,
208585189,306,Zambales Highway,primary,False,False,59.382,"LINESTRING (120.0254819 15.2884086, 120.024936 15.2884975)",,,
"[81050499, 208585188, 208585189]",306,Zambales Highway,primary,False,True,323.545,"LINESTRING (120.0254819 15.2884086, 120.0258213 15.2883548, 120.025887 15.2883426, 120.0259374 15.2883333, 120.0261027 15.288313, 120.0262597 15.2883063, 120.0263198 15.2883055, 120.0264233 15.2883171, 120.0265584 15.2883396, 120.0266146 15.288349, 120.0266951 15.2883625, 120.026768 15.2883856, 120.0273963 15.2885848, 120.0275089 15.2886157, 120.0276724 15.2886645, 120.0280942 15.2887878, 120.0284036 15.2888783)",yes,2,9
"[81050499, 208585188, 208585189]",306,Zambales Highway,primary,False,False,323.545,"LINESTRING (120.0284036 15.2888783, 120.0280942 15.2887878, 120.0276724 15.2886645, 120.0275089 15.2886157, 120.0273963 15.2885848, 120.026768 15.2883856, 120.0266951 15.2883625, 120.0266146 15.288349, 120.0265584 15.2883396, 120.0264233 15.2883171, 120.0263198 15.2883055, 120.0262597 15.2883063, 120.0261027 15.288313, 120.0259374 15.2883333, 120.025887 15.2883426, 120.0258213 15.2883548, 120.0254819 15.2884086)",yes,2,9
"[153510670, 306976965, 463616446, 463616445]",,,unclassified,False,True,231.065,"LINESTRING (120.0284036 15.2888783, 120.0284265 15.2896717, 120.0284293 15.2897242, 120.0284631 15.2899821, 120.0284788 15.2900597, 120.0284933 15.2901165, 120.0285134 15.2901586, 120.0286154 15.2902704, 120.0287173 15.2903733, 120.0290229 15.290773)",yes,,
"[306976965, 463616446, 463616445, 153510670]",,,unclassified,False,False,231.065,"LINESTRING (120.0290229 15.290773, 120.0287173 15.2903733, 120.0286154 15.2902704, 120.0285134 15.2901586, 120.0284933 15.2901165, 120.0284788 15.2900597, 120.0284631 15.2899821, 120.0284293 15.2897242, 120.0284265 15.2896717, 120.0284036 15.2888783)",yes,,
"[307389464, 307389465, 307389463]",,,residential,False,True,357.737,"LINESTRING (120.0290229 15.290773, 120.0274781 15.2908778, 120.0274272 15.2908675, 120.0273755 15.2908413, 120.027288 15.2907847, 120.027233 15.2907569, 120.0271898 15.2907497, 120.0271472 15.2907449, 120.0263148 15.290834, 120.0261633 15.2908416, 120.0257333 15.2908895)",yes,,
150720106,306,Zambales Highway,primary,False,False,59.18,"LINESTRING (120.0236783 15.2888907, 120.0236779 15.2889898, 120.0236774 15.2891443, 120.023691 15.2894226)",,,
150720106,306,Zambales Highway,primary,False,True,42.448,"LINESTRING (120.0236783 15.2888907, 120.0236848 15.2888703, 120.0236925 15.288842, 120.0236979 15.288816, 120.023711 15.2887715, 120.0237192 15.2887545, 120.0237272 15.288738, 120.0237472 15.2887053, 120.0237649 15.2886838, 120.0237819 15.2886674, 120.0238019 15.2886511, 120.0238235 15.2886385, 120.0238461 15.2886261, 120.0238997 15.2885996)",,,
306974247,,,secondary,False,True,31.581,"LINESTRING (120.0236783 15.2888907, 120.0236585 15.2886738, 120.0236468 15.2886085)",,,
150720134,,,residential,False,False,107.244,"LINESTRING (120.0257333 15.2908895, 120.025825 15.2918499)",,,
150720134,,,residential,False,True,14.764,"LINESTRING (120.0257333 15.2908895, 120.025723 15.2907571)",,,
"[307389464, 307389465, 307389463]",,,residential,False,False,357.737,"LINESTRING (120.0257333 15.2908895, 120.0261633 15.2908416, 120.0263148 15.290834, 120.0271472 15.2907449, 120.0271898 15.2907497, 120.027233 15.2907569, 120.027288 15.2907847, 120.0273755 15.2908413, 120.0274272 15.2908675, 120.0274781 15.2908778, 120.0290229 15.290773)",yes,,
150720132,,,residential,False,True,162.255,"LINESTRING (120.0245963 15.2893942, 120.0247067 15.2908495)",,,
150720141,,,residential,False,False,37.302,"LINESTRING (120.0245963 15.2893942, 120.0249436 15.2893767)",,,
150720141,,,residential,False,True,33.08,"LINESTRING (120.0245963 15.2893942, 120.0242881 15.2894053)",,,
150720134,,,residential,False,False,14.764,"LINESTRING (120.025723 15.2907571, 120.0257333 15.2908895)",,,
150720134,,,residential,False,True,158.192,"LINESTRING (120.025723 15.2907571, 120.0256131 15.2893384)",,,
150720137,,,residential,False,False,31.165,"LINESTRING (120.025723 15.2907571, 120.0254337 15.2907832)",,,
150720120,,,residential,False,False,159.165,"LINESTRING (120.0254337 15.2907832, 120.0253514 15.289354)",,,
150720120,,,residential,False,True,120.801,"LINESTRING (120.0254337 15.2907832, 120.0255264 15.2918659)",,,
150720137,,,residential,False,False,37.086,"LINESTRING (120.0254337 15.2907832, 120.0250889 15.2908081)",,,
150720137,,,residential,False,True,31.165,"LINESTRING (120.0254337 15.2907832, 120.025723 15.2907571)",,,
150720120,,,residential,False,False,120.801,"LINESTRING (120.0255264 15.2918659, 120.0254337 15.2907832)",,,
150720120,,,residential,False,True,45.976,"LINESTRING (120.0255264 15.2918659, 120.0255682 15.2922774)",,,
836428578,,,residential,False,False,37.483,"LINESTRING (120.0255264 15.2918659, 120.0251771 15.2918763)",,,
836428578,,,residential,False,True,32.077,"LINESTRING (120.0255264 15.2918659, 120.025825 15.2918499)",,,
150720130,,,residential,False,False,82.09,"LINESTRING (120.024936 15.2884975, 120.024844 15.2877646)",,,
208585189,306,Zambales Highway,primary,False,False,5.396,"LINESTRING (120.024936 15.2884975, 120.0248866 15.2885067)",,,
208585189,306,Zambales Highway,primary,False,True,59.382,"LINESTRING (120.024936 15.2884975, 120.0254819 15.2884086)",,,
150720120,,,residential,False,False,45.976,"LINESTRING (120.0255682 15.2922774, 120.0255264 15.2918659)",,,
150720120,,,residential,False,True,19.419,"LINESTRING (120.0255682 15.2922774, 120.0255859 15.2924512)",,,
872868940,,,residential,False,True,44.603,"LINESTRING (120.0255682 15.2922774, 120.0259839 15.2922882)",,,
150720134,,,residential,False,True,25.428,"LINESTRING (120.0260022 15.2925162, 120.0259839 15.2922882)",,,
306976967,,,tertiary,False,True,178.212,"LINESTRING (120.0249078 15.293431, 120.0252016 15.2925511, 120.0252184 15.292469, 120.0252197 15.292414, 120.0252204 15.2923383, 120.0251771 15.2918763)",,,
