osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,bridge
256524548,residential,False,False,94.841,,,,"LINESTRING (120.770544 18.0945416, 120.7703677 18.0937053)",
835644468,secondary,False,True,68.239,2,Josefa Llanes Escoda National Highway,60,"LINESTRING (120.770544 18.0945416, 120.7699064 18.094638)",
835644470,secondary,False,True,91.992,2,Laoag-Sarrat-Piddig-Solsona Road,60,"LINESTRING (120.770544 18.0945416, 120.770709 18.0953539)",
1047451913,secondary,False,True,55.734,2,Josefa Llanes Escoda National Highway,60,"LINESTRING (120.770544 18.0945416, 120.7710647 18.0944625)",
256524552,residential,False,True,57.467,,,,"LINESTRING (120.7721449 18.093445, 120.771609 18.0935322)",
526990993,residential,False,False,52.269,,,,"LINESTRING (120.7721449 18.093445, 120.7720613 18.0929817)",
962417148,secondary,False,False,93.037,2,Josefa Llanes Escoda National Highway,60,"LINESTRING (120.7721449 18.093445, 120.7723503 18.0942586)",
962417148,secondary,False,True,93.85,2,Josefa Llanes Escoda National Highway,60,"LINESTRING (120.7721449 18.093445, 120.7730193 18.0932983)",
256524525,residential,False,True,68.476,,,,"LINESTRING (120.76921 18.0911437, 120.7693508 18.0917448)",
256524531,residential,False,False,52.711,,,,"LINESTRING (120.76921 18.0911437, 120.7687183 18.0912228)",
256524526,unclassified,False,False,72.231,,,,"LINESTRING (120.7687183 18.0912228, 120.768844 18.0918613)",
256524531,residential,False,True,52.711,,,,"LINESTRING (120.7687183 18.0912228, 120.76921 18.0911437)",
256524554,residential,False,True,19.97,,,,"LINESTRING (120.7711363 18.0914127, 120.7711723 18.091589)",
256524550,residential,False,False,71.975,,,,"LINESTRING (120.7711363 18.0914127, 120.7711038 18.0914147, 120.771082 18.0914175, 120.7710481 18.0914198, 120.7708155 18.0914593, 120.7704633 18.0915094)",
835675879,residential,False,True,135.405,,,,"LINESTRING (120.7711363 18.0914127, 120.7710609 18.0910615, 120.7709979 18.0908856, 120.7709509 18.0908333, 120.7709026 18.090818, 120.7708423 18.0908142, 120.7703286 18.0909162)",
256524550,residential,False,False,53.962,,,,"LINESTRING (120.7704633 18.0915094, 120.7699647 18.0916137)",
256524556,residential,False,False,67.48,,,,"LINESTRING (120.7704633 18.0915094, 120.7703286 18.0909162)",
256524556,residential,False,True,137.162,,,,"LINESTRING (120.7704633 18.0915094, 120.7707244 18.0927177)",
256524550,residential,False,True,71.975,,,,"LINESTRING (120.7704633 18.0915094, 120.7708155 18.0914593, 120.7710481 18.0914198, 120.771082 18.0914175, 120.7711038 18.0914147, 120.7711363 18.0914127)",
256524550,residential,False,False,66.505,,,,"LINESTRING (120.7699647 18.0916137, 120.7693508 18.0917448)",
256524550,residential,False,True,53.962,,,,"LINESTRING (120.7699647 18.0916137, 120.7704633 18.0915094)",
256524548,residential,False,True,134.82500000000002,,,,"LINESTRING (120.7699647 18.0916137, 120.7700846 18.0921757, 120.7702114 18.0928033)",
256524525,residential,False,False,68.476,,,,"LINESTRING (120.7693508 18.0917448, 120.76921 18.0911437)",
256524550,residential,False,False,55.112,,,,"LINESTRING (120.7693508 18.0917448, 120.768844 18.0918613)",
256524550,residential,False,True,66.505,,,,"LINESTRING (120.7693508 18.0917448, 120.7699647 18.0916137)",
256524525,residential,False,True,131.03,,,,"LINESTRING (120.7693508 18.0917448, 120.7694569 18.0923032, 120.769588 18.0929013)",
256524526,unclassified,False,False,129.356,,,,"LINESTRING (120.768844 18.0918613, 120.7690532 18.0930075)",
256524526,unclassified,False,True,72.231,,,,"LINESTRING (120.768844 18.0918613, 120.7687183 18.0912228)",
256524550,residential,False,True,55.112,,,,"LINESTRING (120.768844 18.0918613, 120.7693508 18.0917448)",
256524553,residential,False,False,59.206,,,,"LINESTRING (120.772485 18.0923199, 120.7719465 18.0924665)",
256524553,residential,False,True,8.934,,,,"LINESTRING (120.772485 18.0923199, 120.7725677 18.0923033)",
"[256524555, 256524532]",residential,False,False,88.375,,,,"LINESTRING (120.772485 18.0923199, 120.7723162 18.0926474, 120.7721921 18.092887, 120.7721747 18.0929125, 120.7721566 18.0929349, 120.7721324 18.0929584, 120.7720613 18.0929817)",
256524553,residential,False,False,72.923,,,,"LINESTRING (120.771402 18.0925943, 120.7707244 18.0927177)",
256524553,residential,False,True,59.281,,,,"LINESTRING (120.771402 18.0925943, 120.7719465 18.0924665)",
256524554,residential,False,False,114.391,,,,"LINESTRING (120.771402 18.0925943, 120.7711723 18.091589)",
256524554,residential,False,True,54.824,,,,"LINESTRING (120.771402 18.0925943, 120.7715097 18.0930766)",
256524553,residential,False,False,55.052,,,,"LINESTRING (120.7707244 18.0927177, 120.7702114 18.0928033)",
256524553,residential,False,True,72.923,,,,"LINESTRING (120.7707244 18.0927177, 120.771402 18.0925943)",
256524556,residential,False,False,137.162,,,,"LINESTRING (120.7707244 18.0927177, 120.7704633 18.0915094)",
256524556,residential,False,True,50.735,,,,"LINESTRING (120.7707244 18.0927177, 120.7708037 18.0931677)",
256524548,residential,False,True,47.044,,,,"LINESTRING (120.7702114 18.0928033, 120.7702745 18.0932221)",
256524553,residential,False,False,66.787,,,,"LINESTRING (120.7702114 18.0928033, 120.769588 18.0929013)",
256524553,residential,False,True,55.052,,,,"LINESTRING (120.7702114 18.0928033, 120.7707244 18.0927177)",
256524548,residential,False,False,134.82500000000002,,,,"LINESTRING (120.7702114 18.0928033, 120.7700846 18.0921757, 120.7699647 18.0916137)",
