osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge
4271698,Escuala,residential,False,False,163.381,,"LINESTRING (123.5950362 12.9077213, 123.5963601 12.9084239)",
92516902,,tertiary,False,False,66.968,2,"LINESTRING (123.5950362 12.9077213, 123.5949985 12.907815, 123.5947695 12.9082642)",
92516902,,tertiary,False,True,43.335,2,"LINESTRING (123.5950362 12.9077213, 123.5950892 12.9076477, 123.5952425 12.9073878)",
4271698,Escuala,residential,False,True,163.381,,"LINESTRING (123.5963601 12.9084239, 123.5950362 12.9077213)",
4271701,,unclassified,False,False,67.353,,"LINESTRING (123.5963601 12.9084239, 123.5960397 12.9089429)",
4271701,,unclassified,False,True,103.996,,"LINESTRING (123.5963601 12.9084239, 123.5968583 12.9076246)",
754642183,,tertiary,False,False,11.327,2,"LINESTRING (123.5960115 12.9062021, 123.595935 12.9062715)",
4271699,Tres Marias Drive,secondary,False,False,121.09,2,"LINESTRING (123.5960115 12.9062021, 123.5966779 12.9065826, 123.5969792 12.9067462)",
"[754642176, 754642184]",,secondary,False,True,108.507,2,"LINESTRING (123.5960115 12.9062021, 123.5961289 12.9060489, 123.5962724 12.9057909, 123.5963731 12.9056307, 123.5965356 12.9053721)",
754642178,,tertiary,False,False,40.487,2,"LINESTRING (123.595935 12.9062715, 123.5957585 12.9065924)",
754642183,,tertiary,False,True,11.327,2,"LINESTRING (123.595935 12.9062715, 123.5960115 12.9062021)",
4271690,,residential,False,True,50.752,,"LINESTRING (123.5946227 12.904884, 123.5943298 12.9045279)",
4271692,,residential,False,False,123.036,,"LINESTRING (123.5946227 12.904884, 123.5946861 12.904865, 123.5947443 12.9048308, 123.5955871 12.9043046)",
"[92516907, 1262648227, 92517045]",,residential,True,False,111.45400000000001,2,"LINESTRING (123.5946227 12.904884, 123.5951178 12.9054516, 123.5951853 12.9055246, 123.5952902 12.9056464)",yes
92517021,,residential,False,True,36.371,,"LINESTRING (123.5955871 12.9043046, 123.595859 12.9041129)",
768090999,,residential,False,False,61.942,,"LINESTRING (123.5955871 12.9043046, 123.5952207 12.9038771)",
"[92517058, 4271691, 92516924]",,residential,False,False,157.03300000000002,,"LINESTRING (123.5955871 12.9043046, 123.5958163 12.9045577, 123.5958896 12.9046393, 123.5965356 12.9053721)",yes
4271692,,residential,False,True,123.036,,"LINESTRING (123.5955871 12.9043046, 123.5947443 12.9048308, 123.5946861 12.904865, 123.5946227 12.904884)",
754642177,,secondary,False,True,58.584,2,"LINESTRING (123.5965356 12.9053721, 123.5968318 12.9049314)",
"[92517058, 4271691, 92516924]",,residential,False,True,157.03300000000002,,"LINESTRING (123.5965356 12.9053721, 123.5958896 12.9046393, 123.5958163 12.9045577, 123.5955871 12.9043046)",yes
"[754642184, 754642176]",,secondary,False,False,108.507,2,"LINESTRING (123.5965356 12.9053721, 123.5963731 12.9056307, 123.5962724 12.9057909, 123.5961289 12.9060489, 123.5960115 12.9062021)",
4271777,San Jose Street,residential,False,True,133.084,,"LINESTRING (123.5967984 12.9072288, 123.5957585 12.9065924)",
