osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,width,bridge
52011278,unclassified,False,False,65.95100000000001,"LINESTRING (121.3234819 14.3518975, 121.323781 14.3518988, 121.3239151 14.3518897, 121.3240063 14.3518862, 121.3240372 14.35188, 121.324058 14.3518683, 121.3240787 14.3518449)",,Manggahan Road,,,
151231166,residential,False,True,89.174,"LINESTRING (121.3234819 14.3518975, 121.3233016 14.3519183, 121.3232607 14.3519151, 121.3231842 14.3518923, 121.3230991 14.3518748, 121.3229931 14.3518637, 121.3226625 14.3518878)",,M. Dela Vega Street,,,
"[1006877810, 1177157875, 1177157876]",secondary,False,False,35.298,"LINESTRING (121.3234819 14.3518975, 121.3234698 14.3518166, 121.3234546 14.3516962, 121.3234296 14.3515844)",2,Pililia-Jalajala Road,50,7,yes
1006877810,secondary,False,False,16.101,"LINESTRING (121.3238025 14.3537717, 121.323779 14.3536287)",2,Pililia-Jalajala Road,50,7,
151231171,residential,False,True,242.912,"LINESTRING (121.3238025 14.3537717, 121.3230662 14.3539159, 121.3216044 14.3542576)",,P. Torres Street,,,
1006877810,secondary,False,True,44.472,"LINESTRING (121.3238025 14.3537717, 121.3238467 14.3540198, 121.3238716 14.354166)",2,Pililia-Jalajala Road,50,7,
1177157879,residential,False,False,109.359,"LINESTRING (121.3198717 14.3523061, 121.3208761 14.3521632)",,M. Dela Vega Street,,,
1177157878,residential,False,False,73.823,"LINESTRING (121.3219826 14.3519709, 121.3226625 14.3518878)",,M. Dela Vega Street,,,
1177157879,residential,False,True,121.107,"LINESTRING (121.3219826 14.3519709, 121.3215955 14.3520436, 121.3208761 14.3521632)",,M. Dela Vega Street,,,
"[1177157881, 151231159]",residential,False,True,39.75,"LINESTRING (121.3219826 14.3519709, 121.3220201 14.3521567, 121.3220536 14.3523217)",,A. Bonifacio Street,,,
151231165,residential,False,False,101.629,"LINESTRING (121.3213657 14.3537392, 121.3222897 14.3535547)",,C. Villaran Street,,,
151231165,residential,False,True,23.134,"LINESTRING (121.3213657 14.3537392, 121.3211713 14.3538276)",,C. Villaran Street,,,
962504663,residential,False,False,52.594,"LINESTRING (121.3213657 14.3537392, 121.3212222 14.3532871)",,G. Borja Street,,,
962504663,residential,False,True,63.119,"LINESTRING (121.3213657 14.3537392, 121.3216044 14.3542576)",,G. Borja Street,,,
151231165,residential,False,True,83.143,"LINESTRING (121.3237146 14.3532624, 121.3229589 14.3534144)",,C. Villaran Street,,,
1006877810,secondary,False,True,41.317,"LINESTRING (121.3237146 14.3532624, 121.323779 14.3536287)",2,Pililia-Jalajala Road,50,7,
1006877810,secondary,False,False,40.163,"LINESTRING (121.3237146 14.3532624, 121.3237072 14.3532208, 121.3236834 14.3530863, 121.3236516 14.3529064)",2,Pililia-Jalajala Road,50,7,
151231157,residential,False,True,84.275,"LINESTRING (121.3235838 14.3524964, 121.3228114 14.3526167)",,E. Rodriguez Street,,,
1006877810,secondary,False,False,45.819,"LINESTRING (121.3235838 14.3524964, 121.3235148 14.3520898)",2,Pililia-Jalajala Road,50,7,
1006877810,secondary,False,True,46.171,"LINESTRING (121.3235838 14.3524964, 121.3236516 14.3529064)",2,Pililia-Jalajala Road,50,7,
151231162,residential,False,False,94.044,"LINESTRING (121.323779 14.3536287, 121.3246407 14.353493)",,M. Bellin Jr. Street,,,
1006877810,secondary,False,False,41.317,"LINESTRING (121.323779 14.3536287, 121.3237146 14.3532624)",2,Pililia-Jalajala Road,50,7,
1006877810,secondary,False,True,16.101,"LINESTRING (121.323779 14.3536287, 121.3238025 14.3537717)",2,Pililia-Jalajala Road,50,7,
151231168,residential,False,True,84.398,"LINESTRING (121.3236516 14.3529064, 121.3228757 14.3530116)",,S. Perez Street,,,
1006877810,secondary,False,False,46.171,"LINESTRING (121.3236516 14.3529064, 121.3235838 14.3524964)",2,Pililia-Jalajala Road,50,7,
1006877810,secondary,False,True,40.163000000000004,"LINESTRING (121.3236516 14.3529064, 121.3236834 14.3530863, 121.3237072 14.3532208, 121.3237146 14.3532624)",2,Pililia-Jalajala Road,50,7,
151231157,residential,False,False,110.099,"LINESTRING (121.3211525 14.3529363, 121.3221529 14.3527336)",,E. Rodriguez Street,,,
962504663,residential,False,True,39.723,"LINESTRING (121.3211525 14.3529363, 121.3212222 14.3532871)",,G. Borja Street,,,
"[682016032, 151231157, 151231168]",residential,False,"[False, True]",321.92100000000005,"LINESTRING (121.3211525 14.3529363, 121.3205557 14.3530662, 121.3200152 14.3531793, 121.3198911 14.3532176, 121.3198743 14.3532384, 121.3198777 14.3532949, 121.3198925 14.3533618, 121.3199434 14.3534833, 121.3199957 14.3535554, 121.3200413 14.3535976, 121.320097 14.3536281, 121.3201272 14.3536333, 121.3202378 14.3536132, 121.3205101 14.3535339, 121.3212222 14.3532871)",,"['E. Rodriguez Street', 'S. Perez Street']",,,
962504663,residential,False,False,48.812,"LINESTRING (121.3211525 14.3529363, 121.3210803 14.3527056, 121.3210197 14.3525166)",,G. Borja Street,,,
1006877810,secondary,False,False,44.472,"LINESTRING (121.3238716 14.354166, 121.3238467 14.3540198, 121.3238025 14.3537717)",2,Pililia-Jalajala Road,50,7,
1006877810,secondary,False,True,214.49900000000002,"LINESTRING (121.3238716 14.354166, 121.3239312 14.3545694, 121.3239714 14.3547286, 121.3240184 14.3548572, 121.3240988 14.3550287, 121.3242303 14.3552223, 121.3244824 14.3555782, 121.324697 14.3558836)",2,Pililia-Jalajala Road,50,7,
1051016003,residential,False,False,256.09599999999995,"LINESTRING (121.3238716 14.354166, 121.3224439 14.3545383, 121.321705 14.3547163, 121.3215702 14.3547422)",,G. Seña Street,,,
962504663,residential,False,False,63.119,"LINESTRING (121.3216044 14.3542576, 121.3213657 14.3537392)",,G. Borja Street,,,
151231171,residential,False,False,242.912,"LINESTRING (121.3216044 14.3542576, 121.3230662 14.3539159, 121.3238025 14.3537717)",,P. Torres Street,,,
"[151231171, 682015741]",residential,False,"[False, True]",64.24600000000001,"LINESTRING (121.3216044 14.3542576, 121.3215159 14.354281, 121.3214938 14.3542969, 121.3214783 14.3543167, 121.3214723 14.3543486, 121.321481 14.354396, 121.3215303 14.3545874, 121.3215702 14.3547422)",,P. Torres Street,,,
151231159,residential,False,False,49.522,"LINESTRING (121.3222897 14.3535547, 121.3222213 14.3531143)",,A. Bonifacio Street,,,
151231165,residential,False,False,73.758,"LINESTRING (121.3222897 14.3535547, 121.3229589 14.3534144)",,C. Villaran Street,,,
151231165,residential,False,True,101.629,"LINESTRING (121.3222897 14.3535547, 121.3213657 14.3537392)",,C. Villaran Street,,,
151231165,residential,False,False,23.134,"LINESTRING (121.3211713 14.3538276, 121.3213657 14.3537392)",,C. Villaran Street,,,
1006877810,secondary,False,False,21.675,"LINESTRING (121.3235148 14.3520898, 121.3234819 14.3518975)",2,Pililia-Jalajala Road,50,7,
1006877810,secondary,False,True,45.819,"LINESTRING (121.3235148 14.3520898, 121.3235838 14.3524964)",2,Pililia-Jalajala Road,50,7,
151231160,residential,False,True,84.675,"LINESTRING (121.3235148 14.3520898, 121.3230474 14.352158, 121.3227389 14.3522113)",,J. P. Rizal Street,,,
151231160,residential,False,False,155.16899999999998,"LINESTRING (121.3195974 14.3527316, 121.3202834 14.352653, 121.3210197 14.3525166)",,J. P. Rizal Street,,,
151231168,residential,False,False,109.329,"LINESTRING (121.3212222 14.3532871, 121.3222213 14.3531143)",,S. Perez Street,,,
962504663,residential,False,False,39.723,"LINESTRING (121.3212222 14.3532871, 121.3211525 14.3529363)",,G. Borja Street,,,
"[151231168, 682016032, 151231157]",residential,False,"[False, True]",321.92100000000005,"LINESTRING (121.3212222 14.3532871, 121.3205101 14.3535339, 121.3202378 14.3536132, 121.3201272 14.3536333, 121.320097 14.3536281, 121.3200413 14.3535976, 121.3199957 14.3535554, 121.3199434 14.3534833, 121.3198925 14.3533618, 121.3198777 14.3532949, 121.3198743 14.3532384, 121.3198911 14.3532176, 121.3200152 14.3531793, 121.3205557 14.3530662, 121.3211525 14.3529363)",,"['E. Rodriguez Street', 'S. Perez Street']",,,
962504663,residential,False,True,52.594,"LINESTRING (121.3212222 14.3532871, 121.3213657 14.3537392)",,G. Borja Street,,,
962504663,residential,False,True,42.232,"LINESTRING (121.3208761 14.3521632, 121.3210197 14.3525166)",,G. Borja Street,,,
1177157879,residential,False,True,109.359,"LINESTRING (121.3208761 14.3521632, 121.3198717 14.3523061)",,M. Dela Vega Street,,,
"[151231169, 962504662, 962504663]",residential,False,False,172.44400000000002,"LINESTRING (121.3208761 14.3521632, 121.3207522 14.3518631, 121.3207273 14.3517962, 121.3207226 14.3516162, 121.3207367 14.3515136, 121.320781 14.3514161, 121.3211149 14.3507899, 121.3211445 14.3507354)",,"['G. Borja Street', 'Dalig Street']",,,yes
1177157879,residential,False,False,121.107,"LINESTRING (121.3208761 14.3521632, 121.3215955 14.3520436, 121.3219826 14.3519709)",,M. Dela Vega Street,,,
151231159,residential,False,True,47.034,"LINESTRING (121.3220536 14.3523217, 121.3221529 14.3527336)",,A. Bonifacio Street,,,
151231160,residential,False,False,74.837,"LINESTRING (121.3220536 14.3523217, 121.3227389 14.3522113)",,J. P. Rizal Street,,,
"[1177157881, 151231159]",residential,False,False,39.75,"LINESTRING (121.3220536 14.3523217, 121.3220201 14.3521567, 121.3219826 14.3519709)",,A. Bonifacio Street,,,
151231160,residential,False,True,113.472,"LINESTRING (121.3220536 14.3523217, 121.3217305 14.3523776, 121.3210197 14.3525166)",,J. P. Rizal Street,,,
962504663,residential,False,False,42.232,"LINESTRING (121.3210197 14.3525166, 121.3208761 14.3521632)",,G. Borja Street,,,
151231160,residential,False,False,113.472,"LINESTRING (121.3210197 14.3525166, 121.3217305 14.3523776, 121.3220536 14.3523217)",,J. P. Rizal Street,,,
151231160,residential,False,True,155.16899999999998,"LINESTRING (121.3210197 14.3525166, 121.3202834 14.352653, 121.3195974 14.3527316)",,J. P. Rizal Street,,,
962504663,residential,False,True,48.812,"LINESTRING (121.3210197 14.3525166, 121.3210803 14.3527056, 121.3211525 14.3529363)",,G. Borja Street,,,
151231157,residential,False,True,110.099,"LINESTRING (121.3221529 14.3527336, 121.3211525 14.3529363)",,E. Rodriguez Street,,,
151231159,residential,False,False,47.034,"LINESTRING (121.3221529 14.3527336, 121.3220536 14.3523217)",,A. Bonifacio Street,,,
151231159,residential,False,True,42.968,"LINESTRING (121.3221529 14.3527336, 121.3222213 14.3531143)",,A. Bonifacio Street,,,
151231157,residential,False,False,72.119,"LINESTRING (121.3221529 14.3527336, 121.3224668 14.3526764, 121.3228114 14.3526167)",,E. Rodriguez Street,,,
151231159,residential,False,False,42.968,"LINESTRING (121.3222213 14.3531143, 121.3221529 14.3527336)",,A. Bonifacio Street,,,
151231159,residential,False,True,49.522,"LINESTRING (121.3222213 14.3531143, 121.3222897 14.3535547)",,A. Bonifacio Street,,,
151231168,residential,False,False,71.414,"LINESTRING (121.3222213 14.3531143, 121.3228757 14.3530116)",,S. Perez Street,,,
151231168,residential,False,True,109.329,"LINESTRING (121.3222213 14.3531143, 121.3212222 14.3532871)",,S. Perez Street,,,
151231172,residential,False,False,94.883,"LINESTRING (121.3211954 14.3567476, 121.3212436 14.3568951, 121.3212926 14.3571075, 121.3213054 14.3572368, 121.3213321 14.3575869)",,H. Belleza Street,,,
151231172,residential,False,True,223.59400000000002,"LINESTRING (121.3211954 14.3567476, 121.3211209 14.3564828, 121.3210968 14.356352, 121.321072 14.3562708, 121.3210351 14.3561974, 121.3209614 14.3560876, 121.3209157 14.3560155, 121.3208976 14.3559512, 121.3208976 14.355857, 121.3209553 14.3555724, 121.3209915 14.3553867, 121.3210344 14.3551866, 121.3210639 14.3549638, 121.3210673 14.3548832, 121.3210736 14.3548114)",,H. Belleza Street,,,
434365074,residential,False,False,335.9659999999999,"LINESTRING (121.3211954 14.3567476, 121.3215038 14.3566898, 121.3216768 14.356656, 121.321874 14.3566183, 121.3221636 14.3565729, 121.3223849 14.3565339, 121.3225901 14.356491, 121.32275 14.3564605, 121.3227695 14.3564514, 121.3227826 14.3564426, 121.3227913 14.3564247, 121.3227946 14.3564059, 121.3227893 14.3563409, 121.3227919 14.3563176, 121.3228007 14.3563003, 121.3228201 14.356289, 121.3231232 14.3562175, 121.3233747 14.356159, 121.3234216 14.3561577, 121.3234665 14.3561668, 121.3235953 14.3562325, 121.3236281 14.3562435, 121.3236583 14.3562493, 121.3236891 14.3562467, 121.3237877 14.3562208, 121.3240794 14.3561012)",,J. Delos Santos Street,,,
151231172,residential,False,False,23.898,"LINESTRING (121.3213321 14.3575869, 121.3213489 14.3578012)",,H. Belleza Street,,,
151231172,residential,False,True,94.88300000000001,"LINESTRING (121.3213321 14.3575869, 121.3213054 14.3572368, 121.3212926 14.3571075, 121.3212436 14.3568951, 121.3211954 14.3567476)",,H. Belleza Street,,,
868967257,residential,False,False,391.78200000000004,"LINESTRING (121.3213321 14.3575869, 121.3219155 14.3575135, 121.3220604 14.3574927, 121.3222307 14.3574524, 121.3224077 14.357394, 121.3225231 14.3573524, 121.3226317 14.3572874, 121.322853 14.3571484, 121.3230287 14.357027, 121.3231413 14.3569814, 121.3232553 14.3569463, 121.3237073 14.3567963, 121.3241562 14.356669, 121.3241763 14.3566592, 121.3241921 14.3566482, 121.3242011 14.35663, 121.3242001 14.3566092, 121.3240794 14.3561012)",,,,,
1006877811,secondary,False,True,139.346,"LINESTRING (121.3254581 14.3569528, 121.3261973 14.3579812)",,Pililia-Jalajala Road,80,,
877468872,residential,False,False,172.796,"LINESTRING (121.3254581 14.3569528, 121.3258637 14.3567482, 121.3262271 14.3566066, 121.32682 14.3564078, 121.3269393 14.3563637)",,,,,
1006877810,secondary,False,False,144.418,"LINESTRING (121.3254581 14.3569528, 121.3248496 14.356098, 121.324697 14.3558836)",2,Pililia-Jalajala Road,50,7,
151231160,residential,False,True,74.837,"LINESTRING (121.3227389 14.3522113, 121.3220536 14.3523217)",,J. P. Rizal Street,,,
214782255,residential,False,False,36.901,"LINESTRING (121.3227389 14.3522113, 121.3226625 14.3518878)",,A. Luna Street,,,
214782255,residential,False,True,45.75,"LINESTRING (121.3227389 14.3522113, 121.3228114 14.3526167)",,A. Luna Street,,,
151231160,residential,False,False,84.675,"LINESTRING (121.3227389 14.3522113, 121.3230474 14.352158, 121.3235148 14.3520898)",,J. P. Rizal Street,,,
214782255,residential,False,True,36.901,"LINESTRING (121.3226625 14.3518878, 121.3227389 14.3522113)",,A. Luna Street,,,
1177157878,residential,False,True,73.823,"LINESTRING (121.3226625 14.3518878, 121.3219826 14.3519709)",,M. Dela Vega Street,,,
151231166,residential,False,False,89.174,"LINESTRING (121.3226625 14.3518878, 121.3229931 14.3518637, 121.3230991 14.3518748, 121.3231842 14.3518923, 121.3232607 14.3519151, 121.3233016 14.3519183, 121.3234819 14.3518975)",,M. Dela Vega Street,,,
151231168,residential,False,False,84.398,"LINESTRING (121.3228757 14.3530116, 121.3236516 14.3529064)",,S. Perez Street,,,
151231168,residential,False,True,71.414,"LINESTRING (121.3228757 14.3530116, 121.3222213 14.3531143)",,S. Perez Street,,,
214782255,residential,False,False,44.454,"LINESTRING (121.3228757 14.3530116, 121.3228114 14.3526167)",,A. Luna Street,,,
214782255,residential,False,True,45.677,"LINESTRING (121.3228757 14.3530116, 121.3229589 14.3534144)",,A. Luna Street,,,
151231157,residential,False,False,84.275,"LINESTRING (121.3228114 14.3526167, 121.3235838 14.3524964)",,E. Rodriguez Street,,,
214782255,residential,False,False,45.75,"LINESTRING (121.3228114 14.3526167, 121.3227389 14.3522113)",,A. Luna Street,,,
214782255,residential,False,True,44.454,"LINESTRING (121.3228114 14.3526167, 121.3228757 14.3530116)",,A. Luna Street,,,
151231157,residential,False,True,72.119,"LINESTRING (121.3228114 14.3526167, 121.3224668 14.3526764, 121.3221529 14.3527336)",,E. Rodriguez Street,,,
151231165,residential,False,False,83.143,"LINESTRING (121.3229589 14.3534144, 121.3237146 14.3532624)",,C. Villaran Street,,,
151231165,residential,False,True,73.758,"LINESTRING (121.3229589 14.3534144, 121.3222897 14.3535547)",,C. Villaran Street,,,
214782255,residential,False,False,45.677,"LINESTRING (121.3229589 14.3534144, 121.3228757 14.3530116)",,A. Luna Street,,,
214783107,residential,False,False,55.631,"LINESTRING (121.323726 14.3507172, 121.323211 14.3507542)",,,,,
214783104,residential,False,True,150.222,"LINESTRING (121.323726 14.3507172, 121.3237448 14.3503768, 121.3237528 14.3503573, 121.3237777 14.3503391, 121.3238045 14.3503287, 121.3242853 14.3503547, 121.3243584 14.3503852, 121.3244026 14.3504339, 121.3244388 14.3505021, 121.3244455 14.3505691, 121.3244408 14.3506594, 121.3244234 14.3507458)",,,,,
214783107,residential,False,True,75.195,"LINESTRING (121.323726 14.3507172, 121.3240815 14.3507318, 121.3244234 14.3507458)",,,,,
214783107,residential,False,True,55.631,"LINESTRING (121.323211 14.3507542, 121.323726 14.3507172)",,,,,
1177157875,secondary,False,True,95.277,"LINESTRING (121.323211 14.3507542, 121.3232928 14.3510452, 121.3234296 14.3515844)",2,Pililia-Jalajala Road,50,7,
214783104,residential,False,False,150.22199999999998,"LINESTRING (121.3244234 14.3507458, 121.3244408 14.3506594, 121.3244455 14.3505691, 121.3244388 14.3505021, 121.3244026 14.3504339, 121.3243584 14.3503852, 121.3242853 14.3503547, 121.3238045 14.3503287, 121.3237777 14.3503391, 121.3237528 14.3503573, 121.3237448 14.3503768, 121.323726 14.3507172)",,,,,
214783107,residential,False,False,75.195,"LINESTRING (121.3244234 14.3507458, 121.3240815 14.3507318, 121.323726 14.3507172)",,,,,
214783104,residential,False,True,171.58099999999996,"LINESTRING (121.3244234 14.3507458, 121.3244596 14.3510719, 121.3244549 14.3511394, 121.3244375 14.3512031, 121.3244046 14.3512369, 121.3243543 14.3512538, 121.3242906 14.3512512, 121.3242263 14.3512525, 121.324186 14.3512551, 121.3241418 14.3512681, 121.3240814 14.3512992, 121.3237435 14.3515136, 121.3236469 14.3515383, 121.3235423 14.3515435, 121.3234618 14.3515591, 121.3234296 14.3515844)",,,,,
877468872,residential,False,True,156.928,"LINESTRING (121.3283247 14.3559297, 121.3281477 14.3559765, 121.3279357 14.3560311, 121.3273966 14.3562052, 121.3269393 14.3563637)",,,,,
434365074,residential,False,False,70.799,"LINESTRING (121.3240794 14.3561012, 121.3242913 14.3560298, 121.3244677 14.3559642, 121.324697 14.3558836)",,J. Delos Santos Street,,,
434365074,residential,False,True,335.96600000000007,"LINESTRING (121.3240794 14.3561012, 121.3237877 14.3562208, 121.3236891 14.3562467, 121.3236583 14.3562493, 121.3236281 14.3562435, 121.3235953 14.3562325, 121.3234665 14.3561668, 121.3234216 14.3561577, 121.3233747 14.356159, 121.3231232 14.3562175, 121.3228201 14.356289, 121.3228007 14.3563003, 121.3227919 14.3563176, 121.3227893 14.3563409, 121.3227946 14.3564059, 121.3227913 14.3564247, 121.3227826 14.3564426, 121.3227695 14.3564514, 121.32275 14.3564605, 121.3225901 14.356491, 121.3223849 14.3565339, 121.3221636 14.3565729, 121.321874 14.3566183, 121.3216768 14.356656, 121.3215038 14.3566898, 121.3211954 14.3567476)",,J. Delos Santos Street,,,
868967257,residential,False,True,391.782,"LINESTRING (121.3240794 14.3561012, 121.3242001 14.3566092, 121.3242011 14.35663, 121.3241921 14.3566482, 121.3241763 14.3566592, 121.3241562 14.356669, 121.3237073 14.3567963, 121.3232553 14.3569463, 121.3231413 14.3569814, 121.3230287 14.357027, 121.322853 14.3571484, 121.3226317 14.3572874, 121.3225231 14.3573524, 121.3224077 14.357394, 121.3222307 14.3574524, 121.3220604 14.3574927, 121.3219155 14.3575135, 121.3213321 14.3575869)",,,,,
434365074,residential,False,True,70.799,"LINESTRING (121.324697 14.3558836, 121.3244677 14.3559642, 121.3242913 14.3560298, 121.3240794 14.3561012)",,J. Delos Santos Street,,,
1006877810,secondary,False,False,214.49899999999997,"LINESTRING (121.324697 14.3558836, 121.3244824 14.3555782, 121.3242303 14.3552223, 121.3240988 14.3550287, 121.3240184 14.3548572, 121.3239714 14.3547286, 121.3239312 14.3545694, 121.3238716 14.354166)",2,Pililia-Jalajala Road,50,7,
1006877810,secondary,False,True,144.418,"LINESTRING (121.324697 14.3558836, 121.3248496 14.356098, 121.3254581 14.3569528)",2,Pililia-Jalajala Road,50,7,
52011278,unclassified,False,True,257.536,"LINESTRING (121.3273108 14.3500546, 121.3271955 14.3501975, 121.3269058 14.3504196, 121.3267449 14.3505119, 121.3265751 14.350589, 121.3264847 14.3506301, 121.3262265 14.3507269, 121.3260361 14.3508062, 121.3260154 14.3508176, 121.32591 14.3508757, 121.3257618 14.3509692, 121.3256451 14.3510433, 121.3255674 14.3510836, 121.325269 14.3511946, 121.3252629 14.3511961)",,Manggahan Road,,,
"[151231171, 682015741]",residential,False,"[False, True]",64.24600000000001,"LINESTRING (121.3215702 14.3547422, 121.3215303 14.3545874, 121.321481 14.354396, 121.3214723 14.3543486, 121.3214783 14.3543167, 121.3214938 14.3542969, 121.3215159 14.354281, 121.3216044 14.3542576)",,P. Torres Street,,,
1051016003,residential,False,False,54.059999999999995,"LINESTRING (121.3215702 14.3547422, 121.3213111 14.3547751, 121.3211826 14.3547916, 121.3210736 14.3548114)",,G. Seña Street,,,
1051016003,residential,False,True,256.096,"LINESTRING (121.3215702 14.3547422, 121.321705 14.3547163, 121.3224439 14.3545383, 121.3238716 14.354166)",,G. Seña Street,,,
151231162,residential,False,True,62.095,"LINESTRING (121.3252113 14.3534138, 121.3246407 14.353493)",,M. Bellin Jr. Street,,,
743393082,residential,False,False,58.32,"LINESTRING (121.3252113 14.3534138, 121.3252911 14.3532364, 121.3253776 14.3530766, 121.3254561 14.3529467)",,,,,
151231162,residential,False,False,62.095,"LINESTRING (121.3246407 14.353493, 121.3252113 14.3534138)",,M. Bellin Jr. Street,,,
151231162,residential,False,True,94.044,"LINESTRING (121.3246407 14.353493, 121.323779 14.3536287)",,M. Bellin Jr. Street,,,
743393083,residential,False,False,49.977000000000004,"LINESTRING (121.3246407 14.353493, 121.3245924 14.353265, 121.3245766 14.3531179, 121.3245827 14.3530948, 121.3245974 14.3530805, 121.3246212 14.3530714)",,,,,
"[743393082, 743393084]",residential,False,"[False, True]",182.52,"LINESTRING (121.3254561 14.3529467, 121.325458 14.3529155, 121.325448 14.3528168, 121.3253873 14.3525261, 121.3253803 14.3525118, 121.3253675 14.3525027, 121.3253478 14.3525007, 121.324931 14.3525946, 121.3245954 14.352682, 121.3245733 14.3526907, 121.3245605 14.3527096, 121.3245595 14.3527336, 121.3246212 14.3530714)",,,,,
743393083,residential,False,True,91.00200000000001,"LINESTRING (121.3254561 14.3529467, 121.3249075 14.3530298, 121.3246212 14.3530714)",,,,,
743393082,residential,False,True,58.32,"LINESTRING (121.3254561 14.3529467, 121.3253776 14.3530766, 121.3252911 14.3532364, 121.3252113 14.3534138)",,,,,
743393083,residential,False,False,91.00200000000001,"LINESTRING (121.3246212 14.3530714, 121.3249075 14.3530298, 121.3254561 14.3529467)",,,,,
"[743393082, 743393084]",residential,False,"[False, True]",182.51999999999998,"LINESTRING (121.3246212 14.3530714, 121.3245595 14.3527336, 121.3245605 14.3527096, 121.3245733 14.3526907, 121.3245954 14.352682, 121.324931 14.3525946, 121.3253478 14.3525007, 121.3253675 14.3525027, 121.3253803 14.3525118, 121.3253873 14.3525261, 121.325448 14.3528168, 121.325458 14.3529155, 121.3254561 14.3529467)",,,,,
743393083,residential,False,True,49.977000000000004,"LINESTRING (121.3246212 14.3530714, 121.3245974 14.3530805, 121.3245827 14.3530948, 121.3245766 14.3531179, 121.3245924 14.353265, 121.3246407 14.353493)",,,,,
151231172,residential,False,True,23.898,"LINESTRING (121.3213489 14.3578012, 121.3213321 14.3575869)",,H. Belleza Street,,,
868967258,residential,False,True,60.632,"LINESTRING (121.3213489 14.3578012, 121.3207876 14.3578417)",,,,,
151231172,residential,False,False,223.59399999999997,"LINESTRING (121.3210736 14.3548114, 121.3210673 14.3548832, 121.3210639 14.3549638, 121.3210344 14.3551866, 121.3209915 14.3553867, 121.3209553 14.3555724, 121.3208976 14.355857, 121.3208976 14.3559512, 121.3209157 14.3560155, 121.3209614 14.3560876, 121.3210351 14.3561974, 121.321072 14.3562708, 121.3210968 14.356352, 121.3211209 14.3564828, 121.3211954 14.3567476)",,H. Belleza Street,,,
902932208,residential,False,True,60.225,"LINESTRING (121.3210736 14.3548114, 121.3209647 14.354828, 121.3207005 14.3548644, 121.3205195 14.3548826)",,G. Seña Street,,,
1051016003,residential,False,True,54.06,"LINESTRING (121.3210736 14.3548114, 121.3211826 14.3547916, 121.3213111 14.3547751, 121.3215702 14.3547422)",,G. Seña Street,,,
868967258,residential,False,False,29.912,"LINESTRING (121.3205101 14.3578513, 121.3207876 14.3578417)",,,,,
877455176,residential,False,True,146.144,"LINESTRING (121.3275066 14.3576369, 121.3261973 14.3579812)",,,,,
877455176,residential,False,False,146.144,"LINESTRING (121.3261973 14.3579812, 121.3275066 14.3576369)",,,,,
1006877811,secondary,False,False,139.346,"LINESTRING (121.3261973 14.3579812, 121.3254581 14.3569528)",,Pililia-Jalajala Road,80,,
