osmid,oneway,lanes,highway,width,reversed,length,name,geometry,maxspeed,bridge
147411787,False,2,secondary,7,False,153.595,Guagua-Santa Rita-Porac Road,"LINESTRING (120.6151167 14.9972099, 120.6157382 14.9966943, 120.6158628 14.996591, 120.6160307 14.9964286, 120.616169 14.9962773)",,
186283562,False,2,secondary,,True,80.207,Guagua-Santa Rita-Porac Road,"LINESTRING (120.6151167 14.9972099, 120.6147737 14.9974657, 120.6145256 14.9976507)",,
889471651,False,2,tertiary,5,False,139.543,C Mariano Street,"LINESTRING (120.6151167 14.9972099, 120.6157502 14.9981499, 120.6158735 14.9982098)",20,
1062859129,False,2,tertiary,4,False,151.03199999999998,,"LINESTRING (120.6151167 14.9972099, 120.6145885 14.9962992, 120.6144373 14.9960208)",,
48487796,False,2,tertiary,5,False,85.217,Dalan Betis,"LINESTRING (120.6169859 14.9989382, 120.6164559 14.9995085)",,
48487796,False,2,tertiary,5,True,124.598,Dalan Betis,"LINESTRING (120.6169859 14.9989382, 120.6177878 14.9981285)",,
822499659,True,2,tertiary,5,False,120.372,Carlos Mariano Street,"LINESTRING (120.6169859 14.9989382, 120.6174293 14.999247, 120.6178969 14.9995687)",,
822397890,False,2,residential,4,False,92.144,Enumenadores Street,"LINESTRING (120.619919 15.0008253, 120.6195524 15.0015745)",,
822499659,True,2,tertiary,5,False,40.121,Carlos Mariano Street,"LINESTRING (120.619919 15.0008253, 120.6202269 15.0010296)",,
822397890,False,2,residential,4,True,115.271,Enumenadores Street,"LINESTRING (120.619919 15.0008253, 120.6201131 15.0004924, 120.6203221 15.0001746, 120.6204052 15.0000606, 120.620496 14.9999532)",,
72273487,False,2,residential,4,False,76.387,,"LINESTRING (120.6159048 14.9990241, 120.6164501 14.9985831)",,
179564734,True,2,tertiary,6,False,48.222,Gosioco Street,"LINESTRING (120.6159048 14.9990241, 120.6155797 14.998725)",,
72273487,False,2,residential,4,True,76.387,,"LINESTRING (120.6164501 14.9985831, 120.6159048 14.9990241)",,
822499659,True,2,tertiary,5,False,69.792,Carlos Mariano Street,"LINESTRING (120.6164501 14.9985831, 120.6169859 14.9989382)",,
72273809,False,2,residential,4,True,103.20100000000001,Apung Ceto Processional Road,"LINESTRING (120.6178969 14.9995687, 120.6177098 14.9997875, 120.6174648 15.0000739, 120.6172849 15.0002842)",,
822499659,True,2,tertiary,5,False,45.354,Carlos Mariano Street,"LINESTRING (120.6178969 14.9995687, 120.6181614 14.9997347, 120.618251 14.9997909)",,
179564734,True,2,tertiary,6,False,123.967,Gosioco Street,"LINESTRING (120.6172849 15.0002842, 120.6164559 14.9995085)",,
72273809,False,2,residential,4,False,103.201,Apung Ceto Processional Road,"LINESTRING (120.6172849 15.0002842, 120.6174648 15.0000739, 120.6177098 14.9997875, 120.6178969 14.9995687)",,
105697316,False,2,residential,4,False,53.673,,"LINESTRING (120.620496 14.9999532, 120.6208356 15.0003073)",,
822397890,False,2,residential,4,True,97.224,Enumenadores Street,"LINESTRING (120.620496 14.9999532, 120.6210537 14.9992645)",,
822397890,False,2,residential,4,False,115.27100000000002,Enumenadores Street,"LINESTRING (120.620496 14.9999532, 120.6204052 15.0000606, 120.6203221 15.0001746, 120.6201131 15.0004924, 120.619919 15.0008253)",,
105697317,False,2,residential,4,False,62.628,,"LINESTRING (120.6178937 15.000236, 120.618251 14.9997909)",,
105697317,False,2,residential,4,True,51.815,,"LINESTRING (120.6178937 15.000236, 120.6175771 15.0005876)",,
918104951,False,2,residential,4,False,232.17000000000002,Pineda Street,"LINESTRING (120.6178937 15.000236, 120.6186257 15.000813, 120.6189037 15.0010312, 120.6195524 15.0015745)",,
105697317,False,2,residential,4,True,62.628,,"LINESTRING (120.618251 14.9997909, 120.6178937 15.000236)",,
822499659,True,2,tertiary,5,False,212.95600000000002,Carlos Mariano Street,"LINESTRING (120.618251 14.9997909, 120.6185384 14.999988, 120.6188969 15.000213, 120.6192519 15.0004246, 120.6195285 15.0005893, 120.6195896 15.0006256, 120.619919 15.0008253)",,
105697315,False,1,residential,1.5,True,103.78,,"LINESTRING (120.6202269 15.0010296, 120.6203764 15.0008158, 120.6205469 15.0006068, 120.6208356 15.0003073)",,
822499659,True,2,tertiary,5,False,67.12,Carlos Mariano Street,"LINESTRING (120.6202269 15.0010296, 120.6202808 15.0010659, 120.620722 15.0013978)",,
105697316,False,2,residential,4,False,73.182,,"LINESTRING (120.6208356 15.0003073, 120.6212907 15.0007971)",,
105697316,False,2,residential,4,True,53.673,,"LINESTRING (120.6208356 15.0003073, 120.620496 14.9999532)",,
105697315,False,1,residential,1.5,False,103.78,,"LINESTRING (120.6208356 15.0003073, 120.6205469 15.0006068, 120.6203764 15.0008158, 120.6202269 15.0010296)",,
105697315,False,1,residential,1.5,True,171.276,,"LINESTRING (120.6208356 15.0003073, 120.6212931 14.9999525, 120.621375 14.9998994, 120.6215143 14.9998047, 120.6216163 14.9997451, 120.6217289 14.9996752, 120.6218926 14.999573, 120.6221555 14.9994525)",,
822397890,False,2,residential,4,True,92.144,Enumenadores Street,"LINESTRING (120.6195524 15.0015745, 120.619919 15.0008253)",,
822397890,False,2,residential,4,False,89.84800000000001,Enumenadores Street,"LINESTRING (120.6195524 15.0015745, 120.6193408 15.0020279, 120.6192599 15.0021513, 120.6191501 15.0022772)",,
918104951,False,2,residential,4,False,71.338,Pineda Street,"LINESTRING (120.6195524 15.0015745, 120.6197923 15.0017679, 120.6200445 15.0020047)",,
918104951,False,2,residential,4,True,232.17000000000002,Pineda Street,"LINESTRING (120.6195524 15.0015745, 120.6189037 15.0010312, 120.6186257 15.000813, 120.6178937 15.000236)",,
105697317,False,2,residential,4,False,51.815,,"LINESTRING (120.6175771 15.0005876, 120.6178937 15.000236)",,
179564734,True,2,tertiary,6,False,46.080999999999996,Gosioco Street,"LINESTRING (120.6175771 15.0005876, 120.6173139 15.000312, 120.6172849 15.0002842)",,
105697315,False,1,residential,1.5,False,171.27599999999998,,"LINESTRING (120.6221555 14.9994525, 120.6218926 14.999573, 120.6217289 14.9996752, 120.6216163 14.9997451, 120.6215143 14.9998047, 120.621375 14.9998994, 120.6212931 14.9999525, 120.6208356 15.0003073)",,
157274256,False,1,residential,3,False,57.89,,"LINESTRING (120.6162535 14.9947263, 120.6165687 14.9951486)",,
147411869,False,,residential,,True,110.961,,"LINESTRING (120.6162535 14.9947263, 120.6159174 14.9949619, 120.6154523 14.9953547)",,
147411869,False,,residential,,False,110.961,,"LINESTRING (120.6154523 14.9953547, 120.6159174 14.9949619, 120.6162535 14.9947263)",,
918096021,False,2,tertiary,5,False,54.796,San Juan Cacutud,"LINESTRING (120.6190283 15.0029341, 120.6186586 15.0032737)",,
918096021,False,2,tertiary,5,True,24.86,San Juan Cacutud,"LINESTRING (120.6190283 15.0029341, 120.6191957 15.0027797)",,
154900776,False,1,residential,2,True,114.319,,"LINESTRING (120.6190283 15.0029341, 120.6188562 15.0027615, 120.6183037 15.0021811)",,
48487791,False,2,residential,4,True,22.007,,"LINESTRING (120.6136595 14.9950032, 120.6138099 14.9951376)",,
48487791,False,2,residential,4,False,40.465,,"LINESTRING (120.6136595 14.9950032, 120.613457 14.9948397, 120.6133725 14.9947675)",,
154901028,False,,residential,,True,60.911,,"LINESTRING (120.6136595 14.9950032, 120.6139626 14.994669, 120.6140363 14.9945939)",,
147411787,False,2,secondary,7,False,18.257,Guagua-Santa Rita-Porac Road,"LINESTRING (120.6168117 14.9952446, 120.6168965 14.9951023)",,
147411787,False,2,secondary,7,True,23.796,Guagua-Santa Rita-Porac Road,"LINESTRING (120.6168117 14.9952446, 120.6167124 14.9954359)",,
157274256,False,1,residential,3,True,28.199,,"LINESTRING (120.6168117 14.9952446, 120.6165687 14.9951486)",,
157274256,False,1,residential,3,False,28.199,,"LINESTRING (120.6165687 14.9951486, 120.6168117 14.9952446)",,
157274256,False,1,residential,3,True,57.89,,"LINESTRING (120.6165687 14.9951486, 120.6162535 14.9947263)",,
157274508,False,1,residential,3,True,106.327,,"LINESTRING (120.6165687 14.9951486, 120.6164154 14.9952557, 120.6162854 14.9953297, 120.6161994 14.9953659, 120.6161355 14.9954166, 120.6158069 14.9957457)",,
157274348,False,,residential,,False,52.486,,"LINESTRING (120.6171454 14.9956279, 120.617094 14.9956262, 120.6170354 14.9955787, 120.6169599 14.9955278, 120.6169066 14.9954906, 120.6167561 14.9954417, 120.6167124 14.9954359)",,
147411787,False,2,secondary,7,False,23.796,Guagua-Santa Rita-Porac Road,"LINESTRING (120.6167124 14.9954359, 120.6168117 14.9952446)",,
147411787,False,2,secondary,7,True,110.792,Guagua-Santa Rita-Porac Road,"LINESTRING (120.6167124 14.9954359, 120.6163905 14.9960203, 120.616169 14.9962773)",,
157274348,False,,residential,,True,52.486,,"LINESTRING (120.6167124 14.9954359, 120.6167561 14.9954417, 120.6169066 14.9954906, 120.6169599 14.9955278, 120.6170354 14.9955787, 120.617094 14.9956262, 120.6171454 14.9956279)",,
157274508,False,1,residential,3,False,106.327,,"LINESTRING (120.6158069 14.9957457, 120.6161355 14.9954166, 120.6161994 14.9953659, 120.6162854 14.9953297, 120.6164154 14.9952557, 120.6165687 14.9951486)",,
147411787,False,2,secondary,7,True,18.257,Guagua-Santa Rita-Porac Road,"LINESTRING (120.6168965 14.9951023, 120.6168117 14.9952446)",,
157274524,False,1,residential,3,True,107.877,,"LINESTRING (120.6168965 14.9951023, 120.6170833 14.9951975, 120.6171209 14.9952144, 120.6171601 14.9952173, 120.6177243 14.9947972)",,
157274524,False,1,residential,3,False,107.877,,"LINESTRING (120.6177243 14.9947972, 120.6171601 14.9952173, 120.6171209 14.9952144, 120.6170833 14.9951975, 120.6168965 14.9951023)",,
179563790,False,1,residential,1.5,False,35.517,,"LINESTRING (120.6144373 14.9960208, 120.6146808 14.9958047)",,
1062859129,False,2,tertiary,4,False,19.755,,"LINESTRING (120.6144373 14.9960208, 120.6143414 14.9958692)",,
1062859129,False,2,tertiary,4,True,151.03199999999998,,"LINESTRING (120.6144373 14.9960208, 120.6145885 14.9962992, 120.6151167 14.9972099)",,
179563790,False,1,residential,1.5,True,35.517,,"LINESTRING (120.6146808 14.9958047, 120.6144373 14.9960208)",,
822499659,True,2,tertiary,5,False,52.429,Carlos Mariano Street,"LINESTRING (120.6160453 14.9983196, 120.6164501 14.9985831)",,
"[889471651, 179564639]",False,2,tertiary,"['4', '5']",True,22.126,C Mariano Street,"LINESTRING (120.6160453 14.9983196, 120.615894 14.9982231, 120.6158735 14.9982098)",20,yes
179564656,True,1,residential,,False,63.037,Salaria Street,"LINESTRING (120.6158735 14.9982098, 120.615416 14.9985649)",10,
"[889471651, 179564639]",False,2,tertiary,"['4', '5']",False,22.126,C Mariano Street,"LINESTRING (120.6158735 14.9982098, 120.615894 14.9982231, 120.6160453 14.9983196)",20,yes
889471651,False,2,tertiary,5,True,139.543,C Mariano Street,"LINESTRING (120.6158735 14.9982098, 120.6157502 14.9981499, 120.6151167 14.9972099)",20,
822397892,False,,residential,,False,41.513,,"LINESTRING (120.6220977 14.9982625, 120.6223098 14.9985746)",,
822397890,False,2,residential,4,False,32.923,Enumenadores Street,"LINESTRING (120.6220977 14.9982625, 120.6219864 14.9983422, 120.6218556 14.998444)",,
209340350,False,,residential,,True,67.55,,"LINESTRING (120.6218556 14.998444, 120.6220383 14.9986686, 120.6220689 14.9987062, 120.6220816 14.9987101, 120.6221037 14.9987081, 120.6221446 14.9986829, 120.6223098 14.9985746)",,
822397890,False,2,residential,4,False,65.029,Enumenadores Street,"LINESTRING (120.6218556 14.998444, 120.6217888 14.9985479, 120.6216833 14.9986265, 120.6214231 14.9988462)",,
822397890,False,2,residential,4,True,32.923,Enumenadores Street,"LINESTRING (120.6218556 14.998444, 120.6219864 14.9983422, 120.6220977 14.9982625)",,
209340350,False,,residential,,False,3.764,,"LINESTRING (120.6223388 14.9985556, 120.6223098 14.9985746)",,
209340350,False,,residential,,True,12.751,,"LINESTRING (120.6223388 14.9985556, 120.6224042 14.9986513)",,
783200026,False,,residential,,False,37.996,,"LINESTRING (120.6223388 14.9985556, 120.6226409 14.9983778)",,
48487789,False,2,residential,5,False,69.631,San Juan Macaba,"LINESTRING (120.620593 15.0027923, 120.6209333 15.0033253)",,
48487789,False,2,residential,5,True,16.186,San Juan Macaba,"LINESTRING (120.620593 15.0027923, 120.6205077 15.0026723)",,
209340596,False,1,residential,2.5,True,32.6,,"LINESTRING (120.620593 15.0027923, 120.6203519 15.0029704)",,
48487789,False,2,residential,5,False,16.186,San Juan Macaba,"LINESTRING (120.6205077 15.0026723, 120.620593 15.0027923)",,
48487789,False,2,residential,5,True,89.363,San Juan Macaba,"LINESTRING (120.6205077 15.0026723, 120.6200445 15.0020047)",,
209340623,False,,residential,,True,34.032000000000004,,"LINESTRING (120.6205077 15.0026723, 120.6205728 15.0025491, 120.6206654 15.0024072)",,
209340623,False,,residential,,False,34.032000000000004,,"LINESTRING (120.6206654 15.0024072, 120.6205728 15.0025491, 120.6205077 15.0026723)",,
209340633,False,,residential,,False,8.147,,"LINESTRING (120.6214098 15.0025777, 120.6213517 15.0026248)",,
209340633,False,,residential,,True,22.978,,"LINESTRING (120.6211804 15.0027486, 120.6213517 15.0026248)",,
209340664,False,,residential,,False,40.86200000000001,,"LINESTRING (120.6211804 15.0027486, 120.6212776 15.0029097, 120.6213198 15.0029864, 120.6213326 15.0030362, 120.6213212 15.0030776)",,
209340664,False,,residential,,True,23.073,,"LINESTRING (120.6211804 15.0027486, 120.6210892 15.0026384, 120.6210268 15.0026663)",,
209340664,False,,residential,,False,23.073,,"LINESTRING (120.6210268 15.0026663, 120.6210892 15.0026384, 120.6211804 15.0027486)",,
209340664,False,,residential,,True,40.862,,"LINESTRING (120.6213212 15.0030776, 120.6213326 15.0030362, 120.6213198 15.0029864, 120.6212776 15.0029097, 120.6211804 15.0027486)",,
209341037,False,2,residential,4,False,50.156,,"LINESTRING (120.6213212 15.0030776, 120.6212709 15.0030958, 120.6212018 15.0031339, 120.6209333 15.0033253)",,
209341037,False,2,residential,4,True,20.494,,"LINESTRING (120.6213212 15.0030776, 120.6213467 15.0030873, 120.6213668 15.0030957, 120.6214157 15.0031256, 120.621452 15.0031515, 120.6214815 15.0031754)",,
209341037,False,2,residential,4,False,20.494,,"LINESTRING (120.6214815 15.0031754, 120.621452 15.0031515, 120.6214157 15.0031256, 120.6213668 15.0030957, 120.6213467 15.0030873, 120.6213212 15.0030776)",,
48487789,False,2,residential,5,True,69.631,San Juan Macaba,"LINESTRING (120.6209333 15.0033253, 120.620593 15.0027923)",,
209341037,False,2,residential,4,True,50.156,,"LINESTRING (120.6209333 15.0033253, 120.6212018 15.0031339, 120.6212709 15.0030958, 120.6213212 15.0030776)",,
48487796,False,2,tertiary,5,False,37.669,Dalan Betis,"LINESTRING (120.619105 14.9968715, 120.6188541 14.9971082)",,
48487796,False,2,tertiary,5,True,22.844,Dalan Betis,"LINESTRING (120.619105 14.9968715, 120.6192619 14.9967328)",,
244119412,False,,residential,,True,56.596,,"LINESTRING (120.619105 14.9968715, 120.6194675 14.9972409)",,
48487796,False,2,tertiary,5,False,58.078,Dalan Betis,"LINESTRING (120.620676 14.9954004, 120.6202816 14.9957577)",,
48487796,False,2,tertiary,5,True,117.591,Dalan Betis,"LINESTRING (120.620676 14.9954004, 120.6214911 14.9946944)",,
889472927,False,,residential,,True,92.053,,"LINESTRING (120.620676 14.9954004, 120.6212091 14.9960486)",,
48487796,False,2,tertiary,5,False,154.116,Dalan Betis,"LINESTRING (120.6202816 14.9957577, 120.6192619 14.9967328)",,
48487796,False,2,tertiary,5,True,58.078,Dalan Betis,"LINESTRING (120.6202816 14.9957577, 120.620676 14.9954004)",,
254172083,False,,residential,,True,131.385,,"LINESTRING (120.6202816 14.9957577, 120.6205321 14.9960399, 120.6205445 14.9960548, 120.6206271 14.9961718, 120.6207452 14.9963181, 120.6208512 14.9964502, 120.6208834 14.9965318, 120.6208995 14.9966328, 120.6209115 14.9967391)",,
889472927,False,,residential,,False,92.053,,"LINESTRING (120.6212091 14.9960486, 120.620676 14.9954004)",,
254172990,False,,residential,,False,69.684,,"LINESTRING (120.6199311 14.9968025, 120.6196588 14.997059, 120.6194675 14.9972409)",,
244119412,False,,residential,,False,29.803,,"LINESTRING (120.6196583 14.9974355, 120.6194675 14.9972409)",,
244119412,False,,residential,,True,86.419,,"LINESTRING (120.6196583 14.9974355, 120.6197768 14.9975563, 120.6200774 14.9978817, 120.6201978 14.998012)",,
254172991,False,,residential,,True,63.127,,"LINESTRING (120.6196583 14.9974355, 120.6197688 14.9973388, 120.6199029 14.9972145, 120.6200933 14.9970539)",,
254172991,False,,residential,,False,63.126999999999995,,"LINESTRING (120.6200933 14.9970539, 120.6199029 14.9972145, 120.6197688 14.9973388, 120.6196583 14.9974355)",,
244119412,False,,residential,,False,56.596,,"LINESTRING (120.6194675 14.9972409, 120.619105 14.9968715)",,
244119412,False,,residential,,True,29.803,,"LINESTRING (120.6194675 14.9972409, 120.6196583 14.9974355)",,
254172990,False,,residential,,True,69.684,,"LINESTRING (120.6194675 14.9972409, 120.6196588 14.997059, 120.6199311 14.9968025)",,
254182556,False,1,residential,1.5,False,13.012999999999998,,"LINESTRING (120.6147094 14.995433, 120.6146608 14.9954952, 120.6146356 14.9955258)",,
1062859129,False,2,tertiary,4,True,19.755,,"LINESTRING (120.6143414 14.9958692, 120.6144373 14.9960208)",,
254182556,False,1,residential,1.5,True,49.569,,"LINESTRING (120.6143414 14.9958692, 120.6143944 14.9958083, 120.614497 14.9956853, 120.6145768 14.9955914, 120.6146356 14.9955258)",,
1062859129,False,2,tertiary,4,False,94.29899999999999,,"LINESTRING (120.6143414 14.9958692, 120.6141007 14.9955162, 120.6140091 14.9953957, 120.6138372 14.9951754)",,
154901028,False,,residential,,False,60.911,,"LINESTRING (120.6140363 14.9945939, 120.6139626 14.994669, 120.6136595 14.9950032)",,
48487796,False,2,tertiary,5,False,117.591,Dalan Betis,"LINESTRING (120.6214911 14.9946944, 120.620676 14.9954004)",,
822510689,False,,residential,,False,23.26,,"LINESTRING (120.6214911 14.9946944, 120.6216323 14.994853)",,
1062859129,False,2,tertiary,4,False,5.125,,"LINESTRING (120.6138372 14.9951754, 120.6138099 14.9951376)",,
1062859129,False,2,tertiary,4,True,94.299,,"LINESTRING (120.6138372 14.9951754, 120.6140091 14.9953957, 120.6141007 14.9955162, 120.6143414 14.9958692)",,
209340350,False,,residential,,False,41.897999999999996,,"LINESTRING (120.6226528 14.9989379, 120.6225839 14.9988474, 120.6225362 14.9987949, 120.6225175 14.9987794, 120.622502 14.998771, 120.622488 14.9987613, 120.6224699 14.9987444, 120.6224042 14.9986513)",,
783200026,False,,residential,,True,37.996,,"LINESTRING (120.6226409 14.9983778, 120.6223388 14.9985556)",,
209340350,False,,residential,,False,12.751,,"LINESTRING (120.6224042 14.9986513, 120.6223388 14.9985556)",,
209340350,False,,residential,,True,41.897999999999996,,"LINESTRING (120.6224042 14.9986513, 120.6224699 14.9987444, 120.622488 14.9987613, 120.622502 14.998771, 120.6225175 14.9987794, 120.6225362 14.9987949, 120.6225839 14.9988474, 120.6226528 14.9989379)",,
822397887,False,,residential,,True,30.746000000000002,,"LINESTRING (120.6188542 14.997826, 120.6189266 14.9977625, 120.6189669 14.9977224, 120.6190396 14.9976176)",,
822397887,False,,residential,,False,30.746000000000002,,"LINESTRING (120.6190396 14.9976176, 120.6189669 14.9977224, 120.6189266 14.9977625, 120.6188542 14.997826)",,
"[822397888, 824017563]",False,,residential,,"[False, True]",72.944,,"LINESTRING (120.6190396 14.9976176, 120.6190608 14.9976731, 120.6191238 14.9977689, 120.6193089 14.9980099, 120.6193599 14.9980941, 120.6194195 14.9981576)",,
822397888,False,,residential,,True,62.997,,"LINESTRING (120.6190396 14.9976176, 120.6189964 14.9975526, 120.6189817 14.9975086, 120.6189817 14.9974723, 120.6189897 14.9974049, 120.6189857 14.9973492, 120.6189817 14.9973168, 120.6189797 14.9972763, 120.6189649 14.9972342, 120.618928 14.9971873, 120.6188541 14.9971082)",,
48487796,False,2,tertiary,5,False,92.946,Dalan Betis,"LINESTRING (120.6188541 14.9971082, 120.618227 14.9976842)",,
48487796,False,2,tertiary,5,True,37.669,Dalan Betis,"LINESTRING (120.6188541 14.9971082, 120.619105 14.9968715)",,
822397888,False,,residential,,False,62.99699999999999,,"LINESTRING (120.6188541 14.9971082, 120.618928 14.9971873, 120.6189649 14.9972342, 120.6189797 14.9972763, 120.6189817 14.9973168, 120.6189857 14.9973492, 120.6189897 14.9974049, 120.6189817 14.9974723, 120.6189817 14.9975086, 120.6189964 14.9975526, 120.6190396 14.9976176)",,
822397891,False,,residential,,True,58.471,,"LINESTRING (120.6216739 14.9993559, 120.6213292 14.9989489)",,
822397890,False,2,residential,4,False,45.903,Enumenadores Street,"LINESTRING (120.6213292 14.9989489, 120.6210537 14.9992645)",,
822397890,False,2,residential,4,True,15.236,Enumenadores Street,"LINESTRING (120.6213292 14.9989489, 120.6214231 14.9988462)",,
822397891,False,,residential,,False,58.471,,"LINESTRING (120.6213292 14.9989489, 120.6216739 14.9993559)",,
822486278,False,,residential,,False,34.038,,"LINESTRING (120.6213292 14.9989489, 120.621173 14.9988098, 120.621118 14.998758, 120.6210946 14.9987438)",,
209340350,False,,residential,,True,3.764,,"LINESTRING (120.6223098 14.9985746, 120.6223388 14.9985556)",,
822397892,False,,residential,,True,41.513,,"LINESTRING (120.6223098 14.9985746, 120.6220977 14.9982625)",,
209340350,False,,residential,,False,67.55000000000001,,"LINESTRING (120.6223098 14.9985746, 120.6221446 14.9986829, 120.6221037 14.9987081, 120.6220816 14.9987101, 120.6220689 14.9987062, 120.6220383 14.9986686, 120.6218556 14.998444)",,
822399417,False,,residential,,True,53.068,,"LINESTRING (120.6206721 14.9989646, 120.6206936 14.9989737, 120.6207231 14.9989867, 120.6210537 14.9992645)",,
822397890,False,2,residential,4,False,97.224,Enumenadores Street,"LINESTRING (120.6210537 14.9992645, 120.620496 14.9999532)",,
822397890,False,2,residential,4,True,45.903,Enumenadores Street,"LINESTRING (120.6210537 14.9992645, 120.6213292 14.9989489)",,
822399417,False,,residential,,False,53.068,,"LINESTRING (120.6210537 14.9992645, 120.6207231 14.9989867, 120.6206936 14.9989737, 120.6206721 14.9989646)",,
822397894,False,,residential,,True,56.635000000000005,,"LINESTRING (120.6212876 14.9983661, 120.6213624 14.9984996, 120.6213691 14.9985129, 120.6214016 14.9985928, 120.6214325 14.9987335, 120.6214231 14.9988462)",,
822397890,False,2,residential,4,False,15.236,Enumenadores Street,"LINESTRING (120.6214231 14.9988462, 120.6213292 14.9989489)",,
822397890,False,2,residential,4,True,65.029,Enumenadores Street,"LINESTRING (120.6214231 14.9988462, 120.6216833 14.9986265, 120.6217888 14.9985479, 120.6218556 14.998444)",,
822397894,False,,residential,,False,56.635000000000005,,"LINESTRING (120.6214231 14.9988462, 120.6214325 14.9987335, 120.6214016 14.9985928, 120.6213691 14.9985129, 120.6213624 14.9984996, 120.6212876 14.9983661)",,
244119412,False,,residential,,False,86.419,,"LINESTRING (120.6201978 14.998012, 120.6200774 14.9978817, 120.6197768 14.9975563, 120.6196583 14.9974355)",,
254172083,False,,residential,,False,131.38500000000002,,"LINESTRING (120.6209115 14.9967391, 120.6208995 14.9966328, 120.6208834 14.9965318, 120.6208512 14.9964502, 120.6207452 14.9963181, 120.6206271 14.9961718, 120.6205445 14.9960548, 120.6205321 14.9960399, 120.6202816 14.9957577)",,
209340596,False,1,residential,2.5,False,32.6,,"LINESTRING (120.6203519 15.0029704, 120.620593 15.0027923)",,
209340596,False,1,residential,2.5,True,54.50200000000001,,"LINESTRING (120.6203519 15.0029704, 120.6202999 15.0030064, 120.6202458 15.0030506, 120.6202007 15.0030918, 120.6201607 15.0031295, 120.6201383 15.0031547, 120.6199901 15.0033121)",,
209340596,False,1,residential,2.5,False,54.502,,"LINESTRING (120.6199901 15.0033121, 120.6201383 15.0031547, 120.6201607 15.0031295, 120.6202007 15.0030918, 120.6202458 15.0030506, 120.6202999 15.0030064, 120.6203519 15.0029704)",,
822402280,False,,residential,,True,25.310000000000002,,"LINESTRING (120.6215157 15.0026364, 120.6214238 15.0027116, 120.6213517 15.0026248)",,
209340633,False,,residential,,False,22.978,,"LINESTRING (120.6213517 15.0026248, 120.6211804 15.0027486)",,
209340633,False,,residential,,True,8.147,,"LINESTRING (120.6213517 15.0026248, 120.6214098 15.0025777)",,
822402280,False,,residential,,False,25.310000000000002,,"LINESTRING (120.6213517 15.0026248, 120.6214238 15.0027116, 120.6215157 15.0026364)",,
