osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry
29086863,2,secondary,60,False,True,43.485,"LINESTRING (121.0460197 15.3485362, 121.0456332 15.3486546)"
78620995,2,secondary,60,False,False,235.619,"LINESTRING (121.0460197 15.3485362, 121.0465176 15.3483418, 121.047252 15.3479391, 121.0479745 15.3475747)"
78620990,2,tertiary,30,False,False,49.34,"LINESTRING (121.0453096 15.3493843, 121.0455529 15.3492964, 121.0457402 15.3492279)"
151177624,,tertiary,30,False,True,107.901,"LINESTRING (121.0453096 15.3493843, 121.045428 15.3498379, 121.0454748 15.3500174, 121.0455969 15.3503123)"
78620990,2,tertiary,30,False,False,16.457,"LINESTRING (121.0460529 15.3491096, 121.0461972 15.3490592)"
78620990,2,tertiary,30,False,True,36.018,"LINESTRING (121.0460529 15.3491096, 121.0457402 15.3492279)"
151177613,,unclassified,,False,False,172.10899999999998,"LINESTRING (121.0460529 15.3491096, 121.0464014 15.3501235, 121.0465032 15.3503783, 121.0465802 15.3505711)"
243030189,,residential,,False,True,196.346,"LINESTRING (121.0473069 15.352369, 121.0482805 15.3508735)"
883736593,,residential,,False,True,33.124,"LINESTRING (121.0473069 15.352369, 121.0471156 15.3526029)"
151177613,,unclassified,,False,False,205.26299999999998,"LINESTRING (121.0473069 15.352369, 121.0477962 15.3526164, 121.0484279 15.3528823, 121.0490393 15.3531525)"
151177613,,unclassified,,False,True,214.56799999999998,"LINESTRING (121.0473069 15.352369, 121.0469094 15.351395, 121.0465802 15.3505711)"
78620995,2,secondary,60,False,False,370.67400000000004,"LINESTRING (121.0504319 15.3457351, 121.0509609 15.3455423, 121.0515225 15.3454322, 121.0522565 15.3455074, 121.0526653 15.3455841, 121.0531173 15.3456892, 121.0537724 15.3459233)"
78620995,2,secondary,60,False,True,168.427,"LINESTRING (121.0504319 15.3457351, 121.0500059 15.346047, 121.0497907 15.3462591, 121.0495868 15.3465333, 121.0493428 15.346812)"
175850286,,residential,,False,False,152.05200000000002,"LINESTRING (121.0504319 15.3457351, 121.0504944 15.3458438, 121.0506559 15.346247, 121.0507256 15.3465495, 121.0508519 15.3470355)"
78620995,2,secondary,60,False,False,41.648,"LINESTRING (121.053835 15.3459389, 121.054189 15.346093)"
78620995,2,secondary,60,False,True,6.933,"LINESTRING (121.053835 15.3459389, 121.0537724 15.3459233)"
78620990,2,tertiary,30,False,True,130.385,"LINESTRING (121.0508519 15.3470355, 121.049744 15.3475187)"
175850286,,residential,,False,False,82.631,"LINESTRING (121.0508519 15.3470355, 121.0509125 15.3471604, 121.0509885 15.3473956, 121.0510096 15.3477539)"
175850286,,residential,,False,True,152.052,"LINESTRING (121.0508519 15.3470355, 121.0507256 15.3465495, 121.0506559 15.346247, 121.0504944 15.3458438, 121.0504319 15.3457351)"
243030082,,tertiary,30,False,True,195.89800000000002,"LINESTRING (121.0508519 15.3470355, 121.051281 15.3468364, 121.051735 15.3466721, 121.0521527 15.3465311, 121.0525759 15.3465256)"
151177624,,tertiary,30,False,False,107.90100000000001,"LINESTRING (121.0455969 15.3503123, 121.0454748 15.3500174, 121.045428 15.3498379, 121.0453096 15.3493843)"
151177624,,tertiary,30,False,True,302.427,"LINESTRING (121.0455969 15.3503123, 121.0457753 15.3506214, 121.0458394 15.350731, 121.0459611 15.350909, 121.0464833 15.3516728, 121.0471156 15.3526029)"
151177624,,tertiary,30,False,False,52.605,"LINESTRING (121.0474167 15.3529764, 121.0471156 15.3526029)"
151177624,,tertiary,30,False,True,39.512,"LINESTRING (121.0474167 15.3529764, 121.047524 15.3531419, 121.0475016 15.3533006)"
243031038,,residential,,False,False,61.516999999999996,"LINESTRING (121.0474167 15.3529764, 121.0471838 15.3529884, 121.0469794 15.3529687, 121.0468591 15.3529095)"
151177624,,tertiary,30,False,False,98.888,"LINESTRING (121.0472156 15.3541448, 121.0474918 15.3533695, 121.0475016 15.3533006)"
151177624,,tertiary,30,False,True,42.704,"LINESTRING (121.0472156 15.3541448, 121.0472151 15.3543896, 121.0472743 15.3545166)"
243031037,,residential,,False,True,80.03399999999999,"LINESTRING (121.0472156 15.3541448, 121.0468818 15.3540593, 121.0464934 15.353963)"
78620990,2,tertiary,30,False,False,36.018,"LINESTRING (121.0457402 15.3492279, 121.0460529 15.3491096)"
78620990,2,tertiary,30,False,True,49.34,"LINESTRING (121.0457402 15.3492279, 121.0455529 15.3492964, 121.0453096 15.3493843)"
175849229,,residential,,False,False,48.741,"LINESTRING (121.0455291 15.3482286, 121.0455573 15.3483954, 121.0456332 15.3486546)"
29086863,2,secondary,60,False,False,43.485,"LINESTRING (121.0456332 15.3486546, 121.0460197 15.3485362)"
175849229,,residential,,False,True,48.741,"LINESTRING (121.0456332 15.3486546, 121.0455573 15.3483954, 121.0455291 15.3482286)"
837723216,,residential,,True,False,64.945,"LINESTRING (121.0456332 15.3486546, 121.0456573 15.3489025, 121.0457402 15.3492279)"
175850283,,residential,,False,True,201.606,"LINESTRING (121.0501465 15.3517992, 121.049804 15.3526426, 121.0497396 15.3527952, 121.0496672 15.3528935, 121.0495444 15.3529594, 121.0493239 15.3530565, 121.0490765 15.3531399)"
175850285,,residential,,False,False,35.536,"LINESTRING (121.0501465 15.3517992, 121.0499623 15.3517658, 121.0498288 15.3517138)"
175850285,,residential,,False,True,40.825,"LINESTRING (121.0501465 15.3517992, 121.0504477 15.3518538, 121.0505194 15.3518724)"
151177624,,tertiary,30,False,False,39.512,"LINESTRING (121.0475016 15.3533006, 121.047524 15.3531419, 121.0474167 15.3529764)"
151177624,,tertiary,30,False,True,98.888,"LINESTRING (121.0475016 15.3533006, 121.0474918 15.3533695, 121.0472156 15.3541448)"
175850282,,residential,,False,False,94.468,"LINESTRING (121.0475016 15.3533006, 121.047559 15.3532996, 121.0478353 15.353374, 121.0480211 15.3534342, 121.048155 15.3534792, 121.0482542 15.353531, 121.0483018 15.3536002)"
243030189,,residential,,False,False,67.786,"LINESTRING (121.0487156 15.3489942, 121.0489457 15.349562)"
243030189,,residential,,False,True,42.224,"LINESTRING (121.0487156 15.3489942, 121.048546 15.3486515)"
243030703,,residential,,False,True,46.932,"LINESTRING (121.0487156 15.3489942, 121.0491177 15.3488275)"
175850288,,residential,,False,False,52.985,"LINESTRING (121.0470274 15.3496783, 121.0474316 15.3494042)"
