osmid,highway,oneway,reversed,length,lanes,width,geometry,bridge,name
112683602,residential,False,False,253.31799999999998,2,6,"LINESTRING (120.6869721 14.9720577, 120.6866609 14.9716503, 120.6861534 14.9710035, 120.6858642 14.9706273, 120.6855645 14.97023)",,
112683821,residential,False,False,57.398,2,5,"LINESTRING (120.6874414 14.9718109, 120.6869721 14.9720577)",,
112683621,residential,False,False,261.51099999999997,2,5,"LINESTRING (120.6874414 14.9718109, 120.6871598 14.9714417, 120.6862966 14.9703205, 120.6859887 14.9699237)",,
112683821,residential,False,True,287.36400000000003,2,5,"LINESTRING (120.6874414 14.9718109, 120.6874819 14.971745, 120.6875261 14.9716511, 120.687579 14.9712526, 120.6875436 14.9710726, 120.6875065 14.9710057, 120.6871453 14.9705194, 120.686798 14.9700803, 120.6864336 14.9696037)",,
112685052,residential,False,True,510.397,2,5,"LINESTRING (120.6877855 14.9702491, 120.6875663 14.9699195, 120.6874122 14.9696934, 120.6872043 14.9694531, 120.6868728 14.9690399, 120.6864452 14.9685682, 120.6863378 14.9684608, 120.6860547 14.9682081, 120.6857879 14.9680138, 120.6856272 14.9679295, 120.6854191 14.9678428, 120.6850934 14.9677429, 120.6849311 14.9677105, 120.6847621 14.967682, 120.6845957 14.9676536, 120.6842979 14.9676141, 120.6842415 14.9676115, 120.6841793 14.9676178)",,
"[822384538, 822384539, 112685821]",residential,False,"[False, True]",36.607,1,"['3.5', '3.4']","LINESTRING (120.6877855 14.9702491, 120.6878619 14.9702196, 120.6879691 14.9701667, 120.6879896 14.9701571, 120.6880933 14.9701083)",yes,
112685658,residential,False,False,130.03900000000002,,,"LINESTRING (120.6883434 14.9697577, 120.6884627 14.970056, 120.6886657 14.970474, 120.6886527 14.9705032, 120.6885877 14.9705317, 120.6885065 14.9705621, 120.6883677 14.9706188, 120.6883109 14.970636)",,
"[822384538, 822384539, 112685821]",residential,False,"[False, True]",36.607,1,"['3.5', '3.4']","LINESTRING (120.6880933 14.9701083, 120.6879896 14.9701571, 120.6879691 14.9701667, 120.6878619 14.9702196, 120.6877855 14.9702491)",yes,
892335470,residential,False,False,63.163000000000004,2,5,"LINESTRING (120.6880933 14.9701083, 120.6882328 14.9704492, 120.6883109 14.970636)",,
892335470,residential,False,True,51.788,2,5,"LINESTRING (120.6880933 14.9701083, 120.6880249 14.9699779, 120.6878559 14.9697032)",,
186283572,residential,False,True,61.898,2,5,"LINESTRING (120.6882241 14.9719412, 120.6883681 14.9714022)",,
822387781,residential,False,False,27.855000000000004,,,"LINESTRING (120.6882241 14.9719412, 120.6883251 14.9719546, 120.6883523 14.9719574, 120.6883714 14.9719555, 120.6884415 14.9718726)",,
186283572,residential,False,False,53.982,2,5,"LINESTRING (120.6883849 14.970917, 120.6883681 14.9714022)",,
822386540,residential,False,False,29.867,,,"LINESTRING (120.6883849 14.970917, 120.6886379 14.9708056)",,
"[186283572, 892335470, 186283567]",residential,False,True,32.343,"['1', '2']","['4', '5']","LINESTRING (120.6883849 14.970917, 120.6883582 14.9707826, 120.6883245 14.9706624, 120.6883109 14.970636)",yes,
887937216,residential,False,False,53.961,,,"LINESTRING (120.6880409 14.9690865, 120.6876211 14.969353)",,
892335470,residential,False,True,46.395,2,5,"LINESTRING (120.6878559 14.9697032, 120.6876211 14.969353)",,
823305802,residential,False,False,58.41,,,"LINESTRING (120.6878559 14.9697032, 120.6880023 14.9696487, 120.6880184 14.9696487, 120.6880519 14.9696513, 120.688072 14.9696513, 120.6881109 14.9696371, 120.6881551 14.9695995, 120.6881873 14.9695606, 120.6882142 14.9695386, 120.688241 14.9695217, 120.6883268 14.9694764)",,
892335470,residential,False,False,51.788,2,5,"LINESTRING (120.6878559 14.9697032, 120.6880249 14.9699779, 120.6880933 14.9701083)",,
186283572,residential,False,False,61.898,2,5,"LINESTRING (120.6883681 14.9714022, 120.6882241 14.9719412)",,
186283572,residential,False,True,53.982,2,5,"LINESTRING (120.6883681 14.9714022, 120.6883849 14.970917)",,
822386542,residential,False,False,61.794000000000004,,,"LINESTRING (120.6883681 14.9714022, 120.6887746 14.9714347, 120.6889417 14.9714438)",,
817451458,secondary,False,False,43.024,2,6,"LINESTRING (120.6866688 14.9726274, 120.6865943 14.9724668, 120.6864919 14.9722805)",,Santo Tomas-Minalin Road
112685658,residential,False,True,130.039,,,"LINESTRING (120.6883109 14.970636, 120.6883677 14.9706188, 120.6885065 14.9705621, 120.6885877 14.9705317, 120.6886527 14.9705032, 120.6886657 14.970474, 120.6884627 14.970056, 120.6883434 14.9697577)",,
"[186283572, 892335470, 186283567]",residential,False,False,32.342999999999996,"['1', '2']","['4', '5']","LINESTRING (120.6883109 14.970636, 120.6883245 14.9706624, 120.6883582 14.9707826, 120.6883849 14.970917)",yes,
892335470,residential,False,True,63.163000000000004,2,5,"LINESTRING (120.6883109 14.970636, 120.6882328 14.9704492, 120.6880933 14.9701083)",,
462556578,residential,False,True,58.002,2,4,"LINESTRING (120.6838735 14.9653784, 120.6843393 14.9656422)",,
112642281,residential,False,True,39.443,2,5,"LINESTRING (120.6843393 14.9656422, 120.6845218 14.9653344)",,
462556578,residential,False,False,58.002,2,4,"LINESTRING (120.6843393 14.9656422, 120.6838735 14.9653784)",,
462556578,residential,False,True,91.284,2,4,"LINESTRING (120.6843393 14.9656422, 120.685049 14.9660937)",,
112642281,residential,False,False,38.783,2,5,"LINESTRING (120.6843393 14.9656422, 120.6842537 14.9657983, 120.6841695 14.96595)",,
112642295,residential,False,False,40.718,2,4,"LINESTRING (120.685049 14.9660937, 120.684825 14.9663891)",,
112642295,residential,False,True,41.865,2,4,"LINESTRING (120.685049 14.9660937, 120.6852782 14.9657892)",,
462556578,residential,False,False,91.284,2,4,"LINESTRING (120.685049 14.9660937, 120.6843393 14.9656422)",,
"[888363640, 112683621]",residential,False,False,123.20399999999998,2,"['4', '5']","LINESTRING (120.6853843 14.9691231, 120.6852248 14.9689193, 120.6851489 14.9688369, 120.6850652 14.968769, 120.6849848 14.9687223, 120.6848976 14.9686861, 120.6848413 14.9686874, 120.6847825 14.9687179, 120.6845362 14.9689543)",,
112683621,residential,False,True,110.187,2,5,"LINESTRING (120.6853843 14.9691231, 120.6857197 14.96956, 120.6859887 14.9699237)",,
"[887384020, 112683821]",residential,False,False,171.398,2,5,"LINESTRING (120.6853843 14.9691231, 120.6857045 14.9688388, 120.6857556 14.9687988, 120.6857964 14.9687945, 120.685843 14.9688416, 120.6860884 14.9691242, 120.6864336 14.9696037)",,
792029417,residential,False,True,179.789,2,4,"LINESTRING (120.6845362 14.9689543, 120.6850452 14.9695891, 120.6855645 14.97023)",,
"[888363640, 112683621]",residential,False,True,123.204,2,"['4', '5']","LINESTRING (120.6845362 14.9689543, 120.6847825 14.9687179, 120.6848413 14.9686874, 120.6848976 14.9686861, 120.6849848 14.9687223, 120.6850652 14.968769, 120.6851489 14.9688369, 120.6852248 14.9689193, 120.6853843 14.9691231)",,
888363641,residential,False,False,49.858999999999995,2,4,"LINESTRING (120.6845362 14.9689543, 120.6844959 14.9689608, 120.684457 14.9689867, 120.6843879 14.9690612, 120.6843349 14.9691184, 120.6842061 14.9692573)",,
112642281,residential,False,False,24.677,2,5,"LINESTRING (120.6846361 14.9651419, 120.6845218 14.9653344)",,
112642281,residential,False,True,15.301,2,5,"LINESTRING (120.6846361 14.9651419, 120.684719 14.96503)",,
818182618,residential,False,True,53.075,2,4,"LINESTRING (120.6846361 14.9651419, 120.6842251 14.964877)",,
818182618,residential,False,False,53.075,2,4,"LINESTRING (120.6842251 14.964877, 120.6846361 14.9651419)",,
822386540,residential,False,True,29.867,,,"LINESTRING (120.6886379 14.9708056, 120.6883849 14.970917)",,
822386541,residential,False,True,25.788,,,"LINESTRING (120.6888424 14.971653, 120.688884 14.9715967, 120.6889417 14.9714438)",,
822386539,residential,False,True,40.498999999999995,,,"LINESTRING (120.6889906 14.9710829, 120.6889464 14.9713679, 120.6889417 14.9714438)",,
822386539,residential,False,False,40.498999999999995,,,"LINESTRING (120.6889417 14.9714438, 120.6889464 14.9713679, 120.6889906 14.9710829)",,
822386541,residential,False,False,25.788,,,"LINESTRING (120.6889417 14.9714438, 120.688884 14.9715967, 120.6888424 14.971653)",,
822386542,residential,False,True,61.794000000000004,,,"LINESTRING (120.6889417 14.9714438, 120.6887746 14.9714347, 120.6883681 14.9714022)",,
822387781,residential,False,True,27.855,,,"LINESTRING (120.6884415 14.9718726, 120.6883714 14.9719555, 120.6883523 14.9719574, 120.6883251 14.9719546, 120.6882241 14.9719412)",,
823298720,residential,False,True,69.423,2,4,"LINESTRING (120.6846643 14.9683803, 120.6840538 14.9681755)",,
112642739,residential,True,False,74.415,2,6,"LINESTRING (120.6840538 14.9681755, 120.6838568 14.9688171)",,
823298720,residential,False,False,69.423,2,4,"LINESTRING (120.6840538 14.9681755, 120.6846643 14.9683803)",,
"[112642642, 823305803, 823305804]",residential,False,True,54.531,2,5,"LINESTRING (120.6841793 14.9676178, 120.6841765 14.9675413, 120.6842044 14.9673357, 120.6842185 14.967241, 120.6842348 14.9671313)",yes,
112642739,residential,True,False,63.75999999999999,2,6,"LINESTRING (120.6841793 14.9676178, 120.6841761 14.9677364, 120.6841329 14.9679037, 120.6840538 14.9681755)",,
112685052,residential,False,False,510.397,2,5,"LINESTRING (120.6841793 14.9676178, 120.6842415 14.9676115, 120.6842979 14.9676141, 120.6845957 14.9676536, 120.6847621 14.967682, 120.6849311 14.9677105, 120.6850934 14.9677429, 120.6854191 14.9678428, 120.6856272 14.9679295, 120.6857879 14.9680138, 120.6860547 14.9682081, 120.6863378 14.9684608, 120.6864452 14.9685682, 120.6868728 14.9690399, 120.6872043 14.9694531, 120.6874122 14.9696934, 120.6875663 14.9699195, 120.6877855 14.9702491)",,
887577260,residential,False,True,113.133,2,6,"LINESTRING (120.6841793 14.9676178, 120.684096 14.9676148, 120.6831364 14.9674793)",,
823305799,residential,False,True,39.278999999999996,,,"LINESTRING (120.6841224 14.9667531, 120.6840514 14.9669345, 120.6840129 14.9670894)",,
41105224,residential,False,False,24.288,2,5,"LINESTRING (120.6840129 14.9670894, 120.6842348 14.9671313)",,
41105224,residential,False,True,27.465,2,5,"LINESTRING (120.6840129 14.9670894, 120.6837641 14.9670325)",,
823305799,residential,False,False,39.278999999999996,,,"LINESTRING (120.6840129 14.9670894, 120.6840514 14.9669345, 120.6841224 14.9667531)",,
823305800,residential,False,True,57.813,,,"LINESTRING (120.6843598 14.9646114, 120.6848078 14.9648995)",,
112642281,residential,False,False,17.366,2,5,"LINESTRING (120.6848078 14.9648995, 120.684719 14.96503)",,
823305800,residential,False,False,57.813,,,"LINESTRING (120.6848078 14.9648995, 120.6843598 14.9646114)",,
"[112642296, 112642281]",residential,False,True,71.531,2,"['4', '5']","LINESTRING (120.6848078 14.9648995, 120.6849014 14.9647644, 120.685297 14.965056)",,
"[889113033, 112643081, 889984199]",residential,False,False,307.695,"['1', '2']","['4', '2.5']","LINESTRING (120.6875369 14.9651951, 120.6875007 14.9652495, 120.6872338 14.9655624, 120.6869479 14.9659473, 120.6864915 14.9665686, 120.6863742 14.9667802, 120.686162 14.9671199, 120.6859461 14.9674898)",,
823305802,residential,False,True,58.41,,,"LINESTRING (120.6883268 14.9694764, 120.688241 14.9695217, 120.6882142 14.9695386, 120.6881873 14.9695606, 120.6881551 14.9695995, 120.6881109 14.9696371, 120.688072 14.9696513, 120.6880519 14.9696513, 120.6880184 14.9696487, 120.6880023 14.9696487, 120.6878559 14.9697032)",,
