osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,bridge
920624512,Jose Romero Street,tertiary,False,False,58.937,,,"LINESTRING (123.1579841 9.5148239, 123.1578455 9.515336)",,
1041967827,Real Street,residential,False,True,96.032,,,"LINESTRING (123.1579841 9.5148239, 123.1588399 9.5150069)",,
1185535738,Magallanes Street,trunk,False,True,135.76,2,7,"LINESTRING (123.1579841 9.5148239, 123.1577267 9.5147766, 123.156767 9.5146008)",,
1185535739,Magallanes Street,trunk,False,True,106.55699999999999,2,7,"LINESTRING (123.1579841 9.5148239, 123.15844 9.5140678, 123.1584839 9.5140022)",,
276823527,Pacifico Street,tertiary,False,False,60.036,,,"LINESTRING (123.1546463 9.5141952, 123.1545324 9.5147233)",,
1041967828,Magallanes Street,trunk,False,True,12.685,2,7,"LINESTRING (123.1546463 9.5141952, 123.1545307 9.5141913)",,
1041967828,Magallanes Street,trunk,False,False,142.874,2,7,"LINESTRING (123.1546463 9.5141952, 123.1553631 9.5143236, 123.1559274 9.5144288)",,
1185535740,Nono Limbaga Drive,tertiary,False,True,154.105,,,"LINESTRING (123.1584839 9.5140022, 123.1598567 9.5142982)",,
367185160,Nono Limbaga Drive,unclassified,False,False,169.257,,,"LINESTRING (123.1584839 9.5140022, 123.1580562 9.5138458, 123.1570378 9.5134703)",,
813855014,Magallanes Street,trunk,False,True,254.021,2,7,"LINESTRING (123.1584839 9.5140022, 123.1585468 9.5138924, 123.1594172 9.5124699, 123.1595349 9.5122973, 123.1596911 9.5120529)",,
1185535739,Magallanes Street,trunk,False,False,106.55699999999999,2,7,"LINESTRING (123.1584839 9.5140022, 123.15844 9.5140678, 123.1579841 9.5148239)",,
276823510,Washington Street,tertiary,False,True,45.493,,,"LINESTRING (123.1529375 9.5146485, 123.1528518 9.5150488)",,
1226890638,Washington Street,primary,False,True,51.061,2,711,"LINESTRING (123.1529375 9.5146485, 123.1530327 9.514199)",50,
1041967828,Magallanes Street,trunk,False,False,36.479,2,7,"LINESTRING (123.1529375 9.5146485, 123.1530774 9.5146659, 123.1531708 9.5146718, 123.1532683 9.5146617)",,
1041967828,Magallanes Street,trunk,False,True,42.727,2,7,"LINESTRING (123.1536397 9.5145456, 123.1532683 9.5146617)",,
276823468,Mabini Street,residential,False,False,100.268,,,"LINESTRING (123.1536397 9.5145456, 123.1537386 9.5145916, 123.1545324 9.5147233)",,
1041967828,Magallanes Street,trunk,False,False,105.535,2,7,"LINESTRING (123.1536397 9.5145456, 123.154322 9.5142494, 123.1545307 9.5141913)",,
924908188,Legaspi Street,tertiary,False,True,57.211,,,"LINESTRING (123.156767 9.5146008, 123.1566677 9.5151059)",,
276823472,Legaspi Street,tertiary,False,True,129.179,,,"LINESTRING (123.156767 9.5146008, 123.1568831 9.5140818, 123.1569139 9.5139665, 123.1570378 9.5134703)",,
1041967828,Magallanes Street,trunk,False,True,94.042,2,7,"LINESTRING (123.156767 9.5146008, 123.1559629 9.5144354, 123.1559274 9.5144288)",,
1185535738,Magallanes Street,trunk,False,False,135.76,2,7,"LINESTRING (123.156767 9.5146008, 123.1577267 9.5147766, 123.1579841 9.5148239)",,
1041967828,Magallanes Street,trunk,False,False,42.727,2,7,"LINESTRING (123.1532683 9.5146617, 123.1536397 9.5145456)",,
276823498,,residential,False,False,139.12,,,"LINESTRING (123.1532683 9.5146617, 123.1534246 9.5147514, 123.1544897 9.5149692)",,
1041967828,Magallanes Street,trunk,False,True,36.479,2,7,"LINESTRING (123.1532683 9.5146617, 123.1531708 9.5146718, 123.1530774 9.5146659, 123.1529375 9.5146485)",,
1041967828,Magallanes Street,trunk,False,False,12.685,2,7,"LINESTRING (123.1545307 9.5141913, 123.1546463 9.5141952)",,
1041967828,Magallanes Street,trunk,False,True,105.535,2,7,"LINESTRING (123.1545307 9.5141913, 123.154322 9.5142494, 123.1536397 9.5145456)",,
903362230,Rizal Street,tertiary,False,False,117.891,2,,"LINESTRING (123.1574967 9.5164303, 123.1564522 9.5161795)",,
