osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,ref
98708533,Aquino Street,residential,False,False,28.575,"LINESTRING (121.4844591 14.3609225, 121.4843836 14.3609212, 121.4841941 14.3609308)",,,,
699629561,J.P. Rizal Street,secondary,False,False,135.8,"LINESTRING (121.4844591 14.3609225, 121.4845473 14.3606245, 121.4845782 14.36046, 121.4845804 14.3603254, 121.4845727 14.3602211, 121.4845648 14.3601324, 121.4845583 14.3600294, 121.4845372 14.3597174)",2,40,,
699629561,J.P. Rizal Street,secondary,False,True,163.29,"LINESTRING (121.4844591 14.3609225, 121.4844175 14.3612612, 121.4844331 14.3614009, 121.4844516 14.361508, 121.4844725 14.3615764, 121.4845151 14.3617502, 121.4845252 14.3618654, 121.4845207 14.3619543, 121.4845086 14.362042, 121.4844806 14.3621637, 121.4844383 14.3623177, 121.4844217 14.3623663)",2,40,,
63546519,E. Quesada Street,residential,False,True,45.161,"LINESTRING (121.4828229 14.3669963, 121.4824107 14.3669221)",,,,
110353303,J.P. Rizal Street,secondary,False,False,103.82600000000001,"LINESTRING (121.4828229 14.3669963, 121.4829171 14.3667817, 121.4829829 14.3666282, 121.48311 14.3663109, 121.4831632 14.3661239)",2,40,,
35601374,H. Aseoche Street,residential,False,True,23.597,"LINESTRING (121.4809317 14.3640335, 121.4809295 14.3642457)",1,,,
"[54357274, 145409250]","['F. Sario Street', 'H. Aseoche Street']",tertiary,True,False,111.23699999999998,"LINESTRING (121.4809317 14.3640335, 121.4809964 14.3637676, 121.4810314 14.3637913, 121.4817198 14.3638387, 121.4817376 14.3638393)",2,,,
60970505,T. Valdellon Street,residential,False,True,7.04,"LINESTRING (121.4824107 14.3669221, 121.4824096 14.3668588)",,,,
63546519,E. Quesada Street,residential,False,False,45.161,"LINESTRING (121.4824107 14.3669221, 121.4828229 14.3669963)",,,,
60757368,Claro M. Recto Street,residential,False,False,105.87899999999999,"LINESTRING (121.4843017 14.3622914, 121.4842706 14.3622747, 121.4841955 14.3622442, 121.4840346 14.3621981, 121.4839657 14.3622868, 121.4839212 14.3623615, 121.4838985 14.3623996, 121.4837913 14.3626174, 121.4837054 14.3627924)",,,,
61955180,Cajumban Street,residential,False,False,153.943,"LINESTRING (121.4843017 14.3622914, 121.4842723 14.3621605, 121.4842471 14.3619811, 121.4841887 14.3617429, 121.4841664 14.3616706, 121.4841568 14.3616254, 121.4841548 14.361595, 121.4841479 14.3615452, 121.4841399 14.3614919, 121.4841473 14.3613978, 121.4842122 14.3610687, 121.4841941 14.3609308)",,,,
61955180,Cajumban Street,residential,False,True,15.378,"LINESTRING (121.4843017 14.3622914, 121.4843747 14.3623371, 121.4844217 14.3623663)",,,,
145409258,Maytoong,residential,False,False,29.602,"LINESTRING (121.4822309 14.3638695, 121.4822748 14.3636067)",,,,
145409250,F. Sario Street,tertiary,True,False,71.113,"LINESTRING (121.4822309 14.3638695, 121.482281 14.3638742, 121.4826677 14.3639006, 121.4828891 14.3639186)",,,,
"[57017064, 890008021, 890008022]",Dolores Street,residential,False,False,10.884,"LINESTRING (121.4796827 14.3642889, 121.4796827 14.3642781, 121.4796858 14.3642086, 121.4796879 14.3641912)",,,yes,
"[54357837, 71881839]","['J. Tinawin Street', 'Dolores Street']",residential,False,"[False, True]",162.97000000000003,"LINESTRING (121.4796827 14.3642889, 121.479677 14.3645114, 121.4799087 14.3645217, 121.4801151 14.3645309, 121.4802905 14.3645387, 121.4803356 14.3645407, 121.4804916 14.3645476, 121.4806612 14.3645552, 121.4809588 14.3645684)",,,,
96025043,A. Bonifacio Street,residential,False,True,140.909,"LINESTRING (121.4796827 14.3642889, 121.4799217 14.3642988, 121.4803588 14.3643504, 121.4805042 14.3643565, 121.4806996 14.3643647, 121.4809146 14.3643757, 121.4809866 14.3643802)",,,,
145409266,P. Paterno Street,residential,False,True,57.694,"LINESTRING (121.4834342 14.3638075, 121.4829055 14.3637245)",,,,
147226683,Claro M. Recto Street,residential,False,False,18.572,"LINESTRING (121.4834342 14.3638075, 121.4834134 14.3639733)",,,,
147226683,Claro M. Recto Street,residential,False,True,35.037,"LINESTRING (121.4834342 14.3638075, 121.4834999 14.3634989)",,,,
145409240,Adea Street,residential,False,False,130.89600000000002,"LINESTRING (121.4845778 14.3646347, 121.4843182 14.3646185, 121.4840117 14.3646013, 121.4837053 14.3645828, 121.4833643 14.3645857)",,,,
"[61954569, 699521507]","['P. Gomez Street', 'Isabalan Street']",residential,False,"[False, True]",154.834,"LINESTRING (121.4845778 14.3646347, 121.4845679 14.3647805, 121.4845496 14.3649242, 121.4842871 14.3648907, 121.4840293 14.3648623, 121.4837766 14.3648189, 121.4834205 14.3648093)",,,,
699521507,Isabalan Street,residential,False,True,35.487,"LINESTRING (121.4845778 14.3646347, 121.4846051 14.3645153, 121.4846221 14.3644437, 121.484629 14.3643857, 121.4846207 14.3643212)",,,,
145409242,M.N. Agbada Street,residential,False,False,53.585,"LINESTRING (121.4828183 14.3645367, 121.483307 14.3644467)",,,,
145409242,M.N. Agbada Street,residential,False,True,62.072,"LINESTRING (121.4828183 14.3645367, 121.4827017 14.3645416, 121.4824928 14.3645464, 121.4822459 14.364505)",,,,
"[60769760, 145409244]","['Baisas', 'P. Gomez Extension']",residential,False,"[False, True]",91.116,"LINESTRING (121.4828183 14.3645367, 121.482845 14.3647972, 121.4831599 14.3648036, 121.4834205 14.3648093)",,,,
60970505,T. Valdellon Street,residential,False,True,48.226,"LINESTRING (121.4828499 14.3657454, 121.4827907 14.3653155)",,,,
60970505,T. Valdellon Street,residential,False,False,37.426,"LINESTRING (121.4828499 14.3657454, 121.4828199 14.3659108, 121.4827658 14.3660711)",,,,
61955941,Cagandahan Street,residential,False,True,52.923,"LINESTRING (121.4828499 14.3657454, 121.4829361 14.3657178, 121.4830432 14.3656911, 121.483172 14.3656567, 121.4833167 14.3655994)",,,,
145409239,Acyatan Street,residential,False,True,99.229,"LINESTRING (121.4846675 14.3640743, 121.4842345 14.3640286, 121.4837521 14.3639745)",,,,
"[145409248, 699521507, 699521508]","['Dandana Street', 'Isabalan Street', 'Dandana']",residential,False,False,27.918,"LINESTRING (121.4846675 14.3640743, 121.4846512 14.3641515, 121.4846395 14.3642089, 121.4846207 14.3643212)",,,yes,
"[145409248, 60758345]","['Dandana Street', 'B. Bagu Street']",residential,False,True,131.59199999999998,"LINESTRING (121.4846675 14.3640743, 121.4846776 14.3640097, 121.4846913 14.3639554, 121.4847363 14.3638434, 121.4848159 14.3636334, 121.4845593 14.3635321, 121.484118 14.363392)",,,,
96025041,Cads Street,residential,False,True,143.78199999999998,"LINESTRING (121.4846207 14.3643212, 121.4843342 14.3643383, 121.4841082 14.3643447, 121.4838215 14.3643427, 121.4837595 14.3643395, 121.4834162 14.3643552, 121.4832885 14.364374)",,,,
699521507,Isabalan Street,residential,False,False,35.487,"LINESTRING (121.4846207 14.3643212, 121.484629 14.3643857, 121.4846221 14.3644437, 121.4846051 14.3645153, 121.4845778 14.3646347)",,,,
"[145409248, 699521507, 699521508]","['Dandana Street', 'Isabalan Street', 'Dandana']",residential,False,True,27.918,"LINESTRING (121.4846207 14.3643212, 121.4846395 14.3642089, 121.4846512 14.3641515, 121.4846675 14.3640743)",,,yes,
145409255,E. Jacinto Street,residential,False,False,37.983,"LINESTRING (121.4826321 14.3634256, 121.4829845 14.3634373)",,,,
145409255,E. Jacinto Street,residential,False,True,36.093,"LINESTRING (121.4826321 14.3634256, 121.4822979 14.3634489)",,,,
145409249,Director Dans Street,residential,False,True,60.769000000000005,"LINESTRING (121.4826321 14.3634256, 121.4826465 14.363264, 121.4826772 14.3631025, 121.4827404 14.3628911)",,,,
145409255,E. Jacinto Street,residential,False,False,36.093,"LINESTRING (121.4822979 14.3634489, 121.4826321 14.3634256)",,,,
145409255,E. Jacinto Street,residential,False,True,57.803,"LINESTRING (121.4822979 14.3634489, 121.4817613 14.3634461)",,,,
145409258,Maytoong,residential,False,True,17.722,"LINESTRING (121.4822979 14.3634489, 121.4822748 14.3636067)",,,,
145409254,J. Luna Street,residential,False,False,42.062,"LINESTRING (121.4827404 14.3628911, 121.4831119 14.3630076)",1,,,
145409249,Director Dans Street,residential,False,False,60.769000000000005,"LINESTRING (121.4827404 14.3628911, 121.4826772 14.3631025, 121.4826465 14.363264, 121.4826321 14.3634256)",,,,
145409272,J. Luna Street,residential,False,False,87.277,"LINESTRING (121.4827404 14.3628911, 121.4823366 14.3627677, 121.4819737 14.362638)",,,,
98966515,Almeda,residential,False,False,23.422,"LINESTRING (121.4809588 14.3645684, 121.4809309 14.3647773)",,,,
145409243,Almeda,residential,False,True,21.14,"LINESTRING (121.4809588 14.3645684, 121.4809866 14.3643802)",,,,
"[54357837, 71881839]","['J. Tinawin Street', 'Dolores Street']",residential,False,"[False, True]",162.97,"LINESTRING (121.4809588 14.3645684, 121.4806612 14.3645552, 121.4804916 14.3645476, 121.4803356 14.3645407, 121.4802905 14.3645387, 121.4801151 14.3645309, 121.4799087 14.3645217, 121.479677 14.3645114, 121.4796827 14.3642889)",,,,
98966515,Almeda,residential,False,True,23.422,"LINESTRING (121.4809309 14.3647773, 121.4809588 14.3645684)",,,,
145409258,Maytoong,residential,False,False,17.722,"LINESTRING (121.4822748 14.3636067, 121.4822979 14.3634489)",,,,
145409258,Maytoong,residential,False,True,29.602,"LINESTRING (121.4822748 14.3636067, 121.4822309 14.3638695)",,,,
145409266,P. Paterno Street,residential,False,False,69.19,"LINESTRING (121.4822748 14.3636067, 121.4829055 14.3637245)",,,,
145409266,P. Paterno Street,residential,False,True,56.294,"LINESTRING (121.4822748 14.3636067, 121.482149 14.3635866, 121.4820897 14.3635782, 121.4819992 14.3635668, 121.4817571 14.3635381)",,,,
61955180,Cajumban Street,residential,False,True,153.94299999999998,"LINESTRING (121.4841941 14.3609308, 121.4842122 14.3610687, 121.4841473 14.3613978, 121.4841399 14.3614919, 121.4841479 14.3615452, 121.4841548 14.361595, 121.4841568 14.3616254, 121.4841664 14.3616706, 121.4841887 14.3617429, 121.4842471 14.3619811, 121.4842723 14.3621605, 121.4843017 14.3622914)",,,,
98708533,Aquino Street,residential,False,True,28.575,"LINESTRING (121.4841941 14.3609308, 121.4843836 14.3609212, 121.4844591 14.3609225)",,,,
699444110,C. Milan Street,residential,False,False,145.141,"LINESTRING (121.4841941 14.3609308, 121.48418 14.3608444, 121.484194 14.3607177, 121.4841727 14.3605688, 121.4841595 14.3603948, 121.4841288 14.3602773, 121.4840673 14.3601364, 121.484032 14.3600788, 121.4840236 14.3600459, 121.4840098 14.3599739, 121.4840439 14.3598373, 121.484057 14.3597918, 121.4840928 14.359667)",,,,
699444111,Aquino Street,residential,False,False,17.575000000000003,"LINESTRING (121.4841941 14.3609308, 121.48415 14.3609364, 121.484074 14.3609248, 121.4840359 14.3609083)",,,,
345223776,Adao Street,residential,False,False,43.208,"LINESTRING (121.4827658 14.3660711, 121.4831632 14.3661239)",,,,
345223776,Adao Street,residential,False,True,24.421,"LINESTRING (121.4827658 14.3660711, 121.4825439 14.3660261)",,,,
60970505,T. Valdellon Street,residential,False,False,96.584,"LINESTRING (121.4827658 14.3660711, 121.4827226 14.3662088, 121.4826678 14.3663931, 121.4825984 14.3665192, 121.4825102 14.3666204, 121.4824096 14.3668588)",,,,
60970505,T. Valdellon Street,residential,False,True,37.426,"LINESTRING (121.4827658 14.3660711, 121.4828199 14.3659108, 121.4828499 14.3657454)",,,,
110353303,J.P. Rizal Street,secondary,False,False,60.62,"LINESTRING (121.4831632 14.3661239, 121.4833167 14.3655994)",2,40,,
345223776,Adao Street,residential,False,True,43.208,"LINESTRING (121.4831632 14.3661239, 121.4827658 14.3660711)",,,,
110353303,J.P. Rizal Street,secondary,False,True,103.826,"LINESTRING (121.4831632 14.3661239, 121.48311 14.3663109, 121.4829829 14.3666282, 121.4829171 14.3667817, 121.4828229 14.3669963)",2,40,,
110353303,J.P. Rizal Street,secondary,False,True,60.62,"LINESTRING (121.4833167 14.3655994, 121.4831632 14.3661239)",2,40,,
61955941,Cagandahan Street,residential,False,False,52.923,"LINESTRING (121.4833167 14.3655994, 121.483172 14.3656567, 121.4830432 14.3656911, 121.4829361 14.3657178, 121.4828499 14.3657454)",,,,
110353303,J.P. Rizal Street,secondary,False,False,32.297000000000004,"LINESTRING (121.4833167 14.3655994, 121.4834077 14.3653563, 121.4834185 14.3653262)",2,40,,
"[684699264, 96778713, 96778708, 961856942]",Madrinan Street,residential,False,True,19.854,"LINESTRING (121.4817111 14.3644016, 121.481711 14.3643829, 121.4817097 14.3643625, 121.4817105 14.3643103, 121.4817097 14.3642231)",,,yes,
145409254,J. Luna Street,residential,False,False,65.007,"LINESTRING (121.4835687 14.3631444, 121.4841457 14.3633157)",1,,,
145409254,J. Luna Street,residential,False,True,51.504,"LINESTRING (121.4835687 14.3631444, 121.4831119 14.3630076)",1,,,
147226683,Claro M. Recto Street,residential,False,False,40.109,"LINESTRING (121.4835687 14.3631444, 121.4834999 14.3634989)",,,,
147226683,Claro M. Recto Street,residential,False,True,41.819,"LINESTRING (121.4835687 14.3631444, 121.4837054 14.3627924)",,,,
145409255,E. Jacinto Street,residential,False,True,55.939,"LINESTRING (121.4834999 14.3634989, 121.4829845 14.3634373)",,,,
