osmid,ref,highway,oneway,reversed,length,geometry,bridge,name
883880529,502,secondary,False,False,91.305,"LINESTRING (121.9101057 11.8997872, 121.9104917 11.9005163)",,
208246485,502,secondary,False,True,403.427,"LINESTRING (121.9101057 11.8997872, 121.9101735 11.8997766, 121.9102953 11.8997525, 121.9103816 11.8997389, 121.9105564 11.8997143, 121.9106554 11.8996821, 121.910757 11.8996317, 121.9108135 11.8995892, 121.9110996 11.8993487, 121.9114725 11.8989754, 121.9120467 11.8983926, 121.9123589 11.8980138, 121.9125681 11.8977158, 121.9127833 11.8974376)",,
883880506,,tertiary,False,True,63.375,"LINESTRING (121.9101057 11.8997872, 121.9100407 11.8998078, 121.9095874 11.9000452)",,
883880503,,tertiary,False,False,8.014,"LINESTRING (121.9108613 11.9010919, 121.9108334 11.9011586)",,
"[208243042, 208243043, 883880527]",502,secondary,False,False,212.09300000000002,"LINESTRING (121.9108613 11.9010919, 121.91092 11.9010367, 121.9109869 11.9009855, 121.9110677 11.9009313, 121.9111731 11.9008694, 121.9112847 11.900817, 121.9113715 11.9007856, 121.9114792 11.9007477, 121.911655 11.90071, 121.9118425 11.9006583, 121.9121008 11.9006178, 121.9123768 11.9005835, 121.9125516 11.9005621, 121.9126914 11.900548)",yes,Aklan West Road
"[883882090, 883880527]",502,secondary,False,True,37.501999999999995,"LINESTRING (121.9108613 11.9010919, 121.9108232 11.9010762, 121.9107884 11.9010477, 121.9107638 11.9010109, 121.910658 11.90083)",,
208246485,502,secondary,False,False,403.427,"LINESTRING (121.9127833 11.8974376, 121.9125681 11.8977158, 121.9123589 11.8980138, 121.9120467 11.8983926, 121.9114725 11.8989754, 121.9110996 11.8993487, 121.9108135 11.8995892, 121.910757 11.8996317, 121.9106554 11.8996821, 121.9105564 11.8997143, 121.9103816 11.8997389, 121.9102953 11.8997525, 121.9101735 11.8997766, 121.9101057 11.8997872)",,
"[910424482, 910424483, 910424484]",,residential,False,False,135.41700000000003,"LINESTRING (121.9127833 11.8974376, 121.9128679 11.8975249, 121.9129269 11.8976062, 121.9130006 11.8977073, 121.9131093 11.8977847, 121.9132528 11.8978411, 121.9133648 11.8978529, 121.913472 11.8978529, 121.9135411 11.8978608, 121.9136209 11.897952, 121.9137074 11.8981193)",yes,
"[208243042, 208243043, 883880527]",502,secondary,False,True,212.09299999999996,"LINESTRING (121.9126914 11.900548, 121.9125516 11.9005621, 121.9123768 11.9005835, 121.9121008 11.9006178, 121.9118425 11.9006583, 121.911655 11.90071, 121.9114792 11.9007477, 121.9113715 11.9007856, 121.9112847 11.900817, 121.9111731 11.9008694, 121.9110677 11.9009313, 121.9109869 11.9009855, 121.91092 11.9010367, 121.9108613 11.9010919)",yes,Aklan West Road
910424481,,residential,False,False,245.108,"LINESTRING (121.9126914 11.900548, 121.9125862 11.9002544, 121.9124776 11.9000418, 121.912365 11.8998988, 121.9122563 11.8996796, 121.9121724 11.8994617, 121.9122005 11.8992229, 121.9122743 11.8989709, 121.9123668 11.8987413, 121.9124554 11.8985077)",,
