osmid,highway,oneway,reversed,length,geometry,bridge,lanes,name
182640822,residential,False,False,233.036,"LINESTRING (123.1675 7.5743562, 123.1675737 7.574505, 123.1676441 7.5746792, 123.1677917 7.57509, 123.1678802 7.5753466, 123.1679289 7.5754975, 123.1679881 7.5756809, 123.1680538 7.5759109, 123.1680921 7.5760465, 123.1681236 7.5761522, 123.1681524 7.5762379, 123.1681853 7.5763363)",,,
182640822,residential,False,True,189.49499999999995,"LINESTRING (123.1675 7.5743562, 123.1674879 7.5742744, 123.1674778 7.5741714, 123.1674718 7.5740703, 123.1674792 7.573964, 123.1675362 7.573722, 123.167561 7.5736163, 123.1675697 7.5735532, 123.1675697 7.5734827, 123.1675483 7.5732853, 123.1675317 7.5732023, 123.1675094 7.5731052, 123.1674805 7.5729862, 123.167449 7.5728406, 123.1674101 7.5727283, 123.167395 7.5726846)",,,
"[182640826, 859178550, 859178551]",residential,False,True,222.639,"LINESTRING (123.1675 7.5743562, 123.1674302 7.5744087, 123.1672733 7.5745336, 123.1668455 7.5748793, 123.166778 7.574941, 123.16624 7.575433, 123.1661461 7.5755127, 123.1660898 7.5755659, 123.1659879 7.5756802)",yes,,
863569977,residential,False,False,173.985,"LINESTRING (123.1659879 7.5756802, 123.166762 7.5770438)",,,
"[182640826, 859178550, 859178551]",residential,False,False,222.639,"LINESTRING (123.1659879 7.5756802, 123.1660898 7.5755659, 123.1661461 7.5755127, 123.16624 7.575433, 123.166778 7.574941, 123.1668455 7.5748793, 123.1672733 7.5745336, 123.1674302 7.5744087, 123.1675 7.5743562)",yes,,
182640826,residential,False,True,73.757,"LINESTRING (123.1659879 7.5756802, 123.1659114 7.5757593, 123.16589 7.5757802, 123.1656653 7.5760292, 123.1655044 7.5761322)",,,
182640826,residential,False,False,73.75699999999999,"LINESTRING (123.1655044 7.5761322, 123.1656653 7.5760292, 123.16589 7.5757802, 123.1659114 7.5757593, 123.1659879 7.5756802)",,,
200279647,residential,False,True,159.751,"LINESTRING (123.1655044 7.5761322, 123.1654729 7.5763011, 123.1654374 7.5764433, 123.1654306 7.5765144, 123.1654347 7.5765729, 123.1654427 7.5766354, 123.1655051 7.5768435, 123.1656419 7.5774191, 123.1656667 7.5775334)",,,
"[762401537, 200278179, 845649172]",residential,False,"[False, True]",450.89099999999996,"LINESTRING (123.1655044 7.5761322, 123.1653522 7.576198, 123.165253 7.5762213, 123.1651504 7.576224, 123.1648962 7.5761801, 123.1647554 7.5761296, 123.1646233 7.5760684, 123.1645388 7.5760166, 123.1644275 7.5758969, 123.1644087 7.5758541, 123.1643868 7.5758014, 123.1643578 7.5757367, 123.1643336 7.5756723, 123.1643014 7.5755985, 123.1639997 7.5748897, 123.1639963 7.5748627, 123.1640017 7.5748367, 123.1640258 7.5748148, 123.1642713 7.5747143, 123.1644463 7.5746426, 123.1644865 7.57465, 123.1645221 7.5746692, 123.1646434 7.5749072, 123.1647521 7.5751099, 123.164854 7.5753539, 123.1649061 7.5755453, 123.1649095 7.5755682, 123.1649076 7.5755845, 123.1649028 7.5756023, 123.1648339 7.5757361)",,,
182640822,residential,False,False,139.861,"LINESTRING (123.1681853 7.5763363, 123.1683134 7.5766799, 123.1683878 7.57689, 123.1685266 7.5772443, 123.1685601 7.5773274, 123.1685796 7.5773892, 123.1685903 7.5774457, 123.1685912 7.5775227)",,,
182640822,residential,False,True,233.036,"LINESTRING (123.1681853 7.5763363, 123.1681524 7.5762379, 123.1681236 7.5761522, 123.1680921 7.5760465, 123.1680538 7.5759109, 123.1679881 7.5756809, 123.1679289 7.5754975, 123.1678802 7.5753466, 123.1677917 7.57509, 123.1676441 7.5746792, 123.1675737 7.574505, 123.1675 7.5743562)",,,
326531723,secondary,False,False,215.675,"LINESTRING (123.1681853 7.5763363, 123.16916 7.5758559, 123.1699346 7.5754673)",,2,Dumalinao-Margosatubig Road
"[845650763, 845650762, 326531723]",secondary,False,True,130.613,"LINESTRING (123.1681853 7.5763363, 123.1675275 7.5766613, 123.1673974 7.5767278, 123.167124 7.5768587)",yes,2,"['Jct Dumalinao-Margosatubig Road', 'Dumalinao-Margosatubig Road']"
845650761,residential,False,False,116.29100000000001,"LINESTRING (123.1694822 7.5769685, 123.1694368 7.5770116, 123.1693782 7.5770574, 123.1692924 7.5771133, 123.1691113 7.577221, 123.1689859 7.5772789, 123.1687414 7.5774204, 123.1685912 7.5775227)",,,
863569977,residential,False,True,173.985,"LINESTRING (123.166762 7.5770438, 123.1659879 7.5756802)",,,
182640825,unclassified,False,False,147.187,"LINESTRING (123.166762 7.5770438, 123.167333 7.5780904, 123.1673907 7.5782114)",,,
687712231,tertiary,False,True,133.04000000000002,"LINESTRING (123.166762 7.5770438, 123.1658457 7.5774962, 123.1656902 7.5775328, 123.1656667 7.5775334)",,,Zamboanga del Sur Coastal Road
845650763,secondary,False,False,44.897,"LINESTRING (123.166762 7.5770438, 123.1670538 7.5768946, 123.167124 7.5768587)",,2,Jct Dumalinao-Margosatubig Road
947380808,unclassified,False,False,37.157,"LINESTRING (123.1660384 7.5780274, 123.1657096 7.5781011)",,,
182640823,unclassified,False,True,181.60000000000002,"LINESTRING (123.1660384 7.5780274, 123.1660885 7.5781157, 123.1661099 7.5781635, 123.1661274 7.5782599, 123.1661528 7.5786089, 123.1661513 7.5786325, 123.1661461 7.5786531, 123.166128 7.5786717, 123.1660965 7.5786827, 123.1658189 7.5787126, 123.1657961 7.5787086, 123.1657793 7.5787, 123.1657609 7.5786803, 123.1657515 7.5786571, 123.1657096 7.5781011)",,,
947380808,unclassified,False,True,157.70199999999997,"LINESTRING (123.1660384 7.5780274, 123.1662884 7.5779546, 123.1663916 7.577923, 123.1664801 7.5779083, 123.1665775 7.5779143, 123.1667067 7.5779655, 123.1669186 7.5780632, 123.1670795 7.5781436, 123.1671526 7.5781755, 123.1672452 7.5782008, 123.1673907 7.5782114)",,,
947380808,unclassified,False,True,37.157,"LINESTRING (123.1657096 7.5781011, 123.1660384 7.5780274)",,,
182640823,unclassified,False,False,181.60000000000002,"LINESTRING (123.1657096 7.5781011, 123.1657515 7.5786571, 123.1657609 7.5786803, 123.1657793 7.5787, 123.1657961 7.5787086, 123.1658189 7.5787126, 123.1660965 7.5786827, 123.166128 7.5786717, 123.1661461 7.5786531, 123.1661513 7.5786325, 123.1661528 7.5786089, 123.1661274 7.5782599, 123.1661099 7.5781635, 123.1660885 7.5781157, 123.1660384 7.5780274)",,,
182640824,unclassified,False,True,63.499,"LINESTRING (123.1657096 7.5781011, 123.1657036 7.5778206, 123.1657022 7.5777574, 123.1656969 7.5776883, 123.1656881 7.5776218, 123.1656667 7.5775334)",,,
182640825,unclassified,False,False,74.884,"LINESTRING (123.1673907 7.5782114, 123.1674101 7.5782821, 123.1674255 7.5783953, 123.1674376 7.578559, 123.1674477 7.5787467, 123.167456 7.5788803)",,,
182640825,unclassified,False,True,147.187,"LINESTRING (123.1673907 7.5782114, 123.167333 7.5780904, 123.166762 7.5770438)",,,
947380807,residential,False,True,43.407,"LINESTRING (123.1673907 7.5782114, 123.1674839 7.5781828, 123.1677427 7.5780399)",,,
947380808,unclassified,False,False,157.702,"LINESTRING (123.1673907 7.5782114, 123.1672452 7.5782008, 123.1671526 7.5781755, 123.1670795 7.5781436, 123.1669186 7.5780632, 123.1667067 7.5779655, 123.1665775 7.5779143, 123.1664801 7.5779083, 123.1663916 7.577923, 123.1662884 7.5779546, 123.1660384 7.5780274)",,,
200039159,residential,False,False,52.330999999999996,"LINESTRING (123.168789 7.5779495, 123.1687687 7.577907, 123.1687164 7.5778059, 123.1686768 7.5777122, 123.1686117 7.5775886, 123.1685912 7.5775227)",,,
182640822,residential,False,True,139.861,"LINESTRING (123.1685912 7.5775227, 123.1685903 7.5774457, 123.1685796 7.5773892, 123.1685601 7.5773274, 123.1685266 7.5772443, 123.1683878 7.57689, 123.1683134 7.5766799, 123.1681853 7.5763363)",,,
200039159,residential,False,True,52.331,"LINESTRING (123.1685912 7.5775227, 123.1686117 7.5775886, 123.1686768 7.5777122, 123.1687164 7.5778059, 123.1687687 7.577907, 123.168789 7.5779495)",,,
"[845650760, 859178570, 947380807]",residential,False,False,109.79899999999999,"LINESTRING (123.1685912 7.5775227, 123.1683683 7.5776637, 123.168273 7.5777196, 123.1677427 7.5780399)",yes,,
845650761,residential,False,True,116.291,"LINESTRING (123.1685912 7.5775227, 123.1687414 7.5774204, 123.1689859 7.5772789, 123.1691113 7.577221, 123.1692924 7.5771133, 123.1693782 7.5770574, 123.1694368 7.5770116, 123.1694822 7.5769685)",,,
200277839,residential,False,False,147.993,"LINESTRING (123.167124 7.5768587, 123.1677427 7.5780399)",,,
"[845650762, 845650763, 326531723]",secondary,False,False,130.613,"LINESTRING (123.167124 7.5768587, 123.1673974 7.5767278, 123.1675275 7.5766613, 123.1681853 7.5763363)",yes,2,"['Jct Dumalinao-Margosatubig Road', 'Dumalinao-Margosatubig Road']"
845650763,secondary,False,True,44.897,"LINESTRING (123.167124 7.5768587, 123.1670538 7.5768946, 123.166762 7.5770438)",,2,Jct Dumalinao-Margosatubig Road
200277839,residential,False,True,147.993,"LINESTRING (123.1677427 7.5780399, 123.167124 7.5768587)",,,
947380807,residential,False,False,43.407,"LINESTRING (123.1677427 7.5780399, 123.1674839 7.5781828, 123.1673907 7.5782114)",,,
"[845650760, 859178570, 947380807]",residential,False,True,109.79899999999999,"LINESTRING (123.1677427 7.5780399, 123.168273 7.5777196, 123.1683683 7.5776637, 123.1685912 7.5775227)",yes,,
200277838,residential,False,False,120.69400000000002,"LINESTRING (123.1664301 7.5792095, 123.1667984 7.5791482, 123.1668609 7.5791337, 123.1669429 7.5791084, 123.167026 7.5790734, 123.1670911 7.5790392, 123.1671591 7.5789959, 123.1672153 7.5789552, 123.1672543 7.5789275, 123.1672976 7.5789065, 123.1673462 7.5788938, 123.167456 7.5788803)",,,
182640825,unclassified,False,False,68.892,"LINESTRING (123.167456 7.5788803, 123.1674721 7.5790351, 123.1675265 7.5794959)",,,
182640825,unclassified,False,True,74.884,"LINESTRING (123.167456 7.5788803, 123.1674477 7.5787467, 123.1674376 7.578559, 123.1674255 7.5783953, 123.1674101 7.5782821, 123.1673907 7.5782114)",,,
200277838,residential,False,True,120.694,"LINESTRING (123.167456 7.5788803, 123.1673462 7.5788938, 123.1672976 7.5789065, 123.1672543 7.5789275, 123.1672153 7.5789552, 123.1671591 7.5789959, 123.1670911 7.5790392, 123.167026 7.5790734, 123.1669429 7.5791084, 123.1668609 7.5791337, 123.1667984 7.5791482, 123.1664301 7.5792095)",,,
182640825,unclassified,False,True,68.892,"LINESTRING (123.1675265 7.5794959, 123.1674721 7.5790351, 123.167456 7.5788803)",,,
"[762401537, 200278179, 845649172]",residential,False,"[False, True]",450.8910000000001,"LINESTRING (123.1648339 7.5757361, 123.1649028 7.5756023, 123.1649076 7.5755845, 123.1649095 7.5755682, 123.1649061 7.5755453, 123.164854 7.5753539, 123.1647521 7.5751099, 123.1646434 7.5749072, 123.1645221 7.5746692, 123.1644865 7.57465, 123.1644463 7.5746426, 123.1642713 7.5747143, 123.1640258 7.5748148, 123.1640017 7.5748367, 123.1639963 7.5748627, 123.1639997 7.5748897, 123.1643014 7.5755985, 123.1643336 7.5756723, 123.1643578 7.5757367, 123.1643868 7.5758014, 123.1644087 7.5758541, 123.1644275 7.5758969, 123.1645388 7.5760166, 123.1646233 7.5760684, 123.1647554 7.5761296, 123.1648962 7.5761801, 123.1651504 7.576224, 123.165253 7.5762213, 123.1653522 7.576198, 123.1655044 7.5761322)",,,
182640824,unclassified,False,False,63.498999999999995,"LINESTRING (123.1656667 7.5775334, 123.1656881 7.5776218, 123.1656969 7.5776883, 123.1657022 7.5777574, 123.1657036 7.5778206, 123.1657096 7.5781011)",,,
