osmid,oneway,highway,reversed,length,name,geometry,lanes,access,bridge
154636210,False,residential,False,98.645,1912 Street,"LINESTRING (124.8827048 11.1373941, 124.8828526 11.1365189)",2,,
218436474,False,residential,True,97.092,,"LINESTRING (124.8827048 11.1373941, 124.8835714 11.1375927)",,,
154616367,False,residential,True,80.731,,"LINESTRING (124.8838592 11.135947, 124.8837403 11.1366636)",,,
245453011,False,secondary,False,102.084,San Francisco Street,"LINESTRING (124.8838592 11.135947, 124.8829351 11.135803)",2,yes,
245453011,False,secondary,True,89.891,San Francisco Street,"LINESTRING (124.8838592 11.135947, 124.8846743 11.136065)",2,yes,
154616367,False,residential,False,162.39499999999998,,"LINESTRING (124.8838592 11.135947, 124.8839897 11.1353069, 124.8841158 11.1352898, 124.8842472 11.1352951, 124.8848018 11.1353976)",,,
154616370,False,residential,True,98.177,Osmena Street,"LINESTRING (124.8828526 11.1365189, 124.8837403 11.1366636)",,,
154636210,False,residential,False,80.112,1912 Street,"LINESTRING (124.8828526 11.1365189, 124.8829351 11.135803)",2,,
154636210,False,residential,True,98.645,1912 Street,"LINESTRING (124.8828526 11.1365189, 124.8827048 11.1373941)",2,,
154616374,False,residential,False,75.504,,"LINESTRING (124.8846743 11.136065, 124.8848018 11.1353976)",,,
154616374,False,residential,True,85.359,,"LINESTRING (124.8846743 11.136065, 124.8845047 11.1368144)",,,
245453011,False,secondary,False,89.891,San Francisco Street,"LINESTRING (124.8846743 11.136065, 124.8838592 11.135947)",2,yes,
245453011,False,secondary,True,51.982,San Francisco Street,"LINESTRING (124.8846743 11.136065, 124.8851457 11.1361329)",2,yes,
154616367,False,residential,False,80.731,,"LINESTRING (124.8837403 11.1366636, 124.8838592 11.135947)",,,
154616367,False,residential,True,104.942,,"LINESTRING (124.8837403 11.1366636, 124.8835714 11.1375927)",,,
154616370,False,residential,False,98.177,Osmena Street,"LINESTRING (124.8837403 11.1366636, 124.8828526 11.1365189)",,,
154616370,False,residential,True,85.066,Osmena Street,"LINESTRING (124.8837403 11.1366636, 124.8845047 11.1368144)",,,
154616367,False,residential,True,89.849,,"LINESTRING (124.8876469 11.137336, 124.8877819 11.1365389)",,,
"[218436465, 154616367]",False,residential,False,324.154,,"LINESTRING (124.8876469 11.137336, 124.88749 11.138444, 124.8856968 11.1380807)",,,
154616370,False,residential,False,197.993,Osmena Street,"LINESTRING (124.8876469 11.137336, 124.8873823 11.1373026, 124.886466 11.1371543, 124.8858541 11.1370606)",,,
154616370,False,residential,True,195.162,Osmena Street,"LINESTRING (124.8876469 11.137336, 124.8886005 11.1374921, 124.88872 11.1370587, 124.8887775 11.1367056)",,,
154616370,False,residential,False,85.066,Osmena Street,"LINESTRING (124.8845047 11.1368144, 124.8837403 11.1366636)",,,
154616370,False,residential,True,73.964,Osmena Street,"LINESTRING (124.8845047 11.1368144, 124.8851743 11.1369184)",,,
154616374,False,residential,False,85.359,,"LINESTRING (124.8845047 11.1368144, 124.8846743 11.136065)",,,
154616374,False,residential,True,110.424,,"LINESTRING (124.8845047 11.1368144, 124.8843234 11.1377914)",,,
154616367,False,residential,True,105.061,,"LINESTRING (124.8870073 11.1358385, 124.8860614 11.1356614)",,,
154636212,False,residential,True,66.21,,"LINESTRING (124.8870073 11.1358385, 124.8869385 11.1364301)",,,
154616367,False,residential,False,144.315,,"LINESTRING (124.8870073 11.1358385, 124.8876095 11.1359823, 124.8878253 11.1360899, 124.8878293 11.1361978, 124.8877819 11.1365389)",,,
154616367,False,residential,False,105.061,,"LINESTRING (124.8860614 11.1356614, 124.8870073 11.1358385)",,,
154616367,False,residential,True,86.574,,"LINESTRING (124.8860614 11.1356614, 124.8852856 11.1354978)",,,
457668500,False,primary,True,68.694,Pastrana Road,"LINESTRING (124.8860614 11.1356614, 124.8859593 11.136271)",,,
"[248796328, 248796329, 247922257]",False,primary,True,304.184,Pastrana-Dagami Road,"LINESTRING (124.8860614 11.1356614, 124.8861453 11.1352953, 124.8862013 11.1350123, 124.8863786 11.1339133, 124.8864351 11.1332642, 124.8864524 11.1330765, 124.8864618 11.1329574)",,,yes
154616367,False,residential,False,104.942,,"LINESTRING (124.8835714 11.1375927, 124.8837403 11.1366636)",,,
218436465,False,residential,True,84.967,,"LINESTRING (124.8835714 11.1375927, 124.8843234 11.1377914)",,,
218436474,False,residential,False,97.092,,"LINESTRING (124.8835714 11.1375927, 124.8827048 11.1373941)",,,
457668500,False,primary,True,114.721,Pastrana Road,"LINESTRING (124.8858541 11.1370606, 124.8856968 11.1380807)",,,
154616370,False,residential,False,75.875,Osmena Street,"LINESTRING (124.8858541 11.1370606, 124.8855566 11.1370098, 124.8851743 11.1369184)",,,
154616370,False,residential,True,197.993,Osmena Street,"LINESTRING (124.8858541 11.1370606, 124.886466 11.1371543, 124.8873823 11.1373026, 124.8876469 11.137336)",,,
457668500,False,primary,False,88.547,Pastrana Road,"LINESTRING (124.8858541 11.1370606, 124.8859027 11.1366846, 124.8859593 11.136271)",,,
131747763,False,secondary,False,92.808,San Francisco Street,"LINESTRING (124.8877819 11.1365389, 124.8869385 11.1364301)",2,yes,
131747763,False,secondary,True,110.191,San Francisco Street,"LINESTRING (124.8877819 11.1365389, 124.8887775 11.1367056)",2,yes,
154616367,False,residential,False,89.849,,"LINESTRING (124.8877819 11.1365389, 124.8876469 11.137336)",,,
154616367,False,residential,True,144.315,,"LINESTRING (124.8877819 11.1365389, 124.8878293 11.1361978, 124.8878253 11.1360899, 124.8876095 11.1359823, 124.8870073 11.1358385)",,,
154616374,False,residential,False,110.424,,"LINESTRING (124.8843234 11.1377914, 124.8845047 11.1368144)",,,
218436465,False,residential,False,84.967,,"LINESTRING (124.8843234 11.1377914, 124.8835714 11.1375927)",,,
218436465,False,residential,True,72.685,,"LINESTRING (124.8843234 11.1377914, 124.8849768 11.137919)",,,
131747763,False,secondary,False,110.191,San Francisco Street,"LINESTRING (124.8887775 11.1367056, 124.8877819 11.1365389)",2,yes,
131747763,False,secondary,True,223.18400000000003,San Francisco Street,"LINESTRING (124.8887775 11.1367056, 124.889542 11.1368594, 124.890226 11.1369427, 124.8907992 11.1369984)",2,yes,
154616370,False,residential,False,195.162,Osmena Street,"LINESTRING (124.8887775 11.1367056, 124.88872 11.1370587, 124.8886005 11.1374921, 124.8876469 11.137336)",,,
154636210,False,residential,True,80.112,1912 Street,"LINESTRING (124.8829351 11.135803, 124.8828526 11.1365189)",2,,
245453011,False,secondary,True,102.084,San Francisco Street,"LINESTRING (124.8829351 11.135803, 124.8838592 11.135947)",2,yes,
"[245388417, 154636201, 245453023]",False,secondary,False,104.346,"['1912 Street', 'Pastrana - Tingib Road']","LINESTRING (124.8829351 11.135803, 124.8829513 11.1354814, 124.8829617 11.1352645, 124.8829523 11.1350849, 124.8828888 11.1348745)",2,,yes
131747763,False,secondary,True,92.808,San Francisco Street,"LINESTRING (124.8869385 11.1364301, 124.8877819 11.1365389)",2,yes,
154636212,False,residential,False,66.21,,"LINESTRING (124.8869385 11.1364301, 124.8870073 11.1358385)",,,
131747763,False,secondary,False,108.287,San Francisco Street,"LINESTRING (124.8869385 11.1364301, 124.8865816 11.1363731, 124.8859593 11.136271)",2,yes,
154616367,False,residential,False,86.574,,"LINESTRING (124.8852856 11.1354978, 124.8860614 11.1356614)",,,
154616367,False,residential,True,53.946,,"LINESTRING (124.8852856 11.1354978, 124.8848018 11.1353976)",,,
221294993,False,residential,False,72.251,,"LINESTRING (124.8852856 11.1354978, 124.8851457 11.1361329)",,,
221294993,False,residential,True,72.251,,"LINESTRING (124.8851457 11.1361329, 124.8852856 11.1354978)",,,
245453011,False,secondary,False,51.982,San Francisco Street,"LINESTRING (124.8851457 11.1361329, 124.8846743 11.136065)",2,yes,
245453011,False,secondary,True,90.187,San Francisco Street,"LINESTRING (124.8851457 11.1361329, 124.8856978 11.136245, 124.8859593 11.136271)",2,yes,
908699879,False,residential,True,141.662,,"LINESTRING (124.8909116 11.1378028, 124.891233 11.1378122, 124.8912545 11.1377859, 124.8912813 11.1373806, 124.8912491 11.1373517, 124.8907642 11.1373443)",,,
908699884,False,residential,False,59.678000000000004,,"LINESTRING (124.8909116 11.1378028, 124.8909259 11.1378471, 124.8909143 11.1383372)",,,
908699884,False,residential,True,43.564,,"LINESTRING (124.8909116 11.1378028, 124.8908903 11.1377365, 124.8907844 11.137551, 124.8907495 11.1374892, 124.8907535 11.1374504)",,,
908699884,False,residential,False,11.855,,"LINESTRING (124.8907642 11.1373443, 124.8907535 11.1374504)",,,
908699884,False,residential,True,38.651,,"LINESTRING (124.8907642 11.1373443, 124.8907992 11.1369984)",,,
908699879,False,residential,False,141.66199999999998,,"LINESTRING (124.8907642 11.1373443, 124.8912491 11.1373517, 124.8912813 11.1373806, 124.8912545 11.1377859, 124.891233 11.1378122, 124.8909116 11.1378028)",,,
908699880,False,residential,True,72.044,,"LINESTRING (124.8894989 11.1384425, 124.8901561 11.1383793)",,,
908699884,False,residential,True,11.855,,"LINESTRING (124.8907535 11.1374504, 124.8907642 11.1373443)",,,
908699881,False,residential,True,134.875,,"LINESTRING (124.8907535 11.1374504, 124.8905061 11.1374517, 124.8904283 11.1374714, 124.8904015 11.1374938, 124.8904093 11.1383506)",,,
908699884,False,residential,False,43.56400000000001,,"LINESTRING (124.8907535 11.1374504, 124.8907495 11.1374892, 124.8907844 11.137551, 124.8908903 11.1377365, 124.8909116 11.1378028)",,,
908699882,False,residential,True,27.808,,"LINESTRING (124.8904093 11.1383506, 124.8901561 11.1383793)",,,
908699881,False,residential,False,134.875,,"LINESTRING (124.8904093 11.1383506, 124.8904015 11.1374938, 124.8904283 11.1374714, 124.8905061 11.1374517, 124.8907535 11.1374504)",,,
908699882,False,residential,False,55.22,,"LINESTRING (124.8904093 11.1383506, 124.8905732 11.138332, 124.8909143 11.1383372)",,,
908699882,False,residential,True,55.22,,"LINESTRING (124.8909143 11.1383372, 124.8905732 11.138332, 124.8904093 11.1383506)",,,
"[908699883, 908699884]",False,residential,"[False, True]",202.006,,"LINESTRING (124.8909143 11.1383372, 124.8909071 11.1386399, 124.8908977 11.1388886, 124.8908615 11.1389359, 124.8902942 11.1390017, 124.8902634 11.1389754, 124.8901561 11.1383793)",,,
908699884,False,residential,True,59.678000000000004,,"LINESTRING (124.8909143 11.1383372, 124.8909259 11.1378471, 124.8909116 11.1378028)",,,
908699880,False,residential,False,72.044,,"LINESTRING (124.8901561 11.1383793, 124.8894989 11.1384425)",,,
908699882,False,residential,False,27.808,,"LINESTRING (124.8901561 11.1383793, 124.8904093 11.1383506)",,,
"[908699883, 908699884]",False,residential,"[False, True]",202.006,,"LINESTRING (124.8901561 11.1383793, 124.8902634 11.1389754, 124.8902942 11.1390017, 124.8908615 11.1389359, 124.8908977 11.1388886, 124.8909071 11.1386399, 124.8909143 11.1383372)",,,
"[248796328, 247922257, 248796329]",False,primary,False,304.184,Pastrana-Dagami Road,"LINESTRING (124.8864618 11.1329574, 124.8864524 11.1330765, 124.8864351 11.1332642, 124.8863786 11.1339133, 124.8862013 11.1350123, 124.8861453 11.1352953, 124.8860614 11.1356614)",,,yes
908699885,False,residential,True,463.476,,"LINESTRING (124.8864618 11.1329574, 124.8861314 11.1328738, 124.885713 11.1329172, 124.8854917 11.1330488, 124.8853134 11.1332475, 124.8852101 11.1333738, 124.8847005 11.1336515, 124.883641 11.1342686, 124.8833835 11.1344568, 124.8831448 11.1347035, 124.8828888 11.1348745)",,,
"[154636201, 245388417, 245453023]",False,secondary,True,104.346,"['1912 Street', 'Pastrana - Tingib Road']","LINESTRING (124.8828888 11.1348745, 124.8829523 11.1350849, 124.8829617 11.1352645, 124.8829513 11.1354814, 124.8829351 11.135803)",2,,yes
908699885,False,residential,False,463.476,,"LINESTRING (124.8828888 11.1348745, 124.8831448 11.1347035, 124.8833835 11.1344568, 124.883641 11.1342686, 124.8847005 11.1336515, 124.8852101 11.1333738, 124.8853134 11.1332475, 124.8854917 11.1330488, 124.885713 11.1329172, 124.8861314 11.1328738, 124.8864618 11.1329574)",,,
