osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width
168136527,2,Plopenio Street,residential,30,False,True,99.659,"LINESTRING (123.2720734 13.5597302, 123.2712723 13.5592866)",,
"[1017412075, 168136527]",2,"['Canuto Street', 'Plopenio Street']",residential,30,False,"[False, True]",219.937,"LINESTRING (123.2720734 13.5597302, 123.2729742 13.5601996, 123.2735075 13.5593628)",,
836665489,2,Maharlika Highway,primary,50,False,True,113.665,"LINESTRING (123.2720734 13.5597302, 123.272148 13.5596129, 123.2725407 13.5589409, 123.2725973 13.558844)",1,6.7
1017412076,2,Imperial Street,secondary,40,False,False,114.054,"LINESTRING (123.2725973 13.558844, 123.2735075 13.5593628)",,
836244635,2,Imperial Street,secondary,50,False,True,94.53200000000001,"LINESTRING (123.2725973 13.558844, 123.2724661 13.5587693, 123.2718426 13.5584145)",,6.7
836665489,2,Maharlika Highway,primary,50,False,False,113.66499999999999,"LINESTRING (123.2725973 13.558844, 123.2725407 13.5589409, 123.272148 13.5596129, 123.2720734 13.5597302)",1,6.7
836665489,2,Maharlika Highway,primary,50,False,True,99.401,"LINESTRING (123.2725973 13.558844, 123.2730355 13.5581594, 123.27308 13.5580832)",1,6.7
836665487,,Sarte Street,tertiary,,False,True,142.475,"LINESTRING (123.2746149 13.5529259, 123.2756237 13.5537505)",,
168136594,2,Berva Street,residential,30,False,True,137.915,"LINESTRING (123.2746149 13.5529259, 123.2745248 13.5531187, 123.2743518 13.5535216, 123.2742749 13.5537548, 123.2741644 13.5540848)",,
1134219797,,Sarte Street,tertiary,,False,False,116.533,"LINESTRING (123.2746149 13.5529259, 123.2743464 13.552455, 123.2740445 13.5520384)",,
729766935,2,Pili - Curry Road,secondary,40,False,False,137.195,"LINESTRING (123.2756237 13.5537505, 123.2765723 13.5545702)",,
836665487,,Sarte Street,tertiary,,False,False,142.475,"LINESTRING (123.2756237 13.5537505, 123.2746149 13.5529259)",,
729759087,2,Maharlika Highway,primary,50,False,True,229.28,"LINESTRING (123.2756237 13.5537505, 123.275729 13.5535538, 123.2760111 13.5530542, 123.2763064 13.5525774, 123.2765593 13.5521448, 123.2766818 13.5519644)",1,6.7
836665486,2,Maharlika Highway,primary,50,False,False,111.134,"LINESTRING (123.2756237 13.5537505, 123.2755675 13.5538427, 123.2751196 13.5545774, 123.2750999 13.5546105)",1,6.7
168136503,,,residential,,False,False,69.728,"LINESTRING (123.2775442 13.5538673, 123.2775219 13.554494)",,
168136568,,Bishop Satre Road,residential,,False,False,65.48,"LINESTRING (123.2775442 13.5538673, 123.2780659 13.5538828, 123.2781053 13.5538109)",,
168136568,,Bishop Satre Road,residential,,False,True,142.292,"LINESTRING (123.2775442 13.5538673, 123.2773118 13.5538347, 123.2772033 13.553852, 123.2765723 13.5545702)",,
168136503,,,residential,,False,True,69.728,"LINESTRING (123.2775219 13.554494, 123.2775442 13.5538673)",,
"[1017412074, 168136500]",2,Casuncad Street,residential,30,False,False,156.992,"LINESTRING (123.2750999 13.5546105, 123.2752906 13.5547458, 123.2758987 13.5552983, 123.2759115 13.5553716, 123.2757601 13.5556317)",,
462161617,,Casuncad Street,unclassified,,False,True,116.806,"LINESTRING (123.2750999 13.5546105, 123.2747774 13.5544315, 123.2746847 13.5543792, 123.2741644 13.5540848)",,
836665486,2,Maharlika Highway,primary,50,False,False,62.304,"LINESTRING (123.2750999 13.5546105, 123.2750601 13.5546768, 123.2749385 13.5548955, 123.2748188 13.5550996)",1,6.7
836665486,2,Maharlika Highway,primary,50,False,True,111.134,"LINESTRING (123.2750999 13.5546105, 123.2751196 13.5545774, 123.2755675 13.5538427, 123.2756237 13.5537505)",1,6.7
168136594,2,Berva Street,residential,30,False,True,135.587,"LINESTRING (123.2740087 13.5546078, 123.2733206 13.5556273)",,
836665488,2,Guevarra Street,residential,30,False,True,103.243,"LINESTRING (123.2740087 13.5546078, 123.2748188 13.5550996)",,
168136594,2,Berva Street,residential,30,False,False,60.545,"LINESTRING (123.2740087 13.5546078, 123.2740722 13.5543837, 123.2741644 13.5540848)",,
729766935,2,Pili - Curry Road,secondary,40,False,False,138.541,"LINESTRING (123.2765723 13.5545702, 123.2775448 13.5553817)",,
729766935,2,Pili - Curry Road,secondary,40,False,True,137.195,"LINESTRING (123.2765723 13.5545702, 123.2756237 13.5537505)",,
168136568,,Bishop Satre Road,residential,,False,False,142.292,"LINESTRING (123.2765723 13.5545702, 123.2772033 13.553852, 123.2773118 13.5538347, 123.2775442 13.5538673)",,
"[1134219060, 168136494]",,,residential,,False,True,188.538,"LINESTRING (123.2765723 13.5545702, 123.2763629 13.5548342, 123.277373 13.5557783)",,
168136532,2,Arejola Street,residential,30,False,False,130.962,"LINESTRING (123.2722975 13.5549965, 123.2733206 13.5556273)",,
168700846,,,residential,,False,False,87.255,"LINESTRING (123.2722975 13.5549965, 123.2726716 13.5543582, 123.2726268 13.5543335)",,
"[1134220395, 168136598]",2,Velarde Street,residential,30,False,True,86.224,"LINESTRING (123.2722975 13.5549965, 123.2723348 13.5550789, 123.272319 13.5551399, 123.2722271 13.5552974, 123.2720452 13.555593, 123.2720049 13.5556817)",,
836665488,2,Guevarra Street,residential,30,False,False,103.243,"LINESTRING (123.2748188 13.5550996, 123.2740087 13.5546078)",,
1017412073,2,Guevarra Street,tertiary,30,False,True,117.704,"LINESTRING (123.2748188 13.5550996, 123.2757601 13.5556317)",,
836665486,2,Maharlika Highway,primary,50,False,True,62.304,"LINESTRING (123.2748188 13.5550996, 123.2749385 13.5548955, 123.2750601 13.5546768, 123.2750999 13.5546105)",1,6.7
836665489,2,Maharlika Highway,primary,50,False,False,135.054,"LINESTRING (123.2748188 13.5550996, 123.2747238 13.5552406, 123.2742792 13.5560201, 123.2742002 13.5561544)",1,6.7
168136498,,,residential,,False,False,93.533,"LINESTRING (123.2765102 13.5554126, 123.2770435 13.556075)",,
168136581,,Imperial Village Street,residential,30,False,True,47.414,"LINESTRING (123.2777193 13.5555166, 123.277373 13.5557783)",,
729766935,2,Pili - Curry Road,secondary,40,False,False,17.018,"LINESTRING (123.2777193 13.5555166, 123.2778441 13.5556099)",,
729766935,2,Pili - Curry Road,secondary,40,False,True,24.1,"LINESTRING (123.2777193 13.5555166, 123.2775448 13.5553817)",,
168136591,2,Canuto Street,tertiary,30,False,False,133.253,"LINESTRING (123.2757601 13.5556317, 123.2751276 13.5566603)",,
1017412073,2,Guevarra Street,tertiary,30,False,False,117.704,"LINESTRING (123.2757601 13.5556317, 123.2748188 13.5550996)",,
"[1017412074, 168136500]",2,Casuncad Street,residential,30,False,True,156.99200000000002,"LINESTRING (123.2757601 13.5556317, 123.2759115 13.5553716, 123.2758987 13.5552983, 123.2752906 13.5547458, 123.2750999 13.5546105)",,
1134219061,2,Guevarra Street,tertiary,30,False,True,140.696,"LINESTRING (123.2757601 13.5556317, 123.276058 13.5557964, 123.2765136 13.5566166)",,
168136532,2,Arejola Street,residential,30,False,False,111.696,"LINESTRING (123.2733206 13.5556273, 123.2742002 13.5561544)",,
168136532,2,Arejola Street,residential,30,False,True,130.962,"LINESTRING (123.2733206 13.5556273, 123.2722975 13.5549965)",,
168136594,2,Berva Street,residential,30,False,False,135.587,"LINESTRING (123.2733206 13.5556273, 123.2740087 13.5546078)",,
168136594,2,Berva Street,residential,30,False,True,114.851,"LINESTRING (123.2733206 13.5556273, 123.272765 13.5565077)",,
168136581,,Imperial Village Street,residential,30,False,False,47.414,"LINESTRING (123.277373 13.5557783, 123.2777193 13.5555166)",,
168136581,,Imperial Village Street,residential,30,False,True,48.55,"LINESTRING (123.277373 13.5557783, 123.2770435 13.556075)",,
"[1134219060, 168136494]",,,residential,,False,False,188.538,"LINESTRING (123.277373 13.5557783, 123.2763629 13.5548342, 123.2765723 13.5545702)",,
168136498,,,residential,,False,True,93.533,"LINESTRING (123.2770435 13.556075, 123.2765102 13.5554126)",,
168136581,,Imperial Village Street,residential,30,False,False,48.55,"LINESTRING (123.2770435 13.556075, 123.277373 13.5557783)",,
168136581,,Imperial Village Street,residential,30,False,True,31.278,"LINESTRING (123.2770435 13.556075, 123.2768187 13.5562521)",,
168136532,2,Arejola Street,residential,30,False,False,114.954,"LINESTRING (123.2742002 13.5561544, 123.2751276 13.5566603)",,
168136532,2,Arejola Street,residential,30,False,True,111.696,"LINESTRING (123.2742002 13.5561544, 123.2733206 13.5556273)",,
836665489,2,Maharlika Highway,primary,50,False,False,112.975,"LINESTRING (123.2742002 13.5561544, 123.2741462 13.5562475, 123.274116 13.5562994, 123.2739464 13.5565915, 123.2738669 13.5567285, 123.2736865 13.5570392)",1,6.7
836665489,2,Maharlika Highway,primary,50,False,True,135.054,"LINESTRING (123.2742002 13.5561544, 123.2742792 13.5560201, 123.2747238 13.5552406, 123.2748188 13.5550996)",1,6.7
168136581,,Imperial Village Street,residential,30,False,False,31.278,"LINESTRING (123.2768187 13.5562521, 123.2770435 13.556075)",,
168136581,,Imperial Village Street,residential,30,False,True,52.254,"LINESTRING (123.2768187 13.5562521, 123.2765136 13.5566166)",,
"[907607169, 168136510]",,,residential,,False,True,138.392,"LINESTRING (123.2768187 13.5562521, 123.2767076 13.5560921, 123.2763512 13.5555036, 123.2761556 13.5551878)",,
168136534,,,residential,30,False,False,77.995,"LINESTRING (123.2758349 13.5564653, 123.2761867 13.5570777)",,
168136594,2,Berva Street,residential,30,False,False,114.851,"LINESTRING (123.272765 13.5565077, 123.2733206 13.5556273)",,
