osmid,lanes,name,highway,oneway,reversed,length,maxspeed,access,width,geometry,bridge
48487557,1,,residential,False,True,133.072,,,3.5,"LINESTRING (120.6309917 14.9652332, 120.6305507 14.964986, 120.6303168 14.9648615, 120.6300543 14.9647729, 120.6298787 14.9647205)",
"[200182419, 200182780, 200182782]",1,,residential,False,False,46.757000000000005,,,3,"LINESTRING (120.6309917 14.9652332, 120.6310314 14.965175, 120.6310877 14.9651011, 120.6311306 14.9650435, 120.6312266 14.9649311, 120.6312547 14.9648986)",yes
72084588,2,Guagua - Santa Rita Arterial Road,secondary,False,True,28.679,,,,"LINESTRING (120.6328055 14.9667489, 120.6326533 14.9669608)",
48487557,1,,residential,False,True,187.14900000000003,,,3.5,"LINESTRING (120.6328055 14.9667489, 120.6325985 14.9665641, 120.6324961 14.9664726, 120.6320834 14.9660988, 120.6318884 14.9659266, 120.6318509 14.9658843, 120.631749 14.9657868, 120.631638 14.9656684, 120.6315494 14.9655839)",
"[72084588, 200183262, 287259460]",2,Guagua - Santa Rita Arterial Road,secondary,False,False,80.34,40,,8,"LINESTRING (120.6328055 14.9667489, 120.6328845 14.9666498, 120.632956 14.9665593, 120.6331621 14.9662421, 120.6332183 14.9661475)",yes
48487560,2,,residential,False,False,45.902,,,4,"LINESTRING (120.6374037 14.9643245, 120.6376209 14.96468)",
244903718,2,Eligio G. Lagman Street,tertiary,False,False,125.692,,,5,"LINESTRING (120.6374037 14.9643245, 120.6363885 14.9648865)",
244903718,2,Eligio G. Lagman Street,tertiary,False,True,64.803,,,5,"LINESTRING (120.6374037 14.9643245, 120.637839 14.9640351, 120.6378641 14.9640326, 120.6378795 14.9640368, 120.6379094 14.9640516)",
48487555,2,Trinity Street,residential,False,False,44.275,,,3.5,"LINESTRING (120.6363885 14.9648865, 120.6366013 14.9652275)",
244903718,2,Eligio G. Lagman Street,tertiary,False,True,125.692,,,5,"LINESTRING (120.6363885 14.9648865, 120.6374037 14.9643245)",
244903718,2,Eligio G. Lagman Street,tertiary,False,False,135.774,,,5,"LINESTRING (120.6363885 14.9648865, 120.6361237 14.9650318, 120.6358869 14.9651675, 120.6356672 14.9652985, 120.6352959 14.9655)",
48487564,2,Saint James Street,residential,False,False,162.525,,,4,"LINESTRING (120.6377778 14.9668278, 120.6366251 14.9677745)",
48487566,2,,residential,False,True,48.531,,,4,"LINESTRING (120.6377778 14.9668278, 120.6380702 14.9671605)",
48487566,2,,residential,False,False,48.158,,,4,"LINESTRING (120.6377778 14.9668278, 120.6376337 14.9666642, 120.6374882 14.9664972)",
244793106,1,,residential,False,False,61.007,,,3,"LINESTRING (120.6357693 14.9686095, 120.6354023 14.9681908)",
244793106,1,,residential,False,True,96.12400000000001,,,3,"LINESTRING (120.6357693 14.9686095, 120.6359134 14.9687688, 120.6360205 14.9688831, 120.6362656 14.9691574, 120.6363609 14.969258)",
244794783,2,,residential,False,False,47.965,,,4.5,"LINESTRING (120.6357693 14.9686095, 120.6356508 14.9687165, 120.6355103 14.9688316, 120.635435 14.9688953)",
244794783,2,,residential,False,True,35.11,,,4.5,"LINESTRING (120.6357693 14.9686095, 120.6358713 14.9685082, 120.6359057 14.968449, 120.6359027 14.9683425)",
244794781,1,Eligio G. Lagman Street,tertiary,False,True,78.569,,,3.5,"LINESTRING (120.6352294 14.9690476, 120.634931 14.96868, 120.6347743 14.9684945)",
244794783,2,,residential,False,True,27.923000000000002,,,4.5,"LINESTRING (120.6352294 14.9690476, 120.6353814 14.9689466, 120.635435 14.9688953)",
"[244984172, 244984174, 1088945748]",2,,tertiary,False,True,92.43,,,"['4.5', '6']","LINESTRING (120.6352294 14.9690476, 120.6350773 14.9691626, 120.6349728 14.9692416, 120.6345518 14.9695599)",yes
244793106,1,,residential,False,False,96.124,,,3,"LINESTRING (120.6363609 14.969258, 120.6362656 14.9691574, 120.6360205 14.9688831, 120.6359134 14.9687688, 120.6357693 14.9686095)",
48487567,2,Saint John Street,residential,False,True,130.937,,,4,"LINESTRING (120.6354023 14.9681908, 120.6363269 14.9674235)",
244793106,1,,residential,False,True,61.007,,,3,"LINESTRING (120.6354023 14.9681908, 120.6357693 14.9686095)",
244793106,1,,residential,False,False,19.625999999999998,,,3,"LINESTRING (120.6354023 14.9681908, 120.6353063 14.9680735, 120.6352868 14.9680542)",
48487566,2,,residential,False,False,48.531,,,4,"LINESTRING (120.6380702 14.9671605, 120.6377778 14.9668278)",
48487568,,,residential,False,False,163.346,,,,"LINESTRING (120.6380702 14.9671605, 120.6369146 14.9681153)",
48487567,2,Saint John Street,residential,False,False,161.776,,,4,"LINESTRING (120.6374882 14.9664972, 120.6363269 14.9674235)",
48487567,2,Saint John Street,residential,False,True,90.838,,,4,"LINESTRING (120.6374882 14.9664972, 120.638124 14.9659586)",
48487566,2,,residential,False,True,48.158,,,4,"LINESTRING (120.6374882 14.9664972, 120.6376337 14.9666642, 120.6377778 14.9668278)",
48487568,,,residential,False,True,99.21199999999999,,,,"LINESTRING (120.6361998 14.9686802, 120.6367031 14.9682761, 120.6369146 14.9681153)",
244793104,1,,residential,False,False,49.281,,,3,"LINESTRING (120.6361998 14.9686802, 120.6360597 14.9685195, 120.6359027 14.9683425)",
"[244793104, 48487559]","['1', '2']",,residential,False,True,146.062,,,"['4', '3']","LINESTRING (120.6361998 14.9686802, 120.6364663 14.9689867, 120.6364884 14.9689944, 120.6365049 14.9690022, 120.6365233 14.9690006, 120.6365436 14.9689931, 120.6372036 14.9684555)",
51137045,2,,residential,False,True,145.304,,,5,"LINESTRING (120.6351084 14.9637171, 120.6352643 14.9639221, 120.6352794 14.963939, 120.6353062 14.9639455, 120.6353673 14.963941, 120.6354839 14.9639235, 120.6355545 14.963916, 120.6356771 14.963893, 120.6357366 14.9638753, 120.6357747 14.9638576, 120.6362599 14.9635897)",
51137051,1,,residential,False,False,18.880000000000003,,,3,"LINESTRING (120.6351084 14.9637171, 120.6350369 14.9636521, 120.6349879 14.963594)",
921547949,2,,residential,False,False,44.342,,,4,"LINESTRING (120.6351084 14.9637171, 120.6352346 14.9636087, 120.6354238 14.96346)",
51137052,2,,residential,False,False,107.729,,,4,"LINESTRING (120.6354238 14.96346, 120.6347719 14.9627238)",
921547949,2,,residential,False,False,51.219,,,4,"LINESTRING (120.6354238 14.96346, 120.635717 14.9632256, 120.6357959 14.9631724)",
921547949,2,,residential,False,True,44.342,,,4,"LINESTRING (120.6354238 14.96346, 120.6352346 14.9636087, 120.6351084 14.9637171)",
51137043,1,,residential,False,True,124.55399999999999,,,2.5,"LINESTRING (120.6366642 14.9624611, 120.6365659 14.9626232, 120.6365006 14.96271, 120.6363574 14.962826, 120.6362011 14.9629134, 120.6360294 14.963013, 120.6359866 14.9630378, 120.6358437 14.9631421, 120.6357959 14.9631724)",
51137050,1,,residential,False,False,40.291999999999994,,,3,"LINESTRING (120.6366642 14.9624611, 120.6367589 14.9625117, 120.6369803 14.9626038, 120.6370061 14.9626032)",
51137050,1,,residential,False,True,105.529,,,3,"LINESTRING (120.6366642 14.9624611, 120.6364313 14.9623613, 120.6362979 14.9623006, 120.6362635 14.9622734, 120.6362328 14.9622158, 120.636002 14.9618218)",
51137048,1,,residential,False,False,88.574,,,3.5,"LINESTRING (120.6314953 14.9618779, 120.6310492 14.961208)",
157277638,,Feeder Road,tertiary,False,False,26.376,,,,"LINESTRING (120.6314953 14.9618779, 120.631645 14.9619081, 120.6317372 14.9619164)",
157277638,,Feeder Road,tertiary,False,True,49.607,,,,"LINESTRING (120.6314953 14.9618779, 120.6312112 14.9618322, 120.6310391 14.9618554)",
51137052,2,,residential,False,True,64.138,,,4,"LINESTRING (120.6352986 14.9611005, 120.6349388 14.9615608)",
51137050,1,,residential,False,False,47.010999999999996,,,3,"LINESTRING (120.6352986 14.9611005, 120.6354988 14.9612353, 120.6356564 14.9613439)",
51137052,2,,residential,False,True,107.729,,,4,"LINESTRING (120.6347719 14.9627238, 120.6354238 14.96346)",
51137052,2,,residential,False,False,169.326,,,4,"LINESTRING (120.6347719 14.9627238, 120.6344889 14.9623997, 120.6343993 14.9622881, 120.6343651 14.9622213, 120.6343621 14.9621607, 120.6343869 14.9621102, 120.6347287 14.9617953, 120.6349388 14.9615608)",
149136100,1,,residential,False,False,165.911,,,3.5,"LINESTRING (120.6347719 14.9627238, 120.6354714 14.9621989, 120.6355117 14.9621689, 120.636002 14.9618218)",
72087382,2,Jess Lapid Street,residential,False,False,22.734,20,yes,4,"LINESTRING (120.6325698 14.960982, 120.6327581 14.9610753)",
"[843803408, 31250660, 843803405]",2,Guagua Old National Highway,secondary,False,True,353.962,,,7,"LINESTRING (120.6345518 14.9695599, 120.6340348 14.9688766, 120.6340162 14.968854, 120.6338949 14.9687046, 120.6336956 14.9684632, 120.6336332 14.9683807, 120.6335643 14.9682895, 120.6333732 14.9680367, 120.633212 14.9678047, 120.6331088 14.9676451, 120.6330478 14.9675505, 120.6330101 14.9674945, 120.6329868 14.9674598, 120.6329472 14.9673989, 120.6329225 14.9673595, 120.6326533 14.9669608)",yes
"[244984172, 1088945748, 244984174]",2,,tertiary,False,False,92.43,,,"['4.5', '6']","LINESTRING (120.6345518 14.9695599, 120.6349728 14.9692416, 120.6350773 14.9691626, 120.6352294 14.9690476)",yes
111843201,,Guagua - Santa Rita Provincial Road,secondary,False,True,56.021,,,,"LINESTRING (120.6321495 14.9682457, 120.6318929 14.9686843)",
"[72084288, 244984173, 244984175]",2,Guagua - Santa Rita Arterial Road,secondary,False,False,83.852,,,,"LINESTRING (120.6321495 14.9682457, 120.6321881 14.9681577, 120.6321982 14.9681024, 120.6322012 14.968056, 120.6321858 14.9679635, 120.6321559 14.9678579, 120.6321192 14.9677592, 120.6320594 14.9675182)",yes
72008540,1,,residential,False,True,205.746,,,3,"LINESTRING (120.6320594 14.9675182, 120.6318771 14.9676341, 120.6316817 14.9677742, 120.6316606 14.9677806, 120.6316442 14.9677822, 120.6316276 14.9677748, 120.6312663 14.9674017, 120.6310076 14.9672273, 120.6305614 14.9669125)",
244984175,2,Guagua - Santa Rita Arterial Road,secondary,False,False,89.26,,,,"LINESTRING (120.6320594 14.9675182, 120.6320715 14.9674891, 120.6324501 14.9671459, 120.6326533 14.9669608)",
"[72084288, 244984173, 244984175]",2,Guagua - Santa Rita Arterial Road,secondary,False,True,83.85199999999999,,,,"LINESTRING (120.6320594 14.9675182, 120.6321192 14.9677592, 120.6321559 14.9678579, 120.6321858 14.9679635, 120.6322012 14.968056, 120.6321982 14.9681024, 120.6321881 14.9681577, 120.6321495 14.9682457)",yes
72010932,1,,residential,False,False,68.532,,,3.5,"LINESTRING (120.6314558 14.9694486, 120.6319558 14.9698314)",
111843201,,Guagua - Santa Rita Provincial Road,secondary,False,False,14.575,,,,"LINESTRING (120.6314558 14.9694486, 120.6315211 14.9693337)",
72010932,1,,residential,False,True,68.532,,,3.5,"LINESTRING (120.6319558 14.9698314, 120.6314558 14.9694486)",
72084963,2,McArthur Highway,secondary,False,False,159.505,,,5,"LINESTRING (120.6328645 14.9659455, 120.6316312 14.9651467)",
72011942,3,Calle Rizal,secondary,True,False,108.838,,,6,"LINESTRING (120.6328645 14.9659455, 120.6334588 14.965354, 120.6335757 14.9652486)",
72011989,4,Senator Gil Puyat Avenue,secondary,False,True,58.07,,,8,"LINESTRING (120.6335757 14.9652486, 120.6332422 14.9648376)",
72011989,4,Senator Gil Puyat Avenue,secondary,False,False,28.98,,,8,"LINESTRING (120.6335757 14.9652486, 120.633671 14.9653594, 120.6337255 14.9654266, 120.6337448 14.9654516)",
884570274,4,McArthur Highway,secondary,True,False,44.147,,,6,"LINESTRING (120.6332183 14.9661475, 120.6328645 14.9659455)",
"[72084588, 287259460, 200183262]",2,Guagua - Santa Rita Arterial Road,secondary,False,True,80.34,40,,8,"LINESTRING (120.6332183 14.9661475, 120.6331621 14.9662421, 120.632956 14.9665593, 120.6328845 14.9666498, 120.6328055 14.9667489)",yes
72011989,4,Senator Gil Puyat Avenue,secondary,False,False,58.07,,,8,"LINESTRING (120.6332422 14.9648376, 120.6335757 14.9652486)",
157277498,2,Senator Gil Puyat Avenue,secondary,True,False,141.657,,,4,"LINESTRING (120.6332422 14.9648376, 120.633194 14.9647856, 120.6324344 14.9638309)",
72084588,2,Guagua - Santa Rita Arterial Road,secondary,False,False,28.679,,,,"LINESTRING (120.6326533 14.9669608, 120.6328055 14.9667489)",
244984175,2,Guagua - Santa Rita Arterial Road,secondary,False,True,89.25999999999999,,,,"LINESTRING (120.6326533 14.9669608, 120.6324501 14.9671459, 120.6320715 14.9674891, 120.6320594 14.9675182)",
"[843803408, 31250660, 843803405]",2,Guagua Old National Highway,secondary,False,False,353.96200000000005,,,7,"LINESTRING (120.6326533 14.9669608, 120.6329225 14.9673595, 120.6329472 14.9673989, 120.6329868 14.9674598, 120.6330101 14.9674945, 120.6330478 14.9675505, 120.6331088 14.9676451, 120.633212 14.9678047, 120.6333732 14.9680367, 120.6335643 14.9682895, 120.6336332 14.9683807, 120.6336956 14.9684632, 120.6338949 14.9687046, 120.6340162 14.968854, 120.6340348 14.9688766, 120.6345518 14.9695599)",yes
72084963,2,McArthur Highway,secondary,False,True,48.958,,,5,"LINESTRING (120.6312547 14.9648986, 120.6316312 14.9651467)",
72084963,2,McArthur Highway,secondary,False,False,214.647,,,5,"LINESTRING (120.6312547 14.9648986, 120.6307536 14.9645676, 120.6305733 14.9644557, 120.6304057 14.9643517, 120.6301174 14.9642438, 120.6297593 14.9641804, 120.6294554 14.9641966)",
72161698,,Ceferino De Mesa Street,secondary,True,False,173.666,,,,"LINESTRING (120.6312547 14.9648986, 120.6318809 14.9643312, 120.6322329 14.9640042, 120.6324344 14.9638309)",
"[200182419, 200182780, 200182782]",1,,residential,False,True,46.757000000000005,,,3,"LINESTRING (120.6312547 14.9648986, 120.6312266 14.9649311, 120.6311306 14.9650435, 120.6310877 14.9651011, 120.6310314 14.965175, 120.6309917 14.9652332)",yes
72084963,2,McArthur Highway,secondary,False,False,47.331,,,5,"LINESTRING (120.6294554 14.9641966, 120.6290212 14.9642689)",
72084963,2,McArthur Highway,secondary,False,True,214.647,,,5,"LINESTRING (120.6294554 14.9641966, 120.6297593 14.9641804, 120.6301174 14.9642438, 120.6304057 14.9643517, 120.6305733 14.9644557, 120.6307536 14.9645676, 120.6312547 14.9648986)",
157277673,2,Feeder Road,tertiary,False,False,123.949,,,4,"LINESTRING (120.6294554 14.9641966, 120.6294713 14.963799, 120.6295142 14.9636436, 120.6298467 14.963225, 120.6298645 14.9632025)",
72011987,2,Cardinal Santos Avenue,tertiary,True,False,60.225,,,5,"LINESTRING (120.6328202 14.9618858, 120.6329763 14.962406)",
72087422,,,residential,False,True,27.506,,,,"LINESTRING (120.6328202 14.9618858, 120.6328346 14.9617301, 120.6328402 14.9616949, 120.6328654 14.9616451)",
72086862,2,Valencia Street,residential,True,False,112.044,20,yes,4,"LINESTRING (120.6318137 14.96215, 120.6328202 14.9618858)",
157277499,2,Senator Gil Puyat Avenue,secondary,False,False,27.25,,,,"LINESTRING (120.6318137 14.96215, 120.6317932 14.9620875, 120.6317742 14.9620241, 120.6317519 14.9619554, 120.6317372 14.9619164)",
157277499,2,Senator Gil Puyat Avenue,secondary,False,True,60.010999999999996,,,,"LINESTRING (120.6318137 14.96215, 120.6319737 14.9626127, 120.631995 14.9626603)",
157278247,2,Guagua - Sasmuan Road,secondary,False,False,85.495,,,,"LINESTRING (120.6320754 14.9612204, 120.6317372 14.9619164)",
149137070,2,Layug Street,residential,False,False,96.98700000000001,20,yes,4,"LINESTRING (120.6320754 14.9612204, 120.6324265 14.9613933, 120.6328494 14.9615989, 120.6328806 14.9616149)",
72087382,2,Jess Lapid Street,residential,False,False,40.846,20,yes,4,"LINESTRING (120.6327581 14.9610753, 120.6330861 14.9612611)",
72087382,2,Jess Lapid Street,residential,False,True,22.734,20,yes,4,"LINESTRING (120.6327581 14.9610753, 120.6325698 14.960982)",
72011987,2,Cardinal Santos Avenue,tertiary,True,False,172.09000000000003,,,5,"LINESTRING (120.6340246 14.9641113, 120.634467 14.9647205, 120.6341873 14.9649452, 120.6339119 14.9651739, 120.6338963 14.9652132, 120.6338963 14.9652723)",
338912681,2,Aurelio Tolentino,tertiary,True,False,116.582,,,4,"LINESTRING (120.6340246 14.9641113, 120.6336368 14.9644577, 120.6334392 14.964646, 120.6332422 14.9648376)",
"[280421802, 72090058, 172470238]",2,,tertiary,False,"[False, True]",103.196,,,"['5', '8']","LINESTRING (120.6346431 14.965856, 120.6345665 14.9657971, 120.6343698 14.9656382, 120.6338963 14.9652723)",yes
"[48487570, 244794782, 244794781, 244903718]","['1', '2']","['Eligio G. Lagman Street', 'PUROK 2', 'Paralaya']",tertiary,False,False,395.577,,,"['3.5', '5']","LINESTRING (120.6346431 14.965856, 120.6345361 14.9659795, 120.6344511 14.9661149, 120.6343373 14.9663365, 120.6342587 14.966397, 120.6341648 14.9664645, 120.6340684 14.9665436, 120.633929 14.9666382, 120.6337825 14.9667571, 120.6336071 14.9669124, 120.6335625 14.9669558, 120.6335389 14.9669898, 120.6335279 14.9670099, 120.6335293 14.9670338, 120.6335478 14.9670858, 120.6335661 14.9671292, 120.633839 14.9675612, 120.6339844 14.9677358, 120.6343192 14.9681673, 120.634483 14.9683514, 120.63461 14.9684243, 120.6347743 14.9684945)",
244903718,2,Eligio G. Lagman Street,tertiary,False,True,80.951,,,5,"LINESTRING (120.6346431 14.965856, 120.6347894 14.9657564, 120.6349649 14.9656528, 120.6351333 14.9655542, 120.6352959 14.9655)",
"[72090058, 280421802, 172470238]",2,,tertiary,False,"[False, True]",103.196,,,"['5', '8']","LINESTRING (120.6338963 14.9652723, 120.6343698 14.9656382, 120.6345665 14.9657971, 120.6346431 14.965856)",yes
287220870,2,,tertiary,False,False,25.738,,,5,"LINESTRING (120.6338963 14.9652723, 120.6338034 14.9653843, 120.6337448 14.9654516)",
244981939,2,Ceferino de Mesa Street,residential,False,True,121.108,,,3.5,"LINESTRING (120.6332939 14.9630833, 120.6324562 14.9638122)",
72011987,2,Cardinal Santos Avenue,tertiary,True,False,138.683,,,5,"LINESTRING (120.6332939 14.9630833, 120.6335609 14.9634449, 120.633723 14.9636734, 120.6338408 14.9638393, 120.6340246 14.9641113)",
72163010,1,,residential,False,False,60.013,,,3,"LINESTRING (120.6318929 14.9686843, 120.631533 14.9682715)",
111843201,,Guagua - Santa Rita Provincial Road,secondary,False,False,56.021,,,,"LINESTRING (120.6318929 14.9686843, 120.6321495 14.9682457)",
111843201,,Guagua - Santa Rita Provincial Road,secondary,False,True,82.519,,,,"LINESTRING (120.6318929 14.9686843, 120.6315211 14.9693337)",
72163010,1,,residential,False,True,60.013,,,3,"LINESTRING (120.631533 14.9682715, 120.6318929 14.9686843)",
72084963,2,McArthur Highway,secondary,False,True,47.331,,,5,"LINESTRING (120.6290212 14.9642689, 120.6294554 14.9641966)",
"[186847513, 186847514, 200180132]",1,,residential,False,False,47.78900000000001,,,3,"LINESTRING (120.6290212 14.9642689, 120.6290647 14.9644378, 120.6290836 14.964505, 120.6290935 14.9645499, 120.6291166 14.9646883)",yes
48487557,1,,residential,False,True,8.872,,,3.5,"LINESTRING (120.6291972 14.9646709, 120.6291166 14.9646883)",
48487557,1,,residential,False,False,74.529,,,3.5,"LINESTRING (120.6291972 14.9646709, 120.6293523 14.9646474, 120.6295483 14.9646419, 120.6297388 14.9646788, 120.6298787 14.9647205)",
73323346,1,,residential,False,False,186.514,,,3,"LINESTRING (120.6291972 14.9646709, 120.6292994 14.9651902, 120.6293528 14.965437, 120.6294131 14.9656858, 120.6296237 14.966064, 120.6297422 14.966242)",
147414889,2,Ernesto De Lara Street,residential,False,False,47.372,,,4,"LINESTRING (120.6352868 14.9680542, 120.635004 14.9683032, 120.6349597 14.9683399)",
244793106,1,,residential,False,False,90.442,,,3,"LINESTRING (120.6352868 14.9680542, 120.6352486 14.9680089, 120.6347553 14.9674234)",
244793106,1,,residential,False,True,19.625999999999998,,,3,"LINESTRING (120.6352868 14.9680542, 120.6353063 14.9680735, 120.6354023 14.9681908)",
147414889,2,Ernesto De Lara Street,residential,False,True,26.309,,,4,"LINESTRING (120.6347743 14.9684945, 120.6349597 14.9683399)",
244794781,1,Eligio G. Lagman Street,tertiary,False,False,78.569,,,3.5,"LINESTRING (120.6347743 14.9684945, 120.634931 14.96868, 120.6352294 14.9690476)",
"[244903718, 48487570, 244794781, 244794782]","['1', '2']","['Eligio G. Lagman Street', 'PUROK 2', 'Paralaya']",tertiary,False,True,395.577,,,"['3.5', '5']","LINESTRING (120.6347743 14.9684945, 120.63461 14.9684243, 120.634483 14.9683514, 120.6343192 14.9681673, 120.6339844 14.9677358, 120.633839 14.9675612, 120.6335661 14.9671292, 120.6335478 14.9670858, 120.6335293 14.9670338, 120.6335279 14.9670099, 120.6335389 14.9669898, 120.6335625 14.9669558, 120.6336071 14.9669124, 120.6337825 14.9667571, 120.633929 14.9666382, 120.6340684 14.9665436, 120.6341648 14.9664645, 120.6342587 14.966397, 120.6343373 14.9663365, 120.6344511 14.9661149, 120.6345361 14.9659795, 120.6346431 14.965856)",
147414889,2,Ernesto De Lara Street,residential,False,False,26.309,,,4,"LINESTRING (120.6349597 14.9683399, 120.6347743 14.9684945)",
244793103,1,Felix Garcia Street,residential,False,False,80.131,,,3,"LINESTRING (120.6349597 14.9683399, 120.635435 14.9688953)",
147414889,2,Ernesto De Lara Street,residential,False,True,47.372,,,4,"LINESTRING (120.6349597 14.9683399, 120.635004 14.9683032, 120.6352868 14.9680542)",
48487560,2,,residential,False,True,45.902,,,4,"LINESTRING (120.6376209 14.96468, 120.6374037 14.9643245)",
149134901,1,,residential,False,False,125.314,,,2,"LINESTRING (120.6376209 14.96468, 120.6371088 14.9649506, 120.6366013 14.9652275)",
48487555,2,Trinity Street,residential,False,True,44.275,,,3.5,"LINESTRING (120.6366013 14.9652275, 120.6363885 14.9648865)",
48487555,2,Trinity Street,residential,False,False,229.59199999999998,,,3.5,"LINESTRING (120.6366013 14.9652275, 120.6368174 14.9655561, 120.6368339 14.9655629, 120.6368485 14.9655651, 120.6368643 14.9655655, 120.6368826 14.9655598, 120.6371462 14.9653901, 120.6373826 14.9652455, 120.6374299 14.9652443, 120.6374678 14.9652514, 120.6375085 14.9652813, 120.638124 14.9659586)",
149134901,1,,residential,False,True,125.314,,,2,"LINESTRING (120.6366013 14.9652275, 120.6371088 14.9649506, 120.6376209 14.96468)",
"[281479232, 149135422, 172470239]",2,Ernesto Valencia Street,tertiary,False,"[False, True]",237.016,20,yes,"['7', '5', '6']","LINESTRING (120.6352959 14.9655, 120.6352658 14.9654043, 120.6352513 14.9653266, 120.6352586 14.9652483, 120.6352998 14.9651543, 120.6353586 14.9650553, 120.635482 14.9649726, 120.6356701 14.9648635, 120.6359018 14.9647142, 120.6363746 14.9644808, 120.6364167 14.9644585, 120.6364637 14.9644264, 120.636475 14.9644119, 120.6364919 14.9643836, 120.6364945 14.9641208, 120.6365072 14.9640575, 120.6365308 14.9640264)",low_water_crossing
244903718,2,Eligio G. Lagman Street,tertiary,False,False,80.951,,,5,"LINESTRING (120.6352959 14.9655, 120.6351333 14.9655542, 120.6349649 14.9656528, 120.6347894 14.9657564, 120.6346431 14.965856)",
244903718,2,Eligio G. Lagman Street,tertiary,False,True,135.774,,,5,"LINESTRING (120.6352959 14.9655, 120.6356672 14.9652985, 120.6358869 14.9651675, 120.6361237 14.9650318, 120.6363885 14.9648865)",
51137043,1,,residential,False,False,124.554,,,2.5,"LINESTRING (120.6357959 14.9631724, 120.6358437 14.9631421, 120.6359866 14.9630378, 120.6360294 14.963013, 120.6362011 14.9629134, 120.6363574 14.962826, 120.6365006 14.96271, 120.6365659 14.9626232, 120.6366642 14.9624611)",
149135913,2,,residential,False,True,136.118,,,4,"LINESTRING (120.6357959 14.9631724, 120.6356426 14.9630042, 120.6355746 14.9629332, 120.635491 14.9628408, 120.6354665 14.9628059, 120.635469 14.9627825, 120.6354767 14.9627613, 120.6357649 14.9625566, 120.6360613 14.9623609)",
921547949,2,,residential,False,True,51.219,,,4,"LINESTRING (120.6357959 14.9631724, 120.635717 14.9632256, 120.6354238 14.96346)",
51137050,1,,residential,False,False,105.52900000000001,,,3,"LINESTRING (120.636002 14.9618218, 120.6362328 14.9622158, 120.6362635 14.9622734, 120.6362979 14.9623006, 120.6364313 14.9623613, 120.6366642 14.9624611)",
51137050,1,,residential,False,True,64.938,,,3,"LINESTRING (120.636002 14.9618218, 120.6358939 14.9616581, 120.6358253 14.9615528, 120.6357435 14.9614409, 120.6356564 14.9613439)",
149136100,1,,residential,False,True,165.911,,,3.5,"LINESTRING (120.636002 14.9618218, 120.6355117 14.9621689, 120.6354714 14.9621989, 120.6347719 14.9627238)",
72087382,2,Jess Lapid Street,residential,False,True,40.846,20,yes,4,"LINESTRING (120.6330861 14.9612611, 120.6327581 14.9610753)",
72087422,,,residential,False,False,45.125,,,,"LINESTRING (120.6330861 14.9612611, 120.6329109 14.9615551, 120.6328806 14.9616149)",
72087422,,,residential,False,False,3.734,,,,"LINESTRING (120.6328806 14.9616149, 120.6328654 14.9616451)",
72087422,,,residential,False,True,45.125,,,,"LINESTRING (120.6328806 14.9616149, 120.6329109 14.9615551, 120.6330861 14.9612611)",
