osmid,highway,oneway,reversed,length,geometry,name,lanes,maxspeed
43322708,residential,False,False,91.783,"LINESTRING (120.5101853 16.1715976, 120.5110203 16.171793)",,,
43322709,residential,False,False,69.47,"LINESTRING (120.5101853 16.1715976, 120.5100296 16.1722042)",,,
43322709,residential,False,True,253.736,"LINESTRING (120.5101853 16.1715976, 120.5108039 16.1693944)",,,
"[834843760, 43322708]",residential,False,True,148.39499999999998,"LINESTRING (120.5101853 16.1715976, 120.5094449 16.1714514, 120.5092839 16.17204)",,,
43322709,residential,False,False,253.736,"LINESTRING (120.5108039 16.1693944, 120.5101853 16.1715976)",,,
43322712,tertiary,False,True,28.397,"LINESTRING (120.5082751 16.175878, 120.5082218 16.1761282)",San Pedro Street,,
43322766,residential,False,True,88.358,"LINESTRING (120.5082751 16.175878, 120.5075788 16.1754488)",,,
43322712,tertiary,False,False,253.553,"LINESTRING (120.5082751 16.175878, 120.5084163 16.1752897, 120.5085556 16.1747658, 120.5088453 16.1736646)",San Pedro Street,,
43322766,residential,False,False,75.172,"LINESTRING (120.5082751 16.175878, 120.5085531 16.1760036, 120.5086993 16.1760538, 120.5089192 16.1761495)",,,
158877662,tertiary,False,True,130.902,"LINESTRING (120.5076552 16.1733828, 120.5088453 16.1736646)",,,
43322766,residential,False,False,150.35199999999998,"LINESTRING (120.5076552 16.1733828, 120.5074748 16.1739154, 120.5072175 16.1745824, 120.5071838 16.1746564)",,,
43322767,residential,False,True,262.601,"LINESTRING (120.5076552 16.1733828, 120.5078027 16.1728843, 120.5080106 16.1722616, 120.5080455 16.1722036, 120.5080824 16.1721836, 120.50814 16.1721759, 120.5082037 16.1721817, 120.509161 16.172473)",,,
"[158877668, 158877662]",tertiary,False,False,291.597,"LINESTRING (120.5076552 16.1733828, 120.507385 16.1733255, 120.5070618 16.1732714, 120.506874 16.1732585, 120.5065656 16.1731246, 120.5063885 16.1729958, 120.5062973 16.1729648, 120.5058722 16.1726982, 120.5054632 16.1724663, 120.5052071 16.1723211)",,,
158877662,tertiary,False,False,130.902,"LINESTRING (120.5088453 16.1736646, 120.5076552 16.1733828)",,,
158877662,tertiary,False,True,85.648,"LINESTRING (120.5088453 16.1736646, 120.5096224 16.173855)",,,
834843760,residential,False,False,136.722,"LINESTRING (120.5088453 16.1736646, 120.509161 16.172473)",,,
43322712,tertiary,False,True,253.553,"LINESTRING (120.5088453 16.1736646, 120.5085556 16.1747658, 120.5084163 16.1752897, 120.5082751 16.175878)",San Pedro Street,,
43322766,residential,False,True,75.172,"LINESTRING (120.5089192 16.1761495, 120.5086993 16.1760538, 120.5085531 16.1760036, 120.5082751 16.175878)",,,
43322766,residential,False,False,88.358,"LINESTRING (120.5075788 16.1754488, 120.5082751 16.175878)",,,
834844925,residential,False,False,49.052,"LINESTRING (120.5075788 16.1754488, 120.5074607 16.1758751)",,,
43322766,residential,False,True,124.77799999999999,"LINESTRING (120.5075788 16.1754488, 120.5070725 16.175188, 120.5070403 16.1751648, 120.5070313 16.175129, 120.507044 16.1750985, 120.5071838 16.1746564)",,,
158877662,tertiary,False,False,85.648,"LINESTRING (120.5096224 16.173855, 120.5088453 16.1736646)",,,
758187434,residential,False,False,137.003,"LINESTRING (120.5096224 16.173855, 120.509315 16.1750512)",,,
758187435,residential,False,True,82.831,"LINESTRING (120.5096224 16.173855, 120.5103743 16.1740378)",,,
43322710,tertiary,False,True,128.772,"LINESTRING (120.5096224 16.173855, 120.5098942 16.1727745, 120.5099055 16.1727293)",,,
834843760,residential,False,False,49.904,"LINESTRING (120.509161 16.172473, 120.5092839 16.17204)",,,
834843760,residential,False,True,136.722,"LINESTRING (120.509161 16.172473, 120.5088453 16.1736646)",,,
43322767,residential,False,False,262.601,"LINESTRING (120.509161 16.172473, 120.5082037 16.1721817, 120.50814 16.1721759, 120.5080824 16.1721836, 120.5080455 16.1722036, 120.5080106 16.1722616, 120.5078027 16.1728843, 120.5076552 16.1733828)",,,
43322708,residential,False,True,96.953,"LINESTRING (120.5118916 16.1720379, 120.5110203 16.171793)",,,
834843762,tertiary,False,False,61.836,"LINESTRING (120.5118916 16.1720379, 120.5122644 16.1716124)",,2,40
834843762,tertiary,False,True,142.719,"LINESTRING (120.5118916 16.1720379, 120.5116503 16.1723781, 120.5115659 16.1726042, 120.5115156 16.1728721, 120.5115263 16.1732314)",,2,40
43322764,residential,False,False,136.475,"LINESTRING (120.5106814 16.1729764, 120.5110203 16.171793)",,,
43322764,residential,False,True,122.495,"LINESTRING (120.5106814 16.1729764, 120.5103743 16.1740378)",,,
43322765,tertiary,False,False,87.299,"LINESTRING (120.5106814 16.1729764, 120.5099055 16.1727293)",,,
43322765,tertiary,False,True,94.581,"LINESTRING (120.5106814 16.1729764, 120.5115263 16.1732314)",,,
43322708,residential,False,False,96.953,"LINESTRING (120.5110203 16.171793, 120.5118916 16.1720379)",,,
43322708,residential,False,True,91.783,"LINESTRING (120.5110203 16.171793, 120.5101853 16.1715976)",,,
43322764,residential,False,True,136.475,"LINESTRING (120.5110203 16.171793, 120.5106814 16.1729764)",,,
43322764,residential,False,False,12.201,"LINESTRING (120.5103481 16.1741446, 120.5103743 16.1740378)",,,
43322765,tertiary,False,True,87.299,"LINESTRING (120.5099055 16.1727293, 120.5106814 16.1729764)",,,
43322709,residential,False,True,59.873999999999995,"LINESTRING (120.5099055 16.1727293, 120.5099213 16.1726625, 120.5100296 16.1722042)",,,
43322710,tertiary,False,False,128.772,"LINESTRING (120.5099055 16.1727293, 120.5098942 16.1727745, 120.5096224 16.173855)",,,
43322765,tertiary,False,False,94.581,"LINESTRING (120.5115263 16.1732314, 120.5106814 16.1729764)",,,
834843762,tertiary,False,False,142.719,"LINESTRING (120.5115263 16.1732314, 120.5115156 16.1728721, 120.5115659 16.1726042, 120.5116503 16.1723781, 120.5118916 16.1720379)",,2,40
43322764,residential,False,False,122.495,"LINESTRING (120.5103743 16.1740378, 120.5106814 16.1729764)",,,
43322764,residential,False,True,12.201,"LINESTRING (120.5103743 16.1740378, 120.5103481 16.1741446)",,,
758187435,residential,False,False,82.831,"LINESTRING (120.5103743 16.1740378, 120.5096224 16.173855)",,,
