osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed
669479194,residential,False,True,284.394,"LINESTRING (120.9211345 14.9535569, 120.9198792 14.952747, 120.9201055 14.952379, 120.9204613 14.9518025)",,,
1020800005,primary,False,False,164.036,"LINESTRING (120.9211345 14.9535569, 120.9207988 14.9538042, 120.9206997 14.9538772, 120.9205426 14.9539986, 120.9199233 14.9544551)",2,General Alejo G. Santos Highway,40
1020800005,primary,False,True,95.044,"LINESTRING (120.9211345 14.9535569, 120.921258 14.9534632, 120.9215096 14.9532724, 120.9218901 14.9531306)",2,General Alejo G. Santos Highway,40
36250435,tertiary,False,False,19.095,"LINESTRING (120.9191098 14.9548639, 120.918959 14.9549548)",,,
674316761,primary,False,False,24.169,"LINESTRING (120.9191098 14.9548639, 120.918927 14.9547372)",2,General Alejo G. Santos Highway,40
1020800005,primary,False,True,75.471,"LINESTRING (120.9191098 14.9548639, 120.9195567 14.9546621, 120.9197361 14.9545581)",2,General Alejo G. Santos Highway,40
1020800006,secondary,False,False,23.643,"LINESTRING (120.9173861 14.9523493, 120.9172678 14.95217)",2,General Alejo G. Santos Highway,40
35997083,primary,False,False,266.755,"LINESTRING (120.9173861 14.9523493, 120.9166742 14.952627, 120.9164195 14.9527183, 120.9160047 14.9528871, 120.9151543 14.953233, 120.915089 14.9532596)",2,C. L. Hilario Street,40
674316761,primary,False,True,174.747,"LINESTRING (120.9173861 14.9523493, 120.9177504 14.9529118, 120.918261 14.9536741)",2,General Alejo G. Santos Highway,40
143678721,residential,False,True,131.485,"LINESTRING (120.92219 14.9521721, 120.9219484 14.9510129)",,,
669479193,residential,False,False,35.902,"LINESTRING (120.92219 14.9521721, 120.9218575 14.9521397)",,,
669479193,residential,False,True,23.013,"LINESTRING (120.92219 14.9521721, 120.9224021 14.9522011)",,,
143678716,residential,False,False,135.245,"LINESTRING (120.9218575 14.9521397, 120.9216077 14.9509476)",,,
669479193,residential,False,False,41.153,"LINESTRING (120.9218575 14.9521397, 120.921479 14.9520827)",,,
669479193,residential,False,True,35.902,"LINESTRING (120.9218575 14.9521397, 120.92219 14.9521721)",,,
143678721,residential,False,False,131.485,"LINESTRING (120.9219484 14.9510129, 120.92219 14.9521721)",,,
143680509,residential,False,False,158.94600000000003,"LINESTRING (120.9219484 14.9510129, 120.9223162 14.951177, 120.9223789 14.9514167, 120.9224419 14.9518404, 120.9224021 14.9522011)",,,
143680509,residential,False,True,38.105999999999995,"LINESTRING (120.9219484 14.9510129, 120.9217862 14.9509464, 120.9216077 14.9509476)",,,
1020800005,primary,False,False,64.697,"LINESTRING (120.9224649 14.952957, 120.9218901 14.9531306)",2,General Alejo G. Santos Highway,40
143680509,residential,False,True,84.462,"LINESTRING (120.9224649 14.952957, 120.9223953 14.9523094, 120.9224021 14.9522011)",,,
901866872,primary,False,True,34.153000000000006,"LINESTRING (120.9224649 14.952957, 120.922625 14.9529128, 120.9227706 14.9528727)",2,General Alejo G. Santos Highway,60
143678720,residential,False,True,97.363,"LINESTRING (120.9209573 14.9512029, 120.9211182 14.9520646)",,,
"[669479192, 669479193, 143680509]",residential,False,True,148.04399999999998,"LINESTRING (120.9209573 14.9512029, 120.9206449 14.9512573, 120.9207303 14.9518248, 120.9209199 14.9519865, 120.9211182 14.9520646)",,,
143680509,residential,False,False,37.572,"LINESTRING (120.9209573 14.9512029, 120.9212725 14.9510565)",,,
143678718,residential,False,True,116.245,"LINESTRING (120.9212725 14.9510565, 120.921479 14.9520827)",,,
143680509,residential,False,False,37.992,"LINESTRING (120.9212725 14.9510565, 120.9216077 14.9509476)",,,
143680509,residential,False,True,37.572,"LINESTRING (120.9212725 14.9510565, 120.9209573 14.9512029)",,,
143678716,residential,False,True,135.245,"LINESTRING (120.9216077 14.9509476, 120.9218575 14.9521397)",,,
143680509,residential,False,True,37.992,"LINESTRING (120.9216077 14.9509476, 120.9212725 14.9510565)",,,
143680509,residential,False,False,38.105999999999995,"LINESTRING (120.9216077 14.9509476, 120.9217862 14.9509464, 120.9219484 14.9510129)",,,
143678718,residential,False,False,116.245,"LINESTRING (120.921479 14.9520827, 120.9212725 14.9510565)",,,
669479193,residential,False,False,38.813,"LINESTRING (120.921479 14.9520827, 120.9211182 14.9520646)",,,
669479193,residential,False,True,41.153,"LINESTRING (120.921479 14.9520827, 120.9218575 14.9521397)",,,
143678720,residential,False,False,97.363,"LINESTRING (120.9211182 14.9520646, 120.9209573 14.9512029)",,,
"[669479192, 669479193, 143680509]",residential,False,False,148.044,"LINESTRING (120.9211182 14.9520646, 120.9209199 14.9519865, 120.9207303 14.9518248, 120.9206449 14.9512573, 120.9209573 14.9512029)",,,
669479193,residential,False,True,38.813,"LINESTRING (120.9211182 14.9520646, 120.921479 14.9520827)",,,
143680506,residential,False,False,73.709,"LINESTRING (120.9168933 14.954675, 120.9168366 14.9547458, 120.9166869 14.9550826, 120.9165824 14.9552631)",,L. Prado Street,
143680506,residential,False,True,39.217,"LINESTRING (120.9168933 14.954675, 120.917019 14.9545178, 120.9171498 14.9544297)",,L. Prado Street,
589296024,residential,False,False,123.02,"LINESTRING (120.9168933 14.954675, 120.9168758 14.9543634, 120.9168591 14.9543466, 120.9161013 14.9541049)",,Domingo Street,
589296024,residential,False,True,150.007,"LINESTRING (120.9168933 14.954675, 120.9176346 14.9553256, 120.9179202 14.955589)",,Domingo Street,
1020800005,primary,False,False,23.143,"LINESTRING (120.9199233 14.9544551, 120.9197361 14.9545581)",2,General Alejo G. Santos Highway,40
143680504,residential,False,False,283.09999999999997,"LINESTRING (120.9199233 14.9544551, 120.9192359 14.9531469, 120.9183542 14.9536728, 120.9182857 14.9537136)",,,
1020800005,primary,False,True,164.036,"LINESTRING (120.9199233 14.9544551, 120.9205426 14.9539986, 120.9206997 14.9538772, 120.9207988 14.9538042, 120.9211345 14.9535569)",2,General Alejo G. Santos Highway,40
669479193,residential,False,False,23.013,"LINESTRING (120.9224021 14.9522011, 120.92219 14.9521721)",,,
143680509,residential,False,False,84.462,"LINESTRING (120.9224021 14.9522011, 120.9223953 14.9523094, 120.9224649 14.952957)",,,
143680509,residential,False,True,158.946,"LINESTRING (120.9224021 14.9522011, 120.9224419 14.9518404, 120.9223789 14.9514167, 120.9223162 14.951177, 120.9219484 14.9510129)",,,
36250435,tertiary,False,True,5.302,"LINESTRING (120.9179202 14.955589, 120.9179619 14.9555635)",,,
1061975998,tertiary,False,False,86.333,"LINESTRING (120.9179202 14.955589, 120.9172408 14.9560037)",,Santo Niño Street,
589296024,residential,False,False,150.007,"LINESTRING (120.9179202 14.955589, 120.9176346 14.9553256, 120.9168933 14.954675)",,Domingo Street,
674316761,primary,False,True,5.132,"LINESTRING (120.918261 14.9536741, 120.9182857 14.9537136)",2,General Alejo G. Santos Highway,40
143680506,residential,False,False,65.882,"LINESTRING (120.918261 14.9536741, 120.9180611 14.9537997, 120.9177443 14.9539932)",,L. Prado Street,
674316761,primary,False,False,174.747,"LINESTRING (120.918261 14.9536741, 120.9177504 14.9529118, 120.9173861 14.9523493)",2,General Alejo G. Santos Highway,40
