osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry,bridge,lanes
992373447,residential,False,False,14.888,,,,"LINESTRING (123.6564386 13.1850472, 123.6564304 13.1850901, 123.6564277 13.1851009, 123.6564252 13.1851121, 123.6564214 13.1851278, 123.6564124 13.1851433, 123.6564062 13.1851514, 123.6564007 13.1851575, 123.656393 13.1851629, 123.6563875 13.1851662)",,
992378693,residential,False,False,40.716,,,,"LINESTRING (123.656783 13.1849001, 123.6564386 13.1850472)",,
992378693,residential,False,True,61.084,,,,"LINESTRING (123.656783 13.1849001, 123.6572766 13.184634)",,
1004631031,residential,False,False,54.506,,,,"LINESTRING (123.656783 13.1849001, 123.6565952 13.1844453)",,
1004631031,residential,False,True,66.48,,,,"LINESTRING (123.656783 13.1849001, 123.6569514 13.1852095, 123.657056 13.1854353)",,
201349034,residential,False,True,59.578,,,,"LINESTRING (123.657056 13.1854353, 123.6575182 13.1851445)",,
908623139,unclassified,False,True,70.181,,,,"LINESTRING (123.657056 13.1854353, 123.6571177 13.1856038, 123.6571499 13.1857814, 123.6571633 13.186053)",,
1004631031,residential,False,False,66.48,,,,"LINESTRING (123.657056 13.1854353, 123.6569514 13.1852095, 123.656783 13.1849001)",,
252455678,residential,False,False,45.743,,,,"LINESTRING (123.6558491 13.1829192, 123.6561966 13.1826852)",,
1004631031,residential,False,True,124.669,,,,"LINESTRING (123.6558491 13.1829192, 123.6563694 13.1839194)",,
252455678,residential,False,True,106.119,,,,"LINESTRING (123.6558491 13.1829192, 123.6552805 13.183286, 123.6552121 13.1833356, 123.6551627 13.1833866, 123.6550831 13.1834997)",,
1004631031,residential,False,False,67.985,,,,"LINESTRING (123.6558491 13.1829192, 123.6556336 13.1825513, 123.655525 13.182396)",,
252406539,residential,False,False,66.003,,,,"LINESTRING (123.6552088 13.180607, 123.65555 13.1801151)",,
555329947,residential,False,True,146.536,,,,"LINESTRING (123.6552088 13.180607, 123.654854 13.1812308, 123.6545374 13.1817511)",,
958027560,primary,False,False,75.134,1,Maharlika Highway,50,"LINESTRING (123.6552088 13.180607, 123.6548098 13.1802695, 123.6546866 13.180162)",,
958027560,primary,False,True,41.473,1,Maharlika Highway,50,"LINESTRING (123.6552088 13.180607, 123.6552688 13.1806744, 123.6554086 13.1809234)",,
908623139,unclassified,False,False,70.181,,,,"LINESTRING (123.6571633 13.186053, 123.6571499 13.1857814, 123.6571177 13.1856038, 123.657056 13.1854353)",,
958027560,primary,False,False,46.794,1,Maharlika Highway,50,"LINESTRING (123.6572766 13.184634, 123.6570688 13.184265)",,
992378693,residential,False,False,61.084,,,,"LINESTRING (123.6572766 13.184634, 123.656783 13.1849001)",,
958027560,primary,False,True,62.501999999999995,1,Maharlika Highway,50,"LINESTRING (123.6572766 13.184634, 123.657492 13.1850892, 123.6575182 13.1851445)",,
958027560,primary,False,False,17.834,1,Maharlika Highway,50,"LINESTRING (123.6570688 13.184265, 123.6569938 13.1841222)",,
958027560,primary,False,True,46.794,1,Maharlika Highway,50,"LINESTRING (123.6570688 13.184265, 123.6572766 13.184634)",,
201349028,unclassified,False,True,55.06099999999999,,,,"LINESTRING (123.6570688 13.184265, 123.656887 13.1843301, 123.6566513 13.1844229, 123.6565952 13.1844453)",,
201349034,residential,False,False,59.578,,,,"LINESTRING (123.6575182 13.1851445, 123.657056 13.1854353)",,
958027560,primary,False,False,62.501999999999995,1,Maharlika Highway,50,"LINESTRING (123.6575182 13.1851445, 123.657492 13.1850892, 123.6572766 13.184634)",,
958027560,primary,False,True,82.19200000000001,1,Maharlika Highway,50,"LINESTRING (123.6575182 13.1851445, 123.657817 13.1856207, 123.6579339 13.1857616)",,
555329947,residential,False,False,7.515,,,,"LINESTRING (123.6539822 13.1829897, 123.6540076 13.1829268)",,
201349024,residential,False,True,132.026,,,,"LINESTRING (123.6539822 13.1829897, 123.6548218 13.1833658, 123.6550831 13.1834997)",,
"[201349033, 555329947, 555329948]",residential,False,True,136.992,,,,"LINESTRING (123.6539822 13.1829897, 123.6539045 13.183145, 123.6538837 13.1831828, 123.6537159 13.1834993, 123.6537351 13.1835259, 123.6538476 13.1836814, 123.653993 13.1838881, 123.6540842 13.1840526)",yes,
201350030,residential,False,False,44.631,,,,"LINESTRING (123.6560207 13.1841335, 123.6563694 13.1839194)",,
992379098,residential,False,True,51.544,,,,"LINESTRING (123.6560207 13.1841335, 123.6562033 13.1845616)",,
201349024,residential,False,False,125.786,,,,"LINESTRING (123.6560207 13.1841335, 123.6559478 13.1840444, 123.6558083 13.1838798, 123.6555722 13.1837257, 123.6551216 13.1835194, 123.6550831 13.1834997)",,
201350030,residential,False,False,49.955,,,,"LINESTRING (123.6563694 13.1839194, 123.6567674 13.1836921)",,
201350030,residential,False,True,44.631,,,,"LINESTRING (123.6563694 13.1839194, 123.6560207 13.1841335)",,
1004631031,residential,False,False,124.669,,,,"LINESTRING (123.6563694 13.1839194, 123.6558491 13.1829192)",,
1004631031,residential,False,True,63.382,,,,"LINESTRING (123.6563694 13.1839194, 123.6565952 13.1844453)",,
555329947,residential,False,False,146.536,,,,"LINESTRING (123.6545374 13.1817511, 123.654854 13.1812308, 123.6552088 13.180607)",,
555329947,residential,False,True,142.80599999999998,,,,"LINESTRING (123.6545374 13.1817511, 123.6541432 13.1825901, 123.6540076 13.1829268)",,
1004631031,residential,False,False,281.505,,,,"LINESTRING (123.6545374 13.1817511, 123.6544516 13.1816239, 123.6541029 13.1812556, 123.6538106 13.1809814, 123.6535811 13.1807533, 123.6543262 13.179843)",,
1004631031,residential,False,True,36.53,,,,"LINESTRING (123.6545374 13.1817511, 123.6546367 13.1818929, 123.6547601 13.1819938)",,
252224208,residential,False,True,62.245,,,,"LINESTRING (123.6560896 13.1801832, 123.6558581 13.1796708)",,
392596765,residential,False,False,74.589,,,,"LINESTRING (123.6560896 13.1801832, 123.6563744 13.180794)",,
392597980,residential,False,True,33.311,,,,"LINESTRING (123.6560896 13.1801832, 123.6559067 13.1804241)",,
"[392595545, 392595546, 392597980]",residential,False,"[False, True]",250.13100000000003,,,,"LINESTRING (123.6560896 13.1801832, 123.6562801 13.1800821, 123.6563471 13.1800629, 123.6567092 13.1799593, 123.6567709 13.1799437, 123.6569344 13.1799063, 123.6569904 13.1799106, 123.6570306 13.1799367, 123.6573161 13.1802731, 123.6577677 13.1807334, 123.6579235 13.1808675)",yes,
252237313,residential,False,True,51.767,,,,"LINESTRING (123.6579235 13.1808675, 123.6582618 13.1811965)",,
"[392595545, 392595546, 392597980]",residential,False,"[False, True]",250.13099999999997,,,,"LINESTRING (123.6579235 13.1808675, 123.6577677 13.1807334, 123.6573161 13.1802731, 123.6570306 13.1799367, 123.6569904 13.1799106, 123.6569344 13.1799063, 123.6567709 13.1799437, 123.6567092 13.1799593, 123.6563471 13.1800629, 123.6562801 13.1800821, 123.6560896 13.1801832)",yes,
"[392593288, 392595545, 392592084, 392593503]",residential,False,"[False, True]",153.22899999999998,,Calzada-Gapo Road,,"LINESTRING (123.6579235 13.1808675, 123.6581246 13.1806731, 123.6584529 13.1804121, 123.6584931 13.1803782, 123.6590132 13.1799907)",yes,
252224206,residential,False,False,58.301,,,,"LINESTRING (123.6538488 13.178672, 123.6542543 13.179017)",,
252224207,tertiary,False,True,63.082,,,,"LINESTRING (123.6538488 13.178672, 123.6534409 13.1790771)",,
"[392599656, 392600401, 392599919, 392600335]",tertiary,False,"[False, True]",113.039,,,,"LINESTRING (123.6538488 13.178672, 123.6541021 13.178365, 123.6540324 13.1782135, 123.6539277 13.177874, 123.6539286 13.1777717)",yes,
252224206,residential,False,False,66.574,,,,"LINESTRING (123.6542543 13.179017, 123.6547271 13.1793998)",,
252224206,residential,False,True,58.301,,,,"LINESTRING (123.6542543 13.179017, 123.6538488 13.178672)",,
252224208,residential,False,True,63.648,,,,"LINESTRING (123.6542543 13.179017, 123.6538902 13.1794664)",,
252224208,residential,False,False,119.514,,,,"LINESTRING (123.6542543 13.179017, 123.6546564 13.1786169, 123.6550614 13.1789482)",,
252224206,residential,False,False,52.251,,,,"LINESTRING (123.6547271 13.1793998, 123.6550938 13.1797053)",,
252224206,residential,False,True,66.574,,,,"LINESTRING (123.6547271 13.1793998, 123.6542543 13.179017)",,
252224210,residential,False,False,61.9,,,,"LINESTRING (123.6547271 13.1793998, 123.6550614 13.1789482)",,
252224210,residential,False,True,65.67,,,,"LINESTRING (123.6547271 13.1793998, 123.6545468 13.1795991, 123.6543262 13.179843)",,
252224206,residential,False,False,61.282,,,,"LINESTRING (123.6550938 13.1797053, 123.6555104 13.1800784)",,
252224206,residential,False,True,52.251,,,,"LINESTRING (123.6550938 13.1797053, 123.6547271 13.1793998)",,
252224209,residential,False,False,62.258,,,,"LINESTRING (123.6550938 13.1797053, 123.6554456 13.1792624)",,
252224209,residential,False,True,67.249,,,,"LINESTRING (123.6550938 13.1797053, 123.6546866 13.180162)",,
252224206,residential,False,True,51.691,,,,"LINESTRING (123.6559067 13.1804241, 123.65555 13.1801151)",,
252406542,residential,False,True,65.236,,,,"LINESTRING (123.6559067 13.1804241, 123.6563744 13.180794)",,
392597980,residential,False,False,33.311,,,,"LINESTRING (123.6559067 13.1804241, 123.6560896 13.1801832)",,
392597980,residential,False,True,54.809,,,,"LINESTRING (123.6559067 13.1804241, 123.6555834 13.1808034)",,
252224207,tertiary,False,False,63.082,,,,"LINESTRING (123.6534409 13.1790771, 123.6538488 13.178672)",,
958027560,primary,False,True,65.116,1,Maharlika Highway,50,"LINESTRING (123.6534409 13.1790771, 123.6538902 13.1794664)",,
"[958027560, 252224113, 252224110]",primary,False,"[False, True]",239.80200000000002,1,Maharlika Highway,50,"LINESTRING (123.6534409 13.1790771, 123.6531159 13.1787902, 123.6526961 13.1784345, 123.6524124 13.1781889, 123.6522495 13.1780408, 123.6521662 13.1779785, 123.6520511 13.1778872, 123.6519351 13.1777984, 123.6518429 13.1777525, 123.6517371 13.1777149)",yes,
252224208,residential,False,False,63.648,,,,"LINESTRING (123.6538902 13.1794664, 123.6542543 13.179017)",,
958027560,primary,False,False,65.116,1,Maharlika Highway,50,"LINESTRING (123.6538902 13.1794664, 123.6534409 13.1790771)",,
958027560,primary,False,True,63.102,1,Maharlika Highway,50,"LINESTRING (123.6538902 13.1794664, 123.6543262 13.179843)",,
252224208,residential,False,False,62.245,,,,"LINESTRING (123.6558581 13.1796708, 123.6560896 13.1801832)",,
252406540,residential,False,True,58.917,,,,"LINESTRING (123.6558581 13.1796708, 123.6555104 13.1800784)",,
252224208,residential,False,True,64.352,,,,"LINESTRING (123.6558581 13.1796708, 123.6557609 13.1795203, 123.6554456 13.1792624)",,
252224209,residential,False,False,67.249,,,,"LINESTRING (123.6546866 13.180162, 123.6550938 13.1797053)",,
958027560,primary,False,False,52.732,1,Maharlika Highway,50,"LINESTRING (123.6546866 13.180162, 123.6543262 13.179843)",,
958027560,primary,False,True,75.134,1,Maharlika Highway,50,"LINESTRING (123.6546866 13.180162, 123.6548098 13.1802695, 123.6552088 13.180607)",,
252224208,residential,False,True,54.322,,,,"LINESTRING (123.6554456 13.1792624, 123.6550614 13.1789482)",,
252224209,residential,False,True,62.258,,,,"LINESTRING (123.6554456 13.1792624, 123.6550938 13.1797053)",,
252224208,residential,False,False,64.352,,,,"LINESTRING (123.6554456 13.1792624, 123.6557609 13.1795203, 123.6558581 13.1796708)",,
252224208,residential,False,False,54.322,,,,"LINESTRING (123.6550614 13.1789482, 123.6554456 13.1792624)",,
252224210,residential,False,True,61.9,,,,"LINESTRING (123.6550614 13.1789482, 123.6547271 13.1793998)",,
252224208,residential,False,True,119.514,,,,"LINESTRING (123.6550614 13.1789482, 123.6546564 13.1786169, 123.6542543 13.179017)",,
"[252224210, 554462381, 554462382]",residential,False,False,149.51899999999998,,,,"LINESTRING (123.6550614 13.1789482, 123.6556177 13.1781415, 123.6556146 13.178054, 123.6556014 13.1779741, 123.6555798 13.1778727, 123.6555459 13.1777773)",yes,
958027560,primary,False,False,82.19200000000001,1,Maharlika Highway,50,"LINESTRING (123.6579339 13.1857616, 123.657817 13.1856207, 123.6575182 13.1851445)",,
201350030,residential,False,True,109.899,,,,"LINESTRING (123.6575582 13.1831483, 123.6575582 13.1831765, 123.6575293 13.183263, 123.6574871 13.1833344, 123.6571804 13.183488, 123.6570583 13.1835474, 123.6568193 13.1836688, 123.6567674 13.1836921)",,
252237313,residential,False,False,51.767,,,,"LINESTRING (123.6582618 13.1811965, 123.6579235 13.1808675)",,
252237313,residential,False,True,489.1869999999999,,,,"LINESTRING (123.6582618 13.1811965, 123.6585018 13.1814994, 123.6585507 13.1816163, 123.6585907 13.1817937, 123.6586504 13.1818856, 123.6586862 13.1819409, 123.6587574 13.1820142, 123.6589129 13.1821745, 123.6589695 13.1823313, 123.6589707 13.1823347, 123.6590196 13.1826246, 123.6590463 13.1829708, 123.6589998 13.1831154, 123.6589194 13.183212, 123.6588147 13.183306, 123.658737 13.1833635, 123.6586262 13.1834231, 123.6584773 13.1834642, 123.6583173 13.1834901, 123.6581573 13.1835291, 123.6580151 13.1836027, 123.6579017 13.1837282, 123.6577284 13.1838493, 123.6574528 13.1839683, 123.6572773 13.1840051, 123.6571813 13.1840347, 123.6570535 13.1840893, 123.6569938 13.1841222)",,
"[904078521, 904078522, 904078523]",residential,False,True,54.691,,,,"LINESTRING (123.6582618 13.1811965, 123.6580519 13.1813717, 123.657954 13.1814292, 123.657846 13.1814658)",yes,
958027560,primary,False,False,53.74,1,Maharlika Highway,50,"LINESTRING (123.6569938 13.1841222, 123.6567674 13.1836921)",,
958027560,primary,False,True,17.834,1,Maharlika Highway,50,"LINESTRING (123.6569938 13.1841222, 123.6570688 13.184265)",,
252237313,residential,False,False,489.1870000000001,,,,"LINESTRING (123.6569938 13.1841222, 123.6570535 13.1840893, 123.6571813 13.1840347, 123.6572773 13.1840051, 123.6574528 13.1839683, 123.6577284 13.1838493, 123.6579017 13.1837282, 123.6580151 13.1836027, 123.6581573 13.1835291, 123.6583173 13.1834901, 123.6584773 13.1834642, 123.6586262 13.1834231, 123.658737 13.1833635, 123.6588147 13.183306, 123.6589194 13.183212, 123.6589998 13.1831154, 123.6590463 13.1829708, 123.6590196 13.1826246, 123.6589707 13.1823347, 123.6589695 13.1823313, 123.6589129 13.1821745, 123.6587574 13.1820142, 123.6586862 13.1819409, 123.6586504 13.1818856, 123.6585907 13.1817937, 123.6585507 13.1816163, 123.6585018 13.1814994, 123.6582618 13.1811965)",,
392611571,residential,False,False,138.188,,,,"LINESTRING (123.6547601 13.1819938, 123.6554086 13.1809234)",,
1004631031,residential,False,False,36.53,,,,"LINESTRING (123.6547601 13.1819938, 123.6546367 13.1818929, 123.6545374 13.1817511)",,
1004631031,residential,False,True,94.13699999999999,,,,"LINESTRING (123.6547601 13.1819938, 123.6549693 13.1821096, 123.6552402 13.1822558, 123.6554413 13.1823551, 123.655525 13.182396)",,
252224206,residential,False,False,51.691,,,,"LINESTRING (123.65555 13.1801151, 123.6559067 13.1804241)",,
252406539,residential,False,True,66.003,,,,"LINESTRING (123.65555 13.1801151, 123.6552088 13.180607)",,
252224206,residential,False,True,5.92,,,,"LINESTRING (123.65555 13.1801151, 123.6555356 13.180101, 123.6555104 13.1800784)",,
252224206,residential,False,True,61.282,,,,"LINESTRING (123.6555104 13.1800784, 123.6550938 13.1797053)",,
252406540,residential,False,False,58.917,,,,"LINESTRING (123.6555104 13.1800784, 123.6558581 13.1796708)",,
252224206,residential,False,False,5.92,,,,"LINESTRING (123.6555104 13.1800784, 123.6555356 13.180101, 123.65555 13.1801151)",,
252406541,residential,False,False,114.091,,,,"LINESTRING (123.6555834 13.1808034, 123.6563399 13.1815177)",,
392597980,residential,False,False,54.809,,,,"LINESTRING (123.6555834 13.1808034, 123.6559067 13.1804241)",,
392597980,residential,False,True,23.156,,,,"LINESTRING (123.6555834 13.1808034, 123.6554086 13.1809234)",,
252406541,residential,False,False,62.548,,,,"LINESTRING (123.6563399 13.1815177, 123.6563423 13.1820802)",,
252406541,residential,False,True,114.091,,,,"LINESTRING (123.6563399 13.1815177, 123.6555834 13.1808034)",,
252406542,residential,False,False,80.559,,,,"LINESTRING (123.6563399 13.1815177, 123.6563744 13.180794)",,
252406541,residential,False,False,34.841,,,,"LINESTRING (123.6563423 13.1820802, 123.6560441 13.182198)",,
252406541,residential,False,True,62.548,,,,"LINESTRING (123.6563423 13.1820802, 123.6563399 13.1815177)",,
987595288,residential,False,False,29.266,,,,"LINESTRING (123.6563423 13.1820802, 123.6564405 13.1821213, 123.6565197 13.1821461, 123.6565974 13.1821656)",,
252406541,residential,False,True,34.841,,,,"LINESTRING (123.6560441 13.182198, 123.6563423 13.1820802)",,
392611416,residential,False,True,56.653,,,,"LINESTRING (123.6560441 13.182198, 123.6555696 13.1824128)",,
958027560,primary,False,False,157.547,1,Maharlika Highway,50,"LINESTRING (123.6560441 13.182198, 123.6554086 13.1809234)",,
958027560,primary,False,True,54.803,1,Maharlika Highway,50,"LINESTRING (123.6560441 13.182198, 123.6562542 13.1826464)",,
252406542,residential,False,False,65.236,,,,"LINESTRING (123.6563744 13.180794, 123.6559067 13.1804241)",,
252406542,residential,False,True,80.559,,,,"LINESTRING (123.6563744 13.180794, 123.6563399 13.1815177)",,
392596765,residential,False,True,74.589,,,,"LINESTRING (123.6563744 13.180794, 123.6560896 13.1801832)",,
201349024,residential,False,False,132.026,,,,"LINESTRING (123.6550831 13.1834997, 123.6548218 13.1833658, 123.6539822 13.1829897)",,
201349024,residential,False,True,125.786,,,,"LINESTRING (123.6550831 13.1834997, 123.6551216 13.1835194, 123.6555722 13.1837257, 123.6558083 13.1838798, 123.6559478 13.1840444, 123.6560207 13.1841335)",,
252455678,residential,False,False,106.119,,,,"LINESTRING (123.6550831 13.1834997, 123.6551627 13.1833866, 123.6552121 13.1833356, 123.6552805 13.183286, 123.6558491 13.1829192)",,
252455678,residential,False,True,7.583,,,,"LINESTRING (123.6562542 13.1826464, 123.6561966 13.1826852)",,
958027560,primary,False,False,54.803,1,Maharlika Highway,50,"LINESTRING (123.6562542 13.1826464, 123.6560441 13.182198)",,
958027560,primary,False,True,128.87,1,Maharlika Highway,50,"LINESTRING (123.6562542 13.1826464, 123.6565667 13.1832832, 123.6567674 13.1836921)",,
262992529,residential,False,False,104.88,,,,"LINESTRING (123.6555459 13.1777773, 123.6556827 13.177746, 123.6558357 13.1777407, 123.6559444 13.177759, 123.6560289 13.1777904, 123.6561739 13.1778897, 123.6563349 13.1779733, 123.6564422 13.1780125)",,
262992529,residential,False,True,84.869,,,,"LINESTRING (123.6555459 13.1777773, 123.6553875 13.1777826, 123.6552131 13.1778009, 123.6550037 13.1778035, 123.6548561 13.1778035, 123.654766 13.1778258)",,
"[252224210, 554462381, 554462382]",residential,False,True,149.519,,,,"LINESTRING (123.6555459 13.1777773, 123.6555798 13.1778727, 123.6556014 13.1779741, 123.6556146 13.178054, 123.6556177 13.1781415, 123.6550614 13.1789482)",yes,
262992529,residential,False,False,84.869,,,,"LINESTRING (123.654766 13.1778258, 123.6548561 13.1778035, 123.6550037 13.1778035, 123.6552131 13.1778009, 123.6553875 13.1777826, 123.6555459 13.1777773)",,
"[262992529, 904082292]",residential,False,True,109.44200000000002,,,,"LINESTRING (123.654766 13.1778258, 123.6547085 13.17784, 123.6545529 13.177861, 123.6544106 13.1778949, 123.6543006 13.1779519, 123.6542306 13.1780214, 123.6541841 13.1780061, 123.6541566 13.1779819, 123.654099 13.1778592, 123.654056 13.1778122, 123.6539286 13.1777717)",,
262992531,residential,False,False,40.153999999999996,,,,"LINESTRING (123.654766 13.1778258, 123.6547488 13.1776859, 123.6547394 13.1775051, 123.6547235 13.1774691)",,
262992529,residential,False,True,104.88,,,,"LINESTRING (123.6564422 13.1780125, 123.6563349 13.1779733, 123.6561739 13.1778897, 123.6560289 13.1777904, 123.6559444 13.177759, 123.6558357 13.1777407, 123.6556827 13.177746, 123.6555459 13.1777773)",,
"[753189441, 555329757]",residential,False,False,166.59400000000002,,,,"LINESTRING (123.6564422 13.1780125, 123.6566103 13.1780962, 123.6572519 13.1782672, 123.6572727 13.1782704, 123.6572982 13.1782659, 123.6574276 13.1781595, 123.6575791 13.1780276, 123.6576596 13.1779127, 123.6577461 13.1778285)",,1
958027560,primary,False,False,63.102,1,Maharlika Highway,50,"LINESTRING (123.6543262 13.179843, 123.6538902 13.1794664)",,
958027560,primary,False,True,52.732,1,Maharlika Highway,50,"LINESTRING (123.6543262 13.179843, 123.6546866 13.180162)",,
252224210,residential,False,False,65.67,,,,"LINESTRING (123.6543262 13.179843, 123.6545468 13.1795991, 123.6547271 13.1793998)",,
1004631031,residential,False,True,281.50500000000005,,,,"LINESTRING (123.6543262 13.179843, 123.6535811 13.1807533, 123.6538106 13.1809814, 123.6541029 13.1812556, 123.6544516 13.1816239, 123.6545374 13.1817511)",,
905783128,residential,False,False,81.544,,,,"LINESTRING (123.6590132 13.1799907, 123.6592354 13.1806914)",,
"[392593288, 392593102, 392593614]",residential,False,False,66.272,,,,"LINESTRING (123.6590132 13.1799907, 123.6592761 13.1798183, 123.6594799 13.1797191, 123.6595017 13.1797111, 123.6595229 13.1797034, 123.659543 13.1796963)",yes,
"[392593288, 392595545, 392592084, 392593503]",residential,False,"[False, True]",153.229,,Calzada-Gapo Road,,"LINESTRING (123.6590132 13.1799907, 123.6584931 13.1803782, 123.6584529 13.1804121, 123.6581246 13.1806731, 123.6579235 13.1808675)",yes,
392611505,residential,False,False,5.177,,,,"LINESTRING (123.655525 13.182396, 123.6555696 13.1824128)",,
1004631031,residential,False,False,94.137,,,,"LINESTRING (123.655525 13.182396, 123.6554413 13.1823551, 123.6552402 13.1822558, 123.6549693 13.1821096, 123.6547601 13.1819938)",,
1004631031,residential,False,True,67.985,,,,"LINESTRING (123.655525 13.182396, 123.6556336 13.1825513, 123.6558491 13.1829192)",,
392599919,tertiary,False,False,26.323,,,,"LINESTRING (123.6539286 13.1777717, 123.6539727 13.1775389)",,
"[392599656, 392600401, 392600335, 392599919]",tertiary,False,"[False, True]",113.03899999999999,,,,"LINESTRING (123.6539286 13.1777717, 123.6539277 13.177874, 123.6540324 13.1782135, 123.6541021 13.178365, 123.6538488 13.178672)",yes,
"[262992529, 904082292]",residential,False,False,109.442,,,,"LINESTRING (123.6539286 13.1777717, 123.654056 13.1778122, 123.654099 13.1778592, 123.6541566 13.1779819, 123.6541841 13.1780061, 123.6542306 13.1780214, 123.6543006 13.1779519, 123.6544106 13.1778949, 123.6545529 13.177861, 123.6547085 13.17784, 123.654766 13.1778258)",,
392599919,tertiary,False,True,26.323,,,,"LINESTRING (123.6539727 13.1775389, 123.6539286 13.1777717)",,
262992531,residential,False,True,82.591,,,,"LINESTRING (123.6539727 13.1775389, 123.6541292 13.1775353, 123.6542289 13.1775226, 123.6546313 13.1774528, 123.6546885 13.1774507, 123.6547235 13.1774691)",,
"[753189441, 555329757]",residential,False,True,166.59400000000002,,,,"LINESTRING (123.6577461 13.1778285, 123.6576596 13.1779127, 123.6575791 13.1780276, 123.6574276 13.1781595, 123.6572982 13.1782659, 123.6572727 13.1782704, 123.6572519 13.1782672, 123.6566103 13.1780962, 123.6564422 13.1780125)",,1
201349028,unclassified,False,False,327.567,,,,"LINESTRING (123.653365 13.1855817, 123.6534077 13.1855677, 123.653604 13.1854967, 123.6539393 13.1853714, 123.6545643 13.185152, 123.6551651 13.18493, 123.6558163 13.1847025, 123.6562033 13.1845616)",,
252455678,residential,False,False,7.583,,,,"LINESTRING (123.6561966 13.1826852, 123.6562542 13.1826464)",,
252455678,residential,False,True,45.743,,,,"LINESTRING (123.6561966 13.1826852, 123.6558491 13.1829192)",,
392611505,residential,False,True,74.333,,,,"LINESTRING (123.6561966 13.1826852, 123.6555696 13.1824128)",,
"[904078520, 904078523]",residential,False,False,127.64999999999999,,,,"LINESTRING (123.657846 13.1814658, 123.6578708 13.1816492, 123.6578306 13.1818536, 123.6578044 13.1818829, 123.6577501 13.1818901, 123.6577119 13.1818751, 123.6576871 13.1818405, 123.6575798 13.1815611, 123.6575835 13.1815496, 123.6575952 13.1815402, 123.657846 13.1814658)",,
"[904078520, 904078523]",residential,False,True,127.64999999999999,,,,"LINESTRING (123.657846 13.1814658, 123.6575952 13.1815402, 123.6575835 13.1815496, 123.6575798 13.1815611, 123.6576871 13.1818405, 123.6577119 13.1818751, 123.6577501 13.1818901, 123.6578044 13.1818829, 123.6578306 13.1818536, 123.6578708 13.1816492, 123.657846 13.1814658)",,
