osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,width
"[769916300, 756416863]",2,J. P. Laurel Street,primary,False,True,135.25900000000001,407,40,"LINESTRING (120.6319025 14.0737325, 120.6319448 14.0735119, 120.6320535 14.0730302, 120.6321634 14.0725428)",6.1
756416868,2,Escalera Street,residential,False,False,69.055,,,"LINESTRING (120.6319025 14.0737325, 120.6313891 14.0736222, 120.6312771 14.0735996)",
756416869,,J. P. Laurel Street,primary,False,False,131.025,407,40,"LINESTRING (120.6319025 14.0737325, 120.6318563 14.0739542, 120.6317493 14.0744632, 120.6317101 14.0746333, 120.6316766 14.0747985, 120.6316591 14.0748869)",
756416867,2,Escalera Street,residential,False,False,71.571,,,"LINESTRING (120.6312771 14.0735996, 120.6306261 14.0734749)",
"[756416865, 142766238]",2,P. Riñoza Street,residential,False,False,135.362,,,"LINESTRING (120.6312771 14.0735996, 120.6314087 14.0728921, 120.6314999 14.0724016)",
756416866,2,P. Riñoza Street,residential,False,True,132.321,,,"LINESTRING (120.6312771 14.0735996, 120.6311429 14.0741704, 120.6310943 14.0743773, 120.6310134 14.0747617)",
756416868,2,Escalera Street,residential,False,True,69.055,,,"LINESTRING (120.6312771 14.0735996, 120.6313891 14.0736222, 120.6319025 14.0737325)",
756416867,2,Escalera Street,residential,False,True,67.623,,,"LINESTRING (120.6300066 14.0733813, 120.6306261 14.0734749)",
247101369,2,Santo Niño Street,residential,False,True,147.114,,,"LINESTRING (120.6300066 14.0733813, 120.6299192 14.0733604, 120.6299084 14.0736323, 120.6299821 14.0738515, 120.6299345 14.0745831)",
893587674,2,Santo Niño Street,residential,False,False,138.388,,,"LINESTRING (120.6300066 14.0733813, 120.6300968 14.0729376, 120.6301844 14.0725852, 120.6302771 14.0721649)",
142766252,2,F. Castro Street,residential,False,False,133.144,,,"LINESTRING (120.6306261 14.0734749, 120.6303828 14.0746488)",
142766252,2,F. Castro Street,residential,False,True,134.654,,,"LINESTRING (120.6306261 14.0734749, 120.6308971 14.0722928)",
756416867,2,Escalera Street,residential,False,False,67.623,,,"LINESTRING (120.6306261 14.0734749, 120.6300066 14.0733813)",
756416867,2,Escalera Street,residential,False,True,71.571,,,"LINESTRING (120.6306261 14.0734749, 120.6312771 14.0735996)",
142766239,2,St. Francis Xavier Street,residential,False,True,14.863,,,"LINESTRING (120.6297967 14.0745829, 120.6299345 14.0745831)",
142766239,2,St. Francis Xavier Street,residential,False,False,48.901,,,"LINESTRING (120.6303828 14.0746488, 120.6299345 14.0745831)",
142766239,2,St. Francis Xavier Street,residential,False,True,69.163,,,"LINESTRING (120.6303828 14.0746488, 120.6310134 14.0747617)",
142766252,2,F. Castro Street,residential,False,False,131.449,,,"LINESTRING (120.6303828 14.0746488, 120.630156 14.0758103)",
142766252,2,F. Castro Street,residential,False,True,133.144,,,"LINESTRING (120.6303828 14.0746488, 120.6306261 14.0734749)",
142766239,2,St. Francis Xavier Street,residential,False,False,69.163,,,"LINESTRING (120.6310134 14.0747617, 120.6303828 14.0746488)",
142766239,2,St. Francis Xavier Street,residential,False,True,71.021,,,"LINESTRING (120.6310134 14.0747617, 120.6316591 14.0748869)",
756416866,2,P. Riñoza Street,residential,False,False,132.321,,,"LINESTRING (120.6310134 14.0747617, 120.6310943 14.0743773, 120.6311429 14.0741704, 120.6312771 14.0735996)",
756416866,2,P. Riñoza Street,residential,False,True,133.786,,,"LINESTRING (120.6310134 14.0747617, 120.6309023 14.0752153, 120.6307749 14.0759418)",
142766239,2,St. Francis Xavier Street,residential,False,False,74.745,,,"LINESTRING (120.6329306 14.0751727, 120.6322588 14.0750077)",
161559357,2,Concepcion Street,residential,False,True,134.632,,,"LINESTRING (120.6329306 14.0751727, 120.6331853 14.0739874)",
161559373,2,R. Vasquez Street,unclassified,False,False,132.73499999999999,,,"LINESTRING (120.6329306 14.0751727, 120.6326629 14.0754015, 120.6320598 14.0760149)",
161559373,2,R. Vasquez Street,unclassified,False,True,88.918,,,"LINESTRING (120.6329306 14.0751727, 120.6329798 14.0751569, 120.6331048 14.0751159, 120.6336674 14.0748187)",
756416866,2,P. Riñoza Street,residential,False,False,171.785,,,"LINESTRING (120.6304601 14.0774562, 120.6305718 14.0769188, 120.6306388 14.0765836, 120.6307749 14.0759418)",
142766252,2,F. Castro Street,residential,False,False,80.679,,,"LINESTRING (120.630156 14.0758103, 120.6299848 14.0765166)",
142766252,2,F. Castro Street,residential,False,True,131.449,,,"LINESTRING (120.630156 14.0758103, 120.6303828 14.0746488)",
161559362,2,Macalaguim Street,residential,False,True,68.335,,,"LINESTRING (120.630156 14.0758103, 120.6307749 14.0759418)",
161559359,2,Consuelo Street,residential,False,True,133.815,,,"LINESTRING (120.6335159 14.0691586, 120.6332718 14.0703385)",
161559371,2,P. Roxas Street,residential,False,False,65.677,,,"LINESTRING (120.6335159 14.0691586, 120.6329184 14.0690448)",
161559371,2,P. Roxas Street,residential,False,True,65.744,,,"LINESTRING (120.6335159 14.0691586, 120.6341155 14.0692649)",
161559357,2,Concepcion Street,residential,False,False,134.919,,,"LINESTRING (120.6341155 14.0692649, 120.6338692 14.0704545)",
161559371,2,P. Roxas Street,residential,False,False,65.744,,,"LINESTRING (120.6341155 14.0692649, 120.6335159 14.0691586)",
161559371,2,P. Roxas Street,residential,False,True,70.349,,,"LINESTRING (120.6341155 14.0692649, 120.6347572 14.0693781)",
161559363,2,Margarita Street,residential,False,True,136.549,,,"LINESTRING (120.6347572 14.0693781, 120.6345262 14.0705855)",
161559371,2,P. Roxas Street,residential,False,False,70.349,,,"LINESTRING (120.6347572 14.0693781, 120.6341155 14.0692649)",
161559371,2,P. Roxas Street,residential,False,True,129.212,,,"LINESTRING (120.6347572 14.0693781, 120.6359345 14.069593)",
161559371,2,P. Roxas Street,residential,False,False,129.212,,,"LINESTRING (120.6359345 14.069593, 120.6347572 14.0693781)",
161559371,2,P. Roxas Street,residential,False,True,55.619,,,"LINESTRING (120.6359345 14.069593, 120.6364406 14.0696889)",
161559375,2,San Agustin Street,residential,False,True,139.267,,,"LINESTRING (120.6359345 14.069593, 120.6356965 14.070824)",
161559371,2,P. Roxas Street,residential,False,False,55.619,,,"LINESTRING (120.6364406 14.0696889, 120.6359345 14.069593)",
161559374,2,Samaniego Street,residential,False,True,138.748,,,"LINESTRING (120.6364406 14.0696889, 120.6361991 14.0709145)",
161559365,2,Mulingbayan Street,residential,False,True,77.099,,,"LINESTRING (120.6306806 14.0698471, 120.6313853 14.0699633)",
"[161559387, 247096813]",2,Santo Niño Street,residential,False,True,261.446,,,"LINESTRING (120.6306806 14.0698471, 120.6304374 14.0713974, 120.6302771 14.0721649)",
161559365,2,Mulingbayan Street,residential,False,False,77.099,,,"LINESTRING (120.6313853 14.0699633, 120.6306806 14.0698471)",
161559365,2,Mulingbayan Street,residential,False,True,67.311,,,"LINESTRING (120.6313853 14.0699633, 120.6319978 14.0700793)",
229292373,2,F. Castro Street,residential,False,True,130.524,,,"LINESTRING (120.6313853 14.0699633, 120.6311309 14.0711109)",
142766238,2,P. Riñoza Street,residential,False,True,129.563,,,"LINESTRING (120.6319978 14.0700793, 120.6317494 14.0712193)",
161559365,2,Mulingbayan Street,residential,False,False,67.311,,,"LINESTRING (120.6319978 14.0700793, 120.6313853 14.0699633)",
161559365,2,Mulingbayan Street,residential,False,True,73.625,,,"LINESTRING (120.6319978 14.0700793, 120.6326622 14.0702312)",
161559365,2,Mulingbayan Street,residential,False,False,73.625,,,"LINESTRING (120.6326622 14.0702312, 120.6319978 14.0700793)",
161559365,2,Mulingbayan Street,residential,False,True,66.825,,,"LINESTRING (120.6326622 14.0702312, 120.6332718 14.0703385)",
769916300,2,J. P. Laurel Street,primary,False,False,129.421,407,40,"LINESTRING (120.6326622 14.0702312, 120.6324114 14.0713694)",6.1
"[769916300, 1007203477]",2,J. P. Laurel Street,primary,False,True,134.785,407,40,"LINESTRING (120.6326622 14.0702312, 120.6327684 14.0697397, 120.6329184 14.0690448)","['6.1', '6.7']"
161559357,2,Concepcion Street,residential,False,False,132.533,,,"LINESTRING (120.6338692 14.0704545, 120.6336501 14.0716273)",
161559357,2,Concepcion Street,residential,False,True,134.919,,,"LINESTRING (120.6338692 14.0704545, 120.6341155 14.0692649)",
161559365,2,Mulingbayan Street,residential,False,False,65.713,,,"LINESTRING (120.6338692 14.0704545, 120.6332718 14.0703385)",
161559365,2,Mulingbayan Street,residential,False,True,72.345,,,"LINESTRING (120.6338692 14.0704545, 120.6345262 14.0705855)",
161559365,2,Mulingbayan Street,residential,False,False,71.535,,,"LINESTRING (120.6351741 14.070723, 120.6345262 14.0705855)",
161559365,2,Mulingbayan Street,residential,False,True,57.454,,,"LINESTRING (120.6351741 14.070723, 120.6356965 14.070824)",
161559376,2,San Roque Street,residential,False,True,125.146,,,"LINESTRING (120.6351741 14.070723, 120.6349384 14.071825)",
161559365,2,Mulingbayan Street,residential,False,False,57.454,,,"LINESTRING (120.6356965 14.070824, 120.6351741 14.070723)",
161559365,2,Mulingbayan Street,residential,False,True,55.136,,,"LINESTRING (120.6356965 14.070824, 120.6361991 14.0709145)",
161559375,2,San Agustin Street,residential,False,False,139.267,,,"LINESTRING (120.6356965 14.070824, 120.6359345 14.069593)",
161559375,2,San Agustin Street,residential,False,True,114.788,,,"LINESTRING (120.6356965 14.070824, 120.6354774 14.0718342)",
161559365,2,Mulingbayan Street,residential,False,False,55.136,,,"LINESTRING (120.6361991 14.0709145, 120.6356965 14.070824)",
161559365,2,Mulingbayan Street,residential,False,True,66.945,,,"LINESTRING (120.6361991 14.0709145, 120.6368094 14.0710241)",
161559374,2,Samaniego Street,residential,False,False,138.748,,,"LINESTRING (120.6361991 14.0709145, 120.6364406 14.0696889)",
161559374,2,Samaniego Street,residential,False,True,106.082,,,"LINESTRING (120.6361991 14.0709145, 120.6359992 14.0718486)",
161559365,2,Mulingbayan Street,residential,False,False,66.945,,,"LINESTRING (120.6368094 14.0710241, 120.6361991 14.0709145)",
161559377,2,Villaviray Street,residential,False,False,87.336,,,"LINESTRING (120.6368094 14.0710241, 120.6366313 14.0717903)",
229292373,2,F. Castro Street,residential,False,False,130.524,,,"LINESTRING (120.6311309 14.0711109, 120.6313853 14.0699633)",
229292373,2,F. Castro Street,residential,False,True,133.819,,,"LINESTRING (120.6311309 14.0711109, 120.6308971 14.0722928)",
266780858,2,F. Alix Street,residential,False,True,67.791,,,"LINESTRING (120.6311309 14.0711109, 120.6317494 14.0712193)",
142766238,2,P. Riñoza Street,residential,False,False,129.563,,,"LINESTRING (120.6317494 14.0712193, 120.6319978 14.0700793)",
142766238,2,P. Riñoza Street,residential,False,True,134.192,,,"LINESTRING (120.6317494 14.0712193, 120.6314999 14.0724016)",
266780858,2,F. Alix Street,residential,False,False,67.791,,,"LINESTRING (120.6317494 14.0712193, 120.6311309 14.0711109)",
266780858,2,F. Alix Street,residential,False,True,73.327,,,"LINESTRING (120.6317494 14.0712193, 120.6324114 14.0713694)",
161559360,2,F. Alix Street,secondary,False,True,71.242,,40,"LINESTRING (120.6324114 14.0713694, 120.633058 14.0715002)",
266780858,2,F. Alix Street,residential,False,False,73.327,,,"LINESTRING (120.6324114 14.0713694, 120.6317494 14.0712193)",
769916300,2,J. P. Laurel Street,primary,False,False,133.19,407,40,"LINESTRING (120.6324114 14.0713694, 120.6321634 14.0725428)",6.1
769916300,2,J. P. Laurel Street,primary,False,True,129.421,407,40,"LINESTRING (120.6324114 14.0713694, 120.6326622 14.0702312)",6.1
161559357,2,Concepcion Street,residential,False,False,133.7,,,"LINESTRING (120.6336501 14.0716273, 120.6334099 14.0728069)",
161559357,2,Concepcion Street,residential,False,True,132.533,,,"LINESTRING (120.6336501 14.0716273, 120.6338692 14.0704545)",
161559360,2,F. Alix Street,secondary,False,False,65.408,,40,"LINESTRING (120.6336501 14.0716273, 120.633058 14.0715002)",
161559360,2,F. Alix Street,secondary,False,True,70.838,,40,"LINESTRING (120.6336501 14.0716273, 120.6342924 14.0717603)",
161559360,2,F. Alix Street,secondary,False,False,70.838,,40,"LINESTRING (120.6342924 14.0717603, 120.6336501 14.0716273)",
161559363,2,Margarita Street,residential,False,False,133.044,,,"LINESTRING (120.6342924 14.0717603, 120.6345262 14.0705855)",
161559363,2,Margarita Street,residential,False,True,132.539,,,"LINESTRING (120.6342924 14.0717603, 120.6340473 14.0729283)",
161559360,2,F. Alix Street,secondary,False,True,70.047,,40,"LINESTRING (120.6342924 14.0717603, 120.6347483 14.0718072, 120.6349384 14.071825)",
161559360,2,F. Alix Street,secondary,False,True,58.145,,40,"LINESTRING (120.6349384 14.071825, 120.6354774 14.0718342)",
161559376,2,San Roque Street,residential,False,False,125.146,,,"LINESTRING (120.6349384 14.071825, 120.6351741 14.070723)",
161559376,2,San Roque Street,residential,False,True,141.398,,,"LINESTRING (120.6349384 14.071825, 120.6346776 14.0730712)",
161559360,2,F. Alix Street,secondary,False,False,70.047,,40,"LINESTRING (120.6349384 14.071825, 120.6347483 14.0718072, 120.6342924 14.0717603)",
161559360,2,F. Alix Street,secondary,False,False,68.485,,40,"LINESTRING (120.6366313 14.0717903, 120.6359992 14.0718486)",
161559377,2,Villaviray Street,residential,False,False,189.869,,,"LINESTRING (120.6366313 14.0717903, 120.6364763 14.0734912)",
161559377,2,Villaviray Street,residential,False,True,87.336,,,"LINESTRING (120.6366313 14.0717903, 120.6368094 14.0710241)",
161559360,2,F. Alix Street,secondary,False,False,58.145,,40,"LINESTRING (120.6354774 14.0718342, 120.6349384 14.071825)",
161559360,2,F. Alix Street,secondary,False,True,56.303,,40,"LINESTRING (120.6354774 14.0718342, 120.6359992 14.0718486)",
161559375,2,San Agustin Street,residential,False,False,114.788,,,"LINESTRING (120.6354774 14.0718342, 120.6356965 14.070824)",
161559375,2,San Agustin Street,residential,False,True,151.714,,,"LINESTRING (120.6354774 14.0718342, 120.6352574 14.0731818)",
28402791,2,C. Alvarez Street,unclassified,False,False,66.133,,,"LINESTRING (120.6308971 14.0722928, 120.6314999 14.0724016)",
28402791,2,C. Alvarez Street,unclassified,False,True,68.368,,,"LINESTRING (120.6308971 14.0722928, 120.6302771 14.0721649)",
142766252,2,F. Castro Street,residential,False,False,134.654,,,"LINESTRING (120.6308971 14.0722928, 120.6306261 14.0734749)",
229292373,2,F. Castro Street,residential,False,False,133.819,,,"LINESTRING (120.6308971 14.0722928, 120.6311309 14.0711109)",
28402791,2,C. Alvarez Street,unclassified,False,False,73.266,,,"LINESTRING (120.6314999 14.0724016, 120.6321634 14.0725428)",
28402791,2,C. Alvarez Street,unclassified,False,True,66.133,,,"LINESTRING (120.6314999 14.0724016, 120.6308971 14.0722928)",
142766238,2,P. Riñoza Street,residential,False,False,134.192,,,"LINESTRING (120.6314999 14.0724016, 120.6317494 14.0712193)",
"[756416865, 142766238]",2,P. Riñoza Street,residential,False,True,135.362,,,"LINESTRING (120.6314999 14.0724016, 120.6314087 14.0728921, 120.6312771 14.0735996)",
28402791,2,C. Alvarez Street,unclassified,False,False,69.834,,,"LINESTRING (120.6327775 14.0726722, 120.6334099 14.0728069)",
28402791,2,C. Alvarez Street,unclassified,False,True,67.78,,,"LINESTRING (120.6327775 14.0726722, 120.6321634 14.0725428)",
161559359,2,Consuelo Street,residential,False,False,133.786,,,"LINESTRING (120.6327775 14.0726722, 120.633058 14.0715002)",
28402791,2,C. Alvarez Street,unclassified,False,False,70.061,,,"LINESTRING (120.6334099 14.0728069, 120.6340473 14.0729283)",
28402791,2,C. Alvarez Street,unclassified,False,True,69.834,,,"LINESTRING (120.6334099 14.0728069, 120.6327775 14.0726722)",
161559357,2,Concepcion Street,residential,False,False,133.482,,,"LINESTRING (120.6334099 14.0728069, 120.6331853 14.0739874)",
161559357,2,Concepcion Street,residential,False,True,133.7,,,"LINESTRING (120.6334099 14.0728069, 120.6336501 14.0716273)",
28402791,2,C. Alvarez Street,unclassified,False,False,69.815,,,"LINESTRING (120.6340473 14.0729283, 120.6346776 14.0730712)",
28402791,2,C. Alvarez Street,unclassified,False,True,70.061,,,"LINESTRING (120.6340473 14.0729283, 120.6334099 14.0728069)",
161559363,2,Margarita Street,residential,False,False,132.539,,,"LINESTRING (120.6340473 14.0729283, 120.6342924 14.0717603)",
161559363,2,Margarita Street,residential,False,True,214.16,,,"LINESTRING (120.6340473 14.0729283, 120.6336674 14.0748187)",
28402791,2,C. Alvarez Street,unclassified,False,False,63.734,,,"LINESTRING (120.6346776 14.0730712, 120.6352574 14.0731818)",
28402791,2,C. Alvarez Street,unclassified,False,True,69.815,,,"LINESTRING (120.6346776 14.0730712, 120.6340473 14.0729283)",
161559376,2,San Roque Street,residential,False,False,141.398,,,"LINESTRING (120.6346776 14.0730712, 120.6349384 14.071825)",
161559376,2,San Roque Street,residential,False,True,154.486,,,"LINESTRING (120.6346776 14.0730712, 120.6344146 14.0744369)",
28402791,2,C. Alvarez Street,unclassified,False,True,63.734,,,"LINESTRING (120.6352574 14.0731818, 120.6346776 14.0730712)",
161559375,2,San Agustin Street,residential,False,False,151.714,,,"LINESTRING (120.6352574 14.0731818, 120.6354774 14.0718342)",
161559375,2,San Agustin Street,residential,False,True,103.86,,,"LINESTRING (120.6352574 14.0731818, 120.6350917 14.0741019)",
28402791,2,C. Alvarez Street,unclassified,False,False,60.507999999999996,,,"LINESTRING (120.6352574 14.0731818, 120.6355396 14.0732538, 120.6358073 14.0732813)",
690644526,2,Samaniego Street,unclassified,False,True,54.503,,,"LINESTRING (120.6358073 14.0732813, 120.6357611 14.0737694)",
893622864,2,Samaniego Street,residential,False,False,160.648,,,"LINESTRING (120.6358073 14.0732813, 120.6359992 14.0718486)",
28402791,2,C. Alvarez Street,unclassified,False,True,60.507999999999996,,,"LINESTRING (120.6358073 14.0732813, 120.6355396 14.0732538, 120.6352574 14.0731818)",
161559373,2,R. Vasquez Street,unclassified,False,False,37.729,,,"LINESTRING (120.6364763 14.0734912, 120.6361491 14.0736112)",
161559377,2,Villaviray Street,residential,False,True,189.869,,,"LINESTRING (120.6364763 14.0734912, 120.6366313 14.0717903)",
161559373,2,R. Vasquez Street,unclassified,False,False,81.116,,,"LINESTRING (120.6357611 14.0737694, 120.6350917 14.0741019)",
161559373,2,R. Vasquez Street,unclassified,False,True,45.396,,,"LINESTRING (120.6357611 14.0737694, 120.6361491 14.0736112)",
690644526,2,Samaniego Street,unclassified,False,False,54.503,,,"LINESTRING (120.6357611 14.0737694, 120.6358073 14.0732813)",
161559357,2,Concepcion Street,residential,False,False,134.632,,,"LINESTRING (120.6331853 14.0739874, 120.6329306 14.0751727)",
161559357,2,Concepcion Street,residential,False,True,133.482,,,"LINESTRING (120.6331853 14.0739874, 120.6334099 14.0728069)",
114305511,2,Escalera Street,residential,False,False,141.249,,,"LINESTRING (120.6331853 14.0739874, 120.6330126 14.0739517, 120.6328274 14.0739114, 120.6326825 14.0738848, 120.6325751 14.0738645, 120.6324426 14.0738411, 120.6322226 14.073793, 120.6319025 14.0737325)",
161559373,2,R. Vasquez Street,unclassified,False,False,81.982,,,"LINESTRING (120.6350917 14.0741019, 120.6344146 14.0744369)",
161559373,2,R. Vasquez Street,unclassified,False,True,81.116,,,"LINESTRING (120.6350917 14.0741019, 120.6357611 14.0737694)",
161559375,2,San Agustin Street,residential,False,False,103.86,,,"LINESTRING (120.6350917 14.0741019, 120.6352574 14.0731818)",
161559373,2,R. Vasquez Street,unclassified,False,False,24.444,,,"LINESTRING (120.6344146 14.0744369, 120.6342146 14.0745403)",
161559373,2,R. Vasquez Street,unclassified,False,True,81.982,,,"LINESTRING (120.6344146 14.0744369, 120.6350917 14.0741019)",
161559376,2,San Roque Street,residential,False,False,154.486,,,"LINESTRING (120.6344146 14.0744369, 120.6346776 14.0730712)",
161559373,2,R. Vasquez Street,unclassified,False,False,66.645,,,"LINESTRING (120.6342146 14.0745403, 120.6336674 14.0748187)",
161559373,2,R. Vasquez Street,unclassified,False,True,24.444,,,"LINESTRING (120.6342146 14.0745403, 120.6344146 14.0744369)",
161559382,,,residential,False,False,81.443,,,"LINESTRING (120.6342146 14.0745403, 120.6343302 14.0749102, 120.6344093 14.0752475)",
161559363,2,Margarita Street,residential,False,False,214.16,,,"LINESTRING (120.6336674 14.0748187, 120.6340473 14.0729283)",
161559373,2,R. Vasquez Street,unclassified,False,True,66.645,,,"LINESTRING (120.6336674 14.0748187, 120.6342146 14.0745403)",
161559373,2,R. Vasquez Street,unclassified,False,False,88.918,,,"LINESTRING (120.6336674 14.0748187, 120.6331048 14.0751159, 120.6329798 14.0751569, 120.6329306 14.0751727)",
142766239,2,St. Francis Xavier Street,residential,False,True,74.745,,,"LINESTRING (120.6322588 14.0750077, 120.6329306 14.0751727)",
142766239,2,St. Francis Xavier Street,residential,False,False,66.063,,,"LINESTRING (120.6322588 14.0750077, 120.6322043 14.0749975, 120.6316591 14.0748869)",
161559358,2,Consuelo Street,residential,False,False,114.276,,,"LINESTRING (120.6322588 14.0750077, 120.632056 14.0759457, 120.6320598 14.0760149)",
161559358,2,Consuelo Street,residential,False,True,114.276,,,"LINESTRING (120.6320598 14.0760149, 120.632056 14.0759457, 120.6322588 14.0750077)",
161559373,2,R. Vasquez Street,unclassified,False,False,154.071,,,"LINESTRING (120.6320598 14.0760149, 120.6317174 14.0764681, 120.6313748 14.0769439, 120.6311837 14.0771016)",
161559373,2,R. Vasquez Street,unclassified,False,True,132.73499999999999,,,"LINESTRING (120.6320598 14.0760149, 120.6326629 14.0754015, 120.6329306 14.0751727)",
161559362,2,Macalaguim Street,residential,False,False,69.499,,,"LINESTRING (120.6314077 14.0760597, 120.6307749 14.0759418)",
690644567,,J. P. Laurel Street,primary,False,False,133.199,407,40,"LINESTRING (120.6314077 14.0760597, 120.6316591 14.0748869)",
769916303,,J. P. Laurel Street,primary,False,True,118.36500000000001,407,40,"LINESTRING (120.6314077 14.0760597, 120.6312641 14.0767712, 120.6311837 14.0771016)",
161559362,2,Macalaguim Street,residential,False,False,68.335,,,"LINESTRING (120.6307749 14.0759418, 120.630156 14.0758103)",
161559362,2,Macalaguim Street,residential,False,True,69.499,,,"LINESTRING (120.6307749 14.0759418, 120.6314077 14.0760597)",
756416866,2,P. Riñoza Street,residential,False,False,133.786,,,"LINESTRING (120.6307749 14.0759418, 120.6309023 14.0752153, 120.6310134 14.0747617)",
756416866,2,P. Riñoza Street,residential,False,True,171.785,,,"LINESTRING (120.6307749 14.0759418, 120.6306388 14.0765836, 120.6305718 14.0769188, 120.6304601 14.0774562)",
161559371,2,P. Roxas Street,residential,False,True,65.677,,,"LINESTRING (120.6329184 14.0690448, 120.6335159 14.0691586)",
"[769916300, 1007203477]",2,J. P. Laurel Street,primary,False,False,134.785,407,40,"LINESTRING (120.6329184 14.0690448, 120.6327684 14.0697397, 120.6326622 14.0702312)","['6.1', '6.7']"
161559359,2,Consuelo Street,residential,False,False,133.815,,,"LINESTRING (120.6332718 14.0703385, 120.6335159 14.0691586)",
161559359,2,Consuelo Street,residential,False,True,131.218,,,"LINESTRING (120.6332718 14.0703385, 120.633058 14.0715002)",
161559365,2,Mulingbayan Street,residential,False,False,66.825,,,"LINESTRING (120.6332718 14.0703385, 120.6326622 14.0702312)",
161559365,2,Mulingbayan Street,residential,False,True,65.713,,,"LINESTRING (120.6332718 14.0703385, 120.6338692 14.0704545)",
161559359,2,Consuelo Street,residential,False,False,131.218,,,"LINESTRING (120.633058 14.0715002, 120.6332718 14.0703385)",
161559359,2,Consuelo Street,residential,False,True,133.786,,,"LINESTRING (120.633058 14.0715002, 120.6327775 14.0726722)",
161559360,2,F. Alix Street,secondary,False,False,71.242,,40,"LINESTRING (120.633058 14.0715002, 120.6324114 14.0713694)",
161559360,2,F. Alix Street,secondary,False,True,65.408,,40,"LINESTRING (120.633058 14.0715002, 120.6336501 14.0716273)",
161559363,2,Margarita Street,residential,False,False,136.549,,,"LINESTRING (120.6345262 14.0705855, 120.6347572 14.0693781)",
161559363,2,Margarita Street,residential,False,True,133.044,,,"LINESTRING (120.6345262 14.0705855, 120.6342924 14.0717603)",
161559365,2,Mulingbayan Street,residential,False,False,72.345,,,"LINESTRING (120.6345262 14.0705855, 120.6338692 14.0704545)",
161559365,2,Mulingbayan Street,residential,False,True,71.535,,,"LINESTRING (120.6345262 14.0705855, 120.6351741 14.070723)",
161559360,2,F. Alix Street,secondary,False,False,56.303,,40,"LINESTRING (120.6359992 14.0718486, 120.6354774 14.0718342)",
161559360,2,F. Alix Street,secondary,False,True,68.485,,40,"LINESTRING (120.6359992 14.0718486, 120.6366313 14.0717903)",
161559374,2,Samaniego Street,residential,False,False,106.082,,,"LINESTRING (120.6359992 14.0718486, 120.6361991 14.0709145)",
893622864,2,Samaniego Street,residential,False,True,160.648,,,"LINESTRING (120.6359992 14.0718486, 120.6358073 14.0732813)",
229295118,,,residential,False,True,38.103,,,"LINESTRING (120.636055 14.075085, 120.6359418 14.0754096)",
229295156,,,residential,False,True,102.764,,,"LINESTRING (120.6357163 14.0751392, 120.6354844 14.0751405, 120.6349365 14.0751482, 120.6348922 14.075191, 120.6348966 14.075298)",
161559382,,,residential,False,False,7.256,,,"LINESTRING (120.6344093 14.0752475, 120.6344248 14.075311)",
161559382,,,residential,False,True,81.443,,,"LINESTRING (120.6344093 14.0752475, 120.6343302 14.0749102, 120.6342146 14.0745403)",
229295137,,,residential,False,True,77.59,,,"LINESTRING (120.6344093 14.0752475, 120.6342163 14.075314, 120.6340406 14.0754002, 120.6337979 14.075599)",
229295126,,,residential,False,False,72.995,,,"LINESTRING (120.6349335 14.0754796, 120.6356098 14.0755043)",
229295156,,,residential,False,False,20.581,,,"LINESTRING (120.6349335 14.0754796, 120.6348966 14.075298)",
