osmid,lanes,highway,width,oneway,reversed,length,name,geometry
246642651,2,secondary,6.5,False,True,6.283,,"LINESTRING (123.1335099 11.5738508, 123.1335565 11.5738175)"
877768079,2,secondary,6.5,True,False,23.389,F. Ramos,"LINESTRING (123.1335099 11.5738508, 123.133396 11.5736725)"
151567182,,residential,,False,True,123.377,,"LINESTRING (123.1335099 11.5738508, 123.1330406 11.5741919, 123.1330197 11.574252, 123.1330396 11.5744081, 123.1330848 11.5746088, 123.133141 11.5747049)"
918088565,,residential,,False,False,49.177,,"LINESTRING (123.1342243 11.5701955, 123.1345718 11.5699132)"
151566848,2,residential,4.5,False,False,95.075,,"LINESTRING (123.1342243 11.5701955, 123.134169 11.570208, 123.1335001 11.5706659)"
151566848,2,residential,4.5,False,True,102.43,,"LINESTRING (123.1342243 11.5701955, 123.1342768 11.5702164, 123.1347832 11.5709258)"
151566848,2,residential,4.5,False,False,88.155,,"LINESTRING (123.1357624 11.5722694, 123.1353041 11.571616)"
246642651,2,secondary,6.5,False,False,102.434,,"LINESTRING (123.1357624 11.5722694, 123.1349991 11.5728074)"
151567180,2,residential,4.5,False,True,173.777,,"LINESTRING (123.1357624 11.5722694, 123.1361885 11.5728935, 123.1366949 11.5735363)"
246642651,2,secondary,6.5,False,True,177.776,,"LINESTRING (123.1357624 11.5722694, 123.1365622 11.571711, 123.1368452 11.5715135, 123.1371016 11.5713565)"
151567014,2,residential,4.5,False,False,104.394,,"LINESTRING (123.1344871 11.5721067, 123.1353041 11.571616)"
151567014,2,residential,4.5,False,True,96.317,,"LINESTRING (123.1344871 11.5721067, 123.1337145 11.5725279)"
151567015,2,residential,4.5,False,True,95.82,,"LINESTRING (123.1344871 11.5721067, 123.1349991 11.5728074)"
151567015,2,residential,4.5,False,False,90.71100000000001,,"LINESTRING (123.1344871 11.5721067, 123.1343942 11.5719694, 123.134013 11.5714361)"
151567014,2,residential,4.5,False,False,96.317,,"LINESTRING (123.1337145 11.5725279, 123.1344871 11.5721067)"
151567014,2,residential,4.5,False,True,90.308,,"LINESTRING (123.1337145 11.5725279, 123.1330287 11.5729842)"
151567016,2,residential,,False,True,106.465,,"LINESTRING (123.1337145 11.5725279, 123.1339241 11.5727972, 123.1342861 11.5733043)"
151567014,2,residential,4.5,False,False,6.67,,"LINESTRING (123.1329764 11.5730154, 123.1330287 11.5729842)"
877768079,2,secondary,6.5,True,False,52.766,F. Ramos,"LINESTRING (123.1329764 11.5730154, 123.1327243 11.5726102)"
151566848,2,residential,4.5,False,True,95.446,,"LINESTRING (123.1347832 11.5709258, 123.1353041 11.571616)"
151567018,2,residential,4.5,False,True,101.288,,"LINESTRING (123.1347832 11.5709258, 123.134013 11.5714361)"
151566848,2,residential,4.5,False,False,102.43,,"LINESTRING (123.1347832 11.5709258, 123.1342768 11.5702164, 123.1342243 11.5701955)"
151567015,2,residential,4.5,False,False,102.208,,"LINESTRING (123.134013 11.5714361, 123.1334726 11.5706847)"
151567018,2,residential,4.5,False,False,101.288,,"LINESTRING (123.134013 11.5714361, 123.1347832 11.5709258)"
151567015,2,residential,4.5,False,True,90.71100000000001,,"LINESTRING (123.134013 11.5714361, 123.1343942 11.5719694, 123.1344871 11.5721067)"
151567015,2,residential,4.5,False,False,95.82,,"LINESTRING (123.1349991 11.5728074, 123.1344871 11.5721067)"
151568469,2,residential,4.5,False,True,98.863,,"LINESTRING (123.1349991 11.5728074, 123.135524 11.5735327)"
246642651,2,secondary,6.5,False,False,39.191,,"LINESTRING (123.1349991 11.5728074, 123.1347107 11.5730181)"
246642651,2,secondary,6.5,False,True,102.434,,"LINESTRING (123.1349991 11.5728074, 123.1357624 11.5722694)"
151566848,2,residential,4.5,False,False,64.344,,"LINESTRING (123.1334726 11.5706847, 123.1329802 11.5710043)"
151566848,2,residential,4.5,False,True,3.653,,"LINESTRING (123.1334726 11.5706847, 123.1335001 11.5706659)"
151567015,2,residential,4.5,False,True,102.208,,"LINESTRING (123.1334726 11.5706847, 123.134013 11.5714361)"
151566848,2,residential,4.5,False,False,95.446,,"LINESTRING (123.1353041 11.571616, 123.1347832 11.5709258)"
151566848,2,residential,4.5,False,True,88.155,,"LINESTRING (123.1353041 11.571616, 123.1357624 11.5722694)"
151567014,2,residential,4.5,False,True,104.394,,"LINESTRING (123.1353041 11.571616, 123.1344871 11.5721067)"
246642651,2,secondary,6.5,False,True,56.144,,"LINESTRING (123.1342861 11.5733043, 123.1347107 11.5730181)"
151567016,2,residential,,False,False,106.465,,"LINESTRING (123.1342861 11.5733043, 123.1339241 11.5727972, 123.1337145 11.5725279)"
246642651,2,secondary,6.5,False,False,97.844,,"LINESTRING (123.1342861 11.5733043, 123.1342384 11.573339, 123.1335565 11.5738175)"
223291339,2,unclassified,4.5,False,True,16.74,,"LINESTRING (123.1349267 11.5758715, 123.1350455 11.575967)"
151567183,2,unclassified,4.5,False,False,208.21800000000002,,"LINESTRING (123.1349267 11.5758715, 123.1356562 11.5749518, 123.1360876 11.574384)"
223291339,2,unclassified,4.5,False,False,267.044,,"LINESTRING (123.1349267 11.5758715, 123.1344871 11.5754817, 123.1343639 11.5752992, 123.1339708 11.5746182, 123.1335515 11.573909)"
151567180,2,residential,4.5,False,False,173.777,,"LINESTRING (123.1366949 11.5735363, 123.1361885 11.5728935, 123.1357624 11.5722694)"
151567183,2,unclassified,4.5,False,True,105.80199999999999,,"LINESTRING (123.1366949 11.5735363, 123.1366662 11.5735838, 123.1365712 11.5737635, 123.1361417 11.5743153)"
151567183,2,unclassified,4.5,False,True,9.648,,"LINESTRING (123.1361417 11.5743153, 123.1360876 11.574384)"
151567183,2,unclassified,4.5,False,False,105.802,,"LINESTRING (123.1361417 11.5743153, 123.1365712 11.5737635, 123.1366662 11.5735838, 123.1366949 11.5735363)"
151568469,2,residential,4.5,False,False,110.733,,"LINESTRING (123.1361417 11.5743153, 123.1360425 11.5742474, 123.1358292 11.5739773, 123.135524 11.5735327)"
151568469,2,residential,4.5,False,False,98.863,,"LINESTRING (123.135524 11.5735327, 123.1349991 11.5728074)"
253586680,,residential,,False,False,33.731,,"LINESTRING (123.135524 11.5735327, 123.1357694 11.5733477)"
151568469,2,residential,4.5,False,True,110.733,,"LINESTRING (123.135524 11.5735327, 123.1358292 11.5739773, 123.1360425 11.5742474, 123.1361417 11.5743153)"
223291339,2,unclassified,4.5,False,False,16.74,,"LINESTRING (123.1350455 11.575967, 123.1349267 11.5758715)"
245679061,2,unclassified,4.5,False,False,207.57500000000002,,"LINESTRING (123.1350455 11.575967, 123.1347333 11.5763058, 123.1346979 11.5763724, 123.1346233 11.5765753, 123.1345644 11.5766612, 123.1343181 11.5768578, 123.1342615 11.5769537, 123.1342437 11.5770731, 123.1342683 11.5775459)"
245679061,2,unclassified,4.5,False,True,207.575,,"LINESTRING (123.1342683 11.5775459, 123.1342437 11.5770731, 123.1342615 11.5769537, 123.1343181 11.5768578, 123.1345644 11.5766612, 123.1346233 11.5765753, 123.1346979 11.5763724, 123.1347333 11.5763058, 123.1350455 11.575967)"
245829020,,residential,,False,False,180.787,,"LINESTRING (123.1342683 11.5775459, 123.1340362 11.5775413, 123.133799 11.577463, 123.1334679 11.5773512, 123.1332172 11.577241, 123.133079 11.5772111, 123.1328328 11.5771515, 123.1326777 11.5771274)"
245679931,2,unclassified,4,False,False,6.153,,"LINESTRING (123.1323294 11.5693413, 123.1322831 11.569373)"
253465451,,residential,,False,False,51.336,,"LINESTRING (123.1323294 11.5693413, 123.1325951 11.5697226)"
245679931,2,unclassified,4,False,True,49.418,,"LINESTRING (123.131919 11.5696381, 123.1322831 11.569373)"
245679931,2,unclassified,4,False,False,105.69300000000001,,"LINESTRING (123.131919 11.5696381, 123.1317403 11.569769, 123.1316784 11.569832, 123.1316041 11.5699802, 123.1314533 11.5701965, 123.1312736 11.5703241)"
253465453,,residential,,False,False,85.25800000000001,,"LINESTRING (123.131919 11.5696381, 123.1317135 11.5693819, 123.1316543 11.5693168, 123.1313619 11.5695243)"
253465456,,residential,,False,False,116.666,,"LINESTRING (123.131919 11.5696381, 123.1319683 11.569761, 123.1320696 11.5699066, 123.1322268 11.5701187, 123.1323373 11.5702026, 123.1325479 11.5704752)"
245679931,2,unclassified,4,False,True,105.693,,"LINESTRING (123.1312736 11.5703241, 123.1314533 11.5701965, 123.1316041 11.5699802, 123.1316784 11.569832, 123.1317403 11.569769, 123.131919 11.5696381)"
245831957,4,secondary,,False,True,169.668,Balasan-Carles Road,"LINESTRING (123.1312736 11.5703241, 123.1320737 11.5715199, 123.1321275 11.5716002)"
245829019,,residential,,False,True,39.07,,"LINESTRING (123.1347107 11.5730181, 123.1349111 11.5733095)"
246642651,2,secondary,6.5,False,False,56.144,,"LINESTRING (123.1347107 11.5730181, 123.1342861 11.5733043)"
246642651,2,secondary,6.5,False,True,39.191,,"LINESTRING (123.1347107 11.5730181, 123.1349991 11.5728074)"
245829019,,residential,,False,False,39.07,,"LINESTRING (123.1349111 11.5733095, 123.1347107 11.5730181)"
245829020,,residential,,False,True,69.354,,"LINESTRING (123.1323105 11.5776347, 123.1326099 11.5771919, 123.1326777 11.5771274)"
151567182,,residential,,False,False,123.37700000000001,,"LINESTRING (123.133141 11.5747049, 123.1330848 11.5746088, 123.1330396 11.5744081, 123.1330197 11.574252, 123.1330406 11.5741919, 123.1335099 11.5738508)"
