osmid,name,highway,oneway,reversed,length,geometry,bridge,access,ref,maxspeed
485890856,Султанбек Кожанов,residential,False,False,100.826,"LINESTRING (77.2381669 43.2994139, 77.2393517 43.2991334)",,,,
485892923,улица Гагарина,secondary,False,False,99.032,"LINESTRING (77.2381669 43.2994139, 77.2385229 43.300266)",,,,
485892923,улица Гагарина,secondary,False,True,103.399,"LINESTRING (77.2381669 43.2994139, 77.2377773 43.2985283)",,,,
1194827732,Султанбек Кожанов,residential,False,True,104.186,"LINESTRING (77.2381669 43.2994139, 77.2369485 43.2997166)",,,,
237681979,улица Амангельды,tertiary,False,False,99.284,"LINESTRING (77.2445022 43.3017856, 77.2449002 43.3026302)",,,,
237681979,улица Амангельды,tertiary,False,True,98.983,"LINESTRING (77.2445022 43.3017856, 77.2441758 43.3009277)",,,,
1194827726,улица Кунаева,tertiary,False,True,101.904,"LINESTRING (77.2445022 43.3017856, 77.2432986 43.3020551)",,,,
237681981,Райымбека,residential,False,False,106.44,"LINESTRING (77.2432986 43.3020551, 77.2436741 43.3029725)",,,,
237681981,Райымбека,residential,False,True,101.037,"LINESTRING (77.2432986 43.3020551, 77.242907 43.3011923)",,,,
1194827726,улица Кунаева,tertiary,False,False,101.904,"LINESTRING (77.2432986 43.3020551, 77.2445022 43.3017856)",,,,
"[1086375736, 1086375737, 1194827726]",улица Кунаева,tertiary,False,True,104.702,"LINESTRING (77.2432986 43.3020551, 77.2426237 43.3022134, 77.242424 43.3022602, 77.2420671 43.3023439)",yes,,,
548441167,улица Абылай хана,tertiary,False,False,102.805,"LINESTRING (77.2405139 43.301792, 77.2401334 43.3009099)",,,,
689728060,Леонова,secondary,False,False,100.969,"LINESTRING (77.2405139 43.301792, 77.2393149 43.3020433)",,,,
1194827730,улица Абылай хана,secondary,False,True,96.15,"LINESTRING (77.2405139 43.301792, 77.2408754 43.3026157)",,,,
219377712,улица Гагарина,residential,False,True,55.822,"LINESTRING (77.2408295 43.305554, 77.2406252 43.3050745)",,,,
1086375742,улица Пушкина,residential,False,True,101.111,"LINESTRING (77.2408295 43.305554, 77.2420165 43.3052699)",,,,
126981939,Аль-Фараби,tertiary,False,False,100.618,"LINESTRING (77.2397315 43.2999896, 77.2409186 43.2997205)",,,,
548441167,улица Абылай хана,tertiary,False,True,107.377,"LINESTRING (77.2397315 43.2999896, 77.2401334 43.3009099)",,,,
548441169,Аль-Фараби,tertiary,False,True,102.521,"LINESTRING (77.2397315 43.2999896, 77.2385229 43.300266)",,,,
1194827727,улица Абылай хана,tertiary,False,False,100.044,"LINESTRING (77.2397315 43.2999896, 77.2393517 43.2991334)",,,,
485892923,улица Гагарина,secondary,False,True,99.032,"LINESTRING (77.2385229 43.300266, 77.2381669 43.2994139)",,,,
548441169,Аль-Фараби,tertiary,False,False,102.521,"LINESTRING (77.2385229 43.300266, 77.2397315 43.2999896)",,,,
"[1086374219, 485892923, 1086374220]",улица Гагарина,secondary,False,"[False, True]",207.759,"LINESTRING (77.2385229 43.300266, 77.2386369 43.3005219, 77.2387509 43.3007777, 77.2393149 43.3020433)",yes,,,
485890856,Султанбек Кожанов,residential,False,True,109.996,"LINESTRING (77.2430556 43.298243, 77.2417691 43.2985622)",,,,
126981939,Аль-Фараби,tertiary,False,False,101.791,"LINESTRING (77.2434469 43.2991522, 77.2446393 43.2988608)",,,,
126981939,Аль-Фараби,tertiary,False,True,109.168,"LINESTRING (77.2434469 43.2991522, 77.2421541 43.2994326)",,,,
237681979,улица Амангельды,tertiary,False,False,100.11,"LINESTRING (77.2434469 43.2991522, 77.2437909 43.300017)",,,,
126981939,Аль-Фараби,tertiary,False,False,109.168,"LINESTRING (77.2421541 43.2994326, 77.2434469 43.2991522)",,,,
126981939,Аль-Фараби,tertiary,False,True,104.983,"LINESTRING (77.2421541 43.2994326, 77.2409186 43.2997205)",,,,
237681981,Райымбека,residential,False,False,103.641,"LINESTRING (77.2421541 43.2994326, 77.2425196 43.3003259)",,,,
237681981,Райымбека,residential,False,True,101.676,"LINESTRING (77.2421541 43.2994326, 77.2417691 43.2985622)",,,,
126981939,Аль-Фараби,tertiary,False,False,104.983,"LINESTRING (77.2409186 43.2997205, 77.2421541 43.2994326)",,,,
126981939,Аль-Фараби,tertiary,False,True,100.618,"LINESTRING (77.2409186 43.2997205, 77.2397315 43.2999896)",,,,
237681982,Бекбаева-Крутенко,residential,False,False,104.299,"LINESTRING (77.2409186 43.2997205, 77.2413125 43.3006136)",,,,
237681982,Бекбаева-Крутенко,residential,False,True,101.502,"LINESTRING (77.2409186 43.2997205, 77.2405499 43.298848)",,,,
237681981,Райымбека,residential,False,True,101.577,"LINESTRING (77.2444198 43.3047195, 77.2440657 43.3038431)",,,,
"[219378832, 1086375742, 1086375743]",улица Пушкина,residential,False,False,101.038,"LINESTRING (77.2444198 43.3047195, 77.2437491 43.304883, 77.243545 43.3049208, 77.2432235 43.3049772)",yes,no,,
1194827727,улица Абылай хана,tertiary,False,True,99.393,"LINESTRING (77.2389768 43.2982822, 77.2393517 43.2991334)",,,,
239290873,Тлендиева,residential,False,True,100.923,"LINESTRING (77.2389768 43.2982822, 77.2384062 43.2984165, 77.2377773 43.2985283)",,,,
485892923,улица Гагарина,secondary,False,False,103.399,"LINESTRING (77.2377773 43.2985283, 77.2381669 43.2994139)",,,,
239290873,Тлендиева,residential,False,False,100.923,"LINESTRING (77.2377773 43.2985283, 77.2384062 43.2984165, 77.2389768 43.2982822)",,,,
126981939,Аль-Фараби,tertiary,False,True,101.791,"LINESTRING (77.2446393 43.2988608, 77.2434469 43.2991522)",,,,
237681979,улица Амангельды,tertiary,False,False,98.983,"LINESTRING (77.2441758 43.3009277, 77.2445022 43.3017856)",,,,
237681979,улица Амангельды,tertiary,False,True,105.947,"LINESTRING (77.2441758 43.3009277, 77.2437909 43.300017)",,,,
376099450,улица Леонова,residential,False,False,106.808,"LINESTRING (77.2441758 43.3009277, 77.242907 43.3011923)",,,,
237681981,Райымбека,residential,False,False,101.037,"LINESTRING (77.242907 43.3011923, 77.2432986 43.3020551)",,,,
237681981,Райымбека,residential,False,True,101.312,"LINESTRING (77.242907 43.3011923, 77.2425196 43.3003259)",,,,
376099450,улица Леонова,residential,False,True,106.808,"LINESTRING (77.242907 43.3011923, 77.2441758 43.3009277)",,,,
"[376099450, 237681982]","['Бекбаева-Крутенко', 'улица Леонова']",residential,False,"[False, True]",198.282,"LINESTRING (77.242907 43.3011923, 77.2417966 43.30145, 77.2417322 43.3014422, 77.2416839 43.3014051, 77.2413125 43.3006136)",,,,
376099295,,residential,False,True,101.424,"LINESTRING (77.2353828 43.2991468, 77.2357837 43.300011)",,,,
219378828,улица Рыскулова,tertiary,False,False,103.292,"LINESTRING (77.2369485 43.2997166, 77.2365628 43.2988311)",,,,
1194827732,Султанбек Кожанов,residential,False,False,104.186,"LINESTRING (77.2369485 43.2997166, 77.2381669 43.2994139)",,,,
1194827733,Султанбек Кожанов,residential,False,True,99.784,"LINESTRING (77.2369485 43.2997166, 77.2357837 43.300011)",,,,
"[1086374217, 1086374218, 1194827734]",улица Рыскулова,tertiary,False,True,101.535,"LINESTRING (77.2369485 43.2997166, 77.2371425 43.3001676, 77.2372265 43.3003629, 77.2373252 43.3005876)",yes,,,
376099328,улица Кайгы,residential,False,False,5.082,"LINESTRING (77.2334101 43.2999349, 77.2334306 43.2999781)",,,,
376099295,,residential,False,False,101.424,"LINESTRING (77.2357837 43.300011, 77.2353828 43.2991468)",,,,
376099295,,residential,False,True,99.132,"LINESTRING (77.2357837 43.300011, 77.2361385 43.3008643)",,,,
1194827733,Султанбек Кожанов,residential,False,False,99.784,"LINESTRING (77.2357837 43.300011, 77.2369485 43.2997166)",,,,
376099291,Аль-Фараби,residential,False,False,100.841,"LINESTRING (77.2373252 43.3005876, 77.2361385 43.3008643)",,,,
1086374217,улица Рыскулова,tertiary,False,True,101.943,"LINESTRING (77.2373252 43.3005876, 77.2377008 43.3014627)",,,,
"[1086374217, 1086374218, 1194827734]",улица Рыскулова,tertiary,False,False,101.535,"LINESTRING (77.2373252 43.3005876, 77.2372265 43.3003629, 77.2371425 43.3001676, 77.2369485 43.2997166)",yes,,,
376099291,Аль-Фараби,residential,False,True,100.841,"LINESTRING (77.2361385 43.3008643, 77.2373252 43.3005876)",,,,
376099295,,residential,False,False,99.132,"LINESTRING (77.2361385 43.3008643, 77.2357837 43.300011)",,,,
376099295,,residential,False,True,103.942,"LINESTRING (77.2361385 43.3008643, 77.2364751 43.3017664)",,,,
376099294,Латифа Хамиди,residential,False,True,104.778,"LINESTRING (77.2377008 43.3014627, 77.2364751 43.3017664)",,,,
1086374217,улица Рыскулова,tertiary,False,False,101.943,"LINESTRING (77.2377008 43.3014627, 77.2373252 43.3005876)",,,,
1086374217,улица Рыскулова,tertiary,False,True,98.828,"LINESTRING (77.2377008 43.3014627, 77.2380643 43.3023112)",,,,
376099294,Латифа Хамиди,residential,False,False,104.778,"LINESTRING (77.2364751 43.3017664, 77.2377008 43.3014627)",,,,
376099294,Латифа Хамиди,residential,False,True,54.668,"LINESTRING (77.2364751 43.3017664, 77.2358488 43.3019507)",,,,
376099295,,residential,False,False,103.942,"LINESTRING (77.2364751 43.3017664, 77.2361385 43.3008643)",,,,
"[1194827731, 376099295]",Леонова,residential,False,True,189.775,"LINESTRING (77.2364751 43.3017664, 77.2368801 43.3025021, 77.2369177 43.3025385, 77.2370008 43.3025431, 77.2380643 43.3023112)",,,,
1086374217,улица Рыскулова,tertiary,False,False,98.828,"LINESTRING (77.2380643 43.3023112, 77.2377008 43.3014627)",,,,
689728060,Леонова,secondary,False,True,105.49600000000001,"LINESTRING (77.2380643 43.3023112, 77.2384116 43.3022386, 77.2389556 43.3021203, 77.2393149 43.3020433)",,,,
"[1194827731, 376099295]",Леонова,residential,False,False,189.77499999999998,"LINESTRING (77.2380643 43.3023112, 77.2370008 43.3025431, 77.2369177 43.3025385, 77.2368801 43.3025021, 77.2364751 43.3017664)",,,,
1222075559,улица Рыскулова,secondary,False,True,104.773,"LINESTRING (77.2380643 43.3023112, 77.2381497 43.3025031, 77.2384193 43.3031244, 77.2384497 43.3032106)",,,,
237681979,улица Амангельды,tertiary,False,False,111.353,"LINESTRING (77.2449002 43.3026302, 77.245333 43.3035808)",,,,
237681979,улица Амангельды,tertiary,False,True,99.284,"LINESTRING (77.2449002 43.3026302, 77.2445022 43.3017856)",,,,
1086375738,Тажибаева,residential,False,True,106.268,"LINESTRING (77.2449002 43.3026302, 77.2436741 43.3029725)",,,,50
237681979,улица Амангельды,tertiary,False,True,111.353,"LINESTRING (77.245333 43.3035808, 77.2449002 43.3026302)",,,,
376099441,улица Казангапа,residential,False,True,109.64499999999998,"LINESTRING (77.245333 43.3035808, 77.2450998 43.3036447, 77.2449139 43.3037074, 77.2447619 43.3037345, 77.2444746 43.3037062, 77.2443479 43.3037259, 77.2440657 43.3038431)",,,,
219378829,улица Айтеке би,residential,False,False,99.298,"LINESTRING (77.2439856 43.3067439, 77.2428238 43.3070315)",,,,
219377712,улица Гагарина,residential,False,False,98.769,"LINESTRING (77.2400599 43.303816, 77.2404478 43.3046582)",,,,
452763887,Тажибаева,residential,False,False,103.092,"LINESTRING (77.2400599 43.303816, 77.2412676 43.3035208)",,,,50
219377712,улица Гагарина,residential,False,True,106.55199999999999,"LINESTRING (77.2400599 43.303816, 77.2398251 43.3032926, 77.2396638 43.3029022)",,,,
452763887,Тажибаева,residential,False,False,100.325,"LINESTRING (77.2412676 43.3035208, 77.2424605 43.303275)",,,,50
452763887,Тажибаева,residential,False,True,103.092,"LINESTRING (77.2412676 43.3035208, 77.2400599 43.303816)",,,,50
548441168,улица Абылай хана,residential,False,False,105.528,"LINESTRING (77.2412676 43.3035208, 77.2408754 43.3026157)",,,,
548441168,улица Абылай хана,residential,False,True,99.853,"LINESTRING (77.2412676 43.3035208, 77.2416423 43.3043764)",,,,
237681981,Райымбека,residential,False,False,101.861,"LINESTRING (77.2436741 43.3029725, 77.2440657 43.3038431)",,,,
237681981,Райымбека,residential,False,True,106.44,"LINESTRING (77.2436741 43.3029725, 77.2432986 43.3020551)",,,,
1086375738,Тажибаева,residential,False,False,106.268,"LINESTRING (77.2436741 43.3029725, 77.2449002 43.3026302)",,,,50
"[1086375738, 1086375739, 452763887]",Тажибаева,residential,False,True,103.80600000000001,"LINESTRING (77.2436741 43.3029725, 77.243048 43.3031285, 77.2426882 43.3032182, 77.2424605 43.303275)",yes,no,,50
237681981,Райымбека,residential,False,False,101.577,"LINESTRING (77.2440657 43.3038431, 77.2444198 43.3047195)",,,,
237681981,Райымбека,residential,False,True,101.861,"LINESTRING (77.2440657 43.3038431, 77.2436741 43.3029725)",,,,
376099441,улица Казангапа,residential,False,False,109.645,"LINESTRING (77.2440657 43.3038431, 77.2443479 43.3037259, 77.2444746 43.3037062, 77.2447619 43.3037345, 77.2449139 43.3037074, 77.2450998 43.3036447, 77.245333 43.3035808)",,,,
"[376099441, 1086375740, 1086375741]","['Казангапа', 'улица Казангапа']",residential,False,True,103.898,"LINESTRING (77.2440657 43.3038431, 77.2438917 43.3038857, 77.2436822 43.3039484, 77.2434422 43.304005, 77.2432479 43.3040456, 77.2430925 43.3040849, 77.2428458 43.3041316)",yes,no,,
219377708,улица Бекбаева-Крутенко,secondary,True,False,98.869,"LINESTRING (77.2428458 43.3041316, 77.2432235 43.3049772)",,,,
"[376099441, 1086375740, 1086375741]","['Казангапа', 'улица Казангапа']",residential,False,False,103.898,"LINESTRING (77.2428458 43.3041316, 77.2430925 43.3040849, 77.2432479 43.3040456, 77.2434422 43.304005, 77.2436822 43.3039484, 77.2438917 43.3038857, 77.2440657 43.3038431)",yes,no,,
548441168,улица Абылай хана,residential,False,False,99.853,"LINESTRING (77.2416423 43.3043764, 77.2412676 43.3035208)",,,,
548441168,улица Абылай хана,residential,False,True,43.58,"LINESTRING (77.2416423 43.3043764, 77.2417993 43.3047513)",,,,
485342897,Казангапа,residential,False,False,101.613,"LINESTRING (77.2416423 43.3043764, 77.240607 43.304618, 77.2404478 43.3046582)",,,,
219377712,улица Гагарина,residential,False,False,48.465,"LINESTRING (77.2404478 43.3046582, 77.2406252 43.3050745)",,,,
219377712,улица Гагарина,residential,False,True,98.769,"LINESTRING (77.2404478 43.3046582, 77.2400599 43.303816)",,,,
485342897,Казангапа,residential,False,True,101.613,"LINESTRING (77.2404478 43.3046582, 77.240607 43.304618, 77.2416423 43.3043764)",,,,
208998969,улица Рыскулова,secondary,True,False,207.826,"LINESTRING (77.2392663 43.3049826, 77.2391723 43.3047875, 77.2388407 43.3040696, 77.2384497 43.3032106)",,,,
485399518,улица Рыскулова,residential,False,False,33.108,"LINESTRING (77.2392663 43.3049826, 77.238935 43.3050681, 77.2389536 43.3051078)",,,,
208998969,улица Рыскулова,secondary,True,False,39.418,"LINESTRING (77.2394101 43.3053213, 77.2392663 43.3049826)",,,,
485399518,улица Рыскулова,residential,False,True,61.202,"LINESTRING (77.2394101 43.3053213, 77.2390879 43.305396, 77.2389536 43.3051078)",,,,
485399518,улица Рыскулова,residential,False,False,61.202,"LINESTRING (77.2389536 43.3051078, 77.2390879 43.305396, 77.2394101 43.3053213)",,,,
485399518,улица Рыскулова,residential,False,True,33.108,"LINESTRING (77.2389536 43.3051078, 77.238935 43.3050681, 77.2392663 43.3049826)",,,,
485399519,улица Рыскулова,residential,False,False,95.61500000000001,"LINESTRING (77.2389536 43.3051078, 77.2383825 43.3052496, 77.2382645 43.3050144, 77.2381679 43.3048592)",,,,
485399519,улица Рыскулова,residential,False,True,95.61500000000001,"LINESTRING (77.2381679 43.3048592, 77.2382645 43.3050144, 77.2383825 43.3052496, 77.2389536 43.3051078)",,,,
485890856,Султанбек Кожанов,residential,False,False,102.027,"LINESTRING (77.2393517 43.2991334, 77.2405499 43.298848)",,,,
485890856,Султанбек Кожанов,residential,False,True,100.826,"LINESTRING (77.2393517 43.2991334, 77.2381669 43.2994139)",,,,
1194827727,улица Абылай хана,tertiary,False,False,99.393,"LINESTRING (77.2393517 43.2991334, 77.2389768 43.2982822)",,,,
1194827727,улица Абылай хана,tertiary,False,True,100.044,"LINESTRING (77.2393517 43.2991334, 77.2397315 43.2999896)",,,,
237681982,Бекбаева-Крутенко,residential,False,False,101.502,"LINESTRING (77.2405499 43.298848, 77.2409186 43.2997205)",,,,
485890856,Султанбек Кожанов,residential,False,False,103.657,"LINESTRING (77.2405499 43.298848, 77.2417691 43.2985622)",,,,
485890856,Султанбек Кожанов,residential,False,True,102.027,"LINESTRING (77.2405499 43.298848, 77.2393517 43.2991334)",,,,
237681981,Райымбека,residential,False,False,101.676,"LINESTRING (77.2417691 43.2985622, 77.2421541 43.2994326)",,,,
485890856,Султанбек Кожанов,residential,False,False,109.996,"LINESTRING (77.2417691 43.2985622, 77.2430556 43.298243)",,,,
485890856,Султанбек Кожанов,residential,False,True,103.657,"LINESTRING (77.2417691 43.2985622, 77.2405499 43.298848)",,,,
376099328,улица Кайгы,residential,False,True,5.082,"LINESTRING (77.2334306 43.2999781, 77.2334101 43.2999349)",,,,
376099328,улица Кайгы,residential,False,False,443.813,"LINESTRING (77.2334306 43.2999781, 77.2336091 43.3003217, 77.233707 43.3004867, 77.2338198 43.300632, 77.2339725 43.3008478, 77.2341751 43.3011338, 77.2344527 43.3016852, 77.2347314 43.3022033, 77.2349824 43.302628, 77.2353171 43.3030667, 77.2356033 43.3034605, 77.2356114 43.3035503, 77.2355839 43.303617)",,,,
551599402,,unclassified,False,False,57.914,"LINESTRING (77.2334306 43.2999781, 77.2339102 43.2998335, 77.2340503 43.2997332)",,,,
551599402,,unclassified,False,True,57.914,"LINESTRING (77.2340503 43.2997332, 77.2339102 43.2998335, 77.2334306 43.2999781)",,,,
219378829,улица Айтеке би,residential,False,True,99.298,"LINESTRING (77.2428238 43.3070315, 77.2439856 43.3067439)",,,,
548441168,улица Абылай хана,residential,False,False,206.489,"LINESTRING (77.2428238 43.3070315, 77.2424179 43.3061313, 77.2420165 43.3052699)",,,,
689728059,Латифа Хамиди,residential,False,True,38.151,"LINESTRING (77.2442481 43.2999333, 77.2437909 43.300017)",,,,
237681979,улица Амангельды,tertiary,False,False,105.947,"LINESTRING (77.2437909 43.300017, 77.2441758 43.3009277)",,,,
237681979,улица Амангельды,tertiary,False,True,100.11,"LINESTRING (77.2437909 43.300017, 77.2434469 43.2991522)",,,,
689728059,Латифа Хамиди,residential,False,False,38.151,"LINESTRING (77.2437909 43.300017, 77.2442481 43.2999333)",,,,
689728059,Латифа Хамиди,residential,False,True,108.462,"LINESTRING (77.2437909 43.300017, 77.2425196 43.3003259)",,,,
237681981,Райымбека,residential,False,False,101.312,"LINESTRING (77.2425196 43.3003259, 77.242907 43.3011923)",,,,
237681981,Райымбека,residential,False,True,103.641,"LINESTRING (77.2425196 43.3003259, 77.2421541 43.2994326)",,,,
689728059,Латифа Хамиди,residential,False,False,108.462,"LINESTRING (77.2425196 43.3003259, 77.2437909 43.300017)",,,,
689728059,Латифа Хамиди,residential,False,True,102.789,"LINESTRING (77.2425196 43.3003259, 77.2413125 43.3006136)",,,,
