osmid,highway,oneway,reversed,length,geometry,ref,lanes
179505794,residential,False,False,65.993,"LINESTRING (73.3514986 47.2191503, 73.3523314 47.21933)",,
179505810,residential,False,False,95.941,"LINESTRING (73.3514986 47.2191503, 73.3519062 47.2183331)",,
179505810,residential,False,True,220.345,"LINESTRING (73.3514986 47.2191503, 73.3507743 47.2205285, 73.3505498 47.2210238)",,
179505794,residential,False,False,111.289,"LINESTRING (73.3545473 47.2195848, 73.3559653 47.2198571)",,
179505811,residential,False,False,98.147,"LINESTRING (73.3545473 47.2195848, 73.3547683 47.218715)",,
179505811,residential,False,True,204.605,"LINESTRING (73.3545473 47.2195848, 73.3538079 47.221355)",,
179505794,residential,False,True,102.432,"LINESTRING (73.3545473 47.2195848, 73.3539292 47.2195827, 73.3536664 47.2195645, 73.3533794 47.2195244, 73.3532023 47.2194989)",,
23483683,tertiary,False,False,303.884,"LINESTRING (73.3566387 47.2199865, 73.3553656 47.222579)",KM-46,
179505794,residential,False,True,52.853,"LINESTRING (73.3566387 47.2199865, 73.3559653 47.2198571)",,
179505811,residential,False,False,204.605,"LINESTRING (73.3538079 47.221355, 73.3545473 47.2195848)",,
179505811,residential,False,True,59.34,"LINESTRING (73.3538079 47.221355, 73.3538139 47.221521, 73.3538361 47.2216463, 73.3539187 47.2218811)",,
1226387731,residential,False,False,86.5,"LINESTRING (73.3538079 47.221355, 73.353374 47.2212186, 73.3531111 47.2211457, 73.3527464 47.2210656)",,
179505792,residential,False,True,237.511,"LINESTRING (73.3539187 47.2218811, 73.3528464 47.2238891)",,
179505811,residential,False,True,53.828,"LINESTRING (73.3539187 47.2218811, 73.3544942 47.2221667)",,
828828668,living_street,False,False,46.325,"LINESTRING (73.3539187 47.2218811, 73.3533361 47.2217507)",,2
179505811,residential,False,False,59.339999999999996,"LINESTRING (73.3539187 47.2218811, 73.3538361 47.2216463, 73.3538139 47.221521, 73.3538079 47.221355)",,
23483683,tertiary,False,False,7.352,"LINESTRING (73.3553656 47.222579, 73.355333 47.2226413)",KM-46,
23483683,tertiary,False,True,303.884,"LINESTRING (73.3553656 47.222579, 73.3566387 47.2199865)",KM-46,
179505811,residential,False,False,80.202,"LINESTRING (73.3553656 47.222579, 73.3544942 47.2221667)",,
179505810,residential,False,False,222.494,"LINESTRING (73.3498445 47.2229661, 73.3501658 47.2219932, 73.3505498 47.2210238)",,
179505792,residential,False,False,45.611,"LINESTRING (73.3526044 47.2244773, 73.3527683 47.2240825)",,
179505791,residential,False,False,182.89,"LINESTRING (73.351495 47.2254146, 73.3538357 47.225837)",,
179505791,residential,False,True,182.89,"LINESTRING (73.3538357 47.225837, 73.351495 47.2254146)",,
23483683,tertiary,False,True,107.152,"LINESTRING (73.3538357 47.225837, 73.3539014 47.2256892, 73.3542483 47.224915)",KM-46,
179505810,residential,False,False,220.345,"LINESTRING (73.3505498 47.2210238, 73.3507743 47.2205285, 73.3514986 47.2191503)",,
179505810,residential,False,True,222.494,"LINESTRING (73.3505498 47.2210238, 73.3501658 47.2219932, 73.3498445 47.2229661)",,
828828668,living_street,False,True,122.367,"LINESTRING (73.3505498 47.2210238, 73.3510505 47.221272, 73.3518393 47.2214506, 73.3520043 47.2214753)",,2
859000806,residential,False,True,156.515,"LINESTRING (73.3552047 47.2257941, 73.3553665 47.2254182, 73.3554006 47.2253402, 73.3553665 47.225265, 73.3552535 47.2251588, 73.3542483 47.224915)",,
179505794,residential,False,False,52.853,"LINESTRING (73.3559653 47.2198571, 73.3566387 47.2199865)",,
179505794,residential,False,True,111.289,"LINESTRING (73.3559653 47.2198571, 73.3545473 47.2195848)",,
859000797,residential,False,True,188.738,"LINESTRING (73.3514482 47.2209125, 73.3518666 47.2203405, 73.3523314 47.21933)",,
179505794,residential,False,False,68.402,"LINESTRING (73.3523314 47.21933, 73.3532023 47.2194989)",,
179505794,residential,False,True,65.993,"LINESTRING (73.3523314 47.21933, 73.3514986 47.2191503)",,
859000797,residential,False,False,188.738,"LINESTRING (73.3523314 47.21933, 73.3518666 47.2203405, 73.3514482 47.2209125)",,
859000801,residential,False,False,102.364,"LINESTRING (73.3534354 47.218548, 73.3547683 47.218715)",,
859000801,residential,False,True,117.938,"LINESTRING (73.3534354 47.218548, 73.3519062 47.2183331)",,
179505811,residential,False,True,98.147,"LINESTRING (73.3547683 47.218715, 73.3545473 47.2195848)",,
859000801,residential,False,True,102.364,"LINESTRING (73.3547683 47.218715, 73.3534354 47.218548)",,
179505810,residential,False,True,95.941,"LINESTRING (73.3519062 47.2183331, 73.3514986 47.2191503)",,
859000801,residential,False,False,117.938,"LINESTRING (73.3519062 47.2183331, 73.3534354 47.218548)",,
859000802,residential,False,True,96.594,"LINESTRING (73.3565819 47.2228289, 73.355333 47.2226413)",,
23483683,tertiary,False,False,239.888,"LINESTRING (73.355333 47.2226413, 73.3543542 47.2246937)",KM-46,
23483683,tertiary,False,True,7.352,"LINESTRING (73.355333 47.2226413, 73.3553656 47.222579)",KM-46,
859000802,residential,False,False,96.594,"LINESTRING (73.355333 47.2226413, 73.3565819 47.2228289)",,
179505792,residential,False,False,237.511,"LINESTRING (73.3528464 47.2238891, 73.3539187 47.2218811)",,
179505792,residential,False,True,22.299,"LINESTRING (73.3528464 47.2238891, 73.3527683 47.2240825)",,
859000803,residential,False,True,285.11,"LINESTRING (73.3528464 47.2238891, 73.3524507 47.2238438, 73.352356 47.2238117, 73.3523222 47.2237658, 73.352356 47.2233573, 73.3525385 47.2227422, 73.3527548 47.2225264, 73.3529576 47.2222327, 73.3533361 47.2217507)",,
828828668,living_street,False,True,46.325,"LINESTRING (73.3533361 47.2217507, 73.3539187 47.2218811)",,2
828828668,living_street,False,False,105.23599999999999,"LINESTRING (73.3533361 47.2217507, 73.352324 47.2215231, 73.3520043 47.2214753)",,2
859000803,residential,False,False,285.10999999999996,"LINESTRING (73.3533361 47.2217507, 73.3529576 47.2222327, 73.3527548 47.2225264, 73.3525385 47.2227422, 73.352356 47.2233573, 73.3523222 47.2237658, 73.352356 47.2238117, 73.3524507 47.2238438, 73.3528464 47.2238891)",,
23483683,tertiary,False,False,25.874,"LINESTRING (73.3543542 47.2246937, 73.3542483 47.224915)",KM-46,
23483683,tertiary,False,True,239.888,"LINESTRING (73.3543542 47.2246937, 73.355333 47.2226413)",KM-46,
859000804,residential,False,False,139.962,"LINESTRING (73.3543542 47.2246937, 73.353897 47.2245507, 73.3534374 47.2242615, 73.3530995 47.2241422, 73.3527683 47.2240825)",,
859000805,residential,False,True,195.858,"LINESTRING (73.3536807 47.2238392, 73.3544942 47.2221667)",,
