osmid,highway,oneway,reversed,length,geometry,ref,name,junction,bridge
668944856,residential,False,False,167.116,"LINESTRING (68.3694081 42.7807042, 68.3708219 42.7817914)",,,,
138179659,residential,False,True,376.696,"LINESTRING (68.3694081 42.7807042, 68.370061 42.7804466, 68.3707886 42.7802495, 68.3714814 42.7800207, 68.3717817 42.7799741, 68.37231 42.7799338, 68.3731501 42.7799296, 68.373358 42.779866, 68.373716 42.7796838)",,,,
668971039,residential,False,True,207.414,"LINESTRING (68.3753098 42.7759397, 68.3732537 42.7748435)",,ул.Есен Анетбеков,,
243174049,residential,False,False,266.906,"LINESTRING (68.3753098 42.7759397, 68.3772217 42.7743831, 68.3774562 42.7741319)",,ул.Кенжебек Момбеков,,
243174049,residential,False,True,220.526,"LINESTRING (68.3753098 42.7759397, 68.3752155 42.7760165, 68.3735371 42.7774364)",,ул.Кенжебек Момбеков,,
668971039,residential,False,False,207.414,"LINESTRING (68.3732537 42.7748435, 68.3753098 42.7759397)",,ул.Есен Анетбеков,,
668971041,residential,False,True,302.43,"LINESTRING (68.3732537 42.7748435, 68.3716348 42.776529, 68.371211 42.7767377, 68.3709485 42.7769449)",,ул.Кызбала Жаксылыкова,,
668971041,residential,False,False,73.018,"LINESTRING (68.3703393 42.7774258, 68.3709485 42.7769449)",,ул.Кызбала Жаксылыкова,,
678106356,primary,True,False,211.147,"LINESTRING (68.3703393 42.7774258, 68.372304 42.7786612)",P-31,проспект Жибек Жолы,,
669456763,residential,False,False,109.765,"LINESTRING (68.3767701 42.7766429, 68.377651 42.775897)",,,,
"[669456763, 1043419879]",residential,False,True,365.80600000000004,"LINESTRING (68.3767701 42.7766429, 68.374882 42.7781665, 68.3744945 42.7779196, 68.3740347 42.7776665, 68.3735371 42.7774364)",,,,
669456763,residential,False,True,109.765,"LINESTRING (68.377651 42.775897, 68.3767701 42.7766429)",,,,
243174049,residential,False,True,86.847,"LINESTRING (68.3735371 42.7774364, 68.3728397 42.7780263)",,ул.Кенжебек Момбеков,,
243174049,residential,False,False,220.526,"LINESTRING (68.3735371 42.7774364, 68.3752155 42.7760165, 68.3753098 42.7759397)",,ул.Кенжебек Момбеков,,
"[669456763, 1043419879]",residential,False,False,365.80600000000004,"LINESTRING (68.3735371 42.7774364, 68.3740347 42.7776665, 68.3744945 42.7779196, 68.374882 42.7781665, 68.3767701 42.7766429)",,,,
243174050,residential,False,False,176.886,"LINESTRING (68.3784254 42.7815871, 68.3767896 42.7805435)",,ул.Саттар Ерубаев,,
243174050,residential,False,True,176.886,"LINESTRING (68.3767896 42.7805435, 68.3784254 42.7815871)",,ул.Саттар Ерубаев,,
243174050,residential,False,False,95.241,"LINESTRING (68.3767896 42.7805435, 68.3767218 42.7805003, 68.3765024 42.7804876, 68.3758318 42.7808794)",,ул.Саттар Ерубаев,,
1194200946,residential,False,True,162.847,"LINESTRING (68.3756903 42.7789584, 68.3748454 42.7792222, 68.3746818 42.7793206, 68.3744457 42.7795077, 68.3741286 42.7798085)",,,,
"[678106352, 217523770, 678106356]",primary,True,False,183.035,"LINESTRING (68.3741286 42.7798085, 68.3749593 42.7803308, 68.3753944 42.7806044, 68.3758318 42.7808794)",P-31,проспект Жибек Жолы,,yes
1194200946,residential,False,False,162.847,"LINESTRING (68.3741286 42.7798085, 68.3744457 42.7795077, 68.3746818 42.7793206, 68.3748454 42.7792222, 68.3756903 42.7789584)",,,,
1196059630,residential,False,True,151.916,"LINESTRING (68.3690196 42.7785312, 68.370341 42.777569)",,,,
1196059630,residential,False,False,151.916,"LINESTRING (68.370341 42.777569, 68.3690196 42.7785312)",,,,
678106345,primary,True,False,119.721,"LINESTRING (68.370341 42.777569, 68.3695979 42.7771033, 68.3693657 42.7769785, 68.3691726 42.7769351)",P-31,проспект Жибек Жолы,,
668971041,residential,False,True,73.018,"LINESTRING (68.3709485 42.7769449, 68.3703393 42.7774258)",,ул.Кызбала Жаксылыкова,,
1196059353,residential,False,False,195.664,"LINESTRING (68.3709485 42.7769449, 68.3728397 42.7780263)",,,,
668971041,residential,False,False,302.43,"LINESTRING (68.3709485 42.7769449, 68.371211 42.7767377, 68.3716348 42.776529, 68.3732537 42.7748435)",,ул.Кызбала Жаксылыкова,,
