osmid,highway,oneway,reversed,length,name,geometry,maxspeed,bridge
501767696,residential,False,False,92.123,,"LINESTRING (85.6029533 49.1756148, 85.6025432 49.1748309)",,
501767696,residential,False,True,90.739,,"LINESTRING (85.6029533 49.1756148, 85.6034141 49.1763732)",,
501767704,residential,False,True,164.308,улица Амангельды,"LINESTRING (85.6029533 49.1756148, 85.6050776 49.17511)",,
501767687,residential,False,False,91.964,,"LINESTRING (85.6050776 49.17511, 85.60464 49.174334)",,
501767687,residential,False,True,96.479,,"LINESTRING (85.6050776 49.17511, 85.6055573 49.175919)",,
501767704,residential,False,False,164.308,улица Амангельды,"LINESTRING (85.6050776 49.17511, 85.6029533 49.1756148)",,
501767704,residential,False,True,159.25,улица Амангельды,"LINESTRING (85.6050776 49.17511, 85.6071156 49.1745847)",,
840947145,residential,False,False,128.81099999999998,,"LINESTRING (85.611167 49.1768953, 85.61086 49.1765573, 85.6105165 49.1761329, 85.6103383 49.1758726)",,
850119434,residential,False,False,210.48499999999999,улица Султанмахмута Торайгырова,"LINESTRING (85.611167 49.1768953, 85.609239 49.1778498, 85.6088586 49.1780381)",60,
219244835,living_street,False,False,170.077,улица Сахариева,"LINESTRING (85.6103383 49.1758726, 85.6092131 49.1764574, 85.6087303 49.1766748, 85.6084889 49.1768081)",,
"[840947144, 840947145, 182488377]","['residential', 'tertiary']",False,False,122.69800000000001,,"LINESTRING (85.6103383 49.1758726, 85.6102409 49.1757214, 85.6101791 49.1756256, 85.6096805 49.1748564)",,yes
840947145,residential,False,True,128.811,,"LINESTRING (85.6103383 49.1758726, 85.6105165 49.1761329, 85.61086 49.1765573, 85.611167 49.1768953)",,
182488377,residential,False,True,88.532,,"LINESTRING (85.6087178 49.1732868, 85.6091582 49.1740291)",,
850119435,residential,False,True,158.961,улица Бокеева,"LINESTRING (85.6087178 49.1732868, 85.6066837 49.1738114)",,
501767678,residential,False,True,103.927,,"LINESTRING (85.6013819 49.1796144, 85.6007857 49.1787649)",,
501767694,residential,False,True,99.199,,"LINESTRING (85.6013819 49.1796144, 85.6025344 49.1791366)",,
501767687,residential,False,False,94.448,,"LINESTRING (85.60464 49.174334, 85.6041464 49.1735483)",,
501767687,residential,False,True,91.964,,"LINESTRING (85.60464 49.174334, 85.6050776 49.17511)",,
850119435,residential,False,False,159.528,улица Бокеева,"LINESTRING (85.60464 49.174334, 85.6066837 49.1738114)",,
850119435,residential,False,True,162.131,улица Бокеева,"LINESTRING (85.60464 49.174334, 85.6025432 49.1748309)",,
501767687,residential,False,False,74.147,,"LINESTRING (85.6059623 49.176531, 85.6055573 49.175919)",,
"[501767688, 501767689]","['living_street', 'residential']",False,"[False, True]",203.412,,"LINESTRING (85.6059623 49.176531, 85.6065953 49.1763311, 85.607062 49.1761488, 85.6074777 49.1759857, 85.6076387 49.1759103, 85.6077379 49.1758173, 85.6077594 49.1757595, 85.607754 49.1756841, 85.6076171 49.1753773)",,
501767688,living_street,False,True,164.897,,"LINESTRING (85.6059623 49.176531, 85.6049002 49.1768467, 85.6043208 49.1769624, 85.6040042 49.1770413, 85.6038648 49.1770886)",,
501767678,residential,False,True,97.787,,"LINESTRING (85.6003913 49.1780985, 85.5999005 49.1772797)",,
501767678,residential,False,False,79.484,,"LINESTRING (85.6003913 49.1780985, 85.6004342 49.1781897, 85.6007857 49.1787649)",,
501767688,living_street,False,False,276.363,,"LINESTRING (85.6003913 49.1780985, 85.60177 49.1776935, 85.6033203 49.1772587, 85.6038648 49.1770886)",,
501767696,residential,False,True,92.123,,"LINESTRING (85.6025432 49.1748309, 85.6029533 49.1756148)",,
850119435,residential,False,False,162.131,улица Бокеева,"LINESTRING (85.6025432 49.1748309, 85.60464 49.174334)",,
501767696,residential,False,True,79.681,,"LINESTRING (85.6038648 49.1770886, 85.6042751 49.1777531)",,
501767688,living_street,False,False,164.897,,"LINESTRING (85.6038648 49.1770886, 85.6040042 49.1770413, 85.6043208 49.1769624, 85.6049002 49.1768467, 85.6059623 49.176531)",,
501767688,living_street,False,True,276.363,,"LINESTRING (85.6038648 49.1770886, 85.6033203 49.1772587, 85.60177 49.1776935, 85.6003913 49.1780985)",,
501767696,residential,False,False,86.07000000000001,,"LINESTRING (85.6038648 49.1770886, 85.6037065 49.1768659, 85.6034141 49.1763732)",,
501767696,residential,False,False,71.159,,"LINESTRING (85.604715 49.1783248, 85.6042751 49.1777531)",,
501767696,residential,False,False,79.681,,"LINESTRING (85.6042751 49.1777531, 85.6038648 49.1770886)",,
