osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge
387471783,False,ул Кожанова,tertiary,40,False,36.492,"LINESTRING (68.3250702 40.7753462, 68.3254324 40.775166)",,,
387471783,False,ул Кожанова,tertiary,40,True,160.082,"LINESTRING (68.3250702 40.7753462, 68.3233801 40.7760054)",,,
1207364083,True,,tertiary,,False,50.322,"LINESTRING (68.3250702 40.7753462, 68.3251261 40.7752355, 68.3251976 40.7751517, 68.3252106 40.775068, 68.3252106 40.7750237, 68.3251666 40.7749234)",,,
158623649,False,ул Мухтар Ауезова,secondary,40,False,23.91,"LINESTRING (68.3295344 40.77812, 68.3296676 40.7783099)",2,А-15,
158623649,False,ул Мухтар Ауезова,secondary,40,True,26.043,"LINESTRING (68.3295344 40.77812, 68.3293897 40.777913)",2,А-15,
387471763,False,улица Абая,tertiary,40,False,18.992,"LINESTRING (68.3295344 40.77812, 68.3297122 40.7780149)",2,,
670986075,False,улица Абая,residential,40,True,29.278,"LINESTRING (68.3295344 40.77812, 68.3292501 40.7782716)",2,,
158623649,False,ул Мухтар Ауезова,secondary,40,True,44.154,"LINESTRING (68.3281664 40.7765146, 68.3276828 40.7763611)",2,А-15,
158623649,False,ул Мухтар Ауезова,secondary,40,False,44.482,"LINESTRING (68.3281664 40.7765146, 68.3283111 40.7765771, 68.328441 40.7766476, 68.3285887 40.7767518)",2,А-15,
671082639,False,ул Жансугиров,residential,30,False,225.961,"LINESTRING (68.3281664 40.7765146, 68.3283799 40.7763519, 68.3286401 40.77623, 68.3304698 40.7754895)",,,
158623649,False,ул Мухтар Ауезова,secondary,40,True,35.052,"LINESTRING (68.3254324 40.775166, 68.3251666 40.7749234)",2,А-15,
158623725,True,ул Кожанова,tertiary,40,False,35.65,"LINESTRING (68.3254324 40.775166, 68.3257028 40.7749193)",,,
387471783,False,ул Кожанова,tertiary,40,True,36.492,"LINESTRING (68.3254324 40.775166, 68.3250702 40.7753462)",,,
158623649,False,ул Мухтар Ауезова,secondary,40,False,36.134,"LINESTRING (68.3254324 40.775166, 68.3255778 40.7752734, 68.3257415 40.7753914)",2,А-15,
387471755,False,ул Оспанова № 1 ( базар ),residential,,True,80.792,"LINESTRING (68.3194723 40.7751925, 68.318826 40.7746555)",,,
141459878,False,ул Шакарим,residential,40,False,383.97,"LINESTRING (68.3194723 40.7751925, 68.3201597 40.7747228, 68.3210632 40.7741055, 68.3228175 40.7728463)",1,,
387471783,False,ул Кожанова,tertiary,40,False,160.082,"LINESTRING (68.3233801 40.7760054, 68.3250702 40.7753462)",,,
387471783,False,ул Кожанова,tertiary,40,True,238.222,"LINESTRING (68.3233801 40.7760054, 68.3224483 40.7763437, 68.3223509 40.7763849, 68.3218216 40.7765966, 68.3208494 40.7769624)",,,
"[1173221475, 150641252]",False,улица Байботаева,residential,40,False,101.209,"LINESTRING (68.3233801 40.7760054, 68.3235685 40.7763101, 68.3237927 40.7765941, 68.323926 40.776815)",1,,
141459878,False,ул Шакарим,residential,40,True,383.97,"LINESTRING (68.3228175 40.7728463, 68.3210632 40.7741055, 68.3201597 40.7747228, 68.3194723 40.7751925)",1,,
158623649,False,ул Мухтар Ауезова,secondary,40,False,304.142,"LINESTRING (68.3228175 40.7728463, 68.323219 40.77319, 68.3232456 40.7732125, 68.3238772 40.7737463, 68.3251666 40.7749234)",2,А-15,
158623725,True,ул Кожанова,tertiary,40,False,381.176,"LINESTRING (68.3257028 40.7749193, 68.3271149 40.7743472, 68.3297157 40.7733333)",,,
387471784,True,ул Кожанова,tertiary,40,False,37.705,"LINESTRING (68.3258728 40.7751047, 68.3254324 40.775166)",,,
1207364085,True,,tertiary_link,,False,38.745000000000005,"LINESTRING (68.3258728 40.7751047, 68.3257538 40.7751739, 68.3257083 40.7752281, 68.3256952 40.775302, 68.3257415 40.7753914)",,,
158623649,False,ул Мухтар Ауезова,secondary,40,False,35.28,"LINESTRING (68.3285887 40.7767518, 68.3287108 40.77688, 68.3288059 40.777022)",2,А-15,
158623649,False,ул Мухтар Ауезова,secondary,40,True,44.482,"LINESTRING (68.3285887 40.7767518, 68.328441 40.7766476, 68.3283111 40.7765771, 68.3281664 40.7765146)",2,А-15,
387471769,False,ул Ажибекова ( Калинин ),residential,30,False,177.392,"LINESTRING (68.3285887 40.7767518, 68.3287564 40.7766661, 68.3304075 40.7759475)",1,,
150641252,False,улица Байботаева,residential,40,True,161.008,"LINESTRING (68.3265882 40.7809036, 68.3257512 40.7796017)",1,,
387471752,False,ул Нарбаева,unclassified,20,False,90.813,"LINESTRING (68.3265882 40.7809036, 68.3256767 40.7813402)",1,,
158623649,False,ул Мухтар Ауезова,secondary,40,False,11.3,"LINESTRING (68.3263463 40.7758368, 68.3264594 40.7758915)",2,А-15,
411821726,False,ул Амире Кашаубаева (Гагарина),unclassified,30,False,86.312,"LINESTRING (68.3263463 40.7758368, 68.325446 40.7762079)",,,
158623649,False,ул Мухтар Ауезова,secondary,40,True,71.042,"LINESTRING (68.3263463 40.7758368, 68.3261288 40.7756725, 68.3257415 40.7753914)",2,А-15,
411821726,False,ул Амире Кашаубаева (Гагарина),unclassified,30,False,58.674,"LINESTRING (68.325446 40.7762079, 68.3248249 40.7764471)",,,
411821726,False,ул Амире Кашаубаева (Гагарина),unclassified,30,True,86.312,"LINESTRING (68.325446 40.7762079, 68.3263463 40.7758368)",,,
411821728,False,ул Ш Айманова,unclassified,30,False,379.145,"LINESTRING (68.325446 40.7762079, 68.3262227 40.7775606, 68.3269204 40.7780055, 68.3274038 40.7780981, 68.3279885 40.7784962, 68.328169 40.7787302)",,,
411821726,False,ул Амире Кашаубаева (Гагарина),unclassified,30,False,86.038,"LINESTRING (68.3248249 40.7764471, 68.323926 40.776815)",,,
411821726,False,ул Амире Кашаубаева (Гагарина),unclassified,30,True,58.674,"LINESTRING (68.3248249 40.7764471, 68.325446 40.7762079)",,,
411821730,False,улица Бектенов,residential,30,False,331.79600000000005,"LINESTRING (68.3248249 40.7764471, 68.3259536 40.7781309, 68.3260572 40.7782243, 68.3263144 40.7785523, 68.3265793 40.778484, 68.3268387 40.7788096)",,,
150641252,False,улица Байботаева,residential,40,False,101.732,"LINESTRING (68.323926 40.776815, 68.3244819 40.7776273)",1,,
411821726,False,ул Амире Кашаубаева (Гагарина),unclassified,30,False,232.073,"LINESTRING (68.323926 40.776815, 68.3215298 40.7778462)",,,
411821726,False,ул Амире Кашаубаева (Гагарина),unclassified,30,True,86.038,"LINESTRING (68.323926 40.776815, 68.3248249 40.7764471)",,,
"[1173221475, 150641252]",False,улица Байботаева,residential,40,True,101.209,"LINESTRING (68.323926 40.776815, 68.3237927 40.7765941, 68.3235685 40.7763101, 68.3233801 40.7760054)",1,,
