osmid,ref,highway,oneway,reversed,length,lanes,geometry,name
182432442,,residential,False,True,140.727,,"LINESTRING (79.2235867 43.0237805, 79.2242407 43.0226087)",Д. Конаев
235316903,,residential,False,False,146.027,,"LINESTRING (79.2235867 43.0237805, 79.2219112 43.023307)",
182432442,,residential,False,False,213.096,,"LINESTRING (79.2235867 43.0237805, 79.2228727 43.0250599, 79.2225964 43.0255549)",Д. Конаев
182432437,,residential,False,False,413.627,,"LINESTRING (79.2194997 43.025195, 79.2212924 43.0217137)",Жаркынбасулы
182432437,,residential,False,True,28.85,,"LINESTRING (79.2194997 43.025195, 79.2193746 43.0254378)",Жаркынбасулы
235316947,,residential,False,False,109.03099999999999,,"LINESTRING (79.2194997 43.025195, 79.2206333 43.0253464, 79.2208222 43.0253464)",
235316895,,residential,False,True,243.43900000000002,,"LINESTRING (79.2208222 43.0253464, 79.221181 43.0246824, 79.2216985 43.0237077, 79.2219112 43.023307)",О. Жандосов
235316947,,residential,False,False,144.07399999999998,,"LINESTRING (79.2208222 43.0253464, 79.2210866 43.0253748, 79.2225449 43.0256471)",
235316947,,residential,False,True,109.03099999999999,,"LINESTRING (79.2208222 43.0253464, 79.2206333 43.0253464, 79.2194997 43.025195)",
182432442,,residential,False,False,11.074,,"LINESTRING (79.2225964 43.0255549, 79.2225449 43.0256471)",Д. Конаев
182432430,,residential,False,False,414.84399999999994,,"LINESTRING (79.2225964 43.0255549, 79.2231481 43.0257163, 79.2234093 43.0256313, 79.2236674 43.0255054, 79.2238499 43.0252756, 79.2240651 43.02492, 79.2252792 43.0229005)",И. Бидайбекулы
182432442,,residential,False,True,213.096,,"LINESTRING (79.2225964 43.0255549, 79.2228727 43.0250599, 79.2235867 43.0237805)",Д. Конаев
182432442,,residential,False,True,11.074,,"LINESTRING (79.2225449 43.0256471, 79.2225964 43.0255549)",Д. Конаев
235316947,,residential,False,True,144.07399999999998,,"LINESTRING (79.2225449 43.0256471, 79.2210866 43.0253748, 79.2208222 43.0253464)",
22723159,KB-32,secondary,False,False,44.263,,"LINESTRING (79.219203 43.0210767, 79.2186953 43.0209329)",Азимжанова ул.
22723159,KB-32,secondary,False,True,96.085,,"LINESTRING (79.219203 43.0210767, 79.2202918 43.0214129)",Азимжанова ул.
682147094,,residential,False,True,286.124,,"LINESTRING (79.219203 43.0210767, 79.2197911 43.0201244, 79.2201182 43.0195548, 79.2205975 43.0187144)",Либаев Мукасали
682147094,,residential,False,False,19.329,,"LINESTRING (79.2210135 43.0179068, 79.2209391 43.0180719)",Либаев Мукасали
235316895,,residential,False,False,181.852,,"LINESTRING (79.2233331 43.0205613, 79.2225187 43.0220845)",О. Жандосов
682147102,,residential,False,False,153.70600000000002,,"LINESTRING (79.2233331 43.0205613, 79.2240348 43.0207587, 79.2250977 43.0210577)",
182432442,,residential,False,False,186.004,,"LINESTRING (79.2250977 43.0210577, 79.2242407 43.0226087)",Д. Конаев
682147102,,residential,False,False,90.497,,"LINESTRING (79.2250977 43.0210577, 79.2261203 43.0213793)",
182432442,,residential,False,True,379.52500000000003,,"LINESTRING (79.2250977 43.0210577, 79.2266343 43.0182765, 79.2268462 43.017893)",Д. Конаев
682147102,,residential,False,True,153.70600000000002,,"LINESTRING (79.2250977 43.0210577, 79.2240348 43.0207587, 79.2233331 43.0205613)",
182432430,,residential,False,True,182.447,,"LINESTRING (79.2261203 43.0213793, 79.2252792 43.0229005)",И. Бидайбекулы
682147102,,residential,False,False,103.526,,"LINESTRING (79.2261203 43.0213793, 79.2273131 43.0217054)",
682147102,,residential,False,True,90.497,,"LINESTRING (79.2261203 43.0213793, 79.2250977 43.0210577)",
210041821,A-6,primary,True,False,296.169,2,"LINESTRING (79.2273131 43.0217054, 79.2286208 43.0192194)",
682147102,,residential,False,True,103.526,,"LINESTRING (79.2273131 43.0217054, 79.2261203 43.0213793)",
682147094,,residential,False,False,76.651,,"LINESTRING (79.2209391 43.0180719, 79.2205975 43.0187144)",Либаев Мукасали
682147094,,residential,False,True,19.329,,"LINESTRING (79.2209391 43.0180719, 79.2210135 43.0179068)",Либаев Мукасали
793503311,,unclassified,False,True,120.644,,"LINESTRING (79.2209391 43.0180719, 79.2223158 43.0184769)",
793503311,,unclassified,False,False,120.644,,"LINESTRING (79.2223158 43.0184769, 79.2209391 43.0180719)",
682147095,,residential,False,False,105.01,,"LINESTRING (79.2223158 43.0184769, 79.2225747 43.0179712, 79.222772 43.0175934)",Жаксылыкулы
682147095,,residential,False,True,76.952,,"LINESTRING (79.2223158 43.0184769, 79.2221457 43.018809, 79.2220056 43.0191305)",Жаксылыкулы
682147095,,residential,False,True,105.01,,"LINESTRING (79.222772 43.0175934, 79.2225747 43.0179712, 79.2223158 43.0184769)",Жаксылыкулы
210041820,A-6,primary,True,False,109.13,2,"LINESTRING (79.2292166 43.0183363, 79.2287347 43.0192523)",
