osmid,highway,oneway,reversed,length,name,geometry,maxspeed
264777462,residential,False,True,193.448,,"LINESTRING (72.741094 51.7595482, 72.7399179 51.7611283)",
264777451,residential,False,False,470.772,улица Адилет,"LINESTRING (72.741094 51.7595482, 72.7419607 51.7597688, 72.7438645 51.7603028, 72.7469959 51.7616493)",
264777450,residential,False,True,265.856,улица Курмаш Жанибекова,"LINESTRING (72.7366634 51.7598404, 72.7399179 51.7611283)",50
264777450,residential,False,False,265.856,улица Курмаш Жанибекова,"LINESTRING (72.7399179 51.7611283, 72.7366634 51.7598404)",50
264777450,residential,False,True,296.993,улица Курмаш Жанибекова,"LINESTRING (72.7399179 51.7611283, 72.7437143 51.7623982)",50
264777462,residential,False,False,193.448,,"LINESTRING (72.7399179 51.7611283, 72.741094 51.7595482)",
264777462,residential,False,True,152.173,,"LINESTRING (72.7399179 51.7611283, 72.7397239 51.7611668, 72.7395947 51.7612503, 72.7386362 51.7622083)",
264777460,residential,False,True,58.788,,"LINESTRING (72.7473749 51.7611755, 72.7469959 51.7616493)",
264777463,residential,False,False,79.463,,"LINESTRING (72.7473749 51.7611755, 72.7483838 51.761523)",
264777463,residential,False,True,79.463,,"LINESTRING (72.7483838 51.761523, 72.7473749 51.7611755)",
264777463,residential,False,False,136.656,,"LINESTRING (72.7483838 51.761523, 72.7495818 51.7619148, 72.750132 51.7621056)",
264777460,residential,False,False,58.788,,"LINESTRING (72.7469959 51.7616493, 72.7473749 51.7611755)",
264777451,residential,False,True,470.772,улица Адилет,"LINESTRING (72.7469959 51.7616493, 72.7438645 51.7603028, 72.7419607 51.7597688, 72.741094 51.7595482)",
264777460,residential,False,True,179.09199999999998,,"LINESTRING (72.7469959 51.7616493, 72.7465912 51.7622128, 72.7459011 51.7631103)",
264777466,residential,False,False,100.786,улица Капез Альжанова,"LINESTRING (72.7373517 51.761773, 72.7386362 51.7622083)",50
264777449,residential,False,True,97.34199999999998,,"LINESTRING (72.750132 51.7621056, 72.7499965 51.7623039, 72.7498548 51.7624679, 72.7495097 51.7628912)",
264777463,residential,False,True,136.656,,"LINESTRING (72.750132 51.7621056, 72.7495818 51.7619148, 72.7483838 51.761523)",
264777466,residential,False,False,319.472,улица Капез Альжанова,"LINESTRING (72.7386362 51.7622083, 72.7427082 51.7635878)",50
264777466,residential,False,True,100.786,улица Капез Альжанова,"LINESTRING (72.7386362 51.7622083, 72.7373517 51.761773)",50
264777462,residential,False,False,152.173,,"LINESTRING (72.7386362 51.7622083, 72.7395947 51.7612503, 72.7397239 51.7611668, 72.7399179 51.7611283)",
264777450,residential,False,False,296.993,улица Курмаш Жанибекова,"LINESTRING (72.7437143 51.7623982, 72.7399179 51.7611283)",50
264777450,residential,False,True,170.056,улица Курмаш Жанибекова,"LINESTRING (72.7437143 51.7623982, 72.7459011 51.7631103)",50
264777458,residential,False,True,149.304,,"LINESTRING (72.7437143 51.7623982, 72.7427082 51.7635878)",
264777449,residential,False,False,97.342,,"LINESTRING (72.7495097 51.7628912, 72.7498548 51.7624679, 72.7499965 51.7623039, 72.750132 51.7621056)",
264777449,residential,False,True,138.46800000000002,,"LINESTRING (72.7495097 51.7628912, 72.7491215 51.7634709, 72.748912 51.7637608, 72.7487024 51.7640315)",
264777450,residential,False,False,170.056,улица Курмаш Жанибекова,"LINESTRING (72.7459011 51.7631103, 72.7437143 51.7623982)",50
264777450,residential,False,True,218.308,улица Курмаш Жанибекова,"LINESTRING (72.7459011 51.7631103, 72.7487024 51.7640315)",50
264777460,residential,False,False,179.09199999999998,,"LINESTRING (72.7459011 51.7631103, 72.7465912 51.7622128, 72.7469959 51.7616493)",
264777458,residential,False,False,149.304,,"LINESTRING (72.7427082 51.7635878, 72.7437143 51.7623982)",
264777458,residential,False,True,147.006,,"LINESTRING (72.7427082 51.7635878, 72.7416204 51.7647256)",
264777466,residential,False,False,255.854,улица Капез Альжанова,"LINESTRING (72.7427082 51.7635878, 72.7459694 51.7646926)",50
264777466,residential,False,True,319.472,улица Капез Альжанова,"LINESTRING (72.7427082 51.7635878, 72.7386362 51.7622083)",50
264777450,residential,False,False,218.308,улица Курмаш Жанибекова,"LINESTRING (72.7487024 51.7640315, 72.7459011 51.7631103)",50
264777449,residential,False,False,138.46800000000002,,"LINESTRING (72.7487024 51.7640315, 72.748912 51.7637608, 72.7491215 51.7634709, 72.7495097 51.7628912)",
264777466,residential,False,False,141.52,улица Капез Альжанова,"LINESTRING (72.7459694 51.7646926, 72.7477733 51.7653037)",50
264777466,residential,False,True,255.854,улица Капез Альжанова,"LINESTRING (72.7459694 51.7646926, 72.7427082 51.7635878)",50
264777458,residential,False,False,147.006,,"LINESTRING (72.7416204 51.7647256, 72.7427082 51.7635878)",
264777467,residential,False,True,159.964,улица Германа,"LINESTRING (72.7416204 51.7647256, 72.7436589 51.7654169)",50
264777466,residential,False,True,141.52,улица Капез Альжанова,"LINESTRING (72.7477733 51.7653037, 72.7459694 51.7646926)",50
264777467,residential,False,False,159.964,улица Германа,"LINESTRING (72.7436589 51.7654169, 72.7416204 51.7647256)",50
