osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref
167235060,Абая,residential,False,True,159.833,,"LINESTRING (77.9890325 45.2511714, 77.9883443 45.2525247)",,
167285981,Амангельды,residential,False,True,98.27,,"LINESTRING (77.9890325 45.2511714, 77.9878644 45.2508477)",,
184349834,Морозова,residential,False,False,108.733,,"LINESTRING (77.9900324 45.2545295, 77.9887522 45.25415)",,
193384090,Толе Би,residential,False,True,151.695,,"LINESTRING (77.9900324 45.2545295, 77.9893218 45.2557987)",,
184349305,Пронина,residential,False,True,96.246,,"LINESTRING (77.9894774 45.2528607, 77.9883443 45.2525247)",,
193384085,Каблиса Акын,residential,False,False,154.194,,"LINESTRING (77.9894774 45.2528607, 77.9887522 45.25415)",,
167285499,Абылай Хана,tertiary,True,False,59.508,2,"LINESTRING (77.9878476 45.2556277, 77.9885433 45.2558435)",,
193384085,Каблиса Акын,residential,False,True,34.941,,"LINESTRING (77.9878476 45.2556277, 77.9880255 45.2553395)",,
167236236,Абая,residential,False,False,155.321,,"LINESTRING (77.9876297 45.2538278, 77.9883443 45.2525247)",,
167236236,Абая,residential,False,True,177.795,,"LINESTRING (77.9876297 45.2538278, 77.9867735 45.2553088)",,
184349834,Морозова,residential,False,False,110.88,,"LINESTRING (77.9876297 45.2538278, 77.986318 45.2534514)",,
184349834,Морозова,residential,False,True,94.89,,"LINESTRING (77.9876297 45.2538278, 77.9887522 45.25415)",,
167235060,Абая,residential,False,False,159.833,,"LINESTRING (77.9883443 45.2525247, 77.9890325 45.2511714)",,
167236236,Абая,residential,False,True,155.321,,"LINESTRING (77.9883443 45.2525247, 77.9876297 45.2538278)",,
184349305,Пронина,residential,False,False,96.246,,"LINESTRING (77.9883443 45.2525247, 77.9894774 45.2528607)",,
184349305,Пронина,residential,False,True,107.707,,"LINESTRING (77.9883443 45.2525247, 77.9870791 45.252144)",,
167235226,Кабанбай Батыра,tertiary,False,False,176.146,,"LINESTRING (77.9854242 45.2549052, 77.986318 45.2534514)",,
167285499,Абылай Хана,tertiary,True,False,114.757,2,"LINESTRING (77.9854242 45.2549052, 77.9867735 45.2553088)",,
1191352629,,tertiary,False,False,46.846,,"LINESTRING (77.9854242 45.2549052, 77.9851812 45.2552902)",,
167235865,Макатаева,residential,False,False,95.972,,"LINESTRING (77.9873778 45.2493723, 77.9885037 45.2497138)",,
167235865,Макатаева,residential,False,True,154.821,,"LINESTRING (77.9873778 45.2493723, 77.9855359 45.2488653)",,
729583832,Маметовой,residential,False,False,173.126,,"LINESTRING (77.9842908 45.2490083, 77.9851498 45.2475736)",,
1003613734,Макатаева,residential,False,False,98.83500000000001,,"LINESTRING (77.9842908 45.2490083, 77.9844587 45.2490009, 77.9855359 45.2488653)",,
1003613734,Макатаева,residential,False,True,67.646,,"LINESTRING (77.9842908 45.2490083, 77.9836988 45.248915, 77.9834489 45.2488714)",,
167235809,Даулетиярова,residential,False,False,122.303,,"LINESTRING (77.9855359 45.2488653, 77.9861309 45.2478483)",,
167235865,Макатаева,residential,False,False,154.821,,"LINESTRING (77.9855359 45.2488653, 77.9873778 45.2493723)",,
1003613734,Макатаева,residential,False,True,98.83500000000001,,"LINESTRING (77.9855359 45.2488653, 77.9844587 45.2490009, 77.9842908 45.2490083)",,
167235809,Даулетиярова,residential,False,True,21.449,,"LINESTRING (77.9861987 45.2476614, 77.9861309 45.2478483)",,
