osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,bridge,width
223673125,Altausseerstraße,secondary,False,False,268.09999999999997,L702,40,"LINESTRING (13.7800541 47.6118172, 13.7800303 47.611826, 13.7799739 47.6118468, 13.7799432 47.6118581, 13.7799036 47.6118727, 13.7797506 47.6119274, 13.7792729 47.6120983, 13.778908 47.6122289, 13.7785044 47.6123779, 13.778112 47.6125226, 13.7777586 47.6126602, 13.7774606 47.6127821, 13.7773688 47.612823, 13.7773259 47.6128421, 13.777258 47.6128795, 13.777146 47.6129739, 13.7770488 47.6130581, 13.7770322 47.6130725)",2,,
"[1168897498, 223673125]",Altausseerstraße,secondary,False,True,283.83900000000006,L702,40,"LINESTRING (13.7800541 47.6118172, 13.780479 47.6116554, 13.7806439 47.6115752, 13.7808047 47.6114852, 13.780864 47.6114469, 13.7809331 47.6113804, 13.7810306 47.6112855, 13.7811223 47.6111814, 13.781212 47.6110135, 13.7812391 47.6109036, 13.781253 47.6108187, 13.7812502 47.6106832, 13.7812317 47.6106083, 13.7811718 47.6104991, 13.7810958 47.6104199, 13.7809541 47.6103229, 13.7808455 47.6102675, 13.7807343 47.6101966, 13.7806831 47.6101551, 13.7806257 47.6101086, 13.7805916 47.610061, 13.7805264 47.6099701, 13.7804798 47.6099009, 13.7804262 47.609808)",2,,
30583857,Kramergasse,residential,False,False,198.27,,,"LINESTRING (13.7823062 47.6063754, 13.7823286 47.606458, 13.7824034 47.6066665, 13.7824181 47.6066939, 13.7824455 47.6067286, 13.7826121 47.6069075, 13.7828258 47.6071462, 13.7829818 47.6073137, 13.7830635 47.607372, 13.783297 47.6075374, 13.7833472 47.6075729, 13.7834875 47.6078199, 13.7835636 47.6079129)",,,
30583857,Kramergasse,residential,False,True,97.34200000000001,,,"LINESTRING (13.7823062 47.6063754, 13.7822972 47.6062804, 13.7822897 47.6062239, 13.7821666 47.6059822, 13.7821364 47.6059228, 13.7820603 47.605819, 13.7819859 47.6057219, 13.7819379 47.6056798, 13.7818839 47.6056475, 13.7818359 47.6056264, 13.7817807 47.6056127)",,,
"[31241218, 228760371]",Pratergasse,residential,False,False,73.602,,,"LINESTRING (13.7833474 47.6087374, 13.7834562 47.6087028, 13.7835305 47.6086756, 13.7836609 47.6086006, 13.7837314 47.6085242, 13.7837884 47.6084589, 13.7839782 47.6082529)",,,
"[883213764, 589403582]",Bahnhofstraße,secondary,False,False,93.13400000000001,L702,40,"LINESTRING (13.7833474 47.6087374, 13.7833586 47.6086578, 13.7834301 47.6083959, 13.7834925 47.6081702, 13.7835636 47.6079129)",,,
589403583,Bahnhofstraße,secondary,False,True,14.251999999999999,L702,40,"LINESTRING (13.7833474 47.6087374, 13.7833357 47.6088038, 13.7833283 47.6088649)",,,
"[223978913, 223978914, 296893091, 724514162, 223971416]",Pfarrergrabenweg,residential,False,False,147.572,,,"LINESTRING (13.7899189 47.6111212, 13.7899449 47.6111767, 13.7899984 47.611281, 13.790002 47.6113652, 13.7900001 47.6114233, 13.7899399 47.6115216, 13.7898992 47.6116105, 13.7898878 47.6116763, 13.7898932 47.6117255, 13.7899085 47.6117621, 13.7899417 47.6118043, 13.789994 47.6118657, 13.7900232 47.6119085, 13.790044 47.6119566, 13.7900507 47.6119869, 13.7900505 47.6120135, 13.7900455 47.6120266, 13.7900382 47.6120387, 13.7900197 47.6120445, 13.7899993 47.6120379, 13.7899718 47.6120232, 13.7899447 47.6120138, 13.7899039 47.6120086, 13.7898389 47.6120064, 13.7897947 47.612011, 13.7896247 47.6120658, 13.7895471 47.6120979)",,yes,
707297642,Otto-Körber-Weg,residential,False,True,7.362,,,"LINESTRING (13.7898015 47.6105864, 13.7897616 47.6106469)",,,
"[707297642, 223695211]","['Otto-Körber-Weg', 'Tauscherinweg']",residential,False,False,330.85099999999994,,,"LINESTRING (13.7898015 47.6105864, 13.7897985 47.6105263, 13.7897887 47.6104786, 13.789777 47.610452, 13.7897509 47.6104289, 13.789713 47.6103973, 13.7896751 47.6103634, 13.7896228 47.6103062, 13.7895279 47.6101979, 13.7894481 47.6101242, 13.7894042 47.6100914, 13.7893522 47.610067, 13.7892788 47.6100413, 13.7890599 47.6099893, 13.7890116 47.6099753, 13.7889764 47.6099599, 13.7889438 47.6099407, 13.788919 47.6099187, 13.7889033 47.60989, 13.7889053 47.6098575, 13.7889301 47.609796, 13.788802 47.6097965, 13.7885918 47.6097954, 13.7883427 47.6097927, 13.7881272 47.6097727, 13.7879354 47.6097514, 13.7877891 47.6097567, 13.7877573 47.6097639, 13.787617 47.60979, 13.7873007 47.6098553, 13.7871544 47.6098887, 13.7869705 47.60987, 13.7867985 47.6098527, 13.7866305 47.6098393, 13.7865138 47.6098367, 13.7864011 47.60987, 13.7862983 47.609922, 13.786227 47.6099744)",,,
30583821,Lößlpromenade,residential,False,True,135.901,,,"LINESTRING (13.784688 47.60522, 13.7839017 47.6052608, 13.7831866 47.605297, 13.7828807 47.6053143)",,,
"[262891880, 1106622044]",Hugo-Cordignano-Promenade,residential,False,False,277.206,,,"LINESTRING (13.784688 47.60522, 13.7846708 47.6053026, 13.7846783 47.6053726, 13.784691 47.6054167, 13.7848831 47.6057577, 13.7849399 47.6058532, 13.7849861 47.6059725, 13.7849935 47.6060563, 13.7849916 47.6061379, 13.7849759 47.6062039, 13.7849705 47.6062227, 13.7849499 47.6062832, 13.7849414 47.6063082, 13.7849013 47.6063967, 13.7848205 47.6065653, 13.7847563 47.6067308, 13.7846907 47.6068944, 13.784634 47.6069439, 13.784574 47.6069876, 13.7844912 47.6070346, 13.7843844 47.6070848, 13.7839331 47.6072786, 13.7837897 47.6073318)",,,
30583842,,residential,False,False,57.876999999999995,,,"LINESTRING (13.7850861 47.6115233, 13.7852588 47.6115424, 13.7852705 47.6116328, 13.7853337 47.6117117, 13.785636 47.6118)",,,
30583769,Mühlleite,residential,False,False,55.991,,,"LINESTRING (13.7866615 47.6103613, 13.7865584 47.6102436, 13.7864652 47.6101947, 13.7863364 47.6101204, 13.7862388 47.6100521, 13.786227 47.6099744)",,,
30584062,Kirchengasse,residential,True,False,81.593,,,"LINESTRING (13.7866615 47.6103613, 13.7866576 47.6103991, 13.7866887 47.6105237, 13.786831 47.6110851)",,,2
"[30583842, 724344614]",Poestionplatz,residential,False,False,83.56900000000002,,,"LINESTRING (13.785636 47.6118, 13.7858598 47.6118767, 13.7859336 47.6118966, 13.7859872 47.6119066, 13.7860338 47.6119088, 13.7860664 47.6119061, 13.7861723 47.6118862, 13.7862592 47.6118641, 13.7864177 47.6118156, 13.7865583 47.6117682, 13.786584 47.6117527, 13.7866088 47.6117324, 13.7866302 47.6117084)",,,
30583842,,residential,False,True,57.876999999999995,,,"LINESTRING (13.785636 47.6118, 13.7853337 47.6117117, 13.7852705 47.6116328, 13.7852588 47.6115424, 13.7850861 47.6115233)",,,
"[190009352, 967622942]",Meranplatz,residential,False,False,65.595,,,"LINESTRING (13.785636 47.6118, 13.7856629 47.6117503, 13.7857367 47.6116918, 13.7857196 47.6116418, 13.7856947 47.61151, 13.7856933 47.6114916, 13.7856913 47.6114663, 13.7856872 47.6114265, 13.7857029 47.6112843, 13.7857159 47.6112353)",,,
2989604,Kirchengasse,tertiary,False,False,54.603,L731,40,"LINESTRING (13.786831 47.6110851, 13.7867537 47.6111004, 13.7863561 47.6111821, 13.7862402 47.6112056, 13.7861702 47.6112638)",,,
2989604,Kirchengasse,tertiary,False,True,24.212,L731,40,"LINESTRING (13.786831 47.6110851, 13.7870313 47.6110585, 13.78715 47.6110623)",,,
"[589403545, 464156069]",Haslauergasse,residential,False,False,85.14999999999998,,,"LINESTRING (13.7808473 47.6126193, 13.781009 47.6125584, 13.7811766 47.6124994, 13.7812499 47.6124762, 13.7812597 47.6124731, 13.7813719 47.6124489, 13.7814783 47.6124338, 13.7815832 47.6124232, 13.7816863 47.6124207, 13.7817465 47.6124261, 13.781799 47.6124317, 13.781837 47.6124449, 13.7818692 47.6124634, 13.7818927 47.612481)",,,
"[30584009, 464156066, 464156067, 30583708]","['Bäckergasse', 'Haslauergasse']",residential,False,"[False, True]",285.46599999999995,,,"LINESTRING (13.7818927 47.612481, 13.7819245 47.6124788, 13.7819663 47.6124805, 13.7820217 47.6124901, 13.7821052 47.6125163, 13.7821936 47.612553, 13.7822762 47.6125895, 13.7823304 47.6126086, 13.7823842 47.6126211, 13.7824338 47.6126234, 13.782504 47.6126189, 13.7826335 47.6126054, 13.7826998 47.612601, 13.7828301 47.6125909, 13.7829537 47.6125832, 13.7831191 47.6125823, 13.7832277 47.61258, 13.783317 47.6125726, 13.7833619 47.6125633, 13.7834003 47.6125529, 13.7834282 47.612542, 13.7834448 47.6125303, 13.7834577 47.6125185, 13.7834686 47.6125018, 13.7834783 47.6124699, 13.783492 47.612438, 13.7835736 47.6122478, 13.7837411 47.6120107, 13.783813 47.6119089, 13.7838186 47.6118998, 13.7839187 47.6117182, 13.7839774 47.6116196, 13.7840379 47.6115417, 13.7842581 47.6113805, 13.7844215 47.6112351)",1,,
"[589403545, 464156069]",Haslauergasse,residential,False,True,85.15,,,"LINESTRING (13.7818927 47.612481, 13.7818692 47.6124634, 13.781837 47.6124449, 13.781799 47.6124317, 13.7817465 47.6124261, 13.7816863 47.6124207, 13.7815832 47.6124232, 13.7814783 47.6124338, 13.7813719 47.6124489, 13.7812597 47.6124731, 13.7812499 47.6124762, 13.7811766 47.6124994, 13.781009 47.6125584, 13.7808473 47.6126193)",,,
"[30584009, 464156066, 464156067, 30583708]","['Bäckergasse', 'Haslauergasse']",residential,False,"[False, True]",285.46600000000007,,,"LINESTRING (13.7844215 47.6112351, 13.7842581 47.6113805, 13.7840379 47.6115417, 13.7839774 47.6116196, 13.7839187 47.6117182, 13.7838186 47.6118998, 13.783813 47.6119089, 13.7837411 47.6120107, 13.7835736 47.6122478, 13.783492 47.612438, 13.7834783 47.6124699, 13.7834686 47.6125018, 13.7834577 47.6125185, 13.7834448 47.6125303, 13.7834282 47.612542, 13.7834003 47.6125529, 13.7833619 47.6125633, 13.783317 47.6125726, 13.7832277 47.61258, 13.7831191 47.6125823, 13.7829537 47.6125832, 13.7828301 47.6125909, 13.7826998 47.612601, 13.7826335 47.6126054, 13.782504 47.6126189, 13.7824338 47.6126234, 13.7823842 47.6126211, 13.7823304 47.6126086, 13.7822762 47.6125895, 13.7821936 47.612553, 13.7821052 47.6125163, 13.7820217 47.6124901, 13.7819663 47.6124805, 13.7819245 47.6124788, 13.7818927 47.612481)",1,,
"[30584162, 263533259, 263533261]","['Kammerhofgasse', 'Chlumeckyplatz']",residential,False,True,214.23399999999998,,,"LINESTRING (13.7844215 47.6112351, 13.7842445 47.6111277, 13.7841584 47.6110746, 13.783942 47.6109409, 13.7838866 47.6109069, 13.7838385 47.6108774, 13.7837715 47.6108332, 13.783617 47.6107329, 13.7834964 47.6106577, 13.7834004 47.6106031, 13.7833973 47.6105335, 13.7833463 47.6103979, 13.7833009 47.6102771, 13.7832871 47.6102315, 13.78328 47.6101405, 13.783278 47.6100853, 13.7833896 47.6098367, 13.7834784 47.6096404)",,,
"[1150762256, 296893025, 723139323]",Bäckergasse,residential,False,False,66.41799999999999,,40,"LINESTRING (13.7844215 47.6112351, 13.7845611 47.6111386, 13.784864 47.6109859, 13.7849553 47.6109739, 13.7850178 47.6109677, 13.7851499 47.6109175)",1,,
30583857,Kramergasse,residential,False,True,198.27,,,"LINESTRING (13.7835636 47.6079129, 13.7834875 47.6078199, 13.7833472 47.6075729, 13.783297 47.6075374, 13.7830635 47.607372, 13.7829818 47.6073137, 13.7828258 47.6071462, 13.7826121 47.6069075, 13.7824455 47.6067286, 13.7824181 47.6066939, 13.7824034 47.6066665, 13.7823286 47.606458, 13.7823062 47.6063754)",,,
513935287,Bahnhofstraße,secondary,False,False,66.875,L702,40,"LINESTRING (13.7835636 47.6079129, 13.7836861 47.6076522, 13.7837501 47.6074645, 13.7837897 47.6073318)",,,
"[883213764, 589403582]",Bahnhofstraße,secondary,False,True,93.13400000000001,L702,40,"LINESTRING (13.7835636 47.6079129, 13.7834925 47.6081702, 13.7834301 47.6083959, 13.7833586 47.6086578, 13.7833474 47.6087374)",,,
"[37044394, 37044395, 263196469]","['Reiterer Brücke', 'Ischler Straße', 'Marktleite']",tertiary,False,True,158.255,,40,"LINESTRING (13.778757 47.6106741, 13.77902 47.6105226, 13.779234 47.6103914, 13.7794636 47.6102532, 13.779513 47.6102237, 13.7799689 47.6100199, 13.7800576 47.6099782, 13.7801009 47.6099579, 13.7803625 47.6098412, 13.7804262 47.609808)",,yes,
223673125,Altausseerstraße,secondary,False,True,268.1000000000001,L702,40,"LINESTRING (13.7770322 47.6130725, 13.7770488 47.6130581, 13.777146 47.6129739, 13.777258 47.6128795, 13.7773259 47.6128421, 13.7773688 47.612823, 13.7774606 47.6127821, 13.7777586 47.6126602, 13.778112 47.6125226, 13.7785044 47.6123779, 13.778908 47.6122289, 13.7792729 47.6120983, 13.7797506 47.6119274, 13.7799036 47.6118727, 13.7799432 47.6118581, 13.7799739 47.6118468, 13.7800303 47.611826, 13.7800541 47.6118172)",2,,
30583821,Lößlpromenade,residential,False,False,135.901,,,"LINESTRING (13.7828807 47.6053143, 13.7831866 47.605297, 13.7839017 47.6052608, 13.784688 47.60522)",,,
37110462,Bahnhofstraße,secondary,False,True,235.697,L702,40,"LINESTRING (13.7828807 47.6053143, 13.7829301 47.6055275, 13.7829633 47.6056333, 13.782994 47.6057297, 13.7830014 47.6057471, 13.7830146 47.6057746, 13.7830548 47.6058736, 13.7830635 47.6058932, 13.7830818 47.6059401, 13.7830962 47.6059693, 13.7831067 47.6059952, 13.7831115 47.6060073, 13.7831628 47.6061292, 13.7831681 47.6061418, 13.7833926 47.6065584, 13.783646 47.6069413, 13.7836947 47.6070219, 13.7837452 47.6071185, 13.7837847 47.6072265, 13.7837897 47.6073318)",2,,
9701326,Ischler Straße,secondary,False,True,192.595,L702,40,"LINESTRING (13.7804262 47.609808, 13.7805972 47.6097068, 13.7806335 47.6096831, 13.7807389 47.6096145, 13.7808828 47.6095266, 13.7810278 47.609475, 13.7811917 47.6094281, 13.781353 47.6093891, 13.781546 47.6093519, 13.7817906 47.6093293, 13.7819104 47.6093291, 13.7820348 47.6093347, 13.7823741 47.6093705, 13.7827744 47.6093911)",,,
"[37044394, 37044395, 263196469]","['Reiterer Brücke', 'Ischler Straße', 'Marktleite']",tertiary,False,False,158.255,,40,"LINESTRING (13.7804262 47.609808, 13.7803625 47.6098412, 13.7801009 47.6099579, 13.7800576 47.6099782, 13.7799689 47.6100199, 13.779513 47.6102237, 13.7794636 47.6102532, 13.779234 47.6103914, 13.77902 47.6105226, 13.778757 47.6106741)",,yes,
"[1168897498, 223673125]",Altausseerstraße,secondary,False,False,283.839,L702,40,"LINESTRING (13.7804262 47.609808, 13.7804798 47.6099009, 13.7805264 47.6099701, 13.7805916 47.610061, 13.7806257 47.6101086, 13.7806831 47.6101551, 13.7807343 47.6101966, 13.7808455 47.6102675, 13.7809541 47.6103229, 13.7810958 47.6104199, 13.7811718 47.6104991, 13.7812317 47.6106083, 13.7812502 47.6106832, 13.781253 47.6108187, 13.7812391 47.6109036, 13.781212 47.6110135, 13.7811223 47.6111814, 13.7810306 47.6112855, 13.7809331 47.6113804, 13.780864 47.6114469, 13.7808047 47.6114852, 13.7806439 47.6115752, 13.780479 47.6116554, 13.7800541 47.6118172)",2,,
"[626831899, 37110461, 589403583]","['Bahnhofstraße', 'Postbrücke']",secondary,False,False,24.706,L702,40,"LINESTRING (13.7833024 47.6090863, 13.7833064 47.6090436, 13.7833171 47.6089232, 13.7833283 47.6088649)",,yes,
"[4612921, 626831899, 1254287876]",Bahnhofstraße,secondary,False,True,37.319,L702,40,"LINESTRING (13.7833024 47.6090863, 13.7832968 47.6091966, 13.7832946 47.6093053, 13.7832806 47.6093623, 13.7832588 47.6094192)",2,,
223105116,Wiedleite,residential,False,True,166.96999999999997,,,"LINESTRING (13.7833283 47.6088649, 13.7828554 47.6088481, 13.7828046 47.6088749, 13.7823759 47.6088467, 13.7822192 47.6088249, 13.7821391 47.6088096, 13.7811584 47.6086327)",,,
589403583,Bahnhofstraße,secondary,False,False,14.251999999999999,L702,40,"LINESTRING (13.7833283 47.6088649, 13.7833357 47.6088038, 13.7833474 47.6087374)",,,
"[626831899, 37110461, 589403583]","['Bahnhofstraße', 'Postbrücke']",secondary,False,True,24.706000000000003,L702,40,"LINESTRING (13.7833283 47.6088649, 13.7833171 47.6089232, 13.7833064 47.6090436, 13.7833024 47.6090863)",,yes,
"[30584162, 263533259, 263533261]","['Kammerhofgasse', 'Chlumeckyplatz']",residential,False,False,214.23399999999995,,,"LINESTRING (13.7834784 47.6096404, 13.7833896 47.6098367, 13.783278 47.6100853, 13.78328 47.6101405, 13.7832871 47.6102315, 13.7833009 47.6102771, 13.7833463 47.6103979, 13.7833973 47.6105335, 13.7834004 47.6106031, 13.7834964 47.6106577, 13.783617 47.6107329, 13.7837715 47.6108332, 13.7838385 47.6108774, 13.7838866 47.6109069, 13.783942 47.6109409, 13.7841584 47.6110746, 13.7842445 47.6111277, 13.7844215 47.6112351)",,,
296893081,Hauptstraße,secondary,False,True,34.227000000000004,L703,,"LINESTRING (13.7834784 47.6096404, 13.7835289 47.609703, 13.7835692 47.6097572, 13.7835971 47.6098122, 13.7836188 47.6098596, 13.7836464 47.6099252)",2,,
589403585,Hauptstraße,secondary,False,False,29.605999999999998,L703,,"LINESTRING (13.7834784 47.6096404, 13.7834393 47.6095969, 13.7833145 47.6094724, 13.7832588 47.6094192)",2,,
9701868,Hauptstraße,secondary,False,True,20.027,L703,40,"LINESTRING (13.7849664 47.6107866, 13.7851499 47.6109175)",2,,
"[9701868, 296893077]",Hauptstraße,secondary,False,False,148.769,L703,40,"LINESTRING (13.7849664 47.6107866, 13.7849076 47.6107473, 13.7848398 47.6107044, 13.7847182 47.6106477, 13.7846273 47.6106121, 13.7845329 47.6105815, 13.784264 47.6105112, 13.7840932 47.6104637, 13.7838834 47.6103708, 13.7838368 47.6103454, 13.7838009 47.6103207, 13.7837684 47.6102898, 13.7837475 47.6102589, 13.7837162 47.6102107, 13.7837039 47.6101871, 13.7836734 47.6101127, 13.7836586 47.6099992, 13.7836464 47.6099252)","['1', '2']",,
