osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,width,bridge,junction
1054726556,False,,tertiary,30,True,27.305,"LINESTRING (13.6231202 47.7106646, 13.623022 47.710777, 13.6229863 47.7108187, 13.6229376 47.7108772)",Auböckplatz,,,
1165082150,False,,residential,30,True,16.651,"LINESTRING (13.6229376 47.7108772, 13.6228328 47.7110093)",Auböckplatz,,,
26809486,True,,tertiary,30,False,39.209999999999994,"LINESTRING (13.6229376 47.7108772, 13.6231717 47.7109536, 13.6234142 47.7110236)",Auböckplatz,,,
1054726556,False,,tertiary,30,False,27.305,"LINESTRING (13.6229376 47.7108772, 13.6229863 47.7108187, 13.623022 47.710777, 13.6231202 47.7106646)",Auböckplatz,,,
228760418,False,,residential,30,True,52.875,"LINESTRING (13.6236545 47.7111225, 13.6239352 47.7106861)",Auböckplatz,,,
26809486,True,,tertiary,30,False,35.588,"LINESTRING (13.6236545 47.7111225, 13.623716 47.7111651, 13.6237875 47.7111969, 13.6239384 47.7112426, 13.6240674 47.711272)",Auböckplatz,,,
26438856,True,1,tertiary,30,False,259.37100000000004,"LINESTRING (13.6172805 47.7118345, 13.6174922 47.7119604, 13.6177337 47.7120636, 13.618062 47.7121833, 13.6184381 47.7122669, 13.6200708 47.7125224, 13.6204013 47.7125649, 13.6205165 47.7125729)",Wiesingerstraße,,,
"[980830498, 26442222]",False,1,tertiary,30,False,136.871,"LINESTRING (13.6172805 47.7118345, 13.6175414 47.7121496, 13.6177146 47.7123384, 13.618026 47.7125057, 13.6183187 47.7126615, 13.6184016 47.7127399, 13.6184299 47.7127667)",Herrengasse,3,,
"[25638336, 979750228]",False,,residential,30,False,133.08100000000002,"LINESTRING (13.6172805 47.7118345, 13.6176417 47.7115773, 13.617779 47.7114816, 13.6179972 47.711286, 13.618105 47.7111423, 13.6181618 47.7110519, 13.6182125 47.7109499, 13.6182312 47.7109017, 13.6182458 47.7108538)",Kurhausstraße,3.5,,
25638339,True,,tertiary,30,False,63.273,"LINESTRING (13.6184307 47.7096362, 13.618409 47.7096257, 13.6177015 47.7093482)",Kaltenbachstraße,3.5,,
26438857,True,1,tertiary,50,False,12.297,"LINESTRING (13.6205278 47.7130139, 13.6204573 47.7129837, 13.6204131 47.7129382)",Kreuzplatz,,,
435788669,True,1,tertiary,30,False,20.841,"LINESTRING (13.6205278 47.7130139, 13.6204364 47.7130369, 13.6202637 47.7130733)",Kreuzplatz,,,
"[513573264, 26438861]",True,,residential,30,False,32.373999999999995,"LINESTRING (13.6225852 47.7111943, 13.6226326 47.7112083, 13.6226739 47.7112107, 13.6227014 47.7111857, 13.6228328 47.7110093)",Auböckplatz,,,
1165082150,False,,residential,30,False,16.651,"LINESTRING (13.6228328 47.7110093, 13.6229376 47.7108772)",Auböckplatz,,,
131492688,True,1,tertiary,30,False,9.494,"LINESTRING (13.6248184 47.7116423, 13.6248534 47.7116264, 13.6248941 47.7116186, 13.6249364 47.7116198)",Bahnhofstraße,3,,roundabout
228760332,True,,tertiary,30,False,24.401,"LINESTRING (13.6248184 47.7116423, 13.6248324 47.7115725, 13.6248882 47.7114283)",Auböckplatz,,,
131492688,True,1,tertiary,30,False,20.401,"LINESTRING (13.6249364 47.7116198, 13.6249787 47.7116309, 13.625013 47.711651, 13.6250353 47.7116776, 13.6250429 47.7117078, 13.625035 47.7117379, 13.6250126 47.7117645)",Bahnhofstraße,3,,roundabout
26438866,False,2,tertiary,30,False,84.857,"LINESTRING (13.6250126 47.7117645, 13.6252175 47.7118215, 13.6253721 47.7118764, 13.6260328 47.7120971)",Bahnhofstraße,,,
131492688,True,1,tertiary,30,False,28.52,"LINESTRING (13.6250126 47.7117645, 13.6249853 47.7117813, 13.6249522 47.7117924, 13.6249159 47.711797, 13.6248791 47.7117947, 13.6248466 47.7117864, 13.6248185 47.7117728, 13.6247933 47.711751, 13.6247792 47.7117251, 13.6247774 47.7116976, 13.6247882 47.711671)",Bahnhofstraße,3,,roundabout
131492688,True,1,tertiary,30,False,3.9290000000000003,"LINESTRING (13.6247882 47.711671, 13.6248012 47.7116557, 13.6248184 47.7116423)",Bahnhofstraße,3,,roundabout
228760337,True,1,tertiary,30,False,33.686,"LINESTRING (13.6260328 47.7120971, 13.6264438 47.7122208)",Bahnhofstraße,,,
26438866,False,2,tertiary,30,True,84.857,"LINESTRING (13.6260328 47.7120971, 13.6253721 47.7118764, 13.6252175 47.7118215, 13.6250126 47.7117645)",Bahnhofstraße,,,
27516416,False,,residential,30,False,9.819,"LINESTRING (13.6264438 47.7122208, 13.6265405 47.7121611)",Bahnhofstraße,,,
40842858,True,1,tertiary,30,False,46.049,"LINESTRING (13.6264438 47.7122208, 13.626598 47.7122711, 13.6268599 47.7123622, 13.6269793 47.7124225)",Bahnhofstraße,,,
131492690,True,,tertiary,30,False,149.44600000000003,"LINESTRING (13.6269793 47.7124225, 13.6270174 47.7124583, 13.6272047 47.7126565, 13.6272693 47.7127426, 13.6273129 47.7128104, 13.6273425 47.7128658, 13.6273764 47.7129295, 13.6275041 47.7132109, 13.6275753 47.713378, 13.6275993 47.7134587, 13.6276 47.7135142, 13.6275824 47.7135626, 13.6275605 47.7136143, 13.6275173 47.7136654)",Bahnhofstraße,,,
"[28424321, 370342972, 28424324, 28424318]",False,,residential,30,True,673.2450000000002,"LINESTRING (13.6275173 47.7136654, 13.6275982 47.7137022, 13.627676 47.7137216, 13.6277599 47.7137232, 13.6278383 47.7137096, 13.6279168 47.7136785, 13.627963 47.7136442, 13.6280448 47.7135629, 13.6282079 47.7133946, 13.628403 47.7132056, 13.628523 47.7130729, 13.628635 47.7129268, 13.6287054 47.7128081, 13.6287685 47.7126669, 13.6288087 47.7125491, 13.6288503 47.7123745, 13.6288617 47.7122225, 13.6288449 47.7121101, 13.6287745 47.7118331, 13.6287115 47.7116743, 13.6286545 47.711571, 13.628453 47.7112661, 13.6284054 47.7112115, 13.6283417 47.7111655, 13.6280232 47.7109534, 13.6278408 47.7108429, 13.6276477 47.7107333, 13.6274961 47.7106651, 13.6274058 47.7106298, 13.6267986 47.7104872, 13.6266985 47.7104649, 13.6261605 47.7104105, 13.6261363 47.710408, 13.6260118 47.7103927, 13.6256381 47.7103466, 13.6254812 47.7103371, 13.6252505 47.7103295, 13.6248797 47.7103326, 13.6245371 47.7103421, 13.6242198 47.7103526)",Adalbert-Stifter-Kai,3,,
40741088,True,1,tertiary,30,False,22.968,"LINESTRING (13.6275173 47.7136654, 13.627442 47.7137154, 13.6273286 47.7137737, 13.6272804 47.713796)",Bahnhofstraße,,,
26809335,True,,tertiary,30,False,139.574,"LINESTRING (13.6272804 47.713796, 13.6272216 47.7137084, 13.626678 47.7128351, 13.6265469 47.712642)",Bahnhofstraße,3.5,,
"[448984888, 980041953, 26441678]",False,,residential,30,False,69.56,"LINESTRING (13.6272804 47.713796, 13.6273651 47.7139055, 13.6276681 47.7142992, 13.6276803 47.7143176, 13.6277036 47.7143529)",Steinfeldstraße,"['3.5', '4']",yes,
"[966703872, 228760339, 966706156]",False,"['2', '3']",tertiary,30,False,98.545,"LINESTRING (13.6272804 47.713796, 13.6270509 47.7139101, 13.6269551 47.7139577, 13.6267621 47.7140624, 13.6265247 47.7141984, 13.6264947 47.7142166, 13.6263639 47.7142962, 13.6262614 47.7143566)",Bahnhofstraße,,,
26441680,True,1,tertiary,30,False,17.48,"LINESTRING (13.6261844 47.7144942, 13.6261377 47.7144957, 13.6260932 47.7144862, 13.6260564 47.7144668, 13.6260321 47.71444, 13.6260232 47.7144091)",,3.5,,roundabout
"[40741091, 56020860, 56020901, 450128303]",False,2,tertiary,50,True,57.892,"LINESTRING (13.6261844 47.7144942, 13.6262131 47.7145832, 13.626239 47.7146396, 13.626435 47.7149164, 13.6264783 47.7149733)","['Götzstraße', 'Gassnerweg']",,yes,
26441680,True,1,tertiary,30,False,24.8,"LINESTRING (13.6260232 47.7144091, 13.6260279 47.7143846, 13.6260426 47.7143618, 13.6260661 47.7143427, 13.6260965 47.7143288, 13.6261316 47.7143211, 13.6261684 47.7143202, 13.6262041 47.7143262, 13.6262359 47.7143387, 13.6262614 47.7143566)",,3.5,,roundabout
"[979825221, 26441685]",False,2,tertiary,30,False,200.27500000000003,"LINESTRING (13.6260232 47.7144091, 13.6257797 47.7143841, 13.6253641 47.7143541, 13.6251738 47.7143373, 13.6248317 47.7142791, 13.6243339 47.7141688, 13.6241915 47.714139, 13.6236332 47.7140146, 13.6235155 47.713979, 13.6234449 47.7139576)","['Götzstraße', 'Kaiser-Franz-Josef-Straße']",,,
26441680,True,1,tertiary,30,False,19.174,"LINESTRING (13.6262614 47.7143566, 13.6262825 47.714388, 13.6262842 47.7144225, 13.6262661 47.7144548, 13.6262311 47.7144799, 13.6261844 47.7144942)",,3.5,,roundabout
"[966703872, 228760339, 966706156]",False,"['2', '3']",tertiary,30,True,98.545,"LINESTRING (13.6262614 47.7143566, 13.6263639 47.7142962, 13.6264947 47.7142166, 13.6265247 47.7141984, 13.6267621 47.7140624, 13.6269551 47.7139577, 13.6270509 47.7139101, 13.6272804 47.713796)",Bahnhofstraße,,,
80497533,False,,residential,30,False,31.488,"LINESTRING (13.6181979 47.7135458, 13.6182129 47.7138288)",Seifensiedergasse,,,
26442218,False,,residential,30,False,31.017,"LINESTRING (13.6181979 47.7135458, 13.6179474 47.7135861, 13.6177999 47.7136223)",Leitenbergerstraße,3,,
26442218,False,,residential,30,True,73.25099999999999,"LINESTRING (13.6181979 47.7135458, 13.6184093 47.7135028, 13.6185954 47.7134649, 13.6187352 47.7134415, 13.6189981 47.7134088, 13.6190511 47.7134151, 13.619096 47.7134352, 13.6191279 47.7134562)",Leitenbergerstraße,3,,
26442218,False,,residential,30,True,31.017,"LINESTRING (13.6177999 47.7136223, 13.6179474 47.7135861, 13.6181979 47.7135458)",Leitenbergerstraße,3,,
80498049,True,,residential,30,False,64.83399999999999,"LINESTRING (13.6177999 47.7136223, 13.6177957 47.7136061, 13.617804 47.713584, 13.6180181 47.7133091, 13.6180827 47.7132278, 13.618215 47.7131181)",Berggasse,3,,
74819498,True,,tertiary,30,False,106.73199999999997,"LINESTRING (13.6184299 47.7127667, 13.6189888 47.7129152, 13.6192925 47.7129926, 13.619506 47.7130625, 13.6196155 47.713095, 13.6196724 47.7131095, 13.6197068 47.7131269, 13.6197279 47.7131497)",Herrengasse,3,,
"[980830498, 26442222]",False,1,tertiary,30,True,136.871,"LINESTRING (13.6184299 47.7127667, 13.6184016 47.7127399, 13.6183187 47.7126615, 13.618026 47.7125057, 13.6177146 47.7123384, 13.6175414 47.7121496, 13.6172805 47.7118345)",Herrengasse,3,,
25672177,False,,tertiary,50,True,25.461,"LINESTRING (13.6273606 47.71568, 13.6271313 47.7155108)",Gassnerweg,,,
"[26809336, 26809337, 26809338, 26809435]",False,,residential,30,False,261.91099999999994,"LINESTRING (13.6277036 47.7143529, 13.6278039 47.7146427, 13.6278444 47.714749, 13.6279102 47.7148618, 13.6280094 47.7149796, 13.628129 47.7150758, 13.6282079 47.7151266, 13.6283014 47.715173, 13.6283235 47.7151798, 13.6284531 47.7152157, 13.628594 47.7152527, 13.6286297 47.715264, 13.6286902 47.7152887, 13.6287523 47.7153228, 13.6288109 47.715369, 13.6289055 47.7154618, 13.6289974 47.7155457, 13.6290768 47.715607, 13.6291482 47.715647, 13.6292409 47.7156888, 13.6295325 47.7158024, 13.6297497 47.7158809, 13.6299975 47.7159611)",Steinfeldstraße,"['3.5', '4.5']",yes,
168618915,False,,residential,30,False,65.49,"LINESTRING (13.6277036 47.7143529, 13.627772 47.7143394, 13.6278123 47.7143136, 13.6278263 47.7142324, 13.6278558 47.7141823, 13.6278941 47.7141458, 13.6280141 47.7140813, 13.6280979 47.7140587, 13.6282005 47.7140538, 13.6282702 47.7140653, 13.6283232 47.7140869)",Maxquellgasse,,,
"[448984888, 980041953, 26441678]",False,,residential,30,True,69.56,"LINESTRING (13.6277036 47.7143529, 13.6276803 47.7143176, 13.6276681 47.7142992, 13.6273651 47.7139055, 13.6272804 47.713796)",Steinfeldstraße,"['3.5', '4']",yes,
"[26809336, 26809337, 26809338, 26809435]",False,,residential,30,True,261.911,"LINESTRING (13.6299975 47.7159611, 13.6297497 47.7158809, 13.6295325 47.7158024, 13.6292409 47.7156888, 13.6291482 47.715647, 13.6290768 47.715607, 13.6289974 47.7155457, 13.6289055 47.7154618, 13.6288109 47.715369, 13.6287523 47.7153228, 13.6286902 47.7152887, 13.6286297 47.715264, 13.628594 47.7152527, 13.6284531 47.7152157, 13.6283235 47.7151798, 13.6283014 47.715173, 13.6282079 47.7151266, 13.628129 47.7150758, 13.6280094 47.7149796, 13.6279102 47.7148618, 13.6278444 47.714749, 13.6278039 47.7146427, 13.6277036 47.7143529)",Steinfeldstraße,"['3.5', '4.5']",yes,
27516414,False,,residential,30,True,33.257999999999996,"LINESTRING (13.6240674 47.711272, 13.623933 47.7114827, 13.6238859 47.7115449)",Auböckplatz,4,,
450128300,True,,tertiary,30,False,63.824,"LINESTRING (13.6240674 47.711272, 13.624504 47.7113551, 13.6248882 47.7114283)",Auböckplatz,,,
228760338,True,,residential,30,False,22.813,"LINESTRING (13.6267864 47.7117004, 13.6268149 47.7115822, 13.6268598 47.7115023)",Bahnhofstraße,,,
"[548169080, 547968412, 547968407]",True,,residential,30,False,90.40299999999999,"LINESTRING (13.6267864 47.7117004, 13.6268187 47.7116906, 13.626852 47.7116898, 13.6269009 47.7116955, 13.6269157 47.7117634, 13.6269289 47.7118207, 13.6269342 47.7118438, 13.6269449 47.711918, 13.6269562 47.7119797, 13.6269871 47.7121558, 13.6270012 47.7123566, 13.6269991 47.7123865, 13.6269793 47.7124225)",Bahnhofstraße,,,
1007685733,False,,residential,30,False,44.432,"LINESTRING (13.6214685 47.7130701, 13.6215199 47.7128633, 13.6216241 47.7126868)",Schulgasse,4,,
1106606856,True,,tertiary,30,False,71.04499999999999,"LINESTRING (13.6214685 47.7130701, 13.6214433 47.7130676, 13.6211902 47.7130412, 13.6208456 47.7130041, 13.6206917 47.7130009, 13.6205278 47.7130139)",Kreuzplatz,,,
1007685733,False,,residential,30,True,44.432,"LINESTRING (13.6216241 47.7126868, 13.6215199 47.7128633, 13.6214685 47.7130701)",Schulgasse,4,,
28721140,True,,residential,30,False,127.35199999999999,"LINESTRING (13.62517 47.7096124, 13.6251297 47.7095871, 13.6250485 47.7095623, 13.624954 47.7095379, 13.6248246 47.7095154, 13.6247153 47.7095032, 13.6246006 47.7094991, 13.62403 47.7095239, 13.6237778 47.7095397, 13.6236834 47.7095347, 13.6236076 47.7095135, 13.6235331 47.7094734)",Wirerquellgasse,3.5,,
404675118,False,2,residential,,False,48.516000000000005,"LINESTRING (13.62517 47.7096124, 13.6254086 47.7096218, 13.6256126 47.7096078, 13.6257091 47.7095835, 13.6257865 47.7095395)",Franz-Stelzhamer-Kai,4,,
"[404675118, 28721143]",False,2,residential,30,True,165.948,"LINESTRING (13.6278288 47.7100694, 13.6276392 47.7099481, 13.6275669 47.7099166, 13.6273457 47.709858, 13.6270607 47.7097826, 13.6268258 47.7097256, 13.6266987 47.7096972, 13.6264534 47.7096475, 13.626103 47.7095824, 13.6257865 47.7095395)","['Maxquellgasse', 'Franz-Stelzhamer-Kai']",4,,
29196534,False,,residential,30,False,77.622,"LINESTRING (13.6278288 47.7100694, 13.6279732 47.709965, 13.6281375 47.7098039, 13.6282477 47.7096551, 13.6284012 47.7094911)",Maxquellgasse,3,,
"[405104163, 37342861]",False,2,residential,30,True,208.67499999999998,"LINESTRING (13.6278288 47.7100694, 13.6284842 47.7104984, 13.6285821 47.7105512, 13.6287109 47.7106085, 13.6290206 47.710705, 13.6290854 47.7107833, 13.6291955 47.7108989, 13.6292492 47.7109848, 13.6292939 47.711183, 13.6293085 47.7113717, 13.6293569 47.7115016)",Maxquellgasse,,,
4613185,False,2,tertiary,30,False,35.251000000000005,"LINESTRING (13.6230676 47.7091243, 13.62327 47.709087, 13.6234003 47.7090614, 13.623519 47.7090339)",Grazer Straße,,,
4613185,False,2,tertiary,30,True,56.08,"LINESTRING (13.6230676 47.7091243, 13.6229088 47.7091458, 13.6227865 47.7091484, 13.622634 47.7091404, 13.6224969 47.7091326, 13.6223229 47.7091228)",Grazer Straße,,,
28721140,True,,residential,30,False,54.024,"LINESTRING (13.6235331 47.7094734, 13.623521 47.7094341, 13.6234831 47.7093819, 13.6234601 47.7093601, 13.6234225 47.7093395, 13.6231053 47.7091794, 13.6230818 47.7091567, 13.6230676 47.7091243)",Wirerquellgasse,3.5,,
28721141,True,,residential,30,False,50.251999999999995,"LINESTRING (13.6229797 47.7097245, 13.6234047 47.7095526, 13.6234784 47.7095178, 13.6235331 47.7094734)",Wirerquellgasse,,,
"[28721142, 514738036, 1054748734]",True,,residential,30,False,166.56999999999996,"LINESTRING (13.6229797 47.7097245, 13.6230762 47.7097448, 13.6232219 47.7097463, 13.6241551 47.7097562, 13.6243683 47.7097427, 13.6247445 47.7096975, 13.625065 47.7096538, 13.6251234 47.7096371, 13.62517 47.7096124)",Franz-Stelzhamer-Kai,4,,
28721368,False,,residential,30,True,38.37,"LINESTRING (13.6243598 47.7074516, 13.624338 47.7076767, 13.6243763 47.7077552, 13.6244116 47.7077834)",Doktor-Mayer-Straße,4,,
29193362,False,,residential,30,False,105.62700000000001,"LINESTRING (13.6195941 47.7138723, 13.619209 47.7138833, 13.6186599 47.7139451, 13.6184582 47.7139547, 13.6184437 47.7139527, 13.6184352 47.7139439, 13.6183522 47.7137945)",Holzrechengasse,,,
29193362,False,,residential,30,True,105.62700000000001,"LINESTRING (13.6183522 47.7137945, 13.6184352 47.7139439, 13.6184437 47.7139527, 13.6184582 47.7139547, 13.6186599 47.7139451, 13.619209 47.7138833, 13.6195941 47.7138723)",Holzrechengasse,,,
