osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access
"[298132637, 308257943]",True,3,B171,Innrain,primary,50,False,125.338,"LINESTRING (11.3883963 47.2650537, 11.3886394 47.265227, 11.3889343 47.2654446, 11.3892909 47.2657065, 11.3893647 47.2657632, 11.3895124 47.265888)",,
"[4888122, 132669447]",True,1,,,primary_link,50,False,45.322,"LINESTRING (11.3895124 47.265888, 11.3894424 47.2659687, 11.3893519 47.2660174, 11.3892214 47.266039, 11.3890325 47.2659725)",,
23382111,False,3,,Bürgerstraße,tertiary,50,False,86.73400000000001,"LINESTRING (11.3895124 47.265888, 11.3895818 47.2657919, 11.3896221 47.2657358, 11.3900228 47.2652182, 11.3900401 47.2651951)",,
"[298132634, 154076668]",True,"['2', '3']",B171,Innrain,primary,50,False,161.101,"LINESTRING (11.3895124 47.265888, 11.3896105 47.2659678, 11.3898033 47.2661231, 11.3898661 47.2661737, 11.3901173 47.2663745, 11.3903821 47.2666062, 11.3904293 47.2666578, 11.3906458 47.2668947, 11.390774 47.2670518)",,
"[132888032, 4823617]",True,1,,,unclassified,50,False,20.793,"LINESTRING (11.390774 47.2670518, 11.3907561 47.2671238, 11.3907393 47.2671387, 11.3907153 47.2671511, 11.3906887 47.2671628, 11.3906245 47.2671934)",,
"[298132633, 452218727]",True,2,B171,Innrain,primary,50,False,54.375,"LINESTRING (11.390774 47.2670518, 11.3908713 47.2671796, 11.3908908 47.2672118, 11.3909306 47.2672774, 11.3909284 47.2675168)",,
"[1202434378, 830071598, 48132433, 860397948, 292801086]",False,"['4', '3']",B171,Innrain,primary,50,False,89.41699999999999,"LINESTRING (11.3914922 47.2682241, 11.3914293 47.2681458, 11.3913346 47.2680279, 11.3912258 47.2678923, 11.3910724 47.2676988, 11.3910479 47.2676678, 11.3910297 47.2676447, 11.3909973 47.2676038, 11.3909533 47.2675483, 11.3909284 47.2675168)",,
"[60205388, 25747759, 452155538, 4854999, 4855000]",False,3,,Innbrücke,tertiary,50,True,121.723,"LINESTRING (11.3914922 47.2682241, 11.3913766 47.2683068, 11.3913208 47.2683461, 11.3913079 47.2683552, 11.3909181 47.26864, 11.3906176 47.2688637, 11.3905778 47.2688933, 11.3903375 47.2689743)",yes,
"[4888297, 25745693]",False,2,,"['Burggraben', 'Museumstraße']",tertiary,30,False,169.06599999999997,"LINESTRING (11.3936396 47.2670223, 11.3936873 47.2670317, 11.393805 47.2670563, 11.39435 47.267193, 11.3944182 47.2672147, 11.3944739 47.2672365, 11.3945179 47.2672586, 11.3945592 47.2672841, 11.3946153 47.267318, 11.3946521 47.2673382, 11.3946916 47.2673525, 11.3947301 47.2673612, 11.3947748 47.2673639, 11.3948227 47.2673622, 11.3948784 47.2673551, 11.3949444 47.2673456, 11.3952612 47.2673017, 11.3957398 47.2672355)",,psv
1028750205,False,2,,Museumstraße,tertiary,30,True,37.855,"LINESTRING (11.396232 47.2671696, 11.3957398 47.2672355)",,psv
"[158226305, 4889155, 1206486451, 1206486452]",False,,,Erlerstraße,"['residential', 'living_street']","['20', '50']",True,249.964,"LINESTRING (11.396232 47.2671696, 11.3962089 47.267099, 11.3961884 47.2670309, 11.3960554 47.2665744, 11.3959462 47.2661997, 11.3959243 47.2661289, 11.3959002 47.2660437, 11.3958891 47.2659754, 11.3959409 47.2656703, 11.3959686 47.2654916, 11.3959714 47.2654747, 11.3959758 47.2654402, 11.3960377 47.2649494)",,
"[158226316, 46429573, 237079999]",False,2,,Museumstraße,tertiary,30,False,229.407,"LINESTRING (11.396232 47.2671696, 11.3967243 47.2671027, 11.3971654 47.2670422, 11.3975317 47.266992, 11.3976537 47.2669746, 11.398153 47.2669083, 11.3986353 47.2668412, 11.3989983 47.2667913, 11.399041 47.2667854, 11.3992124 47.2667621)",,psv
"[642606632, 145404634, 4884364, 298132631]",False,"['2', '4']",,Anichstraße,residential,50,True,192.238,"LINESTRING (11.3865788 47.2639749, 11.3865992 47.2639632, 11.3867612 47.2638587, 11.3868121 47.2638242, 11.3870483 47.2636606, 11.3870991 47.263627, 11.3871677 47.2635926, 11.3872072 47.2635807, 11.3872527 47.2635746, 11.3872998 47.2635762, 11.3873408 47.2635813, 11.3873827 47.2635886, 11.3874616 47.2636062, 11.3882656 47.2638044, 11.3883854 47.2638335, 11.3886647 47.2639023, 11.3888031 47.2639362)",,
25746596,True,2,B171,Innrain,primary,50,False,186.96300000000002,"LINESTRING (11.3865788 47.2639749, 11.3868331 47.2639842, 11.3868736 47.264005, 11.3869535 47.26404, 11.3870973 47.2641325, 11.3872518 47.2642407, 11.3873138 47.2642835, 11.3874986 47.2644084, 11.3876622 47.2645254, 11.3878248 47.264644, 11.3879519 47.2647355, 11.3881899 47.2649069, 11.3883963 47.2650537)",,
4893056,False,,,Dr.-Sigismund-Epp-Weg,residential,,False,179.89100000000002,"LINESTRING (11.3875421 47.2679396, 11.3874464 47.2681141, 11.3873847 47.2682089, 11.3871857 47.2684293, 11.3868781 47.2683217, 11.3868298 47.2683191, 11.3867927 47.2683241, 11.3867672 47.268338, 11.3866246 47.2685093, 11.3865414 47.2686072, 11.3871277 47.2688047)",,
44978159,False,2,,Mariahilfstraße,tertiary,30,False,35.781,"LINESTRING (11.3875421 47.2679396, 11.3876589 47.2679421, 11.3877605 47.2679419, 11.3880161 47.2679359)",,
4893054,False,,,Kirschentalgasse,residential,,False,124.162,"LINESTRING (11.3880161 47.2679359, 11.3880238 47.2680513, 11.3880109 47.2680919, 11.3877606 47.268425, 11.3874908 47.2685251, 11.387323 47.2686124, 11.3872372 47.2686969, 11.3871277 47.2688047)",,
44978159,False,2,,Mariahilfstraße,tertiary,30,False,220.687,"LINESTRING (11.3880161 47.2679359, 11.388174 47.2679358, 11.3883575 47.2679436, 11.3884522 47.2679526, 11.3886187 47.2679794, 11.3887225 47.2679995, 11.3888231 47.268024, 11.3889264 47.2680532, 11.3890403 47.2680941, 11.3891668 47.2681451, 11.3894668 47.2682979, 11.3898089 47.2684819, 11.3899161 47.2685519, 11.3899885 47.2686083, 11.3900717 47.2686829, 11.3901631 47.2687812, 11.3901939 47.2688143, 11.3903375 47.2689743)",,
44978159,False,2,,Mariahilfstraße,tertiary,30,True,35.781,"LINESTRING (11.3880161 47.2679359, 11.3877605 47.2679419, 11.3876589 47.2679421, 11.3875421 47.2679396)",,
25744226,False,,,Herzog-Siegmund-Ufer,residential,50,False,35.016999999999996,"LINESTRING (11.3906245 47.2671934, 11.3905497 47.2672224, 11.3903625 47.2673255, 11.3902947 47.2673628, 11.3902552 47.2673831)",,
132888030,True,1,B171,Innrain,primary,50,False,182.42699999999996,"LINESTRING (11.3906245 47.2671934, 11.3905445 47.2670786, 11.3905118 47.2670389, 11.3904735 47.2669964, 11.3904201 47.266943, 11.3903658 47.2668966, 11.3902238 47.2667812, 11.3899167 47.2665775, 11.3895049 47.2663193, 11.3893407 47.2662032, 11.3892886 47.2661663, 11.3890325 47.2659725)",,
4823560,True,,,Innrain,residential,,False,35.55,"LINESTRING (11.3880495 47.2652701, 11.3880689 47.2652584, 11.3883522 47.2650806, 11.3883963 47.2650537)",,
303074827,True,3,B171,Innrain,primary,50,False,71.164,"LINESTRING (11.3880495 47.2652701, 11.3879734 47.26521, 11.3876975 47.2649869, 11.3874475 47.2647775)",,
4884386,True,,,Adamgasse,residential,50,False,150.35000000000002,"LINESTRING (11.3981389 47.263006, 11.3981467 47.2629204, 11.398194 47.2624001, 11.3981781 47.2616551)",,
"[25745939, 71055051]",True,1,,"['Bozner Platz', 'Adamgasse']",residential,50,False,229.95600000000002,"LINESTRING (11.3981389 47.263006, 11.3981374 47.2630233, 11.3981295 47.2631124, 11.3981 47.2634484, 11.3980854 47.2636147, 11.3980789 47.263688, 11.3980458 47.2640647, 11.3980373 47.264162, 11.3980287 47.2642592, 11.3980249 47.2643028, 11.3980212 47.2643439, 11.3979993 47.2645936, 11.3979908 47.2646901, 11.3979648 47.2649954, 11.3979801 47.2650698)",,
365056126,False,3,,Salurner Straße,tertiary,50,False,130.653,"LINESTRING (11.3981389 47.263006, 11.3980451 47.2629983, 11.3972066 47.2629297, 11.3967015 47.2628996, 11.3966285 47.2628947, 11.3964174 47.2628819)",,
25333283,True,,,Adamgasse,residential,30,False,78.656,"LINESTRING (11.3981781 47.2616551, 11.3982225 47.2614423, 11.3983241 47.2609547)",,
149748628,True,2,,Heiliggeiststraße,residential,50,False,89.882,"LINESTRING (11.3981781 47.2616551, 11.3990482 47.2617862, 11.3991463 47.2617994, 11.3992162 47.2618115, 11.3993424 47.2618245)",,
30639532,False,4,,Brixner Straße,tertiary,50,True,54.864000000000004,"LINESTRING (11.3979801 47.2650698, 11.3981254 47.26505, 11.3983415 47.2650205, 11.3985575 47.264991, 11.3986929 47.2649725)",,
353856724,False,3,,Bozner Platz,tertiary,50,False,66.48,"LINESTRING (11.3979801 47.2650698, 11.3975479 47.2651258, 11.3973853 47.2651462, 11.3973632 47.2651494, 11.3972476 47.2651647, 11.3971147 47.2651819)",,
"[4884388, 1001831429, 1072779348]",False,"['2', '3']",,Wilhelm-Greil-Straße,tertiary,50,False,248.29,"LINESTRING (11.3964174 47.2628819, 11.3964203 47.2628943, 11.3964657 47.2630413, 11.3964765 47.2630769, 11.3966019 47.2634687, 11.3967824 47.2640475, 11.396797 47.2640967, 11.3969447 47.2646202, 11.3970045 47.2648176, 11.3970171 47.2648593, 11.3970218 47.264875, 11.3970301 47.2649023, 11.3970454 47.2649527, 11.3970805 47.2650689)",,
"[26957045, 365056125]",False,,,Salurner Straße,tertiary,50,False,79.059,"LINESTRING (11.3964174 47.2628819, 11.3960237 47.2628195, 11.3959481 47.2628075, 11.3957938 47.2627831, 11.3953963 47.2627228)",,
365056126,False,3,,Salurner Straße,tertiary,50,True,130.653,"LINESTRING (11.3964174 47.2628819, 11.3966285 47.2628947, 11.3967015 47.2628996, 11.3972066 47.2629297, 11.3980451 47.2629983, 11.3981389 47.263006)",,
46989996,False,3,,Salurner Straße,tertiary,50,False,9.38,"LINESTRING (11.3947897 47.2626757, 11.3949132 47.2626853)",,
25333222,True,1,,Leopoldstraße,tertiary,50,False,46.641,"LINESTRING (11.3947897 47.2626757, 11.3947898 47.2626298, 11.3947982 47.262509, 11.3948 47.2624824, 11.3948599 47.2622601)",,
545466999,False,2,,Maximilianstraße,tertiary,50,False,116.074,"LINESTRING (11.3947897 47.2626757, 11.3947111 47.2626696, 11.3946647 47.262666, 11.3945823 47.2626593, 11.3942287 47.262631, 11.3941966 47.262628, 11.393443 47.2625577, 11.3932645 47.2625406)",,
30639524,False,2,,Leopoldstraße,tertiary,50,True,65.86399999999999,"LINESTRING (11.3951716 47.2612319, 11.3951328 47.2613495, 11.3950954 47.2614752, 11.3950004 47.2617745, 11.3949889 47.2618111)",,
