osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,tunnel
137464113,2,Loferer Bundesstraße,secondary,False,True,12.439,"LINESTRING (12.7966488 47.3279012, 12.7966601 47.3280128)",,,
29874604,,Steinergasse,residential,False,False,221.249,"LINESTRING (12.7966488 47.3279012, 12.7963084 47.3278181, 12.7961572 47.3277775, 12.796094 47.3277606, 12.7960041 47.3277166, 12.7959641 47.3276634, 12.795868 47.327545, 12.7957203 47.32736, 12.7956469 47.3271485, 12.7955953 47.3268401, 12.7955803 47.3266395, 12.7955952 47.326592, 12.7957735 47.3263811, 12.7958772 47.3263286)",,,
137464113,2,Loferer Bundesstraße,secondary,False,False,127.92200000000001,"LINESTRING (12.7966488 47.3279012, 12.7966407 47.3276326, 12.7966213 47.3269846, 12.7965958 47.3267516)",,,
29874601,,Hafnergasse,residential,True,False,109.257,"LINESTRING (12.7965958 47.3267516, 12.7980061 47.3269789)",30,,
137464113,2,Loferer Bundesstraße,secondary,False,False,40.601,"LINESTRING (12.7965958 47.3267516, 12.796553 47.3265109, 12.7965429 47.3263884)",,,
137464113,2,Loferer Bundesstraße,secondary,False,True,127.92200000000001,"LINESTRING (12.7965958 47.3267516, 12.7966213 47.3269846, 12.7966407 47.3276326, 12.7966488 47.3279012)",,,
29873593,,Strubergasse,residential,True,False,150.083,"LINESTRING (12.7965429 47.3263884, 12.7968697 47.3263878, 12.7970066 47.3263594, 12.7971857 47.3262848, 12.7973559 47.326138, 12.7982496 47.3264927)",30,,
29874600,,Kurcentergasse,residential,True,False,50.896,"LINESTRING (12.7965429 47.3263884, 12.7964073 47.3263592, 12.7963388 47.3263517, 12.7961335 47.3263325, 12.7958772 47.3263286)",,,
"[137464113, 727462926, 727462927]",2,Loferer Bundesstraße,secondary,False,False,59.577999999999996,"LINESTRING (12.7965429 47.3263884, 12.7965496 47.3262918, 12.7965585 47.3262415, 12.7965704 47.3261491, 12.7965809 47.3258535)",,,
137464113,2,Loferer Bundesstraße,secondary,False,True,40.601,"LINESTRING (12.7965429 47.3263884, 12.796553 47.3265109, 12.7965958 47.3267516)",,,
174458245,2,Loferer Bundesstraße,secondary,False,False,18.485,"LINESTRING (12.7966006 47.3243001, 12.7966185 47.3241343)",50,,
"[29874597, 29874598]",,"['Sebastian-Hörl-Gasse', 'Anton-Wallner-Straße']",residential,True,False,207.43800000000005,"LINESTRING (12.7966006 47.3243001, 12.7968882 47.32429, 12.7970356 47.3242773, 12.7972088 47.3242577, 12.7974161 47.3242269, 12.7978629 47.3241272, 12.7979798 47.324114, 12.7981219 47.3241127, 12.7982309 47.3241176, 12.7982899 47.3241259, 12.7983434 47.3241402, 12.7983832 47.3241602, 12.7984583 47.3242332, 12.7984865 47.3242503, 12.7985112 47.3242633, 12.7985776 47.3242714, 12.7988142 47.3242762, 12.7992251 47.3243185)",30,,
"[174458245, 727462927]",2,Loferer Bundesstraße,secondary,False,True,41.93,"LINESTRING (12.7966006 47.3243001, 12.7965881 47.3245406, 12.7965861 47.3245848, 12.7965792 47.3246769)",50,,
174458245,2,Loferer Bundesstraße,secondary,False,True,18.485,"LINESTRING (12.7966185 47.3241343, 12.7966006 47.3243001)",50,,
29873853,,Seilergasse,residential,True,False,55.539,"LINESTRING (12.7966185 47.3241343, 12.7960963 47.3241503, 12.7958822 47.3241482)",,,
1240441771,2,Loferer Bundesstraße,secondary,False,False,42.045,"LINESTRING (12.7966185 47.3241343, 12.7966183 47.324022, 12.7965909 47.3238118, 12.79659 47.323757)",50,,
"[137213393, 51814637]",3,Brucker Bundesstraße,secondary,False,False,62.69200000000001,"LINESTRING (12.79659 47.323757, 12.7966052 47.3236894, 12.7966561 47.3235855, 12.7966811 47.3235174, 12.796696 47.3234692, 12.7967028 47.3234253, 12.7967049 47.3233687, 12.7967013 47.3233122, 12.7966859 47.3232035)",50,,
"[29873583, 1085135463]",3,Postplatz,residential,False,True,42.760999999999996,"LINESTRING (12.79659 47.323757, 12.7964391 47.3237682, 12.7963353 47.3237764, 12.7961562 47.3237905, 12.7960273 47.3237758)",50,,
1240441771,2,Loferer Bundesstraße,secondary,False,True,42.045,"LINESTRING (12.79659 47.323757, 12.7965909 47.3238118, 12.7966183 47.324022, 12.7966185 47.3241343)",50,,
"[67147953, 29874231]",,"['Bahnhofstraße', 'Dr.-Franz-Rehrl-Straße']",residential,True,False,114.88,"LINESTRING (12.7962336 47.3217629, 12.7963163 47.3217428, 12.7970576 47.3214511, 12.7970981 47.3214296, 12.7971092 47.3213989, 12.7970722 47.3213477, 12.7968717 47.3211155)",30,,
"[728094716, 953800167]",2,Brucker Bundesstraße,secondary,False,False,104.34599999999999,"LINESTRING (12.7962336 47.3217629, 12.7962216 47.321731, 12.7961741 47.3216056, 12.7961313 47.3215214, 12.7961089 47.3214822, 12.7960781 47.3214284, 12.7960065 47.3213278, 12.7959068 47.3212119, 12.7956558 47.3209467, 12.7956349 47.3209246)",50,,
"[791072572, 791072573]",2,Brucker Bundesstraße,secondary,False,True,57.392,"LINESTRING (12.7962336 47.3217629, 12.7963329 47.3220116, 12.7963851 47.3221321, 12.7963907 47.3221456, 12.7964074 47.322186, 12.7964351 47.3222606)",50,,
791070738,3,Brucker Bundesstraße,secondary,False,False,15.991,"LINESTRING (12.7956349 47.3209246, 12.7955295 47.3207998)",50,,
"[791070739, 29874579, 29874580]",,"['Ebenbergstraße', 'Skiliftstraße']",residential,False,"[False, True]",252.615,"LINESTRING (12.7956349 47.3209246, 12.7954613 47.3209773, 12.7954193 47.3209888, 12.7952283 47.3210525, 12.7951738 47.321068, 12.7951087 47.3210831, 12.7948729 47.3211201, 12.7945989 47.3211632, 12.7941497 47.3212341, 12.7941574 47.321269, 12.7942226 47.3215666, 12.7942656 47.3217629, 12.7944128 47.3224347)",,,
"[728094716, 953800167]",2,Brucker Bundesstraße,secondary,False,True,104.34600000000002,"LINESTRING (12.7956349 47.3209246, 12.7956558 47.3209467, 12.7959068 47.3212119, 12.7960065 47.3213278, 12.7960781 47.3214284, 12.7961089 47.3214822, 12.7961313 47.3215214, 12.7961741 47.3216056, 12.7962216 47.321731, 12.7962336 47.3217629)",50,,
"[137213394, 29874589, 791072574]",,Hypolithstraße,residential,False,True,85.05199999999999,"LINESTRING (12.7955064 47.3230502, 12.7956383 47.3230526, 12.7958497 47.3230325, 12.7962814 47.3229892, 12.7966261 47.3229649)",30,,
137213399,,Schulstraße,residential,True,False,75.74600000000001,"LINESTRING (12.7955064 47.3230502, 12.7955063 47.3229051, 12.7954227 47.322372)",,,
"[1240441091, 762205163]",,Gartenstraße,residential,False,False,102.874,"LINESTRING (12.7955064 47.3230502, 12.7952581 47.3230365, 12.7950381 47.3230519, 12.7943838 47.3230977, 12.7941483 47.3231142)",,,
29873576,,Gartenstraße,residential,False,False,53.592999999999996,"LINESTRING (12.7941483 47.3231142, 12.7939342 47.3231341, 12.7938587 47.3231397, 12.7937459 47.3231229, 12.7937352 47.3231213, 12.7936931 47.3231124, 12.793651 47.3231021, 12.7936278 47.3230898, 12.7936123 47.3230706, 12.7936069 47.3230473, 12.7936066 47.3229747)",,,
"[1240441091, 762205163]",,Gartenstraße,residential,False,True,102.874,"LINESTRING (12.7941483 47.3231142, 12.7943838 47.3230977, 12.7950381 47.3230519, 12.7952581 47.3230365, 12.7955064 47.3230502)",,,
