osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,name,bridge,junction
25515051,living_street,20,False,False,29.412,"LINESTRING (11.3045201 47.1106189, 11.3041471 47.1106932)",,,,,
25515050,living_street,20,False,True,75.243,"LINESTRING (11.3045201 47.1106189, 11.3047668 47.1106794, 11.3054973 47.1107116)",,,Oberdorf,,
25517314,living_street,20,False,False,81.69200000000001,"LINESTRING (11.3045201 47.1106189, 11.304818 47.1104979, 11.304874 47.1104727, 11.3050311 47.1104021, 11.3052129 47.1103199, 11.3053347 47.1102835, 11.3054563 47.1102614)",,,Oberdorf,,
25517314,living_street,20,False,True,81.69200000000001,"LINESTRING (11.3054563 47.1102614, 11.3053347 47.1102835, 11.3052129 47.1103199, 11.3050311 47.1104021, 11.304874 47.1104727, 11.304818 47.1104979, 11.3045201 47.1106189)",,,Oberdorf,,
29389634,living_street,20,False,False,51.01199999999999,"LINESTRING (11.3054563 47.1102614, 11.3054974 47.1103028, 11.3054973 47.1105658, 11.3054973 47.1106807, 11.3054973 47.1107116)",,,,,
259197771,living_street,20,False,False,58.16,"LINESTRING (11.3054563 47.1102614, 11.3055683 47.1100788, 11.305789 47.1097904)",,,Dorf,,
259197771,living_street,20,False,True,58.16,"LINESTRING (11.305789 47.1097904, 11.3055683 47.1100788, 11.3054563 47.1102614)",,,Dorf,,
293559683,living_street,20,False,False,68.454,"LINESTRING (11.305789 47.1097904, 11.3059548 47.1095701, 11.3059817 47.1095491, 11.3060206 47.1095455, 11.3060863 47.109551, 11.3061493 47.1095802, 11.3061917 47.1096149, 11.3062633 47.1096733, 11.3063076 47.1096906, 11.3063558 47.1096842, 11.3063925 47.1096734)",1,,Dorf,,
"[337002288, 295468505, 293560350]","['living_street', 'residential']",20,True,False,128.028,"LINESTRING (11.305789 47.1097904, 11.3054231 47.1096518, 11.3049009 47.1094062, 11.3046849 47.1093046, 11.3045784 47.1092545, 11.3044908 47.1092159, 11.3043718 47.1091634)",1,,Dorf,yes,
25515051,living_street,20,False,True,29.412,"LINESTRING (11.3041471 47.1106932, 11.3045201 47.1106189)",,,,,
224358688,residential,40,False,True,8.158,"LINESTRING (11.3042824 47.1091224, 11.3043718 47.1091634)",2,,Scheibe,,
293559684,living_street,20,False,True,37.637,"LINESTRING (11.3065563 47.1093552, 11.3065302 47.109446, 11.3065113 47.1094772, 11.3063925 47.1096734)",2,,Dorf,,
"[225288768, 363039866, 419916508, 224358717]",secondary,50,False,False,167.461,"LINESTRING (11.3065563 47.1093552, 11.306511 47.1092996, 11.3064687 47.1091789, 11.3064133 47.109042, 11.3063715 47.1089951, 11.3060542 47.1088215, 11.3059068 47.1086725, 11.3058214 47.1085162, 11.3057512 47.1084638, 11.3054573 47.1083187, 11.3052701 47.1082358, 11.305238 47.1082183)",2,L232,Stubaitalstraße,yes,
"[25299634, 419916508]",secondary,50,False,True,161.308,"LINESTRING (11.3065563 47.1093552, 11.306625 47.109397, 11.3067511 47.1094668, 11.3075336 47.1097973, 11.3076681 47.1099065, 11.3077248 47.1099823, 11.3077692 47.1100608, 11.3078608 47.1103939)",2,L232,Stubaitalstraße,,
25517780,residential,,False,False,35.1,"LINESTRING (11.3043034 47.1074005, 11.304438 47.107369, 11.304742 47.1072979)",,,Lehner,,
"[45098025, 45098026, 26531299]",secondary,50,False,True,85.82000000000001,"LINESTRING (11.3043034 47.1074005, 11.3044254 47.1075978, 11.3045593 47.1077714, 11.3047032 47.1079215, 11.3048577 47.1080332, 11.304887 47.1080543)",2,L232,Ranalter Straße,yes,
25517780,residential,,False,True,35.1,"LINESTRING (11.304742 47.1072979, 11.304438 47.107369, 11.3043034 47.1074005)",,,Lehner,,
25683309,residential,,False,False,147.111,"LINESTRING (11.304742 47.1072979, 11.3048345 47.1073821, 11.3049208 47.107481, 11.3049852 47.1075885, 11.305111 47.107759, 11.3052439 47.1078682, 11.3054117 47.107967, 11.3057272 47.1081115, 11.3060285 47.1082443)",,,Lehner,,
224358659,residential,,False,False,311.50399999999996,"LINESTRING (11.304742 47.1072979, 11.305167 47.1071743, 11.3052548 47.1071312, 11.3053309 47.1070806, 11.3056322 47.1068639, 11.3056957 47.1068294, 11.3058711 47.1067792, 11.3059888 47.1067482, 11.3061766 47.106992, 11.3062742 47.1070785, 11.3064079 47.1071206, 11.3063935 47.1072137, 11.3063477 47.107278, 11.3062897 47.107335, 11.3060068 47.1075017, 11.3059001 47.1075817, 11.3058426 47.1076996, 11.3058598 47.107813, 11.3059614 47.1079641, 11.3060023 47.1080468, 11.3060285 47.1082443)",,,Lehner,,
25683309,residential,,False,True,147.11100000000002,"LINESTRING (11.3060285 47.1082443, 11.3057272 47.1081115, 11.3054117 47.107967, 11.3052439 47.1078682, 11.305111 47.107759, 11.3049852 47.1075885, 11.3049208 47.107481, 11.3048345 47.1073821, 11.304742 47.1072979)",,,Lehner,,
224358659,residential,,False,True,311.504,"LINESTRING (11.3060285 47.1082443, 11.3060023 47.1080468, 11.3059614 47.1079641, 11.3058598 47.107813, 11.3058426 47.1076996, 11.3059001 47.1075817, 11.3060068 47.1075017, 11.3062897 47.107335, 11.3063477 47.107278, 11.3063935 47.1072137, 11.3064079 47.1071206, 11.3062742 47.1070785, 11.3061766 47.106992, 11.3059888 47.1067482, 11.3058711 47.1067792, 11.3056957 47.1068294, 11.3056322 47.1068639, 11.3053309 47.1070806, 11.3052548 47.1071312, 11.305167 47.1071743, 11.304742 47.1072979)",,,Lehner,,
"[25299634, 419916508]",secondary,50,False,False,161.308,"LINESTRING (11.3078608 47.1103939, 11.3077692 47.1100608, 11.3077248 47.1099823, 11.3076681 47.1099065, 11.3075336 47.1097973, 11.3067511 47.1094668, 11.306625 47.109397, 11.3065563 47.1093552)",2,L232,Stubaitalstraße,,
"[48521113, 419916509]","['residential', 'living_street']",20,False,False,24.959,"LINESTRING (11.3078608 47.1103939, 11.3076685 47.1103895, 11.3075312 47.110393)",2,,Dorf,,
194561713,residential,,False,False,65.16699999999999,"LINESTRING (11.3078608 47.1103939, 11.3079658 47.110403, 11.3080718 47.1103967, 11.3081798 47.110364, 11.3085191 47.1102305, 11.3085708 47.1102081, 11.3085792 47.1101557)",2,,,,
"[312921263, 419916511]",primary,50,False,True,122.83600000000001,"LINESTRING (11.3078608 47.1103939, 11.3079554 47.1105196, 11.3082266 47.1107777, 11.3086044 47.1110634, 11.3087236 47.1111504, 11.3088705 47.1112524)",2,B183,Stubaitalstraße,,
"[26506240, 293559685]","['living_street', 'residential']",20,False,False,42.32,"LINESTRING (11.3060721 47.109983, 11.3062009 47.1098866, 11.3063733 47.1097038, 11.3063925 47.1096734)",,,,,
363039865,living_street,20,True,False,30.64,"LINESTRING (11.3060721 47.109983, 11.3060419 47.1099406, 11.3059185 47.1098673, 11.305789 47.1097904)",,,Dorf,,
48521114,living_street,20,True,False,81.767,"LINESTRING (11.3075312 47.110393, 11.3071797 47.1104579, 11.3069354 47.1105013, 11.3068628 47.1105142, 11.3066857 47.1105454, 11.3064865 47.1105806)",,,Dorf,,
"[48521113, 419916509]","['living_street', 'residential']",20,False,True,24.959,"LINESTRING (11.3075312 47.110393, 11.3076685 47.1103895, 11.3078608 47.1103939)",2,,Dorf,,
"[419916511, 312921263]",primary,50,False,False,122.83600000000001,"LINESTRING (11.3088705 47.1112524, 11.3087236 47.1111504, 11.3086044 47.1110634, 11.3082266 47.1107777, 11.3079554 47.1105196, 11.3078608 47.1103939)",2,B183,Stubaitalstraße,,
"[224358705, 325579847]",primary,50,False,True,345.88500000000005,"LINESTRING (11.3088705 47.1112524, 11.3090569 47.1113783, 11.3091926 47.1114738, 11.3092823 47.1115354, 11.3095169 47.1116966, 11.309608 47.1117592, 11.3097363 47.1118473, 11.309792 47.1118856, 11.30983 47.1119187, 11.3101064 47.1121629, 11.310187 47.11224, 11.3103232 47.1123802, 11.3106142 47.1127407, 11.3106644 47.1128028, 11.3110991 47.1132936, 11.3112787 47.1134681, 11.3114528 47.1136117, 11.3115345 47.1136821, 11.3115898 47.1137317)",2,B183,Stubaitalstraße,,
300510721,secondary,50,True,False,15.151000000000002,"LINESTRING (11.3048666 47.1081803, 11.3048525 47.1081604, 11.304845 47.108139, 11.3048461 47.1081083, 11.3048605 47.1080792, 11.304887 47.1080543)",,,,,roundabout
"[45098025, 45098026, 26531299]",secondary,50,False,False,85.82000000000001,"LINESTRING (11.304887 47.1080543, 11.3048577 47.1080332, 11.3047032 47.1079215, 11.3045593 47.1077714, 11.3044254 47.1075978, 11.3043034 47.1074005)",2,L232,Ranalter Straße,yes,
300510721,secondary,50,True,False,30.011000000000003,"LINESTRING (11.304887 47.1080543, 11.3049271 47.1080345, 11.3049746 47.1080247, 11.3050241 47.1080259, 11.3050703 47.1080381, 11.3051083 47.1080598, 11.3051338 47.1080887, 11.3051441 47.1081217, 11.305138 47.1081552)",,,,,roundabout
225288767,secondary,50,True,False,10.32,"LINESTRING (11.305138 47.1081552, 11.305238 47.1082183)",,L232,Stubaitalstraße,,
300510721,secondary,50,True,False,6.644,"LINESTRING (11.305138 47.1081552, 11.3051195 47.1081823, 11.3050903 47.1082046)",,,,,roundabout
293558855,residential,50,True,False,41.016,"LINESTRING (11.3050415 47.1082231, 11.305013 47.1082394, 11.3049848 47.1082613, 11.3049687 47.1083005, 11.3049647 47.1083161, 11.3049486 47.1083781, 11.3049245 47.1084776, 11.3049003 47.1085269, 11.3048695 47.1085634)",,,Dorf,,
300510721,secondary,50,True,False,15.097999999999999,"LINESTRING (11.3050415 47.1082231, 11.3049922 47.1082284, 11.3049431 47.1082223, 11.3048996 47.1082057, 11.3048666 47.1081803)",,,,,roundabout
25515050,living_street,20,False,False,75.243,"LINESTRING (11.3054973 47.1107116, 11.3047668 47.1106794, 11.3045201 47.1106189)",,,Oberdorf,,
25515050,living_street,20,False,True,47.528999999999996,"LINESTRING (11.3054973 47.1107116, 11.3056508 47.11072, 11.3058689 47.1107206, 11.3061104 47.1106629)",,,Oberdorf,,
29389634,living_street,20,False,True,51.012,"LINESTRING (11.3054973 47.1107116, 11.3054973 47.1106807, 11.3054973 47.1105658, 11.3054974 47.1103028, 11.3054563 47.1102614)",,,,,
72282954,residential,60,False,True,38.802,"LINESTRING (11.312447 47.1148338, 11.3126948 47.1145659, 11.3127202 47.1145385)",,,,,
194561713,residential,,False,True,65.167,"LINESTRING (11.3085792 47.1101557, 11.3085708 47.1102081, 11.3085191 47.1102305, 11.3081798 47.110364, 11.3080718 47.1103967, 11.3079658 47.110403, 11.3078608 47.1103939)",2,,,,
224358688,residential,40,False,False,8.158,"LINESTRING (11.3043718 47.1091634, 11.3042824 47.1091224)",2,,Scheibe,,
"[293558857, 174340161]",residential,,False,False,78.36,"LINESTRING (11.3043718 47.1091634, 11.3045265 47.1090891, 11.3045744 47.1090362, 11.3046461 47.1089222, 11.3047727 47.1087189, 11.3048695 47.1085634)",2,,Dorf,,
"[225288768, 363039866, 419916508, 224358717]",secondary,50,False,True,167.46099999999998,"LINESTRING (11.305238 47.1082183, 11.3052701 47.1082358, 11.3054573 47.1083187, 11.3057512 47.1084638, 11.3058214 47.1085162, 11.3059068 47.1086725, 11.3060542 47.1088215, 11.3063715 47.1089951, 11.3064133 47.109042, 11.3064687 47.1091789, 11.306511 47.1092996, 11.3065563 47.1093552)",2,L232,Stubaitalstraße,yes,
297371059,secondary,50,True,False,11.592999999999998,"LINESTRING (11.305238 47.1082183, 11.3051459 47.1082004, 11.3051291 47.1081986, 11.3051094 47.1081992, 11.3050903 47.1082046)",,L232,Stubaitalstraße,,
293558856,residential,50,True,False,42.862,"LINESTRING (11.3048695 47.1085634, 11.3048816 47.1084685, 11.3048884 47.108307, 11.3048896 47.1082558, 11.3048869 47.1082302, 11.3048666 47.1081803)",,,Dorf,,
"[174340161, 293558857]",residential,,False,True,78.36000000000001,"LINESTRING (11.3048695 47.1085634, 11.3047727 47.1087189, 11.3046461 47.1089222, 11.3045744 47.1090362, 11.3045265 47.1090891, 11.3043718 47.1091634)",2,,Dorf,,
293559683,living_street,20,False,True,68.454,"LINESTRING (11.3063925 47.1096734, 11.3063558 47.1096842, 11.3063076 47.1096906, 11.3062633 47.1096733, 11.3061917 47.1096149, 11.3061493 47.1095802, 11.3060863 47.109551, 11.3060206 47.1095455, 11.3059817 47.1095491, 11.3059548 47.1095701, 11.305789 47.1097904)",1,,Dorf,,
293559684,living_street,20,False,False,37.637,"LINESTRING (11.3063925 47.1096734, 11.3065113 47.1094772, 11.3065302 47.109446, 11.3065563 47.1093552)",2,,Dorf,,
"[26506240, 293559685]","['residential', 'living_street']",20,False,True,42.31999999999999,"LINESTRING (11.3063925 47.1096734, 11.3063733 47.1097038, 11.3062009 47.1098866, 11.3060721 47.109983)",,,,,
300510721,secondary,50,True,False,4.246,"LINESTRING (11.3050903 47.1082046, 11.3050672 47.1082154, 11.3050415 47.1082231)",,,,,roundabout
26506237,residential,30,False,True,266.592,"LINESTRING (11.3115898 47.1137317, 11.3114521 47.1137677, 11.3112527 47.1137493, 11.3110788 47.1137073, 11.3107893 47.1136247, 11.3107392 47.1136074, 11.3106309 47.1135679, 11.3104879 47.1135157, 11.3100531 47.1133571, 11.3097863 47.1132543, 11.309701 47.1132214, 11.3091665 47.1131384, 11.308861 47.1131017, 11.3086323 47.113073, 11.3085153 47.1130529, 11.308436 47.1130392, 11.3083131 47.1129895)",2,,Schulweg,,
"[224358705, 325579847]",primary,50,False,False,345.88499999999993,"LINESTRING (11.3115898 47.1137317, 11.3115345 47.1136821, 11.3114528 47.1136117, 11.3112787 47.1134681, 11.3110991 47.1132936, 11.3106644 47.1128028, 11.3106142 47.1127407, 11.3103232 47.1123802, 11.310187 47.11224, 11.3101064 47.1121629, 11.30983 47.1119187, 11.309792 47.1118856, 11.3097363 47.1118473, 11.309608 47.1117592, 11.3095169 47.1116966, 11.3092823 47.1115354, 11.3091926 47.1114738, 11.3090569 47.1113783, 11.3088705 47.1112524)",2,B183,Stubaitalstraße,,
"[460415400, 325579846]",primary,50,False,True,124.06099999999999,"LINESTRING (11.3115898 47.1137317, 11.3116639 47.1137884, 11.3118503 47.1139401, 11.3119972 47.1140306, 11.3123573 47.1142907, 11.3127202 47.1145385)",2,B183,Stubaitalstraße,,
25515050,living_street,20,False,False,47.528999999999996,"LINESTRING (11.3061104 47.1106629, 11.3058689 47.1107206, 11.3056508 47.11072, 11.3054973 47.1107116)",,,Oberdorf,,
25515050,living_street,20,False,True,15.511999999999999,"LINESTRING (11.3061104 47.1106629, 11.3061314 47.1106579, 11.3063038 47.1106167)",,,Oberdorf,,
325806782,living_street,20,False,False,92.939,"LINESTRING (11.3061104 47.1106629, 11.3061271 47.1107515, 11.306162 47.1108537, 11.3062076 47.110987, 11.3062317 47.1110436, 11.3062572 47.1110655, 11.3062974 47.1110791, 11.3063591 47.1110851, 11.3064946 47.1110892, 11.3068511 47.1111593)",,,Dorf,,
325806782,living_street,20,False,True,92.939,"LINESTRING (11.3068511 47.1111593, 11.3064946 47.1110892, 11.3063591 47.1110851, 11.3062974 47.1110791, 11.3062572 47.1110655, 11.3062317 47.1110436, 11.3062076 47.110987, 11.306162 47.1108537, 11.3061271 47.1107515, 11.3061104 47.1106629)",,,Dorf,,
"[26095728, 579236092]","['living_street', 'residential']","['20', '30']",False,True,231.84799999999998,"LINESTRING (11.3068511 47.1111593, 11.3070052 47.1113142, 11.3072961 47.1116731, 11.3077248 47.1122019, 11.3079917 47.1125229, 11.3083131 47.1129895)",1,,Schulweg,,
618963111,living_street,20,True,False,70.61500000000001,"LINESTRING (11.3068511 47.1111593, 11.3066624 47.1109136, 11.3066018 47.1108493, 11.3065641 47.110802, 11.3064865 47.1105806)",,,Schulweg,,
25517315,living_street,20,True,False,14.402000000000001,"LINESTRING (11.3064865 47.1105806, 11.3063862 47.1105988, 11.3063038 47.1106167)",,,Dorf,,
