osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,ref
24488936,1,Badergasse,residential,30,False,False,123.434,"LINESTRING (14.2392956 48.2220527, 14.239322 48.2220256, 14.2395475 48.2217932, 14.2400758 48.2212479, 14.2401206 48.2212015, 14.2401993 48.2211201)",,,
174840779,2,Johann Roithner-Straße,tertiary,30,False,False,7.688000000000001,"LINESTRING (14.2392956 48.2220527, 14.2393435 48.2220744, 14.2393815 48.2220915)",,,
174840779,2,Johann Roithner-Straße,tertiary,30,False,True,77.03,"LINESTRING (14.2392956 48.2220527, 14.2384939 48.2217505, 14.2383907 48.2217115)",,,
399108933,1,Tischlerstraße,residential,30,False,False,205.19399999999996,"LINESTRING (14.2411881 48.222756, 14.2411527 48.2228008, 14.2408712 48.223157, 14.2407655 48.2232908, 14.2407421 48.2233203, 14.2406637 48.2234195, 14.2404177 48.2237309, 14.2403718 48.223789, 14.240106 48.2241253, 14.2399395 48.2243361, 14.2398978 48.2243889)",,,
"[756924976, 174840779]",2,Johann Roithner-Straße,tertiary,"['50', '30']",False,True,152.88,"LINESTRING (14.2411881 48.222756, 14.2410714 48.2227135, 14.2409977 48.222687, 14.240908 48.2226539, 14.2407774 48.2226062, 14.2405749 48.2225323, 14.2403899 48.2224647, 14.2402839 48.2224255, 14.2399098 48.222287, 14.2394904 48.2221318, 14.2393815 48.2220915)",,,
24488926,1,Hauptplatz,tertiary,30,True,False,39.711,"LINESTRING (14.237043 48.2212752, 14.2369219 48.2213455, 14.2367827 48.2214429, 14.2366672 48.2215292)",,,
759615844,1,Hauptplatz,tertiary,30,True,False,17.816000000000003,"LINESTRING (14.237043 48.2212752, 14.2369695 48.221255, 14.236908 48.2212293, 14.2368406 48.2211912)",roundabout,,
759615844,1,Hauptplatz,tertiary,30,True,False,11.08,"LINESTRING (14.2371849 48.2211224, 14.237207 48.2211511, 14.2372136 48.2211795, 14.2372086 48.221218)",roundabout,,
15872119,1,Hauptplatz,tertiary,30,True,False,45.81700000000001,"LINESTRING (14.2373595 48.2207288, 14.2372959 48.220876, 14.2372442 48.2209599, 14.2372006 48.2210419, 14.2371849 48.2211224)",,,
"[23912258, 336548501, 1063638423]","['2', '3']",Kremstalstraße,tertiary,30,False,False,44.495,"LINESTRING (14.2373595 48.2207288, 14.2374933 48.2205858, 14.2375768 48.2204914, 14.2376799 48.2203905)",,,
174840790,1,Schulstraße,residential,30,False,False,61.382000000000005,"LINESTRING (14.242783 48.2251876, 14.242667 48.2251599, 14.2425716 48.2251371, 14.242003 48.2250013)",,,
23943907,1,Traunfeldstraße,residential,30,False,False,108.65599999999999,"LINESTRING (14.2407309 48.2246853, 14.2407032 48.2247245, 14.2404474 48.225087, 14.2404184 48.225128, 14.2404109 48.2251387, 14.2402712 48.2253366, 14.2401068 48.2255696)",,,
174840790,1,Schulstraße,residential,30,False,False,70.015,"LINESTRING (14.2407309 48.2246853, 14.2406169 48.2246498, 14.2401914 48.2245057, 14.2399702 48.2244177, 14.2398978 48.2243889)",,,
174840790,1,Schulstraße,residential,30,False,True,100.61099999999999,"LINESTRING (14.2407309 48.2246853, 14.2408383 48.2247187, 14.2408414 48.2247197, 14.2409897 48.2247592, 14.2413738 48.224851, 14.2414418 48.2248672, 14.242003 48.2250013)",,,
23943999,1,Tischlerstraße,residential,30,False,True,311.03799999999995,"LINESTRING (14.2398978 48.2243889, 14.2398661 48.224433, 14.2394865 48.2249608, 14.2390329 48.2255915, 14.2390018 48.2256354, 14.2386922 48.2255522, 14.2385294 48.2255105, 14.237069 48.2251369, 14.2370207 48.2251248)",,,
174840790,1,Schulstraße,residential,30,False,False,164.24699999999999,"LINESTRING (14.2398978 48.2243889, 14.2398164 48.2243535, 14.2396316 48.2242733, 14.2392071 48.2240619, 14.2388082 48.2238371, 14.2385263 48.2236767, 14.2382135 48.2235238, 14.2381413 48.22349)",,,
174840790,1,Schulstraße,residential,30,False,True,70.015,"LINESTRING (14.2398978 48.2243889, 14.2399702 48.2244177, 14.2401914 48.2245057, 14.2406169 48.2246498, 14.2407309 48.2246853)",,,
399108933,1,Tischlerstraße,residential,30,False,True,205.194,"LINESTRING (14.2398978 48.2243889, 14.2399395 48.2243361, 14.240106 48.2241253, 14.2403718 48.223789, 14.2404177 48.2237309, 14.2406637 48.2234195, 14.2407421 48.2233203, 14.2407655 48.2232908, 14.2408712 48.223157, 14.2411527 48.2228008, 14.2411881 48.222756)",,,
174840790,1,Schulstraße,residential,30,False,False,77.466,"LINESTRING (14.2381413 48.22349, 14.2380594 48.2234518, 14.237747 48.2233268, 14.2376626 48.2232985, 14.2374996 48.2232439, 14.2373251 48.2231841, 14.2372289 48.2231512)",,,
174840790,1,Schulstraße,residential,30,False,True,164.24699999999999,"LINESTRING (14.2381413 48.22349, 14.2382135 48.2235238, 14.2385263 48.2236767, 14.2388082 48.2238371, 14.2392071 48.2240619, 14.2396316 48.2242733, 14.2398164 48.2243535, 14.2398978 48.2243889)",,,
336282907,1,Schulstraße,residential,30,True,False,200.31900000000002,"LINESTRING (14.2381413 48.22349, 14.2381115 48.2235311, 14.2380834 48.22357, 14.2376387 48.2241304, 14.2374953 48.2243177, 14.2373978 48.224445, 14.2372288 48.2247088, 14.2371298 48.2248851, 14.2370574 48.2250555, 14.237041 48.2250865, 14.2370207 48.2251248)",,,
174840786,,Linzerstraße,tertiary,30,False,False,72.857,"LINESTRING (14.2372289 48.2231512, 14.237299 48.2230561, 14.237478 48.2228131, 14.2376622 48.222563)",,,
174840790,1,Schulstraße,residential,30,False,True,77.46600000000001,"LINESTRING (14.2372289 48.2231512, 14.2373251 48.2231841, 14.2374996 48.2232439, 14.2376626 48.2232985, 14.237747 48.2233268, 14.2380594 48.2234518, 14.2381413 48.22349)",,,
332662009,1,Linzerstraße,tertiary,50,False,True,53.573,"LINESTRING (14.2372289 48.2231512, 14.2371666 48.2232337, 14.2369579 48.2235101, 14.2369289 48.2235485, 14.2369039 48.2235816)",,,
174840790,1,Schulstraße,residential,30,False,False,100.611,"LINESTRING (14.242003 48.2250013, 14.2414418 48.2248672, 14.2413738 48.224851, 14.2409897 48.2247592, 14.2408414 48.2247197, 14.2408383 48.2247187, 14.2407309 48.2246853)",,,
174840790,1,Schulstraße,residential,30,False,True,61.382000000000005,"LINESTRING (14.242003 48.2250013, 14.2425716 48.2251371, 14.242667 48.2251599, 14.242783 48.2251876)",,,
174840779,2,Johann Roithner-Straße,tertiary,30,False,False,77.03,"LINESTRING (14.2383907 48.2217115, 14.2384939 48.2217505, 14.2392956 48.2220527)",,,
174840784,1,Linzerstraße,residential,30,False,False,47.202,"LINESTRING (14.2383907 48.2217115, 14.2384609 48.221631, 14.2386719 48.2213957, 14.238716 48.2213465)",,,
174840786,,Linzerstraße,tertiary,30,False,True,108.99,"LINESTRING (14.2383907 48.2217115, 14.2383114 48.2218023, 14.2380798 48.2220678, 14.2379277 48.2222422, 14.2379165 48.2222557, 14.2378353 48.2223539, 14.2376871 48.222533, 14.2376622 48.222563)",,,
"[374463117, 1061140943]",2,Neubauerstraße,tertiary,30,False,True,66.752,"LINESTRING (14.2383907 48.2217115, 14.2382707 48.221665, 14.2377971 48.2214941, 14.2376026 48.2214206)",,,
23943999,1,Tischlerstraße,residential,30,False,False,73.515,"LINESTRING (14.2360833 48.2249133, 14.2362013 48.2249262, 14.2362476 48.2249312, 14.236938 48.2251041, 14.2370207 48.2251248)",,,
29900790,1,Tischlerstraße,residential,30,False,True,65.331,"LINESTRING (14.2360833 48.2249133, 14.2360364 48.2249081, 14.2359912 48.2249032, 14.2356521 48.2248149, 14.2352567 48.224712)",,,
332662009,1,Linzerstraße,tertiary,50,False,False,160.183,"LINESTRING (14.2360833 48.2249133, 14.2361255 48.2248343, 14.2362647 48.2245739, 14.2362961 48.224515, 14.236304 48.2245002, 14.2363498 48.2244234, 14.236442 48.2242688, 14.2365512 48.2240964, 14.2365719 48.2240649, 14.2366906 48.2238847, 14.2367068 48.2238604, 14.2367997 48.223729, 14.2368901 48.2236011, 14.2369039 48.2235816)",,,
23943999,1,Tischlerstraße,residential,30,False,False,311.038,"LINESTRING (14.2370207 48.2251248, 14.237069 48.2251369, 14.2385294 48.2255105, 14.2386922 48.2255522, 14.2390018 48.2256354, 14.2390329 48.2255915, 14.2394865 48.2249608, 14.2398661 48.224433, 14.2398978 48.2243889)",,,
23943999,1,Tischlerstraße,residential,30,False,True,73.515,"LINESTRING (14.2370207 48.2251248, 14.236938 48.2251041, 14.2362476 48.2249312, 14.2362013 48.2249262, 14.2360833 48.2249133)",,,
24489133,1,Fabrikstraße,residential,30,False,False,324.242,"LINESTRING (14.2401541 48.2185319, 14.2410021 48.2186189, 14.2413297 48.2186519, 14.2414927 48.2186683, 14.2415588 48.2186749, 14.2419638 48.2187157, 14.2421186 48.2187407, 14.2422382 48.218777, 14.2423325 48.2188243, 14.2424109 48.218878, 14.2424609 48.2189339, 14.2424953 48.2189903, 14.2425326 48.2190796, 14.24257 48.2192063, 14.2426243 48.2194262, 14.2426712 48.2195443, 14.2427286 48.2196413, 14.2427919 48.2197148, 14.2428835 48.2197895, 14.242919 48.2198112, 14.2429757 48.2198459, 14.2430805 48.2198969, 14.2431373 48.2199333, 14.2431844 48.2199764, 14.2432092 48.2200272, 14.2432285 48.2200668)",,,
24489133,1,Fabrikstraße,residential,30,False,True,101.80700000000002,"LINESTRING (14.2401541 48.2185319, 14.2398939 48.2184983, 14.2398249 48.2184895, 14.2397413 48.2184788, 14.2396983 48.2184733, 14.2396649 48.2184691, 14.2388356 48.2182812)",,,
"[1218609128, 444587150, 1218609127]",1,Madlschenterweg,residential,30,False,False,132.32999999999998,"LINESTRING (14.2401541 48.2185319, 14.2401401 48.2185772, 14.2399812 48.2190902, 14.2399081 48.2193212, 14.2398742 48.2194511, 14.2398565 48.2195192, 14.2398528 48.2195331, 14.2398233 48.2197008)",,,
"[84864144, 472369732]",1,"['Madlschenterweg', 'Graumannplatz']",residential,30,True,False,66.976,"LINESTRING (14.2398233 48.2197008, 14.23981 48.2199419, 14.2397968 48.2200369, 14.2397704 48.220124, 14.2397355 48.2201979, 14.2397018 48.220248, 14.2396751 48.2202887)",,,
"[1218609128, 444587150, 1218609127]",1,Madlschenterweg,residential,30,False,True,132.32999999999998,"LINESTRING (14.2398233 48.2197008, 14.2398528 48.2195331, 14.2398565 48.2195192, 14.2398742 48.2194511, 14.2399081 48.2193212, 14.2399812 48.2190902, 14.2401401 48.2185772, 14.2401541 48.2185319)",,,
23944073,1,Bahnhofstraße,residential,30,True,False,82.91,"LINESTRING (14.2396751 48.2202887, 14.2398001 48.2203025, 14.2405737 48.2205174, 14.2405903 48.220522, 14.2407104 48.2205649)",,,
24489133,1,Fabrikstraße,residential,30,False,False,101.807,"LINESTRING (14.2388356 48.2182812, 14.2396649 48.2184691, 14.2396983 48.2184733, 14.2397413 48.2184788, 14.2398249 48.2184895, 14.2398939 48.2184983, 14.2401541 48.2185319)",,,
"[174458945, 38356970]",2,Kremstalstraße,tertiary,30,False,True,81.66000000000001,"LINESTRING (14.2388356 48.2182812, 14.2387753 48.218373, 14.2385159 48.2187677, 14.2384669 48.2188634, 14.2384174 48.2189601)",,,
24489133,1,Fabrikstraße,residential,30,False,True,324.242,"LINESTRING (14.2432285 48.2200668, 14.2432092 48.2200272, 14.2431844 48.2199764, 14.2431373 48.2199333, 14.2430805 48.2198969, 14.2429757 48.2198459, 14.242919 48.2198112, 14.2428835 48.2197895, 14.2427919 48.2197148, 14.2427286 48.2196413, 14.2426712 48.2195443, 14.2426243 48.2194262, 14.24257 48.2192063, 14.2425326 48.2190796, 14.2424953 48.2189903, 14.2424609 48.2189339, 14.2424109 48.218878, 14.2423325 48.2188243, 14.2422382 48.218777, 14.2421186 48.2187407, 14.2419638 48.2187157, 14.2415588 48.2186749, 14.2414927 48.2186683, 14.2413297 48.2186519, 14.2410021 48.2186189, 14.2401541 48.2185319)",,,
24489134,1,Dr. Feurstein-Straße,residential,30,False,False,114.12299999999999,"LINESTRING (14.2432285 48.2200668, 14.2428985 48.2204043, 14.242787 48.2205183, 14.2427143 48.2206186, 14.2426887 48.2206727, 14.2426716 48.2207086, 14.2426552 48.2207683, 14.2426487 48.2208437, 14.2426631 48.220893, 14.2426791 48.220929, 14.2426843 48.2209408, 14.2427116 48.2209824)",,,
23943947,1,Tischlerstraße,residential,30,True,False,116.95100000000001,"LINESTRING (14.2427116 48.2209824, 14.2426433 48.2210284, 14.2425606 48.2211494, 14.2425063 48.221229, 14.2423808 48.221388, 14.2419897 48.2218445, 14.2419632 48.2218674, 14.2419334 48.2218931)",,,
24489134,1,Dr. Feurstein-Straße,residential,30,False,True,114.123,"LINESTRING (14.2427116 48.2209824, 14.2426843 48.2209408, 14.2426791 48.220929, 14.2426631 48.220893, 14.2426487 48.2208437, 14.2426552 48.2207683, 14.2426716 48.2207086, 14.2426887 48.2206727, 14.2427143 48.2206186, 14.242787 48.2205183, 14.2428985 48.2204043, 14.2432285 48.2200668)",,,
23944003,1,Schulstraße,residential,30,True,False,180.72299999999998,"LINESTRING (14.2393815 48.2220915, 14.2393527 48.222126, 14.2393368 48.2221451, 14.2390838 48.222431, 14.2389296 48.2226053, 14.2387181 48.2228697, 14.2386082 48.2229926, 14.2381872 48.2234276, 14.2381413 48.22349)",,,
"[756924976, 174840779]",2,Johann Roithner-Straße,tertiary,"['30', '50']",False,False,152.88000000000002,"LINESTRING (14.2393815 48.2220915, 14.2394904 48.2221318, 14.2399098 48.222287, 14.2402839 48.2224255, 14.2403899 48.2224647, 14.2405749 48.2225323, 14.2407774 48.2226062, 14.240908 48.2226539, 14.2409977 48.222687, 14.2410714 48.2227135, 14.2411881 48.222756)",,,
174840779,2,Johann Roithner-Straße,tertiary,30,False,True,7.688000000000001,"LINESTRING (14.2393815 48.2220915, 14.2393435 48.2220744, 14.2392956 48.2220527)",,,
23944073,1,Bahnhofstraße,residential,30,True,False,155.767,"LINESTRING (14.2407104 48.2205649, 14.240893 48.22063, 14.2416623 48.220766, 14.2419793 48.220822, 14.2423671 48.2208962, 14.2425639 48.2209423, 14.2426141 48.2209556, 14.2427116 48.2209824)",,,
24488935,1,Badergasse,residential,30,True,False,72.514,"LINESTRING (14.2401993 48.2211201, 14.2402348 48.2210839, 14.2403659 48.2209502, 14.2405964 48.2207152, 14.2406466 48.2206541, 14.2406891 48.2205948, 14.2407104 48.2205649)",,,
24488936,1,Badergasse,residential,30,False,True,123.434,"LINESTRING (14.2401993 48.2211201, 14.2401206 48.2212015, 14.2400758 48.2212479, 14.2395475 48.2217932, 14.239322 48.2220256, 14.2392956 48.2220527)",,,
24488937,1,Christlgasse,residential,30,True,False,154.816,"LINESTRING (14.2401993 48.2211201, 14.2402802 48.2211543, 14.2405867 48.2212838, 14.2413638 48.221612, 14.2414359 48.2216618, 14.2418674 48.2218562, 14.2419334 48.2218931)",,,
23943947,1,Tischlerstraße,residential,30,True,False,110.78999999999999,"LINESTRING (14.2419334 48.2218931, 14.2418579 48.2219585, 14.2417581 48.2220773, 14.2416264 48.2222341, 14.2416011 48.2222642, 14.241443 48.2224525, 14.2414088 48.2224931, 14.2413284 48.222589, 14.2412195 48.2227186, 14.2411881 48.222756)",,,
24489131,1,Christlgasse,residential,30,False,False,74.962,"LINESTRING (14.2419334 48.2218931, 14.2420329 48.2219488, 14.2423293 48.2220803, 14.2424261 48.222105, 14.2425171 48.2221128, 14.2426199 48.2221038, 14.2427369 48.2220782, 14.2428281 48.2220455)",,,
24489131,1,Christlgasse,residential,30,False,True,74.962,"LINESTRING (14.2428281 48.2220455, 14.2427369 48.2220782, 14.2426199 48.2221038, 14.2425171 48.2221128, 14.2424261 48.222105, 14.2423293 48.2220803, 14.2420329 48.2219488, 14.2419334 48.2218931)",,,
827637219,1,Vierzgergasse,residential,30,False,False,64.14999999999999,"LINESTRING (14.2428281 48.2220455, 14.2428895 48.222108, 14.243059 48.2222608, 14.2431876 48.2223678, 14.2432685 48.2224313, 14.2433405 48.2224874, 14.2433581 48.2225011)",,,
"[1213020042, 163341346]",1,Fischerhansenweg,residential,30,False,False,83.28699999999999,"LINESTRING (14.2319993 48.2179365, 14.2319456 48.2180347, 14.2318891 48.2182089, 14.231876 48.2182954, 14.2318726 48.2183727, 14.231872 48.2183872, 14.2318576 48.2184352, 14.2318291 48.2184742, 14.2317579 48.2185375, 14.2316672 48.2186366)",,,
1213020043,1,Fischerhansenweg,residential,30,False,True,43.037000000000006,"LINESTRING (14.2319993 48.2179365, 14.2320517 48.2178846, 14.2321255 48.2178294, 14.2322097 48.2178032, 14.2323233 48.2177814, 14.2324844 48.2177579)",,,
374463116,2,Neubauerstraße,tertiary,30,True,False,36.995999999999995,"LINESTRING (14.2372086 48.221218, 14.2372891 48.2212734, 14.237339 48.2212996, 14.2376026 48.2214206)",,,
759615844,1,Hauptplatz,tertiary,30,True,False,10.519,"LINESTRING (14.2372086 48.221218, 14.2371801 48.2212587, 14.2371136 48.2212812)",roundabout,,
23912257,1,Hauptplatz,tertiary,30,True,False,43.016999999999996,"LINESTRING (14.2370113 48.2210344, 14.2370943 48.2209889, 14.2371763 48.220913, 14.2372256 48.2208479, 14.2373595 48.2207288)",,,
759615844,1,Hauptplatz,tertiary,30,True,False,16.416,"LINESTRING (14.2370113 48.2210344, 14.2370897 48.2210636, 14.2371351 48.2210816, 14.2371849 48.2211224)",roundabout,,
1213020043,1,Fischerhansenweg,residential,30,False,False,43.037,"LINESTRING (14.2324844 48.2177579, 14.2323233 48.2177814, 14.2322097 48.2178032, 14.2321255 48.2178294, 14.2320517 48.2178846, 14.2319993 48.2179365)",,,
27388084,1,Kremstalstraße,residential,30,True,False,97.10999999999999,"LINESTRING (14.2362805 48.221967, 14.236392 48.2220093, 14.2367543 48.222156, 14.2369318 48.2222415, 14.2369747 48.2222622, 14.2370865 48.2223128, 14.2373772 48.2224443)",,,
"[1055641298, 38357683]",2,Kremstalstraße,tertiary,30,False,False,56.53,"LINESTRING (14.2362805 48.221967, 14.236385 48.2218657, 14.2366008 48.2216089, 14.2366672 48.2215292)",,,
174840786,,Linzerstraße,tertiary,30,False,False,108.99000000000001,"LINESTRING (14.2376622 48.222563, 14.2376871 48.222533, 14.2378353 48.2223539, 14.2379165 48.2222557, 14.2379277 48.2222422, 14.2380798 48.2220678, 14.2383114 48.2218023, 14.2383907 48.2217115)",,,
174840786,,Linzerstraße,tertiary,30,False,True,72.857,"LINESTRING (14.2376622 48.222563, 14.237478 48.2228131, 14.237299 48.2230561, 14.2372289 48.2231512)",,,
84864137,1,Obere Dorfstraße,residential,30,False,False,129.048,"LINESTRING (14.2304244 48.2195177, 14.2304609 48.2194756, 14.2305006 48.2194299, 14.2306608 48.2192241, 14.2309876 48.2188041, 14.2310063 48.218784, 14.2310371 48.2187665, 14.2310874 48.2187514, 14.2311342 48.2187482, 14.231188 48.2187543, 14.2312464 48.2187743, 14.2314276 48.2188721)",,destination,
128491142,2,Neubauerstraße,tertiary,50,False,False,131.668,"LINESTRING (14.2304244 48.2195177, 14.2305143 48.2195517, 14.2310196 48.219774, 14.2313037 48.2198961, 14.2314788 48.2199667, 14.2316688 48.220036, 14.2319436 48.2201301)",,,
29887825,1,Fasangasse,residential,30,False,True,138.503,"LINESTRING (14.2302606 48.223615, 14.2302721 48.2235763, 14.2302997 48.223519, 14.2305318 48.2231619, 14.2306667 48.2229858, 14.2306978 48.2229483, 14.230915 48.2226858, 14.2310719 48.2224962)",,,
338488019,1,Im Mohnfeld,residential,30,False,True,66.961,"LINESTRING (14.2302606 48.223615, 14.2305641 48.2236321, 14.2307578 48.2236406, 14.23103 48.2236447, 14.2311601 48.2236628)",,,
122066519,2,Mitterfeldstraße,tertiary,50,False,False,64.115,"LINESTRING (14.2306724 48.2257099, 14.2307333 48.2257261, 14.2314818 48.2259141)",,,L1390
174458944,1,Hanfpointstraße,residential,30,False,True,17.73,"LINESTRING (14.2331468 48.2214334, 14.2330204 48.2215688)",,,
27666363,1,Am Vogeltenn,residential,30,False,False,63.528,"LINESTRING (14.2331468 48.2214334, 14.2332095 48.2214609, 14.2332866 48.2214908, 14.2338767 48.2217332)",,,
174458944,1,Hanfpointstraße,residential,30,False,False,113.165,"LINESTRING (14.2331468 48.2214334, 14.233217 48.2213583, 14.2332998 48.2212696, 14.2334664 48.2210913, 14.2337186 48.2208214, 14.2338142 48.2207191, 14.2338524 48.2206782, 14.2338696 48.2206518, 14.2338892 48.2206218, 14.2339085 48.2205564)",,,
27666363,1,Am Vogeltenn,residential,30,False,True,59.595,"LINESTRING (14.2345617 48.2220142, 14.2338986 48.2217422, 14.2338767 48.2217332)",,,
27666391,1,Finkenweg,residential,30,False,False,65.56,"LINESTRING (14.2345617 48.2220142, 14.2343993 48.2221973, 14.2341115 48.2225218)",,,
28021816,1,Finkenweg,residential,30,False,True,170.22299999999998,"LINESTRING (14.2345617 48.2220142, 14.2347072 48.2219971, 14.2348807 48.2219768, 14.2351011 48.2217402, 14.2351354 48.2217034, 14.2353809 48.2214399, 14.2354134 48.2214059, 14.2357697 48.2210331, 14.2358956 48.2209202, 14.2359045 48.2209033, 14.2359255 48.2208634)",,,
27666366,1,Sperlinggasse,residential,30,False,False,70.206,"LINESTRING (14.2341115 48.2225218, 14.2343213 48.2226084, 14.2348601 48.2228306, 14.2349172 48.2228542)",,,
27666366,1,Sperlinggasse,residential,30,False,True,123.93700000000001,"LINESTRING (14.2341115 48.2225218, 14.233841 48.2224099, 14.2333813 48.2222197, 14.2331536 48.2221255, 14.2330336 48.2220758, 14.2327305 48.2219504, 14.2326903 48.2219338)",,,
