osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,tunnel,bridge
392329275,Schillerstraße,primary,50,False,True,42.019999999999996,"LINESTRING (9.5915538 47.2357507, 9.5915881 47.2357745, 9.5915932 47.235778, 9.5916233 47.2357989, 9.5916494 47.2358171, 9.5917425 47.2358817, 9.5919435 47.2360205)",4,L191,,,
9429357,Reichenfeldgasse,residential,50,False,False,75.19,"LINESTRING (9.5926595 47.2355505, 9.5925479 47.2356238, 9.5921564 47.2358807, 9.5921528 47.2358831, 9.5921338 47.2358955, 9.5920316 47.2359627, 9.5919435 47.2360205)",,,,,
9429357,Reichenfeldgasse,residential,50,False,True,75.19,"LINESTRING (9.5919435 47.2360205, 9.5920316 47.2359627, 9.5921338 47.2358955, 9.5921528 47.2358831, 9.5921564 47.2358807, 9.5925479 47.2356238, 9.5926595 47.2355505)",,,,,
392329275,Schillerstraße,primary,50,False,False,42.02,"LINESTRING (9.5919435 47.2360205, 9.5917425 47.2358817, 9.5916494 47.2358171, 9.5916233 47.2357989, 9.5915932 47.235778, 9.5915881 47.2357745, 9.5915538 47.2357507)",4,L191,,,
392329275,Schillerstraße,primary,50,False,True,41.244,"LINESTRING (9.5919435 47.2360205, 9.5921028 47.2361322, 9.5922749 47.2362529, 9.5923227 47.2362875)",4,L191,,,
24772208,Widnau,residential,30,False,False,16.768,"LINESTRING (9.5969227 47.2393604, 9.5969643 47.2394236, 9.5970265 47.2394934)",,,,,
31060344,Widnau,secondary,50,False,False,11.803,"LINESTRING (9.5969227 47.2393604, 9.5969664 47.2393427, 9.5970578 47.239307)",2,L53,,,
26704473,Widnau,secondary,50,True,False,52.08299999999999,"LINESTRING (9.5970578 47.239307, 9.5971275 47.2392268, 9.5973185 47.2390569, 9.5973613 47.2390272, 9.5973931 47.2390029, 9.5975083 47.2389637)",3,L53,,,
31060344,Widnau,secondary,50,False,True,11.803,"LINESTRING (9.5970578 47.239307, 9.5969664 47.2393427, 9.5969227 47.2393604)",2,L53,,,
"[9430307, 9430445, 362902381, 229730671, 9430481, 9483377]","['Schmiedgasse', 'Sparkassenplatz', 'Domplatz', 'Herrengasse']",residential,30,True,False,264.23,"LINESTRING (9.5986974 47.2379811, 9.5985647 47.2379389, 9.5982727 47.2378234, 9.5980652 47.2377413, 9.5980437 47.2377746, 9.597993 47.2378532, 9.5977808 47.2381825, 9.5977396 47.2382402, 9.5977335 47.2382487, 9.5976595 47.2383524, 9.597593 47.2384054, 9.5975439 47.2384151, 9.5974755 47.238404, 9.5974616 47.2384018, 9.5973671 47.2383739, 9.5969634 47.238229, 9.5969376 47.2382197, 9.5969194 47.2382144, 9.596559 47.2380811, 9.5964256 47.2382199, 9.5963916 47.2382553, 9.596379 47.2382685, 9.596357 47.2382955, 9.5962779 47.2383864)","['1', '2']",,"['8', '3.2']",,
180213019,Schloßgraben,primary,50,False,True,20.342,"LINESTRING (9.5986974 47.2379811, 9.5986375 47.238058, 9.5986177 47.2380835, 9.598578 47.2381364, 9.5985728 47.2381433)",2,L190,,,
247764072,Schloßgraben,primary,50,False,False,74.382,"LINESTRING (9.5986974 47.2379811, 9.5989476 47.237672, 9.5991205 47.2374426, 9.5991598 47.2373905)",2,L190,,,
826450438,Hirschgraben,primary,50,False,False,5.022,"LINESTRING (9.5962779 47.2383864, 9.5963347 47.2384099)",5,L191,,,
"[247760937, 229730659, 1065229205, 454542622]",Hirschgraben,primary,50,False,True,153.918,"LINESTRING (9.5962779 47.2383864, 9.5961469 47.2383414, 9.596122 47.2383333, 9.5960811 47.2383201, 9.5959097 47.2382739, 9.5956371 47.2382239, 9.5953683 47.2381875, 9.5951293 47.2381665, 9.5949252 47.2381432, 9.5947708 47.2381192, 9.5946446 47.2380954, 9.5944978 47.2380616, 9.5944662 47.2380543, 9.5943976 47.2380326, 9.594328 47.2380106)","['4', '5', '3']",L191,,,
"[9678240, 370712258, 801653396, 232197275, 370712254, 34055903]","['Mühletorplatz', 'Elisabethplatz', 'Vorstadt']",residential,30,False,True,249.289,"LINESTRING (9.5961904 47.2357273, 9.5961396 47.235743, 9.5960844 47.2357791, 9.5959307 47.2358855, 9.5955736 47.2361329, 9.5954623 47.2361752, 9.5954127 47.2362093, 9.5953636 47.2362748, 9.5952827 47.2363695, 9.595265 47.2363857, 9.5951436 47.2364969, 9.5949181 47.2367023, 9.5947578 47.2368417, 9.5946554 47.2369308, 9.5944025 47.2371003, 9.5942935 47.2371734, 9.59415 47.2372648, 9.5940732 47.2373092, 9.5940498 47.2373175, 9.5940249 47.2373242, 9.5939608 47.2373506)",,,3.3,,
310299847,Mühletorplatz,residential,30,False,True,38.257999999999996,"LINESTRING (9.5961904 47.2357273, 9.5961818 47.2357057, 9.5961789 47.2356894, 9.5961838 47.2356712, 9.5962253 47.2356298, 9.5963222 47.2355335, 9.5964207 47.2354338)",,,,,
513011746,Mühletorplatz,residential,30,False,False,19.005000000000003,"LINESTRING (9.5961904 47.2357273, 9.5962387 47.2357216, 9.5963043 47.2357271, 9.5963844 47.2357412, 9.5964379 47.2357455)",,,,,
9679026,Rösslepark,residential,30,False,False,55.158,"LINESTRING (9.5987897 47.2351646, 9.5987841 47.2352046, 9.5987627 47.2352736, 9.5987247 47.235386, 9.5986723 47.2355396, 9.5986505 47.2355981, 9.598631 47.2356484)",,,,,
"[249685320, 229730667]",Rösslepark,residential,50,False,False,32.673,"LINESTRING (9.5987897 47.2351646, 9.5988881 47.2351464, 9.5990495 47.2351215, 9.599214 47.2351108)",,,,,
"[249685320, 229730667]",Rösslepark,residential,50,False,True,32.673,"LINESTRING (9.599214 47.2351108, 9.5990495 47.2351215, 9.5988881 47.2351464, 9.5987897 47.2351646)",,,,,
"[9456298, 247764067, 1149738142, 188736215]","['Vorarlberger Straße', 'Schattenburgtunnel', 'Schloßgraben']",primary,50,False,"[False, True]",257.031,"LINESTRING (9.599214 47.2351108, 9.5992273 47.2352391, 9.5992737 47.2356863, 9.5994045 47.2365376, 9.5994104 47.2368077, 9.5993746 47.2369182, 9.5993307 47.2370478, 9.5993194 47.237081, 9.5992541 47.237233, 9.5992303 47.2372727, 9.5992072 47.2373113, 9.5991598 47.2373905)",2,L190,,yes,
247764069,Vorarlberger Straße,primary,50,False,True,91.53699999999999,"LINESTRING (9.599214 47.2351108, 9.5992221 47.2349763, 9.5992271 47.2348939, 9.5992362 47.2347493, 9.5992868 47.2344126, 9.5993024 47.2342901)",4,L190,,,
856469790,Vorarlberger Straße,primary,50,False,False,7.747,"LINESTRING (9.5993166 47.2342211, 9.5993024 47.2342901)",4,L190,,,
9456330,Schloßgraben,primary,50,False,True,17.458,"LINESTRING (9.5985728 47.2381433, 9.5984696 47.2382838)",2,L190,,,
180213019,Schloßgraben,primary,50,False,False,20.342,"LINESTRING (9.5985728 47.2381433, 9.598578 47.2381364, 9.5986177 47.2380835, 9.5986375 47.238058, 9.5986974 47.2379811)",2,L190,,,
"[903798985, 670975414, 340423223]",Saalbaugasse,"['residential', 'living_street']","['20', '30']",False,True,66.681,"LINESTRING (9.5985728 47.2381433, 9.59865 47.2381707, 9.5986839 47.2381828, 9.5987955 47.238223, 9.5989234 47.2382739, 9.5992145 47.2383898, 9.5993113 47.2384354, 9.5993343 47.2384462)",,,6.7,,
247764072,Schloßgraben,primary,50,False,True,74.382,"LINESTRING (9.5991598 47.2373905, 9.5991205 47.2374426, 9.5989476 47.237672, 9.5986974 47.2379811)",2,L190,,,
"[863002633, 749249149, 666350287]",Wichnergasse,"['residential', 'living_street']","['20', '50', '30']",False,True,46.828,"LINESTRING (9.5991598 47.2373905, 9.5992617 47.2374379, 9.5993145 47.237469, 9.5994573 47.237553, 9.5996201 47.2376708)",3,,,,
"[9456298, 247764067, 1149738142, 188736215]","['Vorarlberger Straße', 'Schattenburgtunnel', 'Schloßgraben']",primary,50,False,"[False, True]",257.031,"LINESTRING (9.5991598 47.2373905, 9.5992072 47.2373113, 9.5992303 47.2372727, 9.5992541 47.237233, 9.5993194 47.237081, 9.5993307 47.2370478, 9.5993746 47.2369182, 9.5994104 47.2368077, 9.5994045 47.2365376, 9.5992737 47.2356863, 9.5992273 47.2352391, 9.599214 47.2351108)",2,L190,,yes,
"[863002633, 749249149, 666350287]",Wichnergasse,"['living_street', 'residential']","['20', '30', '50']",False,False,46.828,"LINESTRING (9.5996201 47.2376708, 9.5994573 47.237553, 9.5993145 47.237469, 9.5992617 47.2374379, 9.5991598 47.2373905)",3,,,,
666350287,Wichnergasse,living_street,20,False,True,37.585,"LINESTRING (9.5996201 47.2376708, 9.5996546 47.2376967, 9.5999537 47.2379217)",,,,,
749241087,Jahnplatz,living_street,20,False,False,36.278,"LINESTRING (9.5996201 47.2376708, 9.5997813 47.2375657, 9.5999085 47.2374782, 9.5999633 47.2374425)",,,,,
282631363,Bahnhofstraße,primary,50,False,False,18.978,"LINESTRING (9.6010252 47.2407491, 9.601201 47.2408711)",2,L190,,,
"[656437747, 199866108, 30018134, 282631364]","['Waldfriedgasse', 'Wichnergasse']",residential,30,False,"[False, True]",254.04699999999997,"LINESTRING (9.6010252 47.2407491, 9.6011044 47.2407042, 9.6012243 47.2406298, 9.6017535 47.2403289, 9.6018084 47.2402977, 9.6018753 47.2402597, 9.6020566 47.2401575, 9.6023138 47.2400121, 9.6023545 47.2399897, 9.602388 47.2399712, 9.602505 47.2399066, 9.6025588 47.2398542, 9.6025676 47.2398063, 9.6025354 47.2397658, 9.6024389 47.2396843, 9.6023099 47.2395752, 9.6021778 47.2394637, 9.602047 47.2393531, 9.6019113 47.2392372, 9.6017743 47.2391356)",1,,,,
"[454542625, 454542626, 392329852]",Bahnhofstraße,primary,50,False,True,118.244,"LINESTRING (9.6010252 47.2407491, 9.6009155 47.240673, 9.6008046 47.2405897, 9.6006158 47.2404513, 9.600423 47.2403268, 9.6003672 47.2402907, 9.6002321 47.2402036, 9.6000798 47.2401052, 9.5999112 47.2400025)","['2', '3', '4']",L190,,,
9442663,Bahnhofstraße,residential,50,False,False,32.504000000000005,"LINESTRING (9.6024137 47.2417661, 9.6025252 47.2416911, 9.6027506 47.2415858)",2,,,,
"[317627258, 454542627, 454542629, 454542630]",Bahnhofstraße,primary,50,False,True,135.234,"LINESTRING (9.6024137 47.2417661, 9.6022972 47.2416797, 9.6021361 47.2415609, 9.6020596 47.241503, 9.6018515 47.2413457, 9.6017551 47.2412737, 9.6015409 47.2411138, 9.6014094 47.2410179, 9.6013507 47.2409751, 9.601201 47.2408711)","['4', '3', '2']",L190,,,
24509396,Feldeggasse,residential,30,False,False,115.607,"LINESTRING (9.598864 47.2407606, 9.5990381 47.2406304, 9.5991165 47.2405718, 9.5992521 47.2404704, 9.5993555 47.2403931, 9.5996016 47.240209, 9.5998315 47.2400557, 9.5999112 47.2400025)",,,,,
254170625,Fidelisstraße,residential,30,True,False,130.10000000000002,"LINESTRING (9.598864 47.2407606, 9.5989066 47.2407849, 9.5989857 47.24083, 9.5991574 47.2409369, 9.5996613 47.2412812, 9.599704 47.2413069, 9.5997886 47.241358, 9.5999007 47.2414197, 9.6000213 47.2414767, 9.6001531 47.2415321)",,,,,
24509400,Bergmanngasse,residential,30,False,False,108.006,"LINESTRING (9.6001531 47.2415321, 9.6001802 47.2415102, 9.6004118 47.2413641, 9.6004821 47.2413197, 9.6006675 47.2412028, 9.6008593 47.2410833, 9.6010191 47.2409841, 9.6011402 47.2409089, 9.601201 47.2408711)",,,,,
282631363,Bahnhofstraße,primary,50,False,True,18.978,"LINESTRING (9.601201 47.2408711, 9.6010252 47.2407491)",2,L190,,,
24509400,Bergmanngasse,residential,30,False,True,108.00600000000001,"LINESTRING (9.601201 47.2408711, 9.6011402 47.2409089, 9.6010191 47.2409841, 9.6008593 47.2410833, 9.6006675 47.2412028, 9.6004821 47.2413197, 9.6004118 47.2413641, 9.6001802 47.2415102, 9.6001531 47.2415321)",,,,,
"[317627258, 454542627, 454542629, 454542630]",Bahnhofstraße,primary,50,False,False,135.234,"LINESTRING (9.601201 47.2408711, 9.6013507 47.2409751, 9.6014094 47.2410179, 9.6015409 47.2411138, 9.6017551 47.2412737, 9.6018515 47.2413457, 9.6020596 47.241503, 9.6021361 47.2415609, 9.6022972 47.2416797, 9.6024137 47.2417661)","['2', '4', '3']",L190,,,
24772208,Widnau,residential,30,False,True,16.768,"LINESTRING (9.5970265 47.2394934, 9.5969643 47.2394236, 9.5969227 47.2393604)",,,,,
30073551,Widnau,residential,30,False,False,35.764,"LINESTRING (9.5970265 47.2394934, 9.5970882 47.2394588, 9.5971766 47.2394024, 9.5973207 47.2393001, 9.5973637 47.239268)",,,,,
"[607106607, 30073551]","['Widnau', 'Fidelisstraße']",residential,30,False,"[False, True]",104.90800000000002,"LINESTRING (9.5970265 47.2394934, 9.5969314 47.2395577, 9.5968945 47.2395846, 9.5968655 47.2396056, 9.5968086 47.2396476, 9.5967761 47.2396759, 9.596759 47.2396937, 9.5967497 47.23971, 9.5967509 47.2397259, 9.596757 47.2397386, 9.5967819 47.2397592, 9.5969227 47.2398461, 9.5971319 47.2399726, 9.597402 47.2401412, 9.5974362 47.2401613)",,,,,
26704236,Bahnhofstraße,primary,50,True,False,59.439,"LINESTRING (9.5986569 47.2392633, 9.5983761 47.2391499, 9.5981306 47.2390257, 9.597996 47.2389743)",3,L190,,,
"[454542624, 26704414, 454542623]",Bahnhofstraße,primary,50,False,False,125.446,"LINESTRING (9.5986569 47.2392633, 9.5989592 47.2394295, 9.5991764 47.2395557, 9.5993396 47.2396506, 9.5994173 47.2396958, 9.5994704 47.2397344, 9.5996886 47.239867, 9.5999112 47.2400025)","['4', '5']",L190,,,
"[24772218, 607106606]",Widnau,residential,30,False,False,137.36499999999998,"LINESTRING (9.5986569 47.2392633, 9.5985759 47.2393339, 9.5985623 47.2393458, 9.5983679 47.2395176, 9.5981916 47.2396544, 9.5981567 47.2396827, 9.5980959 47.2397318, 9.5980441 47.2397714, 9.5978999 47.2398816, 9.5978496 47.2399201, 9.5978166 47.2399453, 9.5977844 47.2399597, 9.5977549 47.2399629, 9.5976665 47.2399857, 9.5976124 47.2400265, 9.5974362 47.2401613)",,,,,
9419124,Montfortgasse,residential,30,False,True,56.943,"LINESTRING (9.5946106 47.2375927, 9.5945207 47.237579, 9.5943957 47.2375566, 9.5943152 47.2375329, 9.5942412 47.237501, 9.5941065 47.2374307, 9.5940619 47.2374079, 9.5939608 47.2373506)",,,,,
"[43067354, 340272885]","['Hirschgraben', 'Graf-Rudolf-Wuhr-Gang']",residential,50,False,"[False, True]",129.281,"LINESTRING (9.5939954 47.2377913, 9.59393 47.2378203, 9.5938388 47.2378362, 9.5937413 47.2378343, 9.5935749 47.2377855, 9.5934249 47.2377222, 9.5933464 47.2376558, 9.5930834 47.2374844, 9.5930522 47.2374568, 9.593113 47.237436, 9.5933544 47.2373263, 9.5933665 47.2372621, 9.5934359 47.2372236)",,,,,
247760936,Hirschgraben,primary,50,False,False,35.109,"LINESTRING (9.5939954 47.2377913, 9.5941113 47.2378819, 9.5941528 47.2379095, 9.5941897 47.2379339, 9.59426 47.2379757, 9.594328 47.2380106)",3,L191,,,
"[247760936, 454542621]",Hirschgraben,primary,50,False,True,45.091,"LINESTRING (9.5939954 47.2377913, 9.593901 47.2377108, 9.5937212 47.2375277, 9.5936538 47.237459)",3,L191,,,
"[9456856, 9713561, 26704416, 340272887]","['Hirschgraben', 'Montfortbrücke', 'Schillerstraße']",primary,50,False,False,52.459,"LINESTRING (9.593035 47.2368384, 9.5930994 47.2368946, 9.5931225 47.236919, 9.5931386 47.2369346, 9.5934224 47.2372101, 9.5934359 47.2372236)",3,L191,,,yes
30891062,Graf-Hugo-Wuhrgang,residential,50,False,True,94.118,"LINESTRING (9.593035 47.2368384, 9.5929387 47.2368984, 9.592908 47.2369188, 9.5927545 47.2370209, 9.5927228 47.2370419, 9.5920334 47.2373355)",,,,,
392329281,Graf-Hugo-Wuhrgang,residential,50,False,False,166.23600000000002,"LINESTRING (9.593035 47.2368384, 9.5931469 47.2367741, 9.5931775 47.2367557, 9.5933436 47.2366558, 9.5938185 47.2363475, 9.5942729 47.2360389, 9.5944287 47.2359294, 9.594463 47.2359047, 9.5945256 47.2358569, 9.5946081 47.2357938)",,,,,
"[392329275, 454542620]",Schillerstraße,primary,50,False,False,81.57000000000001,"LINESTRING (9.593035 47.2368384, 9.5929589 47.2367703, 9.592925 47.2367424, 9.5928747 47.236701, 9.5926965 47.2365577, 9.5924292 47.2363644, 9.5923483 47.236306, 9.5923227 47.2362875)","['4', '3']",L191,,,
4904171,Hirschgraben,primary,50,True,False,29.65,"LINESTRING (9.5975697 47.2388791, 9.5976551 47.2388804, 9.5978841 47.2388675, 9.597956 47.2388478)",2,L191,,,
986646887,Widnau,secondary,50,False,True,10.492,"LINESTRING (9.5975697 47.2388791, 9.5975384 47.2389252, 9.5975083 47.2389637)",2,L53,,,
986647512,Schloßgraben,primary,50,True,False,14.387,"LINESTRING (9.597996 47.2389743, 9.597956 47.2388478)",1,L190,,,
26704379,Hirschgraben,primary,50,True,False,37.003,"LINESTRING (9.597996 47.2389743, 9.5978953 47.2389724, 9.597657 47.2389807, 9.5975083 47.2389637)",2,L191,,,
310299847,Mühletorplatz,residential,30,False,False,38.257999999999996,"LINESTRING (9.5964207 47.2354338, 9.5963222 47.2355335, 9.5962253 47.2356298, 9.5961838 47.2356712, 9.5961789 47.2356894, 9.5961818 47.2357057, 9.5961904 47.2357273)",,,,,
749241087,Jahnplatz,living_street,20,False,True,36.278000000000006,"LINESTRING (9.5999633 47.2374425, 9.5999085 47.2374782, 9.5997813 47.2375657, 9.5996201 47.2376708)",,,,,
903796631,Wichnergasse,residential,30,True,False,8.823,"LINESTRING (9.6017743 47.2391356, 9.601696 47.2390767)",,,,,
"[199866108, 656437747, 282631364, 30018134]","['Waldfriedgasse', 'Wichnergasse']",residential,30,False,"[False, True]",254.04699999999997,"LINESTRING (9.6017743 47.2391356, 9.6019113 47.2392372, 9.602047 47.2393531, 9.6021778 47.2394637, 9.6023099 47.2395752, 9.6024389 47.2396843, 9.6025354 47.2397658, 9.6025676 47.2398063, 9.6025588 47.2398542, 9.602505 47.2399066, 9.602388 47.2399712, 9.6023545 47.2399897, 9.6023138 47.2400121, 9.6020566 47.2401575, 9.6018753 47.2402597, 9.6018084 47.2402977, 9.6017535 47.2403289, 9.6012243 47.2406298, 9.6011044 47.2407042, 9.6010252 47.2407491)",1,,,,
"[199866105, 1049424026]",Bahnhofstraße,residential,50,False,True,104.291,"LINESTRING (9.6024455 47.2406616, 9.6028123 47.2409864, 9.6029417 47.2410803, 9.6030769 47.2412068, 9.6031755 47.2413077, 9.6032252 47.2413681, 9.6031607 47.2413988)",2,,,,
254170625,Fidelisstraße,residential,30,True,False,67.157,"LINESTRING (9.5980524 47.2405161, 9.5980921 47.2405346, 9.5981545 47.240558, 9.598219 47.2405807, 9.5983124 47.2406106, 9.5983695 47.240626, 9.5984073 47.2406362, 9.5986709 47.240707, 9.5986957 47.2407138, 9.598864 47.2407606)",,,,,
607106607,Fidelisstraße,residential,30,False,True,61.024,"LINESTRING (9.5980524 47.2405161, 9.5978974 47.2404363, 9.5974362 47.2401613)",,,,,
261500463,Burggasse,residential,50,False,False,216.21099999999998,"LINESTRING (9.5997357 47.2359139, 9.599906 47.2358628, 9.6000574 47.2358164, 9.6001241 47.2358072, 9.6001852 47.2357828, 9.6002213 47.2357429, 9.6002261 47.235692, 9.6002126 47.2356478, 9.600192 47.2356172, 9.6001691 47.2355833, 9.6000273 47.2354126, 9.5999681 47.2353672, 9.5999212 47.2352949, 9.5998964 47.2351966, 9.5998733 47.2350973, 9.5998323 47.2349416, 9.5998444 47.2347557, 9.59993 47.2346036, 9.5999739 47.2344981, 9.6000021 47.2344466, 9.6000378 47.2344203, 9.6000825 47.2344254, 9.6001182 47.2344608, 9.6001241 47.2345123, 9.6001226 47.2345406)",,,,,
"[365982072, 9679361, 1215777200]",Burggasse,secondary,"['30', '50']",False,True,202.167,"LINESTRING (9.5997357 47.2359139, 9.5995916 47.235839, 9.599553 47.2358105, 9.5995144 47.2357805, 9.5994936 47.2357485, 9.5994847 47.2357216, 9.5994767 47.2356853, 9.5994718 47.2356413, 9.5994667 47.2355557, 9.599459 47.2354254, 9.5994349 47.235157, 9.5994173 47.2348605, 9.5994266 47.2347548, 9.5994472 47.2346837, 9.5994742 47.2346089, 9.5995286 47.2344976, 9.5995458 47.2344217, 9.5995386 47.2343793, 9.5995025 47.2343314, 9.5994724 47.2343157, 9.599451 47.2343071, 9.599406 47.2342979, 9.5993024 47.2342901)",2,L66,,,
261500463,Burggasse,residential,50,False,True,216.21099999999998,"LINESTRING (9.6001226 47.2345406, 9.6001241 47.2345123, 9.6001182 47.2344608, 9.6000825 47.2344254, 9.6000378 47.2344203, 9.6000021 47.2344466, 9.5999739 47.2344981, 9.59993 47.2346036, 9.5998444 47.2347557, 9.5998323 47.2349416, 9.5998733 47.2350973, 9.5998964 47.2351966, 9.5999212 47.2352949, 9.5999681 47.2353672, 9.6000273 47.2354126, 9.6001691 47.2355833, 9.600192 47.2356172, 9.6002126 47.2356478, 9.6002261 47.235692, 9.6002213 47.2357429, 9.6001852 47.2357828, 9.6001241 47.2358072, 9.6000574 47.2358164, 9.599906 47.2358628, 9.5997357 47.2359139)",,,,,
513011746,Mühletorplatz,residential,30,False,True,19.005,"LINESTRING (9.5964379 47.2357455, 9.5963844 47.2357412, 9.5963043 47.2357271, 9.5962387 47.2357216, 9.5961904 47.2357273)",,,,,
30073551,Widnau,residential,30,False,True,35.763999999999996,"LINESTRING (9.5973637 47.239268, 9.5973207 47.2393001, 9.5971766 47.2394024, 9.5970882 47.2394588, 9.5970265 47.2394934)",,,,,
"[24772218, 607106606]",Widnau,residential,30,False,True,137.365,"LINESTRING (9.5974362 47.2401613, 9.5976124 47.2400265, 9.5976665 47.2399857, 9.5977549 47.2399629, 9.5977844 47.2399597, 9.5978166 47.2399453, 9.5978496 47.2399201, 9.5978999 47.2398816, 9.5980441 47.2397714, 9.5980959 47.2397318, 9.5981567 47.2396827, 9.5981916 47.2396544, 9.5983679 47.2395176, 9.5985623 47.2393458, 9.5985759 47.2393339, 9.5986569 47.2392633)",,,,,
