osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge,lanes,ref,junction,tunnel
178089024,False,Fenyösgasse,residential,True,188.97799999999998,"LINESTRING (16.5017168 47.499298, 16.5032494 47.4998753, 16.5033245 47.4999333, 16.5033138 47.5000057, 16.5030884 47.5002449, 16.5030299 47.5003152)",,,,,,
30337830,False,Fenyösgasse,residential,True,61.003,"LINESTRING (16.5016491 47.4998447, 16.5017168 47.499298)",,,,,,
535715715,False,Stadiongasse,residential,False,231.06900000000002,"LINESTRING (16.5016491 47.4998447, 16.5010879 47.4997074, 16.5009686 47.4996819, 16.5008978 47.4996842, 16.5008264 47.4997114, 16.500606 47.499892, 16.5004534 47.4999952, 16.5003234 47.500058, 16.5001642 47.5001005, 16.5000181 47.5001108, 16.4998647 47.5001095, 16.4997412 47.500094, 16.4996276 47.500056, 16.4995008 47.4999845, 16.4993764 47.4998814, 16.4991587 47.4996604)",,,,,,
535715715,False,Stadiongasse,residential,True,116.41900000000001,"LINESTRING (16.5016491 47.4998447, 16.5025187 47.5001041, 16.5030299 47.5003152)",,,,,,
30338017,True,Schulgasse,residential,False,208.2,"LINESTRING (16.5039915 47.5038566, 16.5059527 47.5051797)",,,,,,
30337875,True,Gymnasiumstraße,residential,False,84.30600000000001,"LINESTRING (16.5039915 47.5038566, 16.5042609 47.5035531, 16.5044475 47.5033786, 16.5045791 47.5032809, 16.5046416 47.5032427)",,,,,,
150353765,False,Gymnasiumstraße,residential,False,133.658,"LINESTRING (16.5039915 47.5038566, 16.5036277 47.5042291, 16.5030467 47.5048238, 16.5030198 47.504863)",,,,,,
"[1147339003, 30337876]",False,Wiesengasse,residential,False,137.324,"LINESTRING (16.5030198 47.504863, 16.503481 47.5051229, 16.5037541 47.5053097, 16.5043794 47.5056875)",,,,,,
150353765,False,Gymnasiumstraße,residential,True,133.658,"LINESTRING (16.5030198 47.504863, 16.5030467 47.5048238, 16.5036277 47.5042291, 16.5039915 47.5038566)",,,,,,
128511950,False,Zöllergasse,residential,True,19.718,"LINESTRING (16.4990981 47.5052767, 16.49901 47.505385, 16.499004 47.5054386)",,,,,,
"[531831922, 159411379]",False,Mühlbachgasse,residential,True,258.65,"LINESTRING (16.4990981 47.5052767, 16.4991596 47.5052346, 16.4993902 47.5050767, 16.4996708 47.5048621, 16.5001321 47.504448, 16.5004164 47.504156, 16.5006044 47.5039743, 16.5008375 47.503749, 16.5011183 47.5035386, 16.501178 47.50351, 16.5012585 47.5034807)",,,,,,
30338009,False,Kozinagasse,residential,False,65.396,"LINESTRING (16.5093898 47.501689, 16.5087541 47.5012872)",,,,,,
30338009,False,Kozinagasse,residential,True,79.694,"LINESTRING (16.5093898 47.501689, 16.5101721 47.5021731)",,,,,,
30338012,False,Haydngasse,residential,False,117.623,"LINESTRING (16.5093898 47.501689, 16.5105133 47.5009522)",,,,,,
30338022,False,Augartengasse,residential,False,98.65299999999999,"LINESTRING (16.5093898 47.501689, 16.50914 47.5018608, 16.5084693 47.5023218)",,,,,,
30338009,False,Kozinagasse,residential,False,64.675,"LINESTRING (16.5087541 47.5012872, 16.5081392 47.5008801)",,,,,,
30338009,False,Kozinagasse,residential,True,65.396,"LINESTRING (16.5087541 47.5012872, 16.5093898 47.501689)",,,,,,
30338011,False,Mozartgasse,residential,False,121.67,"LINESTRING (16.5087541 47.5012872, 16.5099098 47.5005206)",,,,,,
30338009,False,Kozinagasse,residential,False,86.965,"LINESTRING (16.5081392 47.5008801, 16.5073163 47.50033)",,,,,,
30338009,False,Kozinagasse,residential,True,64.675,"LINESTRING (16.5081392 47.5008801, 16.5087541 47.5012872)",,,,,,
30338010,False,Lisztgasse,residential,False,123.916,"LINESTRING (16.5081392 47.5008801, 16.5093308 47.5001095)",,,,,,
30338010,False,Lisztgasse,residential,True,123.916,"LINESTRING (16.5093308 47.5001095, 16.5081392 47.5008801)",,,,,,
30338019,False,Lehargasse,residential,False,37.662,"LINESTRING (16.5093308 47.5001095, 16.5090034 47.499853)",,,,,,
30338019,False,Lehargasse,residential,True,63.099000000000004,"LINESTRING (16.5093308 47.5001095, 16.5096028 47.5003027, 16.5099098 47.5005206)",,,,,,
30338011,False,Mozartgasse,residential,False,163.032,"LINESTRING (16.5099098 47.5005206, 16.5114722 47.499503)",,,,,,
30338011,False,Mozartgasse,residential,True,121.67,"LINESTRING (16.5099098 47.5005206, 16.5087541 47.5012872)",,,,,,
30338019,False,Lehargasse,residential,True,66.019,"LINESTRING (16.5099098 47.5005206, 16.5105133 47.5009522)",,,,,,
30338019,False,Lehargasse,residential,False,63.099000000000004,"LINESTRING (16.5099098 47.5005206, 16.5096028 47.5003027, 16.5093308 47.5001095)",,,,,,
30338011,False,Mozartgasse,residential,True,163.032,"LINESTRING (16.5114722 47.499503, 16.5099098 47.5005206)",,,,,,
30338012,False,Haydngasse,residential,False,27.921,"LINESTRING (16.5105133 47.5009522, 16.510791 47.5007853)",,,,,,
30338012,False,Haydngasse,residential,True,117.623,"LINESTRING (16.5105133 47.5009522, 16.5093898 47.501689)",,,,,,
30338019,False,Lehargasse,residential,False,66.019,"LINESTRING (16.5105133 47.5009522, 16.5099098 47.5005206)",,,,,,
30338019,False,Lehargasse,residential,True,62.903,"LINESTRING (16.5105133 47.5009522, 16.5110731 47.5013729)",,,,,,
30338012,False,Haydngasse,residential,True,27.921,"LINESTRING (16.510791 47.5007853, 16.5105133 47.5009522)",,,,,,
178088973,False,Tannenäcker,residential,True,193.261,"LINESTRING (16.5030299 47.5003152, 16.5021377 47.5012335, 16.5016812 47.5017033, 16.5016522 47.5017784)",,,,,,
178089024,False,Fenyösgasse,residential,False,188.978,"LINESTRING (16.5030299 47.5003152, 16.5030884 47.5002449, 16.5033138 47.5000057, 16.5033245 47.4999333, 16.5032494 47.4998753, 16.5017168 47.499298)",,,,,,
535715715,False,Stadiongasse,residential,False,116.41900000000001,"LINESTRING (16.5030299 47.5003152, 16.5025187 47.5001041, 16.5016491 47.4998447)",,,,,,
"[535715713, 535715715, 30338013]",False,Stadiongasse,residential,True,200.71899999999997,"LINESTRING (16.5030299 47.5003152, 16.5031599 47.5003719, 16.5042734 47.5008574, 16.5044419 47.5009624, 16.5046536 47.5011057, 16.5049513 47.5012053, 16.5050447 47.5012419, 16.5051634 47.5012846, 16.5052416 47.5013124)",,,,,,building_passage
30338016,False,Mühlbachgasse,residential,True,153.984,"LINESTRING (16.5017357 47.5034455, 16.5021918 47.50348, 16.5022853 47.5034746, 16.5023695 47.503463, 16.5024803 47.5034404, 16.5025911 47.5034102, 16.5033506 47.5030293, 16.5034579 47.5030021, 16.5035696 47.5029824)",,,,,,
531831923,True,Mühlbachgasse,residential,False,36.141,"LINESTRING (16.5017357 47.5034455, 16.5016114 47.5034508, 16.5014233 47.5034581, 16.5012585 47.5034807)",,,,,,
30338022,False,Augartengasse,residential,True,139.44,"LINESTRING (16.5072835 47.5032866, 16.5084693 47.5023218)",,,,,,
46731904,True,Hauptstraße,tertiary,False,65.575,"LINESTRING (16.5066301 47.4983209, 16.5069108 47.4977625)",50,,1,,,
30338033,False,Rosengasse,residential,False,138.651,"LINESTRING (16.5066301 47.4983209, 16.5073884 47.4986135, 16.5082265 47.4989466)",,,,,,
30338033,False,Rosengasse,residential,True,138.651,"LINESTRING (16.5082265 47.4989466, 16.5073884 47.4986135, 16.5066301 47.4983209)",,,,,,
30338070,False,Rosengasse,residential,False,126.696,"LINESTRING (16.5082265 47.4989466, 16.5085374 47.4984214, 16.5085935 47.4983076, 16.5088056 47.497877)",,,,,,
30338070,False,Rosengasse,residential,True,55.468,"LINESTRING (16.5082265 47.4989466, 16.508126 47.4992038, 16.5079583 47.4994072)",,,,,,
30338088,False,Klosterallee,residential,False,139.391,"LINESTRING (16.5088056 47.497877, 16.507218 47.4972282)",,,,,,
30338070,False,Rosengasse,residential,True,126.696,"LINESTRING (16.5088056 47.497877, 16.5085935 47.4983076, 16.5085374 47.4984214, 16.5082265 47.4989466)",,,,,,
30338070,False,Rosengasse,residential,False,55.468,"LINESTRING (16.5079583 47.4994072, 16.508126 47.4992038, 16.5082265 47.4989466)",,,,,,
30338083,False,Nußbaumweg,residential,True,129.426,"LINESTRING (16.5064783 47.5032603, 16.5077212 47.5040664)",,,,,,
30338088,False,Klosterallee,residential,True,139.391,"LINESTRING (16.507218 47.4972282, 16.5088056 47.497877)",,,,,,
1144158400,False,Hauptstraße,tertiary,True,46.051,"LINESTRING (16.507218 47.4972282, 16.5074624 47.4968484)",50,,,,,
1144158400,False,Hauptstraße,tertiary,False,46.051,"LINESTRING (16.5074624 47.4968484, 16.507218 47.4972282)",50,,,,,
30338104,False,Kirchengasse,residential,False,154.827,"LINESTRING (16.5069108 47.4977625, 16.50661 47.4976769, 16.5063615 47.4975325, 16.5051477 47.4970521)",,,,,,
46731904,True,Hauptstraße,tertiary,False,63.737,"LINESTRING (16.5069108 47.4977625, 16.5069901 47.4976245, 16.507218 47.4972282)",50,,1,,,
30338104,False,Kirchengasse,residential,True,154.827,"LINESTRING (16.5051477 47.4970521, 16.5063615 47.4975325, 16.50661 47.4976769, 16.5069108 47.4977625)",,,,,,
30338019,False,Lehargasse,residential,False,62.903,"LINESTRING (16.5110731 47.5013729, 16.5105133 47.5009522)",,,,,,
168554518,False,Eisenstädterstraße,primary,True,55.44,"LINESTRING (16.5110731 47.5013729, 16.5112261 47.5012184, 16.5113151 47.5011179, 16.5114532 47.500946)",50,,,B50,,
1155373511,False,Eisenstädterstraße,primary,False,111.941,"LINESTRING (16.5110731 47.5013729, 16.5106477 47.5017931, 16.5101721 47.5021731)",50,,,B50,,
30338009,False,Kozinagasse,residential,False,79.694,"LINESTRING (16.5101721 47.5021731, 16.5093898 47.501689)",,,,,,
1155373511,False,Eisenstädterstraße,primary,False,102.788,"LINESTRING (16.5101721 47.5021731, 16.5092767 47.5028721)",50,,,B50,,
1155373511,False,Eisenstädterstraße,primary,True,111.941,"LINESTRING (16.5101721 47.5021731, 16.5106477 47.5017931, 16.5110731 47.5013729)",50,,,B50,,
30338019,False,Lehargasse,residential,True,37.662,"LINESTRING (16.5090034 47.499853, 16.5093308 47.5001095)",,,,,,
5098467,False,Augasse,residential,False,138.043,"LINESTRING (16.5090034 47.499853, 16.5086732 47.4999902, 16.5082853 47.500115, 16.5077456 47.5002444, 16.5073163 47.50033)",,,,,,
"[929944160, 1155373510]",False,Augasse,residential,True,285.90799999999996,"LINESTRING (16.5090034 47.499853, 16.5092772 47.4997074, 16.509571 47.4995096, 16.5100499 47.4990074, 16.510244 47.4988899, 16.5104675 47.4987546, 16.5116374 47.4981911, 16.511777 47.4981371)",,,,,,
30338009,False,Kozinagasse,residential,True,86.965,"LINESTRING (16.5073163 47.50033, 16.5081392 47.5008801)",,,,,,
5098467,False,Augasse,residential,False,41.297,"LINESTRING (16.5073163 47.50033, 16.5071699 47.5003819, 16.5069323 47.5005346, 16.5068914 47.5005609)",,,,,,
5098467,False,Augasse,residential,True,138.043,"LINESTRING (16.5073163 47.50033, 16.5077456 47.5002444, 16.5082853 47.500115, 16.5086732 47.4999902, 16.5090034 47.499853)",,,,,,
30338083,False,Nußbaumweg,residential,False,129.426,"LINESTRING (16.5077212 47.5040664, 16.5064783 47.5032603)",,,,,,
"[1155993027, 1155373511]",False,Eisenstädterstraße,primary,False,121.411,"LINESTRING (16.5077212 47.5040664, 16.5073589 47.5043509, 16.5072479 47.5044443, 16.5069357 47.504699, 16.5068091 47.5048105, 16.5067059 47.504915)",50,,3,B50,,
1155373511,False,Eisenstädterstraße,primary,True,176.886,"LINESTRING (16.5077212 47.5040664, 16.5082286 47.5036769, 16.5092767 47.5028721)",50,,,B50,,
1155993030,False,Schulgasse,residential,True,31.329,"LINESTRING (16.5062478 47.5053788, 16.5059527 47.5051797)",,,,,,
1155993028,False,Wienerstraße,primary,True,62.01,"LINESTRING (16.5062478 47.5053788, 16.5065913 47.5050395, 16.5067059 47.504915)",50,,3,B50,,
5111928,False,Eisenstädterstraße,primary,True,56.388999999999996,"LINESTRING (16.5117718 47.4977968, 16.5115944 47.4974791, 16.5114913 47.4973267)",50,,,B50,,
40556081,True,Eisenstädterstraße,primary,False,24.139,"LINESTRING (16.5117718 47.4977968, 16.5118264 47.4978419, 16.5118937 47.4979523, 16.5119191 47.4979878)",50,yes,,B50,,
5111928,False,Eisenstädterstraße,primary,False,56.388999999999996,"LINESTRING (16.5114913 47.4973267, 16.5115944 47.4974791, 16.5117718 47.4977968)",50,,,B50,,
30338099,False,,residential,False,162.748,"LINESTRING (16.4991587 47.4996604, 16.4998376 47.4982705)",,,,,,
535715715,False,Stadiongasse,residential,False,24.142,"LINESTRING (16.4991587 47.4996604, 16.498986 47.4994773)",,,,,,
535715715,False,Stadiongasse,residential,True,231.06899999999993,"LINESTRING (16.4991587 47.4996604, 16.4993764 47.4998814, 16.4995008 47.4999845, 16.4996276 47.500056, 16.4997412 47.500094, 16.4998647 47.5001095, 16.5000181 47.5001108, 16.5001642 47.5001005, 16.5003234 47.500058, 16.5004534 47.4999952, 16.500606 47.499892, 16.5008264 47.4997114, 16.5008978 47.4996842, 16.5009686 47.4996819, 16.5010879 47.4997074, 16.5016491 47.4998447)",,,,,,
1155373512,True,,primary,False,6.977,"LINESTRING (16.512037 47.4980841, 16.5120054 47.4981431)",50,,,B50,roundabout,
46731898,True,Eisenstädterstraße,primary,False,32.359,"LINESTRING (16.5120054 47.4981431, 16.5120104 47.4982355, 16.5120257 47.4983623, 16.5120128 47.4984331)",50,,,B50,,
169065726,True,,primary,False,11.350999999999999,"LINESTRING (16.5120054 47.4981431, 16.5119441 47.4981729, 16.5118688 47.4981773)",50,,,B50,roundabout,
927279380,True,,primary,False,8.379999999999999,"LINESTRING (16.5118688 47.4981773, 16.511817 47.4981634, 16.511777 47.4981371)",50,,,B50,roundabout,
168554502,True,Eisenstädterstraße,primary,False,25.514000000000003,"LINESTRING (16.5117818 47.4980238, 16.5117751 47.4979826, 16.5117536 47.4978497, 16.5117718 47.4977968)",50,yes,,B50,,
168554511,True,,primary,False,11.564,"LINESTRING (16.5117818 47.4980238, 16.51182 47.4980006, 16.5118678 47.4979881, 16.5119191 47.4979878)",50,,,B50,roundabout,
30683492,True,,primary,False,4.826,"LINESTRING (16.5119191 47.4979878, 16.5119782 47.4980048)",50,,,B50,roundabout,
30683492,True,,primary,False,10.152000000000001,"LINESTRING (16.5119782 47.4980048, 16.5120219 47.4980396, 16.512037 47.4980841)",50,,,B50,roundabout,
30338067,False,Friedhofsweg,residential,True,172.008,"LINESTRING (16.5058511 47.499884, 16.5057388 47.4998575, 16.5046437 47.4995141, 16.5039398 47.4992736, 16.5037916 47.4992112)",,,,,,
46731904,True,Hauptstraße,tertiary,False,184.43900000000002,"LINESTRING (16.5058511 47.499884, 16.5058552 47.4997504, 16.5058756 47.4996662, 16.5059176 47.4995713, 16.5059908 47.4994277, 16.5062825 47.4989789, 16.506359 47.4988322, 16.5064709 47.4986211, 16.5066301 47.4983209)",50,,1,,,
128511950,False,Zöllergasse,residential,False,19.718,"LINESTRING (16.499004 47.5054386, 16.49901 47.505385, 16.4990981 47.5052767)",,,,,,
619871544,False,Feldgasse,residential,True,51.723000000000006,"LINESTRING (16.5120536 47.5008161, 16.5117429 47.5009656, 16.5116361 47.5009885, 16.5115295 47.5009726, 16.5114532 47.500946)",,,,,,
30337719,True,Hauptplatz,tertiary,False,27.457,"LINESTRING (16.5045034 47.5029498, 16.504468 47.5028354, 16.5044732 47.5027054)",30,,,,,
168554518,False,Eisenstädterstraße,primary,False,55.440000000000005,"LINESTRING (16.5114532 47.500946, 16.5113151 47.5011179, 16.5112261 47.5012184, 16.5110731 47.5013729)",50,,,B50,,
168554518,False,Eisenstädterstraße,primary,True,287.26,"LINESTRING (16.5114532 47.500946, 16.5116868 47.5005989, 16.5118722 47.5002166, 16.5119733 47.4999378, 16.5120561 47.499555, 16.5120989 47.4991965, 16.5120896 47.4989682, 16.5120694 47.4987467, 16.5120128 47.4984331)",50,,,B50,,
619871544,False,Feldgasse,residential,False,51.723,"LINESTRING (16.5114532 47.500946, 16.5115295 47.5009726, 16.5116361 47.5009885, 16.5117429 47.5009656, 16.5120536 47.5008161)",,,,,,
30338022,False,Augartengasse,residential,False,139.44,"LINESTRING (16.5084693 47.5023218, 16.5072835 47.5032866)",,,,,,
30338022,False,Augartengasse,residential,True,98.65299999999999,"LINESTRING (16.5084693 47.5023218, 16.50914 47.5018608, 16.5093898 47.501689)",,,,,,
128511945,False,Kammergasse,residential,False,204.805,"LINESTRING (16.5084693 47.5023218, 16.5079154 47.5019479, 16.5077374 47.5018636, 16.5070018 47.5014594, 16.5069504 47.5013525, 16.5064739 47.5010937)",,,,,,
128511945,False,Kammergasse,residential,True,86.89299999999999,"LINESTRING (16.5084693 47.5023218, 16.5085178 47.5023977, 16.5091967 47.5028302, 16.5092767 47.5028721)",,,,,,
"[535715713, 535715715, 30338013]",False,Stadiongasse,residential,False,200.719,"LINESTRING (16.5052416 47.5013124, 16.5051634 47.5012846, 16.5050447 47.5012419, 16.5049513 47.5012053, 16.5046536 47.5011057, 16.5044419 47.5009624, 16.5042734 47.5008574, 16.5031599 47.5003719, 16.5030299 47.5003152)",,,,,,building_passage
46731906,True,Hauptstraße,tertiary,False,142.685,"LINESTRING (16.5052416 47.5013124, 16.5052968 47.5012222, 16.5056818 47.5006142, 16.5057912 47.500445, 16.505854 47.5002565, 16.5058771 47.5001109)",30,,,,,
150353226,False,,residential,False,111.426,"LINESTRING (16.5041808 47.4982499, 16.5040527 47.4987166, 16.5040157 47.4988508, 16.503838 47.4991366, 16.5037916 47.4992112)",,,,,,
