osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access,bridge,tunnel,junction,width,ref
"[29214342, 190903311]",Schlösselgasse,residential,,False,True,114.40700000000001,,"LINESTRING (13.7966051 47.9184729, 13.7962404 47.918752, 13.7961636 47.9188108, 13.7959601 47.9189437, 13.7955585 47.919225)",,,,,3,
4780362,Am Graben,tertiary,40,False,True,10.266,2,"LINESTRING (13.7978365 47.9191878, 13.7977621 47.9192655)",yes,,,,,
4780362,Am Graben,tertiary,40,False,False,126.954,2,"LINESTRING (13.7978365 47.9191878, 13.7980579 47.9187872, 13.7983036 47.9181865, 13.7983325 47.9181151, 13.7983398 47.9180981)",yes,,,,,
10428315,Anton-von-Satori-Straße,residential,30,True,False,121.83,,"LINESTRING (13.7978365 47.9191878, 13.7976458 47.9191124, 13.7974106 47.9189729, 13.7971772 47.9188481, 13.7969217 47.9186906, 13.7966051 47.9184729)",,,,,4,
1229681589,Schlagenstraße,residential,,False,True,25.188000000000002,,"LINESTRING (13.8067338 47.9181966, 13.806634 47.9182331, 13.8065831 47.9182597, 13.8065261 47.9183032, 13.8064822 47.9183426)",,,,,,
30134489,Mühlwangstraße,tertiary,40,True,False,22.028,,"LINESTRING (13.8066966 47.9189406, 13.8066367 47.9189872, 13.8065727 47.9190276, 13.8064776 47.919072)",,,,,,
285409198,,secondary,40,True,False,10.136,,"LINESTRING (13.8066966 47.9189406, 13.8066543 47.9189298, 13.8066182 47.9189114, 13.8065915 47.9188868)",,,,roundabout,,
18618926,Linzerstraße,tertiary,40,False,False,71.71,2,"LINESTRING (13.8049964 47.92151, 13.8047847 47.9221391)",,,,,,
615930368,Dr. Hans Wolfsgruber-Straße,residential,,False,True,45.308,,"LINESTRING (13.8049964 47.92151, 13.8056015 47.9215499)",,,,,,
"[285409206, 30134487]",Mühlwangstraße,tertiary,40,False,True,178.99599999999998,2,"LINESTRING (13.8049964 47.92151, 13.8050927 47.9211682, 13.8051508 47.9209674, 13.8052112 47.9207176, 13.8052256 47.920658, 13.8052483 47.9205644, 13.8052581 47.9205239, 13.8053967 47.920025, 13.8054337 47.9199275)",,,,,,
32491892,Linzerstraße,residential,,False,True,274.108,,"LINESTRING (13.8049964 47.92151, 13.8049259 47.9215051, 13.8045003 47.9214754, 13.8044225 47.9214642, 13.8043602 47.9214399, 13.8043166 47.9213982, 13.8042989 47.9213439, 13.8042958 47.9212881, 13.8043045 47.9210894, 13.804327 47.9207642, 13.8043317 47.9206581, 13.8043487 47.9202713, 13.8043479 47.9198372, 13.8043616 47.9197178, 13.8043881 47.9195487, 13.8044225 47.9194253)",,,,,,
18618926,Linzerstraße,tertiary,40,False,True,71.71,2,"LINESTRING (13.8047847 47.9221391, 13.8049964 47.92151)",,,,,,
24698526,Kapellenweg,residential,30,False,False,10.511,,"LINESTRING (13.7959044 47.9217761, 13.7959404 47.9218675)",,,,,,
18922699,Johann Tagwerker-Straße,residential,30,True,False,218.999,,"LINESTRING (13.7959044 47.9217761, 13.7964582 47.9213016, 13.7964944 47.9212717, 13.7969071 47.9209462, 13.7971987 47.920712, 13.7974932 47.9204726, 13.7977495 47.9202437)",yes,,,,5,
18922702,Hermann Springer-Straße,residential,30,True,False,93.519,,"LINESTRING (13.7950304 47.921173, 13.795078 47.9212023, 13.7952786 47.9213294, 13.7959044 47.9217761)",yes,,,,,
285413414,Bahnhofstraße,tertiary,40,False,False,96.218,2,"LINESTRING (13.7950304 47.921173, 13.7952381 47.9210252, 13.7956425 47.9207519, 13.795726 47.9207022, 13.7959471 47.9205641)",,,,,,
18926084,Pfarrhofgasse,residential,30,False,False,22.455,,"LINESTRING (13.8006249 47.9204584, 13.8005847 47.9203414, 13.8005537 47.9202622)",,,,,,
24698521,Wunderburgstraße,residential,20,False,False,184.33100000000002,,"LINESTRING (13.8006249 47.9204584, 13.8006915 47.9205481, 13.8007613 47.9207003, 13.8007995 47.9208072, 13.8008136 47.9208706, 13.8008076 47.9209268, 13.8007896 47.9209697, 13.8007408 47.9210179, 13.8006856 47.921067, 13.8006064 47.9211213, 13.8005052 47.9211811, 13.8004529 47.9212189, 13.8004167 47.9212764, 13.8003986 47.9213195, 13.8003878 47.9213748, 13.8003838 47.921457, 13.8003798 47.9215415, 13.8003811 47.9216112, 13.8003811 47.9216786, 13.8003811 47.9217837, 13.8003898 47.9218974, 13.800416 47.9219958)",destination,,,,3,
18926085,Pfarrhofgasse,residential,,True,False,75.637,,"LINESTRING (13.7989884 47.9192627, 13.7991458 47.9193377, 13.7992853 47.9193942, 13.7995584 47.9194937, 13.7997106 47.9195535, 13.7998457 47.9196244)",,,,,,
24698929,Salzfertigergasse,residential,,False,True,16.248,,"LINESTRING (13.7989884 47.9192627, 13.7989418 47.9192557, 13.7989203 47.9192575, 13.7988225 47.9192918, 13.7987882 47.9193031)",,,,,,
361701450,Salzfertigergasse,residential,,False,False,43.499,,"LINESTRING (13.7989884 47.9192627, 13.7990406 47.9192347, 13.7991192 47.9191897, 13.7992839 47.9190903, 13.7994534 47.9190301)",,,,,,
"[18926086, 24698511]","['Franz-Karl-Fellinger-Gasse', 'Marktplatz']",residential,,False,False,68.675,,"LINESTRING (13.8002276 47.9198833, 13.8003751 47.9197914, 13.8005236 47.9196876, 13.8005821 47.9196463, 13.8007988 47.9194047)",,,,,,
"[92696234, 360206823]",Pfarrhofgasse,residential,,False,True,50.223,,"LINESTRING (13.8002276 47.9198833, 13.8003584 47.9199708, 13.8004697 47.9200524, 13.8004742 47.9200631, 13.8005274 47.920189, 13.8005537 47.9202622)",,,,,,
24698511,Marktplatz,residential,,False,False,53.097,,"LINESTRING (13.8007988 47.9194047, 13.8002962 47.9192758, 13.8001354 47.9192306)",,,,,,
"[18926086, 24698511]","['Franz-Karl-Fellinger-Gasse', 'Marktplatz']",residential,,False,True,68.675,,"LINESTRING (13.8007988 47.9194047, 13.8005821 47.9196463, 13.8005236 47.9196876, 13.8003751 47.9197914, 13.8002276 47.9198833)",,,,,,
399102426,Traungasse,residential,,True,False,86.494,,"LINESTRING (13.8007988 47.9194047, 13.8009091 47.9193694, 13.8009816 47.9192068, 13.8010113 47.9190988, 13.8010602 47.9189493, 13.8011337 47.9187199, 13.8011427 47.9186918)",,,,,,
249270761,Traungasse,residential,,False,False,7.391,,"LINESTRING (13.8011427 47.9186918, 13.801117 47.9186276)",,,,,,
19071606,Weyerstraße,residential,30,False,True,155.449,,"LINESTRING (13.8069156 47.9148065, 13.806583 47.9149203, 13.8064575 47.9149614, 13.8062277 47.9150636, 13.8057168 47.9153895, 13.8052087 47.9155926)",,,,,,
19071606,Weyerstraße,residential,30,False,False,155.44899999999998,,"LINESTRING (13.8052087 47.9155926, 13.8057168 47.9153895, 13.8062277 47.9150636, 13.8064575 47.9149614, 13.806583 47.9149203, 13.8069156 47.9148065)",,,,,,
"[514165025, 29223573, 17691417]",Traunsteinstraße,tertiary,40,False,True,206.355,2,"LINESTRING (13.8052087 47.9155926, 13.8052011 47.9156011, 13.8050446 47.9157758, 13.8049733 47.9158553, 13.8049604 47.9158809, 13.8049015 47.9159556, 13.8048274 47.9160495, 13.804749 47.9161968, 13.8046917 47.916316, 13.8046676 47.9163747, 13.804652 47.9164243, 13.8045189 47.9167484, 13.8043244 47.9171511, 13.8042566 47.9172457, 13.8042525 47.9172524, 13.8041979 47.9173083)",,,,,,L1304
360206822,Marktplatz,residential,,True,False,30.013,,"LINESTRING (13.7994534 47.9190301, 13.7998227 47.9191378)",,,,,,
361701450,Salzfertigergasse,residential,,False,True,43.498999999999995,,"LINESTRING (13.7994534 47.9190301, 13.7992839 47.9190903, 13.7991192 47.9191897, 13.7990406 47.9192347, 13.7989884 47.9192627)",,,,,,
18926085,Pfarrhofgasse,residential,,True,False,40.509,,"LINESTRING (13.7998457 47.9196244, 13.799907 47.9196591, 13.8002276 47.9198833)",,,,,,
24596840,Johannesgasse,residential,,False,True,48.885,,"LINESTRING (13.7998457 47.9196244, 13.7999634 47.9194884, 13.8000679 47.9193357, 13.8001354 47.9192306)",,,,,4,
18926084,Pfarrhofgasse,residential,30,False,True,22.455,,"LINESTRING (13.8005537 47.9202622, 13.8005847 47.9203414, 13.8006249 47.9204584)",,,,,,
24596941,Kirchenplatz,residential,30,True,False,119.75900000000001,,"LINESTRING (13.8005537 47.9202622, 13.8004757 47.9202711, 13.8004442 47.9202707, 13.7998862 47.9201293, 13.7995885 47.9200442, 13.7994587 47.9200082, 13.7991713 47.9199353, 13.7991218 47.9199624, 13.7990722 47.9199901)",,,,,,
"[92696234, 360206823]",Pfarrhofgasse,residential,,False,False,50.223,,"LINESTRING (13.8005537 47.9202622, 13.8005274 47.920189, 13.8004742 47.9200631, 13.8004697 47.9200524, 13.8003584 47.9199708, 13.8002276 47.9198833)",,,,,,
"[179496873, 827881619]",Johann-Evangelist-Habert-Straße,residential,30,True,False,72.687,,"LINESTRING (13.7990722 47.9199901, 13.7998289 47.9202048, 13.7999575 47.9202612)",,,,,,
4780363,Theatergasse,secondary,20,False,True,28.192,,"LINESTRING (13.7986999 47.9181758, 13.7985179 47.9181362, 13.7983398 47.9180981)",,,,,,
"[36933248, 18952902, 331962105, 231215096, 32491769]","['Theatergasse', 'Kammerhofgasse']",secondary,20,False,False,176.394,2,"LINESTRING (13.7986999 47.9181758, 13.7989277 47.9182178, 13.7994154 47.9183086, 13.7995805 47.9183371, 13.7998393 47.918359, 13.8001326 47.9184114, 13.8002078 47.9184211, 13.8002422 47.9184272, 13.8006699 47.9185034, 13.8009561 47.9185754, 13.8009829 47.9185833)",yes,,,,,
4780362,Am Graben,tertiary,40,False,False,10.266,2,"LINESTRING (13.7977621 47.9192655, 13.7978365 47.9191878)",yes,,,,,
4780362,Am Graben,tertiary,40,False,True,10.779,2,"LINESTRING (13.7977621 47.9192655, 13.7976641 47.9193368)",yes,,,,,
24698513,Mathias-Leopold-Schleifer-Gasse,residential,,True,False,53.803,,"LINESTRING (13.7977621 47.9192655, 13.797904 47.9193049, 13.7979844 47.9193138, 13.7980237 47.9193182, 13.7981227 47.919322, 13.798407 47.9193292, 13.7984592 47.9193324, 13.79847 47.9193337)",,,,,,
24698521,Wunderburgstraße,residential,20,False,False,87.3,,"LINESTRING (13.800416 47.9219958, 13.800469 47.9220583, 13.800524 47.9221185, 13.8005843 47.9221675, 13.8006293 47.9221971, 13.8006964 47.9222327, 13.8007727 47.9222776, 13.8008271 47.922325, 13.8008545 47.9223634, 13.8008793 47.9224029, 13.8009155 47.9224868, 13.8009524 47.922664)",destination,,,,3,
24698521,Wunderburgstraße,residential,20,False,True,184.331,,"LINESTRING (13.800416 47.9219958, 13.8003898 47.9218974, 13.8003811 47.9217837, 13.8003811 47.9216786, 13.8003811 47.9216112, 13.8003798 47.9215415, 13.8003838 47.921457, 13.8003878 47.9213748, 13.8003986 47.9213195, 13.8004167 47.9212764, 13.8004529 47.9212189, 13.8005052 47.9211811, 13.8006064 47.9211213, 13.8006856 47.921067, 13.8007408 47.9210179, 13.8007896 47.9209697, 13.8008076 47.9209268, 13.8008136 47.9208706, 13.8007995 47.9208072, 13.8007613 47.9207003, 13.8006915 47.9205481, 13.8006249 47.9204584)",destination,,,,3,
24698521,Wunderburgstraße,residential,20,False,True,87.3,,"LINESTRING (13.8009524 47.922664, 13.8009155 47.9224868, 13.8008793 47.9224029, 13.8008545 47.9223634, 13.8008271 47.922325, 13.8007727 47.9222776, 13.8006964 47.9222327, 13.8006293 47.9221971, 13.8005843 47.9221675, 13.800524 47.9221185, 13.800469 47.9220583, 13.800416 47.9219958)",destination,,,,3,
24698524,Seilergasse,residential,,True,False,224.118,,"LINESTRING (13.7999575 47.9202612, 13.7998875 47.9203948, 13.7997836 47.9204654, 13.7996629 47.9205396, 13.7995158 47.9206257, 13.7992819 47.9207568, 13.7991405 47.9208368, 13.7990703 47.920863, 13.7989098 47.9209195, 13.7984112 47.9206181, 13.7981463 47.9204736, 13.7977495 47.9202437)",yes,,,,,
"[827881619, 13483405]",Johann-Evangelist-Habert-Straße,residential,30,True,False,54.354,,"LINESTRING (13.7999575 47.9202612, 13.8002091 47.920337, 13.8002723 47.920356, 13.8005167 47.9204265, 13.8005416 47.9204338, 13.8006249 47.9204584)",,,,,,
18922699,Johann Tagwerker-Straße,residential,30,True,False,74.482,,"LINESTRING (13.7977495 47.9202437, 13.79811 47.9199413, 13.7983749 47.9197212)",yes,,,,5,
24698526,Kapellenweg,residential,30,False,False,59.932,,"LINESTRING (13.7959404 47.9218675, 13.7960317 47.922403)",,,,,,
24698526,Kapellenweg,residential,30,False,True,10.511,,"LINESTRING (13.7959404 47.9218675, 13.7959044 47.9217761)",,,,,,
24698927,Franz Crenneville-Straße,residential,30,False,False,228.736,,"LINESTRING (13.7959404 47.9218675, 13.7965368 47.9218697, 13.796739 47.9218666, 13.7968496 47.9218649, 13.7972511 47.9218374, 13.7972677 47.9218361, 13.797956 47.9217822, 13.7980762 47.922054, 13.7981698 47.9222507, 13.7982398 47.9223703, 13.7982672 47.9224515)",,,,,,
24698526,Kapellenweg,residential,30,False,True,59.932,,"LINESTRING (13.7960317 47.922403, 13.7959404 47.9218675)",,,,,,
24699676,Anton Bruckner-Straße,residential,30,False,False,82.682,,"LINESTRING (13.7960317 47.922403, 13.7960911 47.9223973, 13.7971292 47.9222935)",,,,,,
24698927,Franz Crenneville-Straße,residential,30,False,True,228.73600000000002,,"LINESTRING (13.7982672 47.9224515, 13.7982398 47.9223703, 13.7981698 47.9222507, 13.7980762 47.922054, 13.797956 47.9217822, 13.7972677 47.9218361, 13.7972511 47.9218374, 13.7968496 47.9218649, 13.796739 47.9218666, 13.7965368 47.9218697, 13.7959404 47.9218675)",,,,,,
24699676,Anton Bruckner-Straße,residential,30,False,True,82.682,,"LINESTRING (13.7971292 47.9222935, 13.7960911 47.9223973, 13.7960317 47.922403)",,,,,,
615930368,Dr. Hans Wolfsgruber-Straße,residential,,False,False,45.308,,"LINESTRING (13.8056015 47.9215499, 13.8049964 47.92151)",,,,,,
25144316,Am Weinberg,residential,,False,False,83.123,,"LINESTRING (13.8056015 47.9215499, 13.8056061 47.9215689, 13.8056175 47.921586, 13.8058039 47.9217365, 13.8058991 47.9218215, 13.8059702 47.921901, 13.8059903 47.921941, 13.8060285 47.9221095, 13.8060463 47.9221549, 13.8060724 47.9222075)",,,,,,
25361683,Dr. Hans Wolfsgruber-Straße,residential,,True,False,104.411,,"LINESTRING (13.8056015 47.9215499, 13.8059508 47.9215807, 13.8065148 47.921616, 13.8069937 47.9216549)",,,,,,
25144316,Am Weinberg,residential,,False,True,83.12299999999999,,"LINESTRING (13.8060724 47.9222075, 13.8060463 47.9221549, 13.8060285 47.9221095, 13.8059903 47.921941, 13.8059702 47.921901, 13.8058991 47.9218215, 13.8058039 47.9217365, 13.8056175 47.921586, 13.8056061 47.9215689, 13.8056015 47.9215499)",,,,,,
29195410,Linzerstraße,residential,,True,False,205.91199999999998,,"LINESTRING (13.8044225 47.9194253, 13.8043971 47.9193596, 13.8043518 47.9193034, 13.8042467 47.9192255, 13.8040313 47.9191219, 13.8037135 47.9189783, 13.8035075 47.9188825, 13.8033911 47.9188234, 13.8032444 47.9187422, 13.8031961 47.918579, 13.8032164 47.9183132, 13.8032003 47.9181374, 13.8031776 47.9180102, 13.8031754 47.9179851, 13.8031733 47.91796)",,,,,,
32491892,Linzerstraße,residential,,False,False,274.108,,"LINESTRING (13.8044225 47.9194253, 13.8043881 47.9195487, 13.8043616 47.9197178, 13.8043479 47.9198372, 13.8043487 47.9202713, 13.8043317 47.9206581, 13.804327 47.9207642, 13.8043045 47.9210894, 13.8042958 47.9212881, 13.8042989 47.9213439, 13.8043166 47.9213982, 13.8043602 47.9214399, 13.8044225 47.9214642, 13.8045003 47.9214754, 13.8049259 47.9215051, 13.8049964 47.92151)",,,,,,
881247172,Klosterplatz,tertiary,40,True,False,20.654,,"LINESTRING (13.8041979 47.9173083, 13.8040876 47.9174787)",,,,,,L1304
"[17691417, 29223573, 514165025]",Traunsteinstraße,tertiary,40,False,False,206.35500000000005,2,"LINESTRING (13.8041979 47.9173083, 13.8042525 47.9172524, 13.8042566 47.9172457, 13.8043244 47.9171511, 13.8045189 47.9167484, 13.804652 47.9164243, 13.8046676 47.9163747, 13.8046917 47.916316, 13.804749 47.9161968, 13.8048274 47.9160495, 13.8049015 47.9159556, 13.8049604 47.9158809, 13.8049733 47.9158553, 13.8050446 47.9157758, 13.8052011 47.9156011, 13.8052087 47.9155926)",,,,,,L1304
226884063,Georgstraße,secondary,40,False,True,205.928,2,"LINESTRING (13.8064822 47.9183426, 13.8064394 47.9183216, 13.8063831 47.9183029, 13.8063036 47.9182835, 13.8062587 47.9182768, 13.8060854 47.9182626, 13.805641 47.9182352, 13.8056131 47.9182335, 13.8053498 47.9182174, 13.8051145 47.9181921, 13.8050866 47.9181891, 13.8049994 47.9181794, 13.8047944 47.9181565, 13.8045454 47.9181277, 13.8039979 47.9180068, 13.8038982 47.9179848, 13.8037929 47.9179734)",yes,,,,,
1229681588,Georgstraße,secondary,40,False,False,15.083000000000002,2,"LINESTRING (13.8064822 47.9183426, 13.8065418 47.9183783, 13.8065815 47.9184139, 13.8066131 47.918445)",yes,,,,,
1229681589,Schlagenstraße,residential,,False,False,25.188000000000002,,"LINESTRING (13.8064822 47.9183426, 13.8065261 47.9183032, 13.8065831 47.9182597, 13.806634 47.9182331, 13.8067338 47.9181966)",,,,,,
285406619,Georgstraße,secondary,40,True,False,34.992,,"LINESTRING (13.8066252 47.9187591, 13.8066321 47.9186222, 13.8066269 47.9185444, 13.8066131 47.918445)",,,,,,
285409198,,secondary,40,True,False,12.190000000000001,,"LINESTRING (13.8066252 47.9187591, 13.8066588 47.9187435, 13.8066973 47.9187342, 13.806738 47.9187319, 13.8067783 47.9187367)",,,,roundabout,,
285406620,Georgstraße,secondary,40,True,False,35.512,,"LINESTRING (13.8066131 47.918445, 13.8066614 47.9184833, 13.8067032 47.9185238, 13.8067397 47.9185822, 13.8067622 47.9186651, 13.8067783 47.9187367)",,,,,,
1229681588,Georgstraße,secondary,40,False,True,15.083000000000002,2,"LINESTRING (13.8066131 47.918445, 13.8065815 47.9184139, 13.8065418 47.9183783, 13.8064822 47.9183426)",yes,,,,,
35384359,Georgstraße,secondary,40,True,False,18.686999999999998,,"LINESTRING (13.8069678 47.9190556, 13.8069097 47.9190015, 13.8068714 47.9189737, 13.8067988 47.9189328)",,,,,,
285409198,,secondary,40,True,False,5.36,,"LINESTRING (13.806882 47.9188073, 13.8068882 47.918831, 13.8068863 47.9188551)",,,,roundabout,,
24698511,Marktplatz,residential,,False,True,25.485,,"LINESTRING (13.7998227 47.9191378, 13.8001354 47.9192306)",,,,,,
285409198,,secondary,40,True,False,15.478000000000002,,"LINESTRING (13.8065915 47.9188868, 13.8065784 47.9188642, 13.8065733 47.9188401, 13.8065766 47.9188159, 13.8065941 47.9187849, 13.8066252 47.9187591)",,,,roundabout,,
17691416,Klosterplatz,tertiary,40,True,False,66.613,,"LINESTRING (13.8036293 47.9179586, 13.8036816 47.9178521, 13.8037587 47.9176889, 13.8040095 47.9174216)",,,,,,L1304
399105331,Klosterplatz,secondary,40,False,False,12.303,2,"LINESTRING (13.8036293 47.9179586, 13.8036437 47.9179599, 13.8037929 47.9179734)",yes,,,,,
