osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,ref,maxspeed
"[187242008, 16718889, 187242010]",Graben,residential,False,False,83.07999999999998,yes,"LINESTRING (14.7952401 46.5910965, 14.7954665 46.591092, 14.7957224 46.5910844, 14.795836 46.5910827, 14.796055 46.5910778, 14.7963239 46.5910502)",,,
"[293827786, 293827795, 293827788]",Bleiburgerstraße,primary,False,False,62.991,,"LINESTRING (14.7952401 46.5910965, 14.795208 46.5912053, 14.7951749 46.5913044, 14.7951037 46.5916548)","['3', '2']",B81,
"[293827785, 155367377, 293827789]",Bleiburgerstraße,primary,False,True,127.52400000000002,,"LINESTRING (14.7952401 46.5910965, 14.7953451 46.5908968, 14.7954331 46.5907162, 14.7955611 46.5904508, 14.7957161 46.5901573, 14.7957916 46.5900142)","['3', '2']",B81,
29886424,Alleestraße,residential,False,False,242.498,,"LINESTRING (14.8002677 46.5909498, 14.8002666 46.5912518, 14.8002483 46.5914411, 14.8001893 46.5916257, 14.8000001 46.5920469, 14.799583 46.5925099, 14.7993223 46.5928821, 14.7992891 46.5929812)",,,
187242008,Graben,residential,False,True,254.765,,"LINESTRING (14.8002677 46.5909498, 14.8001027 46.5909473, 14.7984483 46.5909172, 14.7982821 46.5909142, 14.7976326 46.590886, 14.7975473 46.5908839, 14.7969359 46.5908729)",,,
230014411,Graben,residential,False,False,55.269000000000005,,"LINESTRING (14.8002677 46.5909498, 14.8004737 46.5906646, 14.8006057 46.5905107)",,,
221307553,Graben,residential,False,True,21.206,,"LINESTRING (14.8006057 46.5905107, 14.8006369 46.5903212)",,,
1089526096,Graben,residential,False,False,23.101,,"LINESTRING (14.8006057 46.5905107, 14.8008529 46.5903911)",,,
230014411,Graben,residential,False,True,55.269000000000005,,"LINESTRING (14.8006057 46.5905107, 14.8004737 46.5906646, 14.8002677 46.5909498)",,,
221307548,Schloßgasse,residential,False,False,18.244,,"LINESTRING (14.8008529 46.5903911, 14.8006369 46.5903212)",1,,30
1089526096,Graben,residential,False,True,23.101,,"LINESTRING (14.8008529 46.5903911, 14.8006057 46.5905107)",,,
1170385312,Schloßgasse,unclassified,False,False,8.186,,"LINESTRING (14.8008529 46.5903911, 14.8009584 46.5903783)",1,,30
29885607,Kirchplatz,residential,False,True,33.404,,"LINESTRING (14.7993916 46.589266, 14.799282 46.5892979, 14.7992172 46.589315, 14.7990685 46.5893542, 14.7989832 46.5893727)",,,
518193601,Postgasse,residential,True,False,34.306,,"LINESTRING (14.7993916 46.589266, 14.7994718 46.589417, 14.7995631 46.5895508)",,,
29883979,Steinberger Straße,tertiary,False,True,111.06800000000001,,"LINESTRING (14.7989679 46.5877107, 14.7989283 46.5877505, 14.7988881 46.5878208, 14.7987797 46.5878996, 14.7985257 46.5879822, 14.7982848 46.5880476, 14.7977215 46.5881288)",,,30
"[187241999, 230014406, 187241998]",Bahnhofstraße,tertiary,False,False,52.298,yes,"LINESTRING (14.7989679 46.5877107, 14.7990177 46.5877864, 14.7990349 46.5878102, 14.7990711 46.5878602, 14.7992097 46.5880148, 14.7992799 46.5881282)",,,30
230014406,Bahnhofstraße,tertiary,False,True,84.11,,"LINESTRING (14.7989679 46.5877107, 14.7989321 46.5876292, 14.7989081 46.5873643, 14.7989166 46.5872597, 14.7988548 46.5869801, 14.798847 46.5869626)",,,30
223992888,Koschatstraße,primary,False,False,26.622,,"LINESTRING (14.7960977 46.5890463, 14.7960626 46.5892845)",2,B81,
223992888,Koschatstraße,primary,False,True,56.054,,"LINESTRING (14.7960977 46.5890463, 14.7961439 46.5885432)",2,B81,
29883979,Steinberger Straße,tertiary,False,False,161.702,,"LINESTRING (14.7960977 46.5890463, 14.7961571 46.5890288, 14.7962466 46.5890024, 14.796647 46.5887727, 14.797447 46.5882462, 14.7975963 46.5881701, 14.7977215 46.5881288)",,,30
"[29886033, 16743710]",Schloßberg,"['residential', 'unclassified']",False,"[False, True]",257.81000000000006,,"LINESTRING (14.8007516 46.5874457, 14.8008004 46.5875472, 14.8010923 46.587777, 14.8014597 46.5880416, 14.8018591 46.5883531, 14.8020983 46.5886344, 14.8023159 46.5888881, 14.8023585 46.5889522, 14.8024843 46.5890611, 14.8027354 46.5891547, 14.8028801 46.5891595)",,,
29887908,Gutensteiner Straße,tertiary,False,True,135.966,,"LINESTRING (14.8007516 46.5874457, 14.8003331 46.5876417, 14.8000594 46.5878046, 14.7997479 46.5879377, 14.7993008 46.5881197, 14.7992799 46.5881282)",,,30
"[29886026, 187241996, 187241997]",Bahnhofsstraße,residential,False,True,100.703,yes,"LINESTRING (14.8007516 46.5874457, 14.8006996 46.5871096, 14.8006778 46.5869886, 14.8006526 46.5867942, 14.8005643 46.5865511)",,,30
293259182,Gutensteiner Straße,tertiary,False,False,230.309,,"LINESTRING (14.8007516 46.5874457, 14.8015353 46.5870846, 14.8019337 46.5868929, 14.8022752 46.586691, 14.8024397 46.5865615, 14.802618 46.5863837, 14.8026687 46.5863142, 14.8027536 46.5861976, 14.8028411 46.5860248)",,,50
29885188,Loibacher Straße,residential,False,False,57.056,,"LINESTRING (14.7984291 46.5860914, 14.7985625 46.5860348, 14.7986889 46.5858597, 14.7987215 46.5857585, 14.7987167 46.5857105, 14.7987109 46.5856525)",,,
230014406,Bahnhofstraße,tertiary,False,False,67.826,,"LINESTRING (14.7984291 46.5860914, 14.7985241 46.5861985, 14.7985832 46.5863324, 14.798715 46.5866649)",,,30
29884077,Schulweg,residential,False,True,102.962,,"LINESTRING (14.798715 46.5866649, 14.7974019 46.5868723)",,,30
230014406,Bahnhofstraße,tertiary,False,False,34.606,,"LINESTRING (14.798715 46.5866649, 14.798847 46.5869626)",,,30
