osmid,name,highway,oneway,reversed,length,geometry,lanes,width,ref,maxspeed
1085033259,Calle 10,residential,True,False,113.858,"LINESTRING (-73.4863213 4.2719125, -73.4873385 4.2717728)",,,,
594316401,Carrera 17,residential,False,True,5.138,"LINESTRING (-73.4852052 4.2720499, -73.4852061 4.2720037)",,,,
1085033259,Calle 10,residential,True,False,124.7,"LINESTRING (-73.4852052 4.2720499, -73.4863213 4.2719125)",,,,
594316401,Carrera 17,residential,False,False,90.21600000000001,"LINESTRING (-73.4852052 4.2720499, -73.4851912 4.2723589, -73.4852122 4.2724588, -73.4853924 4.2728161)",,,,
594316412,Carrera 18,residential,False,False,72.934,"LINESTRING (-73.4861542 4.2708955, -73.4862567 4.2715434)",,,,
594316412,Carrera 18,residential,False,True,9.105,"LINESTRING (-73.4861542 4.2708955, -73.4861487 4.2708138)",,,,
594316417,Calle 11,tertiary,True,False,120.867,"LINESTRING (-73.4861542 4.2708955, -73.4871462 4.2708375, -73.4872423 4.2708312)",,,,
594316425,Carrera 15,residential,False,False,10.868,"LINESTRING (-73.4834801 4.2709839, -73.4834904 4.2710811)",,,,
594316425,Carrera 15,residential,False,True,108.355,"LINESTRING (-73.4834801 4.2709839, -73.4833669 4.270016)",,,,
387693346,Carrera 22,residential,False,False,142.498,"LINESTRING (-73.4902516 4.2692694, -73.490364 4.270546)",,,,
387693346,Carrera 22,residential,False,True,113.925,"LINESTRING (-73.4902516 4.2692694, -73.4901615 4.2682488)",,,,
814250671,Vía Restrepo - Cumaral - Paratebueno,primary,False,False,55.461,"LINESTRING (-73.4902516 4.2692694, -73.4907512 4.2692459)",2,12,65,
594316410,Vía Restrepo - Cumaral - Paratebueno,primary,True,False,127.15299999999999,"LINESTRING (-73.4902516 4.2692694, -73.4899226 4.2692508, -73.4891105 4.2693414)",2,12,65,
387693346,Carrera 22,residential,False,False,113.925,"LINESTRING (-73.4901615 4.2682488, -73.4902516 4.2692694)",,,,
387693346,Carrera 22,residential,False,True,48.326,"LINESTRING (-73.4901615 4.2682488, -73.4901452 4.2678145)",,,,
387693437,Calle 13,residential,False,False,127.876,"LINESTRING (-73.4901615 4.2682488, -73.4890108 4.2683247)",,,,
"[814246033, 387693437]","['Calle 13', 'Carrera 23']",residential,False,True,162.95100000000002,"LINESTRING (-73.4901615 4.2682488, -73.4905865 4.2682454, -73.490655 4.2682915, -73.4907512 4.2692459)",,,,
387693350,Carrera 21,residential,False,True,121.928,"LINESTRING (-73.4894876 4.2735768, -73.4893814 4.2724854)",,,,
387694120,Calle 8,residential,False,False,106.311,"LINESTRING (-73.4894876 4.2735768, -73.4885364 4.2736965)",,,,
387694122,Calle 7,residential,True,False,92.809,"LINESTRING (-73.4877882 4.274712, -73.4886222 4.2746416)",,,,
1085033258,Carrera 19,residential,False,False,6.361,"LINESTRING (-73.4877882 4.274712, -73.4877792 4.2746555)",,,,
1085033258,Carrera 19,residential,False,True,99.70400000000001,"LINESTRING (-73.4877882 4.274712, -73.4878279 4.274988, -73.4880586 4.2755614)",,,,
387693437,Calle 13,residential,False,False,120.141,"LINESTRING (-73.4890108 4.2683247, -73.4879322 4.2684269)",,,,
387693437,Calle 13,residential,False,True,127.876,"LINESTRING (-73.4890108 4.2683247, -73.4901615 4.2682488)",,,,
814242678,Carrera 21,unclassified,False,False,113.591,"LINESTRING (-73.4890108 4.2683247, -73.4891105 4.2693414)",,,,
814242678,Carrera 21,unclassified,False,True,37.214,"LINESTRING (-73.4890108 4.2683247, -73.4889866 4.2679909)",,,,
387693437,Calle 13,residential,False,False,52.559,"LINESTRING (-73.485893 4.2688139, -73.4854272 4.2689014)",,,,
387693437,Calle 13,residential,False,True,67.37,"LINESTRING (-73.485893 4.2688139, -73.4864894 4.2686983)",,,,
594316412,Carrera 18,residential,False,False,97.4,"LINESTRING (-73.485893 4.2688139, -73.4860033 4.2696829)",,,,
594316412,Carrera 18,residential,False,True,117.064,"LINESTRING (-73.485893 4.2688139, -73.4857064 4.2677777)",,,,
387693437,Calle 13,residential,False,True,7.515,"LINESTRING (-73.4839961 4.2690802, -73.4840636 4.2690742)",,,,
814246032,Vía Restrepo - Cumaral - Paratebueno,primary,False,False,12.731,"LINESTRING (-73.4839961 4.2690802, -73.4840915 4.2691439)",2,12,65,
387694116,Calle 12,residential,False,False,7.154,"LINESTRING (-73.4842047 4.2699324, -73.4842689 4.269926)",,,,
387694116,Calle 12,residential,False,True,93.365,"LINESTRING (-73.4842047 4.2699324, -73.4833669 4.270016)",,,,
814246035,Carrera 16,residential,False,False,88.571,"LINESTRING (-73.4842047 4.2699324, -73.4840915 4.2691439)",,,,
387694119,Carrera 20,tertiary,True,False,10.933,"LINESTRING (-73.4884605 4.2737061, -73.4885155 4.2737877)",1,,,60
387694120,Calle 8,residential,False,False,85.975,"LINESTRING (-73.4884605 4.2737061, -73.487693 4.2738158)",,,,
387694120,Calle 8,residential,False,True,8.484,"LINESTRING (-73.4884605 4.2737061, -73.4885364 4.2736965)",,,,
594316401,Carrera 17,residential,False,False,8.501,"LINESTRING (-73.4852226 4.2708721, -73.4852309 4.2709481)",,,,
594316401,Carrera 17,residential,False,True,116.173,"LINESTRING (-73.4852226 4.2708721, -73.4851053 4.2698339)",,,,
594316418,Calle 11,tertiary,True,False,94.447,"LINESTRING (-73.4852226 4.2708721, -73.4845877 4.2709145, -73.4843727 4.270928)",2,,,
387694119,Carrera 20,tertiary,True,False,124.177,"LINESTRING (-73.488348 4.272595, -73.4884605 4.2737061)",1,,,60
814242679,Calle 9,residential,False,False,92.1,"LINESTRING (-73.488348 4.272595, -73.4875239 4.2726983)",,,,
814242679,Calle 9,residential,False,True,8.486,"LINESTRING (-73.488348 4.272595, -73.4884241 4.2725869)",,,,
387694118,Calle 14,residential,False,False,32.381,"LINESTRING (-73.4859933 4.2677234, -73.4857064 4.2677777)",,,,
387694118,Calle 14,residential,False,True,35.464,"LINESTRING (-73.4859933 4.2677234, -73.4863076 4.2676644)",,,,
387694118,Calle 14,residential,False,False,85.145,"LINESTRING (-73.4877142 4.2673733, -73.4869611 4.2675227)",,,,
387694118,Calle 14,residential,False,True,5.881,"LINESTRING (-73.4877142 4.2673733, -73.4877663 4.2673634)",,,,
387694119,Carrera 20,tertiary,True,False,119.215,"LINESTRING (-73.4877142 4.2673733, -73.4878587 4.2684357)",1,,,60
387693437,Calle 13,residential,False,True,8.209,"LINESTRING (-73.4878587 4.2684357, -73.4879322 4.2684269)",,,,
387694119,Carrera 20,tertiary,True,False,115.548,"LINESTRING (-73.4878587 4.2684357, -73.4879857 4.2694671)",1,,,60
387693437,Calle 13,residential,False,False,84.42399999999999,"LINESTRING (-73.4878587 4.2684357, -73.4877551 4.2684477, -73.4871111 4.2685777)",,,,
387693347,Calle 10,residential,True,False,8.486,"LINESTRING (-73.4882625 4.271668, -73.4883389 4.2716636)",,,,
387694119,Carrera 20,tertiary,True,False,103.513,"LINESTRING (-73.4882625 4.271668, -73.488348 4.272595)",1,,,60
387694121,Calle 6,residential,False,False,11.315,"LINESTRING (-73.487266 4.275622, -73.4873679 4.2756166)",,,,
387694121,Calle 6,residential,False,False,88.829,"LINESTRING (-73.4886916 4.2755023, -73.4894854 4.2753948)",,,,
387694121,Calle 6,residential,False,True,70.498,"LINESTRING (-73.4886916 4.2755023, -73.4880586 4.2755614)",,,,
1085241901,Carrera 20,tertiary,False,True,96.014,"LINESTRING (-73.4886916 4.2755023, -73.4886222 4.2746416)",2,,,60
387694121,Calle 6,residential,False,False,70.498,"LINESTRING (-73.4880586 4.2755614, -73.4886916 4.2755023)",,,,
387694121,Calle 6,residential,False,True,38.89,"LINESTRING (-73.4880586 4.2755614, -73.487709 4.2755893)",,,,
1085033258,Carrera 19,residential,False,False,99.70400000000001,"LINESTRING (-73.4880586 4.2755614, -73.4878279 4.274988, -73.4877882 4.274712)",,,,
1085036989,Calle 7,residential,True,False,11.64,"LINESTRING (-73.4886222 4.2746416, -73.4887174 4.2745975)",,,,
1085241901,Carrera 20,tertiary,False,False,96.014,"LINESTRING (-73.4886222 4.2746416, -73.4886916 4.2755023)",2,,,60
1085241901,Carrera 20,tertiary,False,True,6.431,"LINESTRING (-73.4886222 4.2746416, -73.4886124 4.2745846)",2,,,60
387694125,Calle 10A,residential,False,False,90.281,"LINESTRING (-73.4852347 4.2715141, -73.4844212 4.2715472)",,,,
594316401,Carrera 17,residential,False,False,54.533,"LINESTRING (-73.4852347 4.2715141, -73.4852061 4.2720037)",,,,
594316401,Carrera 17,residential,False,True,62.938,"LINESTRING (-73.4852347 4.2715141, -73.4852309 4.2709481)",,,,
"[1037159442, 387694125]",Calle 10A,residential,False,"[False, True]",113.97800000000001,"LINESTRING (-73.4852347 4.2715141, -73.4852983 4.2715033, -73.4856166 4.271506, -73.4857561 4.2715434, -73.4862567 4.2715434)",,,,
1085036990,Calle 7,residential,False,False,58.392,"LINESTRING (-73.4892414 4.2745454, -73.4887174 4.2745975)",,,,
594316401,Carrera 17,residential,False,True,90.21600000000001,"LINESTRING (-73.4853924 4.2728161, -73.4852122 4.2724588, -73.4851912 4.2723589, -73.4852052 4.2720499)",,,,
"[594316424, 814242679]","['Carrera 16', 'Calle 9']",residential,False,False,153.599,"LINESTRING (-73.4853924 4.2728161, -73.4853264 4.2728437, -73.4852502 4.2728537, -73.4848371 4.2728243, -73.4847969 4.2727762, -73.484465 4.2720946)",,,,
814242679,Calle 9,residential,False,True,122.70599999999999,"LINESTRING (-73.4853924 4.2728161, -73.485917 4.2728948, -73.4859717 4.2728912, -73.4864903 4.2728386)",,,,
387693350,Carrera 21,residential,False,False,9.198,"LINESTRING (-73.4892226 4.2706188, -73.4892319 4.270701)",,,,
387693350,Carrera 21,residential,False,True,132.909,"LINESTRING (-73.4892226 4.2706188, -73.4891189 4.269428)",,,,
594316418,Calle 11,tertiary,True,False,109.301,"LINESTRING (-73.4892226 4.2706188, -73.4882388 4.2706798)",2,,,
387694123,Carrera 19,residential,False,True,9.807,"LINESTRING (-73.4872297 4.2707439, -73.4872423 4.2708312)",,,,
594316418,Calle 11,tertiary,True,False,120.12,"LINESTRING (-73.4872297 4.2707439, -73.4861487 4.2708138)",2,,,
387694123,Carrera 19,residential,False,False,124.217,"LINESTRING (-73.4872297 4.2707439, -73.4871246 4.2696867, -73.4871186 4.2696323)",,,,
594316424,Carrera 16,residential,False,False,61.062,"LINESTRING (-73.484465 4.2720946, -73.4844212 4.2715472)",,,,
"[594316424, 814242679]","['Calle 9', 'Carrera 16']",residential,False,True,153.599,"LINESTRING (-73.484465 4.2720946, -73.4847969 4.2727762, -73.4848371 4.2728243, -73.4852502 4.2728537, -73.4853264 4.2728437, -73.4853924 4.2728161)",,,,
1085033257,Calle 10,residential,False,True,70.597,"LINESTRING (-73.484465 4.2720946, -73.4846885 4.2720791, -73.4850993 4.2720405)",,,,
387694118,Calle 14,residential,False,False,45.755,"LINESTRING (-73.4843589 4.2680326, -73.4839535 4.2681093)",,,,
387694118,Calle 14,residential,False,True,19.718,"LINESTRING (-73.4843589 4.2680326, -73.4845336 4.2679995)",,,,
594316339,Carrera 16A,residential,False,True,112.476,"LINESTRING (-73.4843589 4.2680326, -73.484484 4.2690364)",,,,
387693437,Calle 13,residential,False,False,46.806,"LINESTRING (-73.484484 4.2690364, -73.4840636 4.2690742)",,,,
594316339,Carrera 16A,residential,False,False,112.476,"LINESTRING (-73.484484 4.2690364, -73.4843589 4.2680326)",,,,
387693437,Calle 13,residential,False,True,57.939,"LINESTRING (-73.484484 4.2690364, -73.4849151 4.2689977, -73.4850032 4.2689811)",,,,
387693350,Carrera 21,residential,False,False,132.909,"LINESTRING (-73.4891189 4.269428, -73.4892226 4.2706188)",,,,
"[814242678, 387693350]",Carrera 21,"['residential', 'unclassified']",False,True,9.674,"LINESTRING (-73.4891189 4.269428, -73.4891132 4.2693711, -73.4891105 4.2693414)",,,,
594316411,Vía Restrepo - Cumaral - Paratebueno,primary,True,False,126.972,"LINESTRING (-73.4891189 4.269428, -73.4899199 4.2693404, -73.4902516 4.2692694)",2,12,65,
387694119,Carrera 20,tertiary,True,False,127.909,"LINESTRING (-73.4879932 4.2695461, -73.4881443 4.2706865)",1,,,60
594316411,Vía Restrepo - Cumaral - Paratebueno,primary,True,False,11.265,"LINESTRING (-73.4879932 4.2695461, -73.4880942 4.2695352)",2,12,65,
387694121,Calle 6,residential,False,False,38.89,"LINESTRING (-73.487709 4.2755893, -73.4880586 4.2755614)",,,,
387694121,Calle 6,residential,False,True,37.945,"LINESTRING (-73.487709 4.2755893, -73.4873679 4.2756166)",,,,
594316343,Carrera 18E,residential,False,False,99.949,"LINESTRING (-73.487709 4.2755893, -73.4873853 4.2747504)",,,,
387694121,Calle 6,residential,False,False,37.945,"LINESTRING (-73.4873679 4.2756166, -73.487709 4.2755893)",,,,
387694121,Calle 6,residential,False,True,11.315,"LINESTRING (-73.4873679 4.2756166, -73.487266 4.275622)",,,,
594316344,Carrera 18D,residential,False,True,98.918,"LINESTRING (-73.4873679 4.2756166, -73.4870613 4.2747812)",,,,
594316410,Vía Restrepo - Cumaral - Paratebueno,primary,True,False,97.581,"LINESTRING (-73.4879857 4.2694671, -73.4871108 4.2695615)",2,12,65,
387694119,Carrera 20,tertiary,True,False,8.827,"LINESTRING (-73.4879857 4.2694671, -73.4879907 4.2695082, -73.4879932 4.2695461)",1,,,60
387694118,Calle 14,residential,False,False,52.211,"LINESTRING (-73.4857064 4.2677777, -73.4852438 4.2678652)",,,,
387694118,Calle 14,residential,False,True,32.381,"LINESTRING (-73.4857064 4.2677777, -73.4859933 4.2677234)",,,,
594316412,Carrera 18,residential,False,False,117.064,"LINESTRING (-73.4857064 4.2677777, -73.485893 4.2688139)",,,,
594316412,Carrera 18,residential,False,True,80.552,"LINESTRING (-73.4857064 4.2677777, -73.485573 4.2670656)",,,,
814242678,Carrera 21,unclassified,False,True,113.591,"LINESTRING (-73.4891105 4.2693414, -73.4890108 4.2683247)",,,,
594316410,Vía Restrepo - Cumaral - Paratebueno,primary,True,False,114.37700000000001,"LINESTRING (-73.4891105 4.2693414, -73.4885788 4.2694006, -73.4880853 4.2694547)",2,12,65,
"[387693350, 814242678]",Carrera 21,"['unclassified', 'residential']",False,False,9.674,"LINESTRING (-73.4891105 4.2693414, -73.4891132 4.2693711, -73.4891189 4.269428)",,,,
387693437,Calle 13,residential,False,True,47.844,"LINESTRING (-73.4850032 4.2689811, -73.4854272 4.2689014)",,,,
594316401,Carrera 17,residential,False,False,78.269,"LINESTRING (-73.4850032 4.2689811, -73.4850896 4.2696797)",,,,
594316401,Carrera 17,residential,False,True,117.42,"LINESTRING (-73.4850032 4.2689811, -73.4849005 4.2679301)",,,,
387693437,Calle 13,residential,False,False,57.939,"LINESTRING (-73.4850032 4.2689811, -73.4849151 4.2689977, -73.484484 4.2690364)",,,,
387694121,Calle 6,residential,False,True,88.829,"LINESTRING (-73.4894854 4.2753948, -73.4886916 4.2755023)",,,,
387694122,Calle 7,residential,True,False,44.879,"LINESTRING (-73.4873853 4.2747504, -73.4877882 4.274712)",,,,
594316343,Carrera 18E,residential,False,False,7.074,"LINESTRING (-73.4873853 4.2747504, -73.487378 4.2746872)",,,,
594316343,Carrera 18E,residential,False,True,99.949,"LINESTRING (-73.4873853 4.2747504, -73.487709 4.2755893)",,,,
387694122,Calle 7,residential,True,False,36.09,"LINESTRING (-73.4870613 4.2747812, -73.4873853 4.2747504)",,,,
594316344,Carrera 18D,residential,False,False,98.918,"LINESTRING (-73.4870613 4.2747812, -73.4873679 4.2756166)",,,,
594316344,Carrera 18D,residential,False,True,6.713,"LINESTRING (-73.4870613 4.2747812, -73.487048 4.2747223)",,,,
814242679,Calle 9,residential,False,False,131.682,"LINESTRING (-73.4915453 4.272276, -73.4903626 4.2723828)",,,,
387694118,Calle 14,residential,False,False,35.464,"LINESTRING (-73.4863076 4.2676644, -73.4859933 4.2677234)",,,,
387694118,Calle 14,residential,False,True,7.136,"LINESTRING (-73.4863076 4.2676644, -73.4863696 4.2676472)",,,,
387694118,Calle 14,residential,False,False,19.718,"LINESTRING (-73.4845336 4.2679995, -73.4843589 4.2680326)",,,,
387694118,Calle 14,residential,False,True,41.41,"LINESTRING (-73.4845336 4.2679995, -73.4849005 4.2679301)",,,,
594316357,Carrera 16A,residential,False,False,49.151,"LINESTRING (-73.4845336 4.2679995, -73.4844754 4.2675613)",,,,
594316418,Calle 11,tertiary,True,False,99.172,"LINESTRING (-73.4843727 4.270928, -73.4834801 4.2709839)",2,,,
594316424,Carrera 16,residential,False,False,112.01,"LINESTRING (-73.4843727 4.270928, -73.4842689 4.269926)",,,,
594316424,Carrera 16,residential,False,True,9.657,"LINESTRING (-73.4843727 4.270928, -73.4843755 4.2710148)",,,,
594316417,Calle 11,tertiary,True,False,95.142,"LINESTRING (-73.4843755 4.2710148, -73.4852309 4.2709481)",,,,
594316424,Carrera 16,residential,False,False,9.657,"LINESTRING (-73.4843755 4.2710148, -73.4843727 4.270928)",,,,
594316424,Carrera 16,residential,False,True,59.417,"LINESTRING (-73.4843755 4.2710148, -73.4844212 4.2715472)",,,,
387694125,Calle 10A,residential,False,True,90.281,"LINESTRING (-73.4844212 4.2715472, -73.4852347 4.2715141)",,,,
594316424,Carrera 16,residential,False,False,59.417,"LINESTRING (-73.4844212 4.2715472, -73.4843755 4.2710148)",,,,
594316424,Carrera 16,residential,False,True,61.062,"LINESTRING (-73.4844212 4.2715472, -73.484465 4.2720946)",,,,
387694125,Calle 10A,residential,False,False,63.717,"LINESTRING (-73.4844212 4.2715472, -73.4839776 4.2715376, -73.4838501 4.2715672)",,,,
594316401,Carrera 17,residential,False,False,17.234,"LINESTRING (-73.4850896 4.2696797, -73.4851053 4.2698339)",,,,
594316401,Carrera 17,residential,False,True,78.269,"LINESTRING (-73.4850896 4.2696797, -73.4850032 4.2689811)",,,,
814246032,Vía Restrepo - Cumaral - Paratebueno,primary,False,True,125.693,"LINESTRING (-73.4850896 4.2696797, -73.4840915 4.2691439)",2,12,65,
594316411,Vía Restrepo - Cumaral - Paratebueno,primary,True,False,104.648,"LINESTRING (-73.4850896 4.2696797, -73.4853508 4.2697824, -73.4854396 4.2697931, -73.4855311 4.2697925, -73.4857229 4.2697711, -73.4860105 4.2697425)",2,12,65,
387694118,Calle 14,residential,False,False,41.41,"LINESTRING (-73.4849005 4.2679301, -73.4845336 4.2679995)",,,,
387694118,Calle 14,residential,False,True,38.745,"LINESTRING (-73.4849005 4.2679301, -73.4852438 4.2678652)",,,,
594316401,Carrera 17,residential,False,False,117.42,"LINESTRING (-73.4849005 4.2679301, -73.4850032 4.2689811)",,,,
594316401,Carrera 17,residential,False,True,83.13,"LINESTRING (-73.4849005 4.2679301, -73.4848156 4.2671873)",,,,
594316401,Carrera 17,residential,False,False,83.13,"LINESTRING (-73.4848156 4.2671873, -73.4849005 4.2679301)",,,,
814239116,Calle 15A,residential,False,True,85.069,"LINESTRING (-73.4848156 4.2671873, -73.485573 4.2670656)",,,,
387694118,Calle 14,residential,False,True,45.755,"LINESTRING (-73.4839535 4.2681093, -73.4843589 4.2680326)",,,,
594316402,Carrera 16,residential,False,False,44.689,"LINESTRING (-73.4839535 4.2681093, -73.4839012 4.2677108)",,,,
594316402,Carrera 16,residential,False,True,107.985,"LINESTRING (-73.4839535 4.2681093, -73.4840636 4.2690742)",,,,
594316402,Carrera 16,residential,False,True,20.769,"LINESTRING (-73.4838769 4.2675256, -73.4839012 4.2677108)",,,,
387693437,Calle 13,residential,False,False,7.515,"LINESTRING (-73.4840636 4.2690742, -73.4839961 4.2690802)",,,,
387693437,Calle 13,residential,False,True,46.806,"LINESTRING (-73.4840636 4.2690742, -73.484484 4.2690364)",,,,
594316402,Carrera 16,residential,False,False,107.985,"LINESTRING (-73.4840636 4.2690742, -73.4839535 4.2681093)",,,,
387693346,Carrera 22,residential,False,False,13.255,"LINESTRING (-73.490364 4.270546, -73.490371 4.270665)",,,,
387693346,Carrera 22,residential,False,True,142.498,"LINESTRING (-73.490364 4.270546, -73.4902516 4.2692694)",,,,
594316418,Calle 11,tertiary,True,False,126.824,"LINESTRING (-73.490364 4.270546, -73.4892226 4.2706188)",2,,,
387693346,Carrera 22,residential,False,True,13.255,"LINESTRING (-73.490371 4.270665, -73.490364 4.270546)",,,,
1085033252,Carrera 22,residential,True,False,92.778,"LINESTRING (-73.490371 4.270665, -73.4903388 4.2707319, -73.4903487 4.271492)",,,,
387693350,Carrera 21,residential,False,False,96.747,"LINESTRING (-73.4892319 4.270701, -73.4892934 4.2715689)",,,,
387693350,Carrera 21,residential,False,True,9.198,"LINESTRING (-73.4892319 4.270701, -73.4892226 4.2706188)",,,,
594316417,Calle 11,tertiary,True,False,126.374,"LINESTRING (-73.4892319 4.270701, -73.490371 4.270665)",,,,
387694119,Carrera 20,tertiary,True,False,9.551,"LINESTRING (-73.4881443 4.2706865, -73.4881592 4.2707711)",1,,,60
594316418,Calle 11,tertiary,True,False,101.617,"LINESTRING (-73.4881443 4.2706865, -73.4872297 4.2707439)",2,,,
387694119,Carrera 20,tertiary,True,False,96.184,"LINESTRING (-73.4881592 4.2707711, -73.4882586 4.2716304)",1,,,60
594316417,Calle 11,tertiary,True,False,9.683,"LINESTRING (-73.4881592 4.2707711, -73.4882463 4.2707649)",,,,
387694123,Carrera 19,residential,False,False,9.807,"LINESTRING (-73.4872423 4.2708312, -73.4872297 4.2707439)",,,,
387694123,Carrera 19,residential,False,True,89.39,"LINESTRING (-73.4872423 4.2708312, -73.4873529 4.2716275)",,,,
594316417,Calle 11,tertiary,True,False,101.891,"LINESTRING (-73.4872423 4.2708312, -73.4881592 4.2707711)",,,,
594316412,Carrera 18,residential,False,False,9.105,"LINESTRING (-73.4861487 4.2708138, -73.4861542 4.2708955)",,,,
594316412,Carrera 18,residential,False,True,120.105,"LINESTRING (-73.4861487 4.2708138, -73.4860105 4.2697425)",,,,
594316418,Calle 11,tertiary,True,False,102.896,"LINESTRING (-73.4861487 4.2708138, -73.4852226 4.2708721)",2,,,
594316401,Carrera 17,residential,False,False,62.938,"LINESTRING (-73.4852309 4.2709481, -73.4852347 4.2715141)",,,,
594316401,Carrera 17,residential,False,True,8.501,"LINESTRING (-73.4852309 4.2709481, -73.4852226 4.2708721)",,,,
594316417,Calle 11,tertiary,True,False,102.548,"LINESTRING (-73.4852309 4.2709481, -73.4861542 4.2708955)",,,,
594316401,Carrera 17,residential,False,False,116.173,"LINESTRING (-73.4851053 4.2698339, -73.4852226 4.2708721)",,,,
594316401,Carrera 17,residential,False,True,17.234,"LINESTRING (-73.4851053 4.2698339, -73.4850896 4.2696797)",,,,
387694116,Calle 12,residential,False,True,93.319,"LINESTRING (-73.4851053 4.2698339, -73.4849822 4.2698431, -73.4842689 4.269926)",,,,
594316412,Carrera 18,residential,False,True,97.4,"LINESTRING (-73.4860033 4.2696829, -73.485893 4.2688139)",,,,
594316410,Vía Restrepo - Cumaral - Paratebueno,primary,True,False,101.938,"LINESTRING (-73.4860033 4.2696829, -73.4857236 4.2697136, -73.4855372 4.2697296, -73.4854487 4.2697269, -73.4853534 4.2697176, -73.4850896 4.2696797)",2,12,65,
594316412,Carrera 18,residential,False,False,6.675,"LINESTRING (-73.4860033 4.2696829, -73.4860085 4.2697267, -73.4860105 4.2697425)",,,,
594316411,Vía Restrepo - Cumaral - Paratebueno,primary,True,False,123.483,"LINESTRING (-73.4860105 4.2697425, -73.4871186 4.2696323)",2,12,65,
594316412,Carrera 18,residential,False,False,120.105,"LINESTRING (-73.4860105 4.2697425, -73.4861487 4.2708138)",,,,
594316412,Carrera 18,residential,False,True,6.675,"LINESTRING (-73.4860105 4.2697425, -73.4860085 4.2697267, -73.4860033 4.2696829)",,,,
387694123,Carrera 19,residential,False,False,7.92,"LINESTRING (-73.4871186 4.2696323, -73.4871108 4.2695615)",,,,
594316411,Vía Restrepo - Cumaral - Paratebueno,primary,True,False,97.454,"LINESTRING (-73.4871186 4.2696323, -73.4879932 4.2695461)",2,12,65,
387694123,Carrera 19,residential,False,True,124.217,"LINESTRING (-73.4871186 4.2696323, -73.4871246 4.2696867, -73.4872297 4.2707439)",,,,
