osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,bridge
1018812477,True,2,Calle 47,secondary,False,49.41,"LINESTRING (-75.3742041 6.1519584, -75.3746426 6.1518725)",,,
88126999,True,2,Diagonal 50C,residential,False,159.84,"LINESTRING (-75.3742041 6.1519584, -75.3744879 6.1509451, -75.3745919 6.1505736)",,,
45391575,True,2,Carrera 51,residential,False,49.469,"LINESTRING (-75.3746426 6.1518725, -75.3747585 6.1523022)",30,,
45391579,True,1,Calle 47,secondary,False,94.957,"LINESTRING (-75.3746426 6.1518725, -75.374715 6.1518546, -75.3749768 6.1517901, -75.375228 6.1517294, -75.3754784 6.1516761)",,,
351753962,True,1,Calle 51,residential,False,62.83,"LINESTRING (-75.3740546 6.1547845, -75.3742522 6.1549007, -75.3745522 6.1550571)",40,,
351753962,True,1,Calle 51,residential,False,89.344,"LINESTRING (-75.370729 6.154303, -75.371283 6.1543154, -75.371537 6.1543155)",40,,
1018847843,True,1,Carrera 46,tertiary,False,103.527,"LINESTRING (-75.370729 6.154303, -75.370677 6.1548488, -75.3706441 6.1552302)",,,
392665088,True,2,Calle 54,residential,False,61.867,"LINESTRING (-75.3705182 6.1561757, -75.3710223 6.1564173)",,,
88124239,True,2,Carrera 46,tertiary,False,71.907,"LINESTRING (-75.3705182 6.1561757, -75.3704602 6.1563596, -75.370365 6.1565881, -75.3702912 6.1567001, -75.3702443 6.1567559)",,,
88119386,True,2,Carrera 47,tertiary,False,60.114,"LINESTRING (-75.3710223 6.1564173, -75.3712432 6.1559233)",,,
392665088,True,2,Calle 54,residential,False,64.491,"LINESTRING (-75.3710223 6.1564173, -75.3715509 6.1566626)",,,
242303076,True,2,Calle 45,primary,False,73.99300000000001,"LINESTRING (-75.3701237 6.1502478, -75.3700911 6.150341, -75.3700547 6.1504184, -75.3699969 6.1505059, -75.3699593 6.1505526, -75.3699259 6.1505891, -75.3698628 6.1506446, -75.3698071 6.1506824, -75.3697053 6.1507404)",,,
1018812477,True,2,Calle 47,secondary,False,44.42,"LINESTRING (-75.3738099 6.1520357, -75.3742041 6.1519584)",,,
351753973,False,2,Carrera 50,residential,True,110.139,"LINESTRING (-75.3738099 6.1520357, -75.3737746 6.1519781, -75.3733099 6.151179)",,,
351753962,True,1,Calle 51,residential,False,91.035,"LINESTRING (-75.3732952 6.1544683, -75.3734199 6.1545143, -75.3740546 6.1547845)",40,,
514007094,True,1,Carrera 50,residential,False,111.354,"LINESTRING (-75.3732952 6.1544683, -75.3730436 6.1551098, -75.3729332 6.1554028)",30,,
1018847845,True,1,Carrera 47,tertiary,False,93.024,"LINESTRING (-75.3715085 6.1551516, -75.371537 6.1543155)",,,
1259558858,True,2,Calle 52,tertiary,False,96.008,"LINESTRING (-75.3715085 6.1551516, -75.371218 6.1551654, -75.3706441 6.1552302)",30,,
88119386,True,2,Carrera 47,tertiary,False,67.904,"LINESTRING (-75.3704238 6.157525, -75.3707216 6.1569909)",,,
88119405,True,2,Calle 56,residential,False,82.088,"LINESTRING (-75.3704238 6.157525, -75.3710874 6.1578562)",,,
155602597,True,1,Calle 53,residential,False,61.87,"LINESTRING (-75.3712432 6.1559233, -75.3717872 6.1560539)",,,
88119386,True,2,Carrera 47,tertiary,False,90.71000000000001,"LINESTRING (-75.3712432 6.1559233, -75.3712834 6.155822, -75.3713486 6.1556294, -75.3714653 6.1552951, -75.3715085 6.1551516)",,,
1259558859,True,1,Calle 52,tertiary,False,56.092,"LINESTRING (-75.3741137 6.1558286, -75.3736483 6.1556277)",30,,
567928891,True,2,Carrera 52,tertiary,False,98.551,"LINESTRING (-75.3741137 6.1558286, -75.3745267 6.1550953, -75.3745522 6.1550571)",,,
88124231,True,2,Calle 55,residential,False,72.546,"LINESTRING (-75.3713161 6.1572671, -75.3707216 6.1569909)",,,
1006358623,True,2,Carrera 48,residential,False,70.215,"LINESTRING (-75.3713161 6.1572671, -75.3710874 6.1578562)",,,
567928891,True,2,Carrera 52,tertiary,False,103.95,"LINESTRING (-75.3745522 6.1550571, -75.3750328 6.1542536)",,,
571495366,True,2,Calle 51,residential,False,75.287,"LINESTRING (-75.3745522 6.1550571, -75.3751622 6.1553581)",40,,
127725428,True,2,Calle 50,residential,False,89.874,"LINESTRING (-75.3763904 6.15501, -75.3756852 6.1546079)",,,
515939107,False,2,Carrera 55,residential,True,95.677,"LINESTRING (-75.3763904 6.15501, -75.3759106 6.1557261)",,,
"[351753960, 515939107]",False,2,"['Carrera 55', 'Calle 49']",residential,False,193.25699999999998,"LINESTRING (-75.3763904 6.15501, -75.3766704 6.1546271, -75.3767395 6.1544969, -75.3767905 6.1543584, -75.3768075 6.154236, -75.3768065 6.1540603, -75.3767921 6.1539934, -75.3767493 6.1539298, -75.376678 6.1538626, -75.3766041 6.1538265, -75.376277 6.1537079)",,,
1018811179,True,3,,secondary,False,6.909,"LINESTRING (-75.3707418 6.1527105, -75.3708014 6.1526918)",,roundabout,
506681123,True,2,Carrera 46,tertiary,False,71.107,"LINESTRING (-75.3707418 6.1527105, -75.3707205 6.1527913, -75.3707809 6.153344)",,,
"[514007092, 571503357]",True,1,Calle 49,residential,False,118.35600000000001,"LINESTRING (-75.37369 6.153151, -75.3733117 6.1530811, -75.3732209 6.1530754, -75.3731822 6.1530764, -75.3730742 6.1530918, -75.3726323 6.1531587)",,,
514007092,True,1,Calle 49,residential,False,45.037,"LINESTRING (-75.3707809 6.153344, -75.3703738 6.1533292)",,,
1018847844,True,1,Carrera 46,tertiary,False,106.79,"LINESTRING (-75.3707809 6.153344, -75.370729 6.154303)",,,
1007303974,True,2,Carrera 45,residential,False,121.488,"LINESTRING (-75.3697886 6.1542738, -75.3698172 6.155366)",,,
"[323661336, 323661344, 88124206]",False,2,"['Calle 50', 'Carrera 44', 'Calle 51']",residential,True,212.245,"LINESTRING (-75.3697886 6.1542738, -75.3694914 6.1542424, -75.3692398 6.1542041, -75.3692228 6.1541986, -75.3692164 6.1541854, -75.3692466 6.1537412, -75.3692687 6.1534554, -75.3692748 6.1534384, -75.3692948 6.1534287, -75.3695503 6.1534637, -75.3698466 6.1535063)",,,
567924050,True,2,Calle 51,residential,False,104.01899999999999,"LINESTRING (-75.3697886 6.1542738, -75.3700464 6.1542783, -75.370729 6.154303)",,,
1074960940,True,2,Carrera 56,residential,False,60.174,"LINESTRING (-75.3747552 6.1577686, -75.3751771 6.1574267)",30,,
1040332558,False,2,Calle 54,residential,True,94.40400000000001,"LINESTRING (-75.3747552 6.1577686, -75.3744491 6.1577662, -75.373983 6.1576865, -75.373914 6.1576576)",,,
863984556,True,2,Calle 52,tertiary,False,66.128,"LINESTRING (-75.3720976 6.1552547, -75.3716502 6.1551766, -75.3715085 6.1551516)",30,,
1006358623,True,2,Carrera 48,residential,False,95.263,"LINESTRING (-75.3720976 6.1552547, -75.372068 6.1553308, -75.3717872 6.1560539)",,,
335242887,True,2,Carrera 54,residential,False,119.565,"LINESTRING (-75.376277 6.1537079, -75.3756852 6.1546079)",,,
1018647585,True,,Carrera 54,tertiary,False,22.531,"LINESTRING (-75.376277 6.1537079, -75.3764577 6.1536142)",,,
"[351753960, 515939107]",False,2,"['Carrera 55', 'Calle 49']",residential,True,193.257,"LINESTRING (-75.376277 6.1537079, -75.3766041 6.1538265, -75.376678 6.1538626, -75.3767493 6.1539298, -75.3767921 6.1539934, -75.3768065 6.1540603, -75.3768075 6.154236, -75.3767905 6.1543584, -75.3767395 6.1544969, -75.3766704 6.1546271, -75.3763904 6.15501)",,,
155602597,True,1,Calle 53,residential,False,74.44,"LINESTRING (-75.3726011 6.156261, -75.3732543 6.1564235)",,,
392665089,True,1,Carrera 50,residential,False,79.455,"LINESTRING (-75.3726011 6.156261, -75.3723454 6.1569288)",40,,
88124243,True,2,Calle 52,tertiary,False,94.30699999999999,"LINESTRING (-75.3729332 6.1554028, -75.3726912 6.1553528, -75.3723344 6.1553288, -75.3720976 6.1552547)",30,,
392665089,True,1,Carrera 50,residential,False,102.283,"LINESTRING (-75.3729332 6.1554028, -75.3728313 6.1556981, -75.3726011 6.156261)",40,,
392665085,False,,Calle 50,residential,False,51.34,"LINESTRING (-75.3736075 6.1536686, -75.3731584 6.1535511)",,,
514007094,True,1,Carrera 50,residential,False,95.394,"LINESTRING (-75.3736075 6.1536686, -75.3735875 6.1537231, -75.3734955 6.153962, -75.3734358 6.154117, -75.3732952 6.1544683)",30,,
1012657726,True,,Calle 49,residential,False,81.972,"LINESTRING (-75.3755577 6.153529, -75.3762538 6.1537021, -75.376277 6.1537079)",,,
1012660389,True,,,tertiary,False,30.957,"LINESTRING (-75.3755577 6.153529, -75.3757076 6.1534553, -75.3758083 6.1534048)",,,
1259558856,True,2,Carrera 52,tertiary,False,19.111,"LINESTRING (-75.3755577 6.153529, -75.3755551 6.153425, -75.3755508 6.1533573)",,,
392665088,True,2,Calle 54,residential,False,92.688,"LINESTRING (-75.3715509 6.1566626, -75.3723454 6.1569288)",,,
1006358623,True,2,Carrera 48,residential,False,72.056,"LINESTRING (-75.3715509 6.1566626, -75.3713161 6.1572671)",,,
351753962,True,1,Calle 51,residential,False,102.621,"LINESTRING (-75.371537 6.1543155, -75.3721079 6.1543298, -75.3724649 6.1543407)",40,,
1018847845,True,1,Carrera 47,tertiary,False,115.764,"LINESTRING (-75.371537 6.1543155, -75.3715436 6.1538857, -75.3715739 6.1532752)",,,
1040332559,True,2,Calle 54,residential,False,72.332,"LINESTRING (-75.3723454 6.1569288, -75.3729417 6.1571965)",,,
"[571159732, 88124231]",True,"['1', '2']","['Carrera 50', 'Calle 55']",residential,False,154.408,"LINESTRING (-75.3723454 6.1569288, -75.3722254 6.1572122, -75.3721949 6.1572555, -75.3719006 6.1575068, -75.3718738 6.1575208, -75.371855 6.1575228, -75.3713161 6.1572671)",40,,
571159750,True,2,Calle 52,tertiary,False,92.656,"LINESTRING (-75.3706441 6.1552302, -75.3698172 6.155366)",30,,
88124239,True,2,Carrera 46,tertiary,False,59.253,"LINESTRING (-75.3706441 6.1552302, -75.3706364 6.155297, -75.3705866 6.15576)",,,
515939107,False,2,Carrera 55,residential,False,188.197,"LINESTRING (-75.3750271 6.1571728, -75.3759106 6.1557261)",,,
567927999,True,1,Calle 52,residential,False,96.014,"LINESTRING (-75.3750271 6.1571728, -75.3745523 6.1565016, -75.3745275 6.1564665)",30,,
863984554,False,2,Carrera 45,residential,True,20.071,"LINESTRING (-75.3698766 6.1529598, -75.3698777 6.1527793)",,,
1007303974,True,2,Carrera 45,residential,False,60.859,"LINESTRING (-75.3698766 6.1529598, -75.3698466 6.1535063)",,,
1007303974,True,2,Carrera 45,residential,False,85.583,"LINESTRING (-75.3698466 6.1535063, -75.3697886 6.1542738)",,,
"[323661344, 323661336, 88124206]",False,2,"['Calle 50', 'Carrera 44', 'Calle 51']",residential,False,212.24499999999998,"LINESTRING (-75.3698466 6.1535063, -75.3695503 6.1534637, -75.3692948 6.1534287, -75.3692748 6.1534384, -75.3692687 6.1534554, -75.3692466 6.1537412, -75.3692164 6.1541854, -75.3692228 6.1541986, -75.3692398 6.1542041, -75.3694914 6.1542424, -75.3697886 6.1542738)",,,
88119386,True,2,Carrera 47,tertiary,False,71.925,"LINESTRING (-75.3707216 6.1569909, -75.3710223 6.1564173)",,,
88124231,True,2,Calle 55,residential,False,58.883,"LINESTRING (-75.3707216 6.1569909, -75.3702768 6.1567719, -75.3702443 6.1567559)",,,
351753961,True,2,Calle 51,residential,False,92.459,"LINESTRING (-75.3759106 6.1557261, -75.3766455 6.156123)",40,,
515939107,False,2,Carrera 55,residential,False,95.677,"LINESTRING (-75.3759106 6.1557261, -75.3763904 6.15501)",,,
515939107,False,2,Carrera 55,residential,True,188.197,"LINESTRING (-75.3759106 6.1557261, -75.3750271 6.1571728)",,,
335242887,True,2,Carrera 54,residential,False,141.823,"LINESTRING (-75.3751622 6.1553581, -75.3745275 6.1564665)",,,
571495366,True,2,Calle 51,residential,False,92.304,"LINESTRING (-75.3751622 6.1553581, -75.3759106 6.1557261)",40,,
567927997,True,2,Calle 54,residential,False,70.299,"LINESTRING (-75.3733425 6.1573804, -75.373914 6.1576576)",,,
1259558857,True,2,Carrera 52,residential,False,102.283,"LINESTRING (-75.3733425 6.1573804, -75.3737134 6.1565377)",,,
