osmid,oneway,name,highway,maxspeed,reversed,length,geometry,access,lanes,ref,junction,tunnel
84167818,True,Rue Nadet,residential,,False,109.296,"LINESTRING (5.6257879 50.6668705, 5.6258313 50.6669733, 5.6259906 50.6676324, 5.6259913 50.6677481, 5.6259812 50.6677898, 5.6259736 50.6678414)",,,,,
84167819,True,En Faurieux,residential,,False,115.518,"LINESTRING (5.6283334 50.6653373, 5.6278457 50.6654717, 5.6277596 50.6654972, 5.627278 50.66569, 5.6269334 50.665866)",,,,,
129750950,False,Rue de Berlandeux,residential,,False,121.273,"LINESTRING (5.6283334 50.6653373, 5.6284065 50.6654255, 5.6285635 50.665591, 5.6286694 50.6657026, 5.6288998 50.665944, 5.6290422 50.66608, 5.6291859 50.666194, 5.629273 50.6662468)",designated,,,,
932936526,True,Large Voie,residential,30,False,6.515,"LINESTRING (5.6328593 50.666197, 5.6328379 50.66614)",,,,,
10264807,False,Large Voie,residential,,False,94.388,"LINESTRING (5.6355665 50.6674795, 5.6345311 50.6669411)",,,,,
10264807,False,Large Voie,residential,,True,69.132,"LINESTRING (5.6355665 50.6674795, 5.6356863 50.6675374, 5.6357968 50.6675946, 5.6360576 50.6677296, 5.6363306 50.6678693)",,,,,
10264807,False,Large Voie,residential,,True,94.388,"LINESTRING (5.6345311 50.6669411, 5.6355665 50.6674795)",,,,,
"[932936528, 10264807]",False,Large Voie,residential,30,"[False, True]",109.07,"LINESTRING (5.6345311 50.6669411, 5.6338561 50.666588, 5.6338053 50.6665622, 5.6337693 50.6665439, 5.6336197 50.6664678, 5.6335412 50.6664279, 5.6333257 50.6663262)",,,,,
84159853,True,Rue Pépin de Herstal,residential,,False,280.56600000000003,"LINESTRING (5.6345311 50.6669411, 5.6344834 50.6669715, 5.6323996 50.6681917, 5.6322871 50.6682581, 5.6317548 50.6685665, 5.6316055 50.6686522)",,,,,
10264807,False,Large Voie,residential,,True,12.381,"LINESTRING (5.6363306 50.6678693, 5.6364676 50.667939)",,,,,
10264807,False,Large Voie,residential,,False,69.132,"LINESTRING (5.6363306 50.6678693, 5.6360576 50.6677296, 5.6357968 50.6675946, 5.6356863 50.6675374, 5.6355665 50.6674795)",,,,,
"[84190532, 842955903]",True,"['Rue Nozé', 'Place Laixheau']",residential,30,False,165.869,"LINESTRING (5.6258415 50.6679226, 5.6257273 50.6679277, 5.6254068 50.6679694, 5.6252225 50.6679953, 5.6246354 50.6679992, 5.6240792 50.6679905, 5.6235033 50.6679491)",,,,,
"[129750960, 398694739, 1163533334, 119905879, 119905050]",True,"['Rue Laixheau', 'Place Jean Jaurès']","['residential', 'living_street']",,False,447.12800000000004,"LINESTRING (5.6261621 50.6678754, 5.6262312 50.6678279, 5.6267157 50.6676207, 5.6275668 50.6672705, 5.6280335 50.6670784, 5.6287623 50.6668077, 5.628973 50.6667404, 5.6291936 50.6666378, 5.6293549 50.6665079, 5.6295378 50.6663807, 5.6300599 50.6658911, 5.6302057 50.6657942, 5.630243 50.6657694, 5.630517 50.6656186, 5.6305475 50.6655986, 5.6306606 50.6654922, 5.6307551 50.6654174, 5.6308225 50.6653767, 5.6309183 50.6653045)",,,,,
398694742,False,Place Laixheau,residential,,True,40.363,"LINESTRING (5.6261621 50.6678754, 5.6263343 50.6679878, 5.6264498 50.6680761, 5.6265494 50.6681425)",,,,,
398701808,False,Rue Richard Heintz,residential,50,True,16.999000000000002,"LINESTRING (5.6367613 50.6652445, 5.6367297 50.6652721, 5.6366269 50.6653714)",,,,,
"[1058085787, 539186646]",True,Boulevard Zénobe Gramme,secondary,70,False,181.264,"LINESTRING (5.6367613 50.6652445, 5.6363579 50.6650782, 5.6361233 50.6649788, 5.6359691 50.6649139, 5.6351896 50.6645277, 5.6347099 50.664265)",,"['1', '2']",N671,,
"[392745087, 84159844, 392745079]",True,Rue Richard Heintz,residential,"['50', '30']",False,247.528,"LINESTRING (5.6366269 50.6653714, 5.6365635 50.6654333, 5.6364696 50.6655811, 5.6363966 50.6657977, 5.6363755 50.6658803, 5.6363448 50.6660009, 5.6363325 50.666049, 5.6362817 50.6661798, 5.6361788 50.6664452, 5.636049 50.6667222, 5.6358876 50.6670716, 5.6355665 50.6674795)",,,,,
"[935010616, 393015549]",True,Quai de l'Abattoir,residential,,False,258.835,"LINESTRING (5.6366269 50.6653714, 5.6364576 50.6653087, 5.6362347 50.6652136, 5.6362133 50.6652036, 5.6356749 50.6649514, 5.6352243 50.6647201, 5.6343629 50.6642755, 5.6339583 50.6640401, 5.6337606 50.663922)",,,,,
398701807,False,Rue de la Roche,residential,,True,30.804000000000002,"LINESTRING (5.6366269 50.6653714, 5.636696 50.6654172, 5.6369738 50.6655382)",,,,,
398701808,False,Rue Richard Heintz,residential,50,False,16.999000000000002,"LINESTRING (5.6366269 50.6653714, 5.6367297 50.6652721, 5.6367613 50.6652445)",,,,,
192076279,False,Rue Elisa Dumonceau,residential,50,False,182.17700000000002,"LINESTRING (5.6300894 50.6643763, 5.6300017 50.6642495, 5.6297033 50.6639029, 5.6293883 50.6634269, 5.6292036 50.6632379, 5.6291072 50.6631522, 5.6288386 50.662954)",,,,,
10264807,False,Large Voie,residential,,False,12.381,"LINESTRING (5.6364676 50.667939, 5.6363306 50.6678693)",,,,,
"[84076770, 689320682]",False,Rue des Mineurs,"['residential', 'living_street']",,False,217.89999999999998,"LINESTRING (5.6325448 50.6632641, 5.6324739 50.6633057, 5.6318296 50.6636918, 5.6312546 50.6640342, 5.6311533 50.6640986, 5.6308072 50.6643279, 5.6307187 50.6643829, 5.6304082 50.6645544, 5.630303 50.6646124)",,,,,
84076770,False,Rue des Mineurs,residential,,True,26.415999999999997,"LINESTRING (5.6325448 50.6632641, 5.6326788 50.6631865, 5.6327338 50.6631536, 5.6328195 50.6631025)",,,,,
689320685,True,Quai de l'Abattoir,residential,,False,112.716,"LINESTRING (5.6325448 50.6632641, 5.6328855 50.6634348, 5.6333897 50.6637068, 5.6337606 50.663922)",,,,,
103654021,True,Rue Nicolas Laloux,residential,,False,127.998,"LINESTRING (5.6273046 50.6618576, 5.627623 50.6616734, 5.6279663 50.6614218, 5.6284871 50.6610625, 5.6285648 50.6610333)",,,,,
129750959,False,Rue Hoyoux,residential,50,True,163.311,"LINESTRING (5.6273046 50.6618576, 5.627753 50.6622398, 5.6281613 50.6625057, 5.6282729 50.6625675, 5.628515 50.6627238, 5.6288386 50.662954)",,,,,
129749658,True,Rue Nicolas Laloux,residential,,False,74.656,"LINESTRING (5.6285648 50.6610333, 5.6286627 50.6609958, 5.6291051 50.6607383, 5.6292726 50.6606325, 5.6293094 50.6606075, 5.6293461 50.6605826)",,,,,
129750953,True,Petite Voie,living_street,,False,374.579,"LINESTRING (5.6285648 50.6610333, 5.6286523 50.661079, 5.6291572 50.6613435, 5.6295668 50.6615608, 5.6299136 50.6617448, 5.6304393 50.6620474, 5.6312278 50.6624929, 5.6320433 50.6629585, 5.6325448 50.6632641)",,,,,
104121613,True,,residential,,False,10.481,"LINESTRING (5.6238273 50.6615332, 5.6237977 50.6615355, 5.6237688 50.6615312, 5.6237439 50.6615208, 5.6237261 50.6615057, 5.6237176 50.6614877)",,,,roundabout,
104121661,False,Rue Grande Foxhalle,residential,,False,73.212,"LINESTRING (5.6238273 50.6615332, 5.6238488 50.6616387, 5.6237862 50.6618283, 5.6236712 50.6620783, 5.6236075 50.6621675)",,,,,
104121613,True,,residential,,False,6.704999999999999,"LINESTRING (5.6237176 50.6614877, 5.6237182 50.6614726, 5.6237253 50.6614582, 5.6237384 50.6614457, 5.6237565 50.6614359)",,,,roundabout,
104121616,False,Rue de la Tombe,residential,,True,105.63299999999998,"LINESTRING (5.6238894 50.6634381, 5.624002 50.6634177, 5.6243234 50.6630761, 5.6245648 50.6628477, 5.6246726 50.6627274, 5.6247204 50.6626702)",,,,,
104121648,False,Rue Guillaume Delarge,residential,,False,144.178,"LINESTRING (5.6238894 50.6634381, 5.6238089 50.6629791, 5.623684 50.6622196, 5.6236488 50.6621956, 5.6236075 50.6621675)",,,,,
104121648,False,Rue Guillaume Delarge,residential,,True,101.861,"LINESTRING (5.6238894 50.6634381, 5.6239913 50.6639822, 5.6240812 50.6643459)",,,,,
353258352,True,,residential,,False,11.581999999999999,"LINESTRING (5.6238698 50.6614483, 5.6238829 50.6614635, 5.6238877 50.6614806, 5.6238837 50.6614978, 5.6238713 50.6615133, 5.6238519 50.6615255, 5.6238273 50.6615332)",,,,roundabout,
104121648,False,Rue Guillaume Delarge,residential,,False,66.337,"LINESTRING (5.6241951 50.6649381, 5.6240812 50.6643459)",,,,,
104121646,True,Rue Henri Forir,residential,,False,179.275,"LINESTRING (5.6241951 50.6649381, 5.6243501 50.664984, 5.624454 50.6650563, 5.6249194 50.6653695, 5.6251413 50.6655378, 5.6251848 50.6655699, 5.6251828 50.6656088, 5.6250186 50.665741, 5.6248074 50.6658897, 5.6245626 50.6660278, 5.6244332 50.6660835)",,1,,,
104121648,False,Rue Guillaume Delarge,residential,,True,128.652,"LINESTRING (5.6241951 50.6649381, 5.624377 50.6659622, 5.6244332 50.6660835)",,,,,
104121613,True,,residential,,False,8.843,"LINESTRING (5.6237565 50.6614359, 5.6237856 50.6614284, 5.6238169 50.6614282, 5.6238463 50.6614351, 5.6238698 50.6614483)",,,,roundabout,
104121648,False,Rue Guillaume Delarge,residential,,False,128.652,"LINESTRING (5.6244332 50.6660835, 5.624377 50.6659622, 5.6241951 50.6649381)",,,,,
"[118728027, 250542510]",False,Rue Nadet,residential,,False,28.0,"LINESTRING (5.6244332 50.6660835, 5.6245619 50.6661493, 5.6247189 50.6662575)",,,,,yes
104121616,False,Rue de la Tombe,residential,,False,105.633,"LINESTRING (5.6247204 50.6626702, 5.6246726 50.6627274, 5.6245648 50.6628477, 5.6243234 50.6630761, 5.624002 50.6634177, 5.6238894 50.6634381)",,,,,
104121658,False,Rue Gallo-Romaine,residential,,False,97.71199999999999,"LINESTRING (5.6247204 50.6626702, 5.6246672 50.662639, 5.6238729 50.6622211, 5.6236809 50.6621704, 5.6236075 50.6621675)",,,,,
"[118725346, 104121658]",False,"['Rue Gallo-Romaine', 'Rue Nicolas Defrêcheux']",residential,,"[False, True]",301.80899999999997,"LINESTRING (5.6247204 50.6626702, 5.6259455 50.6632676, 5.6260318 50.6633167, 5.6260693 50.6633508, 5.6260681 50.663378, 5.6260386 50.6634113, 5.6258447 50.6635068, 5.6251071 50.6638428, 5.6243454 50.6642304, 5.6240812 50.6643459)",,,,,
104121648,False,Rue Guillaume Delarge,residential,,True,66.337,"LINESTRING (5.6240812 50.6643459, 5.6241951 50.6649381)",,,,,
104121648,False,Rue Guillaume Delarge,residential,,False,101.861,"LINESTRING (5.6240812 50.6643459, 5.6239913 50.6639822, 5.6238894 50.6634381)",,,,,
"[118725346, 104121658]",False,"['Rue Gallo-Romaine', 'Rue Nicolas Defrêcheux']",residential,,"[False, True]",301.80899999999997,"LINESTRING (5.6240812 50.6643459, 5.6243454 50.6642304, 5.6251071 50.6638428, 5.6258447 50.6635068, 5.6260386 50.6634113, 5.6260681 50.663378, 5.6260693 50.6633508, 5.6260318 50.6633167, 5.6259455 50.6632676, 5.6247204 50.6626702)",,,,,
"[118728027, 250542510]",False,Rue Nadet,residential,,True,28.0,"LINESTRING (5.6247189 50.6662575, 5.6245619 50.6661493, 5.6244332 50.6660835)",,,,,yes
250542511,True,Rue Nadet,residential,,False,60.599000000000004,"LINESTRING (5.6247189 50.6662575, 5.6247975 50.6663324, 5.6252144 50.6665494, 5.625263 50.6665735, 5.6253549 50.6666191)",,,,,
613771581,False,Rue Jean Lamoureux,residential,,False,38.754,"LINESTRING (5.6263812 50.6632903, 5.6265125 50.6634521, 5.6265472 50.6634809, 5.6266088 50.6634932, 5.6267492 50.6634848)",,,,,
129750959,False,Rue Hoyoux,residential,50,False,163.31099999999998,"LINESTRING (5.6288386 50.662954, 5.628515 50.6627238, 5.6282729 50.6625675, 5.6281613 50.6625057, 5.627753 50.6622398, 5.6273046 50.6618576)",,,,,
192076279,False,Rue Elisa Dumonceau,residential,50,True,182.17700000000002,"LINESTRING (5.6288386 50.662954, 5.6291072 50.6631522, 5.6292036 50.6632379, 5.6293883 50.6634269, 5.6297033 50.6639029, 5.6300017 50.6642495, 5.6300894 50.6643763)",,,,,
250542511,True,Rue Nadet,residential,,False,41.385,"LINESTRING (5.6253549 50.6666191, 5.6257879 50.6668705)",,,,,
118728028,False,Impasse Nadet,residential,,True,78.689,"LINESTRING (5.6253549 50.6666191, 5.6253805 50.6665628, 5.6254102 50.6664672, 5.6254566 50.666247, 5.6254988 50.6659186)",,,,,
118728028,False,Impasse Nadet,residential,,False,78.68900000000001,"LINESTRING (5.6254988 50.6659186, 5.6254566 50.666247, 5.6254102 50.6664672, 5.6253805 50.6665628, 5.6253549 50.6666191)",,,,,
"[192076280, 129750958]",True,"['Rue Elisa Dumonceau', 'Place Jean Jaurès']",living_street,"['30', '50']",False,88.393,"LINESTRING (5.6309183 50.6653045, 5.6308927 50.6652855, 5.6308072 50.6651927, 5.630682 50.6650485, 5.630303 50.6646124)",,,,,
"[178454402, 203463587, 178822970]",True,"['Large Voie', 'Place Jean Jaurès']","['living_street', 'residential']",30,False,164.846,"LINESTRING (5.6309183 50.6653045, 5.6310516 50.6654035, 5.6311542 50.6654644, 5.6312705 50.6655117, 5.6313292 50.6655359, 5.6315903 50.6656483, 5.632239 50.665899, 5.6328379 50.66614)",,,,,
1163533331,True,Large Voie,residential,30,False,24.005,"LINESTRING (5.6333257 50.6663262, 5.6330187 50.6662327)",,,,,
"[932936528, 10264807]",False,Large Voie,residential,30,"[False, True]",109.07,"LINESTRING (5.6333257 50.6663262, 5.6335412 50.6664279, 5.6336197 50.6664678, 5.6337693 50.6665439, 5.6338053 50.6665622, 5.6338561 50.666588, 5.6345311 50.6669411)",,,,,
398701807,False,Rue de la Roche,residential,,False,30.804000000000002,"LINESTRING (5.6369738 50.6655382, 5.636696 50.6654172, 5.6366269 50.6653714)",,,,,
129750957,True,Place Laixheau,residential,,False,23.171999999999997,"LINESTRING (5.6260186 50.6680765, 5.6261337 50.6679009, 5.6261503 50.667886)",,,,,
"[84076774, 202283350]",True,Place Laixheau,residential,,False,21.820999999999998,"LINESTRING (5.6260186 50.6680765, 5.6259974 50.6680227, 5.625969 50.6680022, 5.6259477 50.6679872, 5.6259126 50.6679643, 5.6258415 50.6679226)",,,,,
129749661,True,Boulevard Zénobe Gramme,secondary,70,False,353.03099999999995,"LINESTRING (5.6296283 50.6605527, 5.6296742 50.6606348, 5.6297025 50.6606641, 5.629754 50.6607176, 5.6299879 50.6609094, 5.63035 50.6611919, 5.6307187 50.6614795, 5.6311248 50.6617589, 5.631491 50.6620108, 5.6318058 50.6622274, 5.6322718 50.6625378, 5.6325259 50.6627071, 5.6326764 50.6628102, 5.6327743 50.6628729, 5.6329326 50.6629068)",,2,N671,,
272826624,True,Boulevard Zénobe Gramme,secondary,,False,12.533999999999999,"LINESTRING (5.6296283 50.6605527, 5.629601 50.6605891, 5.6295595 50.660612, 5.629504 50.6606251)",,2,N671,roundabout,
"[129749646, 272826646]",True,Boulevard Zénobe Gramme,secondary,,False,9.71,"LINESTRING (5.6329446 50.6631351, 5.6328712 50.6631249, 5.6328195 50.6631025)",,,N671,roundabout,
"[129749641, 272826650]",True,Boulevard Zénobe Gramme,secondary,,False,12.704,"LINESTRING (5.629504 50.6606251, 5.6294489 50.6606248, 5.6293974 50.6606126, 5.6293677 50.6605983, 5.6293461 50.6605826)",,2,N671,roundabout,
272826655,True,Boulevard Zénobe Gramme,secondary,,False,21.131999999999998,"LINESTRING (5.6329326 50.6629068, 5.6329949 50.6629108, 5.6330454 50.6629256, 5.6330907 50.6629529, 5.6331116 50.6629845, 5.6331258 50.6630247)",,,N671,roundabout,
129749660,True,Boulevard Zénobe Gramme,secondary,70,False,349.479,"LINESTRING (5.6327749 50.6629839, 5.6326893 50.662919, 5.632638 50.6628826, 5.631884 50.6623733, 5.6309224 50.6617286, 5.6298946 50.6609476, 5.6296614 50.6607637, 5.6296017 50.6607147, 5.629504 50.6606251)",,2,N671,,
272826645,True,Boulevard Zénobe Gramme,secondary,,False,14.816,"LINESTRING (5.6327749 50.6629839, 5.6327961 50.6629569, 5.6328395 50.6629283, 5.6328958 50.6629109, 5.6329326 50.6629068)",,,N671,roundabout,
272826643,True,Boulevard Zénobe Gramme,secondary,,False,19.465,"LINESTRING (5.6331258 50.6630247, 5.6331128 50.6630635, 5.6330607 50.6631087, 5.6330064 50.6631284, 5.6329446 50.6631351)",,,N671,roundabout,
84076770,False,Rue des Mineurs,residential,,False,26.415999999999997,"LINESTRING (5.6328195 50.6631025, 5.6327338 50.6631536, 5.6326788 50.6631865, 5.6325448 50.6632641)",,,,,
353258346,True,Boulevard Zénobe Gramme,secondary,,False,14.209999999999999,"LINESTRING (5.6328195 50.6631025, 5.6327775 50.663062, 5.6327653 50.6630231, 5.6327749 50.6629839)",,,N671,roundabout,
1058085788,True,Boulevard Zénobe Gramme,secondary,70,False,23.295,"LINESTRING (5.6332044 50.6632586, 5.6331136 50.6631914, 5.6329446 50.6631351)",,2,N671,,
174057890,True,Boulevard Zénobe Gramme,residential,50,False,14.388,"LINESTRING (5.6337606 50.663922, 5.6338242 50.6638974, 5.6338713 50.6638609, 5.6339055 50.6638334)",,,,,
846154354,True,Boulevard Zénobe Gramme,residential,50,False,83.446,"LINESTRING (5.6339055 50.6638334, 5.6338293 50.6637708, 5.6337154 50.6637082, 5.6332071 50.663352, 5.6331978 50.6633177, 5.6331907 50.6632874, 5.6332044 50.6632586)",,1,,,
84029923,False,Voie de Liège,residential,50,False,123.2,"LINESTRING (5.6316055 50.6686522, 5.6314444 50.6685414, 5.6313086 50.6684341, 5.6309615 50.6681154, 5.6305775 50.6677579)",,,,,
84029923,False,Voie de Liège,residential,50,True,123.20000000000002,"LINESTRING (5.6305775 50.6677579, 5.6309615 50.6681154, 5.6313086 50.6684341, 5.6314444 50.6685414, 5.6316055 50.6686522)",,,,,
84159842,True,Rue Jolet,residential,,False,236.999,"LINESTRING (5.6305775 50.6677579, 5.6307117 50.6676883, 5.6307775 50.6676509, 5.6312141 50.6673524, 5.6326746 50.6663657, 5.6327791 50.6662761, 5.6328593 50.666197)",,,,,
178817056,True,Cité Leclerq,residential,30,False,145.95299999999997,"LINESTRING (5.6266018 50.6657016, 5.6265562 50.6657333, 5.6264744 50.6657979, 5.6262692 50.665979, 5.6261521 50.6660232, 5.6260479 50.6660113, 5.6259715 50.6659722, 5.6258906 50.6659118, 5.625908 50.6658421, 5.6261673 50.6656169, 5.6262518 50.6655863, 5.6263693 50.665593, 5.6264967 50.6656508, 5.6266018 50.6657016)",,,,,
1070271101,False,Cité Leclerq,residential,30,False,29.673,"LINESTRING (5.6266018 50.6657016, 5.6267413 50.665769, 5.6269334 50.665866)",,,,,
84167819,True,En Faurieux,residential,,False,137.853,"LINESTRING (5.6269334 50.665866, 5.6268033 50.6659941, 5.6263985 50.6663336, 5.6257879 50.6668705)",,,,,
613771580,False,Rue Jean Lamoureux,residential,,True,266.10400000000004,"LINESTRING (5.6269334 50.665866, 5.6269589 50.6657721, 5.6269752 50.6657123, 5.6270172 50.6655216, 5.6270162 50.665442, 5.6270149 50.6653427, 5.6269799 50.6651106, 5.6269286 50.6647144, 5.6268749 50.6642384, 5.6268301 50.6639648, 5.6267988 50.6637739, 5.6267957 50.663755, 5.6267492 50.6634848)",,,,,
1070271101,False,Cité Leclerq,residential,30,True,29.673,"LINESTRING (5.6269334 50.665866, 5.6267413 50.665769, 5.6266018 50.6657016)",,,,,
129750950,False,Rue de Berlandeux,residential,,True,121.273,"LINESTRING (5.629273 50.6662468, 5.6291859 50.666194, 5.6290422 50.66608, 5.6288998 50.665944, 5.6286694 50.6657026, 5.6285635 50.665591, 5.6284065 50.6654255, 5.6283334 50.6653373)",designated,,,,
398694742,False,Place Laixheau,residential,,False,40.363,"LINESTRING (5.6265494 50.6681425, 5.6264498 50.6680761, 5.6263343 50.6679878, 5.6261621 50.6678754)",,,,,
129750954,False,Es Deigne,residential,,False,139.488,"LINESTRING (5.628496 50.6640303, 5.6284654 50.6640909, 5.6284611 50.6641426, 5.6285469 50.6642051, 5.6286076 50.6642533, 5.6286178 50.6642813, 5.6286135 50.6643058, 5.6285984 50.664352, 5.628607 50.6644105, 5.6286291 50.664453, 5.6287238 50.6645735, 5.6290476 50.6647754, 5.6291681 50.6648696, 5.6292672 50.6649715, 5.6293505 50.6650141, 5.629426 50.6650488)",,,,,
613771580,False,Rue Jean Lamoureux,residential,,False,266.104,"LINESTRING (5.6267492 50.6634848, 5.6267957 50.663755, 5.6267988 50.6637739, 5.6268301 50.6639648, 5.6268749 50.6642384, 5.6269286 50.6647144, 5.6269799 50.6651106, 5.6270149 50.6653427, 5.6270162 50.665442, 5.6270172 50.6655216, 5.6269752 50.6657123, 5.6269589 50.6657721, 5.6269334 50.665866)",,,,,
613771581,False,Rue Jean Lamoureux,residential,,True,38.754,"LINESTRING (5.6267492 50.6634848, 5.6266088 50.6634932, 5.6265472 50.6634809, 5.6265125 50.6634521, 5.6263812 50.6632903)",,,,,
613771584,True,Rue Jean Lamoureux,residential,,False,161.743,"LINESTRING (5.6267492 50.6634848, 5.6268023 50.6634823, 5.6270231 50.6634633, 5.6272441 50.6634204, 5.6273741 50.6633984, 5.6274762 50.6633798, 5.6279613 50.6633038, 5.6280975 50.6632784, 5.6282544 50.6632365, 5.6283675 50.6631834, 5.6285614 50.663087, 5.6288386 50.662954)",,,,,
932936519,True,Place Laixheau,residential,,False,15.251999999999999,"LINESTRING (5.6259736 50.6678414, 5.6259824 50.6678555, 5.6260066 50.6678743, 5.6260308 50.6678814, 5.6260531 50.6678909, 5.6260978 50.6678944, 5.6261239 50.6678944, 5.6261503 50.667886)",,,,,
932936520,True,Place Laixheau,residential,,False,13.693,"LINESTRING (5.6259736 50.6678414, 5.6259619 50.6678684, 5.6259377 50.6678814, 5.6259154 50.6678944, 5.62588 50.6679145, 5.6258415 50.6679226)",,,,,
846154353,True,Boulevard Zénobe Gramme,residential,,False,74.562,"LINESTRING (5.6347099 50.664265, 5.6346442 50.6642467, 5.6345487 50.6641869, 5.6344077 50.664105, 5.6342684 50.6640209, 5.6340537 50.6639126, 5.6339055 50.6638334)",,,,,
"[1058085786, 1058085788]",True,Boulevard Zénobe Gramme,secondary,70,False,154.275,"LINESTRING (5.6347099 50.664265, 5.6345697 50.6641787, 5.6337277 50.6636033, 5.6336201 50.6635429, 5.6332044 50.6632586)",,"['1', '2']",N671,,
129750957,True,Place Laixheau,residential,,False,1.443,"LINESTRING (5.6261503 50.667886, 5.6261621 50.6678754)",,,,,
932936521,True,Large Voie,residential,,False,2.195,"LINESTRING (5.6328379 50.66614, 5.6328284 50.6661212)",,,,,
932936529,True,Large Voie,residential,,False,8.241,"LINESTRING (5.633116 50.6661916, 5.633064 50.6662134, 5.6330187 50.6662327)",,,,,
932936527,True,Large Voie,residential,30,False,11.922,"LINESTRING (5.6330187 50.6662327, 5.6329613 50.6662179, 5.6328593 50.666197)",,,,,
"[932936529, 932936521]",True,Large Voie,residential,,False,43.438,"LINESTRING (5.6328284 50.6661212, 5.6328387 50.6660992, 5.6328446 50.6660828, 5.6328628 50.6660599, 5.6328973 50.666035, 5.6329186 50.6660276, 5.6329462 50.6660156, 5.6330122 50.666013, 5.6330616 50.6660256, 5.6330913 50.6660398, 5.6331049 50.6660488, 5.6331323 50.6660669, 5.6331379 50.6660893, 5.6331435 50.666107, 5.6331435 50.6661365, 5.6331435 50.666166, 5.6331267 50.6661817)",,,,,
1163533329,True,,residential,,False,21.896,"LINESTRING (5.6328284 50.6661212, 5.6329404 50.6661361, 5.633116 50.6661916)",,,,,
932936529,True,Large Voie,residential,,False,1.334,"LINESTRING (5.6331267 50.6661817, 5.633116 50.6661916)",,,,,
1163533330,True,,residential,,False,21.505999999999997,"LINESTRING (5.6331267 50.6661817, 5.6332006 50.6662365, 5.6333079 50.6663011, 5.6333257 50.6663262)",,,,,
