osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref
949698202,residential,False,True,156.927,,Drie-Aardenlaan,50,"LINESTRING (4.5087941 51.1623663, 4.5088031 51.1624314, 4.5088185 51.1625129, 4.5088382 51.1637189, 4.5088391 51.1637767)",
19832724,residential,False,True,188.493,,Dielmanlaan,,"LINESTRING (4.5103136 51.1620426, 4.5103145 51.1621126, 4.5103345 51.1636871, 4.5103351 51.1637377)",
26085668,residential,False,False,116.323,,Heerbaan,50,"LINESTRING (4.5103136 51.1620426, 4.5118766 51.1620648, 4.5119813 51.1620663)",
26085668,residential,False,True,112.30600000000001,,Heerbaan,50,"LINESTRING (4.5103136 51.1620426, 4.5101557 51.1620502, 4.5098503 51.1621203, 4.5090532 51.1622989, 4.5087941 51.1623663)",
19832717,residential,False,False,98.64200000000001,,Eggerseelstraat,50,"LINESTRING (4.5119813 51.1620663, 4.5120946 51.1620695, 4.5133944 51.1621068)",
19865879,residential,False,False,193.073,,Vosstraat,50,"LINESTRING (4.5119813 51.1620663, 4.5119935 51.1619778, 4.5119995 51.1619341, 4.512146 51.1614858, 4.5122293 51.1612308, 4.5123828 51.1608019, 4.5125619 51.1603701)",
19865884,residential,False,False,183.168,,Arckenhovelaan,50,"LINESTRING (4.5119813 51.1620663, 4.5119719 51.1621306, 4.5119622 51.1621969, 4.5119831 51.1636131, 4.5119773 51.1636288, 4.5119473 51.1637104)",
26085668,residential,False,True,116.323,,Heerbaan,50,"LINESTRING (4.5119813 51.1620663, 4.5118766 51.1620648, 4.5103136 51.1620426)",
19832717,residential,False,True,125.148,,Eggerseelstraat,50,"LINESTRING (4.5151868 51.1621552, 4.5143975 51.1621486, 4.5133944 51.1621068)",
19865882,residential,False,True,88.111,,Breemlaan,50,"LINESTRING (4.5151868 51.1621552, 4.5151872 51.1622238, 4.5151909 51.1629476)",
19832718,residential,False,True,148.501,,Heerbaan,,"LINESTRING (4.5045696 51.1640283, 4.5046046 51.1638849, 4.5046285 51.1638349, 4.5047088 51.1637558, 4.5054235 51.1631006, 4.5055546 51.1630128, 4.5057172 51.1629316)",
23467623,residential,False,True,99.25800000000001,,Schaliehoevelaan,,"LINESTRING (4.5045696 51.1640283, 4.5047587 51.1640246, 4.5059924 51.1640008)",
23467623,residential,False,False,95.583,,Schaliehoevelaan,,"LINESTRING (4.5073625 51.1639741, 4.5059924 51.1640008)",
23467623,residential,False,True,103.27,,Schaliehoevelaan,,"LINESTRING (4.5073625 51.1639741, 4.5087577 51.1639511, 4.508843 51.1639522)",
19865883,residential,False,False,19.517,,Drie-Aardenlaan,50,"LINESTRING (4.508843 51.1639522, 4.5088391 51.1637767)",
19832721,residential,False,False,95.854,,Schaliehoevelaan,,"LINESTRING (4.508843 51.1639522, 4.508931 51.163946, 4.5096052 51.1639011, 4.5102128 51.1638856)",
23467623,residential,False,False,103.27,,Schaliehoevelaan,,"LINESTRING (4.508843 51.1639522, 4.5087577 51.1639511, 4.5073625 51.1639741)",
19832721,residential,False,True,30.314,,Schaliehoevelaan,,"LINESTRING (4.5106461 51.1638635, 4.5102917 51.1638817, 4.5102128 51.1638856)",
19832721,residential,False,False,30.314,,Schaliehoevelaan,,"LINESTRING (4.5102128 51.1638856, 4.5102917 51.1638817, 4.5106461 51.1638635)",
19832721,residential,False,True,95.854,,Schaliehoevelaan,,"LINESTRING (4.5102128 51.1638856, 4.5096052 51.1639011, 4.508931 51.163946, 4.508843 51.1639522)",
19865883,residential,False,True,19.517,,Drie-Aardenlaan,50,"LINESTRING (4.5088391 51.1637767, 4.508843 51.1639522)",
949698200,residential,False,False,104.408,,Schaliehoevelaan,,"LINESTRING (4.5088391 51.1637767, 4.5089439 51.1637753, 4.5103351 51.1637377)",
949698202,residential,False,False,156.927,,Drie-Aardenlaan,50,"LINESTRING (4.5088391 51.1637767, 4.5088382 51.1637189, 4.5088185 51.1625129, 4.5088031 51.1624314, 4.5087941 51.1623663)",
19832724,residential,False,False,188.493,,Dielmanlaan,,"LINESTRING (4.5103351 51.1637377, 4.5103345 51.1636871, 4.5103145 51.1621126, 4.5103136 51.1620426)",
949698200,residential,False,False,113.017,,Schaliehoevelaan,,"LINESTRING (4.5103351 51.1637377, 4.5118784 51.1636908, 4.5119473 51.1637104)",
949698200,residential,False,True,104.408,,Schaliehoevelaan,,"LINESTRING (4.5103351 51.1637377, 4.5089439 51.1637753, 4.5088391 51.1637767)",
19832727,residential,False,False,104.81400000000001,,Schaliehoevelaan,,"LINESTRING (4.5119473 51.1637104, 4.5121195 51.1637658, 4.5126908 51.1637545, 4.5129121 51.163794, 4.5133254 51.1637768, 4.5134189 51.1637729)",
19865884,residential,False,True,183.16799999999998,,Arckenhovelaan,50,"LINESTRING (4.5119473 51.1637104, 4.5119773 51.1636288, 4.5119831 51.1636131, 4.5119622 51.1621969, 4.5119719 51.1621306, 4.5119813 51.1620663)",
949698200,residential,False,True,113.017,,Schaliehoevelaan,,"LINESTRING (4.5119473 51.1637104, 4.5118784 51.1636908, 4.5103351 51.1637377)",
19832727,residential,False,False,103.21000000000001,,Schaliehoevelaan,,"LINESTRING (4.5134189 51.1637729, 4.5135472 51.1637691, 4.5148974 51.1637293)",
19832727,residential,False,True,104.814,,Schaliehoevelaan,,"LINESTRING (4.5134189 51.1637729, 4.5133254 51.1637768, 4.5129121 51.163794, 4.5126908 51.1637545, 4.5121195 51.1637658, 4.5119473 51.1637104)",
19865881,residential,False,False,185.26999999999998,,De Lochtlaan,50,"LINESTRING (4.5134189 51.1637729, 4.5134177 51.1636947, 4.5133953 51.1621684, 4.5133944 51.1621068)",
19832717,residential,False,False,125.148,,Eggerseelstraat,50,"LINESTRING (4.5133944 51.1621068, 4.5143975 51.1621486, 4.5151868 51.1621552)",
19832717,residential,False,True,98.64200000000001,,Eggerseelstraat,50,"LINESTRING (4.5133944 51.1621068, 4.5120946 51.1620695, 4.5119813 51.1620663)",
19865881,residential,False,True,185.26999999999998,,De Lochtlaan,50,"LINESTRING (4.5133944 51.1621068, 4.5133953 51.1621684, 4.5134177 51.1636947, 4.5134189 51.1637729)",
19865882,residential,False,False,17.24,,Breemlaan,50,"LINESTRING (4.5152115 51.1638762, 4.5152056 51.1637212)",
19832730,residential,False,True,84.041,,Breemlaan,,"LINESTRING (4.5152115 51.1638762, 4.5155071 51.1638547, 4.515604 51.1638267, 4.5156286 51.1637642, 4.5156318 51.1636319, 4.5156102 51.1635939, 4.5155643 51.1635673, 4.5154654 51.1635514, 4.5152075 51.1635415)",
19832731,residential,False,True,102.741,,Breemlaan,,"LINESTRING (4.5151909 51.1629476, 4.5149763 51.1629635, 4.5149234 51.162979, 4.5149074 51.1630167, 4.5149088 51.1634721, 4.5149092 51.1636122, 4.5148974 51.1637293)",
19865882,residential,False,False,88.111,,Breemlaan,50,"LINESTRING (4.5151909 51.1629476, 4.5151872 51.1622238, 4.5151868 51.1621552)",
19865882,residential,False,True,66.049,,Breemlaan,50,"LINESTRING (4.5151909 51.1629476, 4.5152056 51.1634742, 4.5152075 51.1635415)",
19865882,residential,False,True,19.982,,Breemlaan,50,"LINESTRING (4.5152075 51.1635415, 4.5152056 51.1637212)",
19832730,residential,False,False,84.041,,Breemlaan,,"LINESTRING (4.5152075 51.1635415, 4.5154654 51.1635514, 4.5155643 51.1635673, 4.5156102 51.1635939, 4.5156318 51.1636319, 4.5156286 51.1637642, 4.515604 51.1638267, 4.5155071 51.1638547, 4.5152115 51.1638762)",
19865882,residential,False,False,66.049,,Breemlaan,50,"LINESTRING (4.5152075 51.1635415, 4.5152056 51.1634742, 4.5151909 51.1629476)",
19832727,residential,False,False,21.51,,Schaliehoevelaan,,"LINESTRING (4.5148974 51.1637293, 4.5152056 51.1637212)",
19832727,residential,False,True,103.21000000000001,,Schaliehoevelaan,,"LINESTRING (4.5148974 51.1637293, 4.5135472 51.1637691, 4.5134189 51.1637729)",
19832731,residential,False,False,102.741,,Breemlaan,,"LINESTRING (4.5148974 51.1637293, 4.5149092 51.1636122, 4.5149088 51.1634721, 4.5149074 51.1630167, 4.5149234 51.162979, 4.5149763 51.1629635, 4.5151909 51.1629476)",
4917364,tertiary,False,True,104.052,2,Alexander Franckstraat,50,"LINESTRING (4.5065919 51.1586951, 4.5079709 51.1590524)",
19847815,residential,False,False,338.67900000000003,,Alexianenweg,30,"LINESTRING (4.5065919 51.1586951, 4.5065369 51.158782, 4.5063908 51.1590129, 4.506381 51.1593675, 4.5061409 51.1597379, 4.5073866 51.160055, 4.5076597 51.1596328, 4.5075995 51.159615, 4.507914 51.1591386, 4.5079709 51.1590524)",
"[4917364, 663506365, 663508054, 26122836]",tertiary,False,"[False, True]",108.412,2,Alexander Franckstraat,50,"LINESTRING (4.5065919 51.1586951, 4.506078 51.1585637, 4.5059832 51.1585395, 4.5054404 51.1583947, 4.5052904 51.1583556, 4.5051556 51.1583222)",
4917364,tertiary,False,False,104.052,2,Alexander Franckstraat,50,"LINESTRING (4.5079709 51.1590524, 4.5065919 51.1586951)",
19847815,residential,False,True,338.679,,Alexianenweg,30,"LINESTRING (4.5079709 51.1590524, 4.507914 51.1591386, 4.5075995 51.159615, 4.5076597 51.1596328, 4.5073866 51.160055, 4.5061409 51.1597379, 4.506381 51.1593675, 4.5063908 51.1590129, 4.5065369 51.158782, 4.5065919 51.1586951)",
4917364,tertiary,False,True,135.357,2,Alexander Franckstraat,50,"LINESTRING (4.5079709 51.1590524, 4.5081661 51.1591017, 4.508407 51.1591625, 4.5097623 51.1595209)",
19832727,residential,False,True,21.51,,Schaliehoevelaan,,"LINESTRING (4.5152056 51.1637212, 4.5148974 51.1637293)",
19865882,residential,False,False,19.982,,Breemlaan,50,"LINESTRING (4.5152056 51.1637212, 4.5152075 51.1635415)",
19865882,residential,False,True,17.24,,Breemlaan,50,"LINESTRING (4.5152056 51.1637212, 4.5152115 51.1638762)",
26085768,residential,False,True,16.535,,,,"LINESTRING (4.5049227 51.1621691, 4.5050398 51.1622984)",
"[228591648, 26122914, 26086756, 413742809, 413742811, 413742812]",primary,True,False,464.13399999999996,"['1', '2', '3']",Provinciesteenweg,70,"LINESTRING (4.5049227 51.1621691, 4.5051677 51.1620692, 4.5052992 51.1620153, 4.5057689 51.1617945, 4.5064326 51.1614987, 4.5068944 51.1612855, 4.5077108 51.160905, 4.5086991 51.1604645, 4.5091373 51.1602757, 4.5095587 51.1600798, 4.5101124 51.1598369, 4.5103338 51.1597398)",N10
"[228603372, 228603383]",primary,True,False,128.123,"['1', '2']",Provinciesteenweg,70,"LINESTRING (4.5161375 51.1573026, 4.5153375 51.1576615, 4.5146325 51.1579633)",N10
124165327,primary_link,False,False,15.25,2,,,"LINESTRING (4.5146325 51.1579633, 4.5145114 51.1578491)",
"[228603375, 228603367]",primary,True,False,353.792,"['2', '3']",Provinciesteenweg,70,"LINESTRING (4.5146325 51.1579633, 4.5113217 51.1594453, 4.5107123 51.1597282, 4.5105134 51.1598205)",N10
23467623,residential,False,True,95.583,,Schaliehoevelaan,,"LINESTRING (4.5059924 51.1640008, 4.5073625 51.1639741)",
23467623,residential,False,False,99.25800000000001,,Schaliehoevelaan,,"LINESTRING (4.5059924 51.1640008, 4.5047587 51.1640246, 4.5045696 51.1640283)",
